,Date,YUM
0,2019-02-04 00:00:00-05:00,86.51010131835938
1,2019-02-05 00:00:00-05:00,86.3181381225586
2,2019-02-06 00:00:00-05:00,86.45524597167969
3,2019-02-07 00:00:00-05:00,86.47355651855469
4,2019-02-08 00:00:00-05:00,86.36384582519531
5,2019-02-11 00:00:00-05:00,85.2396240234375
6,2019-02-12 00:00:00-05:00,85.96170806884766
7,2019-02-13 00:00:00-05:00,85.68627166748047
8,2019-02-14 00:00:00-05:00,86.16368103027344
9,2019-02-15 00:00:00-05:00,86.41156005859375
10,2019-02-19 00:00:00-05:00,86.77880096435547
11,2019-02-20 00:00:00-05:00,86.96240997314453
12,2019-02-21 00:00:00-05:00,87.10932159423828
13,2019-02-22 00:00:00-05:00,87.57755279541016
14,2019-02-25 00:00:00-05:00,85.84233856201172
15,2019-02-26 00:00:00-05:00,85.71380615234375
16,2019-02-27 00:00:00-05:00,85.48429107666016
17,2019-02-28 00:00:00-05:00,86.76043701171875
18,2019-03-01 00:00:00-05:00,87.5591812133789
19,2019-03-04 00:00:00-05:00,87.3480224609375
20,2019-03-05 00:00:00-05:00,88.07332611083984
21,2019-03-06 00:00:00-05:00,88.6884536743164
22,2019-03-07 00:00:00-05:00,88.63335418701172
23,2019-03-08 00:00:00-05:00,88.75271606445312
24,2019-03-11 00:00:00-04:00,89.78099822998047
25,2019-03-12 00:00:00-04:00,89.9554214477539
26,2019-03-13 00:00:00-04:00,90.5613784790039
27,2019-03-14 00:00:00-04:00,90.87352752685547
28,2019-03-15 00:00:00-04:00,92.63629913330078
29,2019-03-18 00:00:00-04:00,92.03032684326172
30,2019-03-19 00:00:00-04:00,91.11222839355469
31,2019-03-20 00:00:00-04:00,90.49711608886719
32,2019-03-21 00:00:00-04:00,91.06634521484375
33,2019-03-22 00:00:00-04:00,90.86434936523438
34,2019-03-25 00:00:00-04:00,90.86434936523438
35,2019-03-26 00:00:00-04:00,90.66236114501953
36,2019-03-27 00:00:00-04:00,90.87352752685547
37,2019-03-28 00:00:00-04:00,91.02042388916016
38,2019-03-29 00:00:00-04:00,91.63554382324219
39,2019-04-01 00:00:00-04:00,92.34249877929688
40,2019-04-02 00:00:00-04:00,91.9752426147461
41,2019-04-03 00:00:00-04:00,92.30575561523438
42,2019-04-04 00:00:00-04:00,92.22313690185547
43,2019-04-05 00:00:00-04:00,91.77327728271484
44,2019-04-08 00:00:00-04:00,91.43355560302734
45,2019-04-09 00:00:00-04:00,91.33258056640625
46,2019-04-10 00:00:00-04:00,91.84671020507812
47,2019-04-11 00:00:00-04:00,92.51691436767578
48,2019-04-12 00:00:00-04:00,93.0953140258789
49,2019-04-15 00:00:00-04:00,93.3156509399414
50,2019-04-16 00:00:00-04:00,93.30646514892578
51,2019-04-17 00:00:00-04:00,93.18712615966797
52,2019-04-18 00:00:00-04:00,94.85809326171875
53,2019-04-22 00:00:00-04:00,94.72955322265625
54,2019-04-23 00:00:00-04:00,94.4908218383789
55,2019-04-24 00:00:00-04:00,94.8764419555664
56,2019-04-25 00:00:00-04:00,94.9774169921875
57,2019-04-26 00:00:00-04:00,95.56500244140625
58,2019-04-29 00:00:00-04:00,95.29876708984375
59,2019-04-30 00:00:00-04:00,95.84044647216797
60,2019-05-01 00:00:00-04:00,93.59111785888672
61,2019-05-02 00:00:00-04:00,93.40747833251953
62,2019-05-03 00:00:00-04:00,94.30724334716797
63,2019-05-06 00:00:00-04:00,94.02261352539062
64,2019-05-07 00:00:00-04:00,93.15959930419922
65,2019-05-08 00:00:00-04:00,92.25984191894531
66,2019-05-09 00:00:00-04:00,92.4893798828125
67,2019-05-10 00:00:00-04:00,93.12285614013672
68,2019-05-13 00:00:00-04:00,92.18640899658203
69,2019-05-14 00:00:00-04:00,92.43428039550781
70,2019-05-15 00:00:00-04:00,92.52648162841797
71,2019-05-16 00:00:00-04:00,92.99668884277344
72,2019-05-17 00:00:00-04:00,93.39311981201172
73,2019-05-20 00:00:00-04:00,92.83072662353516
74,2019-05-21 00:00:00-04:00,93.83564758300781
75,2019-05-22 00:00:00-04:00,93.5406265258789
76,2019-05-23 00:00:00-04:00,93.4760971069336
77,2019-05-24 00:00:00-04:00,93.10731506347656
78,2019-05-28 00:00:00-04:00,92.01020050048828
79,2019-05-29 00:00:00-04:00,91.87191009521484
80,2019-05-30 00:00:00-04:00,93.62360382080078
81,2019-05-31 00:00:00-04:00,94.36116027832031
82,2019-06-03 00:00:00-04:00,95.98380279541016
83,2019-06-04 00:00:00-04:00,98.62054443359375
84,2019-06-05 00:00:00-04:00,98.91556549072266
85,2019-06-06 00:00:00-04:00,99.9573745727539
86,2019-06-07 00:00:00-04:00,100.556640625
87,2019-06-10 00:00:00-04:00,100.16942596435547
88,2019-06-11 00:00:00-04:00,99.1737060546875
89,2019-06-12 00:00:00-04:00,100.43678283691406
90,2019-06-13 00:00:00-04:00,100.47367095947266
91,2019-06-14 00:00:00-04:00,101.2204360961914
92,2019-06-17 00:00:00-04:00,100.63961029052734
93,2019-06-18 00:00:00-04:00,100.22474670410156
94,2019-06-19 00:00:00-04:00,100.90696716308594
95,2019-06-20 00:00:00-04:00,101.98564910888672
96,2019-06-21 00:00:00-04:00,101.66299438476562
97,2019-06-24 00:00:00-04:00,102.02252197265625
98,2019-06-25 00:00:00-04:00,101.69985961914062
99,2019-06-26 00:00:00-04:00,101.52468872070312
100,2019-06-27 00:00:00-04:00,101.93032836914062
101,2019-06-28 00:00:00-04:00,102.03174591064453
102,2019-07-01 00:00:00-04:00,100.94385528564453
103,2019-07-02 00:00:00-04:00,102.24380493164062
104,2019-07-03 00:00:00-04:00,102.31756591796875
105,2019-07-05 00:00:00-04:00,101.63531494140625
106,2019-07-08 00:00:00-04:00,101.46013641357422
107,2019-07-09 00:00:00-04:00,101.86580657958984
108,2019-07-10 00:00:00-04:00,102.31756591796875
109,2019-07-11 00:00:00-04:00,102.79696655273438
110,2019-07-12 00:00:00-04:00,102.38208770751953
111,2019-07-15 00:00:00-04:00,103.19338989257812
112,2019-07-16 00:00:00-04:00,102.83383178710938
113,2019-07-17 00:00:00-04:00,103.04588317871094
