,Unnamed: 0,Date,NSC
167,167,2019-10-03,155.87843322753906
168,168,2019-10-04,157.89764404296875
169,169,2019-10-07,156.846923828125
170,170,2019-10-08,152.34259033203125
171,171,2019-10-09,154.50796508789062
172,172,2019-10-10,157.16671752929688
173,173,2019-10-11,163.087158203125
174,174,2019-10-14,163.12371826171875
175,175,2019-10-15,165.10635375976562
176,176,2019-10-16,165.4900665283203
177,177,2019-10-17,167.84730529785156
178,178,2019-10-18,166.20274353027344
179,179,2019-10-21,170.1131591796875
180,180,2019-10-22,172.64398193359375
181,181,2019-10-23,168.9071502685547
182,182,2019-10-24,167.3630828857422
183,183,2019-10-25,171.99530029296875
184,184,2019-10-28,171.54757690429688
185,185,2019-10-29,169.0625
186,186,2019-10-30,169.01681518554688
187,187,2019-10-31,167.13421630859375
188,188,2019-11-01,174.40731811523438
189,189,2019-11-04,176.90513610839844
190,190,2019-11-05,177.9520263671875
191,191,2019-11-06,177.1990203857422
192,192,2019-11-07,179.6050262451172
193,193,2019-11-08,179.47645568847656
194,194,2019-11-11,178.13568115234375
195,195,2019-11-12,177.2449188232422
196,196,2019-11-13,175.28890991210938
197,197,2019-11-14,175.3623809814453
198,198,2019-11-15,175.46337890625
199,199,2019-11-18,177.57553100585938
200,200,2019-11-19,176.86843872070312
201,201,2019-11-20,174.37059020996094
202,202,2019-11-21,175.04092407226562
203,203,2019-11-22,177.40106201171875
204,204,2019-11-25,180.8631134033203
205,205,2019-11-26,180.1835784912109
206,206,2019-11-27,179.75193786621094
207,207,2019-11-29,177.69491577148438
208,208,2019-12-02,174.54505920410156
209,209,2019-12-03,171.00035095214844
210,210,2019-12-04,172.05642700195312
211,211,2019-12-05,172.5523223876953
212,212,2019-12-06,175.3348388671875
213,213,2019-12-09,173.52574157714844
214,214,2019-12-10,173.26858520507812
215,215,2019-12-11,175.40829467773438
216,216,2019-12-12,174.94912719726562
217,217,2019-12-13,174.54505920410156
218,218,2019-12-16,174.9950714111328
219,219,2019-12-17,174.87564086914062
220,220,2019-12-18,176.8133087158203
221,221,2019-12-19,176.24398803710938
222,222,2019-12-20,178.69586181640625
223,223,2019-12-23,178.42034912109375
224,224,2019-12-24,178.98974609375
225,225,2019-12-26,178.5673065185547
226,226,2019-12-27,179.25607299804688
227,227,2019-12-30,177.79591369628906
228,228,2019-12-31,178.27346801757812
229,229,2020-01-02,180.72540283203125
230,230,2020-01-03,180.39476013183597
231,231,2020-01-06,179.92640686035156
232,232,2020-01-07,180.6427001953125
233,233,2020-01-08,181.487548828125
234,234,2020-01-09,182.1028594970703
235,235,2020-01-10,181.41409301757807
236,236,2020-01-13,183.92112731933597
237,237,2020-01-14,185.22509765625
238,238,2020-01-15,186.3179626464844
239,239,2020-01-16,189.40350341796875
240,240,2020-01-17,192.2227325439453
241,241,2020-01-21,187.9066162109375
242,242,2020-01-22,186.5475311279297
243,243,2020-01-23,191.57077026367188
244,244,2020-01-24,190.8819732666016
245,245,2020-01-27,186.1067352294922
246,246,2020-01-28,188.03518676757807
247,247,2020-01-29,197.2826690673828
248,248,2020-01-30,196.97964477539065
249,249,2020-01-31,191.20339965820312
250,250,2020-02-03,190.08306884765625
251,251,2020-02-04,194.564453125
252,252,2020-02-05,196.33680725097656
253,253,2020-02-06,196.1708068847656
254,254,2020-02-07,193.86485290527344
255,255,2020-02-10,193.0070037841797
256,256,2020-02-11,192.9332733154297
257,257,2020-02-12,194.54742431640625
258,258,2020-02-13,194.1507873535156
259,259,2020-02-14,193.0992889404297
260,260,2020-02-18,191.87252807617188
261,261,2020-02-19,192.9332733154297
262,262,2020-02-20,194.4459381103516
263,263,2020-02-21,191.90017700195312
264,264,2020-02-24,187.2421722412109
265,265,2020-02-25,179.72482299804688
266,266,2020-02-26,175.3158721923828
267,267,2020-02-27,169.97532653808594
268,268,2020-02-28,168.19509887695312
269,269,2020-03-02,168.41650390625
270,270,2020-03-03,163.13133239746094
271,271,2020-03-04,169.9384307861328
272,272,2020-03-05,161.73849487304688
273,273,2020-03-06,161.04672241210938
274,274,2020-03-09,142.50697326660156
275,275,2020-03-10,148.0504608154297
276,276,2020-03-11,139.61070251464844
277,277,2020-03-12,123.13709259033205
278,278,2020-03-13,135.46005249023438
279,279,2020-03-16,116.62512969970705
280,280,2020-03-17,128.75437927246094
281,281,2020-03-18,120.6835708618164
282,282,2020-03-19,125.74742889404295
283,283,2020-03-20,114.10704040527344
284,284,2020-03-23,109.6519775390625
285,285,2020-03-24,129.34466552734375
286,286,2020-03-25,129.5015106201172
287,287,2020-03-26,135.515380859375
288,288,2020-03-27,132.2317352294922
289,289,2020-03-30,136.77903747558594
290,290,2020-03-31,134.6667938232422
291,291,2020-04-01,129.1417694091797
292,292,2020-04-02,132.56378173828125
293,293,2020-04-03,131.2724609375
294,294,2020-04-06,142.73757934570312
295,295,2020-04-07,141.61227416992188
296,296,2020-04-08,146.6300048828125
297,297,2020-04-09,146.93441772460938
298,298,2020-04-13,142.3132781982422
299,299,2020-04-14,143.4201202392578
300,300,2020-04-15,141.90745544433594
301,301,2020-04-16,141.35397338867188
302,302,2020-04-17,148.1980743408203
303,303,2020-04-20,141.76907348632812
304,304,2020-04-21,138.3562774658203
305,305,2020-04-22,141.84288024902344
306,306,2020-04-23,143.7614288330078
307,307,2020-04-24,148.2071990966797
308,308,2020-04-27,153.91676330566406
309,309,2020-04-28,157.39414978027344
310,310,2020-04-29,166.3319549560547
311,311,2020-04-30,157.81842041015625
312,312,2020-05-01,157.47711181640625
313,313,2020-05-04,154.96824645996094
314,314,2020-05-05,158.0582275390625
315,315,2020-05-06,155.13427734375
316,316,2020-05-07,157.29551696777344
317,317,2020-05-08,162.09097290039062
318,318,2020-05-11,161.45098876953125
319,319,2020-05-12,154.7075958251953
320,320,2020-05-13,152.62062072753906
321,321,2020-05-14,154.52212524414062
322,322,2020-05-15,148.743408203125
323,323,2020-05-18,158.3622283935547
324,324,2020-05-19,155.5145721435547
325,325,2020-05-20,161.0799560546875
326,326,2020-05-21,158.20455932617188
327,327,2020-05-22,159.04859924316406
328,328,2020-05-26,166.70095825195312
329,329,2020-05-27,171.57992553710938
330,330,2020-05-28,167.2018585205078
331,331,2020-05-29,165.37454223632812
332,332,2020-06-01,165.42092895507812
333,333,2020-06-02,170.72653198242188
334,334,2020-06-03,178.48095703125
335,335,2020-06-04,177.62762451171875
336,336,2020-06-05,180.17837524414065
337,337,2020-06-08,177.6183319091797
338,338,2020-06-09,178.13775634765625
339,339,2020-06-10,174.89129638671875
340,340,2020-06-11,161.636474609375
341,341,2020-06-12,165.27255249023438
342,342,2020-06-15,164.7438201904297
343,343,2020-06-16,165.78269958496094
344,344,2020-06-17,164.1501922607422
345,345,2020-06-18,161.74777221679688
346,346,2020-06-19,157.92626953125
347,347,2020-06-22,159.04859924316406
348,348,2020-06-23,161.84986877441406
349,349,2020-06-24,156.8966522216797
350,350,2020-06-25,159.2433624267578
351,351,2020-06-26,157.5088653564453
352,352,2020-06-29,160.17095947265625
353,353,2020-06-30,162.85157775878906
354,354,2020-07-01,159.09500122070312
355,355,2020-07-02,161.86837768554688
356,356,2020-07-06,165.6806182861328
357,357,2020-07-07,161.5066375732422
358,358,2020-07-08,162.5640411376953
359,359,2020-07-09,158.5291748046875
360,360,2020-07-10,158.47354125976562
361,361,2020-07-13,162.44345092773438
362,362,2020-07-14,165.04063415527344
363,363,2020-07-15,168.14796447753906
364,364,2020-07-16,169.66915893554688
365,365,2020-07-17,174.613037109375
366,366,2020-07-20,172.68373107910156
367,367,2020-07-21,173.62054443359375
368,368,2020-07-22,175.38291931152344
369,369,2020-07-23,173.43504333496094
370,370,2020-07-24,173.46286010742188
371,371,2020-07-27,176.1713409423828
372,372,2020-07-28,171.6912078857422
373,373,2020-07-29,178.85198974609375
374,374,2020-07-30,175.18812561035156
375,375,2020-07-31,178.28619384765625
376,376,2020-08-03,176.67221069335938
377,377,2020-08-04,178.45315551757812
378,378,2020-08-05,179.0745849609375
379,379,2020-08-06,182.47674560546875
380,380,2020-08-07,185.4781188964844
381,381,2020-08-10,190.6139678955078
382,382,2020-08-11,192.086669921875
383,383,2020-08-12,190.9402008056641
384,384,2020-08-13,190.50210571289065
385,385,2020-08-14,192.5807037353516
386,386,2020-08-17,194.2025604248047
387,387,2020-08-18,192.31968688964844
388,388,2020-08-19,191.45286560058597
389,389,2020-08-20,192.2264709472656
390,390,2020-08-21,194.7431640625
391,391,2020-08-24,197.8097686767578
392,392,2020-08-25,199.11468505859372
393,393,2020-08-26,198.61134338378903
394,394,2020-08-27,198.39697265625
395,395,2020-08-28,200.42893981933597
396,396,2020-08-31,198.0987243652344
397,397,2020-09-01,200.68063354492188
398,398,2020-09-02,199.8044586181641
399,399,2020-09-03,196.2904510498047
400,400,2020-09-04,194.901611328125
401,401,2020-09-08,192.7111968994141
402,402,2020-09-09,197.88430786132807
403,403,2020-09-10,198.69525146484372
404,404,2020-09-11,202.7778778076172
405,405,2020-09-14,205.331787109375
406,406,2020-09-15,206.95364379882807
407,407,2020-09-16,205.90968322753903
408,408,2020-09-17,207.8018493652344
409,409,2020-09-18,206.02149963378903
410,410,2020-09-21,199.7578582763672
411,411,2020-09-22,201.6966094970703
412,412,2020-09-23,198.9375915527344
413,413,2020-09-24,199.86968994140625
414,414,2020-09-25,204.2785186767578
415,415,2020-09-28,206.01220703125
416,416,2020-09-29,201.15597534179688
417,417,2020-09-30,199.4595642089844
418,418,2020-10-01,197.4648895263672
419,419,2020-10-02,198.21983337402344
420,420,2020-10-05,200.55010986328125
421,421,2020-10-06,199.02151489257807
422,422,2020-10-07,202.1346740722656
423,423,2020-10-08,201.6966094970703
424,424,2020-10-09,203.560791015625
425,425,2020-10-12,202.47955322265625
426,426,2020-10-13,200.38235473632807
427,427,2020-10-14,202.5914459228516
428,428,2020-10-15,204.4556121826172
429,429,2020-10-16,203.89634704589844
430,430,2020-10-19,199.1612701416016
431,431,2020-10-20,201.21188354492188
432,432,2020-10-21,198.1266632080078
433,433,2020-10-22,198.65794372558597
434,434,2020-10-23,200.77378845214844
435,435,2020-10-26,196.3556671142578
436,436,2020-10-27,189.81236267089844
437,437,2020-10-28,184.65786743164065
438,438,2020-10-29,191.6579132080078
439,439,2020-10-30,194.9202423095703
440,440,2020-11-02,200.45692443847656
441,441,2020-11-03,208.3238220214844
442,442,2020-11-04,205.7978057861328
443,443,2020-11-05,211.35818481445312
444,444,2020-11-06,208.8962554931641
445,445,2020-11-09,215.6922149658203
446,446,2020-11-10,221.0840606689453
447,447,2020-11-11,218.19155883789065
448,448,2020-11-12,215.9169158935547
449,449,2020-11-13,223.9671936035156
450,450,2020-11-16,230.9972076416016
451,451,2020-11-17,229.93939208984372
452,452,2020-11-18,226.41038513183597
453,453,2020-11-19,226.6256866455078
454,454,2020-11-20,225.4087829589844
455,455,2020-11-23,227.3277587890625
456,456,2020-11-24,227.0188446044922
457,457,2020-11-25,226.02659606933597
458,458,2020-11-27,227.2060394287109
459,459,2020-11-30,221.8704071044922
460,460,2020-12-01,223.48976135253903
461,461,2020-12-02,224.3509979248047
462,462,2020-12-03,221.99205017089844
463,463,2020-12-04,224.83775329589844
464,464,2020-12-07,223.77996826171875
465,465,2020-12-08,223.4149169921875
466,466,2020-12-09,225.46495056152344
467,467,2020-12-10,221.3835906982422
468,468,2020-12-11,220.21348571777344
469,469,2020-12-14,214.59698486328125
470,470,2020-12-15,215.11184692382807
471,471,2020-12-16,214.0821685791016
472,472,2020-12-17,215.9449462890625
473,473,2020-12-18,217.53631591796875
474,474,2020-12-21,215.4301300048828
475,475,2020-12-22,215.76715087890625
476,476,2020-12-23,218.2196350097656
477,477,2020-12-24,219.4084625244141
478,478,2020-12-28,221.5802001953125
479,479,2020-12-29,219.0340118408203
480,480,2020-12-30,220.8968505859375
481,481,2020-12-31,222.4226531982422
482,482,2021-01-04,218.51919555664065
483,483,2021-01-05,220.6441345214844
484,484,2021-01-06,227.7958221435547
485,485,2021-01-07,233.8803253173828
486,486,2021-01-08,237.8025054931641
487,487,2021-01-11,238.1114196777344
488,488,2021-01-12,240.04910278320312
489,489,2021-01-13,238.21437072753903
490,490,2021-01-14,236.3235015869141
491,491,2021-01-15,236.7821807861328
492,492,2021-01-19,233.87095642089844
493,493,2021-01-20,237.23147583007807
494,494,2021-01-21,229.67730712890625
495,495,2021-01-22,228.61016845703125
496,496,2021-01-25,230.2389678955078
497,497,2021-01-26,222.8719787597656
498,498,2021-01-27,220.5785675048828
499,499,2021-01-28,226.33551025390625
500,500,2021-01-29,221.4959259033203
501,501,2021-02-01,224.5756378173828
502,502,2021-02-02,230.60401916503903
503,503,2021-02-03,230.5104217529297
504,504,2021-02-04,230.8018035888672
505,505,2021-02-05,230.88638305664065
506,506,2021-02-08,229.1382293701172
507,507,2021-02-09,231.0367889404297
508,508,2021-02-10,230.53863525390625
509,509,2021-02-11,233.94091796875
510,510,2021-02-12,239.5142974853516
511,511,2021-02-16,240.9804534912109
512,512,2021-02-17,237.81314086914065
513,513,2021-02-18,236.5725555419922
514,514,2021-02-19,242.5124664306641
515,515,2021-02-22,244.5895233154297
516,516,2021-02-23,242.38088989257807
517,517,2021-02-24,246.03692626953125
518,518,2021-02-25,238.8188323974609
519,519,2021-02-26,236.90147399902344
520,520,2021-03-01,242.32452392578125
521,521,2021-03-02,240.96170043945312
522,522,2021-03-03,238.8282012939453
523,523,2021-03-04,229.9935302734375
524,524,2021-03-05,240.6045379638672
525,525,2021-03-08,243.63088989257807
526,526,2021-03-09,243.5274658203125
527,527,2021-03-10,243.6967010498047
528,528,2021-03-11,245.06887817382807
529,529,2021-03-12,245.7174072265625
530,530,2021-03-15,244.6177520751953
531,531,2021-03-16,240.9710693359375
532,532,2021-03-17,242.6346740722656
533,533,2021-03-18,247.2493896484375
534,534,2021-03-19,244.7963104248047
535,535,2021-03-22,244.9467010498047
536,536,2021-03-23,244.6177520751953
537,537,2021-03-24,248.41476440429688
538,538,2021-03-25,251.88287353515625
539,539,2021-03-26,256.4975891113281
540,540,2021-03-29,254.69305419921875
541,541,2021-03-30,254.03515625
542,542,2021-03-31,252.37161254882807
543,543,2021-04-01,254.8716735839844
544,544,2021-04-05,258.1141662597656
545,545,2021-04-06,254.9092712402344
546,546,2021-04-07,255.153564453125
547,547,2021-04-08,251.57278442382807
548,548,2021-04-09,256.10284423828125
549,549,2021-04-12,255.2193756103516
550,550,2021-04-13,254.07278442382807
551,551,2021-04-14,255.49197387695312
552,552,2021-04-15,255.77389526367188
553,553,2021-04-16,254.5708923339844
554,554,2021-04-19,254.1948699951172
555,555,2021-04-20,256.87353515625
556,556,2021-04-21,263.5935363769531
557,557,2021-04-22,261.7890319824219
558,558,2021-04-23,265.0409240722656
559,559,2021-04-26,264.23272705078125
560,560,2021-04-27,264.9000244140625
561,561,2021-04-28,267.0052490234375
562,562,2021-04-29,263.81915283203125
563,563,2021-04-30,262.4468994140625
564,564,2021-05-03,266.037109375
565,565,2021-05-04,270.3793334960937
566,566,2021-05-05,269.74969482421875
567,567,2021-05-06,270.6456298828125
568,568,2021-05-07,273.3240661621094
569,569,2021-05-10,273.8332824707031
570,570,2021-05-11,270.35321044921875
571,571,2021-05-12,265.6754455566406
572,572,2021-05-13,270.683349609375
573,573,2021-05-14,273.3429260253906
574,574,2021-05-17,269.48553466796875
575,575,2021-05-18,264.2795715332031
576,576,2021-05-19,263.5534362792969
577,577,2021-05-20,261.1578674316406
578,578,2021-05-21,261.5634460449219
579,579,2021-05-24,264.5248413085937
580,580,2021-05-25,262.14813232421875
581,581,2021-05-26,263.7419738769531
582,582,2021-05-27,263.44024658203125
583,583,2021-05-28,264.9208984375
584,584,2021-06-01,265.43017578125
585,585,2021-06-02,263.2516174316406
586,586,2021-06-03,263.6665954589844
587,587,2021-06-04,263.411865234375
588,588,2021-06-07,259.186767578125
589,589,2021-06-08,259.79034423828125
590,590,2021-06-09,258.1871032714844
591,591,2021-06-10,254.75411987304688
592,592,2021-06-11,256.046142578125
593,593,2021-06-14,256.07452392578125
594,594,2021-06-15,257.68719482421875
595,595,2021-06-16,255.9613342285156
596,596,2021-06-17,251.7361602783203
597,597,2021-06-18,246.5584716796875
598,598,2021-06-21,249.69903564453125
599,599,2021-06-22,249.0577392578125
600,600,2021-06-23,248.22775268554688
601,601,2021-06-24,249.8687744140625
602,602,2021-06-25,250.72706604003903
603,603,2021-06-28,248.52012634277344
604,604,2021-06-29,247.18093872070312
605,605,2021-06-30,250.31202697753903
606,606,2021-07-01,253.96192932128903
607,607,2021-07-02,255.49925231933597
608,608,2021-07-06,254.01849365234372
609,609,2021-07-07,257.80035400390625
610,610,2021-07-08,239.3436279296875
611,611,2021-07-09,248.64276123046875
612,612,2021-07-12,246.8980407714844
613,613,2021-07-13,246.41700744628903
614,614,2021-07-14,246.8697052001953
615,615,2021-07-15,248.4164123535156
616,616,2021-07-16,245.728515625
617,617,2021-07-19,239.3813934326172
618,618,2021-07-20,242.2201232910156
619,619,2021-07-21,245.8228454589844
620,620,2021-07-22,248.887939453125
621,621,2021-07-23,250.2271728515625
622,622,2021-07-26,250.18946838378903
623,623,2021-07-27,247.9730987548828
624,624,2021-07-28,242.3050079345703
625,625,2021-07-29,241.4750823974609
626,626,2021-07-30,243.1632843017578
627,627,2021-08-02,241.5882568359375
628,628,2021-08-03,244.02149963378903
629,629,2021-08-04,239.17388916015625
630,630,2021-08-05,239.9944000244141
631,631,2021-08-06,242.4854431152344
632,632,2021-08-09,242.1634063720703
633,633,2021-08-10,245.38381958007807
634,634,2021-08-11,251.6730194091797
635,635,2021-08-12,254.79867553710935
636,636,2021-08-13,254.71348571777344
637,637,2021-08-16,255.4806671142578
638,638,2021-08-17,252.63912963867188
639,639,2021-08-18,251.2752227783203
640,640,2021-08-19,248.3484344482422
641,641,2021-08-20,248.4147186279297
642,642,2021-08-23,249.68394470214844
643,643,2021-08-24,245.72476196289065
644,644,2021-08-25,247.3634033203125
645,645,2021-08-26,245.84793090820312
646,646,2021-08-27,247.03184509277344
647,647,2021-08-30,244.5881805419922
648,648,2021-08-31,240.1459503173828
649,649,2021-09-01,238.92410278320312
650,650,2021-09-02,240.27850341796875
651,651,2021-09-03,237.1718292236328
652,652,2021-09-07,235.0406646728516
653,653,2021-09-08,236.4425201416016
654,654,2021-09-09,234.5386657714844
655,655,2021-09-10,234.093505859375
656,656,2021-09-13,232.56854248046875
657,657,2021-09-14,231.8581695556641
658,658,2021-09-15,235.48583984375
659,659,2021-09-16,234.8985748291016
660,660,2021-09-17,233.0421600341797
661,661,2021-09-20,228.7988128662109
662,662,2021-09-21,226.6013946533203
663,663,2021-09-22,226.8665771484375
664,664,2021-09-23,229.3765869140625
665,665,2021-09-24,232.1234130859375
666,666,2021-09-27,232.64431762695312
667,667,2021-09-28,232.2654571533203
668,668,2021-09-29,231.33726501464844
669,669,2021-09-30,226.61083984375
670,670,2021-10-01,230.6741943359375
671,671,2021-10-04,234.78497314453125
672,672,2021-10-05,241.66140747070312
673,673,2021-10-06,248.66099548339844
674,674,2021-10-07,245.9426422119141
675,675,2021-10-08,250.88687133789065
676,676,2021-10-11,250.47007751464844
677,677,2021-10-12,247.27816772460935
678,678,2021-10-13,248.39584350585935
679,679,2021-10-14,255.5753326416016
680,680,2021-10-15,261.0216064453125
681,681,2021-10-18,261.1825866699219
682,682,2021-10-19,260.4532775878906
683,683,2021-10-20,264.5071716308594
684,684,2021-10-21,267.860107421875
685,685,2021-10-22,271.4026184082031
686,686,2021-10-25,272.1508483886719
687,687,2021-10-26,271.592041015625
688,688,2021-10-27,271.89508056640625
689,689,2021-10-28,277.6823425292969
690,690,2021-10-29,277.56866455078125
691,691,2021-11-01,273.4390563964844
692,692,2021-11-02,270.9100646972656
693,693,2021-11-03,272.425537109375
694,694,2021-11-04,270.54302978515625
695,695,2021-11-05,269.92498779296875
696,696,2021-11-08,270.6286315917969
697,697,2021-11-09,270.590576171875
698,698,2021-11-10,267.8428039550781
699,699,2021-11-11,262.3283386230469
700,700,2021-11-12,262.0240478515625
701,701,2021-11-15,261.8433837890625
702,702,2021-11-16,260.4838256835937
703,703,2021-11-17,261.08282470703125
704,704,2021-11-18,262.2427978515625
705,705,2021-11-19,260.2461242675781
706,706,2021-11-22,263.4216613769531
707,707,2021-11-23,265.96026611328125
708,708,2021-11-24,264.10626220703125
709,709,2021-11-26,256.3764953613281
710,710,2021-11-29,255.51124572753903
711,711,2021-11-30,252.2120819091797
712,712,2021-12-01,255.81549072265625
713,713,2021-12-02,265.0950622558594
714,714,2021-12-03,267.3959655761719
715,715,2021-12-06,273.09112548828125
716,716,2021-12-07,273.30975341796875
717,717,2021-12-08,272.39703369140625
718,718,2021-12-09,272.8249206542969
719,719,2021-12-10,275.2778625488281
720,720,2021-12-13,270.4859619140625
721,721,2021-12-14,269.7728576660156
722,722,2021-12-15,273.6044921875
723,723,2021-12-16,276.11456298828125
724,724,2021-12-17,270.771240234375
725,725,2021-12-20,267.5956420898437
726,726,2021-12-21,271.1324768066406
727,727,2021-12-22,271.24658203125
728,728,2021-12-23,273.3763427734375
729,729,2021-12-27,277.1794738769531
730,730,2021-12-28,278.8527526855469
731,731,2021-12-29,281.1916809082031
732,732,2021-12-30,280.221923828125
733,733,2021-12-31,283.05523681640625
734,734,2022-01-03,277.9591064453125
735,735,2022-01-04,280.21240234375
736,736,2022-01-05,280.2028503417969
