,Date,DLR
0,2019-02-04 00:00:00-05:00,91.22294616699219
1,2019-02-05 00:00:00-05:00,92.51683044433594
2,2019-02-06 00:00:00-05:00,90.07095336914062
3,2019-02-07 00:00:00-05:00,91.86570739746094
4,2019-02-08 00:00:00-05:00,93.7606201171875
5,2019-02-11 00:00:00-05:00,94.5202407836914
6,2019-02-12 00:00:00-05:00,93.1679458618164
7,2019-02-13 00:00:00-05:00,93.65210723876953
8,2019-02-14 00:00:00-05:00,95.00439453125
9,2019-02-15 00:00:00-05:00,96.02283477783203
10,2019-02-19 00:00:00-05:00,97.1748046875
11,2019-02-20 00:00:00-05:00,98.9111099243164
12,2019-02-21 00:00:00-05:00,97.14141082763672
13,2019-02-22 00:00:00-05:00,98.9111099243164
14,2019-02-25 00:00:00-05:00,97.7591323852539
15,2019-02-26 00:00:00-05:00,96.03119659423828
16,2019-02-27 00:00:00-05:00,95.28823852539062
17,2019-02-28 00:00:00-05:00,94.42842102050781
18,2019-03-01 00:00:00-05:00,95.70561218261719
19,2019-03-04 00:00:00-05:00,94.66215515136719
20,2019-03-05 00:00:00-05:00,94.44513702392578
21,2019-03-06 00:00:00-05:00,93.96095275878906
22,2019-03-07 00:00:00-05:00,94.03609466552734
23,2019-03-08 00:00:00-05:00,93.48514556884766
24,2019-03-11 00:00:00-04:00,95.1129379272461
25,2019-03-12 00:00:00-04:00,95.83081817626953
26,2019-03-13 00:00:00-04:00,96.80751037597656
27,2019-03-14 00:00:00-04:00,97.21195983886719
28,2019-03-15 00:00:00-04:00,97.093994140625
29,2019-03-18 00:00:00-04:00,97.43104553222656
30,2019-03-19 00:00:00-04:00,97.43104553222656
31,2019-03-20 00:00:00-04:00,98.22309112548828
32,2019-03-21 00:00:00-04:00,100.61610412597656
33,2019-03-22 00:00:00-04:00,100.37174987792969
34,2019-03-25 00:00:00-04:00,99.17523956298828
35,2019-03-26 00:00:00-04:00,100.17794036865234
36,2019-03-27 00:00:00-04:00,100.07682800292969
37,2019-03-28 00:00:00-04:00,100.80992126464844
38,2019-03-29 00:00:00-04:00,100.2706298828125
39,2019-04-01 00:00:00-04:00,101.13854217529297
40,2019-04-02 00:00:00-04:00,102.55411529541016
41,2019-04-03 00:00:00-04:00,102.51200103759766
42,2019-04-04 00:00:00-04:00,102.73948669433594
43,2019-04-05 00:00:00-04:00,103.14395141601562
44,2019-04-08 00:00:00-04:00,102.30133819580078
45,2019-04-09 00:00:00-04:00,101.55980682373047
46,2019-04-10 00:00:00-04:00,102.78163146972656
47,2019-04-11 00:00:00-04:00,102.56253814697266
48,2019-04-12 00:00:00-04:00,103.41356658935547
49,2019-04-15 00:00:00-04:00,102.71420288085938
50,2019-04-16 00:00:00-04:00,100.3296127319336
51,2019-04-17 00:00:00-04:00,100.37174987792969
52,2019-04-18 00:00:00-04:00,101.49241638183594
53,2019-04-22 00:00:00-04:00,100.5908203125
54,2019-04-23 00:00:00-04:00,98.83819580078125
55,2019-04-24 00:00:00-04:00,100.4897232055664
56,2019-04-25 00:00:00-04:00,100.95316314697266
57,2019-04-26 00:00:00-04:00,98.4084701538086
58,2019-04-29 00:00:00-04:00,98.68653869628906
59,2019-04-30 00:00:00-04:00,99.18366241455078
60,2019-05-01 00:00:00-04:00,99.12467956542969
61,2019-05-02 00:00:00-04:00,100.10212707519531
62,2019-05-03 00:00:00-04:00,101.70307922363281
63,2019-05-06 00:00:00-04:00,100.59927368164062
64,2019-05-07 00:00:00-04:00,98.9393081665039
65,2019-05-08 00:00:00-04:00,99.15839385986328
66,2019-05-09 00:00:00-04:00,99.09097290039062
67,2019-05-10 00:00:00-04:00,99.07412719726562
68,2019-05-13 00:00:00-04:00,98.341064453125
69,2019-05-14 00:00:00-04:00,98.49272918701172
70,2019-05-15 00:00:00-04:00,99.12467956542969
71,2019-05-16 00:00:00-04:00,99.72296142578125
72,2019-05-17 00:00:00-04:00,99.41117095947266
73,2019-05-20 00:00:00-04:00,97.88603973388672
74,2019-05-21 00:00:00-04:00,98.58541870117188
75,2019-05-22 00:00:00-04:00,99.72296142578125
76,2019-05-23 00:00:00-04:00,100.5318374633789
77,2019-05-24 00:00:00-04:00,101.09640502929688
78,2019-05-28 00:00:00-04:00,100.33804321289062
79,2019-05-29 00:00:00-04:00,98.98987579345703
80,2019-05-30 00:00:00-04:00,99.19209289550781
81,2019-05-31 00:00:00-04:00,99.19209289550781
82,2019-06-03 00:00:00-04:00,96.7822265625
83,2019-06-04 00:00:00-04:00,95.04645538330078
84,2019-06-05 00:00:00-04:00,96.77381134033203
85,2019-06-06 00:00:00-04:00,97.32148742675781
86,2019-06-07 00:00:00-04:00,97.7428207397461
87,2019-06-10 00:00:00-04:00,98.44219207763672
88,2019-06-11 00:00:00-04:00,100.45600891113281
89,2019-06-12 00:00:00-04:00,100.59927368164062
90,2019-06-13 00:00:00-04:00,101.14344024658203
91,2019-06-14 00:00:00-04:00,101.83220672607422
92,2019-06-17 00:00:00-04:00,104.15351867675781
93,2019-06-18 00:00:00-04:00,104.10249328613281
94,2019-06-19 00:00:00-04:00,105.4374771118164
95,2019-06-20 00:00:00-04:00,106.18572998046875
96,2019-06-21 00:00:00-04:00,104.7146987915039
97,2019-06-24 00:00:00-04:00,104.7657241821289
