,Date,LNT
0,2019-02-04 00:00:00-05:00,37.967498779296875
1,2019-02-05 00:00:00-05:00,38.06187438964844
2,2019-02-06 00:00:00-05:00,37.950321197509766
3,2019-02-07 00:00:00-05:00,38.3879280090332
4,2019-02-08 00:00:00-05:00,38.61101531982422
5,2019-02-11 00:00:00-05:00,38.54237365722656
6,2019-02-12 00:00:00-05:00,38.568119049072266
7,2019-02-13 00:00:00-05:00,38.525211334228516
8,2019-02-14 00:00:00-05:00,38.5080451965332
9,2019-02-15 00:00:00-05:00,38.59385299682617
10,2019-02-19 00:00:00-05:00,38.73971939086914
11,2019-02-20 00:00:00-05:00,38.756874084472656
12,2019-02-21 00:00:00-05:00,39.15156936645508
13,2019-02-22 00:00:00-05:00,39.194461822509766
14,2019-02-25 00:00:00-05:00,38.90274429321289
15,2019-02-26 00:00:00-05:00,39.005699157714844
16,2019-02-27 00:00:00-05:00,38.997127532958984
17,2019-02-28 00:00:00-05:00,39.35749053955078
18,2019-03-01 00:00:00-05:00,39.35749053955078
19,2019-03-04 00:00:00-05:00,39.70927810668945
20,2019-03-05 00:00:00-05:00,39.38323211669922
21,2019-03-06 00:00:00-05:00,39.4861946105957
22,2019-03-07 00:00:00-05:00,39.63206481933594
23,2019-03-08 00:00:00-05:00,39.68353271484375
24,2019-03-11 00:00:00-04:00,40.061065673828125
25,2019-03-12 00:00:00-04:00,40.45576477050781
26,2019-03-13 00:00:00-04:00,40.447174072265625
27,2019-03-14 00:00:00-04:00,40.266990661621094
28,2019-03-15 00:00:00-04:00,40.67026901245117
29,2019-03-18 00:00:00-04:00,40.4128532409668
30,2019-03-19 00:00:00-04:00,39.86372756958008
31,2019-03-20 00:00:00-04:00,39.96669387817383
32,2019-03-21 00:00:00-04:00,40.430015563964844
33,2019-03-22 00:00:00-04:00,40.79896926879883
34,2019-03-25 00:00:00-04:00,40.83329391479492
35,2019-03-26 00:00:00-04:00,41.06496047973633
36,2019-03-27 00:00:00-04:00,40.82470703125
37,2019-03-28 00:00:00-04:00,40.24125671386719
38,2019-03-29 00:00:00-04:00,40.4385986328125
39,2019-04-01 00:00:00-04:00,40.19834518432617
40,2019-04-02 00:00:00-04:00,39.94094467163086
41,2019-04-03 00:00:00-04:00,39.923789978027344
42,2019-04-04 00:00:00-04:00,39.74360656738281
43,2019-04-05 00:00:00-04:00,40.10396194458008
44,2019-04-08 00:00:00-04:00,39.77792739868164
45,2019-04-09 00:00:00-04:00,39.846561431884766
46,2019-04-10 00:00:00-04:00,39.717864990234375
47,2019-04-11 00:00:00-04:00,40.009586334228516
48,2019-04-12 00:00:00-04:00,40.164031982421875
49,2019-04-15 00:00:00-04:00,40.09539031982422
50,2019-04-16 00:00:00-04:00,39.55483627319336
51,2019-04-17 00:00:00-04:00,39.38323211669922
52,2019-04-18 00:00:00-04:00,39.451873779296875
53,2019-04-22 00:00:00-04:00,39.41755294799805
54,2019-04-23 00:00:00-04:00,39.67495346069336
55,2019-04-24 00:00:00-04:00,40.05249786376953
56,2019-04-25 00:00:00-04:00,40.215518951416016
57,2019-04-26 00:00:00-04:00,40.309898376464844
58,2019-04-29 00:00:00-04:00,40.011619567871094
59,2019-04-30 00:00:00-04:00,40.83293533325195
60,2019-05-01 00:00:00-04:00,40.44389343261719
61,2019-05-02 00:00:00-04:00,40.357452392578125
62,2019-05-03 00:00:00-04:00,40.824302673339844
63,2019-05-06 00:00:00-04:00,40.74649429321289
64,2019-05-07 00:00:00-04:00,40.530357360839844
65,2019-05-08 00:00:00-04:00,39.90787887573242
66,2019-05-09 00:00:00-04:00,40.011619567871094
67,2019-05-10 00:00:00-04:00,40.789730072021484
68,2019-05-13 00:00:00-04:00,41.36897659301758
69,2019-05-14 00:00:00-04:00,40.93669891357422
70,2019-05-15 00:00:00-04:00,40.9021110534668
71,2019-05-16 00:00:00-04:00,41.29981231689453
72,2019-05-17 00:00:00-04:00,41.58510971069336
73,2019-05-20 00:00:00-04:00,41.67156219482422
74,2019-05-21 00:00:00-04:00,41.56782913208008
75,2019-05-22 00:00:00-04:00,41.905006408691406
76,2019-05-23 00:00:00-04:00,42.16436004638672
77,2019-05-24 00:00:00-04:00,42.12113952636719
78,2019-05-28 00:00:00-04:00,41.19606399536133
79,2019-05-29 00:00:00-04:00,40.539005279541016
80,2019-05-30 00:00:00-04:00,40.539005279541016
81,2019-05-31 00:00:00-04:00,41.03179168701172
82,2019-06-03 00:00:00-04:00,41.498653411865234
83,2019-06-04 00:00:00-04:00,41.45543670654297
84,2019-06-05 00:00:00-04:00,42.42373275756836
85,2019-06-06 00:00:00-04:00,42.605281829833984
86,2019-06-07 00:00:00-04:00,42.363216400146484
87,2019-06-10 00:00:00-04:00,42.17300796508789
88,2019-06-11 00:00:00-04:00,41.680213928222656
89,2019-06-12 00:00:00-04:00,42.39779281616211
90,2019-06-13 00:00:00-04:00,42.56206512451172
91,2019-06-14 00:00:00-04:00,43.2277717590332
92,2019-06-17 00:00:00-04:00,42.8819465637207
93,2019-06-18 00:00:00-04:00,42.52748107910156
94,2019-06-19 00:00:00-04:00,42.925174713134766
95,2019-06-20 00:00:00-04:00,43.210472106933594
96,2019-06-21 00:00:00-04:00,43.19318771362305
97,2019-06-24 00:00:00-04:00,43.063499450683594
98,2019-06-25 00:00:00-04:00,43.03757095336914
99,2019-06-26 00:00:00-04:00,42.34592056274414
100,2019-06-27 00:00:00-04:00,42.30269241333008
101,2019-06-28 00:00:00-04:00,42.432373046875
102,2019-07-01 00:00:00-04:00,42.35456848144531
103,2019-07-02 00:00:00-04:00,42.95975875854492
104,2019-07-03 00:00:00-04:00,43.38338088989258
105,2019-07-05 00:00:00-04:00,43.184539794921875
106,2019-07-08 00:00:00-04:00,43.16725158691406
107,2019-07-09 00:00:00-04:00,43.32286834716797
108,2019-07-10 00:00:00-04:00,43.54765701293945
109,2019-07-11 00:00:00-04:00,43.478485107421875
110,2019-07-12 00:00:00-04:00,43.098079681396484
111,2019-07-15 00:00:00-04:00,43.2277717590332
112,2019-07-16 00:00:00-04:00,43.184539794921875
113,2019-07-17 00:00:00-04:00,43.46120071411133
114,2019-07-18 00:00:00-04:00,43.96263885498047
115,2019-07-19 00:00:00-04:00,43.16725158691406
116,2019-07-22 00:00:00-04:00,43.13266372680664
117,2019-07-23 00:00:00-04:00,42.8733024597168
118,2019-07-24 00:00:00-04:00,42.804134368896484
119,2019-07-25 00:00:00-04:00,42.70038986206055
120,2019-07-26 00:00:00-04:00,43.04621505737305
121,2019-07-29 00:00:00-04:00,43.357452392578125
122,2019-07-30 00:00:00-04:00,43.24860763549805
123,2019-07-31 00:00:00-04:00,43.13542175292969
124,2019-08-01 00:00:00-04:00,43.518531799316406
125,2019-08-02 00:00:00-04:00,43.649147033691406
126,2019-08-05 00:00:00-04:00,43.31827163696289
127,2019-08-06 00:00:00-04:00,43.91905975341797
128,2019-08-07 00:00:00-04:00,44.136749267578125
129,2019-08-08 00:00:00-04:00,44.70271682739258
130,2019-08-09 00:00:00-04:00,44.83332443237305
131,2019-08-12 00:00:00-04:00,44.737548828125
132,2019-08-13 00:00:00-04:00,44.7897834777832
133,2019-08-14 00:00:00-04:00,44.276058197021484
134,2019-08-15 00:00:00-04:00,44.902976989746094
135,2019-08-16 00:00:00-04:00,44.95521926879883
136,2019-08-19 00:00:00-04:00,45.259979248046875
137,2019-08-20 00:00:00-04:00,45.1641960144043
138,2019-08-21 00:00:00-04:00,45.41670227050781
139,2019-08-22 00:00:00-04:00,45.43411636352539
140,2019-08-23 00:00:00-04:00,44.963932037353516
141,2019-08-26 00:00:00-04:00,45.50377655029297
142,2019-08-27 00:00:00-04:00,45.57343292236328
143,2019-08-28 00:00:00-04:00,45.60826873779297
144,2019-08-29 00:00:00-04:00,45.738868713378906
145,2019-08-30 00:00:00-04:00,45.66921615600586
146,2019-09-03 00:00:00-04:00,46.635711669921875
147,2019-09-04 00:00:00-04:00,46.5921745300293
148,2019-09-05 00:00:00-04:00,45.76499938964844
149,2019-09-06 00:00:00-04:00,45.50377655029297
150,2019-09-09 00:00:00-04:00,44.6591796875
151,2019-09-10 00:00:00-04:00,44.37184143066406
152,2019-09-11 00:00:00-04:00,44.781070709228516
153,2019-09-12 00:00:00-04:00,45.016170501708984
154,2019-09-13 00:00:00-04:00,44.97264099121094
155,2019-09-16 00:00:00-04:00,45.2164306640625
156,2019-09-17 00:00:00-04:00,45.982662200927734
157,2019-09-18 00:00:00-04:00,46.10457229614258
158,2019-09-19 00:00:00-04:00,46.2438850402832
159,2019-09-20 00:00:00-04:00,46.30483627319336
160,2019-09-23 00:00:00-04:00,46.38319778442383
161,2019-09-24 00:00:00-04:00,47.15814971923828
162,2019-09-25 00:00:00-04:00,47.04494857788086
