,Unnamed: 0,Date,HON
70,70,2019-05-16,154.9793701171875
71,71,2019-05-17,154.21713256835938
72,72,2019-05-20,153.01022338867188
73,73,2019-05-21,153.89947509765625
74,74,2019-05-22,153.6363525390625
75,75,2019-05-23,151.76707458496094
76,76,2019-05-24,151.98594665527344
77,77,2019-05-28,150.69110107421875
78,78,2019-05-29,149.8795623779297
79,79,2019-05-30,150.86436462402344
80,80,2019-05-31,149.82485961914062
81,81,2019-06-03,151.79444885253906
82,82,2019-06-04,153.3263397216797
83,83,2019-06-05,154.47528076171875
84,84,2019-06-06,155.25030517578125
85,85,2019-06-07,157.07395935058594
86,86,2019-06-10,156.180419921875
87,87,2019-06-11,156.51779174804688
88,88,2019-06-12,157.65757751464844
89,89,2019-06-13,157.92198181152344
90,90,2019-06-14,157.57550048828125
91,91,2019-06-17,157.16519165039062
92,92,2019-06-18,160.25634765625
93,93,2019-06-19,159.9462890625
94,94,2019-06-20,160.74876403808594
95,95,2019-06-21,158.94326782226562
96,96,2019-06-24,159.2168426513672
97,97,2019-06-25,158.6059112548828
98,98,2019-06-26,158.28671264648438
99,99,2019-06-27,158.5147247314453
100,100,2019-06-28,159.1986083984375
101,101,2019-07-01,161.222900390625
102,102,2019-07-02,161.0496063232422
103,103,2019-07-03,162.6727294921875
104,104,2019-07-05,161.0222930908203
105,105,2019-07-08,160.1833953857422
106,106,2019-07-09,160.04661560058594
107,107,2019-07-10,159.080078125
108,108,2019-07-11,159.1529998779297
109,109,2019-07-12,161.52383422851562
110,110,2019-07-15,159.58155822753906
111,111,2019-07-16,159.3718719482422
112,112,2019-07-17,153.75489807128906
113,113,2019-07-18,158.55120849609375
114,114,2019-07-19,157.73965454101562
115,115,2019-07-22,158.2776641845703
116,116,2019-07-23,159.44480895996094
117,117,2019-07-24,158.62411499023438
118,118,2019-07-25,158.4508819580078
119,119,2019-07-26,158.3049774169922
120,120,2019-07-29,159.14389038085938
121,121,2019-07-30,158.5785369873047
122,122,2019-07-31,157.2563934326172
123,123,2019-08-01,154.60289001464844
124,124,2019-08-02,153.19866943359375
125,125,2019-08-05,147.72760009765625
126,126,2019-08-06,150.01632690429688
127,127,2019-08-07,148.98597717285156
128,128,2019-08-08,152.2868194580078
129,129,2019-08-09,151.97677612304688
130,130,2019-08-12,150.17135620117188
131,131,2019-08-13,153.1713104248047
132,132,2019-08-14,149.5786895751953
133,133,2019-08-15,148.7080841064453
134,134,2019-08-16,151.23739624023438
135,135,2019-08-19,151.99801635742188
136,136,2019-08-20,149.80776977539062
137,137,2019-08-21,150.10101318359375
138,138,2019-08-22,149.285400390625
139,139,2019-08-23,143.4111328125
140,140,2019-08-26,143.7960205078125
141,141,2019-08-27,144.3184051513672
142,142,2019-08-28,146.2153778076172
143,143,2019-08-29,149.9269256591797
144,144,2019-08-30,150.86163330078125
145,145,2019-09-03,149.86273193359375
146,146,2019-09-04,153.1710205078125
147,147,2019-09-05,156.13108825683594
148,148,2019-09-06,156.85508728027344
149,149,2019-09-09,155.48045349121094
150,150,2019-09-10,155.43460083007812
151,151,2019-09-11,156.96505737304688
152,152,2019-09-12,154.53652954101562
153,153,2019-09-13,153.6934051513672
154,154,2019-09-16,152.31878662109375
155,155,2019-09-17,152.54788208007812
156,156,2019-09-18,153.93167114257812
157,157,2019-09-19,152.83197021484375
158,158,2019-09-20,154.24325561523438
159,159,2019-09-23,153.1710205078125
160,160,2019-09-24,151.9063720703125
161,161,2019-09-25,152.97857666015625
162,162,2019-09-26,153.07025146484375
163,163,2019-09-27,153.9958038330078
164,164,2019-09-30,155.0588836669922
165,165,2019-10-01,150.46759033203125
166,166,2019-10-02,147.61752319335938
167,167,2019-10-03,148.020751953125
168,168,2019-10-04,149.9543914794922
169,169,2019-10-07,149.54197692871094
170,170,2019-10-08,145.3631134033203
171,171,2019-10-09,146.4811248779297
172,172,2019-10-10,147.5166778564453
173,173,2019-10-11,149.86273193359375
174,174,2019-10-14,149.3587188720703
175,175,2019-10-15,149.9635772705078
176,176,2019-10-16,149.9543914794922
177,177,2019-10-17,153.51927185058594
178,178,2019-10-18,151.7322235107422
179,179,2019-10-21,154.82061767578125
180,180,2019-10-22,154.82061767578125
181,181,2019-10-23,155.65455627441406
182,182,2019-10-24,157.12998962402344
183,183,2019-10-25,157.28578186035156
184,184,2019-10-28,158.24801635742188
185,185,2019-10-29,158.68789672851562
186,186,2019-10-30,160.00758361816406
187,187,2019-10-31,158.29383850097656
188,188,2019-11-01,161.40049743652344
189,189,2019-11-04,164.9562225341797
190,190,2019-11-05,165.5794219970703
191,191,2019-11-06,165.6985321044922
192,192,2019-11-07,164.6446990966797
193,193,2019-11-08,166.06512451171875
194,194,2019-11-11,165.71688842773438
195,195,2019-11-12,166.79824829101562
196,196,2019-11-13,166.7432403564453
197,197,2019-11-14,165.4539031982422
198,198,2019-11-15,167.38796997070312
199,199,2019-11-18,165.592041015625
200,200,2019-11-19,165.88674926757812
201,201,2019-11-20,163.21591186523438
202,202,2019-11-21,162.58045959472656
203,203,2019-11-22,162.8198699951172
204,204,2019-11-25,162.56202697753906
205,205,2019-11-26,164.4132080078125
206,206,2019-11-27,165.24208068847656
207,207,2019-11-29,164.44082641601562
208,208,2019-12-02,160.5450439453125
209,209,2019-12-03,158.91497802734375
210,210,2019-12-04,159.52279663085938
211,211,2019-12-05,160.2595672607422
212,212,2019-12-06,161.5950164794922
213,213,2019-12-09,160.70167541503906
214,214,2019-12-10,160.2872314453125
215,215,2019-12-11,162.10153198242188
216,216,2019-12-12,163.37249755859375
217,217,2019-12-13,162.994873046875
218,218,2019-12-16,162.46072387695312
219,219,2019-12-17,162.73703002929688
220,220,2019-12-18,160.8397979736328
221,221,2019-12-19,162.55282592773438
222,222,2019-12-20,162.4699249267578
223,223,2019-12-23,162.4883575439453
224,224,2019-12-24,162.37783813476562
225,225,2019-12-26,162.90280151367188
226,226,2019-12-27,162.53439331054688
227,227,2019-12-30,162.4791259765625
228,228,2019-12-31,163.01329040527344
229,229,2020-01-02,166.5037841796875
230,230,2020-01-03,164.726318359375
231,231,2020-01-06,163.4829864501953
232,232,2020-01-07,163.57510375976562
233,233,2020-01-08,163.71324157714844
234,234,2020-01-09,164.91976928710938
235,235,2020-01-10,164.560546875
236,236,2020-01-13,166.94590759277344
237,237,2020-01-14,166.19070434570312
238,238,2020-01-15,166.44854736328125
239,239,2020-01-16,167.85765075683594
240,240,2020-01-17,168.75099182128906
241,241,2020-01-21,166.6327667236328
242,242,2020-01-22,165.82229614257812
243,243,2020-01-23,165.38941955566406
244,244,2020-01-24,163.13307189941406
245,245,2020-01-27,159.8267364501953
246,246,2020-01-28,161.5950164794922
247,247,2020-01-29,161.7884063720703
248,248,2020-01-30,164.24742126464844
249,249,2020-01-31,159.53204345703125
250,250,2020-02-03,157.78213500976562
251,251,2020-02-04,161.36474609375
252,252,2020-02-05,162.9211883544922
253,253,2020-02-06,162.41465759277344
254,254,2020-02-07,161.42921447753906
255,255,2020-02-10,162.96725463867188
256,256,2020-02-11,164.99337768554688
257,257,2020-02-12,166.86297607421875
258,258,2020-02-13,165.88674926757812
259,259,2020-02-14,166.52223205566406
260,260,2020-02-18,165.24208068847656
261,261,2020-02-19,166.5683135986328
262,262,2020-02-20,166.42092895507812
263,263,2020-02-21,165.6657257080078
264,264,2020-02-24,161.42001342773438
265,265,2020-02-25,154.540283203125
266,266,2020-02-26,153.9693145751953
267,267,2020-02-27,147.73757934570312
268,268,2020-02-28,150.16358947753906
269,269,2020-03-02,152.080322265625
270,270,2020-03-03,149.904296875
271,271,2020-03-04,158.51577758789062
272,272,2020-03-05,152.7100067138672
273,273,2020-03-06,151.88584899902344
274,274,2020-03-09,141.54286193847656
275,275,2020-03-10,149.71914672851562
276,276,2020-03-11,142.0336456298828
277,277,2020-03-12,124.86624145507812
278,278,2020-03-13,138.3482666015625
279,279,2020-03-16,125.25515747070312
280,280,2020-03-17,122.04206085205078
281,281,2020-03-18,110.75455474853516
282,282,2020-03-19,110.15269470214844
283,283,2020-03-20,104.17093658447266
284,284,2020-03-23,96.17063903808594
285,285,2020-03-24,110.6619644165039
286,286,2020-03-25,120.05121612548828
287,287,2020-03-26,127.22745513916016
288,288,2020-03-27,121.55132293701172
289,289,2020-03-30,121.9957504272461
290,290,2020-03-31,123.88470458984376
291,291,2020-04-01,120.1068115234375
292,292,2020-04-02,122.9772720336914
293,293,2020-04-03,118.01410675048828
294,294,2020-04-06,124.07917785644533
295,295,2020-04-07,125.22737121582033
296,296,2020-04-08,128.9404754638672
297,297,2020-04-09,132.81101989746094
298,298,2020-04-13,127.72746276855467
299,299,2020-04-14,130.18125915527344
300,300,2020-04-15,124.85698699951172
301,301,2020-04-16,122.53280639648438
302,302,2020-04-17,128.07931518554688
303,303,2020-04-20,125.65331268310548
304,304,2020-04-21,122.22725677490234
305,305,2020-04-22,123.18098449707033
306,306,2020-04-23,124.7088394165039
307,307,2020-04-24,125.48664093017578
308,308,2020-04-27,129.52386474609375
309,309,2020-04-28,132.1906280517578
310,310,2020-04-29,135.3389129638672
311,311,2020-04-30,131.39427185058594
312,312,2020-05-01,127.08853912353516
313,313,2020-05-04,125.19033813476562
314,314,2020-05-05,124.884765625
315,315,2020-05-06,123.19023895263672
316,316,2020-05-07,122.95873260498048
317,317,2020-05-08,126.77377319335938
318,318,2020-05-11,124.33843231201172
319,319,2020-05-12,118.14373779296876
320,320,2020-05-13,113.86579895019533
321,321,2020-05-14,118.51109313964844
322,322,2020-05-15,116.98131561279295
323,323,2020-05-18,126.89686584472656
324,324,2020-05-19,123.0817642211914
325,325,2020-05-20,126.8875503540039
326,326,2020-05-21,128.43600463867188
327,327,2020-05-22,129.8258514404297
328,328,2020-05-26,135.19871520996094
329,329,2020-05-27,138.60340881347656
330,330,2020-05-28,137.64260864257812
331,331,2020-05-29,136.04757690429688
332,332,2020-06-01,136.35533142089844
333,333,2020-06-02,138.37954711914062
334,334,2020-06-03,143.0435028076172
335,335,2020-06-04,145.43142700195312
336,336,2020-06-05,150.52450561523438
337,337,2020-06-08,151.97027587890625
338,338,2020-06-09,147.4742431640625
339,339,2020-06-10,143.76173400878906
340,340,2020-06-11,133.79953002929688
341,341,2020-06-12,134.7976531982422
342,342,2020-06-15,136.77513122558594
343,343,2020-06-16,139.0884552001953
344,344,2020-06-17,138.37017822265625
345,345,2020-06-18,138.26763916015625
346,346,2020-06-19,135.5998077392578
347,347,2020-06-22,135.19871520996094
348,348,2020-06-23,135.1240692138672
349,349,2020-06-24,129.0516357421875
350,350,2020-06-25,132.8854217529297
351,351,2020-06-26,128.92103576660156
352,352,2020-06-29,133.61300659179688
353,353,2020-06-30,134.8722686767578
354,354,2020-07-01,134.4244842529297
355,355,2020-07-02,135.27334594726562
356,356,2020-07-06,137.32546997070312
357,357,2020-07-07,135.22669982910156
358,358,2020-07-08,135.80503845214844
359,359,2020-07-09,131.86866760253906
360,360,2020-07-10,132.87606811523438
361,361,2020-07-13,133.84617614746094
362,362,2020-07-14,138.14634704589844
363,363,2020-07-15,141.71893310546875
364,364,2020-07-16,142.79164123535156
365,365,2020-07-17,144.58261108398438
366,366,2020-07-20,143.08082580566406
367,367,2020-07-21,144.35870361328125
368,368,2020-07-22,144.2188262939453
369,369,2020-07-23,143.39793395996094
370,370,2020-07-24,139.38694763183594
371,371,2020-07-27,140.62759399414062
372,372,2020-07-28,141.79354858398438
373,373,2020-07-29,144.19081115722656
374,374,2020-07-30,139.13510131835938
375,375,2020-07-31,139.3310089111328
376,376,2020-08-03,138.5474395751953
377,377,2020-08-04,137.42808532714844
378,378,2020-08-05,140.68353271484375
379,379,2020-08-06,142.32525634765625
380,380,2020-08-07,144.6852264404297
381,381,2020-08-10,148.71487426757812
382,382,2020-08-11,149.5077362060547
383,383,2020-08-12,149.31187438964844
384,384,2020-08-13,149.13360595703125
385,385,2020-08-14,150.3531036376953
386,386,2020-08-17,148.92724609375
387,387,2020-08-18,147.63270568847656
388,388,2020-08-19,147.1355438232422
389,389,2020-08-20,146.49766540527344
390,390,2020-08-21,147.74530029296875
391,391,2020-08-24,149.49948120117188
392,392,2020-08-25,154.3398895263672
393,393,2020-08-26,155.0715789794922
394,394,2020-08-27,155.70945739746094
395,395,2020-08-28,157.95143127441406
396,396,2020-08-31,155.29672241210938
397,397,2020-09-01,157.5668182373047
398,398,2020-09-02,161.7881317138672
399,399,2020-09-03,156.00027465820312
400,400,2020-09-04,156.36610412597656
401,401,2020-09-08,154.09597778320312
402,402,2020-09-09,155.4843292236328
403,403,2020-09-10,154.09597778320312
404,404,2020-09-11,156.14096069335938
405,405,2020-09-14,158.03587341308594
406,406,2020-09-15,157.8764190673828
407,407,2020-09-16,159.4711151123047
408,408,2020-09-17,159.7900390625
409,409,2020-09-18,158.2515869140625
410,410,2020-09-21,151.37559509277344
411,411,2020-09-22,152.60446166992188
412,412,2020-09-23,148.9553985595703
413,413,2020-09-24,148.92724609375
414,414,2020-09-25,151.48818969726562
415,415,2020-09-28,154.4430389404297
416,416,2020-09-29,154.32113647460938
417,417,2020-09-30,154.4149169921875
418,418,2020-10-01,153.54249572753906
419,419,2020-10-02,155.35299682617188
420,420,2020-10-05,158.2703857421875
421,421,2020-10-06,156.55372619628906
422,422,2020-10-07,160.92510986328125
423,423,2020-10-08,163.01699829101562
424,424,2020-10-09,163.57980346679688
425,425,2020-10-12,164.49916076660156
426,426,2020-10-13,160.92510986328125
427,427,2020-10-14,162.7261962890625
428,428,2020-10-15,161.91946411132812
429,429,2020-10-16,164.03009033203125
430,430,2020-10-19,160.96261596679688
431,431,2020-10-20,162.52919006347656
432,432,2020-10-21,162.16336059570312
433,433,2020-10-22,165.8968963623047
434,434,2020-10-23,164.66798400878906
435,435,2020-10-26,159.63059997558594
436,436,2020-10-27,156.42239379882812
437,437,2020-10-28,151.17861938476562
438,438,2020-10-29,154.40557861328125
439,439,2020-10-30,154.73385620117188
440,440,2020-11-02,162.85752868652344
441,441,2020-11-03,168.11068725585938
442,442,2020-11-04,167.82928466796875
443,443,2020-11-05,171.92860412597656
444,444,2020-11-06,172.8572998046875
445,445,2020-11-09,184.7895050048828
446,446,2020-11-10,189.47042846679688
447,447,2020-11-11,186.947021484375
448,448,2020-11-12,185.89146423339844
449,449,2020-11-13,189.94407653808597
450,450,2020-11-16,196.58840942382807
451,451,2020-11-17,193.5160217285156
452,452,2020-11-18,189.538818359375
453,453,2020-11-19,191.05616760253903
454,454,2020-11-20,190.3776092529297
455,455,2020-11-23,192.8091735839844
456,456,2020-11-24,195.9287109375
457,457,2020-11-25,195.7307891845703
458,458,2020-11-27,197.3612518310547
459,459,2020-11-30,192.1871032714844
460,460,2020-12-01,194.33596801757807
461,461,2020-12-02,196.03240966796875
462,462,2020-12-03,196.23971557617188
463,463,2020-12-04,200.4430694580078
464,464,2020-12-07,198.9540100097656
465,465,2020-12-08,199.86822509765625
466,466,2020-12-09,200.02842712402344
467,467,2020-12-10,199.77398681640625
468,468,2020-12-11,202.2809295654297
469,469,2020-12-14,199.66085815429688
470,470,2020-12-15,201.84739685058597
471,471,2020-12-16,198.20947265625
472,472,2020-12-17,199.7456817626953
473,473,2020-12-18,197.9549865722656
474,474,2020-12-21,198.5393218994141
475,475,2020-12-22,195.97581481933597
476,476,2020-12-23,197.9078826904297
477,477,2020-12-24,197.47433471679688
478,478,2020-12-28,197.8607635498047
479,479,2020-12-29,197.0973663330078
480,480,2020-12-30,198.81265258789065
481,481,2020-12-31,200.4619598388672
482,482,2021-01-04,195.98529052734372
483,483,2021-01-05,196.4658966064453
484,484,2021-01-06,200.0472717285156
485,485,2021-01-07,200.37713623046875
486,486,2021-01-08,197.94558715820312
487,487,2021-01-11,196.3716735839844
488,488,2021-01-12,196.86175537109372
489,489,2021-01-13,195.1087951660156
490,490,2021-01-14,196.60726928710935
491,491,2021-01-15,194.11917114257807
492,492,2021-01-19,194.8636932373047
493,493,2021-01-20,196.1077880859375
494,494,2021-01-21,193.4217529296875
495,495,2021-01-22,190.61322021484372
496,496,2021-01-25,190.25511169433597
497,497,2021-01-26,189.4916839599609
498,498,2021-01-27,187.90835571289065
499,499,2021-01-28,191.16928100585935
500,500,2021-01-29,184.12908935546875
501,501,2021-02-01,184.30813598632807
502,502,2021-02-02,188.6057586669922
503,503,2021-02-03,187.68215942382807
504,504,2021-02-04,189.0487365722656
505,505,2021-02-05,191.24464416503903
506,506,2021-02-08,192.13059997558597
507,507,2021-02-09,190.3964385986328
508,508,2021-02-10,190.5283966064453
509,509,2021-02-11,190.54725646972656
510,510,2021-02-12,191.85726928710935
511,511,2021-02-16,191.7347717285156
512,512,2021-02-17,190.2833404541016
513,513,2021-02-18,191.81016540527344
514,514,2021-02-19,191.84786987304688
515,515,2021-02-22,191.9043731689453
516,516,2021-02-23,193.24267578125
517,517,2021-02-24,198.8880157470703
518,518,2021-02-25,193.8614196777344
519,519,2021-02-26,191.55162048339844
520,520,2021-03-01,195.2151031494141
521,521,2021-03-02,195.55587768554688
522,522,2021-03-03,195.96292114257807
523,523,2021-03-04,192.11013793945312
524,524,2021-03-05,195.55587768554688
525,525,2021-03-08,196.61610412597656
526,526,2021-03-09,196.53091430664065
527,527,2021-03-10,201.54806518554688
528,528,2021-03-11,201.15997314453125
529,529,2021-03-12,202.93963623046875
530,530,2021-03-15,204.6625213623047
531,531,2021-03-16,200.5067901611328
532,532,2021-03-17,201.6616668701172
533,533,2021-03-18,203.54551696777344
534,534,2021-03-19,201.54806518554688
535,535,2021-03-22,200.8097076416016
536,536,2021-03-23,197.45860290527344
537,537,2021-03-24,200.8949279785156
538,538,2021-03-25,202.46632385253903
539,539,2021-03-26,206.86817932128903
540,540,2021-03-29,207.19949340820312
541,541,2021-03-30,206.4516143798828
542,542,2021-03-31,205.486083984375
543,543,2021-04-01,205.23049926757807
544,544,2021-04-05,207.56869506835935
545,545,2021-04-06,207.49295043945312
546,546,2021-04-07,206.83978271484372
547,547,2021-04-08,208.127197265625
548,548,2021-04-09,214.86724853515625
549,549,2021-04-12,216.4007873535156
550,550,2021-04-13,216.77944946289065
551,551,2021-04-14,217.1391448974609
552,552,2021-04-15,217.5746154785156
553,553,2021-04-16,219.72348022460935
554,554,2021-04-19,218.6443023681641
555,555,2021-04-20,215.1985626220703
556,556,2021-04-21,218.1994171142578
557,557,2021-04-22,217.02557373046875
558,558,2021-04-23,212.5195770263672
559,559,2021-04-26,209.6986083984375
560,560,2021-04-27,211.0333709716797
561,561,2021-04-28,210.97653198242188
562,562,2021-04-29,211.95159912109372
563,563,2021-04-30,211.13748168945312
564,564,2021-05-03,211.28895568847656
565,565,2021-05-04,213.39996337890625
566,566,2021-05-05,214.11941528320312
567,567,2021-05-06,216.45758056640625
568,568,2021-05-07,216.5806427001953
569,569,2021-05-10,218.6159210205078
570,570,2021-05-11,216.930908203125
571,571,2021-05-12,208.29757690429688
572,572,2021-05-13,212.64205932617188
573,573,2021-05-14,216.1405029296875
574,574,2021-05-17,215.2943878173828
575,575,2021-05-18,211.34922790527344
576,576,2021-05-19,210.3985595703125
577,577,2021-05-20,211.1685943603516
578,578,2021-05-21,212.18577575683597
579,579,2021-05-24,213.89694213867188
580,580,2021-05-25,212.9842987060547
581,581,2021-05-26,213.20298767089844
582,582,2021-05-27,219.8575439453125
583,583,2021-05-28,219.5153045654297
584,584,2021-06-01,221.45462036132807
585,585,2021-06-02,219.35366821289065
586,586,2021-06-03,217.8896484375
587,587,2021-06-04,218.69772338867188
588,588,2021-06-07,216.92953491210935
589,589,2021-06-08,218.46957397460935
590,590,2021-06-09,216.5682678222656
591,591,2021-06-10,215.08526611328125
592,592,2021-06-11,214.06802368164065
593,593,2021-06-14,212.15725708007807
594,594,2021-06-15,211.52029418945312
595,595,2021-06-16,208.18353271484372
596,596,2021-06-17,205.6167449951172
597,597,2021-06-18,202.0137939453125
598,598,2021-06-21,205.341064453125
599,599,2021-06-22,204.8562469482422
600,600,2021-06-23,204.0671844482422
601,601,2021-06-24,206.9476623535156
602,602,2021-06-25,207.94583129882807
603,603,2021-06-28,206.0920562744141
604,604,2021-06-29,205.2935333251953
605,605,2021-06-30,208.52574157714844
606,606,2021-07-01,209.73309326171875
607,607,2021-07-02,210.3985595703125
608,608,2021-07-06,207.7747344970703
609,609,2021-07-07,209.84716796875
610,610,2021-07-08,208.4972381591797
611,611,2021-07-09,213.2695159912109
612,612,2021-07-12,213.91595458984372
613,613,2021-07-13,213.0223693847656
614,614,2021-07-14,216.5302581787109
615,615,2021-07-15,221.3215484619141
616,616,2021-07-16,218.96392822265625
617,617,2021-07-19,209.77110290527344
618,618,2021-07-20,218.32701110839844
619,619,2021-07-21,220.40892028808597
620,620,2021-07-22,221.2550048828125
621,621,2021-07-23,218.00375366210935
622,622,2021-07-26,217.93719482421875
623,623,2021-07-27,218.992431640625
624,624,2021-07-28,219.11602783203125
625,625,2021-07-29,221.3881072998047
626,626,2021-07-30,222.25315856933597
627,627,2021-08-02,220.9507751464844
628,628,2021-08-03,221.16943359375
629,629,2021-08-04,218.2604522705078
630,630,2021-08-05,218.5361175537109
631,631,2021-08-06,218.34597778320312
632,632,2021-08-09,216.967529296875
633,633,2021-08-10,220.43743896484372
634,634,2021-08-11,222.6239471435547
635,635,2021-08-12,221.37359619140625
636,636,2021-08-13,221.2017974853516
637,637,2021-08-16,223.0915985107422
638,638,2021-08-17,220.9059295654297
639,639,2021-08-18,218.0139617919922
640,640,2021-08-19,217.35540771484372
641,641,2021-08-20,217.32676696777344
642,642,2021-08-23,218.67254638671875
643,643,2021-08-24,219.94192504882807
644,644,2021-08-25,220.15191650390625
645,645,2021-08-26,220.3618927001953
646,646,2021-08-27,220.6100616455078
647,647,2021-08-30,221.3068084716797
648,648,2021-08-31,221.344970703125
649,649,2021-09-01,219.3311004638672
650,650,2021-09-02,220.44778442382807
651,651,2021-09-03,217.95669555664065
652,652,2021-09-07,212.7740631103516
653,653,2021-09-08,214.17709350585935
654,654,2021-09-09,212.7740631103516
655,655,2021-09-10,212.23956298828125
656,656,2021-09-13,213.41357421875
657,657,2021-09-14,210.1588897705078
658,658,2021-09-15,211.59056091308597
659,659,2021-09-16,209.6434631347656
660,660,2021-09-17,208.536376953125
661,661,2021-09-20,205.90208435058597
662,662,2021-09-21,205.10987854003903
663,663,2021-09-22,207.13331604003903
664,664,2021-09-23,209.6912078857422
665,665,2021-09-24,209.20445251464844
666,666,2021-09-27,207.9732208251953
667,667,2021-09-28,205.17672729492188
668,668,2021-09-29,205.1289978027344
669,669,2021-09-30,202.60923767089844
670,670,2021-10-01,205.82571411132807
671,671,2021-10-04,204.45135498046875
672,672,2021-10-05,205.89254760742188
673,673,2021-10-06,206.98057556152344
674,674,2021-10-07,208.4218292236328
675,675,2021-10-08,207.7823181152344
676,676,2021-10-11,205.48211669921875
677,677,2021-10-12,204.5658416748047
678,678,2021-10-13,205.7589263916016
679,679,2021-10-14,208.63177490234372
680,680,2021-10-15,210.6647491455078
681,681,2021-10-18,210.578857421875
682,682,2021-10-19,211.67645263671875
683,683,2021-10-20,213.4517364501953
684,684,2021-10-21,214.29165649414065
685,685,2021-10-22,207.49598693847656
686,686,2021-10-25,207.62962341308597
687,687,2021-10-26,208.3740997314453
688,688,2021-10-27,205.89254760742188
689,689,2021-10-28,208.52679443359372
690,690,2021-10-29,208.66043090820312
691,691,2021-11-01,209.7484588623047
692,692,2021-11-02,211.1133575439453
693,693,2021-11-03,212.6499938964844
694,694,2021-11-04,212.3541412353516
695,695,2021-11-05,215.7614898681641
696,696,2021-11-08,215.44650268554688
697,697,2021-11-09,217.37448120117188
698,698,2021-11-10,216.0708465576172
699,699,2021-11-11,211.85313415527344
700,700,2021-11-12,213.1759796142578
701,701,2021-11-15,213.25265502929688
702,702,2021-11-16,212.1982269287109
703,703,2021-11-17,211.3546905517578
704,704,2021-11-18,211.55596923828125
705,705,2021-11-19,209.4375457763672
706,706,2021-11-22,209.1020050048828
707,707,2021-11-23,207.0507354736328
708,708,2021-11-24,203.41775512695312
709,709,2021-11-26,199.5834808349609
710,710,2021-11-29,199.0562744140625
711,711,2021-11-30,193.86083984375
712,712,2021-12-01,191.1576690673828
713,713,2021-12-02,195.54788208007807
714,714,2021-12-03,195.068603515625
715,715,2021-12-06,197.7046813964844
716,716,2021-12-07,198.5673828125
717,717,2021-12-08,196.1709899902344
718,718,2021-12-09,197.4650421142578
719,719,2021-12-10,201.1171722412109
720,720,2021-12-13,200.56118774414065
721,721,2021-12-14,198.1168670654297
722,722,2021-12-15,201.0692443847656
723,723,2021-12-16,200.92547607421875
724,724,2021-12-17,196.66943359375
725,725,2021-12-20,191.56985473632807
726,726,2021-12-21,193.3144378662109
727,727,2021-12-22,193.4774169921875
728,728,2021-12-23,196.7173767089844
729,729,2021-12-27,197.8772125244141
730,730,2021-12-28,198.47154235839844
731,731,2021-12-29,198.93165588378903
732,732,2021-12-30,198.529052734375
733,733,2021-12-31,199.87103271484372
734,734,2022-01-03,198.23187255859372
735,735,2022-01-04,200.3407287597656
736,736,2022-01-05,202.3153533935547
