,Unnamed: 0,Date,BRO
0,0,2019-02-05,27.0015869140625
1,1,2019-02-06,26.89569664001465
2,2,2019-02-07,26.770557403564453
3,3,2019-02-08,26.789813995361328
4,4,2019-02-11,27.07859992980957
5,5,2019-02-12,27.4058895111084
6,6,2019-02-13,27.386638641357425
7,7,2019-02-14,27.415508270263672
8,8,2019-02-15,27.97383499145508
9,9,2019-02-19,28.031599044799805
10,10,2019-02-20,28.339635848999023
11,11,2019-02-21,28.339635848999023
12,12,2019-02-22,28.407020568847656
13,13,2019-02-25,28.407020568847656
14,14,2019-02-26,28.10860252380371
15,15,2019-02-27,28.243370056152344
16,16,2019-02-28,28.51290702819824
17,17,2019-03-01,28.753562927246094
18,18,2019-03-04,28.753562927246094
19,19,2019-03-05,28.339635848999023
20,20,2019-03-06,28.195240020751957
21,21,2019-03-07,27.98345947265625
22,22,2019-03-08,27.79094123840332
23,23,2019-03-11,28.079721450805664
24,24,2019-03-12,28.04121971130371
25,25,2019-03-13,28.079721450805664
26,26,2019-03-14,28.07010269165039
27,27,2019-03-15,28.35888671875
28,28,2019-03-18,28.36850929260254
29,29,2019-03-19,27.993091583251957
30,30,2019-03-20,27.63692092895508
31,31,2019-03-21,28.02196884155273
32,32,2019-03-22,27.80056381225586
33,33,2019-03-25,27.92571258544922
34,34,2019-03-26,28.11823272705078
35,35,2019-03-27,28.195240020751957
36,36,2019-03-28,28.310754776000977
37,37,2019-03-29,28.407020568847656
38,38,2019-04-01,28.68617820739746
39,39,2019-04-02,28.55140686035156
40,40,2019-04-03,28.63804817199707
41,41,2019-04-04,28.820953369140625
42,42,2019-04-05,28.81132125854492
43,43,2019-04-08,28.78244400024414
44,44,2019-04-09,28.589916229248047
45,45,2019-04-10,28.84982109069824
46,46,2019-04-11,29.13861083984375
47,47,2019-04-12,29.3696403503418
48,48,2019-04-15,29.533283233642575
49,49,2019-04-16,29.5814208984375
50,50,2019-04-17,29.273380279541016
51,51,2019-04-18,29.427400588989254
52,52,2019-04-22,29.3696403503418
53,53,2019-04-23,30.390024185180664
54,54,2019-04-24,30.284130096435547
55,55,2019-04-25,30.32263565063477
56,56,2019-04-26,30.49591064453125
57,57,2019-04-29,30.37076759338379
58,58,2019-04-30,30.563295364379883
59,59,2019-05-01,30.158992767333984
60,60,2019-05-02,30.62105178833008
61,61,2019-05-03,31.13124656677246
62,62,2019-05-06,31.24675750732422
63,63,2019-05-07,30.91865348815918
64,64,2019-05-08,30.831809997558597
65,65,2019-05-09,30.56160545349121
66,66,2019-05-10,31.063405990600582
67,67,2019-05-13,30.30105781555176
68,68,2019-05-14,30.2624568939209
69,69,2019-05-15,30.60985374450684
70,70,2019-05-16,30.880056381225582
71,71,2019-05-17,30.580904006958008
72,72,2019-05-20,30.38790702819824
73,73,2019-05-21,30.79320526123047
74,74,2019-05-22,30.90900611877441
75,75,2019-05-23,30.69670867919922
76,76,2019-05-24,30.735307693481445
77,77,2019-05-28,30.484405517578125
78,78,2019-05-29,30.54231071472168
79,79,2019-05-30,30.55195999145508
80,80,2019-05-31,30.46510887145996
81,81,2019-06-03,30.822160720825195
82,82,2019-06-04,30.937963485717773
83,83,2019-06-05,31.439760208129883
84,84,2019-06-06,31.381855010986328
85,85,2019-06-07,31.719600677490234
86,86,2019-06-10,31.5459041595459
87,87,2019-06-11,31.44940757751465
88,88,2019-06-12,31.700307846069336
89,89,2019-06-13,31.5459041595459
90,90,2019-06-14,31.67135429382324
91,91,2019-06-17,31.53625869750977
92,92,2019-06-18,31.59416389465332
93,93,2019-06-19,31.999462127685547
94,94,2019-06-20,32.231056213378906
95,95,2019-06-21,31.74856758117676
96,96,2019-06-24,32.05736541748047
97,97,2019-06-25,32.00910949707031
98,98,2019-06-26,31.401159286499023
99,99,2019-06-27,31.98980712890625
100,100,2019-06-28,32.32755661010742
101,101,2019-07-01,32.82936477661133
102,102,2019-07-02,33.128517150878906
103,103,2019-07-03,33.514522552490234
104,104,2019-07-05,33.54345703125
105,105,2019-07-08,33.32151412963867
106,106,2019-07-09,33.54345703125
107,107,2019-07-10,33.5627555847168
108,108,2019-07-11,33.63996124267578
109,109,2019-07-12,33.76541519165039
110,110,2019-07-15,33.69786071777344
111,111,2019-07-16,33.79436111450195
112,112,2019-07-17,33.69786071777344
113,113,2019-07-18,33.900516510009766
114,114,2019-07-19,33.485565185546875
115,115,2019-07-22,33.43730926513672
116,116,2019-07-23,34.32510757446289
117,117,2019-07-24,34.88481521606445
118,118,2019-07-25,34.74006652832031
119,119,2019-07-26,35.11641311645508
120,120,2019-07-29,35.04887771606445
121,121,2019-07-30,35.135711669921875
122,122,2019-07-31,34.67251968383789
123,123,2019-08-01,34.6339111328125
124,124,2019-08-02,34.59531021118164
125,125,2019-08-05,34.04526901245117
126,126,2019-08-06,34.80936050415039
127,127,2019-08-07,34.954429626464844
128,128,2019-08-08,35.602447509765625
129,129,2019-08-09,35.534751892089844
130,130,2019-08-12,35.012454986572266
131,131,2019-08-13,35.3026123046875
132,132,2019-08-14,34.25803756713867
133,133,2019-08-15,34.490169525146484
134,134,2019-08-16,34.89640045166016
135,135,2019-08-19,35.19621658325195
136,136,2019-08-20,34.654598236083984
137,137,2019-08-21,34.85771179199219
138,138,2019-08-22,35.03179931640625
139,139,2019-08-23,34.25803756713867
140,140,2019-08-26,34.52886199951172
141,141,2019-08-27,34.2967414855957
142,142,2019-08-28,34.470821380615234
143,143,2019-08-29,35.03179931640625
144,144,2019-08-30,35.679832458496094
145,145,2019-09-03,35.331626892089844
146,146,2019-09-04,35.496063232421875
147,147,2019-09-05,35.6314582824707
148,148,2019-09-06,35.602447509765625
149,149,2019-09-09,35.3026123046875
150,150,2019-09-10,33.7260856628418
151,151,2019-09-11,34.41279602050781
152,152,2019-09-12,34.78032302856445
153,153,2019-09-13,34.7996711730957
154,154,2019-09-16,34.654598236083984
155,155,2019-09-17,35.205902099609375
156,156,2019-09-18,35.16720962524414
157,157,2019-09-19,35.312294006347656
158,158,2019-09-20,35.04147720336914
159,159,2019-09-23,35.0898323059082
160,160,2019-09-24,34.78032302856445
161,161,2019-09-25,34.944759368896484
162,162,2019-09-26,34.90605163574219
163,163,2019-09-27,34.615909576416016
164,164,2019-09-30,34.87704849243164
165,165,2019-10-01,34.25803756713867
166,166,2019-10-02,33.9678840637207
167,167,2019-10-03,34.45149230957031
168,168,2019-10-04,35.2155647277832
169,169,2019-10-07,34.99311065673828
170,170,2019-10-08,34.15165710449219
171,171,2019-10-09,34.422462463378906
172,172,2019-10-10,34.76099395751953
173,173,2019-10-11,34.85771179199219
174,174,2019-10-14,34.915740966796875
175,175,2019-10-15,34.8480339050293
176,176,2019-10-16,34.89640045166016
177,177,2019-10-17,35.109169006347656
178,178,2019-10-18,35.1285285949707
179,179,2019-10-21,35.41868591308594
180,180,2019-10-22,35.186553955078125
181,181,2019-10-23,35.1285285949707
182,182,2019-10-24,35.6314582824707
183,183,2019-10-25,34.78032302856445
184,184,2019-10-28,34.6836051940918
185,185,2019-10-29,36.0860481262207
186,186,2019-10-30,36.45357894897461
187,187,2019-10-31,36.44390106201172
188,188,2019-11-01,36.39554214477539
189,189,2019-11-04,35.95063400268555
190,190,2019-11-05,35.873268127441406
191,191,2019-11-06,36.51161575317383
192,192,2019-11-07,36.48737335205078
193,193,2019-11-08,36.5940055847168
194,194,2019-11-11,36.72003173828125
195,195,2019-11-12,36.68125534057617
196,196,2019-11-13,36.89451217651367
197,197,2019-11-14,36.7297248840332
198,198,2019-11-15,36.71032333374024
199,199,2019-11-18,36.65217590332031
200,200,2019-11-19,36.80727767944336
201,201,2019-11-20,36.92360305786133
202,202,2019-11-21,36.57461929321289
203,203,2019-11-22,36.6909408569336
204,204,2019-11-25,36.79757690429688
205,205,2019-11-26,36.7297248840332
206,206,2019-11-27,36.79757690429688
207,207,2019-11-29,36.584320068359375
208,208,2019-12-02,36.477684020996094
209,209,2019-12-03,36.44860076904297
210,210,2019-12-04,36.48737335205078
211,211,2019-12-05,36.97206115722656
212,212,2019-12-06,37.19502258300781
213,213,2019-12-09,37.049617767333984
214,214,2019-12-10,36.79757690429688
215,215,2019-12-11,37.07868957519531
216,216,2019-12-12,37.44706726074219
217,217,2019-12-13,37.67001724243164
218,218,2019-12-16,37.78634262084961
219,219,2019-12-17,38.32919692993164
220,220,2019-12-18,38.174095153808594
221,221,2019-12-19,38.309814453125
222,222,2019-12-20,39.01745223999024
223,223,2019-12-23,38.125633239746094
224,224,2019-12-24,37.97052383422852
225,225,2019-12-26,38.164398193359375
226,226,2019-12-27,38.09654235839844
227,227,2019-12-30,38.15470886230469
228,228,2019-12-31,38.271026611328125
229,229,2020-01-02,38.39705657958984
230,230,2020-01-03,38.435821533203125
231,231,2020-01-06,38.40673828125
232,232,2020-01-07,38.29042434692383
233,233,2020-01-08,38.571537017822266
234,234,2020-01-09,39.095001220703125
235,235,2020-01-10,39.1628532409668
236,236,2020-01-13,39.14347076416016
237,237,2020-01-14,38.97867584228516
238,238,2020-01-15,39.34704208374024
239,239,2020-01-16,39.86080551147461
240,240,2020-01-17,40.14194107055664
241,241,2020-01-21,39.9383659362793
242,242,2020-01-22,40.22917938232422
243,243,2020-01-23,40.51029968261719
244,244,2020-01-24,40.549072265625
245,245,2020-01-27,40.38426971435547
246,246,2020-01-28,43.282711029052734
247,247,2020-01-29,43.63168716430664
248,248,2020-01-30,43.97098159790039
249,249,2020-01-31,43.52506256103516
250,250,2020-02-03,44.21331787109375
251,251,2020-02-04,44.83973693847656
252,252,2020-02-05,45.111663818359375
253,253,2020-02-06,45.39330291748047
254,254,2020-02-07,45.40302276611328
255,255,2020-02-10,46.01486587524414
256,256,2020-02-11,45.93717193603516
257,257,2020-02-12,45.47100830078125
258,258,2020-02-13,46.1217041015625
259,259,2020-02-14,46.47132873535156
260,260,2020-02-18,46.72383880615234
261,261,2020-02-19,47.06375503540039
262,262,2020-02-20,47.1123161315918
263,263,2020-02-21,46.96663284301758
264,264,2020-02-24,45.9468879699707
265,265,2020-02-25,44.830020904541016
266,266,2020-02-26,44.89800262451172
267,267,2020-02-27,42.741966247558594
268,268,2020-02-28,41.77077865600586
269,269,2020-03-02,44.13076400756836
270,270,2020-03-03,43.23727416992188
271,271,2020-03-04,45.69437789916992
272,272,2020-03-05,44.58722305297852
273,273,2020-03-06,43.85883712768555
274,274,2020-03-09,40.97439956665039
275,275,2020-03-10,42.392337799072266
276,276,2020-03-11,40.401405334472656
277,277,2020-03-12,36.5069465637207
278,278,2020-03-13,38.69211959838867
279,279,2020-03-16,35.94365310668945
280,280,2020-03-17,38.769805908203125
281,281,2020-03-18,35.72999954223633
282,282,2020-03-19,33.719635009765625
283,283,2020-03-20,32.65132141113281
284,284,2020-03-23,30.747804641723636
285,285,2020-03-24,34.51601028442383
286,286,2020-03-25,33.146629333496094
287,287,2020-03-26,34.86563873291016
288,288,2020-03-27,34.89476776123047
289,289,2020-03-30,36.22529983520508
290,290,2020-03-31,35.17641067504883
291,291,2020-04-01,33.44770050048828
292,292,2020-04-02,33.8556022644043
293,293,2020-04-03,32.447383880615234
294,294,2020-04-06,34.933616638183594
295,295,2020-04-07,34.92390441894531
296,296,2020-04-08,36.12818145751953
297,297,2020-04-09,37.905460357666016
298,298,2020-04-13,37.07022857666016
299,299,2020-04-14,38.48816680908203
300,300,2020-04-15,36.82742691040039
301,301,2020-04-16,36.3709716796875
302,302,2020-04-17,37.002254486083984
303,303,2020-04-20,36.244728088378906
304,304,2020-04-21,34.47715759277344
305,305,2020-04-22,34.6713981628418
306,306,2020-04-23,33.593379974365234
307,307,2020-04-24,33.75849151611328
308,308,2020-04-27,34.710243225097656
309,309,2020-04-28,34.57427978515625
310,310,2020-04-29,35.58431625366211
311,311,2020-04-30,34.875343322753906
312,312,2020-05-01,34.04984664916992
313,313,2020-05-04,34.545143127441406
314,314,2020-05-05,35.50662612915039
315,315,2020-05-06,34.61312484741211
316,316,2020-05-07,36.060203552246094
317,317,2020-05-08,36.60044479370117
318,318,2020-05-11,36.94114303588867
319,319,2020-05-12,36.51283264160156
320,320,2020-05-13,35.753570556640625
321,321,2020-05-14,35.92878341674805
322,322,2020-05-15,36.01640319824219
323,323,2020-05-18,37.53491973876953
324,324,2020-05-19,37.36943435668945
325,325,2020-05-20,37.33050537109375
326,326,2020-05-21,37.70040130615234
327,327,2020-05-22,37.39863967895508
328,328,2020-05-26,38.00216293334961
329,329,2020-05-27,38.897708892822266
330,330,2020-05-28,39.18000030517578
331,331,2020-05-29,39.131324768066406
332,332,2020-06-01,39.17026138305664
333,333,2020-06-02,39.81270980834961
334,334,2020-06-03,41.17549133300781
335,335,2020-06-04,40.92240524291992
336,336,2020-06-05,41.59406661987305
337,337,2020-06-08,41.89582824707031
338,338,2020-06-09,41.90555953979492
339,339,2020-06-10,41.71087646484375
340,340,2020-06-11,39.55962371826172
341,341,2020-06-12,39.58882522583008
342,342,2020-06-15,40.24101638793945
343,343,2020-06-16,40.4454345703125
344,344,2020-06-17,40.8640022277832
345,345,2020-06-18,40.74720001220703
346,346,2020-06-19,40.03660583496094
347,347,2020-06-22,40.32862854003906
348,348,2020-06-23,40.124210357666016
349,349,2020-06-24,38.98531723022461
350,350,2020-06-25,39.91005325317383
351,351,2020-06-26,39.01452255249024
352,352,2020-06-29,38.90744018554688
353,353,2020-06-30,39.67642974853516
354,354,2020-07-01,39.99766159057617
355,355,2020-07-02,39.76404571533203
356,356,2020-07-06,39.55962371826172
357,357,2020-07-07,39.66670227050781
358,358,2020-07-08,39.97819137573242
359,359,2020-07-09,39.81270980834961
360,360,2020-07-10,40.31889343261719
361,361,2020-07-13,39.86138153076172
362,362,2020-07-14,40.83480453491211
363,363,2020-07-15,41.18523025512695
364,364,2020-07-16,42.27545166015625
365,365,2020-07-17,42.53828048706055
366,366,2020-07-20,42.5966796875
367,367,2020-07-21,43.11259078979492
368,368,2020-07-22,43.76478576660156
369,369,2020-07-23,43.91080093383789
370,370,2020-07-24,44.19308853149414
371,371,2020-07-27,44.28069686889648
372,372,2020-07-28,43.29754257202149
373,373,2020-07-29,43.76478576660156
374,374,2020-07-30,43.57010269165039
375,375,2020-07-31,44.26123428344727
376,376,2020-08-03,44.319618225097656
377,377,2020-08-04,44.33425521850586
378,378,2020-08-05,44.50004959106445
379,379,2020-08-06,44.49030303955078
380,380,2020-08-07,44.919410705566406
381,381,2020-08-10,44.79261779785156
382,382,2020-08-11,44.52930068969727
383,383,2020-08-12,44.66584014892578
384,384,2020-08-13,44.68534851074219
385,385,2020-08-14,44.68534851074219
386,386,2020-08-17,44.86088943481445
387,387,2020-08-18,44.94865036010742
388,388,2020-08-19,44.82188034057617
389,389,2020-08-20,44.65608215332031
390,390,2020-08-21,44.39276885986328
391,391,2020-08-24,44.58782196044922
392,392,2020-08-25,44.870635986328125
393,393,2020-08-26,44.52930068969727
394,394,2020-08-27,44.919410705566406
395,395,2020-08-28,45.0656852722168
396,396,2020-08-31,45.2509880065918
397,397,2020-09-01,45.53379821777344
398,398,2020-09-02,46.011661529541016
399,399,2020-09-03,44.74385833740234
400,400,2020-09-04,44.12945556640625
401,401,2020-09-08,43.09570693969727
402,402,2020-09-09,44.2757453918457
403,403,2020-09-10,43.74910736083984
404,404,2020-09-11,43.53456497192383
405,405,2020-09-14,44.05144119262695
406,406,2020-09-15,44.04168701171875
407,407,2020-09-16,44.06119537353516
408,408,2020-09-17,43.651588439941406
409,409,2020-09-18,43.69060516357422
410,410,2020-09-21,42.929908752441406
411,411,2020-09-22,43.40777969360352
412,412,2020-09-23,42.26675415039063
413,413,2020-09-24,42.48130798339844
414,414,2020-09-25,42.85189056396485
415,415,2020-09-28,43.75886535644531
416,416,2020-09-29,44.05144119262695
417,417,2020-09-30,44.148963928222656
418,418,2020-10-01,43.82713317871094
419,419,2020-10-02,44.23674392700195
420,420,2020-10-05,44.59756851196289
421,421,2020-10-06,44.59756851196289
422,422,2020-10-07,45.12420272827149
423,423,2020-10-08,45.55330657958984
424,424,2020-10-09,46.05067443847656
425,425,2020-10-12,47.11368560791016
426,426,2020-10-13,46.196964263916016
427,427,2020-10-14,45.81661605834961
428,428,2020-10-15,46.148197174072266
429,429,2020-10-16,46.27498626708984
430,430,2020-10-19,45.30949020385742
431,431,2020-10-20,45.26073455810547
432,432,2020-10-21,45.39726638793945
433,433,2020-10-22,45.48504257202149
434,434,2020-10-23,45.56304931640625
435,435,2020-10-26,45.43627166748047
436,436,2020-10-27,44.10020446777344
437,437,2020-10-28,43.07620620727539
438,438,2020-10-29,42.38379287719727
439,439,2020-10-30,42.43254470825195
440,440,2020-11-02,43.39802932739258
441,441,2020-11-03,43.31300354003906
442,442,2020-11-04,44.84733581542969
443,443,2020-11-05,44.46620178222656
444,444,2020-11-06,44.69097137451172
445,445,2020-11-09,44.876651763916016
446,446,2020-11-10,46.1177978515625
447,447,2020-11-11,45.902793884277344
448,448,2020-11-12,45.29688262939453
449,449,2020-11-13,46.08848190307617
450,450,2020-11-16,46.57711791992188
451,451,2020-11-17,46.313255310058594
452,452,2020-11-18,45.92234420776367
453,453,2020-11-19,46.362117767333984
454,454,2020-11-20,46.1080207824707
455,455,2020-11-23,45.4532470703125
456,456,2020-11-24,45.39461135864258
457,457,2020-11-25,44.818016052246094
458,458,2020-11-27,44.583473205566406
459,459,2020-11-30,44.00687789916992
460,460,2020-12-01,44.57369995117188
461,461,2020-12-02,44.04596710205078
462,462,2020-12-03,43.59641647338867
463,463,2020-12-04,43.791873931884766
464,464,2020-12-07,43.59641647338867
465,465,2020-12-08,44.30006408691406
466,466,2020-12-09,44.20233154296875
467,467,2020-12-10,43.86027908325195
468,468,2020-12-11,43.98731994628906
469,469,2020-12-14,44.41733551025391
470,470,2020-12-15,45.57051849365234
471,471,2020-12-16,44.92551040649414
472,472,2020-12-17,45.62915802001953
473,473,2020-12-18,44.92551040649414
474,474,2020-12-21,44.954837799072266
475,475,2020-12-22,44.65188217163086
476,476,2020-12-23,44.65188217163086
477,477,2020-12-24,45.25778579711914
478,478,2020-12-28,44.83756256103516
479,479,2020-12-29,44.98414993286133
480,480,2020-12-30,45.19915390014648
481,481,2020-12-31,46.33279800415039
482,482,2021-01-04,45.29688262939453
483,483,2021-01-05,45.2675666809082
484,484,2021-01-06,46.15689086914063
485,485,2021-01-07,46.79212188720703
486,486,2021-01-08,46.92893981933594
487,487,2021-01-11,45.91256713867188
488,488,2021-01-12,45.78551483154297
489,489,2021-01-13,45.22847366333008
490,490,2021-01-14,44.71051788330078
491,491,2021-01-15,45.24801254272461
492,492,2021-01-19,45.66824722290039
493,493,2021-01-20,46.52826690673828
494,494,2021-01-21,46.38166046142578
495,495,2021-01-22,46.410980224609375
496,496,2021-01-25,46.64552688598633
497,497,2021-01-26,44.63233184814453
498,498,2021-01-27,43.078460693359375
499,499,2021-01-28,42.90254974365234
500,500,2021-01-29,42.11095428466797
501,501,2021-02-01,41.98390579223633
502,502,2021-02-02,43.67460250854492
503,503,2021-02-03,42.73641586303711
504,504,2021-02-04,43.0037727355957
505,505,2021-02-05,43.84603118896485
506,506,2021-02-08,44.56097030639648
507,507,2021-02-09,44.394474029541016
508,508,2021-02-10,44.1496467590332
509,509,2021-02-11,44.36509323120117
510,510,2021-02-12,43.87541198730469
511,511,2021-02-16,43.552223205566406
512,512,2021-02-17,43.33676528930664
513,513,2021-02-18,43.405311584472656
514,514,2021-02-19,44.64910888671875
515,515,2021-02-22,45.22692489624024
516,516,2021-02-23,45.96144485473633
517,517,2021-02-24,46.803707122802734
518,518,2021-02-25,45.77537536621094
519,519,2021-02-26,44.95271301269531
520,520,2021-03-01,45.87331008911133
521,521,2021-03-02,45.42280197143555
522,522,2021-03-03,44.60993194580078
523,523,2021-03-04,44.00273132324219
524,524,2021-03-05,45.08982467651367
525,525,2021-03-08,45.3934211730957
526,526,2021-03-09,45.11919784545898
527,527,2021-03-10,45.55011367797852
528,528,2021-03-11,45.45218276977539
529,529,2021-03-12,45.85372161865234
530,530,2021-03-15,46.17690658569336
531,531,2021-03-16,45.98104095458984
532,532,2021-03-17,45.41300582885742
533,533,2021-03-18,44.766632080078125
534,534,2021-03-19,43.83623123168945
535,535,2021-03-22,44.40426254272461
536,536,2021-03-23,44.678489685058594
537,537,2021-03-24,44.93312454223633
538,538,2021-03-25,44.95271301269531
539,539,2021-03-26,45.23672103881836
540,540,2021-03-29,45.29548645019531
541,541,2021-03-30,45.06044006347656
542,542,2021-03-31,44.766632080078125
543,543,2021-04-01,45.55990982055664
544,544,2021-04-05,45.71661376953125
545,545,2021-04-06,45.98104095458984
546,546,2021-04-07,46.14752960205078
547,547,2021-04-08,46.36299514770508
548,548,2021-04-09,46.842872619628906
549,549,2021-04-12,46.872257232666016
550,550,2021-04-13,47.46966171264648
551,551,2021-04-14,47.234619140625
552,552,2021-04-15,47.9593505859375
553,553,2021-04-16,48.52737808227539
554,554,2021-04-19,48.45882415771485
555,555,2021-04-20,48.3510856628418
556,556,2021-04-21,48.772220611572266
557,557,2021-04-22,48.93871307373047
558,558,2021-04-23,49.43819046020508
559,559,2021-04-26,48.772220611572266
560,560,2021-04-27,50.79949951171875
561,561,2021-04-28,51.347930908203125
562,562,2021-04-29,51.72010040283203
563,563,2021-04-30,52.08246994018555
564,564,2021-05-03,52.00411605834961
565,565,2021-05-04,52.2783317565918
566,566,2021-05-05,52.06287384033203
567,567,2021-05-06,52.44482421875
568,568,2021-05-07,52.67341232299805
569,569,2021-05-10,52.359474182128906
570,570,2021-05-11,50.995792388916016
571,571,2021-05-12,49.93624114990234
572,572,2021-05-13,51.162574768066406
573,573,2021-05-14,51.51575469970703
574,574,2021-05-17,51.24106216430664
575,575,2021-05-18,51.07427597045898
576,576,2021-05-19,51.035037994384766
577,577,2021-05-20,51.270484924316406
578,578,2021-05-21,51.10371398925781
579,579,2021-05-24,51.17238235473633
580,580,2021-05-25,50.83881759643555
581,581,2021-05-26,50.68184661865234
582,582,2021-05-27,51.41765594482422
583,583,2021-05-28,51.52556991577149
584,584,2021-06-01,51.55499649047852
585,585,2021-06-02,51.3784065246582
586,586,2021-06-03,51.280303955078125
587,587,2021-06-04,51.3784065246582
588,588,2021-06-07,50.73090362548828
589,589,2021-06-08,51.07427597045898
590,590,2021-06-09,50.74071502685547
591,591,2021-06-10,50.82901763916016
592,592,2021-06-11,51.18219375610352
593,593,2021-06-14,51.13314437866211
594,594,2021-06-15,51.93761444091797
595,595,2021-06-16,51.71197128295898
596,596,2021-06-17,51.633487701416016
597,597,2021-06-18,50.82901763916016
598,598,2021-06-21,51.46670150756836
599,599,2021-06-22,51.84931564331055
600,600,2021-06-23,51.91798782348633
601,601,2021-06-24,52.212310791015625
602,602,2021-06-25,52.47721099853516
603,603,2021-06-28,51.9670524597168
604,604,2021-06-29,52.50663757324219
605,605,2021-06-30,52.133827209472656
606,606,2021-07-01,52.50663757324219
607,607,2021-07-02,52.6537971496582
608,608,2021-07-06,52.54587936401367
609,609,2021-07-07,52.58511734008789
610,610,2021-07-08,51.31954193115234
611,611,2021-07-09,51.94742202758789
612,612,2021-07-12,52.27117156982422
613,613,2021-07-13,51.61386489868164
614,614,2021-07-14,51.7806396484375
615,615,2021-07-15,52.51644134521485
616,616,2021-07-16,52.72247695922852
617,617,2021-07-19,51.67272567749024
618,618,2021-07-20,52.379093170166016
619,619,2021-07-21,52.26137161254883
620,620,2021-07-22,52.55569076538086
621,621,2021-07-23,53.3209228515625
622,622,2021-07-26,53.36996841430664
623,623,2021-07-27,53.742774963378906
624,624,2021-07-28,53.07564926147461
625,625,2021-07-29,53.801639556884766
626,626,2021-07-30,53.36996841430664
627,627,2021-08-02,53.2130012512207
628,628,2021-08-03,53.09527969360352
629,629,2021-08-04,52.6832275390625
630,630,2021-08-05,53.17376327514648
631,631,2021-08-06,53.44845199584961
632,632,2021-08-09,53.75259399414063
633,633,2021-08-10,53.9225959777832
634,634,2021-08-11,54.42379760742188
635,635,2021-08-12,54.42379760742188
636,636,2021-08-13,54.78739929199219
