,Unnamed: 0,Date,CMG
229,229,2020-01-02,858.1900024414062
230,230,2020-01-03,865.1300048828125
231,231,2020-01-06,858.02001953125
232,232,2020-01-07,860.0800170898438
233,233,2020-01-08,856.72998046875
234,234,2020-01-09,862.6699829101562
235,235,2020-01-10,857.77001953125
236,236,2020-01-13,863.0
237,237,2020-01-14,859.219970703125
238,238,2020-01-15,865.0900268554688
239,239,2020-01-16,870.239990234375
240,240,2020-01-17,878.1500244140625
241,241,2020-01-21,870.72998046875
242,242,2020-01-22,879.1799926757812
243,243,2020-01-23,879.8400268554688
244,244,2020-01-24,869.7100219726562
245,245,2020-01-27,865.030029296875
246,246,2020-01-28,877.8200073242188
247,247,2020-01-29,879.2999877929688
248,248,2020-01-30,879.9500122070312
249,249,2020-01-31,866.760009765625
250,250,2020-02-03,867.3300170898438
251,251,2020-02-04,884.8200073242188
252,252,2020-02-05,854.010009765625
253,253,2020-02-06,857.0
254,254,2020-02-07,864.219970703125
255,255,2020-02-10,890.510009765625
256,256,2020-02-11,890.75
257,257,2020-02-12,900.3699951171875
258,258,2020-02-13,912.9500122070312
259,259,2020-02-14,921.9400024414062
260,260,2020-02-18,927.5599975585938
261,261,2020-02-19,933.8400268554688
262,262,2020-02-20,927.5900268554688
263,263,2020-02-21,920.1400146484376
264,264,2020-02-24,885.0
265,265,2020-02-25,856.010009765625
266,266,2020-02-26,847.2899780273438
267,267,2020-02-27,755.5499877929688
268,268,2020-02-28,773.5800170898438
269,269,2020-03-02,768.8099975585938
270,270,2020-03-03,736.0700073242188
271,271,2020-03-04,769.760009765625
272,272,2020-03-05,727.5499877929688
273,273,2020-03-06,723.0800170898438
274,274,2020-03-09,657.8599853515625
275,275,2020-03-10,701.2100219726562
276,276,2020-03-11,646.3900146484375
277,277,2020-03-12,603.0
278,278,2020-03-13,630.3599853515625
279,279,2020-03-16,571.510009765625
280,280,2020-03-17,524.4099731445312
281,281,2020-03-18,465.2099914550781
282,282,2020-03-19,536.1500244140625
283,283,2020-03-20,566.0
284,284,2020-03-23,588.7100219726562
285,285,2020-03-24,664.0499877929688
286,286,2020-03-25,649.47998046875
287,287,2020-03-26,661.0999755859375
288,288,2020-03-27,635.030029296875
289,289,2020-03-30,639.969970703125
290,290,2020-03-31,654.4000244140625
291,291,2020-04-01,619.3599853515625
292,292,2020-04-02,630.1599731445312
293,293,2020-04-03,611.010009765625
294,294,2020-04-06,689.989990234375
295,295,2020-04-07,704.2999877929688
296,296,2020-04-08,725.1199951171875
297,297,2020-04-09,771.0
298,298,2020-04-13,744.0800170898438
299,299,2020-04-14,785.3300170898438
300,300,2020-04-15,770.0999755859375
301,301,2020-04-16,786.75
302,302,2020-04-17,820.27001953125
303,303,2020-04-20,808.72998046875
304,304,2020-04-21,786.6900024414062
305,305,2020-04-22,882.260009765625
306,306,2020-04-23,867.02001953125
307,307,2020-04-24,882.469970703125
308,308,2020-04-27,883.0700073242188
309,309,2020-04-28,868.3599853515625
310,310,2020-04-29,882.3400268554688
311,311,2020-04-30,878.5499877929688
312,312,2020-05-01,874.9199829101562
313,313,2020-05-04,875.0
314,314,2020-05-05,870.22998046875
315,315,2020-05-06,867.0399780273438
316,316,2020-05-07,897.510009765625
317,317,2020-05-08,925.8300170898438
318,318,2020-05-11,933.9299926757812
319,319,2020-05-12,929.8499755859376
320,320,2020-05-13,902.5900268554688
321,321,2020-05-14,932.1799926757812
322,322,2020-05-15,971.75
323,323,2020-05-18,998.5800170898438
324,324,2020-05-19,1009.0800170898438
325,325,2020-05-20,1029.9599609375
326,326,2020-05-21,1026.7099609375
327,327,2020-05-22,1055.699951171875
328,328,2020-05-26,1017.0
329,329,2020-05-27,990.0
330,330,2020-05-28,995.0900268554688
331,331,2020-05-29,1003.9099731445312
332,332,2020-06-01,1047.8800048828125
333,333,2020-06-02,1058.8900146484375
334,334,2020-06-03,1049.7099609375
335,335,2020-06-04,1041.56005859375
336,336,2020-06-05,1053.4599609375
337,337,2020-06-08,1049.22998046875
338,338,2020-06-09,1039.469970703125
339,339,2020-06-10,1028.9599609375
340,340,2020-06-11,1000.739990234375
341,341,2020-06-12,991.8300170898438
342,342,2020-06-15,1023.25
343,343,2020-06-16,1031.800048828125
344,344,2020-06-17,1022.8800048828124
345,345,2020-06-18,1030.0
346,346,2020-06-19,1010.8300170898438
347,347,2020-06-22,1070.25
348,348,2020-06-23,1039.1600341796875
349,349,2020-06-24,1047.949951171875
350,350,2020-06-25,1048.9000244140625
351,351,2020-06-26,1033.1500244140625
352,352,2020-06-29,1045.949951171875
353,353,2020-06-30,1052.3599853515625
354,354,2020-07-01,1068.3599853515625
355,355,2020-07-02,1056.449951171875
356,356,2020-07-06,1125.9200439453125
357,357,2020-07-07,1109.0999755859375
358,358,2020-07-08,1114.4300537109375
359,359,2020-07-09,1115.5799560546875
360,360,2020-07-10,1118.0400390625
361,361,2020-07-13,1088.9200439453125
362,362,2020-07-14,1103.02001953125
363,363,2020-07-15,1133.6500244140625
364,364,2020-07-16,1129.510009765625
365,365,2020-07-17,1136.219970703125
366,366,2020-07-20,1163.719970703125
367,367,2020-07-21,1163.0999755859375
368,368,2020-07-22,1185.27001953125
369,369,2020-07-23,1121.030029296875
370,370,2020-07-24,1130.260009765625
371,371,2020-07-27,1142.9300537109375
372,372,2020-07-28,1112.22998046875
373,373,2020-07-29,1153.0699462890625
374,374,2020-07-30,1148.4000244140625
375,375,2020-07-31,1155.1600341796875
376,376,2020-08-03,1146.7099609375
377,377,2020-08-04,1164.5699462890625
378,378,2020-08-05,1170.239990234375
379,379,2020-08-06,1186.800048828125
380,380,2020-08-07,1180.6199951171875
381,381,2020-08-10,1161.0
382,382,2020-08-11,1147.1600341796875
383,383,2020-08-12,1160.9200439453125
384,384,2020-08-13,1194.9300537109375
385,385,2020-08-14,1186.530029296875
386,386,2020-08-17,1216.219970703125
387,387,2020-08-18,1236.9300537109375
388,388,2020-08-19,1219.3699951171875
389,389,2020-08-20,1239.8900146484375
390,390,2020-08-21,1253.239990234375
391,391,2020-08-24,1241.75
392,392,2020-08-25,1269.6500244140625
393,393,2020-08-26,1277.280029296875
394,394,2020-08-27,1279.6300048828125
395,395,2020-08-28,1301.510009765625
396,396,2020-08-31,1310.280029296875
397,397,2020-09-01,1372.219970703125
398,398,2020-09-02,1379.030029296875
399,399,2020-09-03,1328.72998046875
400,400,2020-09-04,1313.72998046875
401,401,2020-09-08,1299.75
402,402,2020-09-09,1321.030029296875
403,403,2020-09-10,1308.489990234375
404,404,2020-09-11,1297.469970703125
405,405,2020-09-14,1267.18994140625
406,406,2020-09-15,1277.3599853515625
407,407,2020-09-16,1265.8699951171875
408,408,2020-09-17,1225.3699951171875
409,409,2020-09-18,1215.47998046875
410,410,2020-09-21,1206.52001953125
411,411,2020-09-22,1234.5799560546875
412,412,2020-09-23,1248.3900146484375
413,413,2020-09-24,1229.280029296875
414,414,2020-09-25,1244.5
415,415,2020-09-28,1263.3499755859375
416,416,2020-09-29,1261.6099853515625
417,417,2020-09-30,1243.7099609375
418,418,2020-10-01,1238.02001953125
419,419,2020-10-02,1254.800048828125
420,420,2020-10-05,1253.010009765625
421,421,2020-10-06,1256.4100341796875
422,422,2020-10-07,1278.6800537109375
423,423,2020-10-08,1281.75
424,424,2020-10-09,1281.989990234375
425,425,2020-10-12,1278.9300537109375
426,426,2020-10-13,1325.219970703125
427,427,2020-10-14,1321.3699951171875
428,428,2020-10-15,1343.25
429,429,2020-10-16,1339.6800537109375
430,430,2020-10-19,1335.5899658203125
431,431,2020-10-20,1348.469970703125
432,432,2020-10-21,1366.6600341796875
433,433,2020-10-22,1300.2900390625
434,434,2020-10-23,1339.0799560546875
435,435,2020-10-26,1311.97998046875
436,436,2020-10-27,1310.1500244140625
437,437,2020-10-28,1253.5400390625
438,438,2020-10-29,1242.800048828125
439,439,2020-10-30,1201.47998046875
440,440,2020-11-02,1188.5400390625
441,441,2020-11-03,1209.550048828125
442,442,2020-11-04,1277.3699951171875
443,443,2020-11-05,1310.3199462890625
444,444,2020-11-06,1326.1700439453125
445,445,2020-11-09,1278.1300048828125
446,446,2020-11-10,1243.050048828125
447,447,2020-11-11,1303.9300537109375
448,448,2020-11-12,1259.27001953125
449,449,2020-11-13,1251.4300537109375
450,450,2020-11-16,1260.6700439453125
451,451,2020-11-17,1268.47998046875
452,452,2020-11-18,1296.0
453,453,2020-11-19,1310.4599609375
454,454,2020-11-20,1292.5699462890625
455,455,2020-11-23,1281.0
456,456,2020-11-24,1262.8199462890625
457,457,2020-11-25,1276.6800537109375
458,458,2020-11-27,1297.77001953125
459,459,2020-11-30,1289.4300537109375
460,460,2020-12-01,1321.06005859375
461,461,2020-12-02,1297.0
462,462,2020-12-03,1308.760009765625
463,463,2020-12-04,1334.6199951171875
464,464,2020-12-07,1347.0999755859375
465,465,2020-12-08,1346.0
466,466,2020-12-09,1313.97998046875
467,467,2020-12-10,1317.22998046875
468,468,2020-12-11,1300.0
469,469,2020-12-14,1309.52001953125
470,470,2020-12-15,1346.4599609375
471,471,2020-12-16,1400.6199951171875
472,472,2020-12-17,1409.6800537109375
473,473,2020-12-18,1418.5699462890625
474,474,2020-12-21,1417.989990234375
475,475,2020-12-22,1426.300048828125
476,476,2020-12-23,1410.989990234375
477,477,2020-12-24,1412.550048828125
478,478,2020-12-28,1401.489990234375
479,479,2020-12-29,1392.2099609375
480,480,2020-12-30,1374.1700439453125
481,481,2020-12-31,1386.7099609375
482,482,2021-01-04,1319.1199951171875
483,483,2021-01-05,1355.1099853515625
484,484,2021-01-06,1343.4100341796875
485,485,2021-01-07,1368.1400146484375
486,486,2021-01-08,1402.43994140625
487,487,2021-01-11,1402.6199951171875
488,488,2021-01-12,1401.6400146484375
489,489,2021-01-13,1395.0
490,490,2021-01-14,1411.800048828125
491,491,2021-01-15,1405.739990234375
492,492,2021-01-19,1429.47998046875
493,493,2021-01-20,1480.6199951171875
494,494,2021-01-21,1503.6800537109375
495,495,2021-01-22,1494.1800537109375
496,496,2021-01-25,1486.3199462890625
497,497,2021-01-26,1489.25
498,498,2021-01-27,1466.3599853515625
499,499,2021-01-28,1480.5400390625
500,500,2021-01-29,1480.0
501,501,2021-02-01,1509.02001953125
502,502,2021-02-02,1523.050048828125
503,503,2021-02-03,1499.989990234375
504,504,2021-02-04,1479.550048828125
505,505,2021-02-05,1506.8800048828125
506,506,2021-02-08,1504.0
507,507,2021-02-09,1550.489990234375
508,508,2021-02-10,1544.6600341796875
509,509,2021-02-11,1543.1099853515625
510,510,2021-02-12,1527.699951171875
511,511,2021-02-16,1484.0
512,512,2021-02-17,1459.5
513,513,2021-02-18,1456.31005859375
514,514,2021-02-19,1473.0899658203125
515,515,2021-02-22,1430.5400390625
516,516,2021-02-23,1416.239990234375
517,517,2021-02-24,1449.06005859375
518,518,2021-02-25,1410.739990234375
519,519,2021-02-26,1442.0
520,520,2021-03-01,1484.949951171875
521,521,2021-03-02,1475.5699462890625
522,522,2021-03-03,1408.219970703125
523,523,2021-03-04,1351.1199951171875
524,524,2021-03-05,1332.280029296875
525,525,2021-03-08,1335.0
526,526,2021-03-09,1427.6099853515625
527,527,2021-03-10,1416.6700439453125
528,528,2021-03-11,1462.06005859375
529,529,2021-03-12,1453.239990234375
530,530,2021-03-15,1485.6099853515625
531,531,2021-03-16,1482.68994140625
532,532,2021-03-17,1478.5999755859375
533,533,2021-03-18,1429.3599853515625
534,534,2021-03-19,1421.199951171875
535,535,2021-03-22,1444.3299560546875
536,536,2021-03-23,1451.2900390625
537,537,2021-03-24,1422.9599609375
538,538,2021-03-25,1431.8299560546875
539,539,2021-03-26,1445.47998046875
540,540,2021-03-29,1424.6099853515625
541,541,2021-03-30,1406.3299560546875
542,542,2021-03-31,1420.8199462890625
543,543,2021-04-01,1438.4599609375
544,544,2021-04-05,1452.0899658203125
545,545,2021-04-06,1487.47998046875
546,546,2021-04-07,1500.02001953125
547,547,2021-04-08,1524.050048828125
548,548,2021-04-09,1531.4200439453125
549,549,2021-04-12,1539.5
550,550,2021-04-13,1537.739990234375
551,551,2021-04-14,1516.6600341796875
552,552,2021-04-15,1542.3900146484375
553,553,2021-04-16,1535.0400390625
554,554,2021-04-19,1550.010009765625
555,555,2021-04-20,1532.0899658203125
556,556,2021-04-21,1507.6199951171875
557,557,2021-04-22,1480.0
558,558,2021-04-23,1468.530029296875
559,559,2021-04-26,1470.7900390625
560,560,2021-04-27,1468.8699951171875
561,561,2021-04-28,1476.1600341796875
562,562,2021-04-29,1484.1099853515625
563,563,2021-04-30,1492.030029296875
564,564,2021-05-03,1471.0400390625
565,565,2021-05-04,1450.0
566,566,2021-05-05,1426.5
567,567,2021-05-06,1411.4100341796875
568,568,2021-05-07,1426.050048828125
569,569,2021-05-10,1391.8399658203125
570,570,2021-05-11,1393.25
571,571,2021-05-12,1342.02001953125
572,572,2021-05-13,1322.699951171875
573,573,2021-05-14,1356.2099609375
574,574,2021-05-17,1331.5799560546875
575,575,2021-05-18,1324.510009765625
576,576,2021-05-19,1307.18994140625
577,577,2021-05-20,1341.780029296875
578,578,2021-05-21,1330.0
579,579,2021-05-24,1342.3599853515625
580,580,2021-05-25,1346.1300048828125
581,581,2021-05-26,1345.81005859375
582,582,2021-05-27,1365.5999755859375
583,583,2021-05-28,1371.97998046875
584,584,2021-06-01,1361.1300048828125
585,585,2021-06-02,1362.3900146484375
586,586,2021-06-03,1333.0400390625
587,587,2021-06-04,1326.3399658203125
588,588,2021-06-07,1323.260009765625
589,589,2021-06-08,1336.6400146484375
590,590,2021-06-09,1328.5699462890625
591,591,2021-06-10,1344.68994140625
592,592,2021-06-11,1366.800048828125
593,593,2021-06-14,1391.3299560546875
594,594,2021-06-15,1370.6400146484375
595,595,2021-06-16,1383.3800048828125
596,596,2021-06-17,1394.22998046875
597,597,2021-06-18,1399.6300048828125
598,598,2021-06-21,1426.5999755859375
599,599,2021-06-22,1447.6400146484375
600,600,2021-06-23,1455.3699951171875
601,601,2021-06-24,1489.219970703125
602,602,2021-06-25,1518.75
603,603,2021-06-28,1507.81005859375
604,604,2021-06-29,1534.280029296875
605,605,2021-06-30,1550.3399658203125
606,606,2021-07-01,1538.22998046875
607,607,2021-07-02,1566.3699951171875
608,608,2021-07-06,1566.4100341796875
609,609,2021-07-07,1583.989990234375
610,610,2021-07-08,1576.050048828125
611,611,2021-07-09,1592.25
612,612,2021-07-12,1615.56005859375
613,613,2021-07-13,1607.2900390625
614,614,2021-07-14,1619.97998046875
615,615,2021-07-15,1581.8599853515625
616,616,2021-07-16,1560.489990234375
617,617,2021-07-19,1551.1600341796875
618,618,2021-07-20,1574.3499755859375
619,619,2021-07-21,1755.989990234375
620,620,2021-07-22,1798.4000244140625
621,621,2021-07-23,1830.9200439453125
622,622,2021-07-26,1806.8699951171875
623,623,2021-07-27,1835.1199951171875
624,624,2021-07-28,1816.260009765625
625,625,2021-07-29,1846.1500244140625
626,626,2021-07-30,1863.43994140625
627,627,2021-08-02,1864.4200439453125
628,628,2021-08-03,1884.489990234375
629,629,2021-08-04,1898.8299560546875
630,630,2021-08-05,1899.97998046875
631,631,2021-08-06,1887.1500244140625
632,632,2021-08-09,1875.0699462890625
633,633,2021-08-10,1866.7900390625
634,634,2021-08-11,1856.4599609375
635,635,2021-08-12,1877.3499755859373
636,636,2021-08-13,1887.81005859375
637,637,2021-08-16,1877.3699951171875
638,638,2021-08-17,1869.6099853515625
639,639,2021-08-18,1851.47998046875
640,640,2021-08-19,1870.739990234375
641,641,2021-08-20,1891.5400390625
642,642,2021-08-23,1912.0
643,643,2021-08-24,1920.52001953125
644,644,2021-08-25,1924.5
645,645,2021-08-26,1906.530029296875
646,646,2021-08-27,1918.949951171875
647,647,2021-08-30,1916.0699462890625
648,648,2021-08-31,1903.3299560546875
649,649,2021-09-01,1898.3399658203125
650,650,2021-09-02,1902.800048828125
651,651,2021-09-03,1920.010009765625
652,652,2021-09-07,1894.8199462890625
653,653,2021-09-08,1905.699951171875
654,654,2021-09-09,1909.699951171875
655,655,2021-09-10,1901.030029296875
656,656,2021-09-13,1867.18994140625
657,657,2021-09-14,1859.7900390625
658,658,2021-09-15,1880.0799560546875
659,659,2021-09-16,1917.8800048828125
660,660,2021-09-17,1909.02001953125
661,661,2021-09-20,1884.3299560546875
662,662,2021-09-21,1897.4200439453125
663,663,2021-09-22,1935.0400390625
664,664,2021-09-23,1944.050048828125
665,665,2021-09-24,1937.219970703125
666,666,2021-09-27,1899.5
667,667,2021-09-28,1839.4000244140625
668,668,2021-09-29,1846.5400390625
669,669,2021-09-30,1817.52001953125
670,670,2021-10-01,1828.5999755859373
671,671,2021-10-04,1804.77001953125
672,672,2021-10-05,1830.1199951171875
673,673,2021-10-06,1833.8900146484373
674,674,2021-10-07,1846.6700439453125
675,675,2021-10-08,1817.6099853515625
676,676,2021-10-11,1783.8599853515625
677,677,2021-10-12,1803.5699462890625
678,678,2021-10-13,1810.550048828125
679,679,2021-10-14,1840.68994140625
680,680,2021-10-15,1830.9300537109373
681,681,2021-10-18,1852.6700439453125
682,682,2021-10-19,1841.1400146484373
683,683,2021-10-20,1823.0899658203125
684,684,2021-10-21,1843.8299560546875
685,685,2021-10-22,1792.2099609375
686,686,2021-10-25,1774.97998046875
687,687,2021-10-26,1748.47998046875
688,688,2021-10-27,1766.06005859375
689,689,2021-10-28,1777.6300048828125
690,690,2021-10-29,1779.030029296875
691,691,2021-11-01,1801.18994140625
692,692,2021-11-02,1799.6400146484375
693,693,2021-11-03,1777.1099853515625
694,694,2021-11-04,1808.1600341796875
695,695,2021-11-05,1794.3499755859375
696,696,2021-11-08,1799.9100341796875
697,697,2021-11-09,1814.9000244140625
698,698,2021-11-10,1812.010009765625
699,699,2021-11-11,1816.0
700,700,2021-11-12,1863.0
701,701,2021-11-15,1839.3800048828125
702,702,2021-11-16,1827.5400390625
703,703,2021-11-17,1806.0
704,704,2021-11-18,1779.1700439453125
705,705,2021-11-19,1754.9000244140625
706,706,2021-11-22,1721.4200439453125
707,707,2021-11-23,1708.469970703125
708,708,2021-11-24,1707.9300537109375
709,709,2021-11-26,1686.8800048828125
710,710,2021-11-29,1678.0999755859375
711,711,2021-11-30,1643.4100341796875
712,712,2021-12-01,1602.0799560546875
713,713,2021-12-02,1611.43994140625
714,714,2021-12-03,1592.0999755859375
715,715,2021-12-06,1623.4599609375
716,716,2021-12-07,1711.739990234375
717,717,2021-12-08,1739.2099609375
718,718,2021-12-09,1722.5999755859375
719,719,2021-12-10,1721.4000244140625
720,720,2021-12-13,1690.9300537109375
721,721,2021-12-14,1677.199951171875
722,722,2021-12-15,1701.1700439453125
723,723,2021-12-16,1678.969970703125
724,724,2021-12-17,1683.8399658203125
725,725,2021-12-20,1679.8399658203125
726,726,2021-12-21,1723.8900146484375
727,727,2021-12-22,1744.6600341796875
728,728,2021-12-23,1748.6700439453125
729,729,2021-12-27,1766.239990234375
730,730,2021-12-28,1752.9100341796875
731,731,2021-12-29,1748.5999755859375
732,732,2021-12-30,1747.219970703125
733,733,2021-12-31,1748.25
734,734,2022-01-03,1690.6700439453125
735,735,2022-01-04,1647.3199462890625
736,736,2022-01-05,1594.550048828125
737,737,2022-01-06,1620.969970703125
738,738,2022-01-07,1597.81005859375
739,739,2022-01-10,1543.4599609375
