,Date,RSG
0,2019-02-04 00:00:00-05:00,71.68255615234375
1,2019-02-05 00:00:00-05:00,72.09756469726562
2,2019-02-06 00:00:00-05:00,71.35055541992188
3,2019-02-07 00:00:00-05:00,71.68255615234375
4,2019-02-08 00:00:00-05:00,70.7142562866211
5,2019-02-11 00:00:00-05:00,70.91712188720703
6,2019-02-12 00:00:00-05:00,71.53501892089844
7,2019-02-13 00:00:00-05:00,71.21224212646484
8,2019-02-14 00:00:00-05:00,70.5943603515625
9,2019-02-15 00:00:00-05:00,71.59033966064453
10,2019-02-19 00:00:00-05:00,71.25833892822266
11,2019-02-20 00:00:00-05:00,71.22146606445312
12,2019-02-21 00:00:00-05:00,71.59957122802734
13,2019-02-22 00:00:00-05:00,71.59033966064453
14,2019-02-25 00:00:00-05:00,71.64566802978516
15,2019-02-26 00:00:00-05:00,71.47045135498047
16,2019-02-27 00:00:00-05:00,71.93154907226562
17,2019-02-28 00:00:00-05:00,72.32811737060547
18,2019-03-01 00:00:00-05:00,72.41110229492188
19,2019-03-04 00:00:00-05:00,71.97766876220703
20,2019-03-05 00:00:00-05:00,71.99608612060547
21,2019-03-06 00:00:00-05:00,72.34654998779297
22,2019-03-07 00:00:00-05:00,72.37422180175781
23,2019-03-08 00:00:00-05:00,71.83932495117188
24,2019-03-11 00:00:00-04:00,72.37422180175781
25,2019-03-12 00:00:00-04:00,72.33731842041016
26,2019-03-13 00:00:00-04:00,72.57708740234375
27,2019-03-14 00:00:00-04:00,72.7891845703125
28,2019-03-15 00:00:00-04:00,72.5125503540039
29,2019-03-18 00:00:00-04:00,72.83534240722656
30,2019-03-19 00:00:00-04:00,72.68772888183594
31,2019-03-20 00:00:00-04:00,72.30966186523438
32,2019-03-21 00:00:00-04:00,73.18574523925781
33,2019-03-22 00:00:00-04:00,72.76152801513672
34,2019-03-25 00:00:00-04:00,73.25027465820312
35,2019-03-26 00:00:00-04:00,74.33849334716797
36,2019-03-27 00:00:00-04:00,74.01571655273438
37,2019-03-28 00:00:00-04:00,74.33849334716797
38,2019-03-29 00:00:00-04:00,74.47282409667969
39,2019-04-01 00:00:00-04:00,74.11148834228516
40,2019-04-02 00:00:00-04:00,73.8798599243164
41,2019-04-03 00:00:00-04:00,74.05591583251953
42,2019-04-04 00:00:00-04:00,73.70382690429688
43,2019-04-05 00:00:00-04:00,73.8984146118164
44,2019-04-08 00:00:00-04:00,73.87061309814453
45,2019-04-09 00:00:00-04:00,73.46295166015625
46,2019-04-10 00:00:00-04:00,73.79650115966797
47,2019-04-11 00:00:00-04:00,71.73963928222656
48,2019-04-12 00:00:00-04:00,72.47157287597656
49,2019-04-15 00:00:00-04:00,73.26836395263672
50,2019-04-16 00:00:00-04:00,72.97188568115234
51,2019-04-17 00:00:00-04:00,72.82365417480469
52,2019-04-18 00:00:00-04:00,73.23130798339844
53,2019-04-22 00:00:00-04:00,73.12938690185547
54,2019-04-23 00:00:00-04:00,73.71309661865234
55,2019-04-24 00:00:00-04:00,73.4907455444336
56,2019-04-25 00:00:00-04:00,73.62970733642578
57,2019-04-26 00:00:00-04:00,74.63034057617188
58,2019-04-29 00:00:00-04:00,76.0757064819336
59,2019-04-30 00:00:00-04:00,76.7335205078125
60,2019-05-01 00:00:00-04:00,75.9923095703125
61,2019-05-02 00:00:00-04:00,76.14981842041016
62,2019-05-03 00:00:00-04:00,77.14118957519531
63,2019-05-06 00:00:00-04:00,77.13191223144531
64,2019-05-07 00:00:00-04:00,76.58527374267578
65,2019-05-08 00:00:00-04:00,76.47412109375
66,2019-05-09 00:00:00-04:00,76.59453582763672
67,2019-05-10 00:00:00-04:00,77.90091705322266
68,2019-05-13 00:00:00-04:00,77.54883575439453
69,2019-05-14 00:00:00-04:00,77.60445404052734
70,2019-05-15 00:00:00-04:00,77.85459899902344
71,2019-05-16 00:00:00-04:00,78.8366928100586
72,2019-05-17 00:00:00-04:00,78.59579467773438
73,2019-05-20 00:00:00-04:00,78.58653259277344
74,2019-05-21 00:00:00-04:00,78.90155792236328
75,2019-05-22 00:00:00-04:00,78.72554016113281
76,2019-05-23 00:00:00-04:00,78.57728576660156
77,2019-05-24 00:00:00-04:00,78.34564208984375
78,2019-05-28 00:00:00-04:00,77.87313842773438
79,2019-05-29 00:00:00-04:00,77.52104949951172
80,2019-05-30 00:00:00-04:00,77.82678985595703
81,2019-05-31 00:00:00-04:00,78.37344360351562
82,2019-06-03 00:00:00-04:00,79.18878936767578
83,2019-06-04 00:00:00-04:00,78.31787109375
84,2019-06-05 00:00:00-04:00,79.85587310791016
85,2019-06-06 00:00:00-04:00,80.02262878417969
86,2019-06-07 00:00:00-04:00,80.41178131103516
87,2019-06-10 00:00:00-04:00,80.2079086303711
88,2019-06-11 00:00:00-04:00,79.82806396484375
89,2019-06-12 00:00:00-04:00,80.43955993652344
90,2019-06-13 00:00:00-04:00,79.86511993408203
91,2019-06-14 00:00:00-04:00,80.5970687866211
92,2019-06-17 00:00:00-04:00,80.41178131103516
93,2019-06-18 00:00:00-04:00,79.96703338623047
94,2019-06-19 00:00:00-04:00,80.30985260009766
95,2019-06-20 00:00:00-04:00,80.88428497314453
96,2019-06-21 00:00:00-04:00,80.337646484375
97,2019-06-24 00:00:00-04:00,80.84722137451172
98,2019-06-25 00:00:00-04:00,80.46735382080078
99,2019-06-26 00:00:00-04:00,79.20729064941406
100,2019-06-27 00:00:00-04:00,80.21719360351562
101,2019-06-28 00:00:00-04:00,80.62197875976562
102,2019-07-01 00:00:00-04:00,80.60337829589844
103,2019-07-02 00:00:00-04:00,81.05003356933594
104,2019-07-03 00:00:00-04:00,81.59905242919922
105,2019-07-05 00:00:00-04:00,81.42224884033203
106,2019-07-08 00:00:00-04:00,80.95696258544922
107,2019-07-09 00:00:00-04:00,81.15238952636719
108,2019-07-10 00:00:00-04:00,81.43156433105469
109,2019-07-11 00:00:00-04:00,81.3292007446289
110,2019-07-12 00:00:00-04:00,80.9290542602539
111,2019-07-15 00:00:00-04:00,81.23614501953125
112,2019-07-16 00:00:00-04:00,81.5897445678711
113,2019-07-17 00:00:00-04:00,81.72930908203125
114,2019-07-18 00:00:00-04:00,81.92474365234375
115,2019-07-19 00:00:00-04:00,81.05933380126953
116,2019-07-22 00:00:00-04:00,81.217529296875
117,2019-07-23 00:00:00-04:00,81.17098999023438
118,2019-07-24 00:00:00-04:00,80.67780303955078
119,2019-07-25 00:00:00-04:00,81.04071044921875
120,2019-07-26 00:00:00-04:00,84.01844024658203
121,2019-07-29 00:00:00-04:00,83.83234405517578
122,2019-07-30 00:00:00-04:00,83.24609375
123,2019-07-31 00:00:00-04:00,82.49235534667969
124,2019-08-01 00:00:00-04:00,82.11083221435547
125,2019-08-02 00:00:00-04:00,82.26902770996094
126,2019-08-05 00:00:00-04:00,80.83601379394531
127,2019-08-06 00:00:00-04:00,81.91544342041016
128,2019-08-07 00:00:00-04:00,82.09222412109375
129,2019-08-08 00:00:00-04:00,83.55318450927734
130,2019-08-09 00:00:00-04:00,83.70206451416016
131,2019-08-12 00:00:00-04:00,83.35775756835938
132,2019-08-13 00:00:00-04:00,83.99981689453125
133,2019-08-14 00:00:00-04:00,82.52027893066406
134,2019-08-15 00:00:00-04:00,83.32984924316406
135,2019-08-16 00:00:00-04:00,83.67414855957031
136,2019-08-19 00:00:00-04:00,84.07427978515625
137,2019-08-20 00:00:00-04:00,82.81804656982422
138,2019-08-21 00:00:00-04:00,83.09721374511719
139,2019-08-22 00:00:00-04:00,82.8366470336914
140,2019-08-23 00:00:00-04:00,81.3478012084961
141,2019-08-26 00:00:00-04:00,82.12014770507812
142,2019-08-27 00:00:00-04:00,82.44583892822266
143,2019-08-28 00:00:00-04:00,82.74360656738281
144,2019-08-29 00:00:00-04:00,83.19026947021484
145,2019-08-30 00:00:00-04:00,83.05069732666016
146,2019-09-03 00:00:00-04:00,83.44152069091797
147,2019-09-04 00:00:00-04:00,83.59041595458984
148,2019-09-05 00:00:00-04:00,82.64126586914062
149,2019-09-06 00:00:00-04:00,82.70638275146484
150,2019-09-09 00:00:00-04:00,81.53388214111328
151,2019-09-10 00:00:00-04:00,79.8868637084961
152,2019-09-11 00:00:00-04:00,79.17963409423828
153,2019-09-12 00:00:00-04:00,79.9520034790039
154,2019-09-13 00:00:00-04:00,79.22618103027344
155,2019-09-16 00:00:00-04:00,78.99353790283203
156,2019-09-17 00:00:00-04:00,79.6449203491211
157,2019-09-18 00:00:00-04:00,80.15670776367188
158,2019-09-19 00:00:00-04:00,80.06365966796875
159,2019-09-20 00:00:00-04:00,81.40362548828125
160,2019-09-23 00:00:00-04:00,81.03141784667969
161,2019-09-24 00:00:00-04:00,80.90113830566406
162,2019-09-25 00:00:00-04:00,80.11947631835938
163,2019-09-26 00:00:00-04:00,80.80807495117188
164,2019-09-27 00:00:00-04:00,80.23115539550781
165,2019-09-30 00:00:00-04:00,80.9183349609375
166,2019-10-01 00:00:00-04:00,80.54435729980469
167,2019-10-02 00:00:00-04:00,79.5439682006836
168,2019-10-03 00:00:00-04:00,79.51593017578125
169,2019-10-04 00:00:00-04:00,81.0959701538086
170,2019-10-07 00:00:00-04:00,80.94637298583984
171,2019-10-08 00:00:00-04:00,80.0301284790039
172,2019-10-09 00:00:00-04:00,80.5724105834961
173,2019-10-10 00:00:00-04:00,81.21752166748047
174,2019-10-11 00:00:00-04:00,80.7593994140625
175,2019-10-14 00:00:00-04:00,80.50695037841797
176,2019-10-15 00:00:00-04:00,80.48827362060547
177,2019-10-16 00:00:00-04:00,80.11428833007812
178,2019-10-17 00:00:00-04:00,80.50695037841797
179,2019-10-18 00:00:00-04:00,82.49837493896484
180,2019-10-21 00:00:00-04:00,81.99349975585938
181,2019-10-22 00:00:00-04:00,81.57276916503906
182,2019-10-23 00:00:00-04:00,81.11467742919922
183,2019-10-24 00:00:00-04:00,81.23619842529297
184,2019-10-25 00:00:00-04:00,80.43216705322266
185,2019-10-28 00:00:00-04:00,80.4415054321289
186,2019-10-29 00:00:00-04:00,82.17112731933594
187,2019-10-30 00:00:00-04:00,83.00322723388672
188,2019-10-31 00:00:00-04:00,81.81586456298828
189,2019-11-01 00:00:00-04:00,81.03987121582031
190,2019-11-04 00:00:00-05:00,80.60980224609375
191,2019-11-05 00:00:00-05:00,80.142333984375
192,2019-11-06 00:00:00-05:00,80.52564239501953
193,2019-11-07 00:00:00-05:00,79.93665313720703
194,2019-11-08 00:00:00-05:00,80.5724105834961
195,2019-11-11 00:00:00-05:00,80.41348266601562
196,2019-11-12 00:00:00-05:00,80.42278289794922
197,2019-11-13 00:00:00-05:00,81.17076110839844
198,2019-11-14 00:00:00-05:00,81.46058654785156
199,2019-11-15 00:00:00-05:00,81.2549057006836
200,2019-11-18 00:00:00-05:00,81.56341552734375
201,2019-11-19 00:00:00-05:00,81.89064025878906
202,2019-11-20 00:00:00-05:00,82.00284576416016
203,2019-11-21 00:00:00-05:00,81.10530090332031
204,2019-11-22 00:00:00-05:00,81.57276916503906
205,2019-11-25 00:00:00-05:00,81.39513397216797
206,2019-11-26 00:00:00-05:00,82.78819274902344
207,2019-11-27 00:00:00-05:00,82.85363006591797
208,2019-11-29 00:00:00-05:00,82.88166046142578
209,2019-12-02 00:00:00-05:00,81.984130859375
