,Unnamed: 0,Date,COF
57,57,2019-04-29,84.68408203125
58,58,2019-04-30,85.09658813476562
59,59,2019-05-01,84.86743927001953
60,60,2019-05-02,85.17911529541016
61,61,2019-05-03,86.40747833251953
62,62,2019-05-06,85.81161499023438
63,63,2019-05-07,83.96908569335938
64,64,2019-05-08,82.70404052734375
65,65,2019-05-09,82.68569946289062
66,66,2019-05-10,83.22895812988281
67,67,2019-05-13,80.60472869873047
68,68,2019-05-14,82.18849182128906
69,69,2019-05-15,82.29896545410156
70,70,2019-05-16,83.772216796875
71,71,2019-05-17,83.36707305908203
72,72,2019-05-20,84.14054107666016
73,73,2019-05-21,84.89556884765625
74,74,2019-05-22,84.030029296875
75,75,2019-05-23,82.17926788330078
76,76,2019-05-24,83.58805084228516
77,77,2019-05-28,81.71887969970703
78,78,2019-05-29,82.35423278808594
79,79,2019-05-30,81.3505630493164
80,80,2019-05-31,79.06705474853516
81,81,2019-06-03,80.18120574951172
82,82,2019-06-04,82.7961654663086
83,83,2019-06-05,82.77777862548828
84,84,2019-06-06,83.20133209228516
85,85,2019-06-07,83.10926818847656
86,86,2019-06-10,83.26578521728516
87,87,2019-06-11,84.10367584228516
88,88,2019-06-12,83.37627410888672
89,89,2019-06-13,83.57884979248047
90,90,2019-06-14,83.39469909667969
91,91,2019-06-17,82.82381439208984
92,92,2019-06-18,84.05764770507812
93,93,2019-06-19,83.31182861328125
94,94,2019-06-20,84.37071228027344
95,95,2019-06-21,84.26944732666016
96,96,2019-06-24,81.6912612915039
97,97,2019-06-25,81.78333282470703
98,98,2019-06-26,82.29896545410156
99,99,2019-06-27,82.25292205810547
100,100,2019-06-28,83.55121612548828
101,101,2019-07-01,84.74824523925781
102,102,2019-07-02,83.8827133178711
103,103,2019-07-03,85.62296295166016
104,104,2019-07-05,85.20863342285156
105,105,2019-07-08,84.52725219726562
106,106,2019-07-09,84.97843933105469
107,107,2019-07-10,83.0171890258789
108,108,2019-07-11,83.52360534667969
109,109,2019-07-12,83.85509490966797
110,110,2019-07-15,82.63968658447266
111,111,2019-07-16,82.8053970336914
112,112,2019-07-17,81.20323944091797
113,113,2019-07-18,81.72808837890625
114,114,2019-07-19,83.46836853027344
115,115,2019-07-22,84.4535903930664
116,116,2019-07-23,86.86602783203125
117,117,2019-07-24,89.24162292480469
118,118,2019-07-25,88.30242919921875
119,119,2019-07-26,90.30972290039062
120,120,2019-07-29,89.24162292480469
121,121,2019-07-30,83.98400115966797
122,122,2019-07-31,85.09814453125
123,123,2019-08-01,84.06686401367188
124,124,2019-08-02,83.09578704833984
125,125,2019-08-05,80.10860443115234
126,126,2019-08-06,81.66232299804688
127,127,2019-08-07,81.338623046875
128,128,2019-08-08,82.08773803710938
129,129,2019-08-09,81.11666870117188
130,130,2019-08-12,79.2485122680664
131,131,2019-08-13,80.65426635742188
132,132,2019-08-14,77.17688751220703
133,133,2019-08-15,77.38035583496094
134,134,2019-08-16,79.07280731201172
135,135,2019-08-19,80.43228912353516
136,136,2019-08-20,78.81382751464844
137,137,2019-08-21,79.55368041992188
138,138,2019-08-22,79.28550720214844
139,139,2019-08-23,76.8624496459961
140,140,2019-08-26,77.94450378417969
141,141,2019-08-27,76.8624496459961
142,142,2019-08-28,78.23118591308594
143,143,2019-08-29,79.73865509033203
144,144,2019-08-30,80.10860443115234
145,145,2019-09-03,78.93407440185547
146,146,2019-09-04,79.49821472167969
147,147,2019-09-05,81.68081665039062
148,148,2019-09-06,81.56057739257812
149,149,2019-09-09,84.1223373413086
150,150,2019-09-10,84.92694854736328
151,151,2019-09-11,85.16738891601562
152,152,2019-09-12,85.92577362060547
153,153,2019-09-13,86.58240509033203
154,154,2019-09-16,87.24828338623047
155,155,2019-09-17,86.77661895751953
156,156,2019-09-18,86.84136199951172
157,157,2019-09-19,86.2586898803711
158,158,2019-09-20,85.7685317993164
159,159,2019-09-23,85.87028503417969
160,160,2019-09-24,84.4830322265625
161,161,2019-09-25,84.42753601074219
162,162,2019-09-26,84.2795639038086
163,163,2019-09-27,84.4737777709961
164,164,2019-09-30,84.14083099365234
165,165,2019-10-01,82.37443542480469
166,166,2019-10-02,79.76641082763672
167,167,2019-10-03,79.37797546386719
168,168,2019-10-04,80.75598907470703
169,169,2019-10-07,80.34905242919922
170,170,2019-10-08,78.05548095703125
171,171,2019-10-09,79.2485122680664
172,172,2019-10-10,80.48778533935547
173,173,2019-10-11,82.14322662353516
174,174,2019-10-14,81.94901275634766
175,175,2019-10-15,83.35474395751953
176,176,2019-10-16,83.17904663085938
177,177,2019-10-17,83.24376678466797
178,178,2019-10-18,83.04955291748047
179,179,2019-10-21,84.45529174804688
180,180,2019-10-22,85.23214721679688
181,181,2019-10-23,85.81478118896484
182,182,2019-10-24,85.06568908691406
183,183,2019-10-25,86.24021911621094
184,184,2019-10-28,88.01587677001953
185,185,2019-10-29,87.3592529296875
186,186,2019-10-30,87.42398834228516
187,187,2019-10-31,86.24021911621094
188,188,2019-11-01,88.08985900878906
189,189,2019-11-04,88.94071960449219
190,190,2019-11-05,89.98576354980469
191,191,2019-11-06,89.74532318115234
192,192,2019-11-07,90.3556671142578
193,193,2019-11-08,90.31854248046876
194,194,2019-11-11,90.08641052246094
195,195,2019-11-12,90.2721176147461
196,196,2019-11-13,89.43634796142578
197,197,2019-11-14,89.74279022216797
198,198,2019-11-15,90.4299774169922
199,199,2019-11-18,90.26283264160156
200,200,2019-11-19,90.14212036132812
201,201,2019-11-20,89.6220932006836
202,202,2019-11-21,89.863525390625
203,203,2019-11-22,91.09860229492188
204,204,2019-11-25,92.73299407958984
205,205,2019-11-26,92.13866424560548
206,206,2019-11-27,93.09515380859376
207,207,2019-11-29,92.8722915649414
208,208,2019-12-02,92.14796447753906
209,209,2019-12-03,91.16361236572266
210,210,2019-12-04,92.1665267944336
211,211,2019-12-05,92.46367645263672
212,212,2019-12-06,94.1445083618164
213,213,2019-12-09,94.91527557373048
214,214,2019-12-10,95.11029052734376
215,215,2019-12-11,94.19094848632812
216,216,2019-12-12,96.6053695678711
217,217,2019-12-13,96.92111206054688
218,218,2019-12-16,95.955322265625
219,219,2019-12-17,96.89324951171876
220,220,2019-12-18,96.74464416503906
221,221,2019-12-19,96.00176239013672
222,222,2019-12-20,95.99249267578124
223,223,2019-12-23,95.58389282226562
224,224,2019-12-24,95.60245513916016
225,225,2019-12-26,96.09463500976562
226,226,2019-12-27,95.64888763427734
227,227,2019-12-30,95.31459045410156
228,228,2019-12-31,95.5653076171875
229,229,2020-01-02,96.21536254882812
230,230,2020-01-03,94.72025299072266
231,231,2020-01-06,93.8659210205078
232,232,2020-01-07,92.9373016357422
233,233,2020-01-08,93.92164611816406
234,234,2020-01-09,95.19385528564452
235,235,2020-01-10,94.30238342285156
236,236,2020-01-13,94.63668060302734
237,237,2020-01-14,95.24028778076172
238,238,2020-01-15,95.0359878540039
239,239,2020-01-16,95.57460021972656
240,240,2020-01-17,96.69823455810548
241,241,2020-01-21,94.89671325683594
242,242,2020-01-22,99.14051818847656
243,243,2020-01-23,98.46263885498048
244,244,2020-01-24,96.85610961914062
245,245,2020-01-27,93.9402084350586
246,246,2020-01-28,94.75740814208984
247,247,2020-01-29,93.97734832763672
248,248,2020-01-30,94.8781280517578
249,249,2020-01-31,92.6772689819336
250,250,2020-02-03,92.6308364868164
251,251,2020-02-04,94.44166564941406
252,252,2020-02-05,97.26468658447266
253,253,2020-02-06,96.13178253173828
254,254,2020-02-07,94.90122985839844
255,255,2020-02-10,95.04104614257812
256,256,2020-02-11,95.4605712890625
257,257,2020-02-12,95.83346557617188
258,258,2020-02-13,95.81481170654295
259,259,2020-02-14,95.68431091308594
260,260,2020-02-18,96.04786682128906
261,261,2020-02-19,97.08263397216795
262,262,2020-02-20,96.5233154296875
263,263,2020-02-21,94.2952880859375
264,264,2020-02-24,91.58248901367188
265,265,2020-02-25,86.49248504638672
266,266,2020-02-26,86.52976989746094
267,267,2020-02-27,83.12714385986328
268,268,2020-02-28,82.27880859375
269,269,2020-03-02,85.27128601074219
270,270,2020-03-03,80.56349182128906
271,271,2020-03-04,83.27629089355469
272,272,2020-03-05,79.3143081665039
273,273,2020-03-06,76.71338653564453
274,274,2020-03-09,68.1181869506836
275,275,2020-03-10,73.04039764404297
276,276,2020-03-11,66.58001708984375
277,277,2020-03-12,59.31792449951172
278,278,2020-03-13,67.9037857055664
279,279,2020-03-16,51.692264556884766
280,280,2020-03-17,50.26595687866211
281,281,2020-03-18,41.2978744506836
282,282,2020-03-19,43.12505340576172
283,283,2020-03-20,41.95976638793945
284,284,2020-03-23,39.96479797363281
285,285,2020-03-24,47.459938049316406
286,286,2020-03-25,48.79301834106445
287,287,2020-03-26,53.948272705078125
288,288,2020-03-27,51.55242919921875
289,289,2020-03-30,50.21934509277344
290,290,2020-03-31,47.00314712524414
291,291,2020-04-01,41.652130126953125
292,292,2020-04-02,40.95296096801758
293,293,2020-04-03,39.40545654296875
294,294,2020-04-06,46.07090377807617
295,295,2020-04-07,49.324405670166016
296,296,2020-04-08,52.87620162963867
297,297,2020-04-09,56.03647232055664
298,298,2020-04-13,52.67110824584961
299,299,2020-04-14,51.589725494384766
300,300,2020-04-15,49.0354118347168
301,301,2020-04-16,46.62092590332031
302,302,2020-04-17,50.92784881591797
303,303,2020-04-20,50.21934509277344
304,304,2020-04-21,47.6929931640625
305,305,2020-04-22,48.02859878540039
306,306,2020-04-23,49.04473114013672
307,307,2020-04-24,52.34483337402344
308,308,2020-04-27,55.17881393432617
309,309,2020-04-28,59.4297981262207
310,310,2020-04-29,65.023193359375
311,311,2020-04-30,60.37136459350586
312,312,2020-05-01,57.4068489074707
313,313,2020-05-04,57.41617202758789
314,314,2020-05-05,56.8288688659668
315,315,2020-05-06,54.52626037597656
316,316,2020-05-07,56.69835662841797
317,317,2020-05-08,58.36871719360352
318,318,2020-05-11,55.83502578735352
319,319,2020-05-12,54.52125930786133
320,320,2020-05-13,50.64565658569336
321,321,2020-05-14,55.51596450805664
322,322,2020-05-15,54.45557403564453
323,323,2020-05-18,59.49480056762695
324,324,2020-05-19,56.53882598876953
325,325,2020-05-20,57.69305419921875
326,326,2020-05-21,57.16755294799805
327,327,2020-05-22,56.50129699707031
328,328,2020-05-26,61.74696731567383
329,329,2020-05-27,66.51406860351562
330,330,2020-05-28,64.31819152832031
331,331,2020-05-29,63.84899139404297
332,332,2020-06-01,64.740478515625
333,333,2020-06-02,66.5328369140625
334,334,2020-06-03,69.76093292236328
335,335,2020-06-04,72.39784240722656
336,336,2020-06-05,74.15266418457031
337,337,2020-06-08,75.07230377197266
338,338,2020-06-09,73.63655853271484
339,339,2020-06-10,67.37739562988281
340,340,2020-06-11,62.04726409912109
341,341,2020-06-12,66.27945709228516
342,342,2020-06-15,66.78620910644531
343,343,2020-06-16,69.06652069091797
344,344,2020-06-17,67.06773376464844
345,345,2020-06-18,65.66950225830078
346,346,2020-06-19,63.877140045166016
347,347,2020-06-22,64.09298706054688
348,348,2020-06-23,65.28475189208984
349,349,2020-06-24,61.42790603637695
350,350,2020-06-25,62.91058349609375
351,351,2020-06-26,57.392765045166016
352,352,2020-06-29,58.53762435913086
353,353,2020-06-30,58.73468780517578
354,354,2020-07-01,56.96111679077149
355,355,2020-07-02,57.383392333984375
356,356,2020-07-06,58.790992736816406
357,357,2020-07-07,56.21977233886719
358,358,2020-07-08,57.60860443115234
359,359,2020-07-09,54.75586700439453
360,360,2020-07-10,57.05495834350586
361,361,2020-07-13,57.76813888549805
362,362,2020-07-14,56.942344665527344
363,363,2020-07-15,59.75754928588867
364,364,2020-07-16,59.45727157592773
365,365,2020-07-17,58.17164611816406
366,366,2020-07-20,57.09247970581055
367,367,2020-07-21,58.99745178222656
368,368,2020-07-22,60.104774475097656
369,369,2020-07-23,61.37159729003906
370,370,2020-07-24,61.05255508422852
371,371,2020-07-27,61.69066619873047
372,372,2020-07-28,60.15167999267578
373,373,2020-07-29,62.29124450683594
374,374,2020-07-30,60.84609603881836
375,375,2020-07-31,59.87016677856445
376,376,2020-08-03,59.57925033569336
377,377,2020-08-04,59.34465789794922
378,378,2020-08-05,60.68657302856445
379,379,2020-08-06,59.63556289672852
380,380,2020-08-07,61.79729080200195
381,381,2020-08-10,63.35750579833984
382,382,2020-08-11,65.44403839111328
383,383,2020-08-12,64.05299377441406
384,384,2020-08-13,63.57366180419922
385,385,2020-08-14,65.29367065429688
386,386,2020-08-17,62.77476501464844
387,387,2020-08-18,61.53411865234375
388,388,2020-08-19,61.75029754638672
389,389,2020-08-20,60.40626525878906
390,390,2020-08-21,59.96452331542969
391,391,2020-08-24,63.31050109863281
392,392,2020-08-25,62.88755416870117
393,393,2020-08-26,62.2954216003418
394,394,2020-08-27,65.42523193359375
395,395,2020-08-28,66.8538589477539
396,396,2020-08-31,64.88011169433594
397,397,2020-09-01,64.4571533203125
398,398,2020-09-02,65.19967651367188
399,399,2020-09-03,65.71660614013672
400,400,2020-09-04,69.54192352294922
401,401,2020-09-08,66.1301498413086
402,402,2020-09-09,66.32752990722656
403,403,2020-09-10,65.24665832519531
404,404,2020-09-11,66.77867126464844
405,405,2020-09-14,70.15284729003906
406,406,2020-09-15,68.89340209960938
407,407,2020-09-16,71.59087371826172
408,408,2020-09-17,71.41229248046875
409,409,2020-09-18,71.23372650146484
410,410,2020-09-21,67.34259033203125
411,411,2020-09-22,65.75419616699219
412,412,2020-09-23,64.0342025756836
413,413,2020-09-24,64.00601959228516
414,414,2020-09-25,65.19026947021484
415,415,2020-09-28,67.0418472290039
416,416,2020-09-29,66.21475219726562
417,417,2020-09-30,67.53997802734375
418,418,2020-10-01,68.545654296875
419,419,2020-10-02,70.43482208251953
420,420,2020-10-05,73.34845733642578
421,421,2020-10-06,71.08332824707031
422,422,2020-10-07,73.53642272949219
423,423,2020-10-08,75.45378875732422
424,424,2020-10-09,75.07781982421875
425,425,2020-10-12,75.57597351074219
426,426,2020-10-13,74.75826263427734
427,427,2020-10-14,73.93118286132812
428,428,2020-10-15,73.82778930664062
429,429,2020-10-16,74.45751953125
430,430,2020-10-19,72.48375701904297
431,431,2020-10-20,72.62474060058594
432,432,2020-10-21,69.28814697265625
433,433,2020-10-22,72.135986328125
434,434,2020-10-23,73.30146026611328
435,435,2020-10-26,70.44419860839844
436,436,2020-10-27,69.60773468017578
437,437,2020-10-28,67.73734283447266
438,438,2020-10-29,68.72423553466797
439,439,2020-10-30,68.68663787841797
440,440,2020-11-02,71.13032531738281
441,441,2020-11-03,72.9067153930664
442,442,2020-11-04,71.00814056396484
443,443,2020-11-05,73.96878051757812
444,444,2020-11-06,73.18766784667969
445,445,2020-11-09,81.8267822265625
446,446,2020-11-10,81.57268524169922
447,447,2020-11-11,79.68110656738281
448,448,2020-11-12,78.65533447265625
449,449,2020-11-13,81.59150695800781
450,450,2020-11-16,83.38896942138672
451,451,2020-11-17,82.58906555175781
452,452,2020-11-18,80.56573486328125
453,453,2020-11-19,79.98223876953125
454,454,2020-11-20,78.65533447265625
455,455,2020-11-23,82.13733673095703
456,456,2020-11-24,85.97693634033203
457,457,2020-11-25,84.60296630859375
458,458,2020-11-27,82.58906555175781
459,459,2020-11-30,80.59395599365234
460,460,2020-12-01,84.41474151611328
461,461,2020-12-02,86.00518035888672
462,462,2020-12-03,85.90164947509766
463,463,2020-12-04,86.80508422851562
464,464,2020-12-07,87.4920654296875
465,465,2020-12-08,87.18151092529297
466,466,2020-12-09,89.32716369628906
467,467,2020-12-10,89.0919189453125
468,468,2020-12-11,86.73921966552734
469,469,2020-12-14,85.0923080444336
470,470,2020-12-15,87.21915435791016
471,471,2020-12-16,88.07553100585938
472,472,2020-12-17,88.53667449951172
473,473,2020-12-18,86.174560546875
474,474,2020-12-21,89.67536926269531
475,475,2020-12-22,89.3930435180664
476,476,2020-12-23,91.11521911621094
477,477,2020-12-24,91.5669403076172
478,478,2020-12-28,91.80220794677734
479,479,2020-12-29,90.512939453125
480,480,2020-12-30,92.11276245117188
481,481,2020-12-31,93.02560424804688
482,482,2021-01-04,92.07511901855467
483,483,2021-01-05,94.23959350585938
484,484,2021-01-06,101.05300903320312
485,485,2021-01-07,104.20563507080078
486,486,2021-01-08,104.0456314086914
487,487,2021-01-11,102.86929321289062
488,488,2021-01-12,104.2338638305664
489,489,2021-01-13,105.47607421875
490,490,2021-01-14,107.65939331054688
491,491,2021-01-15,105.89956665039062
492,492,2021-01-19,106.21012878417967
493,493,2021-01-20,104.81732940673828
494,494,2021-01-21,102.14466857910156
495,495,2021-01-22,99.13320922851562
496,496,2021-01-25,96.48878479003906
497,497,2021-01-26,94.04197692871094
498,498,2021-01-27,96.6393585205078
499,499,2021-01-28,100.5448226928711
500,500,2021-01-29,98.11685943603516
501,501,2021-02-01,96.7993392944336
502,502,2021-02-02,99.7919692993164
503,503,2021-02-03,100.89302825927734
504,504,2021-02-04,106.02190399169922
505,505,2021-02-05,107.73467254638672
506,506,2021-02-08,109.16511535644533
507,507,2021-02-09,109.09922790527344
508,508,2021-02-10,110.68966674804688
509,509,2021-02-11,110.25676727294922
510,510,2021-02-12,110.8119888305664
511,511,2021-02-16,113.1255111694336
512,512,2021-02-17,112.28507995605467
513,513,2021-02-18,110.50038146972656
514,514,2021-02-19,112.89887237548828
515,515,2021-02-22,115.7506103515625
516,516,2021-02-23,115.71285247802734
517,517,2021-02-24,117.54476165771484
518,518,2021-02-25,112.59669494628906
519,519,2021-02-26,113.49376678466795
520,520,2021-03-01,117.02539825439452
521,521,2021-03-02,116.58158111572266
522,522,2021-03-03,118.4229507446289
523,523,2021-03-04,118.92341613769533
524,524,2021-03-05,120.58535766601562
525,525,2021-03-08,121.52019500732422
526,526,2021-03-09,119.26336669921876
527,527,2021-03-10,122.31340026855467
528,528,2021-03-11,124.74021911621094
529,529,2021-03-12,125.16515350341795
530,530,2021-03-15,125.21237182617188
531,531,2021-03-16,121.33135223388672
532,532,2021-03-17,124.31529998779295
533,533,2021-03-18,121.16136169433594
534,534,2021-03-19,119.3861312866211
535,535,2021-03-22,118.24352264404295
536,536,2021-03-23,115.59008026123048
537,537,2021-03-24,117.00653076171876
538,538,2021-03-25,120.74590301513672
539,539,2021-03-26,122.37005615234376
540,540,2021-03-29,119.44277954101562
541,541,2021-03-30,121.39744567871094
542,542,2021-03-31,120.14154815673828
543,543,2021-04-01,122.54948425292967
544,544,2021-04-05,125.21237182617188
545,545,2021-04-06,124.67412567138672
546,546,2021-04-07,125.56175231933594
547,547,2021-04-08,125.33512115478516
548,548,2021-04-09,126.69487762451172
549,549,2021-04-12,126.76101684570312
550,550,2021-04-13,125.2784652709961
551,551,2021-04-14,128.20578002929688
552,552,2021-04-15,127.35588836669922
553,553,2021-04-16,129.06503295898438
554,554,2021-04-19,127.86582946777344
555,555,2021-04-20,124.17364501953124
556,556,2021-04-21,125.5050811767578
557,557,2021-04-22,125.59007263183594
558,558,2021-04-23,128.1207275390625
559,559,2021-04-26,130.58534240722656
560,560,2021-04-27,131.2085723876953
561,561,2021-04-28,136.317138671875
562,562,2021-04-29,140.91586303710938
563,563,2021-04-30,140.77420043945312
564,564,2021-05-03,141.5673828125
565,565,2021-05-04,143.55043029785156
566,566,2021-05-05,145.0423583984375
567,567,2021-05-06,147.72413635253906
568,568,2021-05-07,148.9234161376953
569,569,2021-05-10,148.61178588867188
570,570,2021-05-11,146.13775634765625
571,571,2021-05-12,144.44747924804688
572,572,2021-05-13,147.58250427246094
573,573,2021-05-14,149.68418884277344
574,574,2021-05-17,151.37879943847656
575,575,2021-05-18,148.5481719970703
576,576,2021-05-19,148.77536010742188
577,577,2021-05-20,149.40020751953125
578,578,2021-05-21,150.5740966796875
579,579,2021-05-24,152.174072265625
580,580,2021-05-25,149.788330078125
581,581,2021-05-26,151.32200622558594
582,582,2021-05-27,153.1680908203125
583,583,2021-05-28,152.21192932128906
584,584,2021-06-01,157.39041137695312
585,585,2021-06-02,157.07801818847656
586,586,2021-06-03,157.42828369140625
587,587,2021-06-04,157.39990234375
588,588,2021-06-07,154.83432006835938
589,589,2021-06-08,154.05801391601562
590,590,2021-06-09,152.04150390625
591,591,2021-06-10,150.28065490722656
592,592,2021-06-11,152.08883666992188
593,593,2021-06-14,150.2522430419922
594,594,2021-06-15,153.4710235595703
595,595,2021-06-16,153.55625915527344
596,596,2021-06-17,145.36724853515625
597,597,2021-06-18,142.0253448486328
598,598,2021-06-21,146.63580322265625
599,599,2021-06-22,146.63580322265625
600,600,2021-06-23,148.0369110107422
601,601,2021-06-24,149.1729736328125
602,602,2021-06-25,151.4640350341797
603,603,2021-06-28,147.68666076660156
604,604,2021-06-29,145.93524169921875
605,605,2021-06-30,146.44647216796875
606,606,2021-07-01,148.77536010742188
607,607,2021-07-02,149.0120391845703
608,608,2021-07-06,147.21328735351562
609,609,2021-07-07,146.77780151367188
610,610,2021-07-08,144.33531188964844
611,611,2021-07-09,151.9941864013672
612,612,2021-07-12,156.06503295898438
613,613,2021-07-13,154.162109375
614,614,2021-07-14,150.37530517578125
615,615,2021-07-15,151.80484008789062
616,616,2021-07-16,149.12567138671875
617,617,2021-07-19,145.4240264892578
618,618,2021-07-20,149.5611114501953
619,619,2021-07-21,154.5124053955078
620,620,2021-07-22,152.8272705078125
621,621,2021-07-23,151.5492401123047
622,622,2021-07-26,153.68878173828125
623,623,2021-07-27,153.87811279296875
624,624,2021-07-28,152.78941345214844
625,625,2021-07-29,155.17510986328125
626,626,2021-07-30,153.0828857421875
627,627,2021-08-02,151.56814575195312
628,628,2021-08-03,152.8272705078125
629,629,2021-08-04,152.60006713867188
630,630,2021-08-05,154.4934844970703
631,631,2021-08-06,158.27020263671875
632,632,2021-08-09,158.51820373535156
633,633,2021-08-10,162.77178955078125
634,634,2021-08-11,166.4722137451172
635,635,2021-08-12,168.74209594726562
636,636,2021-08-13,169.50509643554688
637,637,2021-08-16,169.1140594482422
638,638,2021-08-17,165.26100158691406
639,639,2021-08-18,164.05929565429688
640,640,2021-08-19,160.3207244873047
641,641,2021-08-20,160.43516540527344
642,642,2021-08-23,161.51287841796875
643,643,2021-08-24,162.1804962158203
644,644,2021-08-25,165.8809356689453
645,645,2021-08-26,163.68736267089844
646,646,2021-08-27,167.66439819335938
647,647,2021-08-30,157.54539489746094
648,648,2021-08-31,158.28932189941406
649,649,2021-09-01,154.1978302001953
650,650,2021-09-02,152.6527862548828
651,651,2021-09-03,149.9823760986328
652,652,2021-09-07,149.6676483154297
653,653,2021-09-08,147.44546508789062
654,654,2021-09-09,148.57086181640625
655,655,2021-09-10,148.36105346679688
656,656,2021-09-13,151.5751190185547
657,657,2021-09-14,147.24517822265625
658,658,2021-09-15,151.55601501464844
659,659,2021-09-16,152.75770568847656
660,660,2021-09-17,152.18548583984375
661,661,2021-09-20,149.133544921875
662,662,2021-09-21,149.25753784179688
663,663,2021-09-22,152.233154296875
664,664,2021-09-23,158.33700561523438
665,665,2021-09-24,158.48004150390625
666,666,2021-09-27,161.90390014648438
667,667,2021-09-28,159.63406372070312
668,668,2021-09-29,158.84243774414062
669,669,2021-09-30,154.4744110107422
670,670,2021-10-01,158.83291625976562
671,671,2021-10-04,158.42282104492188
672,672,2021-10-05,160.9120330810547
673,673,2021-10-06,160.10137939453125
674,674,2021-10-07,160.11090087890625
675,675,2021-10-08,160.98834228515625
676,676,2021-10-11,158.4895477294922
677,677,2021-10-12,159.8915557861328
678,678,2021-10-13,154.598388671875
679,679,2021-10-14,158.32742309570312
680,680,2021-10-15,160.58778381347656
681,681,2021-10-18,161.33168029785156
682,682,2021-10-19,161.93252563476562
683,683,2021-10-20,165.23240661621094
684,684,2021-10-21,158.0222625732422
685,685,2021-10-22,160.07275390625
686,686,2021-10-25,160.87388610839844
687,687,2021-10-26,157.2211151123047
688,688,2021-10-27,145.44265747070312
689,689,2021-10-28,145.44265747070312
690,690,2021-10-29,144.04067993164062
691,691,2021-11-01,145.92904663085938
692,692,2021-11-02,144.8799591064453
693,693,2021-11-03,146.7778778076172
694,694,2021-11-04,146.35824584960938
695,695,2021-11-05,147.70298767089844
696,696,2021-11-08,148.32290649414062
697,697,2021-11-09,148.22752380371094
698,698,2021-11-10,149.04774475097656
699,699,2021-11-11,149.87747192382812
700,700,2021-11-12,150.11683654785156
701,701,2021-11-15,149.69558715820312
702,702,2021-11-16,147.2638397216797
703,703,2021-11-17,145.47354125976562
704,704,2021-11-18,146.46922302246094
705,705,2021-11-19,144.87037658691406
706,706,2021-11-22,146.67982482910156
707,707,2021-11-23,149.62855529785156
708,708,2021-11-24,149.21688842773438
709,709,2021-11-26,142.8024444580078
710,710,2021-11-29,140.753662109375
711,711,2021-11-30,134.54031372070312
712,712,2021-12-01,132.47235107421875
713,713,2021-12-02,137.24966430664062
714,714,2021-12-03,135.8518829345703
715,715,2021-12-06,139.71969604492188
716,716,2021-12-07,142.2471923828125
717,717,2021-12-08,142.46737670898438
718,718,2021-12-09,142.81202697753906
719,719,2021-12-10,143.99917602539062
720,720,2021-12-13,139.81544494628906
721,721,2021-12-14,141.6153106689453
722,722,2021-12-15,141.10789489746094
723,723,2021-12-16,141.71102905273438
724,724,2021-12-17,137.93898010253906
725,725,2021-12-20,132.4532012939453
726,726,2021-12-21,137.39328002929688
727,727,2021-12-22,137.6038818359375
728,728,2021-12-23,138.91551208496094
729,729,2021-12-27,139.67184448242188
730,730,2021-12-28,139.96859741210938
731,731,2021-12-29,139.3845977783203
732,732,2021-12-30,139.28887939453125
733,733,2021-12-31,138.90591430664062
734,734,2022-01-03,142.01739501953125
735,735,2022-01-04,144.70761108398438
