,Unnamed: 0.1,Unnamed: 0,Date,V,V_6m,V_12m
381,381,381,2020-08-10,192.0107421875,185.77590942382807,192.6351776123047
382,382,382,2020-08-11,192.96694946289065,186.05889892578125,190.4105834960937
383,383,383,2020-08-12,193.91339111328125,187.6200408935547,192.1278076171875
384,384,384,2020-08-13,193.0730133056641,191.33750915527344,191.9619598388672
385,385,385,2020-08-14,192.1544342041016,193.94265747070312,193.7572631835937
386,386,386,2020-08-17,194.8807830810547,191.5911865234375,189.3470458984375
387,387,387,2020-08-18,194.4703521728516,192.0107421875,185.77590942382807
388,388,388,2020-08-19,196.4052276611328,192.96694946289065,186.05889892578125
389,389,389,2020-08-20,199.4930877685547,193.91339111328125,187.6200408935547
390,390,390,2020-08-21,199.4735565185547,193.0730133056641,191.33750915527344
391,391,391,2020-08-24,201.7015991210937,192.1544342041016,193.94265747070312
392,392,392,2020-08-25,203.35304260253903,194.8807830810547,191.5911865234375
393,393,393,2020-08-26,205.4637451171875,194.4703521728516,192.0107421875
394,394,394,2020-08-27,206.21617126464844,196.4052276611328,192.96694946289065
395,395,395,2020-08-28,210.7894592285156,199.4930877685547,193.91339111328125
396,396,396,2020-08-31,207.154296875,199.4735565185547,193.0730133056641
397,397,397,2020-09-01,208.48329162597656,201.7015991210937,192.1544342041016
398,398,398,2020-09-02,211.5418701171875,203.35304260253903,194.8807830810547
399,399,399,2020-09-03,204.19338989257807,205.4637451171875,194.4703521728516
400,400,400,2020-09-04,199.9915008544922,206.21617126464844,196.4052276611328
401,401,401,2020-09-08,195.5550842285156,210.7894592285156,199.4930877685547
402,402,402,2020-09-09,199.40512084960932,207.154296875,199.4735565185547
403,403,403,2020-09-10,196.94265747070312,208.48329162597656,201.7015991210937
404,404,404,2020-09-11,196.1022491455078,211.5418701171875,203.35304260253903
405,405,405,2020-09-14,200.30419921875,204.19338989257807,205.4637451171875
406,406,406,2020-09-15,200.70486450195312,199.9915008544922,206.21617126464844
407,407,407,2020-09-16,200.45079040527344,195.5550842285156,210.7894592285156
408,408,408,2020-09-17,200.5875701904297,199.40512084960932,207.154296875
409,409,409,2020-09-18,197.98825073242188,196.94265747070312,208.48329162597656
410,410,410,2020-09-21,192.9459686279297,196.1022491455078,211.5418701171875
411,411,411,2020-09-22,195.9850006103516,200.30419921875,204.19338989257807
412,412,412,2020-09-23,190.91339111328125,200.70486450195312,199.9915008544922
413,413,413,2020-09-24,191.0599822998047,200.45079040527344,195.5550842285156
414,414,414,2020-09-25,192.75050354003903,200.5875701904297,199.40512084960932
415,415,415,2020-09-28,195.75048828125,197.98825073242188,196.94265747070312
416,416,416,2020-09-29,194.8905792236328,192.9459686279297,196.1022491455078
417,417,417,2020-09-30,195.40847778320312,195.9850006103516,200.30419921875
418,418,418,2020-10-01,198.71139526367188,190.91339111328125,200.70486450195312
419,419,419,2020-10-02,196.86447143554688,191.0599822998047,200.45079040527344
420,420,420,2020-10-05,198.89703369140625,192.75050354003903,200.5875701904297
421,421,421,2020-10-06,195.8775177001953,195.75048828125,197.98825073242188
422,422,422,2020-10-07,197.8514404296875,194.8905792236328,192.9459686279297
423,423,423,2020-10-08,198.34982299804688,195.40847778320312,195.9850006103516
424,424,424,2020-10-09,201.92630004882807,198.71139526367188,190.91339111328125
425,425,425,2020-10-12,201.6917724609375,196.86447143554688,191.0599822998047
426,426,426,2020-10-13,199.6592712402344,198.89703369140625,192.75050354003903
427,427,427,2020-10-14,197.5875701904297,195.8775177001953,195.75048828125
428,428,428,2020-10-15,194.998046875,197.8514404296875,194.8905792236328
429,429,429,2020-10-16,195.6918487548828,198.34982299804688,195.40847778320312
430,430,430,2020-10-19,192.47689819335932,201.92630004882807,198.71139526367188
431,431,431,2020-10-20,193.1902618408203,201.6917724609375,196.86447143554688
432,432,432,2020-10-21,193.90359497070312,199.6592712402344,198.89703369140625
433,433,433,2020-10-22,193.47364807128903,197.5875701904297,195.8775177001953
434,434,434,2020-10-23,193.4931640625,194.998046875,197.8514404296875
435,435,435,2020-10-26,188.66587829589844,195.6918487548828,198.34982299804688
436,436,436,2020-10-27,185.7245330810547,192.47689819335932,201.92630004882807
437,437,437,2020-10-28,176.74415588378906,193.1902618408203,201.6917724609375
438,438,438,2020-10-29,180.65293884277344,193.90359497070312,199.6592712402344
439,439,439,2020-10-30,177.56500244140625,193.47364807128903,197.5875701904297
440,440,440,2020-11-02,180.52587890625,193.4931640625,194.998046875
441,441,441,2020-11-03,184.04376220703125,188.66587829589844,195.6918487548828
442,442,442,2020-11-04,189.5453338623047,185.7245330810547,192.47689819335932
443,443,443,2020-11-05,193.13162231445312,176.74415588378906,193.1902618408203
444,444,444,2020-11-06,193.9427032470703,180.65293884277344,193.90359497070312
445,445,445,2020-11-09,207.8285369873047,177.56500244140625,193.47364807128903
446,446,446,2020-11-10,208.4441680908203,180.52587890625,193.4931640625
447,447,447,2020-11-11,207.8480682373047,184.04376220703125,188.66587829589844
448,448,448,2020-11-12,203.81597900390625,189.5453338623047,185.7245330810547
449,449,449,2020-11-13,205.9886779785156,193.13162231445312,176.74415588378906
450,450,450,2020-11-16,208.1612701416016,193.9427032470703,180.65293884277344
451,451,451,2020-11-17,206.2137451171875,207.8285369873047,177.56500244140625
452,452,452,2020-11-18,203.3951873779297,208.4441680908203,180.52587890625
453,453,453,2020-11-19,203.1407165527344,207.8480682373047,184.04376220703125
454,454,454,2020-11-20,199.52947998046875,203.81597900390625,189.5453338623047
455,455,455,2020-11-23,203.71815490722656,205.9886779785156,193.13162231445312
456,456,456,2020-11-24,205.20567321777344,208.1612701416016,193.9427032470703
457,457,457,2020-11-25,206.389892578125,206.2137451171875,207.8285369873047
458,458,458,2020-11-27,206.49752807617188,203.3951873779297,208.4441680908203
459,459,459,2020-11-30,205.86143493652344,203.1407165527344,207.8480682373047
460,460,460,2020-12-01,206.6932678222656,199.52947998046875,203.81597900390625
461,461,461,2020-12-02,205.69500732421875,203.71815490722656,205.9886779785156
462,462,462,2020-12-03,203.6104888916016,205.20567321777344,208.1612701416016
463,463,463,2020-12-04,208.14170837402344,206.389892578125,206.2137451171875
464,464,464,2020-12-07,208.11231994628903,206.49752807617188,203.3951873779297
465,465,465,2020-12-08,208.2297515869141,205.86143493652344,203.1407165527344
466,466,466,2020-12-09,205.1078186035156,206.6932678222656,199.52947998046875
467,467,467,2020-12-10,203.17990112304688,205.69500732421875,203.71815490722656
468,468,468,2020-12-11,201.839111328125,203.6104888916016,205.20567321777344
469,469,469,2020-12-14,202.8275604248047,208.14170837402344,206.389892578125
470,470,470,2020-12-15,203.91384887695312,208.11231994628903,206.49752807617188
471,471,471,2020-12-16,203.8257751464844,208.2297515869141,205.86143493652344
472,472,472,2020-12-17,206.67367553710932,205.1078186035156,206.6932678222656
473,473,473,2020-12-18,206.8009490966797,203.17990112304688,205.69500732421875
474,474,474,2020-12-21,204.54998779296875,201.839111328125,203.6104888916016
475,475,475,2020-12-22,201.4476318359375,202.8275604248047,208.14170837402344
476,476,476,2020-12-23,200.91915893554688,203.91384887695312,208.11231994628903
477,477,477,2020-12-24,204.24661254882807,203.8257751464844,208.2297515869141
478,478,478,2020-12-28,208.0927734375,206.67367553710932,205.1078186035156
479,479,479,2020-12-29,209.7956085205078,206.8009490966797,203.17990112304688
480,480,480,2020-12-30,213.70050048828125,204.54998779296875,201.839111328125
481,481,481,2020-12-31,214.06260681152344,201.4476318359375,202.8275604248047
482,482,482,2021-01-04,213.11331176757807,200.91915893554688,203.91384887695312
483,483,483,2021-01-05,209.93263244628903,204.24661254882807,203.8257751464844
484,484,484,2021-01-06,208.0829467773437,208.0927734375,206.67367553710932
485,485,485,2021-01-07,209.24758911132807,209.7956085205078,206.8009490966797
486,486,486,2021-01-08,210.85256958007807,213.70050048828125,204.54998779296875
487,487,487,2021-01-11,208.3472137451172,214.06260681152344,201.4476318359375
488,488,488,2021-01-12,204.40321350097656,213.11331176757807,200.91915893554688
489,489,489,2021-01-13,204.8827667236328,209.93263244628903,204.24661254882807
490,490,490,2021-01-14,197.55258178710932,208.0829467773437,208.0927734375
491,491,491,2021-01-15,197.288330078125,209.24758911132807,209.7956085205078
492,492,492,2021-01-19,197.3568420410156,210.85256958007807,213.70050048828125
493,493,493,2021-01-20,201.614013671875,208.3472137451172,214.06260681152344
494,494,494,2021-01-21,200.7625732421875,204.40321350097656,213.11331176757807
495,495,495,2021-01-22,197.7091522216797,204.8827667236328,209.93263244628903
496,496,496,2021-01-25,196.6913604736328,197.55258178710932,208.0829467773437
497,497,497,2021-01-26,197.6993560791016,197.288330078125,209.24758911132807
498,498,498,2021-01-27,190.8096160888672,197.3568420410156,210.85256958007807
499,499,499,2021-01-28,193.99024963378903,201.614013671875,208.3472137451172
500,500,500,2021-01-29,189.1262969970703,200.7625732421875,204.40321350097656
501,501,501,2021-02-01,194.1272430419922,197.7091522216797,204.8827667236328
502,502,502,2021-02-02,198.2865600585937,196.6913604736328,197.55258178710932
503,503,503,2021-02-03,197.063232421875,197.6993560791016,197.288330078125
504,504,504,2021-02-04,204.78488159179688,190.8096160888672,197.3568420410156
505,505,505,2021-02-05,204.3151092529297,193.99024963378903,201.614013671875
506,506,506,2021-02-08,202.4752655029297,189.1262969970703,200.7625732421875
507,507,507,2021-02-09,202.11314392089844,194.1272430419922,197.7091522216797
508,508,508,2021-02-10,202.0348358154297,198.2865600585937,196.6913604736328
509,509,509,2021-02-11,206.48489379882807,197.063232421875,197.6993560791016
510,510,510,2021-02-12,205.7987365722656,204.78488159179688,190.8096160888672
511,511,511,2021-02-16,203.7795562744141,204.3151092529297,193.99024963378903
512,512,512,2021-02-17,203.39727783203125,202.4752655029297,189.1262969970703
513,513,513,2021-02-18,205.20083618164065,202.11314392089844,194.1272430419922
514,514,514,2021-02-19,200.6724090576172,202.0348358154297,198.2865600585937
515,515,515,2021-02-22,204.1912384033203,206.48489379882807,197.063232421875
516,516,516,2021-02-23,207.90611267089844,205.7987365722656,204.78488159179688
517,517,517,2021-02-24,215.08102416992188,203.7795562744141,204.3151092529297
518,518,518,2021-02-25,209.5136108398437,203.39727783203125,202.4752655029297
519,519,519,2021-02-26,208.1805725097656,205.20083618164065,202.11314392089844
520,520,520,2021-03-01,212.3365478515625,200.6724090576172,202.0348358154297
521,521,521,2021-03-02,211.4936065673828,204.1912384033203,206.48489379882807
522,522,522,2021-03-03,210.591796875,207.90611267089844,205.7987365722656
523,523,523,2021-03-04,207.3082275390625,215.08102416992188,203.7795562744141
524,524,524,2021-03-05,211.14073181152344,209.5136108398437,203.39727783203125
525,525,525,2021-03-08,215.9043884277344,208.1805725097656,205.20083618164065
526,526,526,2021-03-09,215.9926147460937,212.3365478515625,200.6724090576172
527,527,527,2021-03-10,218.74693298339844,211.4936065673828,204.1912384033203
528,528,528,2021-03-11,221.6678466796875,210.591796875,207.90611267089844
529,529,529,2021-03-12,219.913330078125,207.3082275390625,215.08102416992188
530,530,530,2021-03-15,218.84494018554688,211.14073181152344,209.5136108398437
531,531,531,2021-03-16,220.24659729003903,215.9043884277344,208.1805725097656
532,532,532,2021-03-17,218.5998992919922,215.9926147460937,212.3365478515625
533,533,533,2021-03-18,216.28668212890625,218.74693298339844,211.4936065673828
534,534,534,2021-03-19,202.7993927001953,221.6678466796875,210.591796875
535,535,535,2021-03-22,203.87759399414065,219.913330078125,207.3082275390625
536,536,536,2021-03-23,204.0246124267578,218.84494018554688,211.14073181152344
537,537,537,2021-03-24,203.9461975097656,220.24659729003903,215.9043884277344
538,538,538,2021-03-25,203.84815979003903,218.5998992919922,215.9926147460937
539,539,539,2021-03-26,209.2979736328125,216.28668212890625,218.74693298339844
540,540,540,2021-03-29,210.258529663086,202.7993927001953,221.6678466796875
541,541,541,2021-03-30,207.7002716064453,203.87759399414065,219.913330078125
542,542,542,2021-03-31,207.53366088867188,204.0246124267578,218.84494018554688
543,543,543,2021-04-01,212.56198120117188,203.9461975097656,220.24659729003903
544,544,544,2021-04-05,214.69876098632807,203.84815979003903,218.5998992919922
545,545,545,2021-04-06,214.31646728515625,209.2979736328125,216.28668212890625
546,546,546,2021-04-07,214.9242401123047,210.258529663086,202.7993927001953
547,547,547,2021-04-08,216.3258819580078,207.7002716064453,203.87759399414065
548,548,548,2021-04-09,218.1098022460937,207.53366088867188,204.0246124267578
549,549,549,2021-04-12,217.0806121826172,212.56198120117188,203.9461975097656
550,550,550,2021-04-13,216.6395263671875,214.69876098632807,203.84815979003903
551,551,551,2021-04-14,217.5805206298828,214.31646728515625,209.2979736328125
552,552,552,2021-04-15,221.79527282714844,214.9242401123047,210.258529663086
553,553,553,2021-04-16,221.92271423339844,216.3258819580078,207.7002716064453
554,554,554,2021-04-19,221.31497192382807,218.1098022460937,207.53366088867188
555,555,555,2021-04-20,218.854736328125,217.0806121826172,212.56198120117188
556,556,556,2021-04-21,222.94207763671875,216.6395263671875,214.69876098632807
557,557,557,2021-04-22,223.05972290039065,217.5805206298828,214.31646728515625
558,558,558,2021-04-23,225.44155883789065,221.79527282714844,214.9242401123047
559,559,559,2021-04-26,225.7748260498047,221.92271423339844,216.3258819580078
560,560,560,2021-04-27,225.3533477783203,221.31497192382807,218.1098022460937
561,561,561,2021-04-28,228.8231658935547,218.854736328125,217.0806121826172
562,562,562,2021-04-29,232.16558837890625,222.94207763671875,216.6395263671875
563,563,563,2021-04-30,228.93099975585932,223.05972290039065,217.5805206298828
564,564,564,2021-05-03,227.9998321533203,225.44155883789065,221.79527282714844
565,565,565,2021-05-04,227.43130493164065,225.7748260498047,221.92271423339844
566,566,566,2021-05-05,224.667221069336,225.3533477783203,221.31497192382807
567,567,567,2021-05-06,226.73538208007807,228.8231658935547,218.854736328125
568,568,568,2021-05-07,227.51953125,232.16558837890625,222.94207763671875
569,569,569,2021-05-10,221.4914093017578,228.93099975585932,223.05972290039065
570,570,570,2021-05-11,221.0111541748047,227.9998321533203,225.44155883789065
571,571,571,2021-05-12,216.2572631835937,227.43130493164065,225.7748260498047
572,572,572,2021-05-13,219.62417602539065,224.667221069336,225.3533477783203
573,573,573,2021-05-14,222.76528930664065,226.73538208007807,228.8231658935547
574,574,574,2021-05-17,222.27452087402344,227.51953125,232.16558837890625
575,575,575,2021-05-18,221.4205474853516,221.4914093017578,228.93099975585932
576,576,576,2021-05-19,220.45855712890625,221.0111541748047,227.9998321533203
577,577,577,2021-05-20,222.27452087402344,216.2572631835937,227.43130493164065
578,578,578,2021-05-21,222.59841918945312,219.62417602539065,224.667221069336
579,579,579,2021-05-24,225.1015167236328,222.76528930664065,226.73538208007807
580,580,580,2021-05-25,224.8070526123047,222.27452087402344,227.51953125
581,581,581,2021-05-26,222.89291381835932,221.4205474853516,221.4914093017578
582,582,582,2021-05-27,222.686767578125,220.45855712890625,221.0111541748047
583,583,583,2021-05-28,223.1186981201172,222.27452087402344,216.2572631835937
584,584,584,2021-06-01,222.4610290527344,222.59841918945312,219.62417602539065
585,585,585,2021-06-02,225.43527221679688,225.1015167236328,222.76528930664065
586,586,586,2021-06-03,223.91375732421875,224.8070526123047,222.27452087402344
587,587,587,2021-06-04,225.90643310546875,222.89291381835932,221.4205474853516
588,588,588,2021-06-07,227.0647430419922,222.686767578125,220.45855712890625
589,589,589,2021-06-08,227.7812957763672,223.1186981201172,222.27452087402344
590,590,590,2021-06-09,228.03651428222656,222.4610290527344,222.59841918945312
591,591,591,2021-06-10,229.64634704589844,225.43527221679688,225.1015167236328
592,592,592,2021-06-11,230.6377868652344,223.91375732421875,224.8070526123047
593,593,593,2021-06-14,229.7739715576172,225.90643310546875,222.89291381835932
594,594,594,2021-06-15,228.69419860839844,227.0647430419922,222.686767578125
595,595,595,2021-06-16,225.3763885498047,227.7812957763672,223.1186981201172
596,596,596,2021-06-17,227.8794860839844,228.03651428222656,222.4610290527344
597,597,597,2021-06-18,226.1714782714844,229.64634704589844,225.43527221679688
598,598,598,2021-06-21,230.00955200195312,230.6377868652344,223.91375732421875
599,599,599,2021-06-22,231.5899353027344,229.7739715576172,225.90643310546875
600,600,600,2021-06-23,230.36289978027344,228.69419860839844,227.0647430419922
601,601,601,2021-06-24,231.89422607421875,225.3763885498047,227.7812957763672
602,602,602,2021-06-25,232.95437622070312,227.8794860839844,228.03651428222656
603,603,603,2021-06-28,229.7837677001953,226.1714782714844,229.64634704589844
604,604,604,2021-06-29,231.6095428466797,230.00955200195312,230.6377868652344
605,605,605,2021-06-30,229.5187530517578,231.5899353027344,229.7739715576172
606,606,606,2021-07-01,230.8242950439453,230.36289978027344,228.69419860839844
607,607,607,2021-07-02,234.24026489257807,231.89422607421875,225.3763885498047
608,608,608,2021-07-06,235.19241333007807,232.95437622070312,227.8794860839844
609,609,609,2021-07-07,235.58502197265625,229.7837677001953,226.1714782714844
610,610,610,2021-07-08,232.2574157714844,231.6095428466797,230.00955200195312
611,611,611,2021-07-09,234.08322143554688,229.5187530517578,231.5899353027344
612,612,612,2021-07-12,233.4942169189453,230.8242950439453,230.36289978027344
613,613,613,2021-07-13,237.8918609619141,234.24026489257807,231.89422607421875
614,614,614,2021-07-14,241.4648895263672,235.19241333007807,232.95437622070312
615,615,615,2021-07-15,243.977783203125,235.58502197265625,229.7837677001953
616,616,616,2021-07-16,243.5557098388672,232.2574157714844,231.6095428466797
617,617,617,2021-07-19,235.98751831054688,234.08322143554688,229.5187530517578
618,618,618,2021-07-20,238.2353973388672,233.4942169189453,230.8242950439453
619,619,619,2021-07-21,239.177734375,237.8918609619141,234.24026489257807
620,620,620,2021-07-22,239.6488800048828,241.4648895263672,235.19241333007807
621,621,621,2021-07-23,244.4391021728516,243.977783203125,235.58502197265625
622,622,622,2021-07-26,245.646484375,243.5557098388672,232.2574157714844
623,623,623,2021-07-27,246.31399536132807,235.98751831054688,234.08322143554688
624,624,624,2021-07-28,242.3973999023437,238.2353973388672,233.4942169189453
625,625,625,2021-07-29,243.35939025878903,239.177734375,237.8918609619141
626,626,626,2021-07-30,241.8575134277344,239.6488800048828,241.4648895263672
627,627,627,2021-08-02,235.369140625,244.4391021728516,243.977783203125
628,628,628,2021-08-03,232.7285919189453,245.646484375,243.5557098388672
629,629,629,2021-08-04,232.3163146972656,246.31399536132807,235.98751831054688
630,630,630,2021-08-05,235.79122924804688,242.3973999023437,238.2353973388672
631,631,631,2021-08-06,236.9593048095703,243.35939025878903,239.177734375
632,632,632,2021-08-09,235.58502197265625,241.8575134277344,239.6488800048828
633,633,633,2021-08-10,233.69058227539065,235.369140625,244.4391021728516
634,634,634,2021-08-11,230.7359619140625,232.7285919189453,245.646484375
635,635,635,2021-08-12,227.83624267578125,232.3163146972656,246.31399536132807
636,636,636,2021-08-13,228.6815948486328,235.79122924804688,242.3973999023437
637,637,637,2021-08-16,231.3453521728516,236.9593048095703,243.35939025878903
638,638,638,2021-08-17,230.529541015625,235.58502197265625,241.8575134277344
639,639,639,2021-08-18,227.67898559570312,233.69058227539065,235.369140625
640,640,640,2021-08-19,227.6200408935547,230.7359619140625,232.7285919189453
641,641,641,2021-08-20,227.41357421875,227.83624267578125,232.3163146972656
642,642,642,2021-08-23,230.14617919921875,228.6815948486328,235.79122924804688
643,643,643,2021-08-24,230.2444610595703,231.3453521728516,236.9593048095703
644,644,644,2021-08-25,228.62261962890625,230.529541015625,235.58502197265625
645,645,645,2021-08-26,226.5879364013672,227.67898559570312,233.69058227539065
646,646,646,2021-08-27,228.72091674804688,227.6200408935547,230.7359619140625
647,647,647,2021-08-30,227.2857818603516,227.41357421875,227.83624267578125
648,648,648,2021-08-31,225.19216918945312,230.14617919921875,228.6815948486328
649,649,649,2021-09-01,226.1947631835937,230.2444610595703,231.3453521728516
650,650,650,2021-09-02,220.35606384277344,228.62261962890625,230.529541015625
651,651,651,2021-09-03,221.2701873779297,226.5879364013672,227.67898559570312
652,652,652,2021-09-07,222.4104156494141,228.72091674804688,227.6200408935547
653,653,653,2021-09-08,225.18231201171875,227.2857818603516,227.41357421875
654,654,654,2021-09-09,223.609603881836,225.19216918945312,230.14617919921875
655,655,655,2021-09-10,221.07362365722656,226.1947631835937,230.2444610595703
656,656,656,2021-09-13,220.79840087890625,220.35606384277344,228.62261962890625
657,657,657,2021-09-14,219.2256774902344,221.2701873779297,226.5879364013672
658,658,658,2021-09-15,219.99237060546875,222.4104156494141,228.72091674804688
659,659,659,2021-09-16,220.50352478027344,225.18231201171875,227.2857818603516
660,660,660,2021-09-17,217.9675445556641,223.609603881836,225.19216918945312
661,661,661,2021-09-20,216.2965087890625,221.07362365722656,226.1947631835937
662,662,662,2021-09-21,216.4144592285156,220.79840087890625,220.35606384277344
663,663,663,2021-09-22,218.9504547119141,219.2256774902344,221.2701873779297
664,664,664,2021-09-23,224.4156188964844,219.99237060546875,222.4104156494141
665,665,665,2021-09-24,227.63966369628903,220.50352478027344,225.18231201171875
666,666,666,2021-09-27,225.68360900878903,217.9675445556641,223.609603881836
667,667,667,2021-09-28,221.7125396728516,216.2965087890625,221.07362365722656
668,668,668,2021-09-29,222.8133850097656,216.4144592285156,220.79840087890625
669,669,669,2021-09-30,218.9504547119141,218.9504547119141,219.2256774902344
670,670,670,2021-10-01,226.5289459228516,224.4156188964844,219.99237060546875
671,671,671,2021-10-04,220.8966827392578,227.63966369628903,220.50352478027344
672,672,672,2021-10-05,220.45437622070312,225.68360900878903,217.9675445556641
673,673,673,2021-10-06,222.6463165283203,221.7125396728516,216.2965087890625
674,674,674,2021-10-07,226.617416381836,222.8133850097656,216.4144592285156
675,675,675,2021-10-08,226.3421936035156,218.9504547119141,218.9504547119141
676,676,676,2021-10-11,221.2701873779297,226.5289459228516,224.4156188964844
677,677,677,2021-10-12,220.2282867431641,220.8966827392578,227.63966369628903
678,678,678,2021-10-13,218.66542053222656,220.45437622070312,225.68360900878903
679,679,679,2021-10-14,221.3389892578125,222.6463165283203,221.7125396728516
680,680,680,2021-10-15,227.0498962402344,226.617416381836,222.8133850097656
681,681,681,2021-10-18,226.7156982421875,226.3421936035156,218.9504547119141
682,682,682,2021-10-19,229.5367584228516,221.2701873779297,226.5289459228516
683,683,683,2021-10-20,227.47254943847656,220.2282867431641,220.8966827392578
684,684,684,2021-10-21,226.31271362304688,218.66542053222656,220.45437622070312
685,685,685,2021-10-22,227.2857818603516,221.3389892578125,222.6463165283203
686,686,686,2021-10-25,229.890625,227.0498962402344,226.617416381836
687,687,687,2021-10-26,227.86575317382807,226.7156982421875,226.3421936035156
688,688,688,2021-10-27,212.099349975586,229.5367584228516,221.2701873779297
689,689,689,2021-10-28,206.2606811523437,227.47254943847656,220.2282867431641
690,690,690,2021-10-29,208.15774536132807,226.31271362304688,218.66542053222656
691,691,691,2021-11-01,208.8360137939453,227.2857818603516,221.3389892578125
692,692,692,2021-11-02,205.57260131835932,229.890625,227.0498962402344
693,693,693,2021-11-03,204.5503387451172,227.86575317382807,226.7156982421875
694,694,694,2021-11-04,205.2187347412109,212.099349975586,229.5367584228516
695,695,695,2021-11-05,212.97418212890625,206.2606811523437,227.47254943847656
696,696,696,2021-11-08,216.72900390625,208.15774536132807,226.31271362304688
697,697,697,2021-11-09,209.75010681152344,208.8360137939453,227.2857818603516
698,698,698,2021-11-10,212.256103515625,205.57260131835932,229.890625
699,699,699,2021-11-11,207.1949005126953,204.5503387451172,227.86575317382807
700,700,700,2021-11-12,208.8392944335937,205.2187347412109,212.099349975586
701,701,701,2021-11-15,209.0460662841797,212.97418212890625,206.2606811523437
702,702,702,2021-11-16,211.88194274902344,216.72900390625,208.15774536132807
703,703,703,2021-11-17,201.91702270507807,209.75010681152344,208.8360137939453
704,704,704,2021-11-18,200.21356201171875,212.256103515625,205.57260131835932
705,705,705,2021-11-19,197.78140258789065,207.1949005126953,204.5503387451172
706,706,706,2021-11-22,192.58233642578125,208.8392944335937,205.2187347412109
707,707,707,2021-11-23,195.4477386474609,209.0460662841797,212.97418212890625
708,708,708,2021-11-24,200.13478088378903,211.88194274902344,216.72900390625
709,709,709,2021-11-26,194.62060546875,201.91702270507807,209.75010681152344
710,710,710,2021-11-29,193.2814483642578,200.21356201171875,212.256103515625
711,711,711,2021-11-30,190.8000640869141,197.78140258789065,207.1949005126953
712,712,712,2021-12-01,187.24542236328125,192.58233642578125,208.8392944335937
713,713,713,2021-12-02,195.2507781982422,195.4477386474609,209.0460662841797
714,714,714,2021-12-03,193.31100463867188,200.13478088378903,211.88194274902344
715,715,715,2021-12-06,199.57351684570312,194.62060546875,201.91702270507807
716,716,716,2021-12-07,204.191635131836,193.2814483642578,200.21356201171875
717,717,717,2021-12-08,205.7868194580078,190.8000640869141,197.78140258789065
718,718,718,2021-12-09,208.15000915527344,187.24542236328125,192.58233642578125
719,719,719,2021-12-10,210.12918090820312,195.2507781982422,195.4477386474609
720,720,720,2021-12-13,207.78567504882807,193.31100463867188,200.13478088378903
721,721,721,2021-12-14,206.7616424560547,199.57351684570312,194.62060546875
722,722,722,2021-12-15,209.0559234619141,204.191635131836,193.2814483642578
723,723,723,2021-12-16,211.08433532714844,205.7868194580078,190.8000640869141
724,724,724,2021-12-17,208.63250732421875,208.15000915527344,187.24542236328125
725,725,725,2021-12-20,205.5406036376953,210.12918090820312,195.2507781982422
726,726,726,2021-12-21,212.0788726806641,207.78567504882807,193.31100463867188
727,727,727,2021-12-22,214.6193389892578,206.7616424560547,199.57351684570312
728,728,728,2021-12-23,213.2998504638672,209.0559234619141,204.191635131836
729,729,729,2021-12-27,214.2943725585937,211.08433532714844,205.7868194580078
730,730,730,2021-12-28,214.7079620361328,208.63250732421875,208.15000915527344
731,731,731,2021-12-29,214.8260955810547,205.5406036376953,210.12918090820312
732,732,732,2021-12-30,214.5307006835937,212.0788726806641,207.78567504882807
733,733,733,2021-12-31,213.3884735107422,214.6193389892578,206.7616424560547
734,734,734,2022-01-03,218.0361328125,213.2998504638672,209.0559234619141
735,735,735,2022-01-04,219.0503387451172,214.2943725585937,211.08433532714844
736,736,736,2022-01-05,216.6280517578125,214.7079620361328,208.63250732421875
737,737,737,2022-01-06,216.3818817138672,214.8260955810547,205.5406036376953
738,738,738,2022-01-07,213.6346435546875,214.5307006835937,212.0788726806641
739,739,739,2022-01-10,208.7211151123047,213.3884735107422,214.6193389892578
740,740,740,2022-01-11,211.0941772460937,218.0361328125,213.2998504638672
741,741,741,2022-01-12,212.40382385253903,219.0503387451172,214.2943725585937
742,742,742,2022-01-13,211.7046813964844,216.6280517578125,214.7079620361328
743,743,743,2022-01-14,211.3797607421875,216.3818817138672,214.8260955810547
744,744,744,2022-01-18,212.40382385253903,213.6346435546875,214.5307006835937
745,745,745,2022-01-19,211.3895721435547,208.7211151123047,213.3884735107422
746,746,746,2022-01-20,211.0646514892578,211.0941772460937,218.0361328125
747,747,747,2022-01-21,202.7736968994141,212.40382385253903,219.0503387451172
748,748,748,2022-01-24,198.75624084472656,211.7046813964844,216.6280517578125
749,749,749,2022-01-25,198.9039306640625,211.3797607421875,216.3818817138672
750,750,750,2022-01-26,202.7146148681641,212.40382385253903,213.6346435546875
751,751,751,2022-01-27,202.9903106689453,211.3895721435547,208.7211151123047
752,752,752,2022-01-28,224.5054168701172,211.0646514892578,211.0941772460937
753,753,753,2022-01-31,222.70347595214844,202.7736968994141,212.40382385253903
754,754,754,2022-02-01,228.79861450195312,198.75624084472656,211.7046813964844
755,755,755,2022-02-02,231.8117218017578,198.9039306640625,211.3797607421875
756,756,756,2022-02-03,227.99118041992188,202.7146148681641,212.40382385253903
757,757,757,2022-02-04,224.8894500732422,202.9903106689453,211.3895721435547
758,758,758,2022-02-07,223.6782989501953,224.5054168701172,211.0646514892578
759,759,759,2022-02-08,224.4463653564453,222.70347595214844,202.7736968994141
760,760,760,2022-02-09,227.3314514160156,228.79861450195312,198.75624084472656
