,Unnamed: 0,Date,XOM
178,178,2019-10-18,54.205596923828125
179,179,2019-10-21,55.1115608215332
180,180,2019-10-22,55.39215087890625
181,181,2019-10-23,55.92130661010742
182,182,2019-10-24,55.39215087890625
183,183,2019-10-25,55.52043151855469
184,184,2019-10-28,55.0313720703125
185,185,2019-10-29,54.87102508544922
186,186,2019-10-30,54.29378509521485
187,187,2019-10-31,54.17351531982422
188,188,2019-11-01,55.80104446411133
189,189,2019-11-04,57.46065139770508
190,190,2019-11-05,58.599117279052734
191,191,2019-11-06,57.31632614135742
192,192,2019-11-07,58.53497695922852
193,193,2019-11-08,57.423336029052734
194,194,2019-11-11,57.07444381713867
195,195,2019-11-12,56.28738021850586
196,196,2019-11-13,55.82487487792969
197,197,2019-11-14,55.58144760131836
198,198,2019-11-15,56.14132308959961
199,199,2019-11-18,55.59767150878906
200,200,2019-11-19,55.029693603515625
201,201,2019-11-20,55.20008850097656
202,202,2019-11-21,56.530799865722656
203,203,2019-11-22,56.28738021850586
204,204,2019-11-25,55.91413879394531
205,205,2019-11-26,55.77619552612305
206,206,2019-11-27,55.74373626708984
207,207,2019-11-29,55.28123474121094
208,208,2019-12-02,55.516544342041016
209,209,2019-12-03,55.07838439941406
210,210,2019-12-04,55.70316696166992
211,211,2019-12-05,55.50843048095703
212,212,2019-12-06,56.40097427368164
213,213,2019-12-09,56.52269744873047
214,214,2019-12-10,56.03583908081055
215,215,2019-12-11,55.95469284057617
216,216,2019-12-12,57.07444381713867
217,217,2019-12-13,56.17377853393555
218,218,2019-12-16,56.7985725402832
219,219,2019-12-17,56.53891372680664
220,220,2019-12-18,56.69308853149414
221,221,2019-12-19,56.30360794067383
222,222,2019-12-20,56.749881744384766
223,223,2019-12-23,57.033878326416016
224,224,2019-12-24,56.81479644775391
225,225,2019-12-26,56.90404510498047
226,226,2019-12-27,56.70931625366211
227,227,2019-12-30,56.37663269042969
228,228,2019-12-31,56.62004470825195
229,229,2020-01-02,57.5288314819336
230,230,2020-01-03,57.06632995605469
231,231,2020-01-06,57.50450134277344
232,232,2020-01-07,57.033878326416016
233,233,2020-01-08,56.17377853393555
234,234,2020-01-09,56.60382080078125
235,235,2020-01-10,56.10075759887695
236,236,2020-01-13,56.63628768920898
237,237,2020-01-14,56.1494369506836
238,238,2020-01-15,56.06017303466797
239,239,2020-01-16,55.84109878540039
240,240,2020-01-17,55.630130767822266
241,241,2020-01-21,54.83496475219727
242,242,2020-01-22,54.51850128173828
243,243,2020-01-23,54.17771530151367
244,244,2020-01-24,53.81258010864258
245,245,2020-01-27,52.530548095703125
246,246,2020-01-28,52.45753479003906
247,247,2020-01-29,52.01937484741211
248,248,2020-01-30,52.57112503051758
249,249,2020-01-31,50.40465927124024
250,250,2020-02-03,49.27681350708008
251,251,2020-02-04,48.66014862060547
252,252,2020-02-05,50.89962768554688
253,253,2020-02-06,50.20993041992188
254,254,2020-02-07,49.87725067138672
255,255,2020-02-10,49.35049819946289
256,256,2020-02-11,49.81963348388672
257,257,2020-02-12,50.42870330810547
258,258,2020-02-13,50.14886093139648
259,259,2020-02-14,49.91841125488281
260,260,2020-02-18,49.28464889526367
261,261,2020-02-19,49.66324996948242
262,262,2020-02-20,49.26819610595703
263,263,2020-02-21,48.66736602783203
264,264,2020-02-24,46.38750076293945
265,265,2020-02-25,44.60968780517578
266,266,2020-02-26,43.63025665283203
267,267,2020-02-27,41.004695892333984
268,268,2020-02-28,42.33805084228516
269,269,2020-03-02,44.346309661865234
270,270,2020-03-03,42.22282791137695
271,271,2020-03-04,43.1446418762207
272,272,2020-03-05,41.24338912963867
273,273,2020-03-06,39.251590728759766
274,274,2020-03-09,34.45317077636719
275,275,2020-03-10,35.72890090942383
276,276,2020-03-11,34.55192947387695
277,277,2020-03-12,30.60125541687012
278,278,2020-03-13,31.37493896484375
279,279,2020-03-16,28.38723564147949
280,280,2020-03-17,30.296728134155277
281,281,2020-03-18,27.2596492767334
282,282,2020-03-19,28.337854385375977
283,283,2020-03-20,26.94688415527344
284,284,2020-03-23,25.885143280029297
285,285,2020-03-24,29.16913604736328
286,286,2020-03-25,30.691789627075195
287,287,2020-03-26,31.951066970825195
288,288,2020-03-27,30.41195678710937
289,289,2020-03-30,30.864635467529297
290,290,2020-03-31,31.25147819519043
291,291,2020-04-01,30.889331817626957
292,292,2020-04-02,33.25151062011719
293,293,2020-04-03,32.272064208984375
294,294,2020-04-06,33.30911636352539
295,295,2020-04-07,33.942867279052734
296,296,2020-04-08,36.09104537963867
297,297,2020-04-09,35.498443603515625
298,298,2020-04-13,35.19392013549805
299,299,2020-04-14,34.92230987548828
300,300,2020-04-15,33.31734848022461
301,301,2020-04-16,32.22268295288086
302,302,2020-04-17,35.57252502441406
303,303,2020-04-20,33.89348602294922
304,304,2020-04-21,33.7124137878418
305,305,2020-04-22,34.67538833618164
306,306,2020-04-23,35.7618293762207
307,307,2020-04-24,35.992279052734375
308,308,2020-04-27,36.16512298583984
309,309,2020-04-28,37.01287460327149
310,310,2020-04-29,39.06229019165039
311,311,2020-04-30,38.24746322631836
312,312,2020-05-01,35.50667953491211
313,313,2020-05-04,36.93880081176758
314,314,2020-05-05,36.897647857666016
315,315,2020-05-06,36.20628356933594
316,316,2020-05-07,36.41204452514648
317,317,2020-05-08,38.00877380371094
318,318,2020-05-11,37.64662551879883
319,319,2020-05-12,37.01736831665039
320,320,2020-05-13,35.17991638183594
321,321,2020-05-14,35.4903564453125
322,322,2020-05-15,35.238651275634766
323,323,2020-05-18,38.04096221923828
324,324,2020-05-19,36.8663444519043
325,325,2020-05-20,38.066139221191406
326,326,2020-05-21,37.38653564453125
327,327,2020-05-22,37.42009353637695
328,328,2020-05-26,38.51919937133789
329,329,2020-05-27,38.79608154296875
330,330,2020-05-28,37.789249420166016
331,331,2020-05-29,38.15004348754883
332,332,2020-06-01,38.82963943481445
333,333,2020-06-02,39.693824768066406
334,334,2020-06-03,41.3131217956543
335,335,2020-06-04,41.19565582275391
336,336,2020-06-05,44.53493881225586
337,337,2020-06-08,45.927711486816406
338,338,2020-06-09,44.90410614013672
339,339,2020-06-10,42.49613571166992
340,340,2020-06-11,38.7457389831543
341,341,2020-06-12,39.576358795166016
342,342,2020-06-15,39.55118942260742
343,343,2020-06-16,40.4405517578125
344,344,2020-06-17,39.123291015625
345,345,2020-06-18,39.36661148071289
346,346,2020-06-19,38.57793045043945
347,347,2020-06-22,38.94709777832031
348,348,2020-06-23,39.18202590942383
349,349,2020-06-24,37.3361930847168
350,350,2020-06-25,37.8983268737793
351,351,2020-06-26,36.59785461425781
352,352,2020-06-29,37.18516540527344
353,353,2020-06-30,37.52077865600586
354,354,2020-07-01,36.673370361328125
355,355,2020-07-02,36.98380661010742
356,356,2020-07-06,37.243900299072266
357,357,2020-07-07,36.27903366088867
358,358,2020-07-08,36.19512939453125
359,359,2020-07-09,34.70167922973633
360,360,2020-07-10,35.78401184082031
361,361,2020-07-13,35.79240417480469
362,362,2020-07-14,36.97541427612305
363,363,2020-07-15,37.44526290893555
364,364,2020-07-16,37.15160751342773
365,365,2020-07-17,36.513954162597656
366,366,2020-07-20,35.65815734863281
367,367,2020-07-21,37.4620475769043
368,368,2020-07-22,36.58946990966797
369,369,2020-07-23,36.66497802734375
370,370,2020-07-24,36.43844604492188
371,371,2020-07-27,36.97541427612305
372,372,2020-07-28,36.53912353515625
373,373,2020-07-29,36.941856384277344
374,374,2020-07-30,35.12957763671875
375,375,2020-07-31,35.30577087402344
376,376,2020-08-03,35.44841003417969
377,377,2020-08-04,36.47201156616211
378,378,2020-08-05,36.790828704833984
379,379,2020-08-06,36.6146354675293
380,380,2020-08-07,36.44682693481445
381,381,2020-08-10,37.34458541870117
382,382,2020-08-11,37.73052597045898
383,383,2020-08-12,37.72197723388672
384,384,2020-08-13,36.79795455932617
385,385,2020-08-14,36.96051406860352
386,386,2020-08-17,36.48139953613281
387,387,2020-08-18,36.301734924316406
388,388,2020-08-19,35.89961242675781
389,389,2020-08-20,35.352046966552734
390,390,2020-08-21,35.08683013916016
391,391,2020-08-24,36.1220588684082
392,392,2020-08-25,34.9755973815918
393,393,2020-08-26,34.23125076293945
394,394,2020-08-27,34.0002555847168
395,395,2020-08-28,34.813045501708984
396,396,2020-08-31,34.17136764526367
397,397,2020-09-01,33.73502731323242
398,398,2020-09-02,33.52968978881836
399,399,2020-09-03,33.46124267578125
400,400,2020-09-04,33.435577392578125
401,401,2020-09-08,32.66557312011719
402,402,2020-09-09,32.468788146972656
403,403,2020-09-10,31.6560001373291
404,404,2020-09-11,31.57044219970703
405,405,2020-09-14,31.3651123046875
406,406,2020-09-15,31.031429290771484
407,407,2020-09-16,32.34901428222656
408,408,2020-09-17,32.3404541015625
409,409,2020-09-18,31.818552017211918
410,410,2020-09-21,31.168323516845703
411,411,2020-09-22,30.39830780029297
412,412,2020-09-23,29.4229679107666
413,413,2020-09-24,29.363075256347656
414,414,2020-09-25,29.636857986450195
415,415,2020-09-28,30.21009063720703
416,416,2020-09-29,29.328855514526367
417,417,2020-09-30,29.371627807617188
418,418,2020-10-01,28.344953536987305
419,419,2020-10-02,28.216615676879883
420,420,2020-10-05,28.866849899291992
421,421,2020-10-06,28.56739616394043
422,422,2020-10-07,28.66151237487793
423,423,2020-10-08,30.167308807373047
424,424,2020-10-09,29.72241973876953
425,425,2020-10-12,29.628305435180664
426,426,2020-10-13,29.27751922607422
427,427,2020-10-14,29.21763229370117
428,428,2020-10-15,29.474306106567383
429,429,2020-10-16,29.174854278564453
430,430,2020-10-19,28.593061447143555
431,431,2020-10-20,28.83262634277344
432,432,2020-10-21,28.370620727539062
433,433,2020-10-22,29.825084686279297
434,434,2020-10-23,29.22618293762207
435,435,2020-10-26,28.53317642211914
436,436,2020-10-27,28.07972526550293
437,437,2020-10-28,27.0102653503418
438,438,2020-10-29,28.20806121826172
439,439,2020-10-30,27.90860939025879
440,440,2020-11-02,29.08074378967285
441,441,2020-11-03,28.58451461791992
442,442,2020-11-04,28.43050575256348
443,443,2020-11-05,28.379173278808597
444,444,2020-11-06,28.045503616333008
445,445,2020-11-09,31.59610748291016
446,446,2020-11-10,32.29707717895508
447,447,2020-11-11,31.96411895751953
448,448,2020-11-12,30.86885070800781
449,449,2020-11-13,31.613637924194336
450,450,2020-11-16,33.4361457824707
451,451,2020-11-17,33.88301467895508
452,452,2020-11-18,32.6037483215332
453,453,2020-11-19,32.770233154296875
454,454,2020-11-20,32.3671760559082
455,455,2020-11-23,34.48759460449219
456,456,2020-11-24,36.78327178955078
457,457,2020-11-25,35.75810623168945
458,458,2020-11-27,35.2148551940918
459,459,2020-11-30,33.40985870361328
460,460,2020-12-01,33.73405456542969
461,461,2020-12-02,34.99580001831055
462,462,2020-12-03,35.23237991333008
463,463,2020-12-04,36.52040863037109
464,464,2020-12-07,35.83696746826172
465,465,2020-12-08,37.01109313964844
466,466,2020-12-09,37.50175476074219
467,467,2020-12-10,38.56196975708008
468,468,2020-12-11,38.37796401977539
469,469,2020-12-14,36.99355697631836
470,470,2020-12-15,37.71205139160156
471,471,2020-12-16,38.29034805297852
472,472,2020-12-17,38.09758377075195
473,473,2020-12-18,37.44042205810547
474,474,2020-12-21,36.756980895996094
475,475,2020-12-22,36.13487243652344
476,476,2020-12-23,36.599266052246094
477,477,2020-12-24,36.45030975341797
478,478,2020-12-28,36.57297897338867
479,479,2020-12-29,36.16115951538086
480,480,2020-12-30,36.45030975341797
481,481,2020-12-31,36.11734390258789
482,482,2021-01-04,36.36268997192383
483,483,2021-01-05,38.1151008605957
484,484,2021-01-06,39.08769607543945
485,485,2021-01-07,39.39437103271485
486,486,2021-01-08,39.83247756958008
487,487,2021-01-11,41.04164123535156
488,488,2021-01-12,41.952903747558594
489,489,2021-01-13,42.42605209350586
490,490,2021-01-14,44.08209609985352
491,491,2021-01-15,41.961669921875
492,492,2021-01-19,42.794071197509766
493,493,2021-01-20,43.39865112304688
494,494,2021-01-21,42.1544303894043
495,495,2021-01-22,41.55860900878906
496,496,2021-01-25,41.09422302246094
497,497,2021-01-26,40.19172286987305
498,498,2021-01-27,39.7360954284668
499,499,2021-01-28,40.35820388793945
500,500,2021-01-29,39.28922271728516
501,501,2021-02-01,39.359317779541016
502,502,2021-02-02,39.98143005371094
503,503,2021-02-03,41.549842834472656
504,504,2021-02-04,42.34719467163086
505,505,2021-02-05,43.76665496826172
506,506,2021-02-08,45.650508880615234
507,507,2021-02-09,45.1158447265625
508,508,2021-02-10,45.552490234375
509,509,2021-02-11,44.411888122558594
510,510,2021-02-12,45.0178337097168
511,511,2021-02-16,46.37228775024414
512,512,2021-02-17,47.09406661987305
513,513,2021-02-18,46.35447692871094
514,514,2021-02-19,46.66634368896485
515,515,2021-02-22,48.38614654541016
516,516,2021-02-23,49.054473876953125
517,517,2021-02-24,50.5247688293457
518,518,2021-02-25,49.68714141845703
519,519,2021-02-26,48.448524475097656
520,520,2021-03-01,50.25743865966797
521,521,2021-03-02,49.96337127685547
522,522,2021-03-03,50.36437225341797
523,523,2021-03-04,52.31585693359375
524,524,2021-03-05,54.294071197509766
525,525,2021-03-08,54.2406120300293
526,526,2021-03-09,53.40298461914063
527,527,2021-03-10,55.04258728027344
528,528,2021-03-11,54.6326904296875
529,529,2021-03-12,55.2208137512207
530,530,2021-03-15,53.81288528442383
531,531,2021-03-16,52.67229080200195
532,532,2021-03-17,52.90396881103516
533,533,2021-03-18,50.62278747558594
534,534,2021-03-19,50.33763885498047
535,535,2021-03-22,49.82080078125
536,536,2021-03-23,49.20595932006836
537,537,2021-03-24,50.20397186279297
538,538,2021-03-25,50.06139755249024
539,539,2021-03-26,51.424766540527344
540,540,2021-03-29,51.14852523803711
541,541,2021-03-30,50.515846252441406
542,542,2021-03-31,49.74951553344727
543,543,2021-04-01,51.13961410522461
544,544,2021-04-05,50.3465461730957
545,545,2021-04-06,50.20397186279297
546,546,2021-04-07,50.42675018310547
547,547,2021-04-08,49.9010009765625
548,548,2021-04-09,49.78516006469727
549,549,2021-04-12,49.45545959472656
550,550,2021-04-13,49.64258575439453
551,551,2021-04-14,51.077239990234375
552,552,2021-04-15,50.77426528930664
553,553,2021-04-16,50.4891242980957
554,554,2021-04-19,50.32872772216797
555,555,2021-04-20,49.2683219909668
556,556,2021-04-21,49.9010009765625
557,557,2021-04-22,49.25050354003906
558,558,2021-04-23,49.517826080322266
559,559,2021-04-26,49.6158561706543
560,560,2021-04-27,50.26634979248047
561,561,2021-04-28,51.78120422363281
562,562,2021-04-29,52.52080154418945
563,563,2021-04-30,51.00595474243164
564,564,2021-05-03,52.413875579833984
565,565,2021-05-04,52.74357223510742
566,566,2021-05-05,54.329715728759766
567,567,2021-05-06,54.8465461730957
568,568,2021-05-07,55.63071060180664
569,569,2021-05-10,55.76436996459961
570,570,2021-05-11,53.99110412597656
571,571,2021-05-12,54.2804069519043
572,572,2021-05-13,53.61138916015625
573,573,2021-05-14,54.94038009643555
574,574,2021-05-17,56.224159240722656
575,575,2021-05-18,54.632999420166016
576,576,2021-05-19,53.32209396362305
577,577,2021-05-20,53.19552612304688
578,578,2021-05-21,53.267845153808594
579,579,2021-05-24,53.89165878295898
580,580,2021-05-25,52.67116928100586
581,581,2021-05-26,53.285926818847656
582,582,2021-05-27,52.9423828125
583,583,2021-05-28,52.770606994628906
584,584,2021-06-01,54.66011428833008
585,585,2021-06-02,55.09407424926758
586,586,2021-06-03,55.31104278564453
587,587,2021-06-04,55.55514526367188
588,588,2021-06-07,55.19351959228516
589,589,2021-06-08,56.16991424560547
590,590,2021-06-09,56.64002990722656
591,591,2021-06-10,56.73043823242188
592,592,2021-06-11,56.20608139038086
593,593,2021-06-14,56.115665435791016
594,594,2021-06-15,58.15887069702149
595,595,2021-06-16,57.950931549072266
596,596,2021-06-17,56.0433464050293
597,597,2021-06-18,54.60587692260742
598,598,2021-06-21,56.58578109741211
599,599,2021-06-22,57.67067337036133
600,600,2021-06-23,58.095584869384766
601,601,2021-06-24,58.33063507080078
602,602,2021-06-25,58.45721435546875
603,603,2021-06-28,56.96549606323242
604,604,2021-06-29,56.61290740966797
605,605,2021-06-30,57.02878952026367
606,606,2021-07-01,57.19151306152344
607,607,2021-07-02,57.110145568847656
608,608,2021-07-06,55.482818603515625
609,609,2021-07-07,54.61491012573242
610,610,2021-07-08,54.37081146240234
611,611,2021-07-09,55.35625076293945
612,612,2021-07-12,55.302001953125
613,613,2021-07-13,55.039825439453125
614,614,2021-07-14,53.81932830810547
615,615,2021-07-15,53.29497528076172
616,616,2021-07-16,51.82133102416992
617,617,2021-07-19,50.04030990600586
618,618,2021-07-20,50.591796875
619,619,2021-07-21,52.219120025634766
620,620,2021-07-22,51.6314811706543
621,621,2021-07-23,51.56819534301758
622,622,2021-07-26,52.87005615234375
623,623,2021-07-27,52.28240966796875
624,624,2021-07-28,52.63499450683594
625,625,2021-07-29,53.27688980102539
626,626,2021-07-30,52.0473518371582
627,627,2021-08-02,52.056396484375
628,628,2021-08-03,52.61691665649414
629,629,2021-08-04,51.38738250732422
630,630,2021-08-05,51.71284484863281
631,631,2021-08-06,52.30953598022461
632,632,2021-08-09,51.71284484863281
633,633,2021-08-10,52.59883499145508
634,634,2021-08-11,52.75252914428711
635,635,2021-08-12,52.63321685791016
636,636,2021-08-13,52.10092544555664
637,637,2021-08-16,51.33918380737305
638,638,2021-08-17,50.99044418334961
639,639,2021-08-18,49.91666793823242
640,640,2021-08-19,48.393192291259766
641,641,2021-08-20,48.4023666381836
642,642,2021-08-23,50.39390182495117
643,643,2021-08-24,50.80689239501953
644,644,2021-08-25,50.898658752441406
645,645,2021-08-26,50.21034240722656
646,646,2021-08-27,51.18316268920898
647,647,2021-08-30,50.62333297729492
648,648,2021-08-31,50.03597259521485
649,649,2021-09-01,49.34766006469727
650,650,2021-09-02,50.54991912841797
651,651,2021-09-03,50.35718536376953
652,652,2021-09-07,50.063507080078125
653,653,2021-09-08,49.60462951660156
654,654,2021-09-09,49.64133834838867
655,655,2021-09-10,49.54039001464844
656,656,2021-09-13,50.816062927246094
657,657,2021-09-14,50.09104537963867
658,658,2021-09-15,51.77970504760742
659,659,2021-09-16,51.22904968261719
660,660,2021-09-17,50.62333297729492
661,661,2021-09-20,49.27423858642578
662,662,2021-09-21,49.22834014892578
663,663,2021-09-22,50.669227600097656
664,664,2021-09-23,52.38542556762695
665,665,2021-09-24,52.85348510742188
666,666,2021-09-27,54.42283630371094
667,667,2021-09-28,54.99185180664063
668,668,2021-09-29,54.95513534545898
669,669,2021-09-30,53.98231506347656
670,670,2021-10-01,55.91877365112305
671,671,2021-10-04,56.643802642822266
672,672,2021-10-05,56.552024841308594
673,673,2021-10-06,55.51497268676758
674,674,2021-10-07,55.67098617553711
675,675,2021-10-08,57.06597137451172
676,676,2021-10-11,56.49697113037109
677,677,2021-10-12,56.20328521728516
678,678,2021-10-13,56.04726409912109
679,679,2021-10-14,56.90077972412109
680,680,2021-10-15,57.4422492980957
681,681,2021-10-18,57.41471862792969
682,682,2021-10-19,58.27741241455078
683,683,2021-10-20,58.5986213684082
684,684,2021-10-21,57.534027099609375
685,685,2021-10-22,57.92866516113281
686,686,2021-10-25,59.057498931884766
687,687,2021-10-26,60.424949645996094
688,688,2021-10-27,58.855594635009766
689,689,2021-10-28,59.020790100097656
690,690,2021-10-29,59.16763305664063
691,691,2021-11-01,60.23222732543945
692,692,2021-11-02,59.48884582519531
693,693,2021-11-03,58.67204284667969
694,694,2021-11-04,59.11256790161133
695,695,2021-11-05,59.67239761352539
696,696,2021-11-08,60.3148307800293
697,697,2021-11-09,60.90218734741211
698,698,2021-11-10,59.7023811340332
699,699,2021-11-11,59.81398391723633
700,700,2021-11-12,59.358245849609375
701,701,2021-11-15,59.86978912353516
702,702,2021-11-16,60.47434997558594
703,703,2021-11-17,59.81398391723633
704,704,2021-11-18,59.16292572021485
705,705,2021-11-19,56.42845916748047
706,706,2021-11-22,57.20973205566406
707,707,2021-11-23,58.71648406982422
708,708,2021-11-24,59.04201126098633
709,709,2021-11-26,56.96791458129883
710,710,2021-11-29,57.28414535522461
711,711,2021-11-30,55.65649032592773
712,712,2021-12-01,55.6099853515625
713,713,2021-12-02,56.99581146240234
714,714,2021-12-03,56.63308334350586
715,715,2021-12-06,57.27484130859375
716,716,2021-12-07,57.91659927368164
717,717,2021-12-08,58.08401870727539
718,718,2021-12-09,58.23283386230469
719,719,2021-12-10,58.60487365722656
720,720,2021-12-13,57.32135772705078
721,721,2021-12-14,57.237640380859375
722,722,2021-12-15,56.98651885986328
723,723,2021-12-16,57.07952499389648
724,724,2021-12-17,55.83320999145508
725,725,2021-12-20,55.02403259277344
726,726,2021-12-21,56.27034759521485
727,727,2021-12-22,56.72609329223633
728,728,2021-12-23,56.753997802734375
729,729,2021-12-27,57.56317138671875
730,730,2021-12-28,57.37715148925781
731,731,2021-12-29,56.874908447265625
732,732,2021-12-30,56.54007339477539
733,733,2021-12-31,56.912109375
734,734,2022-01-03,59.09782028198242
