,Date,KR
0,2019-02-04 00:00:00-05:00,25.248966217041016
1,2019-02-05 00:00:00-05:00,25.41058921813965
2,2019-02-06 00:00:00-05:00,25.401611328125
3,2019-02-07 00:00:00-05:00,25.302837371826172
4,2019-02-08 00:00:00-05:00,24.988571166992188
5,2019-02-11 00:00:00-05:00,24.737159729003906
6,2019-02-12 00:00:00-05:00,25.661996841430664
7,2019-02-13 00:00:00-05:00,26.003198623657227
8,2019-02-14 00:00:00-05:00,26.129512786865234
9,2019-02-15 00:00:00-05:00,26.61673355102539
10,2019-02-19 00:00:00-05:00,26.661853790283203
11,2019-02-20 00:00:00-05:00,25.94004249572754
12,2019-02-21 00:00:00-05:00,25.78665542602539
13,2019-02-22 00:00:00-05:00,25.73252296447754
14,2019-02-25 00:00:00-05:00,26.030269622802734
15,2019-02-26 00:00:00-05:00,26.093425750732422
16,2019-02-27 00:00:00-05:00,26.88741683959961
17,2019-02-28 00:00:00-05:00,26.463354110717773
18,2019-03-01 00:00:00-05:00,25.281389236450195
19,2019-03-04 00:00:00-05:00,25.84079360961914
20,2019-03-05 00:00:00-05:00,26.093425750732422
21,2019-03-06 00:00:00-05:00,25.660341262817383
22,2019-03-07 00:00:00-05:00,23.106935501098633
23,2019-03-08 00:00:00-05:00,22.07835578918457
24,2019-03-11 00:00:00-04:00,22.25881004333496
25,2019-03-12 00:00:00-04:00,22.087379455566406
26,2019-03-13 00:00:00-04:00,22.31294822692871
27,2019-03-14 00:00:00-04:00,22.330991744995117
28,2019-03-15 00:00:00-04:00,21.979110717773438
29,2019-03-18 00:00:00-04:00,22.150535583496094
30,2019-03-19 00:00:00-04:00,21.952043533325195
31,2019-03-20 00:00:00-04:00,21.64527130126953
32,2019-03-21 00:00:00-04:00,21.94301986694336
33,2019-03-22 00:00:00-04:00,21.961061477661133
34,2019-03-25 00:00:00-04:00,21.789634704589844
35,2019-03-26 00:00:00-04:00,22.07835578918457
36,2019-03-27 00:00:00-04:00,21.897905349731445
37,2019-03-28 00:00:00-04:00,22.051288604736328
38,2019-03-29 00:00:00-04:00,22.195653915405273
39,2019-04-01 00:00:00-04:00,22.087379455566406
40,2019-04-02 00:00:00-04:00,21.437759399414062
41,2019-04-03 00:00:00-04:00,21.47384262084961
42,2019-04-04 00:00:00-04:00,21.36557388305664
43,2019-04-05 00:00:00-04:00,21.564071655273438
44,2019-04-08 00:00:00-04:00,21.52798080444336
45,2019-04-09 00:00:00-04:00,21.600162506103516
46,2019-04-10 00:00:00-04:00,22.53851318359375
47,2019-04-11 00:00:00-04:00,23.224233627319336
48,2019-04-12 00:00:00-04:00,23.16107749938965
49,2019-04-15 00:00:00-04:00,22.980619430541992
50,2019-04-16 00:00:00-04:00,23.070850372314453
51,2019-04-17 00:00:00-04:00,23.04378318786621
52,2019-04-18 00:00:00-04:00,23.260324478149414
53,2019-04-22 00:00:00-04:00,23.0076904296875
54,2019-04-23 00:00:00-04:00,22.755054473876953
55,2019-04-24 00:00:00-04:00,23.070850372314453
56,2019-04-25 00:00:00-04:00,23.251296997070312
57,2019-04-26 00:00:00-04:00,22.556556701660156
58,2019-04-29 00:00:00-04:00,23.070850372314453
59,2019-04-30 00:00:00-04:00,23.260324478149414
60,2019-05-01 00:00:00-04:00,23.07987403869629
61,2019-05-02 00:00:00-04:00,23.260324478149414
62,2019-05-03 00:00:00-04:00,23.224233627319336
63,2019-05-06 00:00:00-04:00,23.19716453552246
64,2019-05-07 00:00:00-04:00,23.251296997070312
65,2019-05-08 00:00:00-04:00,22.809188842773438
66,2019-05-09 00:00:00-04:00,22.881366729736328
67,2019-05-10 00:00:00-04:00,23.30543327331543
68,2019-05-13 00:00:00-04:00,22.908437728881836
69,2019-05-14 00:00:00-04:00,22.90843391418457
70,2019-05-15 00:00:00-04:00,22.872150421142578
71,2019-05-16 00:00:00-04:00,22.37315559387207
72,2019-05-17 00:00:00-04:00,21.973957061767578
73,2019-05-20 00:00:00-04:00,21.837865829467773
74,2019-05-21 00:00:00-04:00,22.04653549194336
75,2019-05-22 00:00:00-04:00,21.77435874938965
76,2019-05-23 00:00:00-04:00,21.347944259643555
77,2019-05-24 00:00:00-04:00,21.52032470703125
78,2019-05-28 00:00:00-04:00,21.429595947265625
79,2019-05-29 00:00:00-04:00,20.894311904907227
80,2019-05-30 00:00:00-04:00,20.667497634887695
81,2019-05-31 00:00:00-04:00,20.694711685180664
82,2019-06-03 00:00:00-04:00,20.830799102783203
83,2019-06-04 00:00:00-04:00,21.43867301940918
84,2019-06-05 00:00:00-04:00,21.20277976989746
85,2019-06-06 00:00:00-04:00,21.502182006835938
86,2019-06-07 00:00:00-04:00,21.71084976196289
87,2019-06-10 00:00:00-04:00,22.12818717956543
88,2019-06-11 00:00:00-04:00,22.37315559387207
89,2019-06-12 00:00:00-04:00,22.34593963623047
90,2019-06-13 00:00:00-04:00,22.33686637878418
91,2019-06-14 00:00:00-04:00,22.0102481842041
92,2019-06-17 00:00:00-04:00,22.100976943969727
93,2019-06-18 00:00:00-04:00,21.719926834106445
94,2019-06-19 00:00:00-04:00,21.44774055480957
95,2019-06-20 00:00:00-04:00,20.985034942626953
96,2019-06-21 00:00:00-04:00,20.17757225036621
97,2019-06-24 00:00:00-04:00,20.032407760620117
98,2019-06-25 00:00:00-04:00,19.823741912841797
99,2019-06-26 00:00:00-04:00,19.442686080932617
100,2019-06-27 00:00:00-04:00,19.406391143798828
101,2019-06-28 00:00:00-04:00,19.696720123291016
102,2019-07-01 00:00:00-04:00,19.596923828125
103,2019-07-02 00:00:00-04:00,19.451759338378906
104,2019-07-03 00:00:00-04:00,19.551563262939453
105,2019-07-05 00:00:00-04:00,19.733009338378906
106,2019-07-08 00:00:00-04:00,19.77837562561035
107,2019-07-09 00:00:00-04:00,19.696720123291016
108,2019-07-10 00:00:00-04:00,19.642284393310547
109,2019-07-11 00:00:00-04:00,19.742084503173828
110,2019-07-12 00:00:00-04:00,19.860029220581055
111,2019-07-15 00:00:00-04:00,20.032407760620117
112,2019-07-16 00:00:00-04:00,19.923538208007812
113,2019-07-17 00:00:00-04:00,19.63321304321289
114,2019-07-18 00:00:00-04:00,19.65135383605957
115,2019-07-19 00:00:00-04:00,19.67857551574707
116,2019-07-22 00:00:00-04:00,18.92554473876953
117,2019-07-23 00:00:00-04:00,18.88925552368164
118,2019-07-24 00:00:00-04:00,19.270305633544922
119,2019-07-25 00:00:00-04:00,19.17957878112793
120,2019-07-26 00:00:00-04:00,19.48805046081543
121,2019-07-29 00:00:00-04:00,19.442686080932617
122,2019-07-30 00:00:00-04:00,19.442686080932617
123,2019-07-31 00:00:00-04:00,19.197729110717773
124,2019-08-01 00:00:00-04:00,19.52434539794922
125,2019-08-02 00:00:00-04:00,20.17757225036621
126,2019-08-05 00:00:00-04:00,19.887245178222656
127,2019-08-06 00:00:00-04:00,20.213863372802734
128,2019-08-07 00:00:00-04:00,21.683631896972656
129,2019-08-08 00:00:00-04:00,21.18463706970215
130,2019-08-09 00:00:00-04:00,21.157419204711914
131,2019-08-12 00:00:00-04:00,20.93060302734375
132,2019-08-13 00:00:00-04:00,20.912456512451172
133,2019-08-14 00:00:00-04:00,20.199844360351562
134,2019-08-15 00:00:00-04:00,20.309471130371094
135,2019-08-16 00:00:00-04:00,20.70232582092285
136,2019-08-19 00:00:00-04:00,21.003820419311523
137,2019-08-20 00:00:00-04:00,20.930723190307617
138,2019-08-21 00:00:00-04:00,21.32358169555664
139,2019-08-22 00:00:00-04:00,21.625072479248047
140,2019-08-23 00:00:00-04:00,21.277902603149414
141,2019-08-26 00:00:00-04:00,21.853473663330078
142,2019-08-27 00:00:00-04:00,21.122587203979492
143,2019-08-28 00:00:00-04:00,21.478891372680664
144,2019-08-29 00:00:00-04:00,21.625072479248047
145,2019-08-30 00:00:00-04:00,21.63420295715332
146,2019-09-03 00:00:00-04:00,21.93569564819336
147,2019-09-04 00:00:00-04:00,22.529537200927734
148,2019-09-05 00:00:00-04:00,22.68485450744629
149,2019-09-06 00:00:00-04:00,22.566085815429688
150,2019-09-09 00:00:00-04:00,23.013750076293945
151,2019-09-10 00:00:00-04:00,23.58932113647461
152,2019-09-11 00:00:00-04:00,23.36092185974121
153,2019-09-12 00:00:00-04:00,23.379194259643555
154,2019-09-13 00:00:00-04:00,23.96390151977539
155,2019-09-16 00:00:00-04:00,23.735506057739258
