,Date,MCK
0,2019-02-04 00:00:00-05:00,126.65171813964844
1,2019-02-05 00:00:00-05:00,126.18248748779297
2,2019-02-06 00:00:00-05:00,126.99642181396484
3,2019-02-07 00:00:00-05:00,125.0621109008789
4,2019-02-08 00:00:00-05:00,123.04158782958984
5,2019-02-11 00:00:00-05:00,124.89934539794922
6,2019-02-12 00:00:00-05:00,128.31790161132812
7,2019-02-13 00:00:00-05:00,128.480712890625
8,2019-02-14 00:00:00-05:00,128.69140625
9,2019-02-15 00:00:00-05:00,129.811767578125
10,2019-02-19 00:00:00-05:00,130.52040100097656
11,2019-02-20 00:00:00-05:00,128.35623168945312
12,2019-02-21 00:00:00-05:00,126.3548583984375
13,2019-02-22 00:00:00-05:00,125.91434478759766
14,2019-02-25 00:00:00-05:00,124.65991973876953
15,2019-02-26 00:00:00-05:00,121.75839233398438
16,2019-02-27 00:00:00-05:00,122.01693725585938
17,2019-02-28 00:00:00-05:00,122.14179992675781
18,2019-03-01 00:00:00-05:00,119.61560821533203
19,2019-03-04 00:00:00-05:00,115.36041259765625
20,2019-03-05 00:00:00-05:00,112.53645324707031
21,2019-03-06 00:00:00-05:00,109.03048706054688
22,2019-03-07 00:00:00-05:00,107.84900665283203
23,2019-03-08 00:00:00-05:00,107.44560241699219
24,2019-03-11 00:00:00-04:00,109.0016860961914
25,2019-03-12 00:00:00-04:00,111.04763793945312
26,2019-03-13 00:00:00-04:00,112.83422088623047
27,2019-03-14 00:00:00-04:00,113.07434844970703
28,2019-03-15 00:00:00-04:00,114.55358123779297
29,2019-03-18 00:00:00-04:00,116.580322265625
30,2019-03-19 00:00:00-04:00,117.68492889404297
31,2019-03-20 00:00:00-04:00,115.88871765136719
32,2019-03-21 00:00:00-04:00,117.4063720703125
33,2019-03-22 00:00:00-04:00,113.86197662353516
34,2019-03-25 00:00:00-04:00,111.08604431152344
35,2019-03-26 00:00:00-04:00,111.27815246582031
36,2019-03-27 00:00:00-04:00,111.14366149902344
37,2019-03-28 00:00:00-04:00,110.740234375
38,2019-03-29 00:00:00-04:00,112.44039154052734
39,2019-04-01 00:00:00-04:00,114.15013885498047
40,2019-04-02 00:00:00-04:00,110.26000213623047
41,2019-04-03 00:00:00-04:00,110.5385513305664
42,2019-04-04 00:00:00-04:00,110.47129821777344
43,2019-04-05 00:00:00-04:00,112.09459686279297
44,2019-04-08 00:00:00-04:00,112.20988464355469
45,2019-04-09 00:00:00-04:00,111.2301254272461
46,2019-04-10 00:00:00-04:00,110.72103881835938
47,2019-04-11 00:00:00-04:00,109.68365478515625
48,2019-04-12 00:00:00-04:00,111.47024536132812
49,2019-04-15 00:00:00-04:00,112.58447265625
50,2019-04-16 00:00:00-04:00,112.0081558227539
51,2019-04-17 00:00:00-04:00,108.05074310302734
52,2019-04-18 00:00:00-04:00,109.59720611572266
53,2019-04-22 00:00:00-04:00,108.03153228759766
54,2019-04-23 00:00:00-04:00,110.65380859375
55,2019-04-24 00:00:00-04:00,110.7786636352539
56,2019-04-25 00:00:00-04:00,110.66339874267578
57,2019-04-26 00:00:00-04:00,112.93988800048828
58,2019-04-29 00:00:00-04:00,113.69869232177734
59,2019-04-30 00:00:00-04:00,114.5439682006836
60,2019-05-01 00:00:00-04:00,114.31344604492188
61,2019-05-02 00:00:00-04:00,117.79058074951172
62,2019-05-03 00:00:00-04:00,118.6070556640625
63,2019-05-06 00:00:00-04:00,119.99019622802734
64,2019-05-07 00:00:00-04:00,120.72023010253906
65,2019-05-08 00:00:00-04:00,126.50267028808594
66,2019-05-09 00:00:00-04:00,129.28823852539062
67,2019-05-10 00:00:00-04:00,125.69580078125
68,2019-05-13 00:00:00-04:00,121.4598159790039
69,2019-05-14 00:00:00-04:00,120.65299224853516
70,2019-05-15 00:00:00-04:00,121.32535552978516
71,2019-05-16 00:00:00-04:00,120.62418365478516
72,2019-05-17 00:00:00-04:00,120.06704711914062
73,2019-05-20 00:00:00-04:00,121.41179656982422
74,2019-05-21 00:00:00-04:00,123.26563262939453
75,2019-05-22 00:00:00-04:00,124.51433563232422
76,2019-05-23 00:00:00-04:00,123.99566650390625
77,2019-05-24 00:00:00-04:00,124.7928695678711
78,2019-05-28 00:00:00-04:00,124.96578979492188
79,2019-05-29 00:00:00-04:00,120.44166564941406
80,2019-05-30 00:00:00-04:00,118.96244049072266
81,2019-05-31 00:00:00-04:00,117.6905288696289
82,2019-06-03 00:00:00-04:00,120.02234649658203
83,2019-06-04 00:00:00-04:00,122.9130630493164
84,2019-06-05 00:00:00-04:00,122.7300033569336
85,2019-06-06 00:00:00-04:00,123.48159790039062
86,2019-06-07 00:00:00-04:00,125.53398895263672
87,2019-06-10 00:00:00-04:00,127.91400146484375
88,2019-06-11 00:00:00-04:00,127.76948547363281
89,2019-06-12 00:00:00-04:00,129.13775634765625
90,2019-06-13 00:00:00-04:00,129.92791748046875
91,2019-06-14 00:00:00-04:00,128.28018188476562
92,2019-06-17 00:00:00-04:00,128.9546356201172
93,2019-06-18 00:00:00-04:00,128.6077880859375
94,2019-06-19 00:00:00-04:00,130.0146026611328
95,2019-06-20 00:00:00-04:00,129.55206298828125
96,2019-06-21 00:00:00-04:00,128.21270751953125
97,2019-06-24 00:00:00-04:00,126.35299682617188
98,2019-06-25 00:00:00-04:00,126.99864196777344
99,2019-06-26 00:00:00-04:00,125.44728088378906
100,2019-06-27 00:00:00-04:00,129.04136657714844
101,2019-06-28 00:00:00-04:00,129.49429321289062
102,2019-07-01 00:00:00-04:00,129.34976196289062
103,2019-07-02 00:00:00-04:00,130.9107208251953
104,2019-07-03 00:00:00-04:00,135.61297607421875
105,2019-07-05 00:00:00-04:00,134.92880249023438
106,2019-07-08 00:00:00-04:00,135.36239624023438
107,2019-07-09 00:00:00-04:00,134.1676025390625
108,2019-07-10 00:00:00-04:00,135.87313842773438
109,2019-07-11 00:00:00-04:00,138.5807342529297
110,2019-07-12 00:00:00-04:00,139.33233642578125
111,2019-07-15 00:00:00-04:00,137.5208282470703
112,2019-07-16 00:00:00-04:00,137.75210571289062
113,2019-07-17 00:00:00-04:00,133.57980346679688
114,2019-07-18 00:00:00-04:00,134.591552734375
115,2019-07-19 00:00:00-04:00,133.8399658203125
116,2019-07-22 00:00:00-04:00,133.705078125
117,2019-07-23 00:00:00-04:00,133.07875061035156
118,2019-07-24 00:00:00-04:00,135.25640869140625
119,2019-07-25 00:00:00-04:00,133.08837890625
120,2019-07-26 00:00:00-04:00,133.88812255859375
121,2019-07-29 00:00:00-04:00,136.13330078125
122,2019-07-30 00:00:00-04:00,137.32809448242188
123,2019-07-31 00:00:00-04:00,133.88812255859375
124,2019-08-01 00:00:00-04:00,142.84938049316406
125,2019-08-02 00:00:00-04:00,142.73373413085938
126,2019-08-05 00:00:00-04:00,139.39016723632812
127,2019-08-06 00:00:00-04:00,133.9363250732422
128,2019-08-07 00:00:00-04:00,134.138671875
129,2019-08-08 00:00:00-04:00,135.38168334960938
130,2019-08-09 00:00:00-04:00,135.0829620361328
131,2019-08-12 00:00:00-04:00,137.51119995117188
132,2019-08-13 00:00:00-04:00,140.9800262451172
133,2019-08-14 00:00:00-04:00,136.692138671875
134,2019-08-15 00:00:00-04:00,136.12362670898438
135,2019-08-16 00:00:00-04:00,139.99720764160156
136,2019-08-19 00:00:00-04:00,140.64280700683594
137,2019-08-20 00:00:00-04:00,139.50575256347656
138,2019-08-21 00:00:00-04:00,141.15347290039062
139,2019-08-22 00:00:00-04:00,142.37721252441406
140,2019-08-23 00:00:00-04:00,139.57321166992188
141,2019-08-26 00:00:00-04:00,141.72195434570312
142,2019-08-27 00:00:00-04:00,133.6954345703125
143,2019-08-28 00:00:00-04:00,133.06912231445312
144,2019-08-29 00:00:00-04:00,132.93423461914062
145,2019-08-30 00:00:00-04:00,133.6300811767578
146,2019-09-03 00:00:00-04:00,134.48049926757812
147,2019-09-04 00:00:00-04:00,135.82386779785156
148,2019-09-05 00:00:00-04:00,136.6260223388672
149,2019-09-06 00:00:00-04:00,138.78118896484375
150,2019-09-09 00:00:00-04:00,138.96482849121094
151,2019-09-10 00:00:00-04:00,138.04669189453125
152,2019-09-11 00:00:00-04:00,143.5457763671875
153,2019-09-12 00:00:00-04:00,141.1973114013672
154,2019-09-13 00:00:00-04:00,138.71356201171875
155,2019-09-16 00:00:00-04:00,139.3223876953125
156,2019-09-17 00:00:00-04:00,138.92616271972656
157,2019-09-18 00:00:00-04:00,138.8971710205078
158,2019-09-19 00:00:00-04:00,140.81069946289062
159,2019-09-20 00:00:00-04:00,141.89315795898438
160,2019-09-23 00:00:00-04:00,138.13368225097656
161,2019-09-24 00:00:00-04:00,135.6016082763672
162,2019-09-25 00:00:00-04:00,137.52479553222656
163,2019-09-26 00:00:00-04:00,134.49981689453125
164,2019-09-27 00:00:00-04:00,130.98202514648438
165,2019-09-30 00:00:00-04:00,132.07411193847656
166,2019-10-01 00:00:00-04:00,131.2429656982422
167,2019-10-02 00:00:00-04:00,126.69097900390625
168,2019-10-03 00:00:00-04:00,126.70065307617188
169,2019-10-04 00:00:00-04:00,126.29472351074219
170,2019-10-07 00:00:00-04:00,125.85985565185547
171,2019-10-08 00:00:00-04:00,125.89852142333984
172,2019-10-09 00:00:00-04:00,127.79273223876953
173,2019-10-10 00:00:00-04:00,128.35330200195312
174,2019-10-11 00:00:00-04:00,130.218505859375
175,2019-10-14 00:00:00-04:00,129.60000610351562
176,2019-10-15 00:00:00-04:00,133.53343200683594
177,2019-10-16 00:00:00-04:00,139.9795684814453
178,2019-10-17 00:00:00-04:00,145.45928955078125
179,2019-10-18 00:00:00-04:00,147.15057373046875
180,2019-10-21 00:00:00-04:00,142.40536499023438
181,2019-10-22 00:00:00-04:00,141.9897918701172
182,2019-10-23 00:00:00-04:00,141.15859985351562
183,2019-10-24 00:00:00-04:00,140.71409606933594
184,2019-10-25 00:00:00-04:00,141.06198120117188
185,2019-10-28 00:00:00-04:00,140.59808349609375
186,2019-10-29 00:00:00-04:00,144.38656616210938
187,2019-10-30 00:00:00-04:00,132.19970703125
188,2019-10-31 00:00:00-04:00,128.53692626953125
189,2019-11-01 00:00:00-04:00,132.5089874267578
190,2019-11-04 00:00:00-05:00,132.98252868652344
191,2019-11-05 00:00:00-05:00,133.14682006835938
192,2019-11-06 00:00:00-05:00,131.09799194335938
193,2019-11-07 00:00:00-05:00,132.70228576660156
194,2019-11-08 00:00:00-05:00,135.49530029296875
195,2019-11-11 00:00:00-05:00,135.63058471679688
196,2019-11-12 00:00:00-05:00,139.96990966796875
197,2019-11-13 00:00:00-05:00,140.81069946289062
198,2019-11-14 00:00:00-05:00,139.7959747314453
199,2019-11-15 00:00:00-05:00,143.34280395507812
200,2019-11-18 00:00:00-05:00,144.5701904296875
201,2019-11-19 00:00:00-05:00,145.20803833007812
