,Unnamed: 0,Date,CTAS
168,168,2019-10-04,250.09759521484372
169,169,2019-10-07,248.29934692382807
170,170,2019-10-08,247.6903839111328
171,171,2019-10-09,250.77310180664065
172,172,2019-10-10,253.15174865722656
173,173,2019-10-11,254.61697387695312
174,174,2019-10-14,253.02804565429688
175,175,2019-10-15,256.36767578125
176,176,2019-10-16,254.00804138183597
177,177,2019-10-17,255.3020477294922
178,178,2019-10-18,256.23443603515625
179,179,2019-10-21,256.88140869140625
180,180,2019-10-22,253.20884704589844
181,181,2019-10-23,255.1117401123047
182,182,2019-10-24,259.1173400878906
183,183,2019-10-25,257.2144470214844
184,184,2019-10-28,258.593994140625
185,185,2019-10-29,261.1914367675781
186,186,2019-10-30,262.8470458984375
187,187,2019-10-31,255.6255645751953
188,188,2019-11-01,255.83482360839844
189,189,2019-11-04,256.62451171875
190,190,2019-11-05,254.02706909179688
191,191,2019-11-06,252.08615112304688
192,192,2019-11-07,251.7018585205078
193,193,2019-11-08,250.6258850097656
194,194,2019-11-11,250.3664703369141
195,195,2019-11-12,248.6756591796875
196,196,2019-11-13,245.20758056640625
197,197,2019-11-14,249.16558837890625
198,198,2019-11-15,246.0529937744141
199,199,2019-11-18,246.0721893310547
200,200,2019-11-19,247.7630157470703
201,201,2019-11-20,249.26168823242188
202,202,2019-11-21,243.66085815429688
203,203,2019-11-22,244.10276794433597
204,204,2019-11-25,241.00933837890625
205,205,2019-11-26,245.9857177734375
206,206,2019-11-27,250.08790588378903
207,207,2019-11-29,246.9560394287109
208,208,2019-12-02,245.8320159912109
209,209,2019-12-03,245.342041015625
210,210,2019-12-04,244.92893981933597
211,211,2019-12-05,244.6887969970703
212,212,2019-12-06,246.14903259277344
213,213,2019-12-09,243.83377075195312
214,214,2019-12-10,245.84161376953125
215,215,2019-12-11,247.9071044921875
216,216,2019-12-12,249.05995178222656
217,217,2019-12-13,251.5193328857422
218,218,2019-12-16,250.4817657470703
219,219,2019-12-17,250.51060485839844
220,220,2019-12-18,255.42938232421875
221,221,2019-12-19,257.4756164550781
222,222,2019-12-20,260.8284912109375
223,223,2019-12-23,260.21356201171875
224,224,2019-12-24,258.244140625
225,225,2019-12-26,257.5909423828125
226,226,2019-12-27,258.43634033203125
227,227,2019-12-30,257.8118591308594
228,228,2019-12-31,258.5035400390625
229,229,2020-01-02,260.1463928222656
230,230,2020-01-03,258.97430419921875
231,231,2020-01-06,259.6467590332031
232,232,2020-01-07,259.45465087890625
233,233,2020-01-08,264.4598999023437
234,234,2020-01-09,268.369873046875
235,235,2020-01-10,267.8799133300781
236,236,2020-01-13,271.7322998046875
237,237,2020-01-14,270.4545593261719
238,238,2020-01-15,273.4519348144531
239,239,2020-01-16,275.2484436035156
240,240,2020-01-17,273.05810546875
241,241,2020-01-21,270.9541015625
242,242,2020-01-22,271.24237060546875
243,243,2020-01-23,274.7777709960937
244,244,2020-01-24,272.2991027832031
245,245,2020-01-27,267.6686096191406
246,246,2020-01-28,267.0345458984375
247,247,2020-01-29,269.2344970703125
248,248,2020-01-30,272.0685729980469
249,249,2020-01-31,268.0048217773437
250,250,2020-02-03,270.9253234863281
251,251,2020-02-04,274.7200622558594
252,252,2020-02-05,279.8886413574219
253,253,2020-02-06,282.1077880859375
254,254,2020-02-07,280.119140625
255,255,2020-02-10,281.1182861328125
256,256,2020-02-11,281.9540710449219
257,257,2020-02-12,285.4414367675781
258,258,2020-02-13,286.38287353515625
259,259,2020-02-14,289.0536499023437
260,260,2020-02-18,290.6195678710937
261,261,2020-02-19,292.30078125
262,262,2020-02-20,285.9986877441406
263,263,2020-02-21,281.8291931152344
264,264,2020-02-24,276.8335876464844
265,265,2020-02-25,268.87908935546875
266,266,2020-02-26,272.75067138671875
267,267,2020-02-27,258.9550476074219
268,268,2020-02-28,256.25555419921875
269,269,2020-03-02,268.61004638671875
270,270,2020-03-03,261.66424560546875
271,271,2020-03-04,274.8641967773437
272,272,2020-03-05,264.22930908203125
273,273,2020-03-06,261.6162109375
274,274,2020-03-09,240.9805145263672
275,275,2020-03-10,257.8695068359375
276,276,2020-03-11,240.5674285888672
277,277,2020-03-12,216.8190460205078
278,278,2020-03-13,234.005859375
279,279,2020-03-16,194.55015563964844
280,280,2020-03-17,200.90032958984372
281,281,2020-03-18,170.98435974121094
282,282,2020-03-19,175.8070068359375
283,283,2020-03-20,168.20794677734375
284,284,2020-03-23,150.88661193847656
285,285,2020-03-24,166.96864318847656
286,286,2020-03-25,184.7703094482422
287,287,2020-03-26,185.0104522705078
288,288,2020-03-27,174.43321228027344
289,289,2020-03-30,173.35723876953125
290,290,2020-03-31,166.41140747070312
291,291,2020-04-01,156.29534912109375
292,292,2020-04-02,158.69700622558594
293,293,2020-04-03,157.77479553222656
294,294,2020-04-06,172.4349822998047
295,295,2020-04-07,178.59303283691406
296,296,2020-04-08,184.84710693359372
297,297,2020-04-09,190.9283447265625
298,298,2020-04-13,187.41221618652344
299,299,2020-04-14,193.77200317382807
300,300,2020-04-15,179.717041015625
301,301,2020-04-16,183.14671325683597
302,302,2020-04-17,196.13528442382807
303,303,2020-04-20,186.2882232666016
304,304,2020-04-21,183.01223754882807
305,305,2020-04-22,189.679443359375
306,306,2020-04-23,191.5815887451172
307,307,2020-04-24,192.3117218017578
308,308,2020-04-27,204.11868286132807
309,309,2020-04-28,209.59461975097656
310,310,2020-04-29,221.8723297119141
311,311,2020-04-30,213.11077880859372
312,312,2020-05-01,203.484619140625
313,313,2020-05-04,201.39990234375
314,314,2020-05-05,202.45664978027344
315,315,2020-05-06,201.9090881347656
316,316,2020-05-07,205.0121154785156
317,317,2020-05-08,209.6330718994141
318,318,2020-05-11,205.95358276367188
319,319,2020-05-12,197.6627960205078
320,320,2020-05-13,191.6296844482422
321,321,2020-05-14,219.7203369140625
322,322,2020-05-15,218.4810485839844
323,323,2020-05-18,227.1368865966797
324,324,2020-05-19,229.5866851806641
325,325,2020-05-20,231.07574462890625
326,326,2020-05-21,233.0259552001953
327,327,2020-05-22,231.1910095214844
328,328,2020-05-26,242.79624938964844
329,329,2020-05-27,241.69143676757807
330,330,2020-05-28,241.825927734375
331,331,2020-05-29,238.2137451171875
332,332,2020-06-01,241.0766143798828
333,333,2020-06-02,244.9770050048828
334,334,2020-06-03,260.1655578613281
335,335,2020-06-04,258.62847900390625
336,336,2020-06-05,275.2388000488281
337,337,2020-06-08,280.05194091796875
338,338,2020-06-09,271.7899780273437
339,339,2020-06-10,267.2458801269531
340,340,2020-06-11,253.6232147216797
341,341,2020-06-12,255.7368011474609
342,342,2020-06-15,256.0538024902344
343,343,2020-06-16,262.874755859375
344,344,2020-06-17,262.5384826660156
345,345,2020-06-18,264.96905517578125
346,346,2020-06-19,259.5411376953125
347,347,2020-06-22,259.44500732421875
348,348,2020-06-23,261.8371276855469
349,349,2020-06-24,251.34642028808597
350,350,2020-06-25,252.2494354248047
351,351,2020-06-26,246.41802978515625
352,352,2020-06-29,253.24853515625
353,353,2020-06-30,255.89048767089844
354,354,2020-07-01,257.4371643066406
355,355,2020-07-02,260.0118408203125
356,356,2020-07-06,262.874755859375
357,357,2020-07-07,259.3681335449219
358,358,2020-07-08,260.6459045410156
359,359,2020-07-09,255.6791076660156
360,360,2020-07-10,256.3900451660156
361,361,2020-07-13,255.89048767089844
362,362,2020-07-14,259.6756286621094
363,363,2020-07-15,267.457275390625
364,364,2020-07-16,266.5445556640625
365,365,2020-07-17,269.052001953125
366,366,2020-07-20,266.90008544921875
367,367,2020-07-21,272.9139709472656
368,368,2020-07-22,277.9864196777344
369,369,2020-07-23,291.0998840332031
370,370,2020-07-24,290.7060241699219
371,371,2020-07-27,286.5558166503906
372,372,2020-07-28,282.0213317871094
373,373,2020-07-29,293.7802734375
374,374,2020-07-30,289.9471130371094
375,375,2020-07-31,290.0047302246094
376,376,2020-08-03,286.9977111816406
377,377,2020-08-04,289.7837829589844
378,378,2020-08-05,288.1793518066406
379,379,2020-08-06,291.1191711425781
380,380,2020-08-07,297.8247985839844
381,381,2020-08-10,303.963623046875
382,382,2020-08-11,305.8177185058594
383,383,2020-08-12,307.31646728515625
384,384,2020-08-13,306.4422302246094
385,385,2020-08-14,304.0020751953125
386,386,2020-08-17,308.3731994628906
387,387,2020-08-18,306.2404479980469
388,388,2020-08-19,305.9810791015625
389,389,2020-08-20,307.45098876953125
390,390,2020-08-21,307.7967834472656
391,391,2020-08-24,312.5713806152344
392,392,2020-08-25,311.9662170410156
393,393,2020-08-26,313.13824462890625
394,394,2020-08-27,315.85699462890625
395,395,2020-08-28,320.75653076171875
396,396,2020-08-31,320.14166259765625
397,397,2020-09-01,322.13037109375
398,398,2020-09-02,328.9224853515625
399,399,2020-09-03,317.7015380859375
400,400,2020-09-04,318.0954284667969
401,401,2020-09-08,306.2500915527344
402,402,2020-09-09,313.1190795898437
403,403,2020-09-10,305.0011901855469
404,404,2020-09-11,308.33477783203125
405,405,2020-09-14,314.92510986328125
406,406,2020-09-15,315.27099609375
407,407,2020-09-16,313.3880310058594
408,408,2020-09-17,312.23516845703125
409,409,2020-09-18,305.76007080078125
410,410,2020-09-21,304.1461181640625
411,411,2020-09-22,311.2745056152344
412,412,2020-09-23,304.261474609375
413,413,2020-09-24,306.1156311035156
414,414,2020-09-25,314.310302734375
415,415,2020-09-28,322.793212890625
416,416,2020-09-29,317.2980651855469
417,417,2020-09-30,319.7478332519531
418,418,2020-10-01,328.4901123046875
419,419,2020-10-02,321.8805236816406
420,420,2020-10-05,323.177490234375
421,421,2020-10-06,317.720703125
422,422,2020-10-07,322.5050048828125
423,423,2020-10-08,324.6954345703125
424,424,2020-10-09,326.1844482421875
425,425,2020-10-12,335.2822570800781
426,426,2020-10-13,338.81756591796875
427,427,2020-10-14,337.3861389160156
428,428,2020-10-15,334.6866455078125
429,429,2020-10-16,334.7057800292969
430,430,2020-10-19,327.90411376953125
431,431,2020-10-20,330.1520690917969
432,432,2020-10-21,325.37744140625
433,433,2020-10-22,325.1949462890625
434,434,2020-10-23,324.7818908691406
435,435,2020-10-26,316.0011291503906
436,436,2020-10-27,311.2745056152344
437,437,2020-10-28,303.1374206542969
438,438,2020-10-29,307.34527587890625
439,439,2020-10-30,302.1863098144531
440,440,2020-11-02,307.77752685546875
441,441,2020-11-03,317.0483093261719
442,442,2020-11-04,324.109375
443,443,2020-11-05,329.16717529296875
444,444,2020-11-06,330.972900390625
445,445,2020-11-09,352.8448181152344
446,446,2020-11-10,348.2044982910156
447,447,2020-11-11,349.5247497558594
448,448,2020-11-12,339.4576416015625
449,449,2020-11-13,345.6027526855469
450,450,2020-11-16,357.8929138183594
451,451,2020-11-17,350.8547058105469
452,452,2020-11-18,349.96160888671875
453,453,2020-11-19,357.1455078125
454,454,2020-11-20,351.2818908691406
455,455,2020-11-23,347.8064880371094
456,456,2020-11-24,351.388671875
457,457,2020-11-25,349.96160888671875
458,458,2020-11-27,350.5440979003906
459,459,2020-11-30,344.9232177734375
460,460,2020-12-01,348.5927734375
461,461,2020-12-02,350.369384765625
462,462,2020-12-03,349.1849670410156
463,463,2020-12-04,352.8546142578125
464,464,2020-12-07,342.8262939453125
465,465,2020-12-08,349.2529602050781
466,466,2020-12-09,343.70001220703125
467,467,2020-12-10,337.2053527832031
468,468,2020-12-11,338.9139404296875
469,469,2020-12-14,337.1180725097656
470,470,2020-12-15,342.6223449707031
471,471,2020-12-16,343.7679138183594
472,472,2020-12-17,341.7196044921875
473,473,2020-12-18,344.0009155273437
474,474,2020-12-21,336.0209655761719
475,475,2020-12-22,337.8363952636719
476,476,2020-12-23,329.5069274902344
477,477,2020-12-24,328.5167541503906
478,478,2020-12-28,343.8456115722656
479,479,2020-12-29,337.22479248046875
480,480,2020-12-30,340.00128173828125
481,481,2020-12-31,343.136962890625
482,482,2021-01-04,333.5649108886719
483,483,2021-01-05,338.7004089355469
484,484,2021-01-06,340.73907470703125
485,485,2021-01-07,344.690185546875
486,486,2021-01-08,339.9236145019531
487,487,2021-01-11,329.58465576171875
488,488,2021-01-12,329.5555419921875
489,489,2021-01-13,326.00244140625
490,490,2021-01-14,317.5856628417969
491,491,2021-01-15,316.5469055175781
492,492,2021-01-19,312.6346130371094
493,493,2021-01-20,322.4881286621094
494,494,2021-01-21,321.7406311035156
495,495,2021-01-22,315.0033264160156
496,496,2021-01-25,318.5467529296875
497,497,2021-01-26,313.72186279296875
498,498,2021-01-27,308.90673828125
499,499,2021-01-28,314.945068359375
500,500,2021-01-29,308.8290405273437
501,501,2021-02-01,315.9837951660156
502,502,2021-02-02,321.5464172363281
503,503,2021-02-03,321.9250183105469
504,504,2021-02-04,328.3808288574219
505,505,2021-02-05,334.90460205078125
506,506,2021-02-08,338.9527893066406
507,507,2021-02-09,339.13720703125
508,508,2021-02-10,338.80718994140625
509,509,2021-02-11,331.8121337890625
510,510,2021-02-12,333.1546630859375
511,511,2021-02-16,335.7426147460937
512,512,2021-02-17,329.9149780273437
513,513,2021-02-18,331.2187194824219
514,514,2021-02-19,334.1762390136719
515,515,2021-02-22,331.2673034667969
516,516,2021-02-23,327.580078125
517,517,2021-02-24,329.1366882324219
518,518,2021-02-25,319.1548767089844
519,519,2021-02-26,315.54547119140625
520,520,2021-03-01,335.528564453125
521,521,2021-03-02,333.1158142089844
522,522,2021-03-03,327.1908874511719
523,523,2021-03-04,317.8706970214844
524,524,2021-03-05,330.1484680175781
525,525,2021-03-08,331.3645935058594
526,526,2021-03-09,336.4625244140625
527,527,2021-03-10,343.4672241210937
528,528,2021-03-11,350.2774963378906
529,529,2021-03-12,348.5749816894531
530,530,2021-03-15,342.0663757324219
531,531,2021-03-16,338.5152893066406
532,532,2021-03-17,333.9134826660156
533,533,2021-03-18,328.0860595703125
534,534,2021-03-19,324.01934814453125
535,535,2021-03-22,327.2103881835937
536,536,2021-03-23,323.9803771972656
537,537,2021-03-24,326.8406982421875
538,538,2021-03-25,327.9206237792969
539,539,2021-03-26,337.21160888671875
540,540,2021-03-29,331.9483947753906
541,541,2021-03-30,328.16375732421875
542,542,2021-03-31,332.0553894042969
543,543,2021-04-01,338.8656005859375
544,544,2021-04-05,344.4402160644531
545,545,2021-04-06,339.410400390625
546,546,2021-04-07,340.80157470703125
547,547,2021-04-08,336.3458251953125
548,548,2021-04-09,342.9224548339844
549,549,2021-04-12,345.53955078125
550,550,2021-04-13,345.8410949707031
551,551,2021-04-14,340.5875549316406
552,552,2021-04-15,342.3193054199219
553,553,2021-04-16,341.0156555175781
554,554,2021-04-19,334.41949462890625
555,555,2021-04-20,332.434814453125
556,556,2021-04-21,338.2234802246094
557,557,2021-04-22,339.1087951660156
558,558,2021-04-23,344.1288757324219
559,559,2021-04-26,339.8870544433594
560,560,2021-04-27,340.6556701660156
561,561,2021-04-28,335.83990478515625
562,562,2021-04-29,341.5409851074219
563,563,2021-04-30,335.7815246582031
564,564,2021-05-03,341.1128845214844
565,565,2021-05-04,341.2686462402344
566,566,2021-05-05,339.137939453125
567,567,2021-05-06,340.7529296875
568,568,2021-05-07,350.8904113769531
569,569,2021-05-10,350.95849609375
570,570,2021-05-11,345.0628662109375
571,571,2021-05-12,334.43896484375
572,572,2021-05-13,344.3840026855469
573,573,2021-05-14,349.1323547363281
574,574,2021-05-17,343.2432556152344
575,575,2021-05-18,339.3042297363281
576,576,2021-05-19,333.93194580078125
577,577,2021-05-20,340.7277526855469
578,578,2021-05-21,339.7235412597656
579,579,2021-05-24,345.68084716796875
580,580,2021-05-25,346.61688232421875
581,581,2021-05-26,345.3493957519531
582,582,2021-05-27,345.300537109375
583,583,2021-05-28,344.705810546875
584,584,2021-06-01,344.1597900390625
585,585,2021-06-02,343.477294921875
586,586,2021-06-03,342.1122741699219
587,587,2021-06-04,343.3993225097656
588,588,2021-06-07,338.1342163085937
589,589,2021-06-08,338.7484436035156
590,590,2021-06-09,339.18719482421875
591,591,2021-06-10,342.33648681640625
592,592,2021-06-11,344.0233154296875
593,593,2021-06-14,344.43280029296875
594,594,2021-06-15,348.859375
595,595,2021-06-16,347.9232482910156
596,596,2021-06-17,352.65216064453125
597,597,2021-06-18,345.9927673339844
598,598,2021-06-21,353.7246398925781
599,599,2021-06-22,365.1420593261719
600,600,2021-06-23,366.39013671875
601,601,2021-06-24,368.359619140625
602,602,2021-06-25,368.80810546875
603,603,2021-06-28,370.1048583984375
604,604,2021-06-29,372.961669921875
605,605,2021-06-30,372.4546508789063
606,606,2021-07-01,371.4016418457031
607,607,2021-07-02,373.9171752929688
608,608,2021-07-06,373.2151489257813
609,609,2021-07-07,379.8744812011719
610,610,2021-07-08,377.13470458984375
611,611,2021-07-09,378.6167602539063
612,612,2021-07-12,382.2730407714844
613,613,2021-07-13,371.4601745605469
614,614,2021-07-14,369.48089599609375
615,615,2021-07-15,359.9257507324219
616,616,2021-07-16,376.5692443847656
617,617,2021-07-19,369.1201171875
618,618,2021-07-20,379.4747924804688
619,619,2021-07-21,382.3607482910156
620,620,2021-07-22,381.2980651855469
621,621,2021-07-23,385.4613037109375
622,622,2021-07-26,379.0847778320313
623,623,2021-07-27,379.1432189941406
624,624,2021-07-28,380.6155090332031
625,625,2021-07-29,383.3162841796875
626,626,2021-07-30,384.3302917480469
627,627,2021-08-02,379.6405334472656
628,628,2021-08-03,380.664306640625
629,629,2021-08-04,378.1194763183594
630,630,2021-08-05,382.2048034667969
631,631,2021-08-06,381.522216796875
632,632,2021-08-09,382.6435546875
633,633,2021-08-10,381.0640258789063
634,634,2021-08-11,380.3815307617188
635,635,2021-08-12,379.8634948730469
636,636,2021-08-13,380.6062927246094
637,637,2021-08-16,384.5256958007813
638,638,2021-08-17,385.2782287597656
639,639,2021-08-18,379.4725341796875
640,640,2021-08-19,382.5317687988281
641,641,2021-08-20,382.9520568847656
642,642,2021-08-23,383.0693359375
643,643,2021-08-24,382.0625915527344
644,644,2021-08-25,383.2940979003906
645,645,2021-08-26,381.25140380859375
646,646,2021-08-27,382.8347473144531
647,647,2021-08-30,384.6331787109375
648,648,2021-08-31,386.8224792480469
649,649,2021-09-01,387.1548156738281
650,650,2021-09-02,387.4187316894531
651,651,2021-09-03,387.56536865234375
652,652,2021-09-07,382.6099548339844
653,653,2021-09-08,389.2952880859375
654,654,2021-09-09,391.01556396484375
655,655,2021-09-10,394.5830383300781
656,656,2021-09-13,397.3392028808594
657,657,2021-09-14,387.1548156738281
658,658,2021-09-15,389.7449340820313
659,659,2021-09-16,390.51708984375
660,660,2021-09-17,383.978271484375
661,661,2021-09-20,384.7016296386719
662,662,2021-09-21,384.4083557128906
663,663,2021-09-22,387.2428283691406
664,664,2021-09-23,392.6966552734375
665,665,2021-09-24,392.3937072753906
666,666,2021-09-27,386.4511413574219
667,667,2021-09-28,377.341796875
668,668,2021-09-29,380.4596862792969
669,669,2021-09-30,372.0541076660156
670,670,2021-10-01,378.5635986328125
671,671,2021-10-04,377.37115478515625
672,672,2021-10-05,382.99114990234375
673,673,2021-10-06,386.98870849609375
674,674,2021-10-07,391.73876953125
675,675,2021-10-08,393.693603515625
676,676,2021-10-11,393.2732849121094
677,677,2021-10-12,394.866455078125
678,678,2021-10-13,396.1663818359375
679,679,2021-10-14,407.0056762695313
680,680,2021-10-15,406.6244812011719
681,681,2021-10-18,411.5505676269531
682,682,2021-10-19,414.3165588378906
683,683,2021-10-20,414.1211242675781
684,684,2021-10-21,415.039794921875
685,685,2021-10-22,417.1803283691406
686,686,2021-10-25,418.9005126953125
687,687,2021-10-26,420.7673645019531
688,688,2021-10-27,413.3782958984375
689,689,2021-10-28,416.427734375
690,690,2021-10-29,423.3085632324219
691,691,2021-11-01,420.9823913574219
692,692,2021-11-02,425.4783630371094
693,693,2021-11-03,428.0196228027344
694,694,2021-11-04,430.6292724609375
695,695,2021-11-05,431.9585266113281
696,696,2021-11-08,426.9835510253906
697,697,2021-11-09,427.0715637207031
698,698,2021-11-10,424.1002502441406
699,699,2021-11-11,424.1784057617188
700,700,2021-11-12,429.6148681640625
701,701,2021-11-15,429.9381103515625
702,702,2021-11-16,434.2774658203125
703,703,2021-11-17,435.4529113769531
704,704,2021-11-18,433.7191162109375
705,705,2021-11-19,436.9222106933594
706,706,2021-11-22,434.5810852050781
707,707,2021-11-23,430.1732177734375
708,708,2021-11-24,432.5241394042969
709,709,2021-11-26,419.5256652832031
710,710,2021-11-29,425.8338928222656
711,711,2021-11-30,413.5504760742188
712,712,2021-12-01,409.0740051269531
713,713,2021-12-02,423.3262634277344
714,714,2021-12-03,418.5265197753906
715,715,2021-12-06,426.4117736816406
716,716,2021-12-07,436.8927917480469
717,717,2021-12-08,441.7513732910156
718,718,2021-12-09,439.9391784667969
719,719,2021-12-10,449.0684509277344
720,720,2021-12-13,448.0693054199219
721,721,2021-12-14,439.4102478027344
722,722,2021-12-15,448.3435974121094
723,723,2021-12-16,445.5029602050781
724,724,2021-12-17,429.5365295410156
725,725,2021-12-20,421.1419067382813
726,726,2021-12-21,427.8517456054688
727,727,2021-12-22,420.1133728027344
728,728,2021-12-23,426.098388671875
729,729,2021-12-27,433.0334777832031
730,730,2021-12-28,435.01214599609375
731,731,2021-12-29,435.8349304199219
732,732,2021-12-30,430.5552368164063
733,733,2021-12-31,434.1011657714844
734,734,2022-01-03,415.4115905761719
735,735,2022-01-04,416.4107360839844
736,736,2022-01-05,397.6722412109375
737,737,2022-01-06,394.7531433105469
738,738,2022-01-07,389.2873840332031
