,Unnamed: 0,Date,SBAC
262,262,2020-02-20,281.3358459472656
263,263,2020-02-21,284.725830078125
264,264,2020-02-24,284.5909423828125
265,265,2020-02-25,280.3342590332031
266,266,2020-02-26,277.62811279296875
267,267,2020-02-27,261.84375
268,268,2020-02-28,255.29498291015625
269,269,2020-03-02,274.5174865722656
270,270,2020-03-03,276.0679931640625
271,271,2020-03-04,292.035400390625
272,272,2020-03-05,289.22332763671875
273,273,2020-03-06,275.0182800292969
274,274,2020-03-09,255.3447723388672
275,275,2020-03-10,271.9170837402344
276,276,2020-03-11,264.9813537597656
277,277,2020-03-12,254.6213836669922
278,278,2020-03-13,271.9170837402344
279,279,2020-03-16,247.6278533935547
280,280,2020-03-17,264.7498779296875
281,281,2020-03-18,251.0426177978516
282,282,2020-03-19,236.46717834472656
283,283,2020-03-20,221.21652221679688
284,284,2020-03-23,207.83724975585935
285,285,2020-03-24,233.6697998046875
286,286,2020-03-25,234.5379638671875
287,287,2020-03-26,255.13259887695312
288,288,2020-03-27,252.1326141357422
289,289,2020-03-30,268.8012084960937
290,290,2020-03-31,260.41876220703125
291,291,2020-04-01,251.25485229492188
292,292,2020-04-02,265.212890625
293,293,2020-04-03,255.4316253662109
294,294,2020-04-06,267.643798828125
295,295,2020-04-07,266.8720397949219
296,296,2020-04-08,291.3734130859375
297,297,2020-04-09,294.99072265625
298,298,2020-04-13,278.77545166015625
299,299,2020-04-14,291.9039611816406
300,300,2020-04-15,291.14190673828125
301,301,2020-04-16,297.77850341796875
302,302,2020-04-17,303.6916198730469
303,303,2020-04-20,289.64666748046875
304,304,2020-04-21,283.62744140625
305,305,2020-04-22,295.7142028808594
306,306,2020-04-23,295.8203430175781
307,307,2020-04-24,294.9714660644531
308,308,2020-04-27,297.8749389648437
309,309,2020-04-28,294.5083923339844
310,310,2020-04-29,281.1581115722656
311,311,2020-04-30,279.6629333496094
312,312,2020-05-01,276.6146850585937
313,313,2020-05-04,278.2931823730469
314,314,2020-05-05,284.0905456542969
315,315,2020-05-06,278.1484680175781
316,316,2020-05-07,276.0069885253906
317,317,2020-05-08,281.5342712402344
318,318,2020-05-11,286.0679626464844
319,319,2020-05-12,278.9394226074219
320,320,2020-05-13,274.0392150878906
321,321,2020-05-14,272.9201965332031
322,322,2020-05-15,274.048828125
323,323,2020-05-18,279.0937194824219
324,324,2020-05-19,274.2418212890625
325,325,2020-05-20,273.711181640625
326,326,2020-05-21,271.3382263183594
327,327,2020-05-22,279.7015380859375
328,328,2020-05-26,283.1066589355469
329,329,2020-05-27,292.63775634765625
330,330,2020-05-28,300.1736755371094
331,331,2020-05-29,303.4971923828125
332,332,2020-06-01,306.9270935058594
333,333,2020-06-02,307.4874572753906
334,334,2020-06-03,304.2895202636719
335,335,2020-06-04,290.41552734375
336,336,2020-06-05,287.1209716796875
337,337,2020-06-08,284.6669616699219
338,338,2020-06-09,297.8163146972656
339,339,2020-06-10,295.7584228515625
340,340,2020-06-11,280.1840209960937
341,341,2020-06-12,287.3045959472656
342,342,2020-06-15,289.23681640625
343,343,2020-06-16,291.8164367675781
344,344,2020-06-17,287.8069763183594
345,345,2020-06-18,279.4980163574219
346,346,2020-06-19,292.0676574707031
347,347,2020-06-22,287.06304931640625
348,348,2020-06-23,283.8360900878906
349,349,2020-06-24,278.02947998046875
350,350,2020-06-25,279.4980163574219
351,351,2020-06-26,284.2322082519531
352,352,2020-06-29,279.3917236328125
353,353,2020-06-30,287.8359375
354,354,2020-07-01,291.1498413085937
355,355,2020-07-02,290.4058532714844
356,356,2020-07-06,292.1546936035156
357,357,2020-07-07,295.1497497558594
358,358,2020-07-08,292.9178771972656
359,359,2020-07-09,297.3622436523437
360,360,2020-07-10,294.115966796875
361,361,2020-07-13,281.8554992675781
362,362,2020-07-14,287.06304931640625
363,363,2020-07-15,282.9955139160156
364,364,2020-07-16,281.6912536621094
365,365,2020-07-17,287.5654602050781
366,366,2020-07-20,290.5990600585937
367,367,2020-07-21,286.8021850585937
368,368,2020-07-22,288.1064758300781
369,369,2020-07-23,288.5702209472656
370,370,2020-07-24,288.5702209472656
371,371,2020-07-27,294.1834716796875
372,372,2020-07-28,301.6712341308594
373,373,2020-07-29,306.8208312988281
374,374,2020-07-30,300.8692932128906
375,375,2020-07-31,300.99493408203125
376,376,2020-08-03,295.0531005859375
377,377,2020-08-04,299.806640625
378,378,2020-08-05,296.1062316894531
379,379,2020-08-06,296.9273986816406
380,380,2020-08-07,300.74371337890625
381,381,2020-08-10,290.6474609375
382,382,2020-08-11,285.6331787109375
383,383,2020-08-12,294.0869140625
384,384,2020-08-13,294.31884765625
385,385,2020-08-14,292.9082336425781
386,386,2020-08-17,297.32354736328125
387,387,2020-08-18,297.0626220703125
388,388,2020-08-19,288.1257629394531
389,389,2020-08-20,289.6619567871094
390,390,2020-08-21,295.1013488769531
391,391,2020-08-24,291.7582397460937
392,392,2020-08-25,294.6127624511719
393,393,2020-08-26,293.6355285644531
394,394,2020-08-27,296.0254211425781
395,395,2020-08-28,296.2770690917969
396,396,2020-08-31,296.1609191894531
397,397,2020-09-01,296.6931457519531
398,398,2020-09-02,303.99871826171875
399,399,2020-09-03,296.8382263183594
400,400,2020-09-04,290.5680847167969
401,401,2020-09-08,295.8900756835937
402,402,2020-09-09,303.21490478515625
403,403,2020-09-10,293.5581359863281
404,404,2020-09-11,294.70947265625
405,405,2020-09-14,299.66375732421875
406,406,2020-09-15,312.88153076171875
407,407,2020-09-16,311.7107238769531
408,408,2020-09-17,302.23760986328125
409,409,2020-09-18,298.705810546875
410,410,2020-09-21,295.1837158203125
411,411,2020-09-22,303.0601501464844
412,412,2020-09-23,295.2513732910156
413,413,2020-09-24,296.3544921875
414,414,2020-09-25,303.85357666015625
415,415,2020-09-28,300.4281616210937
416,416,2020-09-29,303.7084350585937
417,417,2020-09-30,308.169189453125
418,418,2020-10-01,304.9759826660156
419,419,2020-10-02,307.8208923339844
420,420,2020-10-05,311.5074462890625
421,421,2020-10-06,304.840576171875
422,422,2020-10-07,303.16656494140625
423,423,2020-10-08,305.1114807128906
424,424,2020-10-09,304.44384765625
425,425,2020-10-12,303.7665100097656
426,426,2020-10-13,298.8218994140625
427,427,2020-10-14,296.6737670898437
428,428,2020-10-15,300.4862670898437
429,429,2020-10-16,300.2055969238281
430,430,2020-10-19,297.8156433105469
431,431,2020-10-20,296.6835021972656
432,432,2020-10-21,297.3221435546875
433,433,2020-10-22,284.4914245605469
434,434,2020-10-23,292.32916259765625
435,435,2020-10-26,293.5096435546875
436,436,2020-10-27,292.0582580566406
437,437,2020-10-28,285.8557434082031
438,438,2020-10-29,285.4686889648437
439,439,2020-10-30,280.9692687988281
440,440,2020-11-02,284.0172424316406
441,441,2020-11-03,281.5885009765625
442,442,2020-11-04,292.2420654296875
443,443,2020-11-05,295.9190673828125
444,444,2020-11-06,296.6931457519531
445,445,2020-11-09,287.8394470214844
446,446,2020-11-10,281.23052978515625
447,447,2020-11-11,288.92315673828125
448,448,2020-11-12,287.3555603027344
449,449,2020-11-13,294.157958984375
450,450,2020-11-16,285.8460693359375
451,451,2020-11-17,289.1069641113281
452,452,2020-11-18,289.3056335449219
453,453,2020-11-19,288.569091796875
454,454,2020-11-20,281.1455383300781
455,455,2020-11-23,277.4337463378906
456,456,2020-11-24,271.25067138671875
457,457,2020-11-25,273.8867492675781
458,458,2020-11-27,276.91046142578125
459,459,2020-11-30,278.315673828125
460,460,2020-12-01,279.8663024902344
461,461,2020-12-02,275.69903564453125
462,462,2020-12-03,277.55975341796875
463,463,2020-12-04,277.6081848144531
464,464,2020-12-07,275.03033447265625
465,465,2020-12-08,272.1810913085937
466,466,2020-12-09,267.364501953125
467,467,2020-12-10,267.09307861328125
468,468,2020-12-11,267.1124572753906
469,469,2020-12-14,265.70721435546875
470,470,2020-12-15,267.7618408203125
471,471,2020-12-16,267.2481994628906
472,472,2020-12-17,273.3343505859375
473,473,2020-12-18,268.38201904296875
474,474,2020-12-21,266.4341735839844
475,475,2020-12-22,267.4032592773437
476,476,2020-12-23,264.55401611328125
477,477,2020-12-24,266.5310363769531
478,478,2020-12-28,267.7230529785156
479,479,2020-12-29,267.4808044433594
480,480,2020-12-30,266.0852966308594
481,481,2020-12-31,273.4215393066406
482,482,2021-01-04,267.1221618652344
483,483,2021-01-05,264.1663513183594
484,484,2021-01-06,256.4713439941406
485,485,2021-01-07,257.0626220703125
486,486,2021-01-08,259.55328369140625
487,487,2021-01-11,252.3235321044922
488,488,2021-01-12,253.1472930908203
489,489,2021-01-13,257.2273864746094
490,490,2021-01-14,255.96743774414065
491,491,2021-01-15,260.793701171875
492,492,2021-01-19,260.83251953125
493,493,2021-01-20,264.1275939941406
494,494,2021-01-21,264.2729797363281
495,495,2021-01-22,264.2923278808594
496,496,2021-01-25,267.9943542480469
497,497,2021-01-26,268.9150695800781
498,498,2021-01-27,263.3135070800781
499,499,2021-01-28,261.5302429199219
500,500,2021-01-29,260.3770446777344
501,501,2021-02-01,269.6806945800781
502,502,2021-02-02,273.1986083984375
503,503,2021-02-03,263.72052001953125
504,504,2021-02-04,265.7750549316406
505,505,2021-02-05,265.4067687988281
506,506,2021-02-08,258.7682800292969
507,507,2021-02-09,258.4290466308594
508,508,2021-02-10,257.8088073730469
509,509,2021-02-11,256.8396911621094
510,510,2021-02-12,255.79296875
511,511,2021-02-16,251.49005126953125
512,512,2021-02-17,251.5482177734375
513,513,2021-02-18,254.6881866455078
514,514,2021-02-19,253.6899871826172
515,515,2021-02-22,251.68394470214844
516,516,2021-02-23,241.1106414794922
517,517,2021-02-24,242.77752685546875
518,518,2021-02-25,248.6020355224609
519,519,2021-02-26,247.2549285888672
520,520,2021-03-01,240.2869110107422
521,521,2021-03-02,238.7265625
522,522,2021-03-03,231.77789306640625
523,523,2021-03-04,228.63790893554688
524,524,2021-03-05,234.7144012451172
525,525,2021-03-08,235.32493591308597
526,526,2021-03-09,240.891357421875
527,527,2021-03-10,242.70794677734372
528,528,2021-03-11,251.24703979492188
529,529,2021-03-12,253.5688934326172
530,530,2021-03-15,257.90155029296875
531,531,2021-03-16,262.2244873046875
532,532,2021-03-17,260.0775756835937
533,533,2021-03-18,260.0290222167969
534,534,2021-03-19,258.47467041015625
535,535,2021-03-22,266.275390625
536,536,2021-03-23,266.3143310546875
537,537,2021-03-24,264.6822204589844
538,538,2021-03-25,264.5851135253906
539,539,2021-03-26,274.50360107421875
540,540,2021-03-29,273.3670349121094
541,541,2021-03-30,268.3543701171875
542,542,2021-03-31,269.626953125
543,543,2021-04-01,273.1533508300781
544,544,2021-04-05,276.9711608886719
545,545,2021-04-06,277.31109619140625
546,546,2021-04-07,276.0774230957031
547,547,2021-04-08,271.6573486328125
548,548,2021-04-09,267.8200378417969
549,549,2021-04-12,272.4830322265625
550,550,2021-04-13,274.0762634277344
551,551,2021-04-14,273.0075988769531
552,552,2021-04-15,280.2060546875
553,553,2021-04-16,280.09918212890625
554,554,2021-04-19,279.8660888671875
555,555,2021-04-20,283.68389892578125
556,556,2021-04-21,283.03302001953125
557,557,2021-04-22,286.1611328125
558,558,2021-04-23,288.0262756347656
559,559,2021-04-26,288.3080444335937
560,560,2021-04-27,286.3650817871094
561,561,2021-04-28,289.3766174316406
562,562,2021-04-29,289.57086181640625
563,563,2021-04-30,291.1640625
564,564,2021-05-03,290.13433837890625
565,565,2021-05-04,288.4245910644531
566,566,2021-05-05,285.8113708496094
567,567,2021-05-06,283.227294921875
568,568,2021-05-07,282.6055603027344
569,569,2021-05-10,283.7227783203125
570,570,2021-05-11,283.1301574707031
571,571,2021-05-12,276.1356811523437
572,572,2021-05-13,275.0865478515625
573,573,2021-05-14,280.3809814453125
574,574,2021-05-17,280.26434326171875
575,575,2021-05-18,283.0135498046875
576,576,2021-05-19,280.7164306640625
577,577,2021-05-20,285.310791015625
578,578,2021-05-21,283.1888427734375
579,579,2021-05-24,288.6495361328125
580,580,2021-05-25,290.791015625
581,581,2021-05-26,290.53790283203125
582,582,2021-05-27,289.23358154296875
583,583,2021-05-28,290.1874694824219
584,584,2021-06-01,294.2270812988281
585,585,2021-06-02,301.3717041015625
586,586,2021-06-03,301.196533203125
587,587,2021-06-04,304.40875244140625
588,588,2021-06-07,306.81304931640625
589,589,2021-06-08,308.9739074707031
590,590,2021-06-09,308.28277587890625
591,591,2021-06-10,310.1711730957031
592,592,2021-06-11,308.89605712890625
593,593,2021-06-14,311.4950256347656
594,594,2021-06-15,311.2225036621094
595,595,2021-06-16,308.8473815917969
596,596,2021-06-17,313.3152770996094
597,597,2021-06-18,309.9667663574219
598,598,2021-06-21,312.5754699707031
599,599,2021-06-22,312.4878845214844
600,600,2021-06-23,308.7792663574219
601,601,2021-06-24,307.328857421875
602,602,2021-06-25,310.6092834472656
603,603,2021-06-28,314.24969482421875
604,604,2021-06-29,313.4417724609375
605,605,2021-06-30,310.2198791503906
606,606,2021-07-01,311.524169921875
607,607,2021-07-02,314.24969482421875
608,608,2021-07-06,317.52032470703125
609,609,2021-07-07,321.99786376953125
610,610,2021-07-08,320.1581726074219
611,611,2021-07-09,320.5670166015625
612,612,2021-07-12,321.80322265625
613,613,2021-07-13,320.391845703125
614,614,2021-07-14,322.9518127441406
615,615,2021-07-15,323.4774475097656
616,616,2021-07-16,325.2198791503906
617,617,2021-07-19,325.6286315917969
618,618,2021-07-20,326.3781433105469
619,619,2021-07-21,323.12701416015625
620,620,2021-07-22,325.2100830078125
621,621,2021-07-23,328.0718688964844
622,622,2021-07-26,329.1912841796875
623,623,2021-07-27,331.7221069335937
624,624,2021-07-28,331.2646484375
625,625,2021-07-29,329.4346618652344
626,626,2021-07-30,331.9167785644531
627,627,2021-08-02,333.25030517578125
628,628,2021-08-03,336.8128967285156
629,629,2021-08-04,339.78179931640625
630,630,2021-08-05,337.69873046875
631,631,2021-08-06,337.7765808105469
632,632,2021-08-09,337.3677978515625
633,633,2021-08-10,332.218505859375
634,634,2021-08-11,337.2704467773437
635,635,2021-08-12,340.90118408203125
636,636,2021-08-13,344.3956604003906
637,637,2021-08-16,343.0718078613281
638,638,2021-08-17,350.12896728515625
639,639,2021-08-18,344.2398681640625
640,640,2021-08-19,350.2846374511719
641,641,2021-08-20,352.5234375
642,642,2021-08-23,348.561767578125
643,643,2021-08-24,343.2567749023437
644,644,2021-08-25,340.8387756347656
645,645,2021-08-26,341.71630859375
646,646,2021-08-27,344.0075378417969
647,647,2021-08-30,349.6723022460937
648,648,2021-08-31,349.9940185546875
649,649,2021-09-01,357.2187194824219
650,650,2021-09-02,357.5404663085937
651,651,2021-09-03,357.31622314453125
652,652,2021-09-07,356.0291748046875
653,653,2021-09-08,359.3636779785156
654,654,2021-09-09,350.656982421875
655,655,2021-09-10,343.997802734375
656,656,2021-09-13,343.8417358398437
657,657,2021-09-14,347.6540222167969
658,658,2021-09-15,346.5717163085937
659,659,2021-09-16,346.5424499511719
660,660,2021-09-17,343.8807983398437
661,661,2021-09-20,344.5924987792969
662,662,2021-09-21,345.4894714355469
663,663,2021-09-22,349.5162658691406
664,664,2021-09-23,344.8069763183594
665,665,2021-09-24,336.3050537109375
666,666,2021-09-27,327.5983581542969
667,667,2021-09-28,323.3084411621094
668,668,2021-09-29,324.4588623046875
669,669,2021-09-30,322.3041381835937
670,670,2021-10-01,325.2290954589844
671,671,2021-10-04,325.80438232421875
672,672,2021-10-05,322.4894104003906
673,673,2021-10-06,328.3978576660156
674,674,2021-10-07,329.4508056640625
675,675,2021-10-08,321.61187744140625
676,676,2021-10-11,321.5729064941406
677,677,2021-10-12,325.5704040527344
678,678,2021-10-13,318.53094482421875
679,679,2021-10-14,318.6966552734375
680,680,2021-10-15,318.72589111328125
681,681,2021-10-18,315.3134460449219
682,682,2021-10-19,323.8738708496094
683,683,2021-10-20,327.90057373046875
684,684,2021-10-21,331.6543273925781
685,685,2021-10-22,336.977783203125
686,686,2021-10-25,340.4877624511719
687,687,2021-10-26,345.27496337890625
688,688,2021-10-27,340.614501953125
689,689,2021-10-28,344.1927490234375
690,690,2021-10-29,336.6950378417969
691,691,2021-11-01,338.7133178710937
692,692,2021-11-02,349.3797607421875
693,693,2021-11-03,343.1982727050781
694,694,2021-11-04,337.8065795898437
695,695,2021-11-05,335.60302734375
696,696,2021-11-08,339.2885437011719
697,697,2021-11-09,340.72174072265625
698,698,2021-11-10,333.955322265625
699,699,2021-11-11,334.3550109863281
700,700,2021-11-12,335.17401123046875
701,701,2021-11-15,339.3665466308594
702,702,2021-11-16,338.6937866210937
703,703,2021-11-17,342.10223388671875
704,704,2021-11-18,337.1703186035156
705,705,2021-11-19,336.9261169433594
706,706,2021-11-22,335.783447265625
707,707,2021-11-23,340.7935791015625
708,708,2021-11-24,346.1747436523437
709,709,2021-11-26,342.8444519042969
710,710,2021-11-29,347.2587890625
711,711,2021-11-30,335.7639465332031
712,712,2021-12-01,331.3690795898437
713,713,2021-12-02,339.9048156738281
714,714,2021-12-03,340.5396423339844
715,715,2021-12-06,340.02203369140625
716,716,2021-12-07,351.65362548828125
717,717,2021-12-08,350.59881591796875
718,718,2021-12-09,344.7489013671875
719,719,2021-12-10,350.540283203125
720,720,2021-12-13,356.4879150390625
721,721,2021-12-14,355.0034484863281
722,722,2021-12-15,361.52728271484375
723,723,2021-12-16,361.8398132324219
724,724,2021-12-17,367.0940551757813
725,725,2021-12-20,365.6095886230469
726,726,2021-12-21,364.0274353027344
727,727,2021-12-22,368.76409912109375
728,728,2021-12-23,365.531494140625
729,729,2021-12-27,374.3992309570313
730,730,2021-12-28,375.73724365234375
731,731,2021-12-29,375.95208740234375
732,732,2021-12-30,379.4777526855469
733,733,2021-12-31,379.9269409179688
734,734,2022-01-03,370.9908752441406
735,735,2022-01-04,360.8241271972656
736,736,2022-01-05,342.57098388671875
737,737,2022-01-06,341.0084533691406
738,738,2022-01-07,339.77783203125
