,Unnamed: 0,Date,EPAM
178,178,2019-10-18,186.9600067138672
179,179,2019-10-21,185.97999572753903
180,180,2019-10-22,170.0
181,181,2019-10-23,171.85000610351562
182,182,2019-10-24,177.52000427246094
183,183,2019-10-25,176.14999389648438
184,184,2019-10-28,178.57000732421875
185,185,2019-10-29,176.6199951171875
186,186,2019-10-30,177.25
187,187,2019-10-31,175.9600067138672
188,188,2019-11-01,177.4199981689453
189,189,2019-11-04,177.27999877929688
190,190,2019-11-05,177.80999755859375
191,191,2019-11-06,178.41000366210938
192,192,2019-11-07,190.2899932861328
193,193,2019-11-08,189.22999572753903
194,194,2019-11-11,194.27999877929688
195,195,2019-11-12,199.66000366210935
196,196,2019-11-13,200.83999633789065
197,197,2019-11-14,207.6699981689453
198,198,2019-11-15,205.69000244140625
199,199,2019-11-18,208.17999267578125
200,200,2019-11-19,209.6999969482422
201,201,2019-11-20,208.2700042724609
202,202,2019-11-21,205.50999450683597
203,203,2019-11-22,205.1499938964844
204,204,2019-11-25,212.7400054931641
205,205,2019-11-26,212.3000030517578
206,206,2019-11-27,213.02999877929688
207,207,2019-11-29,211.8500061035156
208,208,2019-12-02,205.0500030517578
209,209,2019-12-03,205.1000061035156
210,210,2019-12-04,207.00999450683597
211,211,2019-12-05,206.5
212,212,2019-12-06,209.91000366210935
213,213,2019-12-09,208.80999755859372
214,214,2019-12-10,208.52999877929688
215,215,2019-12-11,207.83999633789065
216,216,2019-12-12,206.7400054931641
217,217,2019-12-13,210.0200042724609
218,218,2019-12-16,212.1999969482422
219,219,2019-12-17,209.22000122070312
220,220,2019-12-18,209.32000732421875
221,221,2019-12-19,211.1699981689453
222,222,2019-12-20,211.8999938964844
223,223,2019-12-23,211.3000030517578
224,224,2019-12-24,211.66000366210935
225,225,2019-12-26,215.8600006103516
226,226,2019-12-27,214.38999938964844
227,227,2019-12-30,210.50999450683597
228,228,2019-12-31,212.16000366210935
229,229,2020-01-02,216.30999755859372
230,230,2020-01-03,217.3999938964844
231,231,2020-01-06,214.1999969482422
232,232,2020-01-07,215.6100006103516
233,233,2020-01-08,221.3800048828125
234,234,2020-01-09,223.2899932861328
235,235,2020-01-10,223.0800018310547
236,236,2020-01-13,228.55999755859372
237,237,2020-01-14,227.1699981689453
238,238,2020-01-15,228.7100067138672
239,239,2020-01-16,233.7100067138672
240,240,2020-01-17,232.42999267578125
241,241,2020-01-21,231.80999755859372
242,242,2020-01-22,232.50999450683597
243,243,2020-01-23,230.3000030517578
244,244,2020-01-24,227.57000732421875
245,245,2020-01-27,226.83999633789065
246,246,2020-01-28,233.3300018310547
247,247,2020-01-29,233.42999267578125
248,248,2020-01-30,231.9199981689453
249,249,2020-01-31,228.13999938964844
250,250,2020-02-03,234.25
251,251,2020-02-04,238.6000061035156
252,252,2020-02-05,232.1000061035156
253,253,2020-02-06,234.77999877929688
254,254,2020-02-07,233.0200042724609
255,255,2020-02-10,235.3300018310547
256,256,2020-02-11,231.47000122070312
257,257,2020-02-12,232.3500061035156
258,258,2020-02-13,232.9499969482422
259,259,2020-02-14,236.75
260,260,2020-02-18,237.0
261,261,2020-02-19,240.0
262,262,2020-02-20,238.0500030517578
263,263,2020-02-21,231.3600006103516
264,264,2020-02-24,226.02999877929688
265,265,2020-02-25,216.9600067138672
266,266,2020-02-26,221.88999938964844
267,267,2020-02-27,220.83999633789065
268,268,2020-02-28,223.1999969482422
269,269,2020-03-02,229.8699951171875
270,270,2020-03-03,225.0
271,271,2020-03-04,235.9499969482422
272,272,2020-03-05,232.44000244140625
273,273,2020-03-06,226.3999938964844
274,274,2020-03-09,206.47000122070312
275,275,2020-03-10,218.32000732421875
276,276,2020-03-11,202.7100067138672
277,277,2020-03-12,163.44000244140625
278,278,2020-03-13,192.0
279,279,2020-03-16,160.1300048828125
280,280,2020-03-17,184.0800018310547
281,281,2020-03-18,167.77000427246094
282,282,2020-03-19,165.25999450683594
283,283,2020-03-20,168.07000732421875
284,284,2020-03-23,168.00999450683594
285,285,2020-03-24,178.30999755859375
286,286,2020-03-25,175.0500030517578
287,287,2020-03-26,185.47000122070312
288,288,2020-03-27,175.22000122070312
289,289,2020-03-30,188.22000122070312
290,290,2020-03-31,185.66000366210935
291,291,2020-04-01,176.16000366210938
292,292,2020-04-02,172.02000427246094
293,293,2020-04-03,161.57000732421875
294,294,2020-04-06,184.42999267578125
295,295,2020-04-07,184.97999572753903
296,296,2020-04-08,187.8600006103516
297,297,2020-04-09,192.2899932861328
298,298,2020-04-13,197.13999938964844
299,299,2020-04-14,200.6199951171875
300,300,2020-04-15,206.52999877929688
301,301,2020-04-16,199.1300048828125
302,302,2020-04-17,209.94000244140625
303,303,2020-04-20,206.66000366210935
304,304,2020-04-21,193.97999572753903
305,305,2020-04-22,200.80999755859372
306,306,2020-04-23,204.75
307,307,2020-04-24,203.02999877929688
308,308,2020-04-27,205.77999877929688
309,309,2020-04-28,208.5500030517578
310,310,2020-04-29,223.42999267578125
311,311,2020-04-30,220.88999938964844
312,312,2020-05-01,216.3300018310547
313,313,2020-05-04,216.2100067138672
314,314,2020-05-05,221.88999938964844
315,315,2020-05-06,222.97000122070312
316,316,2020-05-07,227.00999450683597
317,317,2020-05-08,223.3000030517578
318,318,2020-05-11,228.02999877929688
319,319,2020-05-12,221.25999450683597
320,320,2020-05-13,212.0200042724609
321,321,2020-05-14,209.02999877929688
322,322,2020-05-15,216.97000122070312
323,323,2020-05-18,221.92999267578125
324,324,2020-05-19,218.63999938964844
325,325,2020-05-20,223.9600067138672
326,326,2020-05-21,223.8600006103516
327,327,2020-05-22,223.4499969482422
328,328,2020-05-26,223.92999267578125
329,329,2020-05-27,223.92999267578125
330,330,2020-05-28,228.07000732421875
331,331,2020-05-29,230.63999938964844
332,332,2020-06-01,233.8600006103516
333,333,2020-06-02,232.6300048828125
334,334,2020-06-03,228.91000366210935
335,335,2020-06-04,224.38999938964844
336,336,2020-06-05,238.0500030517578
337,337,2020-06-08,237.97999572753903
338,338,2020-06-09,235.0
339,339,2020-06-10,239.8000030517578
340,340,2020-06-11,232.1499938964844
341,341,2020-06-12,235.0
342,342,2020-06-15,234.5500030517578
343,343,2020-06-16,235.8300018310547
344,344,2020-06-17,242.2100067138672
345,345,2020-06-18,242.17999267578125
346,346,2020-06-19,252.32000732421875
347,347,2020-06-22,251.1499938964844
348,348,2020-06-23,253.67999267578125
349,349,2020-06-24,247.5
350,350,2020-06-25,250.9900054931641
351,351,2020-06-26,244.3800048828125
352,352,2020-06-29,246.08999633789065
353,353,2020-06-30,252.00999450683597
354,354,2020-07-01,252.9600067138672
355,355,2020-07-02,250.16000366210935
356,356,2020-07-06,253.1999969482422
357,357,2020-07-07,252.25
358,358,2020-07-08,255.66000366210935
359,359,2020-07-09,262.1000061035156
360,360,2020-07-10,261.1400146484375
361,361,2020-07-13,252.5399932861328
362,362,2020-07-14,253.6100006103516
363,363,2020-07-15,260.07000732421875
364,364,2020-07-16,258.2200012207031
365,365,2020-07-17,264.69000244140625
366,366,2020-07-20,278.8599853515625
367,367,2020-07-21,278.5199890136719
368,368,2020-07-22,278.1300048828125
369,369,2020-07-23,278.2200012207031
370,370,2020-07-24,274.1000061035156
371,371,2020-07-27,280.04998779296875
372,372,2020-07-28,276.92999267578125
373,373,2020-07-29,284.510009765625
374,374,2020-07-30,287.04998779296875
375,375,2020-07-31,290.0799865722656
376,376,2020-08-03,291.75
377,377,2020-08-04,291.4700012207031
378,378,2020-08-05,294.1099853515625
379,379,2020-08-06,297.4800109863281
380,380,2020-08-07,298.0
381,381,2020-08-10,298.7300109863281
382,382,2020-08-11,295.94000244140625
383,383,2020-08-12,312.20001220703125
384,384,2020-08-13,308.7200012207031
385,385,2020-08-14,307.9700012207031
386,386,2020-08-17,308.3800048828125
387,387,2020-08-18,304.04998779296875
388,388,2020-08-19,303.760009765625
389,389,2020-08-20,302.7900085449219
390,390,2020-08-21,308.5599975585937
391,391,2020-08-24,313.42999267578125
392,392,2020-08-25,319.29998779296875
393,393,2020-08-26,323.010009765625
394,394,2020-08-27,323.7300109863281
395,395,2020-08-28,326.2799987792969
396,396,2020-08-31,327.1000061035156
397,397,2020-09-01,334.7799987792969
398,398,2020-09-02,337.739990234375
399,399,2020-09-03,324.5
400,400,2020-09-04,316.29998779296875
401,401,2020-09-08,309.3500061035156
402,402,2020-09-09,318.9200134277344
403,403,2020-09-10,318.4700012207031
404,404,2020-09-11,314.95001220703125
405,405,2020-09-14,324.6199951171875
406,406,2020-09-15,334.9200134277344
407,407,2020-09-16,329.7099914550781
408,408,2020-09-17,322.20001220703125
409,409,2020-09-18,316.19000244140625
410,410,2020-09-21,314.29998779296875
411,411,2020-09-22,321.7300109863281
412,412,2020-09-23,314.75
413,413,2020-09-24,314.9800109863281
414,414,2020-09-25,322.95001220703125
415,415,2020-09-28,328.9599914550781
416,416,2020-09-29,325.5599975585937
417,417,2020-09-30,323.2799987792969
418,418,2020-10-01,334.1199951171875
419,419,2020-10-02,326.9200134277344
420,420,2020-10-05,333.7799987792969
421,421,2020-10-06,335.3399963378906
422,422,2020-10-07,344.32000732421875
423,423,2020-10-08,334.6400146484375
424,424,2020-10-09,337.25
425,425,2020-10-12,345.0799865722656
426,426,2020-10-13,348.760009765625
427,427,2020-10-14,346.8900146484375
428,428,2020-10-15,349.0400085449219
429,429,2020-10-16,350.57000732421875
430,430,2020-10-19,342.5799865722656
431,431,2020-10-20,345.6600036621094
432,432,2020-10-21,347.3599853515625
433,433,2020-10-22,337.260009765625
434,434,2020-10-23,339.04998779296875
435,435,2020-10-26,328.44000244140625
436,436,2020-10-27,326.7799987792969
437,437,2020-10-28,315.6700134277344
438,438,2020-10-29,317.0199890136719
439,439,2020-10-30,308.95001220703125
440,440,2020-11-02,313.70001220703125
441,441,2020-11-03,314.1199951171875
442,442,2020-11-04,328.8599853515625
443,443,2020-11-05,346.6300048828125
444,444,2020-11-06,342.2300109863281
445,445,2020-11-09,318.5400085449219
446,446,2020-11-10,312.6000061035156
447,447,2020-11-11,326.9700012207031
448,448,2020-11-12,332.7300109863281
449,449,2020-11-13,333.3800048828125
450,450,2020-11-16,322.82000732421875
451,451,2020-11-17,331.6199951171875
452,452,2020-11-18,327.92999267578125
453,453,2020-11-19,334.5799865722656
454,454,2020-11-20,341.010009765625
455,455,2020-11-23,335.69000244140625
456,456,2020-11-24,315.4599914550781
457,457,2020-11-25,318.6499938964844
458,458,2020-11-27,325.95001220703125
459,459,2020-11-30,322.3299865722656
460,460,2020-12-01,328.82000732421875
461,461,2020-12-02,323.5899963378906
462,462,2020-12-03,319.69000244140625
463,463,2020-12-04,324.92999267578125
464,464,2020-12-07,323.0799865722656
465,465,2020-12-08,329.4599914550781
466,466,2020-12-09,320.5799865722656
467,467,2020-12-10,322.760009765625
468,468,2020-12-11,321.20001220703125
469,469,2020-12-14,325.2200012207031
470,470,2020-12-15,325.92999267578125
471,471,2020-12-16,334.0400085449219
472,472,2020-12-17,344.20001220703125
473,473,2020-12-18,346.5299987792969
474,474,2020-12-21,340.6300048828125
475,475,2020-12-22,355.4599914550781
476,476,2020-12-23,352.8599853515625
477,477,2020-12-24,356.3399963378906
478,478,2020-12-28,353.6300048828125
479,479,2020-12-29,351.75
480,480,2020-12-30,358.4800109863281
481,481,2020-12-31,358.3500061035156
482,482,2021-01-04,348.0599975585937
483,483,2021-01-05,345.70001220703125
484,484,2021-01-06,329.6600036621094
485,485,2021-01-07,338.4800109863281
486,486,2021-01-08,342.3699951171875
487,487,2021-01-11,342.8399963378906
488,488,2021-01-12,331.7300109863281
489,489,2021-01-13,333.5400085449219
490,490,2021-01-14,340.6499938964844
491,491,2021-01-15,348.010009765625
492,492,2021-01-19,351.4100036621094
493,493,2021-01-20,363.8999938964844
494,494,2021-01-21,363.260009765625
495,495,2021-01-22,359.69000244140625
496,496,2021-01-25,354.1499938964844
497,497,2021-01-26,350.75
498,498,2021-01-27,339.6199951171875
499,499,2021-01-28,348.9700012207031
500,500,2021-01-29,344.42999267578125
501,501,2021-02-01,356.70001220703125
502,502,2021-02-02,370.9299926757813
503,503,2021-02-03,372.7799987792969
504,504,2021-02-04,373.0899963378906
505,505,2021-02-05,377.4299926757813
506,506,2021-02-08,390.3299865722656
507,507,2021-02-09,394.4599914550781
508,508,2021-02-10,387.3299865722656
509,509,2021-02-11,392.8900146484375
510,510,2021-02-12,400.2699890136719
511,511,2021-02-16,394.4800109863281
512,512,2021-02-17,391.7000122070313
513,513,2021-02-18,378.4599914550781
514,514,2021-02-19,376.0
515,515,2021-02-22,364.8900146484375
516,516,2021-02-23,371.6300048828125
517,517,2021-02-24,369.260009765625
518,518,2021-02-25,364.1799926757813
519,519,2021-02-26,373.6099853515625
520,520,2021-03-01,384.6499938964844
521,521,2021-03-02,387.2900085449219
522,522,2021-03-03,378.7900085449219
523,523,2021-03-04,359.5
524,524,2021-03-05,358.54998779296875
525,525,2021-03-08,339.1199951171875
526,526,2021-03-09,351.45001220703125
527,527,2021-03-10,353.239990234375
528,528,2021-03-11,366.0199890136719
529,529,2021-03-12,364.1499938964844
530,530,2021-03-15,372.5700073242188
531,531,2021-03-16,371.6799926757813
532,532,2021-03-17,373.8800048828125
533,533,2021-03-18,368.9100036621094
534,534,2021-03-19,379.6000061035156
535,535,2021-03-22,380.4500122070313
536,536,2021-03-23,373.8299865722656
537,537,2021-03-24,368.510009765625
538,538,2021-03-25,368.010009765625
539,539,2021-03-26,387.739990234375
540,540,2021-03-29,378.0799865722656
541,541,2021-03-30,383.510009765625
542,542,2021-03-31,396.6900024414063
543,543,2021-04-01,399.989990234375
544,544,2021-04-05,409.30999755859375
545,545,2021-04-06,411.010009765625
546,546,2021-04-07,410.3599853515625
547,547,2021-04-08,420.5499877929688
548,548,2021-04-09,423.05999755859375
549,549,2021-04-12,424.6700134277344
550,550,2021-04-13,432.4800109863281
551,551,2021-04-14,430.3999938964844
552,552,2021-04-15,448.6700134277344
553,553,2021-04-16,446.0400085449219
554,554,2021-04-19,446.9400024414063
555,555,2021-04-20,446.9200134277344
556,556,2021-04-21,448.8299865722656
557,557,2021-04-22,448.5199890136719
558,558,2021-04-23,458.1499938964844
559,559,2021-04-26,458.8299865722656
560,560,2021-04-27,458.8399963378906
561,561,2021-04-28,459.7300109863281
562,562,2021-04-29,459.0
563,563,2021-04-30,457.75
564,564,2021-05-03,459.5799865722656
565,565,2021-05-04,458.5199890136719
566,566,2021-05-05,461.2799987792969
567,567,2021-05-06,458.3800048828125
568,568,2021-05-07,460.2000122070313
569,569,2021-05-10,460.010009765625
570,570,2021-05-11,454.0899963378906
571,571,2021-05-12,441.1600036621094
572,572,2021-05-13,446.8900146484375
573,573,2021-05-14,451.55999755859375
574,574,2021-05-17,447.739990234375
575,575,2021-05-18,446.4800109863281
576,576,2021-05-19,451.239990234375
577,577,2021-05-20,472.260009765625
578,578,2021-05-21,477.2200012207031
579,579,2021-05-24,484.4200134277344
580,580,2021-05-25,479.2699890136719
581,581,2021-05-26,477.8399963378906
582,582,2021-05-27,471.8299865722656
583,583,2021-05-28,477.6000061035156
584,584,2021-06-01,478.5899963378906
585,585,2021-06-02,481.1600036621094
586,586,2021-06-03,474.989990234375
587,587,2021-06-04,482.2999877929688
588,588,2021-06-07,487.6700134277344
589,589,2021-06-08,489.1700134277344
590,590,2021-06-09,492.9800109863281
591,591,2021-06-10,505.6300048828125
592,592,2021-06-11,508.4599914550781
593,593,2021-06-14,508.2099914550781
594,594,2021-06-15,500.7999877929688
595,595,2021-06-16,503.8699951171875
596,596,2021-06-17,514.5999755859375
597,597,2021-06-18,510.5199890136719
598,598,2021-06-21,518.5399780273438
599,599,2021-06-22,519.1599731445312
600,600,2021-06-23,515.8800048828125
601,601,2021-06-24,518.530029296875
602,602,2021-06-25,523.1500244140625
603,603,2021-06-28,521.0599975585938
604,604,2021-06-29,519.2100219726562
605,605,2021-06-30,510.9599914550781
606,606,2021-07-01,510.239990234375
607,607,2021-07-02,516.280029296875
608,608,2021-07-06,519.760009765625
609,609,2021-07-07,527.0499877929688
610,610,2021-07-08,515.2000122070312
611,611,2021-07-09,527.8200073242188
612,612,2021-07-12,534.5900268554688
613,613,2021-07-13,536.2899780273438
614,614,2021-07-14,541.9299926757812
615,615,2021-07-15,538.3499755859375
616,616,2021-07-16,527.7100219726562
617,617,2021-07-19,534.5399780273438
618,618,2021-07-20,545.1500244140625
619,619,2021-07-21,548.239990234375
620,620,2021-07-22,552.2999877929688
621,621,2021-07-23,557.3599853515625
622,622,2021-07-26,553.6900024414062
623,623,2021-07-27,553.8499755859375
624,624,2021-07-28,552.9600219726562
625,625,2021-07-29,556.1400146484375
626,626,2021-07-30,559.7999877929688
627,627,2021-08-02,558.4000244140625
628,628,2021-08-03,571.2100219726562
629,629,2021-08-04,569.0800170898438
630,630,2021-08-05,589.6599731445312
631,631,2021-08-06,598.02001953125
632,632,2021-08-09,608.75
633,633,2021-08-10,604.219970703125
634,634,2021-08-11,600.0
635,635,2021-08-12,602.0
636,636,2021-08-13,607.8499755859375
637,637,2021-08-16,618.969970703125
638,638,2021-08-17,620.3300170898438
639,639,2021-08-18,622.0
640,640,2021-08-19,619.5599975585938
641,641,2021-08-20,630.1099853515625
642,642,2021-08-23,626.6300048828125
643,643,2021-08-24,633.3200073242188
644,644,2021-08-25,620.0
645,645,2021-08-26,622.3400268554688
646,646,2021-08-27,629.0999755859375
647,647,2021-08-30,636.2999877929688
648,648,2021-08-31,632.8099975585938
649,649,2021-09-01,631.25
650,650,2021-09-02,633.1199951171875
651,651,2021-09-03,643.3900146484375
652,652,2021-09-07,627.1199951171875
653,653,2021-09-08,629.3200073242188
654,654,2021-09-09,626.8900146484375
655,655,2021-09-10,627.010009765625
656,656,2021-09-13,617.6599731445312
657,657,2021-09-14,622.7100219726562
658,658,2021-09-15,623.8200073242188
659,659,2021-09-16,627.3699951171875
660,660,2021-09-17,613.9500122070312
661,661,2021-09-20,605.2899780273438
662,662,2021-09-21,614.010009765625
663,663,2021-09-22,621.030029296875
664,664,2021-09-23,629.530029296875
665,665,2021-09-24,629.469970703125
666,666,2021-09-27,597.6300048828125
667,667,2021-09-28,568.5499877929688
668,668,2021-09-29,570.25
669,669,2021-09-30,570.47998046875
670,670,2021-10-01,575.4400024414062
671,671,2021-10-04,564.0700073242188
672,672,2021-10-05,577.6500244140625
673,673,2021-10-06,582.1699829101562
674,674,2021-10-07,594.8900146484375
675,675,2021-10-08,586.719970703125
676,676,2021-10-11,576.489990234375
677,677,2021-10-12,582.5599975585938
678,678,2021-10-13,596.5700073242188
679,679,2021-10-14,610.8400268554688
680,680,2021-10-15,618.989990234375
681,681,2021-10-18,632.7899780273438
682,682,2021-10-19,634.1599731445312
683,683,2021-10-20,627.9000244140625
684,684,2021-10-21,642.6699829101562
685,685,2021-10-22,648.4099731445312
686,686,2021-10-25,652.260009765625
687,687,2021-10-26,653.489990234375
688,688,2021-10-27,652.3599853515625
689,689,2021-10-28,670.530029296875
690,690,2021-10-29,673.239990234375
691,691,2021-11-01,659.6500244140625
692,692,2021-11-02,674.3300170898438
693,693,2021-11-03,679.9500122070312
694,694,2021-11-04,716.260009765625
695,695,2021-11-05,705.0599975585938
696,696,2021-11-08,717.489990234375
697,697,2021-11-09,717.0800170898438
698,698,2021-11-10,674.6500244140625
699,699,2021-11-11,668.1500244140625
700,700,2021-11-12,671.3599853515625
701,701,2021-11-15,660.6799926757812
702,702,2021-11-16,671.010009765625
703,703,2021-11-17,665.72998046875
704,704,2021-11-18,663.9400024414062
705,705,2021-11-19,663.8400268554688
706,706,2021-11-22,614.1599731445312
707,707,2021-11-23,602.9400024414062
708,708,2021-11-24,620.27001953125
709,709,2021-11-26,609.0
710,710,2021-11-29,634.1699829101562
711,711,2021-11-30,608.5499877929688
712,712,2021-12-01,595.010009765625
713,713,2021-12-02,619.8400268554688
714,714,2021-12-03,596.6900024414062
715,715,2021-12-06,572.7999877929688
716,716,2021-12-07,595.0
717,717,2021-12-08,700.1400146484375
718,718,2021-12-09,700.010009765625
719,719,2021-12-10,697.1199951171875
720,720,2021-12-13,685.0
721,721,2021-12-14,663.1300048828125
722,722,2021-12-15,649.02001953125
723,723,2021-12-16,635.72998046875
724,724,2021-12-17,636.3300170898438
725,725,2021-12-20,623.030029296875
726,726,2021-12-21,648.989990234375
727,727,2021-12-22,660.52001953125
728,728,2021-12-23,663.0800170898438
729,729,2021-12-27,697.0
730,730,2021-12-28,682.2000122070312
731,731,2021-12-29,677.8400268554688
732,732,2021-12-30,673.1400146484375
733,733,2021-12-31,668.4500122070312
734,734,2022-01-03,642.2000122070312
735,735,2022-01-04,618.7100219726562
736,736,2022-01-05,587.7999877929688
737,737,2022-01-06,579.0499877929688
738,738,2022-01-07,556.6799926757812
739,739,2022-01-10,545.8499755859375
740,740,2022-01-11,559.4000244140625
741,741,2022-01-12,571.1099853515625
742,742,2022-01-13,540.6199951171875
743,743,2022-01-14,543.0599975585938
744,744,2022-01-18,505.9500122070313
745,745,2022-01-19,493.9800109863281
746,746,2022-01-20,486.0700073242188
747,747,2022-01-21,464.7099914550781
