,Unnamed: 0,Date,PARA
0,0,2019-02-05,43.482723236083984
1,1,2019-02-06,43.4565315246582
2,2,2019-02-07,42.90656280517578
3,3,2019-02-08,43.26448440551758
4,4,2019-02-11,41.98120880126953
5,5,2019-02-12,42.23438262939453
6,6,2019-02-13,42.27802658081055
7,7,2019-02-14,42.862911224365234
8,8,2019-02-15,44.2072868347168
9,9,2019-02-19,44.146183013916016
10,10,2019-02-20,44.6961555480957
11,11,2019-02-21,44.45173263549805
12,12,2019-02-22,45.1239128112793
13,13,2019-02-25,44.154903411865234
14,14,2019-02-26,44.05888748168945
15,15,2019-02-27,43.31686019897461
16,16,2019-02-28,43.831912994384766
17,17,2019-03-01,44.33823394775391
18,18,2019-03-04,43.744625091552734
19,19,2019-03-05,43.82319259643555
20,20,2019-03-06,43.66605758666992
21,21,2019-03-07,42.89783477783203
22,22,2019-03-08,42.94164276123047
23,23,2019-03-11,43.00297164916992
24,24,2019-03-12,43.31840896606445
25,25,2019-03-13,42.67002487182617
26,26,2019-03-14,42.2669792175293
27,27,2019-03-15,41.79384994506836
28,28,2019-03-18,41.74127578735352
29,29,2019-03-19,41.3732795715332
30,30,2019-03-20,40.44452667236328
31,31,2019-03-21,40.39195251464844
32,32,2019-03-22,39.480735778808594
33,33,2019-03-25,39.89252853393555
34,34,2019-03-26,41.46089553833008
35,35,2019-03-27,41.68870544433594
36,36,2019-03-28,41.43461990356445
37,37,2019-03-29,41.64488983154297
38,38,2019-04-01,42.24070358276367
39,39,2019-04-02,42.004127502441406
40,40,2019-04-03,42.76640701293945
41,41,2019-04-04,43.51116180419922
42,42,2019-04-05,44.13325119018555
43,43,2019-04-08,45.02695083618164
44,44,2019-04-09,44.7816276550293
45,45,2019-04-10,45.23723602294922
46,46,2019-04-11,45.175907135009766
47,47,2019-04-12,45.19343185424805
48,48,2019-04-15,45.35113906860352
49,49,2019-04-16,45.77170944213867
50,50,2019-04-17,46.02580642700195
51,51,2019-04-18,45.903133392333984
52,52,2019-04-22,44.7816276550293
53,53,2019-04-23,44.98314666748047
54,54,2019-04-24,44.99190521240234
55,55,2019-04-25,44.38733673095703
56,56,2019-04-26,44.860477447509766
57,57,2019-04-29,45.342376708984375
58,58,2019-04-30,44.921817779541016
59,59,2019-05-01,44.79915237426758
60,60,2019-05-02,44.177059173583984
61,61,2019-05-03,43.57249450683594
62,62,2019-05-06,43.51116180419922
63,63,2019-05-07,42.486026763916016
64,64,2019-05-08,42.52984237670898
65,65,2019-05-09,42.7401237487793
66,66,2019-05-10,43.186973571777344
67,67,2019-05-13,41.39956283569336
68,68,2019-05-14,41.78507614135742
69,69,2019-05-15,41.91651153564453
70,70,2019-05-16,42.37212753295898
71,71,2019-05-17,42.38965225219727
72,72,2019-05-20,42.32831573486328
73,73,2019-05-21,42.86279296875
74,74,2019-05-22,42.33707046508789
75,75,2019-05-23,41.97784423828125
76,76,2019-05-24,41.60108184814453
77,77,2019-05-28,41.723751068115234
78,78,2019-05-29,40.93518829345703
79,79,2019-05-30,42.23193740844727
80,80,2019-05-31,42.30202865600586
81,81,2019-06-03,42.2669792175293
82,82,2019-06-04,42.76640701293945
83,83,2019-06-05,42.32831573486328
84,84,2019-06-06,42.44221496582031
85,85,2019-06-07,42.58293533325195
86,86,2019-06-10,42.18716812133789
87,87,2019-06-11,42.2839241027832
88,88,2019-06-12,42.50378036499024
89,89,2019-06-13,43.38323593139648
90,90,2019-06-14,43.0842170715332
91,91,2019-06-17,43.22492980957031
92,92,2019-06-18,43.2776985168457
93,93,2019-06-19,43.74381256103516
94,94,2019-06-20,44.64964294433594
95,95,2019-06-21,44.38580322265625
96,96,2019-06-24,44.22750854492188
97,97,2019-06-25,43.462379455566406
98,98,2019-06-26,42.74123001098633
99,99,2019-06-27,42.93471145629883
100,100,2019-06-28,43.88451766967773
101,101,2019-07-01,44.4561653137207
102,102,2019-07-02,44.834320068359375
103,103,2019-07-03,45.59064865112305
104,104,2019-07-05,45.74015808105469
105,105,2019-07-08,46.08313751220703
106,106,2019-07-09,46.00398635864258
107,107,2019-07-10,46.23263931274414
108,108,2019-07-11,46.6811752319336
109,109,2019-07-12,46.76911544799805
110,110,2019-07-15,46.93620681762695
111,111,2019-07-16,47.059329986572266
112,112,2019-07-17,46.100730895996094
113,113,2019-07-18,45.14213180541992
114,114,2019-07-19,44.588077545166016
115,115,2019-07-22,43.98125076293945
116,116,2019-07-23,44.04281997680664
117,117,2019-07-24,44.895877838134766
118,118,2019-07-25,45.18610000610352
119,119,2019-07-26,45.59943771362305
120,120,2019-07-29,45.863277435302734
121,121,2019-07-30,46.20626831054688
122,122,2019-07-31,45.30043029785156
123,123,2019-08-01,44.51772689819336
124,124,2019-08-02,44.32424545288086
125,125,2019-08-05,43.14577865600586
126,126,2019-08-06,43.58551025390625
127,127,2019-08-07,43.25131607055664
128,128,2019-08-08,44.69361114501953
129,129,2019-08-09,43.01386642456055
130,130,2019-08-12,42.24873733520508
131,131,2019-08-13,42.82918167114258
132,132,2019-08-14,39.26741027832031
133,133,2019-08-15,38.12411880493164
134,134,2019-08-16,38.51987838745117
135,135,2019-08-19,38.88924789428711
136,136,2019-08-20,38.81888961791992
137,137,2019-08-21,38.76611709594727
138,138,2019-08-22,38.22966766357422
139,139,2019-08-23,36.417999267578125
140,140,2019-08-26,36.725807189941406
141,141,2019-08-27,36.09259414672852
142,142,2019-08-28,36.70820999145508
143,143,2019-08-29,37.25346755981445
144,144,2019-08-30,36.98963928222656
145,145,2019-09-03,36.31245803833008
146,146,2019-09-04,36.64663696289063
147,147,2019-09-05,37.81631851196289
148,148,2019-09-06,38.37037658691406
149,149,2019-09-09,38.95321273803711
150,150,2019-09-10,39.262298583984375
151,151,2019-09-11,38.68828582763672
152,152,2019-09-12,38.69710540771485
153,153,2019-09-13,38.69710540771485
154,154,2019-09-16,38.90023040771485
155,155,2019-09-17,38.23789978027344
156,156,2019-09-18,38.30855178833008
157,157,2019-09-19,37.43428802490234
158,158,2019-09-20,36.9839096069336
159,159,2019-09-23,37.06340026855469
160,160,2019-09-24,36.48055267333984
161,161,2019-09-25,36.41873550415039
162,162,2019-09-26,35.58863067626953
163,163,2019-09-27,35.606292724609375
164,164,2019-09-30,35.65044403076172
165,165,2019-10-01,35.47382736206055
166,166,2019-10-02,34.016719818115234
167,167,2019-10-03,33.95490264892578
168,168,2019-10-04,34.47593307495117
169,169,2019-10-07,34.228668212890625
170,170,2019-10-08,32.82455062866211
171,171,2019-10-09,33.213104248046875
172,172,2019-10-10,33.257266998291016
173,173,2019-10-11,33.93724822998047
174,174,2019-10-14,33.50453567504883
175,175,2019-10-15,33.61933517456055
176,176,2019-10-16,33.64582824707031
177,177,2019-10-17,33.36323165893555
178,178,2019-10-18,32.453643798828125
179,179,2019-10-21,32.10041427612305
180,180,2019-10-22,32.091583251953125
181,181,2019-10-23,32.22404479980469
182,182,2019-10-24,31.570556640625
183,183,2019-10-25,31.82665634155273
184,184,2019-10-28,31.658863067626957
185,185,2019-10-29,31.959125518798828
186,186,2019-10-30,31.42043113708496
187,187,2019-10-31,31.82665634155273
188,188,2019-11-01,32.444820404052734
189,189,2019-11-04,32.798057556152344
190,190,2019-11-05,33.10713577270508
191,191,2019-11-06,32.51546859741211
192,192,2019-11-07,33.380889892578125
193,193,2019-11-08,33.6546516418457
194,194,2019-11-11,34.59956359863281
195,195,2019-11-12,33.34556579589844
196,196,2019-11-13,32.54196548461914
197,197,2019-11-14,33.23078155517578
198,198,2019-11-15,34.06087875366211
199,199,2019-11-18,34.7408561706543
200,200,2019-11-19,34.77618408203125
201,201,2019-11-20,34.449432373046875
202,202,2019-11-21,34.42293930053711
203,203,2019-11-22,34.89981842041016
204,204,2019-11-25,35.403175354003906
205,205,2019-11-26,35.77407455444336
206,206,2019-11-27,35.67693328857422
207,207,2019-11-29,35.65928268432617
208,208,2019-12-02,35.200069427490234
209,209,2019-12-03,34.7408561706543
210,210,2019-12-04,36.0036735534668
211,211,2019-12-05,36.08316802978516
212,212,2019-12-06,35.07644271850586
213,213,2019-12-09,34.12269973754883
214,214,2019-12-10,33.2219352722168
215,215,2019-12-11,32.930519104003906
216,216,2019-12-12,33.36323165893555
217,217,2019-12-13,34.12269973754883
218,218,2019-12-16,35.102928161621094
219,219,2019-12-17,35.57096862792969
220,220,2019-12-18,36.33925628662109
221,221,2019-12-19,37.04573822021485
222,222,2019-12-20,37.43428802490234
223,223,2019-12-23,37.25766372680664
224,224,2019-12-24,37.10755157470703
225,225,2019-12-26,37.6727294921875
226,226,2019-12-27,36.8779411315918
227,227,2019-12-30,36.63067626953125
228,228,2019-12-31,37.06340026855469
229,229,2020-01-02,37.16936111450195
230,230,2020-01-03,36.60417938232422
231,231,2020-01-06,37.14287185668945
232,232,2020-01-07,37.204689025878906
233,233,2020-01-08,36.9750862121582
234,234,2020-01-09,36.03900909423828
235,235,2020-01-10,35.59746551513672
236,236,2020-01-13,36.03017425537109
237,237,2020-01-14,35.6151237487793
238,238,2020-01-15,35.04994583129883
239,239,2020-01-16,35.35902404785156
240,240,2020-01-17,34.87332534790039
241,241,2020-01-21,34.20216751098633
242,242,2020-01-22,33.95490264892578
243,243,2020-01-23,32.66559219360352
244,244,2020-01-24,31.605880737304688
245,245,2020-01-27,31.02303504943848
246,246,2020-01-28,31.226152420043945
247,247,2020-01-29,30.634469985961918
248,248,2020-01-30,30.19293212890625
249,249,2020-01-31,30.139955520629883
250,250,2020-02-03,29.21270179748535
251,251,2020-02-04,29.645416259765625
252,252,2020-02-05,30.32539749145508
253,253,2020-02-06,30.55499649047852
254,254,2020-02-07,30.652137756347656
255,255,2020-02-10,30.210594177246094
256,256,2020-02-11,30.881750106811523
257,257,2020-02-12,31.164342880249023
258,258,2020-02-13,30.890575408935547
259,259,2020-02-14,30.890575408935547
260,260,2020-02-18,30.996545791625977
261,261,2020-02-19,31.49990463256836
262,262,2020-02-20,25.865779876708984
263,263,2020-02-21,24.956193923950195
264,264,2020-02-24,23.78168487548828
265,265,2020-02-25,22.395227432250977
266,266,2020-02-26,21.582782745361328
267,267,2020-02-27,21.09708023071289
268,268,2020-02-28,21.732908248901367
269,269,2020-03-02,21.46797752380371
270,270,2020-03-03,20.38177490234375
271,271,2020-03-04,20.399436950683597
272,272,2020-03-05,18.968826293945312
273,273,2020-03-06,19.04830741882324
274,274,2020-03-09,16.928882598876953
275,275,2020-03-10,18.12989044189453
276,276,2020-03-11,17.485233306884766
277,277,2020-03-12,14.253114700317385
278,278,2020-03-13,14.70132541656494
279,279,2020-03-16,12.200304985046388
280,280,2020-03-17,11.420418739318848
281,281,2020-03-18,10.945314407348633
282,282,2020-03-19,11.312847137451172
283,283,2020-03-20,10.73017406463623
284,284,2020-03-23,10.111642837524414
285,285,2020-03-24,13.222228050231934
286,286,2020-03-25,13.213264465332031
287,287,2020-03-26,12.540946006774902
288,288,2020-03-27,11.46524143218994
289,289,2020-03-30,12.630589485168455
290,290,2020-03-31,12.558876037597656
291,291,2020-04-01,11.456276893615724
292,292,2020-04-02,11.438347816467283
293,293,2020-04-03,11.142528533935549
294,294,2020-04-06,12.49612522125244
295,295,2020-04-07,13.16844367980957
296,296,2020-04-08,14.163470268249512
297,297,2020-04-09,14.844751358032228
298,298,2020-04-13,14.396539688110352
299,299,2020-04-14,14.58479118347168
300,300,2020-04-15,13.625617027282717
301,301,2020-04-16,13.114657402038574
302,302,2020-04-17,14.163470268249512
303,303,2020-04-20,13.912471771240234
304,304,2020-04-21,13.58079719543457
305,305,2020-04-22,13.383584022521973
306,306,2020-04-23,13.912471771240234
307,307,2020-04-24,14.011078834533691
308,308,2020-04-27,15.221251487731934
309,309,2020-04-28,15.64256477355957
310,310,2020-04-29,17.02305793762207
311,311,2020-04-30,15.472249031066896
312,312,2020-05-01,14.755108833312988
313,313,2020-05-04,14.432397842407228
314,314,2020-05-05,13.679402351379396
315,315,2020-05-06,13.33876132965088
316,316,2020-05-07,14.71925163269043
317,317,2020-05-08,16.20731544494629
318,318,2020-05-11,16.17145538330078
319,319,2020-05-12,16.359704971313477
320,320,2020-05-13,15.104714393615724
321,321,2020-05-14,15.382607460021973
322,322,2020-05-15,15.508102416992188
323,323,2020-05-18,17.076845169067383
324,324,2020-05-19,17.605731964111328
325,325,2020-05-20,17.59676742553711
326,326,2020-05-21,17.785017013549805
327,327,2020-05-22,17.560909271240234
328,328,2020-05-26,18.260122299194336
329,329,2020-05-27,19.73025131225586
330,330,2020-05-28,19.004148483276367
331,331,2020-05-29,18.591794967651367
332,332,2020-06-01,19.299972534179688
333,333,2020-06-02,19.577861785888672
334,334,2020-06-03,20.36671257019043
335,335,2020-06-04,21.6217041015625
336,336,2020-06-05,22.249195098876957
337,337,2020-06-08,25.55699920654297
338,338,2020-06-09,23.324907302856445
339,339,2020-06-10,21.51413345336914
340,340,2020-06-11,21.1466007232666
341,341,2020-06-12,20.739059448242188
342,342,2020-06-15,22.541278839111328
343,343,2020-06-16,21.90733528137207
344,344,2020-06-17,21.101320266723636
345,345,2020-06-18,22.188081741333008
346,346,2020-06-19,21.454513549804688
347,347,2020-06-22,21.273386001586918
348,348,2020-06-23,21.472625732421875
349,349,2020-06-24,21.35489845275879
350,350,2020-06-25,20.802459716796875
351,351,2020-06-26,20.213790893554688
352,352,2020-06-29,20.874910354614254
353,353,2020-06-30,21.119428634643555
354,354,2020-07-01,21.37300682067871
355,355,2020-07-02,21.05603408813477
356,356,2020-07-06,21.454513549804688
357,357,2020-07-07,20.78434562683105
358,358,2020-07-08,20.75717544555664
359,359,2020-07-09,20.014554977416992
360,360,2020-07-10,20.766233444213867
361,361,2020-07-13,21.472625732421875
362,362,2020-07-14,21.961669921875
363,363,2020-07-15,22.595617294311523
364,364,2020-07-16,23.093719482421875
365,365,2020-07-17,22.812971115112305
366,366,2020-07-20,22.160911560058597
367,367,2020-07-21,22.20619201660156
368,368,2020-07-22,22.514110565185547
369,369,2020-07-23,22.75863075256348
370,370,2020-07-24,22.41448974609375
371,371,2020-07-27,22.486940383911133
372,372,2020-07-28,22.20619201660156
373,373,2020-07-29,22.903533935546875
374,374,2020-07-30,23.374467849731445
375,375,2020-07-31,23.60993003845215
376,376,2020-08-03,23.28390312194824
377,377,2020-08-04,24.04463195800781
378,378,2020-08-05,23.546533584594727
379,379,2020-08-06,24.352548599243164
380,380,2020-08-07,23.73672103881836
381,381,2020-08-10,23.827281951904297
382,382,2020-08-11,24.00840759277344
383,383,2020-08-12,23.763891220092773
384,384,2020-08-13,24.17142105102539
385,385,2020-08-14,24.868764877319336
386,386,2020-08-17,24.66046714782715
387,387,2020-08-18,24.424999237060547
388,388,2020-08-19,24.74197578430176
389,389,2020-08-20,24.17142105102539
390,390,2020-08-21,24.00840759277344
391,391,2020-08-24,25.03177833557129
392,392,2020-08-25,24.9683837890625
393,393,2020-08-26,25.258188247680664
394,394,2020-08-27,25.60232925415039
395,395,2020-08-28,25.3487491607666
396,396,2020-08-31,25.22196388244629
397,397,2020-09-01,25.08611869812012
398,398,2020-09-02,25.63855361938477
399,399,2020-09-03,25.58421516418457
