,Date,BR
103,2019-07-02 00:00:00-04:00,121.16495513916016
104,2019-07-03 00:00:00-04:00,121.86744689941406
105,2019-07-05 00:00:00-04:00,122.4219970703125
106,2019-07-08 00:00:00-04:00,121.28511810302734
107,2019-07-09 00:00:00-04:00,121.13724517822266
108,2019-07-10 00:00:00-04:00,121.22965240478516
109,2019-07-11 00:00:00-04:00,122.18169403076172
110,2019-07-12 00:00:00-04:00,122.34803009033203
111,2019-07-15 00:00:00-04:00,122.55138397216797
112,2019-07-16 00:00:00-04:00,122.23712921142578
113,2019-07-17 00:00:00-04:00,123.11524963378906
114,2019-07-18 00:00:00-04:00,124.65876770019531
115,2019-07-19 00:00:00-04:00,123.04124450683594
116,2019-07-22 00:00:00-04:00,122.59761047363281
117,2019-07-23 00:00:00-04:00,124.01177978515625
118,2019-07-24 00:00:00-04:00,124.00251007080078
119,2019-07-25 00:00:00-04:00,124.4277114868164
120,2019-07-26 00:00:00-04:00,124.22438049316406
121,2019-07-29 00:00:00-04:00,123.60506439208984
122,2019-07-30 00:00:00-04:00,121.30360412597656
123,2019-07-31 00:00:00-04:00,117.49553680419922
124,2019-08-01 00:00:00-04:00,118.74333953857422
125,2019-08-02 00:00:00-04:00,118.05935668945312
126,2019-08-05 00:00:00-04:00,111.91282653808594
127,2019-08-06 00:00:00-04:00,113.71519470214844
128,2019-08-07 00:00:00-04:00,114.2420425415039
129,2019-08-08 00:00:00-04:00,116.67292022705078
130,2019-08-09 00:00:00-04:00,116.229248046875
131,2019-08-12 00:00:00-04:00,115.05541229248047
132,2019-08-13 00:00:00-04:00,117.15354919433594
133,2019-08-14 00:00:00-04:00,116.0721435546875
134,2019-08-15 00:00:00-04:00,117.0796127319336
135,2019-08-16 00:00:00-04:00,118.51226043701172
136,2019-08-19 00:00:00-04:00,118.54000854492188
137,2019-08-20 00:00:00-04:00,118.47525787353516
138,2019-08-21 00:00:00-04:00,121.33135223388672
139,2019-08-22 00:00:00-04:00,120.33309936523438
140,2019-08-23 00:00:00-04:00,117.80980682373047
141,2019-08-26 00:00:00-04:00,118.61392211914062
142,2019-08-27 00:00:00-04:00,119.64912414550781
143,2019-08-28 00:00:00-04:00,118.84500885009766
144,2019-08-29 00:00:00-04:00,120.46248626708984
145,2019-08-30 00:00:00-04:00,119.63987731933594
146,2019-09-03 00:00:00-04:00,118.6324234008789
147,2019-09-04 00:00:00-04:00,119.95414733886719
148,2019-09-05 00:00:00-04:00,121.55316162109375
149,2019-09-06 00:00:00-04:00,120.42552947998047
150,2019-09-09 00:00:00-04:00,119.39033508300781
151,2019-09-10 00:00:00-04:00,115.53604888916016
152,2019-09-11 00:00:00-04:00,115.21253967285156
153,2019-09-12 00:00:00-04:00,115.38892364501953
154,2019-09-13 00:00:00-04:00,115.12901306152344
155,2019-09-16 00:00:00-04:00,115.90877532958984
156,2019-09-17 00:00:00-04:00,118.06244659423828
157,2019-09-18 00:00:00-04:00,117.28267669677734
158,2019-09-19 00:00:00-04:00,117.7746810913086
159,2019-09-20 00:00:00-04:00,117.62615966796875
160,2019-09-23 00:00:00-04:00,116.43791198730469
161,2019-09-24 00:00:00-04:00,116.46578216552734
162,2019-09-25 00:00:00-04:00,117.54261779785156
163,2019-09-26 00:00:00-04:00,117.57044982910156
164,2019-09-27 00:00:00-04:00,114.9990234375
165,2019-09-30 00:00:00-04:00,115.50959777832031
166,2019-10-01 00:00:00-04:00,115.94591522216797
167,2019-10-02 00:00:00-04:00,112.91032409667969
168,2019-10-03 00:00:00-04:00,112.94747924804688
169,2019-10-04 00:00:00-04:00,114.18212127685547
170,2019-10-07 00:00:00-04:00,113.0588607788086
171,2019-10-08 00:00:00-04:00,110.99800872802734
172,2019-10-09 00:00:00-04:00,112.17696380615234
173,2019-10-10 00:00:00-04:00,113.75509643554688
174,2019-10-11 00:00:00-04:00,115.42605590820312
175,2019-10-14 00:00:00-04:00,114.73910522460938
176,2019-10-15 00:00:00-04:00,116.26153564453125
177,2019-10-16 00:00:00-04:00,116.25225830078125
178,2019-10-17 00:00:00-04:00,116.3915023803711
179,2019-10-18 00:00:00-04:00,114.1635513305664
180,2019-10-21 00:00:00-04:00,114.7855224609375
181,2019-10-22 00:00:00-04:00,112.94747924804688
182,2019-10-23 00:00:00-04:00,114.27495574951172
183,2019-10-24 00:00:00-04:00,115.83451843261719
184,2019-10-25 00:00:00-04:00,114.69270324707031
185,2019-10-28 00:00:00-04:00,115.80668640136719
186,2019-10-29 00:00:00-04:00,115.66741180419922
187,2019-10-30 00:00:00-04:00,115.90877532958984
188,2019-10-31 00:00:00-04:00,116.24297332763672
189,2019-11-01 00:00:00-04:00,116.7906723022461
190,2019-11-04 00:00:00-05:00,114.61844635009766
191,2019-11-05 00:00:00-05:00,114.5534439086914
192,2019-11-06 00:00:00-05:00,108.4637222290039
193,2019-11-07 00:00:00-05:00,111.8427734375
194,2019-11-08 00:00:00-05:00,111.00732421875
195,2019-11-11 00:00:00-05:00,110.11611938476562
196,2019-11-12 00:00:00-05:00,109.75409698486328
197,2019-11-13 00:00:00-05:00,110.34821319580078
198,2019-11-14 00:00:00-05:00,110.81236267089844
199,2019-11-15 00:00:00-05:00,111.21154022216797
200,2019-11-18 00:00:00-05:00,111.94490051269531
201,2019-11-19 00:00:00-05:00,113.30021667480469
202,2019-11-20 00:00:00-05:00,113.66227722167969
203,2019-11-21 00:00:00-05:00,112.65039825439453
204,2019-11-22 00:00:00-05:00,112.51116943359375
205,2019-11-25 00:00:00-05:00,112.76180267333984
206,2019-11-26 00:00:00-05:00,114.5441665649414
207,2019-11-27 00:00:00-05:00,114.27495574951172
208,2019-11-29 00:00:00-05:00,114.84122467041016
209,2019-12-02 00:00:00-05:00,113.4487533569336
210,2019-12-03 00:00:00-05:00,112.75253295898438
211,2019-12-04 00:00:00-05:00,113.03103637695312
212,2019-12-05 00:00:00-05:00,113.12384033203125
213,2019-12-06 00:00:00-05:00,114.1914291381836
214,2019-12-09 00:00:00-05:00,112.50189208984375
215,2019-12-10 00:00:00-05:00,112.69683074951172
216,2019-12-11 00:00:00-05:00,110.8587646484375
217,2019-12-12 00:00:00-05:00,111.48355865478516
218,2019-12-13 00:00:00-05:00,111.64208984375
219,2019-12-16 00:00:00-05:00,112.72383117675781
220,2019-12-17 00:00:00-05:00,114.20655059814453
221,2019-12-18 00:00:00-05:00,115.36287689208984
222,2019-12-19 00:00:00-05:00,114.27181243896484
223,2019-12-20 00:00:00-05:00,115.26961517333984
224,2019-12-23 00:00:00-05:00,114.57023620605469
225,2019-12-24 00:00:00-05:00,114.75674438476562
226,2019-12-26 00:00:00-05:00,114.34642791748047
227,2019-12-27 00:00:00-05:00,114.89659881591797
228,2019-12-30 00:00:00-05:00,114.50495147705078
229,2019-12-31 00:00:00-05:00,115.204345703125
230,2020-01-02 00:00:00-05:00,115.42814636230469
231,2020-01-03 00:00:00-05:00,115.52139282226562
232,2020-01-06 00:00:00-05:00,116.56583404541016
233,2020-01-07 00:00:00-05:00,116.155517578125
234,2020-01-08 00:00:00-05:00,116.90155029296875
235,2020-01-09 00:00:00-05:00,119.45667266845703
236,2020-01-10 00:00:00-05:00,118.9810791015625
237,2020-01-13 00:00:00-05:00,119.82036590576172
238,2020-01-14 00:00:00-05:00,119.45667266845703
239,2020-01-15 00:00:00-05:00,119.62452697753906
240,2020-01-16 00:00:00-05:00,120.62235260009766
241,2020-01-17 00:00:00-05:00,122.16099548339844
242,2020-01-21 00:00:00-05:00,123.62507629394531
243,2020-01-22 00:00:00-05:00,123.58775329589844
244,2020-01-23 00:00:00-05:00,122.4034194946289
245,2020-01-24 00:00:00-05:00,122.18895721435547
246,2020-01-27 00:00:00-05:00,120.67828369140625
247,2020-01-28 00:00:00-05:00,121.01398468017578
248,2020-01-29 00:00:00-05:00,120.79949951171875
249,2020-01-30 00:00:00-05:00,120.72491455078125
250,2020-01-31 00:00:00-05:00,111.1105728149414
251,2020-02-03 00:00:00-05:00,108.5740737915039
252,2020-02-04 00:00:00-05:00,109.42267608642578
253,2020-02-05 00:00:00-05:00,112.55596923828125
254,2020-02-06 00:00:00-05:00,111.65142059326172
255,2020-02-07 00:00:00-05:00,109.89826965332031
256,2020-02-10 00:00:00-05:00,110.26195526123047
257,2020-02-11 00:00:00-05:00,111.72602081298828
258,2020-02-12 00:00:00-05:00,115.10177612304688
259,2020-02-13 00:00:00-05:00,114.11328125
260,2020-02-14 00:00:00-05:00,114.02935028076172
261,2020-02-18 00:00:00-05:00,114.24383544921875
262,2020-02-19 00:00:00-05:00,114.58887481689453
263,2020-02-20 00:00:00-05:00,113.19007110595703
264,2020-02-21 00:00:00-05:00,111.5395278930664
265,2020-02-24 00:00:00-05:00,108.58341217041016
266,2020-02-25 00:00:00-05:00,104.86260223388672
267,2020-02-26 00:00:00-05:00,104.9465560913086
268,2020-02-27 00:00:00-05:00,100.42379760742188
269,2020-02-28 00:00:00-05:00,97.31849670410156
270,2020-03-02 00:00:00-05:00,99.0809555053711
271,2020-03-03 00:00:00-05:00,95.60263061523438
272,2020-03-04 00:00:00-05:00,98.98770904541016
273,2020-03-05 00:00:00-05:00,94.54888153076172
274,2020-03-06 00:00:00-05:00,93.58839416503906
275,2020-03-09 00:00:00-04:00,85.34483337402344
276,2020-03-10 00:00:00-04:00,92.77709197998047
277,2020-03-11 00:00:00-04:00,91.07988739013672
278,2020-03-12 00:00:00-04:00,89.74832153320312
279,2020-03-13 00:00:00-04:00,97.22189331054688
280,2020-03-16 00:00:00-04:00,93.4241714477539
281,2020-03-17 00:00:00-04:00,98.2908706665039
282,2020-03-18 00:00:00-04:00,94.61505889892578
283,2020-03-19 00:00:00-04:00,87.61970520019531
284,2020-03-20 00:00:00-04:00,85.11602783203125
285,2020-03-23 00:00:00-04:00,79.01155090332031
286,2020-03-24 00:00:00-04:00,88.92314910888672
287,2020-03-25 00:00:00-04:00,88.08859252929688
288,2020-03-26 00:00:00-04:00,90.89232635498047
289,2020-03-27 00:00:00-04:00,85.86619567871094
290,2020-03-30 00:00:00-04:00,90.90172576904297
291,2020-03-31 00:00:00-04:00,88.92314910888672
292,2020-04-01 00:00:00-04:00,85.63176727294922
293,2020-04-02 00:00:00-04:00,86.36319732666016
294,2020-04-03 00:00:00-04:00,86.63511657714844
295,2020-04-06 00:00:00-04:00,92.46769714355469
296,2020-04-07 00:00:00-04:00,94.48377227783203
297,2020-04-08 00:00:00-04:00,95.74031829833984
298,2020-04-09 00:00:00-04:00,99.31297302246094
299,2020-04-13 00:00:00-04:00,96.19976806640625
300,2020-04-14 00:00:00-04:00,100.28820037841797
301,2020-04-15 00:00:00-04:00,99.931884765625
302,2020-04-16 00:00:00-04:00,100.38199615478516
303,2020-04-17 00:00:00-04:00,103.09197998046875
304,2020-04-20 00:00:00-04:00,102.9512939453125
305,2020-04-21 00:00:00-04:00,100.67266082763672
306,2020-04-22 00:00:00-04:00,102.5949935913086
307,2020-04-23 00:00:00-04:00,103.38265228271484
308,2020-04-24 00:00:00-04:00,104.49851989746094
309,2020-04-27 00:00:00-04:00,107.21788024902344
310,2020-04-28 00:00:00-04:00,105.46437072753906
311,2020-04-29 00:00:00-04:00,108.32439422607422
312,2020-04-30 00:00:00-04:00,108.77449035644531
313,2020-05-01 00:00:00-04:00,106.0176010131836
314,2020-05-04 00:00:00-04:00,106.7583999633789
315,2020-05-05 00:00:00-04:00,108.16497802734375
316,2020-05-06 00:00:00-04:00,108.77449035644531
317,2020-05-07 00:00:00-04:00,109.42150115966797
318,2020-05-08 00:00:00-04:00,109.53404235839844
319,2020-05-11 00:00:00-04:00,111.8314208984375
320,2020-05-12 00:00:00-04:00,110.5092544555664
321,2020-05-13 00:00:00-04:00,107.00220489501953
322,2020-05-14 00:00:00-04:00,107.71488952636719
323,2020-05-15 00:00:00-04:00,108.35250854492188
324,2020-05-18 00:00:00-04:00,112.0002212524414
325,2020-05-19 00:00:00-04:00,112.12210845947266
326,2020-05-20 00:00:00-04:00,113.42552947998047
327,2020-05-21 00:00:00-04:00,110.45299530029297
328,2020-05-22 00:00:00-04:00,109.53404235839844
329,2020-05-26 00:00:00-04:00,109.8247299194336
330,2020-05-27 00:00:00-04:00,109.43089294433594
331,2020-05-28 00:00:00-04:00,111.8314208984375
332,2020-05-29 00:00:00-04:00,113.55681610107422
333,2020-06-01 00:00:00-04:00,114.61643981933594
334,2020-06-02 00:00:00-04:00,115.60103607177734
335,2020-06-03 00:00:00-04:00,116.5574951171875
336,2020-06-04 00:00:00-04:00,116.27617645263672
337,2020-06-05 00:00:00-04:00,118.77986907958984
338,2020-06-08 00:00:00-04:00,119.54879760742188
339,2020-06-09 00:00:00-04:00,115.81670379638672
340,2020-06-10 00:00:00-04:00,114.1944580078125
341,2020-06-11 00:00:00-04:00,112.0186996459961
342,2020-06-12 00:00:00-04:00,114.5617904663086
343,2020-06-15 00:00:00-04:00,115.28706359863281
344,2020-06-16 00:00:00-04:00,117.83956146240234
345,2020-06-17 00:00:00-04:00,118.78145599365234
346,2020-06-18 00:00:00-04:00,118.62133026123047
347,2020-06-19 00:00:00-04:00,116.16300201416016
348,2020-06-22 00:00:00-04:00,117.46279907226562
349,2020-06-23 00:00:00-04:00,117.40630340576172
350,2020-06-24 00:00:00-04:00,115.56961822509766
351,2020-06-25 00:00:00-04:00,117.53816223144531
352,2020-06-26 00:00:00-04:00,117.3968734741211
353,2020-06-29 00:00:00-04:00,118.46121215820312
354,2020-06-30 00:00:00-04:00,118.85680389404297
355,2020-07-01 00:00:00-04:00,119.87403869628906
356,2020-07-02 00:00:00-04:00,120.76884460449219
357,2020-07-06 00:00:00-04:00,121.21151733398438
358,2020-07-07 00:00:00-04:00,119.72334289550781
359,2020-07-08 00:00:00-04:00,121.1173324584961
360,2020-07-09 00:00:00-04:00,120.15660858154297
361,2020-07-10 00:00:00-04:00,118.73434448242188
362,2020-07-13 00:00:00-04:00,117.8489761352539
363,2020-07-14 00:00:00-04:00,119.41252136230469
364,2020-07-15 00:00:00-04:00,121.26802825927734
365,2020-07-16 00:00:00-04:00,120.05298614501953
366,2020-07-17 00:00:00-04:00,121.59770202636719
367,2020-07-20 00:00:00-04:00,121.8049087524414
368,2020-07-21 00:00:00-04:00,122.39830780029297
369,2020-07-22 00:00:00-04:00,123.6604232788086
370,2020-07-23 00:00:00-04:00,122.17223358154297
371,2020-07-24 00:00:00-04:00,123.65101623535156
372,2020-07-27 00:00:00-04:00,126.03397369384766
373,2020-07-28 00:00:00-04:00,124.84721374511719
374,2020-07-29 00:00:00-04:00,126.22235107421875
375,2020-07-30 00:00:00-04:00,126.1093521118164
376,2020-07-31 00:00:00-04:00,126.53317260742188
377,2020-08-03 00:00:00-04:00,129.0762939453125
378,2020-08-04 00:00:00-04:00,129.3023223876953
379,2020-08-05 00:00:00-04:00,127.16423034667969
380,2020-08-06 00:00:00-04:00,127.49388885498047
381,2020-08-07 00:00:00-04:00,127.3902816772461
382,2020-08-10 00:00:00-04:00,128.66184997558594
383,2020-08-11 00:00:00-04:00,133.8516387939453
384,2020-08-12 00:00:00-04:00,131.03543090820312
385,2020-08-13 00:00:00-04:00,130.7716827392578
386,2020-08-14 00:00:00-04:00,130.80938720703125
