,Date,GRMN
0,2019-02-04 00:00:00-05:00,61.28504943847656
1,2019-02-05 00:00:00-05:00,61.34671401977539
2,2019-02-06 00:00:00-05:00,61.46122741699219
3,2019-02-07 00:00:00-05:00,61.29386901855469
4,2019-02-08 00:00:00-05:00,61.892887115478516
5,2019-02-11 00:00:00-05:00,62.148353576660156
6,2019-02-12 00:00:00-05:00,63.029273986816406
7,2019-02-13 00:00:00-05:00,62.89711380004883
8,2019-02-14 00:00:00-05:00,62.8883056640625
9,2019-02-15 00:00:00-05:00,63.0909309387207
10,2019-02-19 00:00:00-05:00,62.5183219909668
11,2019-02-20 00:00:00-05:00,73.1685562133789
12,2019-02-21 00:00:00-05:00,72.60476684570312
13,2019-02-22 00:00:00-05:00,73.17735290527344
14,2019-02-25 00:00:00-05:00,73.6001968383789
15,2019-02-26 00:00:00-05:00,73.68829345703125
16,2019-02-27 00:00:00-05:00,74.14637756347656
17,2019-02-28 00:00:00-05:00,73.9701919555664
18,2019-03-01 00:00:00-05:00,74.60445404052734
19,2019-03-04 00:00:00-05:00,74.64849090576172
20,2019-03-05 00:00:00-05:00,73.9701919555664
21,2019-03-06 00:00:00-05:00,73.54734802246094
22,2019-03-07 00:00:00-05:00,73.12452697753906
23,2019-03-08 00:00:00-05:00,72.83381652832031
24,2019-03-11 00:00:00-04:00,73.873291015625
25,2019-03-12 00:00:00-04:00,74.46351623535156
26,2019-03-13 00:00:00-04:00,73.94376373291016
27,2019-03-14 00:00:00-04:00,73.61576080322266
28,2019-03-15 00:00:00-04:00,73.8019027709961
29,2019-03-18 00:00:00-04:00,74.42247772216797
30,2019-03-19 00:00:00-04:00,74.1831283569336
31,2019-03-20 00:00:00-04:00,74.6618423461914
32,2019-03-21 00:00:00-04:00,74.98985290527344
33,2019-03-22 00:00:00-04:00,74.094482421875
34,2019-03-25 00:00:00-04:00,74.59091186523438
35,2019-03-26 00:00:00-04:00,75.54834747314453
36,2019-03-27 00:00:00-04:00,76.1423110961914
37,2019-03-28 00:00:00-04:00,75.89408874511719
38,2019-03-29 00:00:00-04:00,76.55010223388672
39,2019-04-01 00:00:00-04:00,77.90645599365234
40,2019-04-02 00:00:00-04:00,78.23448181152344
41,2019-04-03 00:00:00-04:00,78.50928497314453
42,2019-04-04 00:00:00-04:00,78.19013977050781
43,2019-04-05 00:00:00-04:00,78.16354370117188
44,2019-04-08 00:00:00-04:00,78.98800659179688
45,2019-04-09 00:00:00-04:00,78.21675109863281
46,2019-04-10 00:00:00-04:00,78.72205352783203
47,2019-04-11 00:00:00-04:00,78.90823364257812
48,2019-04-12 00:00:00-04:00,78.85501861572266
49,2019-04-15 00:00:00-04:00,78.59793853759766
50,2019-04-16 00:00:00-04:00,77.80894470214844
51,2019-04-17 00:00:00-04:00,76.40826416015625
52,2019-04-18 00:00:00-04:00,76.70967102050781
53,2019-04-22 00:00:00-04:00,76.30188751220703
54,2019-04-23 00:00:00-04:00,77.0731430053711
55,2019-04-24 00:00:00-04:00,76.7894515991211
56,2019-04-25 00:00:00-04:00,75.98272705078125
57,2019-04-26 00:00:00-04:00,76.0625228881836
58,2019-04-29 00:00:00-04:00,75.76110076904297
59,2019-04-30 00:00:00-04:00,76.00933074951172
60,2019-05-01 00:00:00-04:00,70.97393798828125
61,2019-05-02 00:00:00-04:00,69.82150268554688
62,2019-05-03 00:00:00-04:00,70.52184295654297
63,2019-05-06 00:00:00-04:00,70.30907440185547
64,2019-05-07 00:00:00-04:00,69.47576141357422
65,2019-05-08 00:00:00-04:00,69.75057220458984
66,2019-05-09 00:00:00-04:00,69.64419555664062
67,2019-05-10 00:00:00-04:00,70.30907440185547
68,2019-05-13 00:00:00-04:00,68.50946044921875
69,2019-05-14 00:00:00-04:00,69.13888549804688
70,2019-05-15 00:00:00-04:00,70.06083679199219
71,2019-05-16 00:00:00-04:00,70.39773559570312
72,2019-05-17 00:00:00-04:00,69.27185821533203
73,2019-05-20 00:00:00-04:00,68.49172973632812
74,2019-05-21 00:00:00-04:00,68.88178253173828
75,2019-05-22 00:00:00-04:00,68.46514129638672
76,2019-05-23 00:00:00-04:00,68.52717590332031
77,2019-05-24 00:00:00-04:00,68.83747100830078
78,2019-05-28 00:00:00-04:00,68.1371078491211
79,2019-05-29 00:00:00-04:00,67.71158599853516
80,2019-05-30 00:00:00-04:00,68.47400665283203
81,2019-05-31 00:00:00-04:00,67.80026245117188
82,2019-06-03 00:00:00-04:00,67.98641967773438
83,2019-06-04 00:00:00-04:00,69.40483093261719
84,2019-06-05 00:00:00-04:00,69.5555419921875
85,2019-06-06 00:00:00-04:00,69.47576141357422
86,2019-06-07 00:00:00-04:00,69.98991394042969
87,2019-06-10 00:00:00-04:00,71.07148742675781
88,2019-06-11 00:00:00-04:00,71.10693359375
89,2019-06-12 00:00:00-04:00,71.52359771728516
90,2019-06-13 00:00:00-04:00,71.35516357421875
91,2019-06-14 00:00:00-04:00,71.23909759521484
92,2019-06-17 00:00:00-04:00,71.39087677001953
93,2019-06-18 00:00:00-04:00,72.18549346923828
94,2019-06-19 00:00:00-04:00,72.87297821044922
95,2019-06-20 00:00:00-04:00,72.98009490966797
96,2019-06-21 00:00:00-04:00,72.50691986083984
97,2019-06-24 00:00:00-04:00,72.60513305664062
98,2019-06-25 00:00:00-04:00,71.5962142944336
99,2019-06-26 00:00:00-04:00,71.63194274902344
100,2019-06-27 00:00:00-04:00,71.66764831542969
101,2019-06-28 00:00:00-04:00,71.24800872802734
102,2019-07-01 00:00:00-04:00,71.32836151123047
103,2019-07-02 00:00:00-04:00,71.45337677001953
104,2019-07-03 00:00:00-04:00,71.92655944824219
105,2019-07-05 00:00:00-04:00,71.20338439941406
106,2019-07-08 00:00:00-04:00,70.9355239868164
107,2019-07-09 00:00:00-04:00,70.65874481201172
108,2019-07-10 00:00:00-04:00,70.3016128540039
109,2019-07-11 00:00:00-04:00,70.52482604980469
110,2019-07-12 00:00:00-04:00,71.23909759521484
111,2019-07-15 00:00:00-04:00,71.2748031616211
112,2019-07-16 00:00:00-04:00,72.37296295166016
113,2019-07-17 00:00:00-04:00,72.42654418945312
114,2019-07-18 00:00:00-04:00,73.21224212646484
115,2019-07-19 00:00:00-04:00,72.39083862304688
116,2019-07-22 00:00:00-04:00,72.15870666503906
117,2019-07-23 00:00:00-04:00,71.75692749023438
118,2019-07-24 00:00:00-04:00,70.97123718261719
119,2019-07-25 00:00:00-04:00,70.12306213378906
120,2019-07-26 00:00:00-04:00,69.89984130859375
121,2019-07-29 00:00:00-04:00,70.19446563720703
122,2019-07-30 00:00:00-04:00,68.39096069335938
123,2019-07-31 00:00:00-04:00,70.16767883300781
124,2019-08-01 00:00:00-04:00,68.51595306396484
125,2019-08-02 00:00:00-04:00,67.57847595214844
126,2019-08-05 00:00:00-04:00,67.2749252319336
127,2019-08-06 00:00:00-04:00,68.43560791015625
128,2019-08-07 00:00:00-04:00,68.98023223876953
129,2019-08-08 00:00:00-04:00,70.22126770019531
130,2019-08-09 00:00:00-04:00,70.56946563720703
131,2019-08-12 00:00:00-04:00,69.46234130859375
132,2019-08-13 00:00:00-04:00,70.6141128540039
133,2019-08-14 00:00:00-04:00,68.31061553955078
134,2019-08-15 00:00:00-04:00,68.5516586303711
135,2019-08-16 00:00:00-04:00,68.89987182617188
136,2019-08-19 00:00:00-04:00,69.81053924560547
137,2019-08-20 00:00:00-04:00,70.2658920288086
138,2019-08-21 00:00:00-04:00,71.53372192382812
139,2019-08-22 00:00:00-04:00,71.67657470703125
140,2019-08-23 00:00:00-04:00,69.96234130859375
141,2019-08-26 00:00:00-04:00,70.49803161621094
142,2019-08-27 00:00:00-04:00,71.2569580078125
143,2019-08-28 00:00:00-04:00,71.73905181884766
144,2019-08-29 00:00:00-04:00,72.24799346923828
145,2019-08-30 00:00:00-04:00,72.82833862304688
146,2019-09-03 00:00:00-04:00,72.50691986083984
147,2019-09-04 00:00:00-04:00,73.70330810546875
148,2019-09-05 00:00:00-04:00,74.14971923828125
149,2019-09-06 00:00:00-04:00,74.51580047607422
150,2019-09-09 00:00:00-04:00,76.0157470703125
151,2019-09-10 00:00:00-04:00,74.91754913330078
152,2019-09-11 00:00:00-04:00,75.1407470703125
153,2019-09-12 00:00:00-04:00,76.3550033569336
154,2019-09-13 00:00:00-04:00,76.70556640625
155,2019-09-16 00:00:00-04:00,76.4628677368164
156,2019-09-17 00:00:00-04:00,76.58869934082031
157,2019-09-18 00:00:00-04:00,77.23585510253906
158,2019-09-19 00:00:00-04:00,76.84038543701172
159,2019-09-20 00:00:00-04:00,76.42691802978516
