,Unnamed: 0,Date,LULU
60,60,2019-05-02,176.5500030517578
61,61,2019-05-03,178.63999938964844
62,62,2019-05-06,177.69000244140625
63,63,2019-05-07,173.97999572753906
64,64,2019-05-08,175.1699981689453
65,65,2019-05-09,173.7100067138672
66,66,2019-05-10,173.67999267578125
67,67,2019-05-13,167.57000732421875
68,68,2019-05-14,170.67999267578125
69,69,2019-05-15,172.8800048828125
70,70,2019-05-16,176.8000030517578
71,71,2019-05-17,173.0
72,72,2019-05-20,174.14999389648438
73,73,2019-05-21,176.52999877929688
74,74,2019-05-22,175.72000122070312
75,75,2019-05-23,170.1999969482422
76,76,2019-05-24,172.72000122070312
77,77,2019-05-28,173.5500030517578
78,78,2019-05-29,161.58999633789062
79,79,2019-05-30,163.85000610351562
80,80,2019-05-31,165.58999633789062
81,81,2019-06-03,163.8699951171875
82,82,2019-06-04,169.0
83,83,2019-06-05,173.52000427246094
84,84,2019-06-06,170.3800048828125
85,85,2019-06-07,172.49000549316406
86,86,2019-06-10,171.35000610351562
87,87,2019-06-11,171.6300048828125
88,88,2019-06-12,170.88999938964844
89,89,2019-06-13,174.52000427246094
90,90,2019-06-14,176.7100067138672
91,91,2019-06-17,183.33999633789065
92,92,2019-06-18,188.02999877929688
93,93,2019-06-19,187.1000061035156
94,94,2019-06-20,186.5
95,95,2019-06-21,181.8699951171875
96,96,2019-06-24,182.63999938964844
97,97,2019-06-25,177.25999450683594
98,98,2019-06-26,177.30999755859375
99,99,2019-06-27,180.11000061035156
100,100,2019-06-28,180.2100067138672
101,101,2019-07-01,179.9499969482422
102,102,2019-07-02,180.8600006103516
103,103,2019-07-03,183.9900054931641
104,104,2019-07-05,183.2100067138672
105,105,2019-07-08,186.8000030517578
106,106,2019-07-09,186.0500030517578
107,107,2019-07-10,183.8699951171875
108,108,2019-07-11,183.07000732421875
109,109,2019-07-12,189.5200042724609
110,110,2019-07-15,189.1699981689453
111,111,2019-07-16,190.17999267578125
112,112,2019-07-17,190.3800048828125
113,113,2019-07-18,189.38999938964844
114,114,2019-07-19,187.94000244140625
115,115,2019-07-22,187.75
116,116,2019-07-23,189.07000732421875
117,117,2019-07-24,192.2100067138672
118,118,2019-07-25,191.2100067138672
119,119,2019-07-26,190.6100006103516
120,120,2019-07-29,192.08999633789065
121,121,2019-07-30,191.7700042724609
122,122,2019-07-31,191.08999633789065
123,123,2019-08-01,185.4499969482422
124,124,2019-08-02,178.92999267578125
125,125,2019-08-05,174.4600067138672
126,126,2019-08-06,179.6300048828125
127,127,2019-08-07,181.3600006103516
128,128,2019-08-08,186.3500061035156
129,129,2019-08-09,182.82000732421875
130,130,2019-08-12,178.82000732421875
131,131,2019-08-13,179.58999633789062
132,132,2019-08-14,174.67999267578125
133,133,2019-08-15,175.44000244140625
134,134,2019-08-16,177.8300018310547
135,135,2019-08-19,178.6699981689453
136,136,2019-08-20,179.6699981689453
137,137,2019-08-21,183.3300018310547
138,138,2019-08-22,183.97000122070312
139,139,2019-08-23,180.02999877929688
140,140,2019-08-26,182.3500061035156
141,141,2019-08-27,180.11000061035156
142,142,2019-08-28,182.6999969482422
143,143,2019-08-29,186.05999755859372
144,144,2019-08-30,184.6699981689453
145,145,2019-09-03,179.5399932861328
146,146,2019-09-04,180.6999969482422
147,147,2019-09-05,188.41000366210935
148,148,2019-09-06,203.13999938964844
149,149,2019-09-09,194.38999938964844
150,150,2019-09-10,193.25999450683597
151,151,2019-09-11,196.41000366210935
152,152,2019-09-12,198.72999572753903
153,153,2019-09-13,195.17999267578125
154,154,2019-09-16,193.6999969482422
155,155,2019-09-17,195.47000122070312
156,156,2019-09-18,195.3600006103516
157,157,2019-09-19,193.6100006103516
158,158,2019-09-20,189.3000030517578
159,159,2019-09-23,195.17999267578125
160,160,2019-09-24,193.8500061035156
161,161,2019-09-25,193.0200042724609
162,162,2019-09-26,191.5399932861328
163,163,2019-09-27,189.72000122070312
164,164,2019-09-30,192.52999877929688
165,165,2019-10-01,192.69000244140625
166,166,2019-10-02,189.1300048828125
167,167,2019-10-03,190.1499938964844
168,168,2019-10-04,193.1199951171875
169,169,2019-10-07,191.66000366210935
170,170,2019-10-08,191.3699951171875
171,171,2019-10-09,192.16000366210935
172,172,2019-10-10,198.1300048828125
173,173,2019-10-11,201.6199951171875
174,174,2019-10-14,203.0399932861328
175,175,2019-10-15,203.88999938964844
176,176,2019-10-16,203.0800018310547
177,177,2019-10-17,204.9600067138672
178,178,2019-10-18,207.1100006103516
179,179,2019-10-21,205.27999877929688
180,180,2019-10-22,204.3999938964844
181,181,2019-10-23,205.4600067138672
182,182,2019-10-24,206.83999633789065
183,183,2019-10-25,208.0
184,184,2019-10-28,205.97000122070312
185,185,2019-10-29,205.5800018310547
186,186,2019-10-30,205.8500061035156
187,187,2019-10-31,204.2700042724609
188,188,2019-11-01,200.69000244140625
189,189,2019-11-04,196.47999572753903
190,190,2019-11-05,194.33999633789065
191,191,2019-11-06,200.7400054931641
192,192,2019-11-07,202.82000732421875
193,193,2019-11-08,204.1300048828125
194,194,2019-11-11,207.19000244140625
195,195,2019-11-12,207.80999755859372
196,196,2019-11-13,211.1100006103516
197,197,2019-11-14,213.22000122070312
198,198,2019-11-15,215.91000366210935
199,199,2019-11-18,218.4600067138672
200,200,2019-11-19,216.8800048828125
201,201,2019-11-20,217.0399932861328
202,202,2019-11-21,216.7400054931641
203,203,2019-11-22,219.8999938964844
204,204,2019-11-25,222.16000366210935
205,205,2019-11-26,222.83999633789065
206,206,2019-11-27,228.8300018310547
207,207,2019-11-29,225.69000244140625
208,208,2019-12-02,225.52999877929688
209,209,2019-12-03,223.19000244140625
210,210,2019-12-04,225.5800018310547
211,211,2019-12-05,230.7899932861328
212,212,2019-12-06,229.3800048828125
213,213,2019-12-09,230.8800048828125
214,214,2019-12-10,229.6499938964844
215,215,2019-12-11,233.19000244140625
216,216,2019-12-12,224.47000122070312
217,217,2019-12-13,223.5500030517578
218,218,2019-12-16,225.3500061035156
219,219,2019-12-17,222.97999572753903
220,220,2019-12-18,224.30999755859372
221,221,2019-12-19,224.1300048828125
222,222,2019-12-20,230.2899932861328
223,223,2019-12-23,228.1300048828125
224,224,2019-12-24,229.02999877929688
225,225,2019-12-26,231.1699981689453
226,226,2019-12-27,230.0200042724609
227,227,2019-12-30,230.8300018310547
228,228,2019-12-31,231.6699981689453
229,229,2020-01-02,233.4199981689453
230,230,2020-01-03,232.63999938964844
231,231,2020-01-06,235.42999267578125
232,232,2020-01-07,233.6999969482422
233,233,2020-01-08,237.2700042724609
234,234,2020-01-09,235.8999938964844
235,235,2020-01-10,234.83999633789065
236,236,2020-01-13,245.17999267578125
237,237,2020-01-14,243.7700042724609
238,238,2020-01-15,243.4900054931641
239,239,2020-01-16,243.7100067138672
240,240,2020-01-17,241.25
241,241,2020-01-21,242.5200042724609
242,242,2020-01-22,244.3000030517578
243,243,2020-01-23,243.05999755859372
244,244,2020-01-24,240.3500061035156
245,245,2020-01-27,236.7400054931641
246,246,2020-01-28,239.3500061035156
247,247,2020-01-29,243.66000366210935
248,248,2020-01-30,243.7700042724609
249,249,2020-01-31,239.38999938964844
250,250,2020-02-03,246.3699951171875
251,251,2020-02-04,247.9900054931641
252,252,2020-02-05,243.8999938964844
253,253,2020-02-06,243.77999877929688
254,254,2020-02-07,243.50999450683597
255,255,2020-02-10,248.5399932861328
256,256,2020-02-11,251.5800018310547
257,257,2020-02-12,253.94000244140625
258,258,2020-02-13,253.8600006103516
259,259,2020-02-14,254.41000366210935
260,260,2020-02-18,259.2300109863281
261,261,2020-02-19,262.510009765625
262,262,2020-02-20,263.67999267578125
263,263,2020-02-21,255.8999938964844
264,264,2020-02-24,246.2100067138672
265,265,2020-02-25,238.80999755859372
266,266,2020-02-26,238.55999755859372
267,267,2020-02-27,220.6999969482422
268,268,2020-02-28,217.41000366210935
269,269,2020-03-02,228.8999938964844
270,270,2020-03-03,227.1300048828125
271,271,2020-03-04,231.6199951171875
272,272,2020-03-05,221.19000244140625
273,273,2020-03-06,218.5500030517578
274,274,2020-03-09,199.7700042724609
275,275,2020-03-10,204.1199951171875
276,276,2020-03-11,193.7400054931641
277,277,2020-03-12,169.1300048828125
278,278,2020-03-13,176.75
279,279,2020-03-16,138.97999572753906
280,280,2020-03-17,144.8800048828125
281,281,2020-03-18,140.36000061035156
282,282,2020-03-19,154.86000061035156
283,283,2020-03-20,165.00999450683594
284,284,2020-03-23,172.3000030517578
285,285,2020-03-24,192.7400054931641
286,286,2020-03-25,193.6199951171875
287,287,2020-03-26,200.8000030517578
288,288,2020-03-27,188.83999633789065
289,289,2020-03-30,193.94000244140625
290,290,2020-03-31,189.5500030517578
291,291,2020-04-01,183.5
292,292,2020-04-02,185.4900054931641
293,293,2020-04-03,181.25
294,294,2020-04-06,194.9499969482422
295,295,2020-04-07,194.9199981689453
296,296,2020-04-08,196.00999450683597
297,297,2020-04-09,203.50999450683597
298,298,2020-04-13,199.2700042724609
299,299,2020-04-14,205.17999267578125
300,300,2020-04-15,207.9499969482422
301,301,2020-04-16,209.19000244140625
302,302,2020-04-17,225.8600006103516
303,303,2020-04-20,218.58999633789065
304,304,2020-04-21,206.72000122070312
305,305,2020-04-22,212.08999633789065
306,306,2020-04-23,211.63999938964844
307,307,2020-04-24,214.5500030517578
308,308,2020-04-27,226.88999938964844
309,309,2020-04-28,224.47000122070312
310,310,2020-04-29,232.42999267578125
311,311,2020-04-30,223.47999572753903
312,312,2020-05-01,218.69000244140625
313,313,2020-05-04,218.69000244140625
314,314,2020-05-05,218.2100067138672
315,315,2020-05-06,223.17999267578125
316,316,2020-05-07,225.9900054931641
317,317,2020-05-08,237.9900054931641
318,318,2020-05-11,245.6199951171875
319,319,2020-05-12,242.6000061035156
320,320,2020-05-13,229.38999938964844
321,321,2020-05-14,237.57000732421875
322,322,2020-05-15,247.08999633789065
323,323,2020-05-18,255.6499938964844
324,324,2020-05-19,251.41000366210935
325,325,2020-05-20,258.3800048828125
326,326,2020-05-21,267.5299987792969
327,327,2020-05-22,276.7300109863281
328,328,2020-05-26,281.4100036621094
329,329,2020-05-27,281.5
330,330,2020-05-28,284.4200134277344
331,331,2020-05-29,300.1000061035156
332,332,2020-06-01,308.69000244140625
333,333,2020-06-02,312.29998779296875
334,334,2020-06-03,323.739990234375
335,335,2020-06-04,317.4200134277344
336,336,2020-06-05,319.7799987792969
337,337,2020-06-08,315.29998779296875
338,338,2020-06-09,316.3999938964844
339,339,2020-06-10,323.25
340,340,2020-06-11,308.1199951171875
341,341,2020-06-12,296.3599853515625
342,342,2020-06-15,303.04998779296875
343,343,2020-06-16,310.6099853515625
344,344,2020-06-17,303.69000244140625
345,345,2020-06-18,302.9800109863281
346,346,2020-06-19,297.3800048828125
347,347,2020-06-22,304.69000244140625
348,348,2020-06-23,301.1600036621094
349,349,2020-06-24,295.2200012207031
350,350,2020-06-25,295.1300048828125
351,351,2020-06-26,289.5299987792969
352,352,2020-06-29,294.3500061035156
353,353,2020-06-30,312.010009765625
354,354,2020-07-01,308.6199951171875
355,355,2020-07-02,304.7699890136719
356,356,2020-07-06,314.3500061035156
357,357,2020-07-07,306.739990234375
358,358,2020-07-08,309.8800048828125
359,359,2020-07-09,315.0799865722656
360,360,2020-07-10,314.3900146484375
361,361,2020-07-13,305.1499938964844
362,362,2020-07-14,308.32000732421875
363,363,2020-07-15,312.510009765625
364,364,2020-07-16,313.0799865722656
365,365,2020-07-17,316.82000732421875
366,366,2020-07-20,326.8399963378906
367,367,2020-07-21,325.3900146484375
368,368,2020-07-22,326.7200012207031
369,369,2020-07-23,320.010009765625
370,370,2020-07-24,321.5
371,371,2020-07-27,331.54998779296875
372,372,2020-07-28,322.6400146484375
373,373,2020-07-29,325.739990234375
374,374,2020-07-30,323.6600036621094
375,375,2020-07-31,325.5899963378906
376,376,2020-08-03,328.5899963378906
377,377,2020-08-04,328.2099914550781
378,378,2020-08-05,340.4200134277344
379,379,2020-08-06,339.17999267578125
380,380,2020-08-07,342.1199951171875
381,381,2020-08-10,344.32000732421875
382,382,2020-08-11,335.3699951171875
383,383,2020-08-12,345.3299865722656
384,384,2020-08-13,350.2900085449219
385,385,2020-08-14,349.1199951171875
386,386,2020-08-17,354.8699951171875
387,387,2020-08-18,358.7799987792969
388,388,2020-08-19,360.8399963378906
389,389,2020-08-20,366.4200134277344
390,390,2020-08-21,368.75
391,391,2020-08-24,376.30999755859375
392,392,2020-08-25,378.5
393,393,2020-08-26,381.5
394,394,2020-08-27,374.8399963378906
395,395,2020-08-28,377.4800109863281
396,396,2020-08-31,375.6700134277344
397,397,2020-09-01,391.1600036621094
398,398,2020-09-02,398.2900085449219
399,399,2020-09-03,377.8699951171875
400,400,2020-09-04,361.4100036621094
401,401,2020-09-08,349.79998779296875
402,402,2020-09-09,323.92999267578125
403,403,2020-09-10,320.0
404,404,2020-09-11,313.3900146484375
405,405,2020-09-14,313.82000732421875
406,406,2020-09-15,315.489990234375
407,407,2020-09-16,309.989990234375
408,408,2020-09-17,303.1099853515625
409,409,2020-09-18,294.760009765625
410,410,2020-09-21,295.5599975585937
411,411,2020-09-22,313.6000061035156
412,412,2020-09-23,316.7699890136719
413,413,2020-09-24,315.5799865722656
414,414,2020-09-25,315.3500061035156
415,415,2020-09-28,318.7300109863281
416,416,2020-09-29,323.6700134277344
417,417,2020-09-30,329.3699951171875
418,418,2020-10-01,341.04998779296875
419,419,2020-10-02,332.6700134277344
420,420,2020-10-05,337.8699951171875
421,421,2020-10-06,329.2900085449219
422,422,2020-10-07,338.9100036621094
423,423,2020-10-08,337.94000244140625
424,424,2020-10-09,346.4599914550781
425,425,2020-10-12,348.0
426,426,2020-10-13,356.2900085449219
427,427,2020-10-14,352.07000732421875
428,428,2020-10-15,353.6099853515625
429,429,2020-10-16,349.95001220703125
430,430,2020-10-19,336.4599914550781
431,431,2020-10-20,330.0400085449219
432,432,2020-10-21,325.5
433,433,2020-10-22,325.6700134277344
434,434,2020-10-23,333.9200134277344
435,435,2020-10-26,331.6000061035156
436,436,2020-10-27,333.8099975585937
437,437,2020-10-28,329.510009765625
438,438,2020-10-29,330.1499938964844
439,439,2020-10-30,319.2900085449219
440,440,2020-11-02,315.5
441,441,2020-11-03,327.1300048828125
442,442,2020-11-04,340.17999267578125
443,443,2020-11-05,347.17999267578125
444,444,2020-11-06,343.79998779296875
445,445,2020-11-09,326.9599914550781
446,446,2020-11-10,322.19000244140625
447,447,2020-11-11,336.67999267578125
448,448,2020-11-12,329.9100036621094
449,449,2020-11-13,325.45001220703125
450,450,2020-11-16,331.7699890136719
451,451,2020-11-17,338.3999938964844
452,452,2020-11-18,336.92999267578125
453,453,2020-11-19,344.6000061035156
454,454,2020-11-20,345.739990234375
455,455,2020-11-23,348.5299987792969
456,456,2020-11-24,349.54998779296875
457,457,2020-11-25,357.79998779296875
458,458,2020-11-27,365.3900146484375
459,459,2020-11-30,370.2200012207031
460,460,2020-12-01,377.5199890136719
461,461,2020-12-02,372.6000061035156
462,462,2020-12-03,375.4200134277344
463,463,2020-12-04,377.05999755859375
464,464,2020-12-07,371.4800109863281
465,465,2020-12-08,371.0700073242188
466,466,2020-12-09,363.55999755859375
467,467,2020-12-10,369.0700073242188
468,468,2020-12-11,344.32000732421875
469,469,2020-12-14,352.3699951171875
470,470,2020-12-15,356.07000732421875
471,471,2020-12-16,363.1000061035156
472,472,2020-12-17,386.0700073242188
473,473,2020-12-18,378.0499877929688
474,474,2020-12-21,373.3999938964844
475,475,2020-12-22,360.07000732421875
476,476,2020-12-23,355.1300048828125
477,477,2020-12-24,351.4200134277344
478,478,2020-12-28,351.3599853515625
479,479,2020-12-29,353.2200012207031
480,480,2020-12-30,350.7799987792969
481,481,2020-12-31,348.0299987792969
482,482,2021-01-04,356.3999938964844
483,483,2021-01-05,366.5
484,484,2021-01-06,363.25
485,485,2021-01-07,367.2900085449219
486,486,2021-01-08,365.4599914550781
487,487,2021-01-11,361.6600036621094
488,488,2021-01-12,356.92999267578125
489,489,2021-01-13,352.1400146484375
490,490,2021-01-14,347.7300109863281
491,491,2021-01-15,344.5
492,492,2021-01-19,342.25
493,493,2021-01-20,355.1199951171875
494,494,2021-01-21,349.2200012207031
495,495,2021-01-22,346.3699951171875
496,496,2021-01-25,339.989990234375
497,497,2021-01-26,330.5599975585937
498,498,2021-01-27,329.510009765625
499,499,2021-01-28,330.239990234375
500,500,2021-01-29,328.67999267578125
501,501,2021-02-01,333.4700012207031
502,502,2021-02-02,343.9200134277344
503,503,2021-02-03,332.3900146484375
504,504,2021-02-04,338.5899963378906
505,505,2021-02-05,334.0799865722656
506,506,2021-02-08,339.7099914550781
507,507,2021-02-09,340.69000244140625
508,508,2021-02-10,341.3900146484375
509,509,2021-02-11,345.8900146484375
510,510,2021-02-12,342.8599853515625
511,511,2021-02-16,339.8500061035156
512,512,2021-02-17,337.5199890136719
513,513,2021-02-18,336.8299865722656
514,514,2021-02-19,332.2300109863281
515,515,2021-02-22,321.489990234375
516,516,2021-02-23,322.8500061035156
517,517,2021-02-24,317.70001220703125
518,518,2021-02-25,310.1199951171875
519,519,2021-02-26,311.67999267578125
520,520,2021-03-01,314.8299865722656
521,521,2021-03-02,317.4700012207031
522,522,2021-03-03,295.989990234375
523,523,2021-03-04,285.1400146484375
524,524,2021-03-05,293.239990234375
525,525,2021-03-08,288.94000244140625
526,526,2021-03-09,298.3500061035156
527,527,2021-03-10,309.0
528,528,2021-03-11,310.3399963378906
529,529,2021-03-12,306.0799865722656
530,530,2021-03-15,314.32000732421875
531,531,2021-03-16,308.75
532,532,2021-03-17,315.2200012207031
533,533,2021-03-18,306.3500061035156
534,534,2021-03-19,308.7099914550781
535,535,2021-03-22,313.6000061035156
536,536,2021-03-23,314.0299987792969
537,537,2021-03-24,307.3099975585937
538,538,2021-03-25,306.2099914550781
539,539,2021-03-26,314.0
540,540,2021-03-29,316.1600036621094
541,541,2021-03-30,317.0899963378906
542,542,2021-03-31,306.7099914550781
543,543,2021-04-01,301.07000732421875
544,544,2021-04-05,298.75
545,545,2021-04-06,308.5199890136719
546,546,2021-04-07,306.0400085449219
547,547,2021-04-08,312.5599975585937
548,548,2021-04-09,318.1199951171875
549,549,2021-04-12,323.8699951171875
550,550,2021-04-13,324.0
551,551,2021-04-14,323.0
552,552,2021-04-15,325.8299865722656
553,553,2021-04-16,324.1000061035156
554,554,2021-04-19,322.2699890136719
555,555,2021-04-20,316.2900085449219
556,556,2021-04-21,326.67999267578125
557,557,2021-04-22,338.75
558,558,2021-04-23,340.9800109863281
559,559,2021-04-26,337.79998779296875
560,560,2021-04-27,339.2799987792969
561,561,2021-04-28,338.0599975585937
562,562,2021-04-29,342.8999938964844
563,563,2021-04-30,335.2699890136719
564,564,2021-05-03,335.3800048828125
565,565,2021-05-04,324.8999938964844
566,566,2021-05-05,322.0899963378906
567,567,2021-05-06,321.2799987792969
568,568,2021-05-07,330.239990234375
569,569,2021-05-10,324.260009765625
570,570,2021-05-11,322.0400085449219
571,571,2021-05-12,305.2099914550781
572,572,2021-05-13,307.92999267578125
573,573,2021-05-14,314.6499938964844
574,574,2021-05-17,314.5400085449219
575,575,2021-05-18,312.0299987792969
576,576,2021-05-19,310.3099975585937
577,577,2021-05-20,319.1700134277344
578,578,2021-05-21,313.20001220703125
579,579,2021-05-24,318.19000244140625
580,580,2021-05-25,324.1099853515625
581,581,2021-05-26,329.760009765625
582,582,2021-05-27,328.1099853515625
583,583,2021-05-28,323.1300048828125
584,584,2021-06-01,318.6199951171875
585,585,2021-06-02,320.7799987792969
586,586,2021-06-03,317.3599853515625
587,587,2021-06-04,329.5199890136719
588,588,2021-06-07,331.6099853515625
589,589,2021-06-08,331.0
590,590,2021-06-09,327.2200012207031
591,591,2021-06-10,329.79998779296875
592,592,2021-06-11,338.29998779296875
593,593,2021-06-14,337.6199951171875
594,594,2021-06-15,335.19000244140625
595,595,2021-06-16,337.260009765625
596,596,2021-06-17,349.3999938964844
597,597,2021-06-18,347.57000732421875
598,598,2021-06-21,352.2900085449219
599,599,2021-06-22,359.1099853515625
600,600,2021-06-23,359.3999938964844
601,601,2021-06-24,361.9100036621094
602,602,2021-06-25,363.6900024414063
603,603,2021-06-28,363.7900085449219
604,604,2021-06-29,366.6600036621094
605,605,2021-06-30,364.9700012207031
606,606,2021-07-01,364.2300109863281
607,607,2021-07-02,368.4700012207031
608,608,2021-07-06,371.3699951171875
609,609,2021-07-07,377.8200073242188
610,610,2021-07-08,373.5299987792969
611,611,2021-07-09,377.4200134277344
612,612,2021-07-12,368.9100036621094
613,613,2021-07-13,370.7699890136719
614,614,2021-07-14,376.989990234375
615,615,2021-07-15,376.1700134277344
616,616,2021-07-16,371.6900024414063
617,617,2021-07-19,373.0400085449219
618,618,2021-07-20,383.2999877929688
619,619,2021-07-21,383.6199951171875
620,620,2021-07-22,395.8500061035156
621,621,2021-07-23,402.7900085449219
622,622,2021-07-26,395.4400024414063
623,623,2021-07-27,391.4299926757813
624,624,2021-07-28,393.0899963378906
625,625,2021-07-29,402.8699951171875
626,626,2021-07-30,400.1700134277344
627,627,2021-08-02,402.6499938964844
628,628,2021-08-03,407.510009765625
629,629,2021-08-04,410.4700012207031
630,630,2021-08-05,414.3900146484375
631,631,2021-08-06,408.5199890136719
632,632,2021-08-09,407.6400146484375
633,633,2021-08-10,405.8699951171875
634,634,2021-08-11,408.8200073242188
635,635,2021-08-12,408.9100036621094
636,636,2021-08-13,408.7200012207031
637,637,2021-08-16,407.4200134277344
638,638,2021-08-17,392.4800109863281
639,639,2021-08-18,391.3800048828125
640,640,2021-08-19,396.489990234375
641,641,2021-08-20,397.8299865722656
642,642,2021-08-23,404.3599853515625
643,643,2021-08-24,405.7999877929688
644,644,2021-08-25,408.3200073242188
645,645,2021-08-26,404.4400024414063
646,646,2021-08-27,405.9700012207031
647,647,2021-08-30,414.5199890136719
648,648,2021-08-31,400.1700134277344
649,649,2021-09-01,395.5299987792969
650,650,2021-09-02,388.3699951171875
651,651,2021-09-03,388.3299865722656
652,652,2021-09-07,386.4599914550781
653,653,2021-09-08,380.8500061035156
654,654,2021-09-09,420.7099914550781
655,655,2021-09-10,425.5799865722656
656,656,2021-09-13,425.1199951171875
657,657,2021-09-14,420.5
658,658,2021-09-15,418.9500122070313
659,659,2021-09-16,426.4400024414063
660,660,2021-09-17,426.5499877929688
661,661,2021-09-20,419.5299987792969
662,662,2021-09-21,424.1900024414063
663,663,2021-09-22,431.1799926757813
664,664,2021-09-23,431.9100036621094
665,665,2021-09-24,432.6099853515625
666,666,2021-09-27,430.7200012207031
667,667,2021-09-28,414.5400085449219
668,668,2021-09-29,410.2200012207031
669,669,2021-09-30,404.7000122070313
670,670,2021-10-01,401.3699951171875
671,671,2021-10-04,392.5700073242188
672,672,2021-10-05,397.1199951171875
673,673,2021-10-06,398.1300048828125
674,674,2021-10-07,399.7200012207031
675,675,2021-10-08,397.2200012207031
676,676,2021-10-11,386.0400085449219
677,677,2021-10-12,384.5700073242188
678,678,2021-10-13,400.7099914550781
679,679,2021-10-14,406.989990234375
680,680,2021-10-15,403.510009765625
681,681,2021-10-18,417.3800048828125
682,682,2021-10-19,416.6400146484375
683,683,2021-10-20,414.3999938964844
684,684,2021-10-21,424.0400085449219
685,685,2021-10-22,421.7300109863281
686,686,2021-10-25,427.9400024414063
687,687,2021-10-26,432.7300109863281
688,688,2021-10-27,433.7000122070313
689,689,2021-10-28,443.4599914550781
690,690,2021-10-29,466.010009765625
691,691,2021-11-01,458.8800048828125
692,692,2021-11-02,464.6400146484375
693,693,2021-11-03,467.4800109863281
694,694,2021-11-04,473.9400024414063
695,695,2021-11-05,467.9100036621094
696,696,2021-11-08,466.1400146484375
697,697,2021-11-09,470.239990234375
698,698,2021-11-10,457.3599853515625
699,699,2021-11-11,453.0
700,700,2021-11-12,452.5899963378906
701,701,2021-11-15,461.9599914550781
702,702,2021-11-16,477.9100036621094
703,703,2021-11-17,465.8399963378906
704,704,2021-11-18,473.239990234375
705,705,2021-11-19,473.0
706,706,2021-11-22,460.9299926757813
707,707,2021-11-23,458.760009765625
708,708,2021-11-24,457.8599853515625
709,709,2021-11-26,456.5799865722656
710,710,2021-11-29,463.260009765625
711,711,2021-11-30,454.4100036621094
712,712,2021-12-01,448.4299926757813
713,713,2021-12-02,450.6799926757813
714,714,2021-12-03,435.7200012207031
715,715,2021-12-06,423.5400085449219
716,716,2021-12-07,434.9500122070313
717,717,2021-12-08,426.0
718,718,2021-12-09,416.9200134277344
719,719,2021-12-10,409.5799865722656
720,720,2021-12-13,403.75
721,721,2021-12-14,395.0899963378906
722,722,2021-12-15,402.4800109863281
723,723,2021-12-16,390.6199951171875
724,724,2021-12-17,384.6600036621094
725,725,2021-12-20,370.5700073242188
726,726,2021-12-21,383.30999755859375
727,727,2021-12-22,388.7900085449219
728,728,2021-12-23,391.55999755859375
729,729,2021-12-27,400.75
730,730,2021-12-28,400.0700073242188
731,731,2021-12-29,401.0
732,732,2021-12-30,398.6900024414063
733,733,2021-12-31,391.4500122070313
734,734,2022-01-03,387.55999755859375
735,735,2022-01-04,380.8200073242188
736,736,2022-01-05,362.4800109863281
737,737,2022-01-06,368.7699890136719
738,738,2022-01-07,355.2099914550781
739,739,2022-01-10,348.42999267578125
740,740,2022-01-11,346.75
741,741,2022-01-12,352.7200012207031
742,742,2022-01-13,336.2699890136719
743,743,2022-01-14,328.9800109863281
744,744,2022-01-18,332.5299987792969
