,Date,MET
0,2019-02-04 00:00:00-05:00,38.09666061401367
1,2019-02-05 00:00:00-05:00,38.130401611328125
2,2019-02-06 00:00:00-05:00,38.130401611328125
3,2019-02-07 00:00:00-05:00,36.71315002441406
4,2019-02-08 00:00:00-05:00,36.02985382080078
5,2019-02-11 00:00:00-05:00,36.51070022583008
6,2019-02-12 00:00:00-05:00,37.379600524902344
7,2019-02-13 00:00:00-05:00,37.303672790527344
8,2019-02-14 00:00:00-05:00,36.94935607910156
9,2019-02-15 00:00:00-05:00,37.84357452392578
10,2019-02-19 00:00:00-05:00,37.74234390258789
11,2019-02-20 00:00:00-05:00,38.00385665893555
12,2019-02-21 00:00:00-05:00,37.759212493896484
13,2019-02-22 00:00:00-05:00,37.74234390258789
14,2019-02-25 00:00:00-05:00,38.18101119995117
15,2019-02-26 00:00:00-05:00,37.666419982910156
16,2019-02-27 00:00:00-05:00,37.9616813659668
17,2019-02-28 00:00:00-05:00,38.1219596862793
18,2019-03-01 00:00:00-05:00,38.4256477355957
19,2019-03-04 00:00:00-05:00,38.51844787597656
20,2019-03-05 00:00:00-05:00,38.4256477355957
21,2019-03-06 00:00:00-05:00,37.91106414794922
22,2019-03-07 00:00:00-05:00,37.38803482055664
23,2019-03-08 00:00:00-05:00,37.2530632019043
24,2019-03-11 00:00:00-04:00,37.598934173583984
25,2019-03-12 00:00:00-04:00,37.598934173583984
26,2019-03-13 00:00:00-04:00,37.70859909057617
27,2019-03-14 00:00:00-04:00,37.82670211791992
28,2019-03-15 00:00:00-04:00,38.223182678222656
29,2019-03-18 00:00:00-04:00,38.569068908691406
30,2019-03-19 00:00:00-04:00,37.995418548583984
31,2019-03-20 00:00:00-04:00,36.595054626464844
32,2019-03-21 00:00:00-04:00,36.4600830078125
33,2019-03-22 00:00:00-04:00,35.25373840332031
34,2019-03-25 00:00:00-04:00,35.321231842041016
35,2019-03-26 00:00:00-04:00,35.81895446777344
36,2019-03-27 00:00:00-04:00,35.85268783569336
37,2019-03-28 00:00:00-04:00,35.827392578125
38,2019-03-29 00:00:00-04:00,35.9117431640625
39,2019-04-01 00:00:00-04:00,37.227752685546875
40,2019-04-02 00:00:00-04:00,37.05903625488281
41,2019-04-03 00:00:00-04:00,37.27836990356445
42,2019-04-04 00:00:00-04:00,37.74234390258789
43,2019-04-05 00:00:00-04:00,38.012290954589844
44,2019-04-08 00:00:00-04:00,37.97010803222656
45,2019-04-09 00:00:00-04:00,37.37116622924805
46,2019-04-10 00:00:00-04:00,37.818260192871094
47,2019-04-11 00:00:00-04:00,38.1978874206543
48,2019-04-12 00:00:00-04:00,38.687164306640625
49,2019-04-15 00:00:00-04:00,38.17257308959961
50,2019-04-16 00:00:00-04:00,38.96555709838867
51,2019-04-17 00:00:00-04:00,38.64498519897461
52,2019-04-18 00:00:00-04:00,38.23162841796875
53,2019-04-22 00:00:00-04:00,38.13882827758789
54,2019-04-23 00:00:00-04:00,38.32442855834961
55,2019-04-24 00:00:00-04:00,37.902626037597656
56,2019-04-25 00:00:00-04:00,37.717041015625
57,2019-04-26 00:00:00-04:00,38.0460319519043
58,2019-04-29 00:00:00-04:00,38.569068908691406
59,2019-04-30 00:00:00-04:00,38.914939880371094
60,2019-05-01 00:00:00-04:00,38.56063461303711
61,2019-05-02 00:00:00-04:00,39.9947395324707
62,2019-05-03 00:00:00-04:00,40.492454528808594
63,2019-05-06 00:00:00-04:00,40.518001556396484
64,2019-05-07 00:00:00-04:00,40.26258850097656
65,2019-05-08 00:00:00-04:00,40.25406265258789
66,2019-05-09 00:00:00-04:00,40.42434310913086
67,2019-05-10 00:00:00-04:00,40.79895782470703
68,2019-05-13 00:00:00-04:00,39.78579330444336
69,2019-05-14 00:00:00-04:00,40.441375732421875
70,2019-05-15 00:00:00-04:00,40.16040802001953
71,2019-05-16 00:00:00-04:00,40.56056594848633
72,2019-05-17 00:00:00-04:00,40.296634674072266
73,2019-05-20 00:00:00-04:00,40.458396911621094
74,2019-05-21 00:00:00-04:00,40.977760314941406
75,2019-05-22 00:00:00-04:00,40.977760314941406
76,2019-05-23 00:00:00-04:00,40.228515625
77,2019-05-24 00:00:00-04:00,40.72233581542969
78,2019-05-28 00:00:00-04:00,40.168922424316406
79,2019-05-29 00:00:00-04:00,40.30514907836914
80,2019-05-30 00:00:00-04:00,40.313663482666016
81,2019-05-31 00:00:00-04:00,39.34306335449219
82,2019-06-03 00:00:00-04:00,40.06675720214844
83,2019-06-04 00:00:00-04:00,40.88409423828125
84,2019-06-05 00:00:00-04:00,40.88409423828125
85,2019-06-06 00:00:00-04:00,41.19059753417969
86,2019-06-07 00:00:00-04:00,41.14802932739258
87,2019-06-10 00:00:00-04:00,41.22465896606445
88,2019-06-11 00:00:00-04:00,41.3353385925293
89,2019-06-12 00:00:00-04:00,41.22465896606445
90,2019-06-13 00:00:00-04:00,41.30128860473633
91,2019-06-14 00:00:00-04:00,41.556705474853516
92,2019-06-17 00:00:00-04:00,41.15654373168945
