,Unnamed: 0,Date,CBRE
62,62,2019-05-06,51.61000061035156
63,63,2019-05-07,50.02999877929688
64,64,2019-05-08,49.470001220703125
65,65,2019-05-09,48.61000061035156
66,66,2019-05-10,48.709999084472656
67,67,2019-05-13,48.130001068115234
68,68,2019-05-14,47.709999084472656
69,69,2019-05-15,47.75
70,70,2019-05-16,47.68999862670898
71,71,2019-05-17,47.29999923706055
72,72,2019-05-20,46.77999877929688
73,73,2019-05-21,47.29999923706055
74,74,2019-05-22,47.290000915527344
75,75,2019-05-23,47.34999847412109
76,76,2019-05-24,48.11000061035156
77,77,2019-05-28,48.40999984741211
78,78,2019-05-29,47.220001220703125
79,79,2019-05-30,46.27000045776367
80,80,2019-05-31,45.70000076293945
81,81,2019-06-03,46.470001220703125
82,82,2019-06-04,47.36000061035156
83,83,2019-06-05,47.75
84,84,2019-06-06,48.310001373291016
85,85,2019-06-07,49.2599983215332
86,86,2019-06-10,49.900001525878906
87,87,2019-06-11,49.70000076293945
88,88,2019-06-12,49.06999969482422
89,89,2019-06-13,49.72999954223633
90,90,2019-06-14,49.560001373291016
91,91,2019-06-17,49.66999816894531
92,92,2019-06-18,50.22999954223633
93,93,2019-06-19,50.43000030517578
94,94,2019-06-20,50.54999923706055
95,95,2019-06-21,51.34999847412109
96,96,2019-06-24,50.68999862670898
97,97,2019-06-25,50.040000915527344
98,98,2019-06-26,49.7400016784668
99,99,2019-06-27,50.83000183105469
100,100,2019-06-28,51.29999923706055
101,101,2019-07-01,52.31999969482422
102,102,2019-07-02,52.25
103,103,2019-07-03,52.95000076293945
104,104,2019-07-05,52.77000045776367
105,105,2019-07-08,51.790000915527344
106,106,2019-07-09,52.25
107,107,2019-07-10,52.040000915527344
108,108,2019-07-11,52.27999877929688
109,109,2019-07-12,52.79999923706055
110,110,2019-07-15,52.68999862670898
111,111,2019-07-16,52.560001373291016
112,112,2019-07-17,52.0
113,113,2019-07-18,52.220001220703125
114,114,2019-07-19,52.11000061035156
115,115,2019-07-22,52.209999084472656
116,116,2019-07-23,52.560001373291016
117,117,2019-07-24,52.9900016784668
118,118,2019-07-25,52.540000915527344
119,119,2019-07-26,52.880001068115234
120,120,2019-07-29,52.9900016784668
121,121,2019-07-30,53.18999862670898
122,122,2019-07-31,53.0099983215332
123,123,2019-08-01,54.5
124,124,2019-08-02,53.5099983215332
125,125,2019-08-05,50.790000915527344
126,126,2019-08-06,51.59999847412109
127,127,2019-08-07,51.65999984741211
128,128,2019-08-08,53.09000015258789
129,129,2019-08-09,53.22999954223633
130,130,2019-08-12,52.5099983215332
131,131,2019-08-13,52.869998931884766
132,132,2019-08-14,49.86000061035156
133,133,2019-08-15,50.459999084472656
134,134,2019-08-16,51.650001525878906
135,135,2019-08-19,52.22999954223633
136,136,2019-08-20,52.13999938964844
137,137,2019-08-21,52.79999923706055
138,138,2019-08-22,51.86000061035156
139,139,2019-08-23,49.2599983215332
140,140,2019-08-26,49.38999938964844
141,141,2019-08-27,49.33000183105469
142,142,2019-08-28,50.11000061035156
143,143,2019-08-29,51.630001068115234
144,144,2019-08-30,52.27000045776367
145,145,2019-09-03,51.95000076293945
146,146,2019-09-04,52.58000183105469
147,147,2019-09-05,53.150001525878906
148,148,2019-09-06,53.86000061035156
149,149,2019-09-09,55.34999847412109
150,150,2019-09-10,55.72999954223633
151,151,2019-09-11,55.11000061035156
152,152,2019-09-12,54.720001220703125
153,153,2019-09-13,54.0
154,154,2019-09-16,54.119998931884766
155,155,2019-09-17,53.900001525878906
156,156,2019-09-18,53.91999816894531
157,157,2019-09-19,53.84999847412109
158,158,2019-09-20,53.540000915527344
159,159,2019-09-23,52.77999877929688
160,160,2019-09-24,52.36000061035156
161,161,2019-09-25,53.380001068115234
162,162,2019-09-26,53.2400016784668
163,163,2019-09-27,52.900001525878906
164,164,2019-09-30,53.0099983215332
165,165,2019-10-01,51.18999862670898
166,166,2019-10-02,49.45000076293945
167,167,2019-10-03,49.97999954223633
168,168,2019-10-04,50.66999816894531
169,169,2019-10-07,50.41999816894531
170,170,2019-10-08,49.630001068115234
171,171,2019-10-09,50.34000015258789
172,172,2019-10-10,50.4900016784668
173,173,2019-10-11,51.81999969482422
174,174,2019-10-14,51.97999954223633
175,175,2019-10-15,52.4900016784668
176,176,2019-10-16,52.470001220703125
177,177,2019-10-17,52.34999847412109
178,178,2019-10-18,52.209999084472656
179,179,2019-10-21,52.650001525878906
180,180,2019-10-22,51.709999084472656
181,181,2019-10-23,52.369998931884766
182,182,2019-10-24,52.45000076293945
183,183,2019-10-25,52.61000061035156
184,184,2019-10-28,53.25
185,185,2019-10-29,53.630001068115234
186,186,2019-10-30,53.810001373291016
187,187,2019-10-31,53.54999923706055
188,188,2019-11-01,54.790000915527344
189,189,2019-11-04,54.84000015258789
190,190,2019-11-05,55.540000915527344
191,191,2019-11-06,53.08000183105469
192,192,2019-11-07,54.5
193,193,2019-11-08,54.88999938964844
194,194,2019-11-11,55.15999984741211
195,195,2019-11-12,55.04999923706055
196,196,2019-11-13,55.06999969482422
197,197,2019-11-14,55.56999969482422
198,198,2019-11-15,56.43999862670898
199,199,2019-11-18,56.04999923706055
200,200,2019-11-19,55.869998931884766
201,201,2019-11-20,55.5
202,202,2019-11-21,54.77999877929688
203,203,2019-11-22,54.90999984741211
204,204,2019-11-25,56.119998931884766
205,205,2019-11-26,57.880001068115234
206,206,2019-11-27,57.560001373291016
207,207,2019-11-29,57.02000045776367
208,208,2019-12-02,56.52000045776367
209,209,2019-12-03,56.31999969482422
210,210,2019-12-04,57.02999877929688
211,211,2019-12-05,57.869998931884766
212,212,2019-12-06,58.5
213,213,2019-12-09,58.27999877929688
214,214,2019-12-10,58.47999954223633
215,215,2019-12-11,58.40999984741211
216,216,2019-12-12,58.959999084472656
217,217,2019-12-13,58.2599983215332
218,218,2019-12-16,59.220001220703125
219,219,2019-12-17,58.84000015258789
220,220,2019-12-18,60.11000061035156
221,221,2019-12-19,59.81999969482422
222,222,2019-12-20,60.63999938964844
223,223,2019-12-23,60.11000061035156
224,224,2019-12-24,60.59000015258789
225,225,2019-12-26,61.27999877929688
226,226,2019-12-27,60.95000076293945
227,227,2019-12-30,61.040000915527344
228,228,2019-12-31,61.290000915527344
229,229,2020-01-02,61.47999954223633
230,230,2020-01-03,60.970001220703125
231,231,2020-01-06,60.68999862670898
232,232,2020-01-07,60.619998931884766
233,233,2020-01-08,60.20000076293945
234,234,2020-01-09,60.560001373291016
235,235,2020-01-10,60.2400016784668
236,236,2020-01-13,60.65999984741211
237,237,2020-01-14,60.27999877929688
238,238,2020-01-15,60.38999938964844
239,239,2020-01-16,60.79999923706055
240,240,2020-01-17,61.02999877929688
241,241,2020-01-21,61.09999847412109
242,242,2020-01-22,60.90999984741211
243,243,2020-01-23,60.84000015258789
244,244,2020-01-24,60.77000045776367
245,245,2020-01-27,60.43999862670898
246,246,2020-01-28,61.459999084472656
247,247,2020-01-29,61.45000076293945
248,248,2020-01-30,61.880001068115234
249,249,2020-01-31,61.04999923706055
250,250,2020-02-03,62.02000045776367
251,251,2020-02-04,63.43000030517578
252,252,2020-02-05,63.93000030517578
253,253,2020-02-06,63.880001068115234
254,254,2020-02-07,64.02999877929688
255,255,2020-02-10,64.25
256,256,2020-02-11,63.08000183105469
257,257,2020-02-12,63.68999862670898
258,258,2020-02-13,64.12000274658203
259,259,2020-02-14,63.959999084472656
260,260,2020-02-18,63.459999084472656
261,261,2020-02-19,63.400001525878906
262,262,2020-02-20,63.70000076293945
263,263,2020-02-21,62.72999954223633
264,264,2020-02-24,60.06999969482422
265,265,2020-02-25,57.959999084472656
266,266,2020-02-26,56.93000030517578
267,267,2020-02-27,56.540000915527344
268,268,2020-02-28,56.13999938964844
269,269,2020-03-02,58.18999862670898
270,270,2020-03-03,57.72999954223633
271,271,2020-03-04,59.15999984741211
272,272,2020-03-05,56.77999877929688
273,273,2020-03-06,54.58000183105469
274,274,2020-03-09,49.16999816894531
275,275,2020-03-10,52.61000061035156
276,276,2020-03-11,49.68999862670898
277,277,2020-03-12,44.52999877929688
278,278,2020-03-13,46.380001068115234
279,279,2020-03-16,38.400001525878906
280,280,2020-03-17,36.27999877929688
281,281,2020-03-18,35.52000045776367
282,282,2020-03-19,39.43999862670898
283,283,2020-03-20,34.2599983215332
284,284,2020-03-23,29.82999992370605
285,285,2020-03-24,33.86000061035156
286,286,2020-03-25,35.79999923706055
287,287,2020-03-26,40.650001525878906
288,288,2020-03-27,39.20000076293945
289,289,2020-03-30,41.02999877929688
290,290,2020-03-31,37.709999084472656
291,291,2020-04-01,35.7400016784668
292,292,2020-04-02,36.66999816894531
293,293,2020-04-03,35.5
294,294,2020-04-06,39.77999877929688
295,295,2020-04-07,42.04999923706055
296,296,2020-04-08,45.2599983215332
297,297,2020-04-09,45.61000061035156
298,298,2020-04-13,43.459999084472656
299,299,2020-04-14,43.86000061035156
300,300,2020-04-15,42.88999938964844
301,301,2020-04-16,42.540000915527344
302,302,2020-04-17,44.5
303,303,2020-04-20,41.959999084472656
304,304,2020-04-21,39.970001220703125
305,305,2020-04-22,39.77000045776367
306,306,2020-04-23,39.9900016784668
307,307,2020-04-24,39.9900016784668
308,308,2020-04-27,41.38999938964844
309,309,2020-04-28,41.900001525878906
310,310,2020-04-29,44.91999816894531
311,311,2020-04-30,42.93000030517578
312,312,2020-05-01,39.70000076293945
313,313,2020-05-04,39.38999938964844
314,314,2020-05-05,39.59000015258789
315,315,2020-05-06,38.150001525878906
316,316,2020-05-07,40.88999938964844
317,317,2020-05-08,41.59999847412109
318,318,2020-05-11,40.81999969482422
319,319,2020-05-12,37.20000076293945
320,320,2020-05-13,34.84000015258789
321,321,2020-05-14,35.849998474121094
322,322,2020-05-15,35.9900016784668
323,323,2020-05-18,39.09000015258789
324,324,2020-05-19,37.970001220703125
325,325,2020-05-20,39.59999847412109
326,326,2020-05-21,40.75
327,327,2020-05-22,40.29999923706055
328,328,2020-05-26,43.93999862670898
329,329,2020-05-27,45.150001525878906
330,330,2020-05-28,44.119998931884766
331,331,2020-05-29,43.97999954223633
332,332,2020-06-01,44.13999938964844
333,333,2020-06-02,45.9900016784668
334,334,2020-06-03,49.5
335,335,2020-06-04,50.40999984741211
336,336,2020-06-05,54.02000045776367
337,337,2020-06-08,55.4900016784668
338,338,2020-06-09,53.33000183105469
339,339,2020-06-10,51.33000183105469
340,340,2020-06-11,46.310001373291016
341,341,2020-06-12,47.56999969482422
342,342,2020-06-15,47.86000061035156
343,343,2020-06-16,48.369998931884766
344,344,2020-06-17,47.790000915527344
345,345,2020-06-18,47.47999954223633
346,346,2020-06-19,46.7400016784668
347,347,2020-06-22,46.18999862670898
348,348,2020-06-23,46.0099983215332
349,349,2020-06-24,42.75
350,350,2020-06-25,43.52000045776367
351,351,2020-06-26,43.040000915527344
352,352,2020-06-29,44.2400016784668
353,353,2020-06-30,45.220001220703125
354,354,2020-07-01,44.84999847412109
355,355,2020-07-02,45.5099983215332
356,356,2020-07-06,46.380001068115234
357,357,2020-07-07,44.310001373291016
358,358,2020-07-08,44.4900016784668
359,359,2020-07-09,43.869998931884766
360,360,2020-07-10,44.20000076293945
361,361,2020-07-13,43.18999862670898
362,362,2020-07-14,43.34999847412109
363,363,2020-07-15,45.220001220703125
364,364,2020-07-16,44.59000015258789
365,365,2020-07-17,44.95000076293945
366,366,2020-07-20,44.2599983215332
367,367,2020-07-21,43.93999862670898
368,368,2020-07-22,44.36000061035156
369,369,2020-07-23,43.91999816894531
370,370,2020-07-24,43.15999984741211
371,371,2020-07-27,42.33000183105469
372,372,2020-07-28,41.84999847412109
373,373,2020-07-29,43.0
374,374,2020-07-30,43.27000045776367
375,375,2020-07-31,43.810001373291016
376,376,2020-08-03,41.34999847412109
377,377,2020-08-04,41.4900016784668
378,378,2020-08-05,42.83000183105469
379,379,2020-08-06,42.25
380,380,2020-08-07,44.02000045776367
381,381,2020-08-10,45.369998931884766
382,382,2020-08-11,47.20000076293945
383,383,2020-08-12,47.27999877929688
384,384,2020-08-13,46.02999877929688
385,385,2020-08-14,46.02000045776367
386,386,2020-08-17,45.09000015258789
387,387,2020-08-18,44.65999984741211
388,388,2020-08-19,44.310001373291016
389,389,2020-08-20,44.08000183105469
390,390,2020-08-21,44.90999984741211
391,391,2020-08-24,47.0099983215332
392,392,2020-08-25,47.38999938964844
393,393,2020-08-26,46.97999954223633
394,394,2020-08-27,47.34999847412109
395,395,2020-08-28,47.84999847412109
396,396,2020-08-31,47.02999877929688
397,397,2020-09-01,47.77000045776367
398,398,2020-09-02,49.040000915527344
399,399,2020-09-03,48.619998931884766
400,400,2020-09-04,48.220001220703125
401,401,2020-09-08,47.630001068115234
402,402,2020-09-09,48.52999877929688
403,403,2020-09-10,47.52000045776367
404,404,2020-09-11,46.90999984741211
405,405,2020-09-14,48.77999877929688
406,406,2020-09-15,49.630001068115234
407,407,2020-09-16,49.9900016784668
408,408,2020-09-17,49.56999969482422
409,409,2020-09-18,48.47999954223633
410,410,2020-09-21,46.45000076293945
411,411,2020-09-22,46.0099983215332
412,412,2020-09-23,45.0
413,413,2020-09-24,45.65999984741211
414,414,2020-09-25,46.31999969482422
415,415,2020-09-28,47.34000015258789
416,416,2020-09-29,46.77000045776367
417,417,2020-09-30,46.970001220703125
418,418,2020-10-01,47.400001525878906
419,419,2020-10-02,48.06999969482422
420,420,2020-10-05,48.61000061035156
421,421,2020-10-06,48.56999969482422
422,422,2020-10-07,48.95000076293945
423,423,2020-10-08,50.9900016784668
424,424,2020-10-09,49.900001525878906
425,425,2020-10-12,50.310001373291016
426,426,2020-10-13,49.04999923706055
427,427,2020-10-14,49.02000045776367
428,428,2020-10-15,49.040000915527344
429,429,2020-10-16,48.61000061035156
430,430,2020-10-19,47.58000183105469
431,431,2020-10-20,47.900001525878906
432,432,2020-10-21,47.04999923706055
433,433,2020-10-22,46.72999954223633
434,434,2020-10-23,46.65999984741211
435,435,2020-10-26,45.58000183105469
436,436,2020-10-27,44.86000061035156
437,437,2020-10-28,43.91999816894531
438,438,2020-10-29,51.29999923706055
439,439,2020-10-30,50.400001525878906
440,440,2020-11-02,52.66999816894531
441,441,2020-11-03,51.93000030517578
442,442,2020-11-04,51.9900016784668
443,443,2020-11-05,52.91999816894531
444,444,2020-11-06,52.27000045776367
445,445,2020-11-09,58.150001525878906
446,446,2020-11-10,56.52999877929688
447,447,2020-11-11,56.310001373291016
448,448,2020-11-12,55.27999877929688
449,449,2020-11-13,57.83000183105469
450,450,2020-11-16,59.91999816894531
451,451,2020-11-17,60.4900016784668
452,452,2020-11-18,58.130001068115234
453,453,2020-11-19,58.470001220703125
454,454,2020-11-20,58.29999923706055
455,455,2020-11-23,59.77999877929688
456,456,2020-11-24,61.459999084472656
457,457,2020-11-25,61.2599983215332
458,458,2020-11-27,61.130001068115234
459,459,2020-11-30,61.13999938964844
460,460,2020-12-01,61.63999938964844
461,461,2020-12-02,61.84999847412109
462,462,2020-12-03,63.77999877929688
463,463,2020-12-04,65.73999786376953
464,464,2020-12-07,66.27999877929688
465,465,2020-12-08,66.75
466,466,2020-12-09,66.0999984741211
467,467,2020-12-10,66.33000183105469
468,468,2020-12-11,66.1500015258789
469,469,2020-12-14,65.12999725341797
470,470,2020-12-15,66.12999725341797
471,471,2020-12-16,65.83000183105469
472,472,2020-12-17,64.41000366210938
473,473,2020-12-18,63.290000915527344
474,474,2020-12-21,62.38999938964844
475,475,2020-12-22,62.56999969482422
476,476,2020-12-23,62.75
477,477,2020-12-24,62.93000030517578
478,478,2020-12-28,62.970001220703125
479,479,2020-12-29,62.11000061035156
480,480,2020-12-30,62.400001525878906
481,481,2020-12-31,62.720001220703125
482,482,2021-01-04,59.5
483,483,2021-01-05,59.41999816894531
484,484,2021-01-06,60.61000061035156
485,485,2021-01-07,61.5
486,486,2021-01-08,62.63999938964844
487,487,2021-01-11,62.2400016784668
488,488,2021-01-12,63.040000915527344
489,489,2021-01-13,61.810001373291016
490,490,2021-01-14,62.2599983215332
491,491,2021-01-15,63.52000045776367
492,492,2021-01-19,63.61000061035156
493,493,2021-01-20,64.9000015258789
494,494,2021-01-21,64.98999786376953
495,495,2021-01-22,66.0199966430664
496,496,2021-01-25,65.12000274658203
497,497,2021-01-26,63.130001068115234
498,498,2021-01-27,62.65999984741211
499,499,2021-01-28,63.9900016784668
500,500,2021-01-29,60.97999954223633
501,501,2021-02-01,63.70000076293945
502,502,2021-02-02,65.44000244140625
503,503,2021-02-03,65.66999816894531
504,504,2021-02-04,67.66000366210938
505,505,2021-02-05,67.41999816894531
506,506,2021-02-08,67.93000030517578
507,507,2021-02-09,67.44000244140625
508,508,2021-02-10,68.0999984741211
509,509,2021-02-11,70.3499984741211
510,510,2021-02-12,71.33000183105469
511,511,2021-02-16,70.55999755859375
512,512,2021-02-17,69.72000122070312
513,513,2021-02-18,69.80999755859375
514,514,2021-02-19,72.73999786376953
515,515,2021-02-22,75.25
516,516,2021-02-23,77.87999725341797
517,517,2021-02-24,77.18000030517578
518,518,2021-02-25,74.56999969482422
519,519,2021-02-26,75.7699966430664
520,520,2021-03-01,77.55000305175781
521,521,2021-03-02,77.98999786376953
522,522,2021-03-03,77.91000366210938
523,523,2021-03-04,76.62999725341797
524,524,2021-03-05,77.27999877929688
525,525,2021-03-08,76.69000244140625
526,526,2021-03-09,74.94999694824219
527,527,2021-03-10,76.80999755859375
528,528,2021-03-11,78.55999755859375
529,529,2021-03-12,79.27999877929688
530,530,2021-03-15,80.56999969482422
531,531,2021-03-16,78.3499984741211
532,532,2021-03-17,79.31999969482422
533,533,2021-03-18,78.3499984741211
534,534,2021-03-19,76.73999786376953
535,535,2021-03-22,75.93000030517578
536,536,2021-03-23,74.9800033569336
537,537,2021-03-24,74.16000366210938
538,538,2021-03-25,76.43000030517578
539,539,2021-03-26,79.08999633789062
540,540,2021-03-29,77.30000305175781
541,541,2021-03-30,79.12000274658203
542,542,2021-03-31,79.11000061035156
543,543,2021-04-01,80.05000305175781
544,544,2021-04-05,80.93000030517578
545,545,2021-04-06,79.63999938964844
546,546,2021-04-07,78.4000015258789
547,547,2021-04-08,78.7699966430664
548,548,2021-04-09,80.41999816894531
549,549,2021-04-12,80.9800033569336
550,550,2021-04-13,78.94000244140625
551,551,2021-04-14,81.0199966430664
552,552,2021-04-15,81.77999877929688
553,553,2021-04-16,81.81999969482422
554,554,2021-04-19,82.33999633789062
555,555,2021-04-20,81.41000366210938
556,556,2021-04-21,81.30000305175781
557,557,2021-04-22,81.61000061035156
558,558,2021-04-23,82.9000015258789
559,559,2021-04-26,84.05000305175781
560,560,2021-04-27,83.4800033569336
561,561,2021-04-28,82.62999725341797
562,562,2021-04-29,85.1500015258789
563,563,2021-04-30,85.19999694824219
564,564,2021-05-03,85.38999938964844
565,565,2021-05-04,85.43000030517578
566,566,2021-05-05,84.95999908447266
567,567,2021-05-06,85.31999969482422
568,568,2021-05-07,86.9000015258789
569,569,2021-05-10,86.58999633789062
570,570,2021-05-11,85.7300033569336
571,571,2021-05-12,84.37999725341797
572,572,2021-05-13,86.37999725341797
573,573,2021-05-14,86.31999969482422
574,574,2021-05-17,86.68000030517578
575,575,2021-05-18,85.63999938964844
576,576,2021-05-19,84.88999938964844
577,577,2021-05-20,87.75
578,578,2021-05-21,87.18000030517578
579,579,2021-05-24,88.76000213623047
580,580,2021-05-25,88.12000274658203
581,581,2021-05-26,88.22000122070312
582,582,2021-05-27,87.58999633789062
583,583,2021-05-28,87.77999877929688
584,584,2021-06-01,89.66000366210938
585,585,2021-06-02,90.01000213623047
586,586,2021-06-03,88.80000305175781
587,587,2021-06-04,87.97000122070312
588,588,2021-06-07,87.73999786376953
589,589,2021-06-08,89.41000366210938
590,590,2021-06-09,89.04000091552734
591,591,2021-06-10,88.0199966430664
592,592,2021-06-11,88.70999908447266
593,593,2021-06-14,87.69999694824219
594,594,2021-06-15,89.11000061035156
595,595,2021-06-16,87.79000091552734
596,596,2021-06-17,87.33000183105469
597,597,2021-06-18,86.36000061035156
598,598,2021-06-21,89.0
599,599,2021-06-22,88.36000061035156
600,600,2021-06-23,86.56999969482422
601,601,2021-06-24,87.72000122070312
602,602,2021-06-25,87.2300033569336
603,603,2021-06-28,86.72000122070312
604,604,2021-06-29,85.98999786376953
605,605,2021-06-30,85.7300033569336
606,606,2021-07-01,87.18000030517578
607,607,2021-07-02,85.91999816894531
608,608,2021-07-06,84.94000244140625
609,609,2021-07-07,85.13999938964844
610,610,2021-07-08,84.25
611,611,2021-07-09,85.83000183105469
612,612,2021-07-12,85.80999755859375
613,613,2021-07-13,83.19000244140625
614,614,2021-07-14,83.48999786376953
615,615,2021-07-15,83.5
616,616,2021-07-16,82.95999908447266
617,617,2021-07-19,80.54000091552734
618,618,2021-07-20,83.86000061035156
619,619,2021-07-21,85.95999908447266
620,620,2021-07-22,86.69000244140625
621,621,2021-07-23,87.7300033569336
622,622,2021-07-26,89.19999694824219
623,623,2021-07-27,91.3499984741211
624,624,2021-07-28,91.0
625,625,2021-07-29,95.55999755859376
626,626,2021-07-30,96.45999908447266
627,627,2021-08-02,95.6500015258789
628,628,2021-08-03,96.20999908447266
629,629,2021-08-04,96.63999938964844
630,630,2021-08-05,98.12999725341795
631,631,2021-08-06,97.75
632,632,2021-08-09,96.3000030517578
633,633,2021-08-10,96.30999755859376
634,634,2021-08-11,96.0999984741211
635,635,2021-08-12,95.5999984741211
636,636,2021-08-13,95.37999725341795
637,637,2021-08-16,94.33999633789062
638,638,2021-08-17,92.91999816894533
639,639,2021-08-18,91.83999633789062
640,640,2021-08-19,91.76000213623048
641,641,2021-08-20,92.66000366210938
642,642,2021-08-23,93.16000366210938
643,643,2021-08-24,92.88999938964844
644,644,2021-08-25,94.48999786376952
645,645,2021-08-26,93.63999938964844
646,646,2021-08-27,95.62000274658205
647,647,2021-08-30,96.0199966430664
648,648,2021-08-31,96.3000030517578
649,649,2021-09-01,97.3499984741211
650,650,2021-09-02,97.9000015258789
651,651,2021-09-03,98.55999755859376
652,652,2021-09-07,97.9800033569336
653,653,2021-09-08,98.08000183105467
654,654,2021-09-09,98.13999938964844
655,655,2021-09-10,96.91000366210938
656,656,2021-09-13,98.01000213623048
657,657,2021-09-14,96.45999908447266
658,658,2021-09-15,97.41000366210938
659,659,2021-09-16,97.29000091552734
660,660,2021-09-17,95.77999877929688
661,661,2021-09-20,94.52999877929688
662,662,2021-09-21,93.7300033569336
663,663,2021-09-22,95.8499984741211
664,664,2021-09-23,96.0500030517578
665,665,2021-09-24,96.5199966430664
666,666,2021-09-27,97.0999984741211
667,667,2021-09-28,97.08000183105467
668,668,2021-09-29,98.61000061035156
669,669,2021-09-30,97.36000061035156
670,670,2021-10-01,100.4499969482422
671,671,2021-10-04,99.04000091552734
672,672,2021-10-05,99.87999725341795
673,673,2021-10-06,97.08999633789062
674,674,2021-10-07,98.63999938964844
675,675,2021-10-08,97.0999984741211
676,676,2021-10-11,97.69000244140624
677,677,2021-10-12,98.02999877929688
678,678,2021-10-13,98.3000030517578
679,679,2021-10-14,101.06999969482422
680,680,2021-10-15,101.47000122070312
681,681,2021-10-18,102.0500030517578
682,682,2021-10-19,101.94000244140624
683,683,2021-10-20,102.1999969482422
684,684,2021-10-21,102.3499984741211
685,685,2021-10-22,103.91999816894533
686,686,2021-10-25,104.9000015258789
687,687,2021-10-26,104.58999633789062
688,688,2021-10-27,103.5199966430664
689,689,2021-10-28,105.0
690,690,2021-10-29,104.08000183105467
691,691,2021-11-01,101.2300033569336
692,692,2021-11-02,102.12000274658205
693,693,2021-11-03,104.81999969482422
694,694,2021-11-04,105.37999725341795
695,695,2021-11-05,106.68000030517578
696,696,2021-11-08,106.0199966430664
697,697,2021-11-09,106.0199966430664
698,698,2021-11-10,104.94000244140624
699,699,2021-11-11,105.37000274658205
700,700,2021-11-12,105.29000091552734
701,701,2021-11-15,104.58999633789062
702,702,2021-11-16,103.79000091552734
703,703,2021-11-17,100.5500030517578
704,704,2021-11-18,99.61000061035156
705,705,2021-11-19,99.69000244140624
706,706,2021-11-22,99.0
707,707,2021-11-23,103.83999633789062
708,708,2021-11-24,104.23999786376952
709,709,2021-11-26,98.08999633789062
710,710,2021-11-29,97.95999908447266
711,711,2021-11-30,95.56999969482422
712,712,2021-12-01,95.0199966430664
713,713,2021-12-02,99.91999816894533
714,714,2021-12-03,98.54000091552734
715,715,2021-12-06,101.0
716,716,2021-12-07,102.30999755859376
717,717,2021-12-08,102.80999755859376
718,718,2021-12-09,102.6999969482422
719,719,2021-12-10,103.6999969482422
720,720,2021-12-13,104.08999633789062
721,721,2021-12-14,102.8499984741211
722,722,2021-12-15,104.54000091552734
723,723,2021-12-16,105.91999816894533
724,724,2021-12-17,101.75
725,725,2021-12-20,98.9499969482422
726,726,2021-12-21,103.2699966430664
727,727,2021-12-22,105.4800033569336
728,728,2021-12-23,105.81999969482422
729,729,2021-12-27,107.79000091552734
730,730,2021-12-28,107.72000122070312
731,731,2021-12-29,108.58000183105467
732,732,2021-12-30,108.51000213623048
733,733,2021-12-31,108.51000213623048
734,734,2022-01-03,108.66999816894533
735,735,2022-01-04,110.3000030517578
736,736,2022-01-05,106.72000122070312
737,737,2022-01-06,105.70999908447266
738,738,2022-01-07,104.77999877929688
739,739,2022-01-10,103.4000015258789
740,740,2022-01-11,105.27999877929688
741,741,2022-01-12,106.4800033569336
742,742,2022-01-13,105.68000030517578
