,Unnamed: 0,Date,PG
71,71,2019-05-17,95.4952163696289
72,72,2019-05-20,95.38859558105467
73,73,2019-05-21,94.53541564941406
74,74,2019-05-22,94.84647369384766
75,75,2019-05-23,94.88201141357422
76,76,2019-05-24,94.81979370117188
77,77,2019-05-28,92.8379135131836
78,78,2019-05-29,92.5979461669922
79,79,2019-05-30,93.6111068725586
80,80,2019-05-31,91.46035766601562
81,81,2019-06-03,92.2513427734375
82,82,2019-06-04,93.0334243774414
83,83,2019-06-05,94.85533905029295
84,84,2019-06-06,95.43304443359376
85,85,2019-06-07,96.66838073730467
86,86,2019-06-10,96.62393188476562
87,87,2019-06-11,97.21051025390624
88,88,2019-06-12,97.47714233398438
89,89,2019-06-13,98.57029724121094
90,90,2019-06-14,98.82799530029295
91,91,2019-06-17,98.6413803100586
92,92,2019-06-18,97.40603637695312
93,93,2019-06-19,98.1347885131836
94,94,2019-06-20,99.30792999267578
95,95,2019-06-21,98.82799530029295
96,96,2019-06-24,99.83230590820312
97,97,2019-06-25,99.29016876220705
98,98,2019-06-26,97.52157592773438
99,99,2019-06-27,97.56600952148438
100,100,2019-06-28,97.45047760009766
101,101,2019-07-01,98.19700622558594
102,102,2019-07-02,99.07687377929688
103,103,2019-07-03,101.3875961303711
104,104,2019-07-05,100.56106567382812
105,105,2019-07-08,101.3609390258789
106,106,2019-07-09,100.34777069091795
107,107,2019-07-10,101.09430694580078
108,108,2019-07-11,101.65421295166016
109,109,2019-07-12,102.19635009765624
110,110,2019-07-15,102.63184356689452
111,111,2019-07-16,102.99620819091795
112,112,2019-07-17,103.0406494140625
113,113,2019-07-18,103.2607192993164
114,114,2019-07-19,102.87606048583984
115,115,2019-07-22,103.1354751586914
116,116,2019-07-23,101.83847045898438
117,117,2019-07-24,100.72032165527344
118,118,2019-07-25,100.87238311767578
119,119,2019-07-26,102.62560272216795
120,120,2019-07-29,103.7616195678711
121,121,2019-07-30,107.70635223388672
122,122,2019-07-31,105.58637237548828
123,123,2019-08-01,104.41461944580078
124,124,2019-08-02,104.15520477294922
125,125,2019-08-05,101.14969635009766
126,126,2019-08-06,102.22308349609376
127,127,2019-08-07,103.33226013183594
128,128,2019-08-08,105.04971313476562
129,129,2019-08-09,104.45931243896484
130,130,2019-08-12,103.78843688964844
131,131,2019-08-13,104.87973022460938
132,132,2019-08-14,103.57378387451172
133,133,2019-08-15,105.00497436523438
134,134,2019-08-16,106.60609436035156
135,135,2019-08-19,107.55428314208984
136,136,2019-08-20,106.35565948486328
137,137,2019-08-21,106.6240005493164
138,138,2019-08-22,106.82079315185548
139,139,2019-08-23,104.94235229492188
140,140,2019-08-26,106.73133850097656
141,141,2019-08-27,107.83157348632812
142,142,2019-08-28,108.59190368652344
143,143,2019-08-29,108.39512634277344
144,144,2019-08-30,107.54534149169922
145,145,2019-09-03,108.55612182617188
146,146,2019-09-04,110.2109375
147,147,2019-09-05,109.80840301513672
148,148,2019-09-06,109.90679931640624
149,149,2019-09-09,109.28067779541016
150,150,2019-09-10,107.23225402832033
151,151,2019-09-11,108.4756088256836
152,152,2019-09-12,109.81735229492188
153,153,2019-09-13,109.23593139648438
154,154,2019-09-16,107.1159896850586
155,155,2019-09-17,108.37722778320312
156,156,2019-09-18,108.60086059570312
157,157,2019-09-19,109.03913879394533
158,158,2019-09-20,109.34326934814452
159,159,2019-09-23,110.21989440917967
160,160,2019-09-24,110.56874084472656
161,161,2019-09-25,110.04098510742188
162,162,2019-09-26,111.19487762451172
163,163,2019-09-27,111.42745208740234
164,164,2019-09-30,111.25750732421876
165,165,2019-10-01,110.78341674804688
166,166,2019-10-02,108.3056640625
167,167,2019-10-03,108.89603424072266
168,168,2019-10-04,110.91757202148438
169,169,2019-10-07,109.8799819946289
170,170,2019-10-08,108.17149353027344
171,171,2019-10-09,109.11071014404295
172,172,2019-10-10,109.07493591308594
173,173,2019-10-11,108.31462097167967
174,174,2019-10-14,107.38433074951172
175,175,2019-10-15,104.83502197265624
176,176,2019-10-16,105.13018798828124
177,177,2019-10-17,104.9915771484375
178,178,2019-10-18,105.74773406982422
179,179,2019-10-21,107.19709014892578
180,180,2019-10-22,109.98772430419922
181,181,2019-10-23,110.72590637207033
182,182,2019-10-24,112.33728790283205
183,183,2019-10-25,110.95094299316406
184,184,2019-10-28,111.15799713134766
185,185,2019-10-29,111.26603698730467
186,186,2019-10-30,112.47232055664062
187,187,2019-10-31,112.0852279663086
188,188,2019-11-01,111.5090789794922
189,189,2019-11-04,107.18807983398438
190,190,2019-11-05,107.0350341796875
191,191,2019-11-06,108.3133544921875
192,192,2019-11-07,107.68319702148438
193,193,2019-11-08,107.75520324707033
194,194,2019-11-11,107.422119140625
195,195,2019-11-12,107.36811065673828
196,196,2019-11-13,108.61041259765624
197,197,2019-11-14,108.4753646850586
198,198,2019-11-15,108.51140594482422
199,199,2019-11-18,109.72667694091795
200,200,2019-11-19,109.30357360839844
201,201,2019-11-20,110.08676147460938
202,202,2019-11-21,108.33133697509766
203,203,2019-11-22,108.2863311767578
204,204,2019-11-25,108.48436737060548
205,205,2019-11-26,110.0597686767578
206,206,2019-11-27,109.60965728759766
207,207,2019-11-29,109.87969970703124
208,208,2019-12-02,110.47384643554688
209,209,2019-12-03,110.68090057373048
210,210,2019-12-04,112.10321044921876
211,211,2019-12-05,112.18425750732422
212,212,2019-12-06,111.7971649169922
213,213,2019-12-09,112.40929412841795
214,214,2019-12-10,111.86917877197266
215,215,2019-12-11,112.2202606201172
216,216,2019-12-12,112.13922882080078
217,217,2019-12-13,112.94942474365234
218,218,2019-12-16,113.03044891357422
219,219,2019-12-17,112.8053970336914
220,220,2019-12-18,111.63512420654295
221,221,2019-12-19,112.45429229736328
222,222,2019-12-20,112.85041046142578
223,223,2019-12-23,112.4363021850586
224,224,2019-12-24,112.72438049316406
225,225,2019-12-26,112.72438049316406
226,226,2019-12-27,113.50753784179688
227,227,2019-12-30,112.0492172241211
228,228,2019-12-31,112.4363021850586
229,229,2020-01-02,111.09500122070312
230,230,2020-01-03,110.34781646728516
231,231,2020-01-06,110.50084686279295
232,232,2020-01-07,109.81668853759766
233,233,2020-01-08,110.28479766845705
234,234,2020-01-09,111.49109649658205
235,235,2020-01-10,111.59910583496094
236,236,2020-01-13,112.41828918457033
237,237,2020-01-14,112.24726104736328
238,238,2020-01-15,113.3905258178711
239,239,2020-01-16,113.48956298828124
240,240,2020-01-17,113.79562377929688
241,241,2020-01-21,113.50753784179688
242,242,2020-01-22,113.70559692382812
243,243,2020-01-23,113.1858139038086
244,244,2020-01-24,113.32164764404295
245,245,2020-01-27,113.8197021484375
246,246,2020-01-28,114.12759399414062
247,247,2020-01-29,113.24920654296876
248,248,2020-01-30,114.0551528930664
249,249,2020-01-31,112.85075378417967
250,250,2020-02-03,113.2944793701172
251,251,2020-02-04,113.79254913330078
252,252,2020-02-05,114.8339385986328
253,253,2020-02-06,115.13275909423828
254,254,2020-02-07,114.1728515625
255,255,2020-02-10,114.25436401367188
256,256,2020-02-11,112.43421173095705
257,257,2020-02-12,111.7912368774414
258,258,2020-02-13,113.15865325927734
259,259,2020-02-14,114.22720336914062
260,260,2020-02-18,113.0771484375
261,261,2020-02-19,113.59333038330078
262,262,2020-02-20,114.62565612792967
263,263,2020-02-21,114.73431396484376
264,264,2020-02-24,111.6554183959961
265,265,2020-02-25,109.9620132446289
266,266,2020-02-26,108.81195831298828
267,267,2020-02-27,102.78093719482422
268,268,2020-02-28,102.53645324707033
269,269,2020-03-02,108.26863098144533
270,270,2020-03-03,107.00989532470705
271,271,2020-03-04,112.7420883178711
272,272,2020-03-05,110.14312744140624
273,273,2020-03-06,110.1703109741211
274,274,2020-03-09,105.09917449951172
275,275,2020-03-10,109.16512298583984
276,276,2020-03-11,101.05132293701172
277,277,2020-03-12,92.22211456298828
278,278,2020-03-13,103.29711151123048
279,279,2020-03-16,98.25313568115234
280,280,2020-03-17,107.07328033447266
281,281,2020-03-18,106.35790252685548
282,282,2020-03-19,100.36309814453124
283,283,2020-03-20,92.7563934326172
284,284,2020-03-23,88.47309875488281
285,285,2020-03-24,93.51708221435548
286,286,2020-03-25,91.38899993896484
287,287,2020-03-26,97.23892974853516
288,288,2020-03-27,99.7654266357422
289,289,2020-03-30,104.13929748535156
290,290,2020-03-31,99.61149597167967
291,291,2020-04-01,99.00476837158205
292,292,2020-04-02,103.59595489501952
293,293,2020-04-03,104.21172332763672
294,294,2020-04-06,106.68389129638672
295,295,2020-04-07,102.11988067626952
296,296,2020-04-08,104.2298355102539
297,297,2020-04-09,103.83139038085938
298,298,2020-04-13,104.99956512451172
299,299,2020-04-14,109.5363998413086
300,300,2020-04-15,109.7718505859375
301,301,2020-04-16,110.0254135131836
302,302,2020-04-17,112.91415405273438
303,303,2020-04-20,109.21041107177734
304,304,2020-04-21,108.37728118896484
305,305,2020-04-22,108.1237564086914
306,306,2020-04-23,108.8448257446289
307,307,2020-04-24,108.27961730957033
308,308,2020-04-27,107.06719970703124
309,309,2020-04-28,106.55670928955078
310,310,2020-04-29,106.72991180419922
311,311,2020-04-30,107.45008087158205
312,312,2020-05-01,106.49288940429688
313,313,2020-05-04,105.53571319580078
314,314,2020-05-05,105.75450134277344
315,315,2020-05-06,103.10174560546876
316,316,2020-05-07,102.25395965576172
317,317,2020-05-08,105.69979858398438
318,318,2020-05-11,105.11637878417967
319,319,2020-05-12,104.4235610961914
320,320,2020-05-13,103.84925079345705
321,321,2020-05-14,103.7489776611328
322,322,2020-05-15,104.4782485961914
323,323,2020-05-18,105.9368133544922
324,324,2020-05-19,102.50009155273438
325,325,2020-05-20,103.2658233642578
326,326,2020-05-21,101.7525863647461
327,327,2020-05-22,102.6459503173828
328,328,2020-05-26,102.1263427734375
329,329,2020-05-27,103.82190704345705
330,330,2020-05-28,105.8000717163086
331,331,2020-05-29,105.67245483398438
332,332,2020-06-01,106.88487243652344
333,333,2020-06-02,107.6232681274414
334,334,2020-06-03,108.0517120361328
335,335,2020-06-04,105.79094696044922
336,336,2020-06-05,107.86940002441406
337,337,2020-06-08,108.5257568359375
338,338,2020-06-09,107.87850952148438
339,339,2020-06-10,108.6898422241211
340,340,2020-06-11,105.98239135742188
341,341,2020-06-12,105.39897918701172
342,342,2020-06-15,106.3743896484375
343,343,2020-06-16,107.68708038330078
344,344,2020-06-17,107.50476837158205
345,345,2020-06-18,108.73540496826172
346,346,2020-06-19,108.40723419189452
347,347,2020-06-22,107.34068298339844
348,348,2020-06-23,107.32245635986328
349,349,2020-06-24,106.12825775146484
350,350,2020-06-25,107.46829986572266
351,351,2020-06-26,105.04345703125
352,352,2020-06-29,107.25863647460938
353,353,2020-06-30,108.9997787475586
354,354,2020-07-01,109.37354278564452
355,355,2020-07-02,110.19397735595705
356,356,2020-07-06,110.87767028808594
357,357,2020-07-07,111.41552734375
358,358,2020-07-08,112.02628326416016
359,359,2020-07-09,111.6525421142578
360,360,2020-07-10,112.93789672851562
361,361,2020-07-13,113.083740234375
362,362,2020-07-14,114.03179168701172
363,363,2020-07-15,113.49395751953124
364,364,2020-07-16,113.73098754882812
365,365,2020-07-17,114.5240707397461
366,366,2020-07-20,114.16854858398438
367,367,2020-07-21,114.01358032226562
368,368,2020-07-22,114.9889907836914
369,369,2020-07-23,115.73296356201172
370,370,2020-07-24,115.54949188232422
371,371,2020-07-27,115.87974548339844
372,372,2020-07-28,117.31080627441406
373,373,2020-07-29,117.70526123046876
374,374,2020-07-30,120.5582275390625
375,375,2020-07-31,120.28301239013672
376,376,2020-08-03,120.43895721435548
377,377,2020-08-04,122.73235321044922
378,378,2020-08-05,122.4112548828125
379,379,2020-08-06,121.74161529541016
380,380,2020-08-07,122.51219177246094
381,381,2020-08-10,123.01671600341795
382,382,2020-08-11,122.21859741210938
383,383,2020-08-12,124.26432800292967
384,384,2020-08-13,124.55786895751952
385,385,2020-08-14,123.93407440185548
386,386,2020-08-17,124.30101776123048
387,387,2020-08-18,125.22750854492188
388,388,2020-08-19,124.54871368408205
389,389,2020-08-20,125.53946685791016
390,390,2020-08-21,126.08067321777344
391,391,2020-08-24,127.06220245361328
392,392,2020-08-25,127.5667953491211
393,393,2020-08-26,126.95215606689452
394,394,2020-08-27,126.78705596923828
395,395,2020-08-28,127.30075073242188
396,396,2020-08-31,126.89710998535156
397,397,2020-09-01,126.759521484375
398,398,2020-09-02,128.89691162109375
399,399,2020-09-03,126.83289337158205
400,400,2020-09-04,126.55769348144533
401,401,2020-09-08,124.70465850830078
402,402,2020-09-09,126.73200225830078
403,403,2020-09-10,125.40184020996094
404,404,2020-09-11,126.72280883789062
405,405,2020-09-14,127.1723175048828
406,406,2020-09-15,127.1723175048828
407,407,2020-09-16,126.3191909790039
408,408,2020-09-17,126.1540756225586
409,409,2020-09-18,126.01644897460938
410,410,2020-09-21,125.41102600097656
411,411,2020-09-22,126.55769348144533
412,412,2020-09-23,125.0440673828125
413,413,2020-09-24,125.60367584228516
414,414,2020-09-25,126.24578857421876
415,415,2020-09-28,126.6035385131836
416,416,2020-09-29,125.91553497314452
417,417,2020-09-30,127.50255584716795
418,418,2020-10-01,127.73191833496094
419,419,2020-10-02,126.7044448852539
420,420,2020-10-05,127.8695297241211
421,421,2020-10-06,128.0713348388672
422,422,2020-10-07,129.07122802734375
423,423,2020-10-08,129.9427032470703
424,424,2020-10-09,131.10777282714844
425,425,2020-10-12,132.5479736328125
426,426,2020-10-13,132.29115295410156
427,427,2020-10-14,132.13516235351562
428,428,2020-10-15,131.9425811767578
429,429,2020-10-16,132.4562530517578
430,430,2020-10-19,130.18124389648438
431,431,2020-10-20,130.70413208007812
432,432,2020-10-21,131.41050720214844
433,433,2020-10-22,130.47975158691406
434,434,2020-10-23,131.33761596679688
435,435,2020-10-26,130.34136962890625
436,436,2020-10-27,131.31915283203125
437,437,2020-10-28,126.98365783691406
438,438,2020-10-29,126.90066528320312
439,439,2020-10-30,126.46710968017578
440,440,2020-11-02,127.75852966308594
441,441,2020-11-03,130.267578125
442,442,2020-11-04,129.73257446289062
443,443,2020-11-05,131.33761596679688
444,444,2020-11-06,132.12168884277344
445,445,2020-11-09,127.2881088256836
446,446,2020-11-10,129.3820343017578
447,447,2020-11-11,131.05165100097656
448,448,2020-11-12,131.12545776367188
449,449,2020-11-13,133.09022521972656
450,450,2020-11-16,131.3837127685547
451,451,2020-11-17,130.87640380859375
452,452,2020-11-18,128.86541748046875
453,453,2020-11-19,128.70864868164062
454,454,2020-11-20,128.49649047851562
455,455,2020-11-23,127.99837493896484
456,456,2020-11-24,127.58324432373048
457,457,2020-11-25,127.9245834350586
458,458,2020-11-27,127.86002349853516
459,459,2020-11-30,128.09982299804688
460,460,2020-12-01,128.5610809326172
461,461,2020-12-02,127.62939453125
462,462,2020-12-03,126.6884765625
463,463,2020-12-04,126.80841827392578
464,464,2020-12-07,127.00209045410156
465,465,2020-12-08,127.34341430664062
466,466,2020-12-09,125.83064270019533
467,467,2020-12-10,125.00042724609376
468,468,2020-12-11,125.92284393310548
469,469,2020-12-14,125.31404876708984
470,470,2020-12-15,126.05198669433594
471,471,2020-12-16,126.62393188476562
472,472,2020-12-17,127.52790832519533
473,473,2020-12-18,128.2566375732422
474,474,2020-12-21,126.85454559326172
475,475,2020-12-22,125.95975494384766
476,476,2020-12-23,125.76605224609376
477,477,2020-12-24,127.0390167236328
478,478,2020-12-28,127.9245834350586
479,479,2020-12-29,127.68475341796876
480,480,2020-12-30,127.08517456054688
481,481,2020-12-31,128.3489227294922
482,482,2021-01-04,127.1313018798828
483,483,2021-01-05,127.9430160522461
484,484,2021-01-06,129.28977966308594
485,485,2021-01-07,128.08139038085938
486,486,2021-01-08,128.02606201171875
487,487,2021-01-11,127.1589126586914
488,488,2021-01-12,126.42098999023438
489,489,2021-01-13,126.61467742919922
490,490,2021-01-14,125.2679214477539
491,491,2021-01-15,124.32703399658205
492,492,2021-01-19,123.2385482788086
493,493,2021-01-20,121.69805145263672
494,494,2021-01-21,121.57836151123048
495,495,2021-01-22,120.64107513427734
496,496,2021-01-25,122.71983337402344
497,497,2021-01-26,123.50860595703124
498,498,2021-01-27,119.13770294189452
499,499,2021-01-28,120.97516632080078
500,500,2021-01-29,118.97994232177734
501,501,2021-02-01,119.68522644042967
502,502,2021-02-02,119.5181655883789
503,503,2021-02-03,119.66665649414062
504,504,2021-02-04,119.74089813232422
505,505,2021-02-05,120.2420425415039
506,506,2021-02-08,119.87081909179688
507,507,2021-02-09,119.40680694580078
508,508,2021-02-10,118.9892120361328
509,509,2021-02-11,119.09130096435548
510,510,2021-02-12,118.43241119384766
511,511,2021-02-16,118.71080017089844
512,512,2021-02-17,119.21194458007812
513,513,2021-02-18,120.20489501953124
514,514,2021-02-19,117.9684066772461
515,515,2021-02-22,117.46727752685548
516,516,2021-02-23,118.33960723876952
517,517,2021-02-24,118.46953582763672
518,518,2021-02-25,117.46727752685548
519,519,2021-02-26,114.63685607910156
520,520,2021-03-01,115.34214782714844
521,521,2021-03-02,114.98023223876952
522,522,2021-03-03,114.29349517822266
523,523,2021-03-04,113.35620880126952
524,524,2021-03-05,116.91049194335938
525,525,2021-03-08,118.1447296142578
526,526,2021-03-09,117.09608459472656
527,527,2021-03-10,118.1725616455078
528,528,2021-03-11,117.77352142333984
529,529,2021-03-12,118.91497802734376
530,530,2021-03-15,119.3047332763672
531,531,2021-03-16,119.65738677978516
532,532,2021-03-17,119.17481231689452
533,533,2021-03-18,119.43465423583984
534,534,2021-03-19,118.7943344116211
535,535,2021-03-22,120.80809783935548
536,536,2021-03-23,123.05389404296876
537,537,2021-03-24,123.01676177978516
538,538,2021-03-25,123.87054443359376
539,539,2021-03-26,125.69869232177734
540,540,2021-03-29,127.66610717773438
541,541,2021-03-30,125.69869232177734
542,542,2021-03-31,125.6801528930664
543,543,2021-04-01,124.61295318603516
544,544,2021-04-05,126.6267318725586
545,545,2021-04-06,126.67312622070312
546,546,2021-04-07,126.89586639404295
547,547,2021-04-08,127.3783950805664
548,548,2021-04-09,126.5524673461914
549,549,2021-04-12,127.0628890991211
550,550,2021-04-13,125.38319396972656
551,551,2021-04-14,125.83792114257812
552,552,2021-04-15,127.35984802246094
553,553,2021-04-16,127.36913299560548
554,554,2021-04-19,126.77521514892578
555,555,2021-04-20,127.8331298828125
556,556,2021-04-21,126.99794006347656
557,557,2021-04-22,125.73709106445312
558,558,2021-04-23,125.09268951416016
559,559,2021-04-26,122.58970642089844
560,560,2021-04-27,122.51499938964844
561,561,2021-04-28,122.720458984375
562,562,2021-04-29,123.75713348388672
563,563,2021-04-30,124.6070327758789
564,564,2021-05-03,126.0826416015625
565,565,2021-05-04,125.65303802490234
566,566,2021-05-05,124.64439392089844
567,567,2021-05-06,126.21340942382812
568,568,2021-05-07,126.22274017333984
569,569,2021-05-10,128.57627868652344
570,570,2021-05-11,127.94123077392578
571,571,2021-05-12,126.58699035644533
572,572,2021-05-13,128.62298583984375
573,573,2021-05-14,128.89382934570312
574,574,2021-05-17,128.63232421875
575,575,2021-05-18,127.31548309326172
576,576,2021-05-19,127.57696533203124
577,577,2021-05-20,128.88449096679688
578,578,2021-05-21,128.88449096679688
579,579,2021-05-24,128.84716796875
580,580,2021-05-25,129.2860870361328
581,581,2021-05-26,128.99655151367188
582,582,2021-05-27,126.06398010253906
583,583,2021-05-28,125.94257354736328
584,584,2021-06-01,124.10269927978516
585,585,2021-06-02,124.64439392089844
586,586,2021-06-03,126.87650299072266
587,587,2021-06-04,126.96991729736328
588,588,2021-06-07,127.40885925292967
589,589,2021-06-08,125.93319702148438
590,590,2021-06-09,125.88651275634766
591,591,2021-06-10,126.82048797607422
592,592,2021-06-11,125.951904296875
593,593,2021-06-14,125.99861907958984
594,594,2021-06-15,125.7557601928711
595,595,2021-06-16,124.00930786132812
596,596,2021-06-17,125.1393814086914
597,597,2021-06-18,123.30884552001952
598,598,2021-06-21,124.28014373779295
599,599,2021-06-22,124.32684326171876
600,600,2021-06-23,124.14940643310548
601,601,2021-06-24,124.23345947265624
602,602,2021-06-25,126.00794219970705
603,603,2021-06-28,126.38152313232422
604,604,2021-06-29,125.52228546142578
605,605,2021-06-30,126.0172882080078
606,606,2021-07-01,126.30681610107422
607,607,2021-07-02,126.92321014404295
608,608,2021-07-06,126.9979248046875
609,609,2021-07-07,127.95055389404295
610,610,2021-07-08,127.93186950683594
611,611,2021-07-09,127.97856903076172
612,612,2021-07-12,128.08131408691406
613,613,2021-07-13,127.92253112792967
614,614,2021-07-14,128.86582946777344
615,615,2021-07-15,129.96788024902344
616,616,2021-07-16,131.22866821289062
617,617,2021-07-19,131.163330078125
618,618,2021-07-20,130.4628448486328
619,619,2021-07-21,130.00521850585938
620,620,2021-07-22,129.50714111328125
621,621,2021-07-23,131.37734985351562
622,622,2021-07-26,131.83787536621094
623,623,2021-07-27,132.3735809326172
624,624,2021-07-28,130.4093475341797
625,625,2021-07-29,131.0860137939453
626,626,2021-07-30,133.67051696777344
627,627,2021-08-02,133.3416290283203
628,628,2021-08-03,135.2869873046875
629,629,2021-08-04,133.85848999023438
630,630,2021-08-05,133.92428588867188
631,631,2021-08-06,132.89987182617188
632,632,2021-08-09,133.62353515625
633,633,2021-08-10,133.70811462402344
634,634,2021-08-11,134.0370635986328
635,635,2021-08-12,134.34718322753906
636,636,2021-08-13,134.9956817626953
637,637,2021-08-16,135.9355010986328
638,638,2021-08-17,136.1610565185547
639,639,2021-08-18,134.67613220214844
640,640,2021-08-19,136.26443481445312
641,641,2021-08-20,136.35842895507812
642,642,2021-08-23,135.66294860839844
643,643,2021-08-24,134.56333923339844
644,644,2021-08-25,134.0840301513672
645,645,2021-08-26,133.84910583496094
646,646,2021-08-27,133.74571228027344
647,647,2021-08-30,134.32838439941406
648,648,2021-08-31,133.82090759277344
649,649,2021-09-01,135.18362426757812
650,650,2021-09-02,135.2869873046875
651,651,2021-09-03,135.38099670410156
652,652,2021-09-07,134.8734893798828
653,653,2021-09-08,135.89791870117188
654,654,2021-09-09,135.3246307373047
655,655,2021-09-10,135.4561767578125
656,656,2021-09-13,136.9128875732422
657,657,2021-09-14,136.67794799804688
658,658,2021-09-15,136.3865966796875
659,659,2021-09-16,135.43740844726562
660,660,2021-09-17,135.653564453125
661,661,2021-09-20,134.29080200195312
662,662,2021-09-21,134.49755859375
663,663,2021-09-22,134.9580841064453
664,664,2021-09-23,135.51258850097656
665,665,2021-09-24,134.91110229492188
666,666,2021-09-27,133.1348419189453
667,667,2021-09-28,132.1291961669922
668,668,2021-09-29,133.47317504882812
669,669,2021-09-30,131.3867645263672
670,670,2021-10-01,131.1800079345703
671,671,2021-10-04,130.43756103515625
672,672,2021-10-05,130.945068359375
673,673,2021-10-06,132.69313049316406
674,674,2021-10-07,133.75511169433594
675,675,2021-10-08,133.20062255859375
676,676,2021-10-11,133.75511169433594
677,677,2021-10-12,133.5577392578125
678,678,2021-10-13,133.86790466308594
679,679,2021-10-14,135.38099670410156
680,680,2021-10-15,135.72874450683594
681,681,2021-10-18,133.77391052246094
682,682,2021-10-19,132.19500732421875
683,683,2021-10-20,132.7119140625
684,684,2021-10-21,131.75682067871094
685,685,2021-10-22,133.17527770996094
686,686,2021-10-25,133.19419860839844
687,687,2021-10-26,135.0854949951172
688,688,2021-10-27,134.1209259033203
689,689,2021-10-28,134.92471313476562
690,690,2021-10-29,135.21786499023438
691,691,2021-11-01,134.8868865966797
692,692,2021-11-02,136.22972106933594
693,693,2021-11-03,137.16592407226562
694,694,2021-11-04,137.42123413085938
695,695,2021-11-05,138.10208129882812
696,696,2021-11-08,137.07135009765625
697,697,2021-11-09,137.48744201660156
698,698,2021-11-10,138.8397216796875
699,699,2021-11-11,138.44248962402344
700,700,2021-11-12,138.5938262939453
701,701,2021-11-15,139.38815307617188
702,702,2021-11-16,139.18959045410156
703,703,2021-11-17,139.1044921875
704,704,2021-11-18,139.12339782714844
705,705,2021-11-19,138.8397216796875
706,706,2021-11-22,139.7664337158203
707,707,2021-11-23,141.31729125976562
708,708,2021-11-24,140.57969665527344
709,709,2021-11-26,139.45436096191406
710,710,2021-11-29,140.9201202392578
711,711,2021-11-30,136.72146606445312
712,712,2021-12-01,138.44248962402344
713,713,2021-12-02,139.2557830810547
714,714,2021-12-03,141.73336791992188
715,715,2021-12-06,143.87997436523438
716,716,2021-12-07,143.50172424316406
717,717,2021-12-08,144.14474487304688
718,718,2021-12-09,144.9864044189453
719,719,2021-12-10,147.01007080078125
720,720,2021-12-13,149.09994506835938
721,721,2021-12-14,149.64842224121094
722,722,2021-12-15,150.2252655029297
723,723,2021-12-16,152.3529815673828
724,724,2021-12-17,148.9013671875
725,725,2021-12-20,149.27963256835938
726,726,2021-12-21,149.18504333496094
727,727,2021-12-22,150.6602783203125
728,728,2021-12-23,151.3978729248047
729,729,2021-12-27,153.1662139892578
730,730,2021-12-28,153.9889373779297
731,731,2021-12-29,155.2655792236328
732,732,2021-12-30,153.92274475097656
733,733,2021-12-31,154.688720703125
734,734,2022-01-03,154.04568481445312
735,735,2022-01-04,154.58470153808594
