,Unnamed: 0,Date,TAP
167,167,2019-10-03,51.52790069580078
168,168,2019-10-04,51.5369987487793
169,169,2019-10-07,51.11837005615234
170,170,2019-10-08,50.36301803588867
171,171,2019-10-09,50.51772689819336
172,172,2019-10-10,50.70883941650391
173,173,2019-10-11,51.01826477050781
174,174,2019-10-14,51.18207550048828
175,175,2019-10-15,51.58250045776367
176,176,2019-10-16,51.2548828125
177,177,2019-10-17,51.87373352050781
178,178,2019-10-18,51.85552597045898
179,179,2019-10-21,52.01933288574219
180,180,2019-10-22,53.96687698364258
181,181,2019-10-23,54.1215934753418
182,182,2019-10-24,53.60285568237305
183,183,2019-10-25,51.72811508178711
184,184,2019-10-28,49.66226577758789
185,185,2019-10-29,49.77147674560547
186,186,2019-10-30,48.23346710205078
187,187,2019-10-31,47.9786491394043
188,188,2019-11-01,47.960445404052734
189,189,2019-11-04,48.78860855102539
190,190,2019-11-05,49.489356994628906
191,191,2019-11-06,49.58036422729492
192,192,2019-11-07,48.69759750366211
193,193,2019-11-08,48.95241165161133
194,194,2019-11-11,48.515586853027344
195,195,2019-11-12,47.93313980102539
196,196,2019-11-13,47.27789306640625
197,197,2019-11-14,46.68635177612305
198,198,2019-11-15,47.79663848876953
199,199,2019-11-18,47.28700637817383
200,200,2019-11-19,47.69652938842773
201,201,2019-11-20,47.67831802368164
202,202,2019-11-21,47.82393264770508
203,203,2019-11-22,47.57821273803711
204,204,2019-11-25,47.70563125610352
205,205,2019-11-26,46.46793746948242
206,206,2019-11-27,46.16761779785156
207,207,2019-11-29,46.46213912963867
208,208,2019-12-02,46.63702392578125
209,209,2019-12-03,46.11238861083984
210,210,2019-12-04,47.06040573120117
211,211,2019-12-05,46.34249114990234
212,212,2019-12-06,46.99598693847656
213,213,2019-12-09,47.42857360839844
214,214,2019-12-10,47.13404083251953
215,215,2019-12-11,47.09722518920898
216,216,2019-12-12,47.27210235595703
217,217,2019-12-13,46.7658805847168
218,218,2019-12-16,47.84275817871094
219,219,2019-12-17,48.275352478027344
220,220,2019-12-18,48.73554229736328
221,221,2019-12-19,49.01167297363281
222,222,2019-12-20,49.5731201171875
223,223,2019-12-23,48.82759094238281
224,224,2019-12-24,49.03928756713867
225,225,2019-12-26,49.343017578125
226,226,2019-12-27,49.54551315307617
227,227,2019-12-30,49.499488830566406
228,228,2019-12-31,49.60993957519531
229,229,2020-01-02,49.278594970703125
230,230,2020-01-03,49.13133239746094
231,231,2020-01-06,50.28183364868164
232,232,2020-01-07,50.15298080444336
233,233,2020-01-08,50.64079666137695
234,234,2020-01-09,50.58557891845703
235,235,2020-01-10,50.68682098388672
236,236,2020-01-13,50.98134613037109
237,237,2020-01-14,51.49678039550781
238,238,2020-01-15,51.46915435791016
239,239,2020-01-16,52.06741714477539
240,240,2020-01-17,52.06741714477539
241,241,2020-01-21,52.00299835205078
242,242,2020-01-22,51.98458480834961
243,243,2020-01-23,52.22389602661133
244,244,2020-01-24,51.65324020385742
245,245,2020-01-27,51.48756790161133
246,246,2020-01-28,51.625633239746094
247,247,2020-01-29,51.81891250610352
248,248,2020-01-30,51.78210067749024
249,249,2020-01-31,51.15622329711914
250,250,2020-02-03,51.828121185302734
251,251,2020-02-04,52.3803596496582
252,252,2020-02-05,53.40201187133789
253,253,2020-02-06,52.92340469360352
254,254,2020-02-07,53.18111801147461
255,255,2020-02-10,53.23634719848633
256,256,2020-02-11,53.429630279541016
257,257,2020-02-12,51.08258819580078
258,258,2020-02-13,50.9537353515625
259,259,2020-02-14,50.85248947143555
260,260,2020-02-18,50.11616516113281
261,261,2020-02-19,50.51194381713867
262,262,2020-02-20,50.99975204467773
263,263,2020-02-21,50.88930892944336
264,264,2020-02-24,49.88606643676758
265,265,2020-02-25,47.32732391357422
266,266,2020-02-26,47.62186813354492
267,267,2020-02-27,46.0295524597168
268,268,2020-02-28,45.66139221191406
269,269,2020-03-02,47.38255310058594
270,270,2020-03-03,46.416133880615234
271,271,2020-03-04,48.30296325683594
272,272,2020-03-05,46.130802154541016
273,273,2020-03-06,44.72500228881836
274,274,2020-03-09,40.042091369628906
275,275,2020-03-10,40.86137008666992
276,276,2020-03-11,38.114933013916016
277,277,2020-03-12,35.750205993652344
278,278,2020-03-13,39.62314987182617
279,279,2020-03-16,38.96213912963867
280,280,2020-03-17,40.95447540283203
281,281,2020-03-18,37.65874099731445
282,282,2020-03-19,35.85261154174805
283,283,2020-03-20,34.390953063964844
284,284,2020-03-23,32.17518615722656
285,285,2020-03-24,34.88438034057617
286,286,2020-03-25,34.94955062866211
287,287,2020-03-26,35.95502471923828
288,288,2020-03-27,35.43367385864258
289,289,2020-03-30,37.51909637451172
290,290,2020-03-31,36.31811141967773
291,291,2020-04-01,35.2381591796875
292,292,2020-04-02,37.23980331420898
293,293,2020-04-03,38.18009948730469
294,294,2020-04-06,39.9396858215332
295,295,2020-04-07,40.526214599609375
296,296,2020-04-08,42.47199249267578
297,297,2020-04-09,44.1291618347168
298,298,2020-04-13,41.913387298583984
299,299,2020-04-14,43.3564338684082
300,300,2020-04-15,41.52237319946289
301,301,2020-04-16,40.1910514831543
302,302,2020-04-17,41.31755447387695
303,303,2020-04-20,40.48896789550781
304,304,2020-04-21,39.19489288330078
305,305,2020-04-22,39.19489288330078
306,306,2020-04-23,38.98075866699219
307,307,2020-04-24,40.06070327758789
308,308,2020-04-27,41.513065338134766
309,309,2020-04-28,42.30441284179688
310,310,2020-04-29,42.98403930664063
311,311,2020-04-30,38.18009948730469
312,312,2020-05-01,36.234317779541016
313,313,2020-05-04,35.554691314697266
314,314,2020-05-05,34.8564453125
315,315,2020-05-06,35.07988357543945
316,316,2020-05-07,35.00541305541992
317,317,2020-05-08,36.206390380859375
318,318,2020-05-11,35.88054275512695
319,319,2020-05-12,35.089202880859375
320,320,2020-05-13,33.72063446044922
321,321,2020-05-14,33.78581237792969
322,322,2020-05-15,33.84166717529297
323,323,2020-05-18,35.88985824584961
324,324,2020-05-19,35.21954345703125
325,325,2020-05-20,35.2754020690918
326,326,2020-05-21,34.251304626464844
327,327,2020-05-22,34.288543701171875
328,328,2020-05-26,34.19544219970703
329,329,2020-05-27,36.99773788452149
330,330,2020-05-28,35.70365524291992
331,331,2020-05-29,35.3405647277832
332,332,2020-06-01,35.349876403808594
333,333,2020-06-02,36.60672378540039
334,334,2020-06-03,37.74253463745117
335,335,2020-06-04,39.39039993286133
336,336,2020-06-05,39.47418594360352
337,337,2020-06-08,40.37725067138672
338,338,2020-06-09,38.86904144287109
339,339,2020-06-10,36.77429962158203
340,340,2020-06-11,34.027870178222656
341,341,2020-06-12,35.42435836791992
342,342,2020-06-15,35.61986541748047
343,343,2020-06-16,37.05359649658203
344,344,2020-06-17,36.09467697143555
345,345,2020-06-18,36.38328552246094
346,346,2020-06-19,35.40572738647461
347,347,2020-06-22,35.331260681152344
348,348,2020-06-23,35.349876403808594
349,349,2020-06-24,33.981319427490234
350,350,2020-06-25,33.12480163574219
351,351,2020-06-26,32.054161071777344
352,352,2020-06-29,32.9758415222168
353,353,2020-06-30,31.98899269104004
354,354,2020-07-01,32.64068603515625
355,355,2020-07-02,32.9013557434082
356,356,2020-07-06,33.199275970458984
357,357,2020-07-07,32.268287658691406
358,358,2020-07-08,32.34276580810547
359,359,2020-07-09,30.95558357238769
360,360,2020-07-10,32.268287658691406
361,361,2020-07-13,31.95174789428711
362,362,2020-07-14,32.659305572509766
363,363,2020-07-15,33.30168533325195
364,364,2020-07-16,33.580989837646484
365,365,2020-07-17,33.59029769897461
366,366,2020-07-20,32.58482360839844
367,367,2020-07-21,33.37616729736328
368,368,2020-07-22,33.329620361328125
369,369,2020-07-23,34.027870178222656
370,370,2020-07-24,33.97201156616211
371,371,2020-07-27,33.65546798706055
372,372,2020-07-28,33.8137321472168
373,373,2020-07-29,34.19544219970703
374,374,2020-07-30,34.8564453125
375,375,2020-07-31,34.93092727661133
376,376,2020-08-03,34.269920349121094
377,377,2020-08-04,34.21406555175781
378,378,2020-08-05,34.009246826171875
379,379,2020-08-06,34.046485900878906
380,380,2020-08-07,34.69818115234375
381,381,2020-08-10,35.28471374511719
382,382,2020-08-11,35.57331085205078
383,383,2020-08-12,35.778133392333984
384,384,2020-08-13,35.20092010498047
385,385,2020-08-14,35.07988357543945
386,386,2020-08-17,35.1357536315918
387,387,2020-08-18,35.15436935424805
388,388,2020-08-19,35.2381591796875
389,389,2020-08-20,34.59577178955078
390,390,2020-08-21,34.2606086730957
391,391,2020-08-24,35.39643096923828
392,392,2020-08-25,35.02402877807617
393,393,2020-08-26,34.91231155395508
394,394,2020-08-27,34.977474212646484
395,395,2020-08-28,35.2754020690918
396,396,2020-08-31,35.04265213012695
397,397,2020-09-01,34.45611953735352
398,398,2020-09-02,35.30332565307617
399,399,2020-09-03,35.3778076171875
400,400,2020-09-04,35.67572021484375
401,401,2020-09-08,35.15436935424805
402,402,2020-09-09,34.93092727661133
403,403,2020-09-10,33.14342498779297
404,404,2020-09-11,32.66861343383789
405,405,2020-09-14,32.59413528442383
406,406,2020-09-15,31.923812866210938
407,407,2020-09-16,32.17518615722656
408,408,2020-09-17,32.64068603515625
409,409,2020-09-18,31.942440032958984
410,410,2020-09-21,31.272125244140625
411,411,2020-09-22,31.4024600982666
412,412,2020-09-23,30.797313690185547
413,413,2020-09-24,30.769380569458008
414,414,2020-09-25,30.396987915039062
415,415,2020-09-28,31.2628116607666
416,416,2020-09-29,31.216259002685547
417,417,2020-09-30,31.24419212341309
418,418,2020-10-01,30.51801300048828
419,419,2020-10-02,31.69106674194336
420,420,2020-10-05,32.538272857666016
421,421,2020-10-06,32.51034164428711
422,422,2020-10-07,33.21790313720703
423,423,2020-10-08,34.2606086730957
424,424,2020-10-09,33.61822891235352
425,425,2020-10-12,33.18997573852539
426,426,2020-10-13,32.9013557434082
427,427,2020-10-14,32.95722579956055
428,428,2020-10-15,33.1154899597168
429,429,2020-10-16,32.95722579956055
430,430,2020-10-19,32.32414627075195
431,431,2020-10-20,32.30551528930664
432,432,2020-10-21,32.203121185302734
433,433,2020-10-22,32.8641242980957
434,434,2020-10-23,33.21790313720703
435,435,2020-10-26,32.473106384277344
436,436,2020-10-27,31.476938247680664
437,437,2020-10-28,30.6390438079834
438,438,2020-10-29,31.076610565185547
439,439,2020-10-30,32.82687759399414
440,440,2020-11-02,34.95885467529297
441,441,2020-11-03,36.01089096069336
442,442,2020-11-04,34.71680450439453
443,443,2020-11-05,35.61055374145508
444,444,2020-11-06,35.67572021484375
445,445,2020-11-09,38.31975173950195
446,446,2020-11-10,39.84658050537109
447,447,2020-11-11,39.44625473022461
448,448,2020-11-12,39.28799057006836
449,449,2020-11-13,41.0941162109375
450,450,2020-11-16,41.82029342651367
451,451,2020-11-17,42.01580047607422
452,452,2020-11-18,40.55413818359375
453,453,2020-11-19,41.00102615356445
454,454,2020-11-20,40.55413818359375
455,455,2020-11-23,41.08480453491211
456,456,2020-11-24,43.79400634765625
457,457,2020-11-25,43.29126739501953
458,458,2020-11-27,43.5705680847168
459,459,2020-11-30,42.82576370239258
460,460,2020-12-01,43.05851364135742
461,461,2020-12-02,42.16475677490234
462,462,2020-12-03,43.44953155517578
463,463,2020-12-04,44.25950241088867
464,464,2020-12-07,44.371219635009766
465,465,2020-12-08,44.622589111328125
466,466,2020-12-09,44.762237548828125
467,467,2020-12-10,44.88326644897461
468,468,2020-12-11,44.03605651855469
469,469,2020-12-14,42.75128936767578
470,470,2020-12-15,42.85369873046875
471,471,2020-12-16,43.07714080810547
472,472,2020-12-17,42.7978401184082
473,473,2020-12-18,42.36957931518555
474,474,2020-12-21,41.50375747680664
475,475,2020-12-22,41.354793548583984
476,476,2020-12-23,42.25786209106445
477,477,2020-12-24,42.33234024047852
478,478,2020-12-28,42.34165191650391
479,479,2020-12-29,42.39751434326172
480,480,2020-12-30,42.11820983886719
481,481,2020-12-31,42.071659088134766
482,482,2021-01-04,42.49991989135742
483,483,2021-01-05,43.75676345825195
484,484,2021-01-06,45.85150146484375
485,485,2021-01-07,45.7584114074707
486,486,2021-01-08,46.084251403808594
487,487,2021-01-11,46.25183868408203
488,488,2021-01-12,48.27208709716797
489,489,2021-01-13,48.68172836303711
490,490,2021-01-14,49.808231353759766
491,491,2021-01-15,48.91447448730469
492,492,2021-01-19,48.43965911865234
493,493,2021-01-20,47.611083984375
494,494,2021-01-21,47.15488815307617
495,495,2021-01-22,47.03386688232422
496,496,2021-01-25,48.08589172363281
497,497,2021-01-26,49.64996719360352
498,498,2021-01-27,51.19541931152344
499,499,2021-01-28,48.39311599731445
500,500,2021-01-29,46.698707580566406
501,501,2021-02-01,46.09355545043945
502,502,2021-02-02,45.5163459777832
503,503,2021-02-03,45.96321868896485
504,504,2021-02-04,45.67461395263672
505,505,2021-02-05,45.600128173828125
506,506,2021-02-08,45.35807418823242
507,507,2021-02-09,45.302207946777344
508,508,2021-02-10,45.600128173828125
509,509,2021-02-11,41.42927169799805
510,510,2021-02-12,40.97309112548828
511,511,2021-02-16,41.42927169799805
512,512,2021-02-17,42.24855041503906
513,513,2021-02-18,41.46651458740234
514,514,2021-02-19,41.336181640625
515,515,2021-02-22,42.00648880004883
516,516,2021-02-23,43.7381477355957
517,517,2021-02-24,43.76607131958008
518,518,2021-02-25,42.66749954223633
519,519,2021-02-26,41.38271713256836
520,520,2021-03-01,41.755126953125
521,521,2021-03-02,41.86684799194336
522,522,2021-03-03,41.84822463989258
523,523,2021-03-04,42.25786209106445
524,524,2021-03-05,42.97472381591797
525,525,2021-03-08,44.38052749633789
526,526,2021-03-09,43.17955017089844
527,527,2021-03-10,43.61711120605469
528,528,2021-03-11,42.80714416503906
529,529,2021-03-12,43.41230392456055
530,530,2021-03-15,44.35260009765625
531,531,2021-03-16,45.0694694519043
532,532,2021-03-17,45.302207946777344
533,533,2021-03-18,45.7584114074707
534,534,2021-03-19,45.80495071411133
535,535,2021-03-22,46.41010284423828
536,536,2021-03-23,45.423248291015625
537,537,2021-03-24,45.02292251586914
538,538,2021-03-25,46.642845153808594
539,539,2021-03-26,47.82521057128906
540,540,2021-03-29,49.25893783569336
541,541,2021-03-30,48.72827911376953
542,542,2021-03-31,47.62039566040039
543,543,2021-04-01,48.318641662597656
544,544,2021-04-05,49.109981536865234
545,545,2021-04-06,48.79344177246094
546,546,2021-04-07,48.15105819702149
547,547,2021-04-08,48.02072525024414
548,548,2021-04-09,46.549747467041016
549,549,2021-04-12,47.1269645690918
550,550,2021-04-13,48.169681549072266
551,551,2021-04-14,47.62039566040039
552,552,2021-04-15,49.286865234375
553,553,2021-04-16,49.7802963256836
554,554,2021-04-19,50.28303527832031
555,555,2021-04-20,48.81206512451172
556,556,2021-04-21,49.5009994506836
557,557,2021-04-22,48.67241287231445
558,558,2021-04-23,48.66310501098633
559,559,2021-04-26,49.286865234375
560,560,2021-04-27,48.46759414672852
561,561,2021-04-28,48.29070663452149
562,562,2021-04-29,51.670223236083984
563,563,2021-04-30,51.15817260742188
564,564,2021-05-03,53.197052001953125
565,565,2021-05-04,52.526737213134766
566,566,2021-05-05,53.02016067504883
567,567,2021-05-06,55.34764862060547
568,568,2021-05-07,55.403507232666016
569,569,2021-05-10,55.45006942749024
570,570,2021-05-11,53.81150817871094
571,571,2021-05-12,53.42049789428711
572,572,2021-05-13,54.22114944458008
573,573,2021-05-14,54.165287017822266
574,574,2021-05-17,53.93254089355469
575,575,2021-05-18,51.65159606933594
576,576,2021-05-19,51.735389709472656
577,577,2021-05-20,52.5919075012207
578,578,2021-05-21,53.20636367797852
579,579,2021-05-24,53.76496124267578
580,580,2021-05-25,54.05356979370117
581,581,2021-05-26,53.41118240356445
582,582,2021-05-27,53.42049789428711
583,583,2021-05-28,54.29562759399414
584,584,2021-06-01,54.18390655517578
585,585,2021-06-02,55.95278930664063
586,586,2021-06-03,55.67349624633789
587,587,2021-06-04,55.96211242675781
588,588,2021-06-07,56.474151611328125
589,589,2021-06-08,56.53932189941406
590,590,2021-06-09,56.54863357543945
591,591,2021-06-10,56.53001403808594
592,592,2021-06-11,55.822452545166016
593,593,2021-06-14,55.636260986328125
594,594,2021-06-15,54.128047943115234
595,595,2021-06-16,53.80219650268555
596,596,2021-06-17,52.26605987548828
597,597,2021-06-18,50.48785781860352
598,598,2021-06-21,51.86572647094727
599,599,2021-06-22,51.13024139404297
600,600,2021-06-23,50.94404983520508
601,601,2021-06-24,51.16748428344727
602,602,2021-06-25,51.27920150756836
603,603,2021-06-28,51.04645919799805
604,604,2021-06-29,50.6740608215332
605,605,2021-06-30,49.9851188659668
606,606,2021-07-01,50.25510787963867
607,607,2021-07-02,50.09683609008789
608,608,2021-07-06,48.430362701416016
609,609,2021-07-07,49.24032211303711
610,610,2021-07-08,49.09136581420898
611,611,2021-07-09,49.51031112670898
612,612,2021-07-12,49.20308303833008
613,613,2021-07-13,48.12313079833984
614,614,2021-07-14,47.98348236083984
615,615,2021-07-15,47.51797866821289
616,616,2021-07-16,47.00594329833984
617,617,2021-07-19,46.88490295410156
618,618,2021-07-20,47.41556930541992
619,619,2021-07-21,47.09903717041016
620,620,2021-07-22,46.96870040893555
621,621,2021-07-23,46.270450592041016
622,622,2021-07-26,47.00594329833984
623,623,2021-07-27,46.55905532836914
624,624,2021-07-28,46.1121826171875
625,625,2021-07-29,46.00045394897461
626,626,2021-07-30,45.5163459777832
627,627,2021-08-02,45.85150146484375
628,628,2021-08-03,45.73978042602539
629,629,2021-08-04,44.70637512207031
630,630,2021-08-05,44.96706008911133
631,631,2021-08-06,45.71184921264648
632,632,2021-08-09,45.93529510498047
633,633,2021-08-10,47.66694641113281
634,634,2021-08-11,48.45828628540039
635,635,2021-08-12,46.89421844482422
636,636,2021-08-13,47.05248260498047
637,637,2021-08-16,46.90352630615234
638,638,2021-08-17,46.23320770263672
639,639,2021-08-18,45.50703430175781
640,640,2021-08-19,44.73431015014648
641,641,2021-08-20,44.49224853515625
642,642,2021-08-23,44.7156867980957
643,643,2021-08-24,45.10670852661133
644,644,2021-08-25,44.60397338867188
645,645,2021-08-26,43.9150276184082
646,646,2021-08-27,44.55270385742188
647,647,2021-08-30,43.83064270019531
648,648,2021-08-31,44.57146072387695
649,649,2021-09-01,44.32765197753906
650,650,2021-09-02,44.15884399414063
651,651,2021-09-03,44.055702209472656
652,652,2021-09-07,42.9679069519043
653,653,2021-09-08,43.39927291870117
654,654,2021-09-09,43.1835823059082
655,655,2021-09-10,42.73346710205078
656,656,2021-09-13,44.018184661865234
657,657,2021-09-14,43.68059539794922
658,658,2021-09-15,43.67121887207031
659,659,2021-09-16,43.4930419921875
660,660,2021-09-17,42.94914627075195
661,661,2021-09-20,42.2927131652832
662,662,2021-09-21,42.01139450073242
663,663,2021-09-22,42.78973388671875
664,664,2021-09-23,43.47429275512695
665,665,2021-09-24,43.61494827270508
666,666,2021-09-27,45.76241302490234
667,667,2021-09-28,44.53395462036133
668,668,2021-09-29,44.37453079223633
669,669,2021-09-30,43.4930419921875
670,670,2021-10-01,44.19636154174805
671,671,2021-10-04,44.64647674560547
672,672,2021-10-05,45.24664306640625
673,673,2021-10-06,44.37453079223633
674,674,2021-10-07,44.25262451171875
675,675,2021-10-08,43.858768463134766
676,676,2021-10-11,42.99603271484375
677,677,2021-10-12,42.921016693115234
678,678,2021-10-13,42.93976593017578
679,679,2021-10-14,43.44615936279297
680,680,2021-10-15,42.78035354614258
681,681,2021-10-18,42.17081069946289
682,682,2021-10-19,42.161434173583984
683,683,2021-10-20,42.51777648925781
684,684,2021-10-21,41.68317413330078
685,685,2021-10-22,41.67379379272461
686,686,2021-10-25,41.0361213684082
687,687,2021-10-26,40.83919906616211
688,688,2021-10-27,40.90483856201172
689,689,2021-10-28,41.1299057006836
690,690,2021-10-29,41.34558868408203
691,691,2021-11-01,42.36774063110352
692,692,2021-11-02,42.770973205566406
693,693,2021-11-03,43.93378448486328
694,694,2021-11-04,43.33362579345703
695,695,2021-11-05,43.7087287902832
696,696,2021-11-08,43.221099853515625
697,697,2021-11-09,42.84599304199219
698,698,2021-11-10,43.1742057800293
699,699,2021-11-11,44.393287658691406
700,700,2021-11-12,44.63710403442383
701,701,2021-11-15,46.14688491821289
702,702,2021-11-16,45.22789001464844
703,703,2021-11-17,44.7496337890625
704,704,2021-11-18,43.62433242797852
705,705,2021-11-19,43.05229949951172
706,706,2021-11-22,44.51519775390625
707,707,2021-11-23,44.75901412963867
708,708,2021-11-24,44.318267822265625
709,709,2021-11-26,42.76158905029297
710,710,2021-11-29,42.508399963378906
711,711,2021-11-30,41.67379379272461
712,712,2021-12-01,41.242431640625
713,713,2021-12-02,42.886844635009766
714,714,2021-12-03,43.236515045166016
715,715,2021-12-06,44.2666244506836
716,716,2021-12-07,44.1248664855957
717,717,2021-12-08,43.57673645019531
718,718,2021-12-09,43.066402435302734
719,719,2021-12-10,43.69013977050781
720,720,2021-12-13,43.491676330566406
721,721,2021-12-14,43.34991836547852
722,722,2021-12-15,42.452110290527344
723,723,2021-12-16,42.52771759033203
724,724,2021-12-17,42.28200149536133
725,725,2021-12-20,40.99671936035156
726,726,2021-12-21,42.09298706054688
727,727,2021-12-22,42.20639419555664
728,728,2021-12-23,43.08530044555664
729,729,2021-12-27,43.17035675048828
730,730,2021-12-28,43.25541305541992
731,731,2021-12-29,43.42552185058594
732,732,2021-12-30,43.37827301025391
733,733,2021-12-31,43.80354690551758
