,Unnamed: 0,Date,CPRT
231,231,2020-01-06,23.372499465942383
232,232,2020-01-07,23.342500686645508
233,233,2020-01-08,23.502500534057617
234,234,2020-01-09,23.82250022888184
235,235,2020-01-10,23.82749938964844
236,236,2020-01-13,24.065000534057617
237,237,2020-01-14,24.084999084472656
238,238,2020-01-15,24.167499542236328
239,239,2020-01-16,24.302499771118164
240,240,2020-01-17,24.280000686645508
241,241,2020-01-21,24.649999618530277
242,242,2020-01-22,24.90999984741211
243,243,2020-01-23,24.975000381469727
244,244,2020-01-24,25.07250022888184
245,245,2020-01-27,24.875
246,246,2020-01-28,25.177499771118164
247,247,2020-01-29,25.18000030517578
248,248,2020-01-30,25.587499618530277
249,249,2020-01-31,25.364999771118164
250,250,2020-02-03,25.200000762939453
251,251,2020-02-04,25.662500381469727
252,252,2020-02-05,25.540000915527344
253,253,2020-02-06,25.737499237060547
254,254,2020-02-07,25.645000457763672
255,255,2020-02-10,25.63249969482422
256,256,2020-02-11,25.57749938964844
257,257,2020-02-12,25.622499465942383
258,258,2020-02-13,25.837499618530277
259,259,2020-02-14,25.8125
260,260,2020-02-18,25.604999542236328
261,261,2020-02-19,26.125
262,262,2020-02-20,24.325000762939453
263,263,2020-02-21,23.8125
264,264,2020-02-24,23.1924991607666
265,265,2020-02-25,22.23500061035156
266,266,2020-02-26,22.09000015258789
267,267,2020-02-27,21.147499084472656
268,268,2020-02-28,21.1200008392334
269,269,2020-03-02,21.67250061035156
270,270,2020-03-03,20.940000534057617
271,271,2020-03-04,21.747499465942383
272,272,2020-03-05,20.8799991607666
273,273,2020-03-06,20.04750061035156
274,274,2020-03-09,18.977500915527344
275,275,2020-03-10,19.76000022888184
276,276,2020-03-11,18.9325008392334
277,277,2020-03-12,17.212499618530273
278,278,2020-03-13,18.459999084472656
279,279,2020-03-16,16.642499923706055
280,280,2020-03-17,17.38249969482422
281,281,2020-03-18,16.797500610351562
282,282,2020-03-19,17.497499465942383
283,283,2020-03-20,15.037500381469728
284,284,2020-03-23,14.69499969482422
285,285,2020-03-24,17.2450008392334
286,286,2020-03-25,17.897499084472656
287,287,2020-03-26,18.13999938964844
288,288,2020-03-27,17.575000762939453
289,289,2020-03-30,17.959999084472656
290,290,2020-03-31,17.1299991607666
291,291,2020-04-01,16.197500228881836
292,292,2020-04-02,16.102500915527344
293,293,2020-04-03,15.449999809265137
294,294,2020-04-06,16.34749984741211
295,295,2020-04-07,17.475000381469727
296,296,2020-04-08,17.9950008392334
297,297,2020-04-09,18.747499465942383
298,298,2020-04-13,17.667499542236328
299,299,2020-04-14,17.78499984741211
300,300,2020-04-15,17.522499084472656
301,301,2020-04-16,17.287500381469727
302,302,2020-04-17,18.024999618530277
303,303,2020-04-20,17.157499313354492
304,304,2020-04-21,16.537500381469727
305,305,2020-04-22,17.020000457763672
306,306,2020-04-23,17.209999084472656
307,307,2020-04-24,18.457500457763672
308,308,2020-04-27,19.01749992370605
309,309,2020-04-28,20.162500381469727
310,310,2020-04-29,20.752500534057617
311,311,2020-04-30,20.02750015258789
312,312,2020-05-01,19.637500762939453
313,313,2020-05-04,19.5
314,314,2020-05-05,19.905000686645508
315,315,2020-05-06,20.03249931335449
316,316,2020-05-07,20.387500762939453
317,317,2020-05-08,20.94750022888184
318,318,2020-05-11,20.700000762939453
319,319,2020-05-12,20.6299991607666
320,320,2020-05-13,19.927499771118164
321,321,2020-05-14,20.07999992370605
322,322,2020-05-15,19.88500022888184
323,323,2020-05-18,20.9950008392334
324,324,2020-05-19,20.982500076293945
325,325,2020-05-20,21.67250061035156
326,326,2020-05-21,21.600000381469727
327,327,2020-05-22,21.5625
328,328,2020-05-26,22.06999969482422
329,329,2020-05-27,22.112499237060547
330,330,2020-05-28,22.280000686645508
331,331,2020-05-29,22.34749984741211
332,332,2020-06-01,22.420000076293945
333,333,2020-06-02,22.03499984741211
334,334,2020-06-03,22.49250030517578
335,335,2020-06-04,22.434999465942383
336,336,2020-06-05,22.95499992370605
337,337,2020-06-08,22.559999465942383
338,338,2020-06-09,22.274999618530277
339,339,2020-06-10,22.350000381469727
340,340,2020-06-11,21.149999618530277
341,341,2020-06-12,21.26000022888184
342,342,2020-06-15,21.622499465942383
343,343,2020-06-16,22.07250022888184
344,344,2020-06-17,21.837499618530277
345,345,2020-06-18,21.607500076293945
346,346,2020-06-19,21.102500915527344
347,347,2020-06-22,21.165000915527344
348,348,2020-06-23,21.13249969482422
349,349,2020-06-24,20.32749938964844
350,350,2020-06-25,20.375
351,351,2020-06-26,19.905000686645508
352,352,2020-06-29,20.48500061035156
353,353,2020-06-30,20.8174991607666
354,354,2020-07-01,21.147499084472656
355,355,2020-07-02,20.96500015258789
356,356,2020-07-06,21.229999542236328
357,357,2020-07-07,21.280000686645508
358,358,2020-07-08,21.299999237060547
359,359,2020-07-09,20.84499931335449
360,360,2020-07-10,20.762500762939453
361,361,2020-07-13,20.375
362,362,2020-07-14,20.887500762939453
363,363,2020-07-15,21.645000457763672
364,364,2020-07-16,21.63249969482422
365,365,2020-07-17,21.809999465942383
366,366,2020-07-20,21.84749984741211
367,367,2020-07-21,21.982500076293945
368,368,2020-07-22,22.38999938964844
369,369,2020-07-23,22.559999465942383
370,370,2020-07-24,22.3799991607666
371,371,2020-07-27,22.8125
372,372,2020-07-28,22.40999984741211
373,373,2020-07-29,23.18000030517578
374,374,2020-07-30,23.1825008392334
375,375,2020-07-31,23.3125
376,376,2020-08-03,23.32250022888184
377,377,2020-08-04,24.209999084472656
378,378,2020-08-05,24.39249992370605
379,379,2020-08-06,24.70499992370605
380,380,2020-08-07,24.809999465942383
381,381,2020-08-10,24.71500015258789
382,382,2020-08-11,24.98500061035156
383,383,2020-08-12,24.9950008392334
384,384,2020-08-13,25.002500534057617
385,385,2020-08-14,25.002500534057617
386,386,2020-08-17,25.290000915527344
387,387,2020-08-18,25.25
388,388,2020-08-19,25.127500534057617
389,389,2020-08-20,25.09749984741211
390,390,2020-08-21,25.17250061035156
391,391,2020-08-24,25.207500457763672
392,392,2020-08-25,25.46999931335449
393,393,2020-08-26,25.607500076293945
394,394,2020-08-27,25.770000457763672
395,395,2020-08-28,26.020000457763672
396,396,2020-08-31,25.82999992370605
397,397,2020-09-01,26.0049991607666
398,398,2020-09-02,26.200000762939453
399,399,2020-09-03,25.73500061035156
400,400,2020-09-04,25.872499465942383
401,401,2020-09-08,25.39249992370605
402,402,2020-09-09,25.76000022888184
403,403,2020-09-10,25.487499237060547
404,404,2020-09-11,25.502500534057617
405,405,2020-09-14,25.96500015258789
406,406,2020-09-15,26.270000457763672
407,407,2020-09-16,26.3125
408,408,2020-09-17,25.5625
409,409,2020-09-18,25.915000915527344
410,410,2020-09-21,25.65749931335449
411,411,2020-09-22,26.26499938964844
412,412,2020-09-23,25.57999992370605
413,413,2020-09-24,25.502500534057617
414,414,2020-09-25,26.065000534057617
415,415,2020-09-28,26.540000915527344
416,416,2020-09-29,26.434999465942383
417,417,2020-09-30,26.290000915527344
418,418,2020-10-01,26.80500030517578
419,419,2020-10-02,26.834999084472656
420,420,2020-10-05,27.42250061035156
421,421,2020-10-06,27.420000076293945
422,422,2020-10-07,27.82999992370605
423,423,2020-10-08,28.5
424,424,2020-10-09,28.802499771118164
425,425,2020-10-12,29.272499084472656
426,426,2020-10-13,29.092500686645508
427,427,2020-10-14,28.950000762939453
428,428,2020-10-15,29.40999984741211
429,429,2020-10-16,29.295000076293945
430,430,2020-10-19,28.815000534057617
431,431,2020-10-20,28.7450008392334
432,432,2020-10-21,28.649999618530277
433,433,2020-10-22,28.522499084472656
434,434,2020-10-23,28.57250022888184
435,435,2020-10-26,27.9950008392334
436,436,2020-10-27,28.024999618530277
437,437,2020-10-28,27.11750030517578
438,438,2020-10-29,27.81999969482422
439,439,2020-10-30,27.59000015258789
440,440,2020-11-02,28.350000381469727
441,441,2020-11-03,29.09499931335449
442,442,2020-11-04,30.334999084472656
443,443,2020-11-05,30.987499237060547
444,444,2020-11-06,30.93000030517578
445,445,2020-11-09,30.332500457763672
446,446,2020-11-10,29.247499465942383
447,447,2020-11-11,29.450000762939453
448,448,2020-11-12,29.332500457763672
449,449,2020-11-13,29.427499771118164
450,450,2020-11-16,29.012500762939453
451,451,2020-11-17,29.04750061035156
452,452,2020-11-18,28.99250030517578
453,453,2020-11-19,28.457500457763672
454,454,2020-11-20,28.61750030517578
455,455,2020-11-23,28.287500381469727
456,456,2020-11-24,28.299999237060547
457,457,2020-11-25,28.690000534057617
458,458,2020-11-27,28.802499771118164
459,459,2020-11-30,28.862499237060547
460,460,2020-12-01,28.8125
461,461,2020-12-02,28.325000762939453
462,462,2020-12-03,28.75
463,463,2020-12-04,28.022499084472656
464,464,2020-12-07,28.65250015258789
465,465,2020-12-08,28.88999938964844
466,466,2020-12-09,28.520000457763672
467,467,2020-12-10,28.6875
468,468,2020-12-11,29.2450008392334
469,469,2020-12-14,29.57250022888184
470,470,2020-12-15,30.34000015258789
471,471,2020-12-16,30.229999542236328
472,472,2020-12-17,30.420000076293945
473,473,2020-12-18,30.59000015258789
474,474,2020-12-21,30.545000076293945
475,475,2020-12-22,30.76000022888184
476,476,2020-12-23,30.837499618530277
477,477,2020-12-24,30.927499771118164
478,478,2020-12-28,31.68000030517578
479,479,2020-12-29,31.479999542236328
480,480,2020-12-30,31.63500022888184
481,481,2020-12-31,31.8125
482,482,2021-01-04,30.162500381469727
483,483,2021-01-05,30.03249931335449
484,484,2021-01-06,29.450000762939453
485,485,2021-01-07,30.217500686645508
486,486,2021-01-08,30.545000076293945
487,487,2021-01-11,30.217500686645508
488,488,2021-01-12,30.457500457763672
489,489,2021-01-13,29.774999618530277
490,490,2021-01-14,29.315000534057617
491,491,2021-01-15,28.94499969482422
492,492,2021-01-19,29.022499084472656
493,493,2021-01-20,29.09749984741211
494,494,2021-01-21,28.924999237060547
495,495,2021-01-22,28.647499084472656
496,496,2021-01-25,28.225000381469727
497,497,2021-01-26,27.5674991607666
498,498,2021-01-27,27.0625
499,499,2021-01-28,27.479999542236328
500,500,2021-01-29,27.4375
501,501,2021-02-01,27.71500015258789
502,502,2021-02-02,28.489999771118164
503,503,2021-02-03,28.024999618530277
504,504,2021-02-04,28.582500457763672
505,505,2021-02-05,29.84749984741211
506,506,2021-02-08,30.19499969482422
507,507,2021-02-09,30.270000457763672
508,508,2021-02-10,29.512500762939453
509,509,2021-02-11,28.99250030517578
510,510,2021-02-12,29.857500076293945
511,511,2021-02-16,29.53499984741211
512,512,2021-02-17,29.497499465942383
513,513,2021-02-18,29.6924991607666
514,514,2021-02-19,29.26749992370605
515,515,2021-02-22,28.13249969482422
516,516,2021-02-23,27.802499771118164
517,517,2021-02-24,27.63999938964844
518,518,2021-02-25,26.729999542236328
519,519,2021-02-26,27.290000915527344
520,520,2021-03-01,27.45499992370605
521,521,2021-03-02,27.39249992370605
522,522,2021-03-03,26.752500534057617
523,523,2021-03-04,26.02750015258789
524,524,2021-03-05,26.59749984741211
525,525,2021-03-08,25.997499465942383
526,526,2021-03-09,26.57749938964844
527,527,2021-03-10,27.167499542236328
528,528,2021-03-11,27.57999992370605
529,529,2021-03-12,27.487499237060547
530,530,2021-03-15,27.709999084472656
531,531,2021-03-16,27.25749969482422
532,532,2021-03-17,27.63249969482422
533,533,2021-03-18,27.252500534057617
534,534,2021-03-19,26.649999618530277
535,535,2021-03-22,27.44750022888184
536,536,2021-03-23,26.84749984741211
537,537,2021-03-24,26.475000381469727
538,538,2021-03-25,26.377500534057617
539,539,2021-03-26,26.857500076293945
540,540,2021-03-29,26.530000686645508
541,541,2021-03-30,26.5625
542,542,2021-03-31,27.15250015258789
543,543,2021-04-01,28.15250015258789
544,544,2021-04-05,28.4375
545,545,2021-04-06,28.212499618530277
546,546,2021-04-07,28.354999542236328
547,547,2021-04-08,28.73500061035156
548,548,2021-04-09,29.50749969482422
549,549,2021-04-12,29.57749938964844
550,550,2021-04-13,29.38249969482422
551,551,2021-04-14,29.74250030517578
552,552,2021-04-15,30.420000076293945
553,553,2021-04-16,30.8700008392334
554,554,2021-04-19,30.440000534057617
555,555,2021-04-20,30.32250022888184
556,556,2021-04-21,30.637500762939453
557,557,2021-04-22,30.72249984741211
558,558,2021-04-23,31.170000076293945
559,559,2021-04-26,30.862499237060547
560,560,2021-04-27,30.99250030517578
561,561,2021-04-28,30.81999969482422
562,562,2021-04-29,31.417499542236328
563,563,2021-04-30,31.127500534057617
564,564,2021-05-03,31.125
565,565,2021-05-04,30.877500534057617
566,566,2021-05-05,30.65250015258789
567,567,2021-05-06,30.63500022888184
568,568,2021-05-07,31.13999938964844
569,569,2021-05-10,30.77750015258789
570,570,2021-05-11,30.26000022888184
571,571,2021-05-12,29.524999618530277
572,572,2021-05-13,30.122499465942383
573,573,2021-05-14,31.03249931335449
574,574,2021-05-17,30.737499237060547
575,575,2021-05-18,30.292499542236328
576,576,2021-05-19,30.247499465942383
577,577,2021-05-20,31.022499084472656
578,578,2021-05-21,31.7549991607666
579,579,2021-05-24,32.03499984741211
580,580,2021-05-25,31.957500457763672
581,581,2021-05-26,31.977500915527344
582,582,2021-05-27,32.122501373291016
583,583,2021-05-28,32.252498626708984
584,584,2021-06-01,31.450000762939453
585,585,2021-06-02,31.11000061035156
586,586,2021-06-03,30.905000686645508
587,587,2021-06-04,31.25749969482422
588,588,2021-06-07,31.084999084472656
589,589,2021-06-08,31.092500686645508
590,590,2021-06-09,30.63249969482422
591,591,2021-06-10,30.982500076293945
592,592,2021-06-11,31.209999084472656
593,593,2021-06-14,31.420000076293945
594,594,2021-06-15,31.39249992370605
595,595,2021-06-16,31.424999237060547
596,596,2021-06-17,32.01750183105469
597,597,2021-06-18,32.03499984741211
598,598,2021-06-21,32.93000030517578
599,599,2021-06-22,32.88249969482422
600,600,2021-06-23,32.91999816894531
601,601,2021-06-24,32.84749984741211
602,602,2021-06-25,33.31999969482422
603,603,2021-06-28,33.40250015258789
604,604,2021-06-29,33.32749938964844
605,605,2021-06-30,32.95750045776367
606,606,2021-07-01,33.60499954223633
607,607,2021-07-02,33.810001373291016
608,608,2021-07-06,34.147499084472656
609,609,2021-07-07,34.685001373291016
610,610,2021-07-08,34.212501525878906
611,611,2021-07-09,34.622501373291016
612,612,2021-07-12,34.787498474121094
613,613,2021-07-13,34.57500076293945
614,614,2021-07-14,34.88249969482422
615,615,2021-07-15,34.872501373291016
616,616,2021-07-16,35.03499984741211
617,617,2021-07-19,34.93000030517578
618,618,2021-07-20,35.86249923706055
619,619,2021-07-21,36.09999847412109
620,620,2021-07-22,36.380001068115234
621,621,2021-07-23,36.65999984741211
622,622,2021-07-26,36.48749923706055
623,623,2021-07-27,36.51499938964844
624,624,2021-07-28,36.400001525878906
625,625,2021-07-29,36.67499923706055
626,626,2021-07-30,36.75
627,627,2021-08-02,36.5099983215332
628,628,2021-08-03,37.04750061035156
629,629,2021-08-04,37.08250045776367
630,630,2021-08-05,37.0525016784668
631,631,2021-08-06,36.497501373291016
632,632,2021-08-09,36.50749969482422
633,633,2021-08-10,35.83250045776367
634,634,2021-08-11,35.84749984741211
635,635,2021-08-12,35.34000015258789
636,636,2021-08-13,35.375
637,637,2021-08-16,35.1974983215332
638,638,2021-08-17,34.75749969482422
639,639,2021-08-18,34.442501068115234
640,640,2021-08-19,34.397499084472656
641,641,2021-08-20,34.994998931884766
642,642,2021-08-23,34.900001525878906
643,643,2021-08-24,35.349998474121094
644,644,2021-08-25,35.98249816894531
645,645,2021-08-26,35.74250030517578
646,646,2021-08-27,36.11000061035156
647,647,2021-08-30,36.11249923706055
648,648,2021-08-31,36.08000183105469
649,649,2021-09-01,36.23500061035156
650,650,2021-09-02,36.26499938964844
651,651,2021-09-03,36.407501220703125
652,652,2021-09-07,35.75
653,653,2021-09-08,36.16749954223633
654,654,2021-09-09,35.522499084472656
655,655,2021-09-10,35.807498931884766
656,656,2021-09-13,35.709999084472656
657,657,2021-09-14,36.147499084472656
658,658,2021-09-15,37.23500061035156
659,659,2021-09-16,38.067501068115234
660,660,2021-09-17,35.98749923706055
661,661,2021-09-20,35.287498474121094
662,662,2021-09-21,35.25749969482422
663,663,2021-09-22,36.087501525878906
664,664,2021-09-23,36.462501525878906
665,665,2021-09-24,36.95249938964844
666,666,2021-09-27,36.6775016784668
667,667,2021-09-28,35.28499984741211
668,668,2021-09-29,35.35499954223633
669,669,2021-09-30,34.68000030517578
670,670,2021-10-01,34.98249816894531
671,671,2021-10-04,34.14250183105469
672,672,2021-10-05,34.647499084472656
673,673,2021-10-06,34.415000915527344
674,674,2021-10-07,35.220001220703125
675,675,2021-10-08,35.099998474121094
676,676,2021-10-11,34.689998626708984
677,677,2021-10-12,34.627498626708984
678,678,2021-10-13,34.95500183105469
679,679,2021-10-14,36.19499969482422
680,680,2021-10-15,36.247501373291016
681,681,2021-10-18,36.91999816894531
682,682,2021-10-19,37.032501220703125
683,683,2021-10-20,37.369998931884766
684,684,2021-10-21,37.959999084472656
685,685,2021-10-22,38.067501068115234
686,686,2021-10-25,38.31999969482422
687,687,2021-10-26,38.30500030517578
688,688,2021-10-27,37.897499084472656
689,689,2021-10-28,38.20249938964844
690,690,2021-10-29,38.8224983215332
691,691,2021-11-01,38.64250183105469
692,692,2021-11-02,38.50749969482422
693,693,2021-11-03,38.935001373291016
694,694,2021-11-04,38.82749938964844
695,695,2021-11-05,38.47999954223633
696,696,2021-11-08,38.54249954223633
697,697,2021-11-09,38.59999847412109
698,698,2021-11-10,37.9900016784668
699,699,2021-11-11,38.04750061035156
700,700,2021-11-12,38.91249847412109
701,701,2021-11-15,39.13249969482422
702,702,2021-11-16,39.775001525878906
703,703,2021-11-17,39.29249954223633
704,704,2021-11-18,38.93999862670898
705,705,2021-11-19,38.102500915527344
706,706,2021-11-22,36.625
707,707,2021-11-23,37.1150016784668
708,708,2021-11-24,37.130001068115234
709,709,2021-11-26,36.48249816894531
710,710,2021-11-29,37.00249862670898
711,711,2021-11-30,36.290000915527344
712,712,2021-12-01,35.630001068115234
713,713,2021-12-02,36.75249862670898
714,714,2021-12-03,36.40499877929688
715,715,2021-12-06,36.43000030517578
716,716,2021-12-07,37.65499877929688
717,717,2021-12-08,37.432498931884766
718,718,2021-12-09,37.067501068115234
719,719,2021-12-10,37.3025016784668
720,720,2021-12-13,36.45249938964844
721,721,2021-12-14,36.77000045776367
722,722,2021-12-15,37.31999969482422
723,723,2021-12-16,36.557498931884766
724,724,2021-12-17,35.779998779296875
725,725,2021-12-20,35.4900016784668
726,726,2021-12-21,35.88249969482422
727,727,2021-12-22,36.34999847412109
728,728,2021-12-23,36.54499816894531
729,729,2021-12-27,37.182498931884766
730,730,2021-12-28,37.4375
731,731,2021-12-29,37.709999084472656
732,732,2021-12-30,37.77000045776367
733,733,2021-12-31,37.90499877929688
734,734,2022-01-03,36.73749923706055
735,735,2022-01-04,36.52999877929688
736,736,2022-01-05,35.377498626708984
737,737,2022-01-06,35.369998931884766
738,738,2022-01-07,34.102500915527344
739,739,2022-01-10,34.022499084472656
740,740,2022-01-11,34.505001068115234
