,Date,COP
0,2019-02-04 00:00:00-05:00,58.417137145996094
1,2019-02-05 00:00:00-05:00,57.85744094848633
2,2019-02-06 00:00:00-05:00,57.73214340209961
3,2019-02-07 00:00:00-05:00,56.3704948425293
4,2019-02-08 00:00:00-05:00,55.6026725769043
5,2019-02-11 00:00:00-05:00,56.00546646118164
6,2019-02-12 00:00:00-05:00,56.60126495361328
7,2019-02-13 00:00:00-05:00,56.87818145751953
8,2019-02-14 00:00:00-05:00,57.98587417602539
9,2019-02-15 00:00:00-05:00,58.89216232299805
10,2019-02-19 00:00:00-05:00,58.31315994262695
11,2019-02-20 00:00:00-05:00,59.286598205566406
12,2019-02-21 00:00:00-05:00,58.942535400390625
13,2019-02-22 00:00:00-05:00,58.715946197509766
14,2019-02-25 00:00:00-05:00,58.11176300048828
15,2019-02-26 00:00:00-05:00,57.83483123779297
16,2019-02-27 00:00:00-05:00,58.086585998535156
17,2019-02-28 00:00:00-05:00,56.936927795410156
18,2019-03-01 00:00:00-05:00,57.84322738647461
19,2019-03-04 00:00:00-05:00,58.65720748901367
20,2019-03-05 00:00:00-05:00,57.91035079956055
21,2019-03-06 00:00:00-05:00,57.306148529052734
22,2019-03-07 00:00:00-05:00,57.02084732055664
23,2019-03-08 00:00:00-05:00,54.90616989135742
24,2019-03-11 00:00:00-04:00,55.275394439697266
25,2019-03-12 00:00:00-04:00,55.074005126953125
26,2019-03-13 00:00:00-04:00,56.5173454284668
27,2019-03-14 00:00:00-04:00,56.24042892456055
28,2019-03-15 00:00:00-04:00,56.7187385559082
29,2019-03-18 00:00:00-04:00,56.735538482666016
30,2019-03-19 00:00:00-04:00,56.5173454284668
31,2019-03-20 00:00:00-04:00,56.67680740356445
32,2019-03-21 00:00:00-04:00,57.1802978515625
33,2019-03-22 00:00:00-04:00,55.44322204589844
34,2019-03-25 00:00:00-04:00,56.282379150390625
35,2019-03-26 00:00:00-04:00,57.53273010253906
36,2019-03-27 00:00:00-04:00,56.98728561401367
37,2019-03-28 00:00:00-04:00,56.54252624511719
38,2019-03-29 00:00:00-04:00,56.00546646118164
39,2019-04-01 00:00:00-04:00,56.802669525146484
40,2019-04-02 00:00:00-04:00,55.678184509277344
41,2019-04-03 00:00:00-04:00,54.97330856323242
42,2019-04-04 00:00:00-04:00,54.679603576660156
43,2019-04-05 00:00:00-04:00,55.48518753051758
44,2019-04-08 00:00:00-04:00,55.84602737426758
45,2019-04-09 00:00:00-04:00,55.132728576660156
46,2019-04-10 00:00:00-04:00,56.1984748840332
47,2019-04-11 00:00:00-04:00,55.694984436035156
48,2019-04-12 00:00:00-04:00,56.534122467041016
49,2019-04-15 00:00:00-04:00,55.66979217529297
50,2019-04-16 00:00:00-04:00,55.250213623046875
51,2019-04-17 00:00:00-04:00,55.199867248535156
52,2019-04-18 00:00:00-04:00,55.30057907104492
53,2019-04-22 00:00:00-04:00,56.190086364746094
54,2019-04-23 00:00:00-04:00,55.76211166381836
55,2019-04-24 00:00:00-04:00,54.293582916259766
56,2019-04-25 00:00:00-04:00,53.68099594116211
57,2019-04-26 00:00:00-04:00,52.682403564453125
58,2019-04-29 00:00:00-04:00,52.57331466674805
59,2019-04-30 00:00:00-04:00,52.967708587646484
60,2019-05-01 00:00:00-04:00,52.590087890625
61,2019-05-02 00:00:00-04:00,51.43205642700195
62,2019-05-03 00:00:00-04:00,52.0362434387207
63,2019-05-06 00:00:00-04:00,51.927154541015625
64,2019-05-07 00:00:00-04:00,51.188690185546875
65,2019-05-08 00:00:00-04:00,51.54952621459961
66,2019-05-09 00:00:00-04:00,51.641841888427734
67,2019-05-10 00:00:00-04:00,52.21952819824219
68,2019-05-13 00:00:00-04:00,51.60388946533203
69,2019-05-14 00:00:00-04:00,52.55686569213867
70,2019-05-15 00:00:00-04:00,52.32072067260742
71,2019-05-16 00:00:00-04:00,52.767696380615234
72,2019-05-17 00:00:00-04:00,52.3713264465332
73,2019-05-20 00:00:00-04:00,52.66649627685547
74,2019-05-21 00:00:00-04:00,53.653202056884766
75,2019-05-22 00:00:00-04:00,53.17250442504883
76,2019-05-23 00:00:00-04:00,50.17864990234375
77,2019-05-24 00:00:00-04:00,50.499122619628906
78,2019-05-28 00:00:00-04:00,50.642478942871094
79,2019-05-29 00:00:00-04:00,50.71837615966797
80,2019-05-30 00:00:00-04:00,49.71480941772461
81,2019-05-31 00:00:00-04:00,49.72323989868164
82,2019-06-03 00:00:00-04:00,50.11117172241211
83,2019-06-04 00:00:00-04:00,49.841312408447266
84,2019-06-05 00:00:00-04:00,48.13777160644531
85,2019-06-06 00:00:00-04:00,49.082305908203125
86,2019-06-07 00:00:00-04:00,49.72323989868164
87,2019-06-10 00:00:00-04:00,49.97624206542969
88,2019-06-11 00:00:00-04:00,49.52927017211914
89,2019-06-12 00:00:00-04:00,49.37746810913086
90,2019-06-13 00:00:00-04:00,49.80757141113281
91,2019-06-14 00:00:00-04:00,49.60517883300781
92,2019-06-17 00:00:00-04:00,49.765403747558594
93,2019-06-18 00:00:00-04:00,50.456947326660156
94,2019-06-19 00:00:00-04:00,50.305145263671875
95,2019-06-20 00:00:00-04:00,51.19065856933594
96,2019-06-21 00:00:00-04:00,50.87861633300781
97,2019-06-24 00:00:00-04:00,51.03886032104492
98,2019-06-25 00:00:00-04:00,50.40634536743164
99,2019-06-26 00:00:00-04:00,52.91949462890625
100,2019-06-27 00:00:00-04:00,51.67136001586914
101,2019-06-28 00:00:00-04:00,51.44365692138672
102,2019-07-01 00:00:00-04:00,52.49782943725586
103,2019-07-02 00:00:00-04:00,50.684654235839844
104,2019-07-03 00:00:00-04:00,51.02199172973633
105,2019-07-05 00:00:00-04:00,50.5159797668457
106,2019-07-08 00:00:00-04:00,50.507545471191406
107,2019-07-09 00:00:00-04:00,50.507545471191406
108,2019-07-10 00:00:00-04:00,51.620750427246094
109,2019-07-11 00:00:00-04:00,51.83158874511719
110,2019-07-12 00:00:00-04:00,52.084590911865234
111,2019-07-15 00:00:00-04:00,51.14847946166992
112,2019-07-16 00:00:00-04:00,50.38948440551758
113,2019-07-17 00:00:00-04:00,50.41477966308594
114,2019-07-18 00:00:00-04:00,50.870182037353516
115,2019-07-19 00:00:00-04:00,51.13718795776367
116,2019-07-22 00:00:00-04:00,51.23042297363281
117,2019-07-23 00:00:00-04:00,51.09480285644531
118,2019-07-24 00:00:00-04:00,50.92527770996094
119,2019-07-25 00:00:00-04:00,50.04375457763672
120,2019-07-26 00:00:00-04:00,49.79793930053711
121,2019-07-29 00:00:00-04:00,49.32327651977539
122,2019-07-30 00:00:00-04:00,50.442134857177734
123,2019-07-31 00:00:00-04:00,50.07765579223633
124,2019-08-01 00:00:00-04:00,49.8403205871582
125,2019-08-02 00:00:00-04:00,47.865360260009766
126,2019-08-05 00:00:00-04:00,46.348106384277344
127,2019-08-06 00:00:00-04:00,45.9666748046875
128,2019-08-07 00:00:00-04:00,45.195335388183594
129,2019-08-08 00:00:00-04:00,46.67867660522461
130,2019-08-09 00:00:00-04:00,45.78020095825195
