,Unnamed: 0.1,Unnamed: 0,Date,NXPI,NXPI_6m,NXPI_12m
1106,1106,1106,2023-06-28,195.6717987060547,193.532455444336,182.2506103515625
1107,1107,1107,2023-06-29,197.8507843017578,191.43272399902344,186.5359649658203
1108,1108,1108,2023-06-30,202.7237548828125,192.78961181640625,194.56253051757807
1109,1109,1109,2023-07-03,205.15036010742188,186.8865966796875,193.81968688964844
1110,1110,1110,2023-07-05,201.7234039306641,190.363037109375,193.87911987304688
1111,1111,1111,2023-07-06,202.416732788086,198.4054412841797,195.95904541015625
1112,1112,1112,2023-07-07,202.1096954345703,195.6717987060547,193.532455444336
1113,1113,1113,2023-07-10,208.40890502929688,197.8507843017578,191.43272399902344
1114,1114,1114,2023-07-11,208.933837890625,202.7237548828125,192.78961181640625
1115,1115,1115,2023-07-12,209.83514404296875,205.15036010742188,186.8865966796875
1116,1116,1116,2023-07-13,214.4506072998047,201.7234039306641,190.363037109375
1117,1117,1117,2023-07-14,210.50863647460932,202.416732788086,198.4054412841797
1118,1118,1118,2023-07-17,217.5209808349609,202.1096954345703,195.6717987060547
1119,1119,1119,2023-07-18,221.5223693847656,208.40890502929688,197.8507843017578
1120,1120,1120,2023-07-19,218.17466735839844,208.933837890625,202.7237548828125
1121,1121,1121,2023-07-20,209.92428588867188,209.83514404296875,205.15036010742188
1122,1122,1122,2023-07-21,211.26138305664065,214.4506072998047,201.7234039306641
1123,1123,1123,2023-07-24,208.8645172119141,210.50863647460932,202.416732788086
1124,1124,1124,2023-07-25,217.78839111328125,217.5209808349609,202.1096954345703
1125,1125,1125,2023-07-26,216.3918609619141,221.5223693847656,208.40890502929688
1126,1126,1126,2023-07-27,219.67022705078125,218.17466735839844,208.933837890625
1127,1127,1127,2023-07-28,221.1757049560547,209.92428588867188,209.83514404296875
1128,1128,1128,2023-07-31,220.848861694336,211.26138305664065,214.4506072998047
1129,1129,1129,2023-08-01,221.34408569335932,208.8645172119141,210.50863647460932
1130,1130,1130,2023-08-02,214.3317413330078,217.78839111328125,217.5209808349609
1131,1131,1131,2023-08-03,213.88604736328125,216.3918609619141,221.5223693847656
1132,1132,1132,2023-08-04,211.6575469970703,219.67022705078125,218.17466735839844
1133,1133,1133,2023-08-07,216.6394805908203,221.1757049560547,209.92428588867188
1134,1134,1134,2023-08-08,214.8170623779297,220.848861694336,211.26138305664065
1135,1135,1135,2023-08-09,212.32113647460932,221.34408569335932,208.8645172119141
1136,1136,1136,2023-08-10,209.95399475097656,214.3317413330078,217.78839111328125
1137,1137,1137,2023-08-11,202.24835205078125,213.88604736328125,216.3918609619141
1138,1138,1138,2023-08-14,205.2692108154297,211.6575469970703,219.67022705078125
1139,1139,1139,2023-08-15,199.81187438964844,216.6394805908203,221.1757049560547
1140,1140,1140,2023-08-16,194.8596649169922,214.8170623779297,220.848861694336
1141,1141,1141,2023-08-17,192.67076110839844,212.32113647460932,221.34408569335932
1142,1142,1142,2023-08-18,194.6912841796875,209.95399475097656,214.3317413330078
1143,1143,1143,2023-08-21,199.6930084228516,202.24835205078125,213.88604736328125
1144,1144,1144,2023-08-22,197.7517547607422,205.2692108154297,211.6575469970703
1145,1145,1145,2023-08-23,199.1779937744141,199.81187438964844,216.6394805908203
1146,1146,1146,2023-08-24,191.96755981445312,194.8596649169922,214.8170623779297
1147,1147,1147,2023-08-25,194.32481384277344,192.67076110839844,212.32113647460932
1148,1148,1148,2023-08-28,197.3258514404297,194.6912841796875,209.95399475097656
1149,1149,1149,2023-08-29,203.19918823242188,199.6930084228516,202.24835205078125
1150,1150,1150,2023-08-30,203.9123077392578,197.7517547607422,205.2692108154297
1151,1151,1151,2023-08-31,203.7538299560547,199.1779937744141,199.81187438964844
1152,1152,1152,2023-09-01,207.95330810546875,191.96755981445312,194.8596649169922
1153,1153,1153,2023-09-05,205.58615112304688,194.32481384277344,192.67076110839844
1154,1154,1154,2023-09-06,205.8040313720703,197.3258514404297,194.6912841796875
1155,1155,1155,2023-09-07,202.06016540527344,203.19918823242188,199.6930084228516
1156,1156,1156,2023-09-08,201.10934448242188,203.9123077392578,197.7517547607422
1157,1157,1157,2023-09-11,201.5550537109375,203.7538299560547,199.1779937744141
1158,1158,1158,2023-09-12,198.5827789306641,207.95330810546875,191.96755981445312
1159,1159,1159,2023-09-13,199.4786376953125,205.58615112304688,194.32481384277344
1160,1160,1160,2023-09-14,201.75811767578125,205.8040313720703,197.3258514404297
1161,1161,1161,2023-09-15,196.4725341796875,202.06016540527344,203.19918823242188
1162,1162,1162,2023-09-18,198.3737335205078,201.10934448242188,203.9123077392578
1163,1163,1163,2023-09-19,198.22442626953125,201.5550537109375,203.7538299560547
1164,1164,1164,2023-09-20,194.06365966796875,198.5827789306641,207.95330810546875
1165,1165,1165,2023-09-21,193.10806274414065,199.4786376953125,205.58615112304688
1166,1166,1166,2023-09-22,195.88522338867188,201.75811767578125,205.8040313720703
1167,1167,1167,2023-09-25,197.2091217041016,196.4725341796875,202.06016540527344
1168,1168,1168,2023-09-26,194.0935211181641,198.3737335205078,201.10934448242188
1169,1169,1169,2023-09-27,195.795654296875,198.22442626953125,201.5550537109375
1170,1170,1170,2023-09-28,199.6080474853516,194.06365966796875,198.5827789306641
1171,1171,1171,2023-09-29,199.00083923339844,193.10806274414065,199.4786376953125
1172,1172,1172,2023-10-02,199.2696075439453,195.88522338867188,201.75811767578125
1173,1173,1173,2023-10-03,194.30255126953125,197.2091217041016,196.4725341796875
1174,1174,1174,2023-10-04,197.27880859375,194.0935211181641,198.3737335205078
1175,1175,1175,2023-10-05,194.5513916015625,195.795654296875,198.22442626953125
1176,1176,1176,2023-10-06,198.10499572753903,199.6080474853516,194.06365966796875
1177,1177,1177,2023-10-09,197.2091217041016,199.00083923339844,193.10806274414065
1178,1178,1178,2023-10-10,200.8224334716797,199.2696075439453,195.88522338867188
1179,1179,1179,2023-10-11,202.5245819091797,194.30255126953125,197.2091217041016
1180,1180,1180,2023-10-12,201.4296264648437,197.27880859375,194.0935211181641
1181,1181,1181,2023-10-13,193.6057586669922,194.5513916015625,195.795654296875
1182,1182,1182,2023-10-16,198.8614959716797,198.10499572753903,199.6080474853516
1183,1183,1183,2023-10-17,196.8109588623047,197.2091217041016,199.00083923339844
1184,1184,1184,2023-10-18,192.31173706054688,200.8224334716797,199.2696075439453
1185,1185,1185,2023-10-19,187.0659637451172,202.5245819091797,194.30255126953125
1186,1186,1186,2023-10-20,184.90594482421875,201.4296264648437,197.27880859375
1187,1187,1187,2023-10-23,181.5116271972656,193.6057586669922,194.5513916015625
1188,1188,1188,2023-10-24,182.76583862304688,198.8614959716797,198.10499572753903
1189,1189,1189,2023-10-25,175.131103515625,196.8109588623047,197.2091217041016
1190,1190,1190,2023-10-26,178.7344512939453,192.31173706054688,200.8224334716797
1191,1191,1191,2023-10-27,178.3064422607422,187.0659637451172,202.5245819091797
1192,1192,1192,2023-10-30,169.39756774902344,184.90594482421875,201.4296264648437
1193,1193,1193,2023-10-31,171.63722229003906,181.5116271972656,193.6057586669922
1194,1194,1194,2023-11-01,171.72682189941406,182.76583862304688,198.8614959716797
1195,1195,1195,2023-11-02,176.7735137939453,175.131103515625,196.8109588623047
1196,1196,1196,2023-11-03,180.71530151367188,178.7344512939453,192.31173706054688
1197,1197,1197,2023-11-06,181.9595642089844,178.3064422607422,187.0659637451172
1198,1198,1198,2023-11-07,184.94577026367188,169.39756774902344,184.90594482421875
1199,1199,1199,2023-11-08,182.5070343017578,171.63722229003906,181.5116271972656
1200,1200,1200,2023-11-09,179.50091552734375,171.72682189941406,182.76583862304688
1201,1201,1201,2023-11-10,185.811767578125,176.7735137939453,175.131103515625
1202,1202,1202,2023-11-13,183.9901733398437,180.71530151367188,178.7344512939453
1203,1203,1203,2023-11-14,193.9939727783203,181.9595642089844,178.3064422607422
1204,1204,1204,2023-11-15,199.8270263671875,184.94577026367188,169.39756774902344
1205,1205,1205,2023-11-16,199.87680053710932,182.5070343017578,171.63722229003906
1206,1206,1206,2023-11-17,200.0161590576172,179.50091552734375,171.72682189941406
1207,1207,1207,2023-11-20,202.40512084960932,185.811767578125,176.7735137939453
1208,1208,1208,2023-11-21,199.5184631347656,183.9901733398437,180.71530151367188
1209,1209,1209,2023-11-22,198.66241455078125,193.9939727783203,181.9595642089844
1210,1210,1210,2023-11-24,199.19992065429688,199.8270263671875,184.94577026367188
1211,1211,1211,2023-11-27,198.74205017089844,199.87680053710932,182.5070343017578
1212,1212,1212,2023-11-28,199.1103363037109,200.0161590576172,179.50091552734375
1213,1213,1213,2023-11-29,203.3905792236328,202.40512084960932,185.811767578125
1214,1214,1214,2023-11-30,203.1417236328125,199.5184631347656,183.9901733398437
1215,1215,1215,2023-12-01,204.7343597412109,198.66241455078125,193.9939727783203
1216,1216,1216,2023-12-04,205.33160400390625,199.19992065429688,199.8270263671875
1217,1217,1217,2023-12-05,204.88368225097656,198.74205017089844,199.87680053710932
1218,1218,1218,2023-12-06,204.9732666015625,199.1103363037109,200.0161590576172
1219,1219,1219,2023-12-07,210.7266845703125,203.3905792236328,202.40512084960932
1220,1220,1220,2023-12-08,214.5589904785156,203.1417236328125,199.5184631347656
1221,1221,1221,2023-12-11,219.53599548339844,204.7343597412109,198.66241455078125
1222,1222,1222,2023-12-12,219.1300048828125,205.33160400390625,199.19992065429688
1223,1223,1223,2023-12-13,221.3300018310547,204.88368225097656,198.74205017089844
1224,1224,1224,2023-12-14,232.67999267578125,204.9732666015625,199.1103363037109
1225,1225,1225,2023-12-15,232.92999267578125,210.7266845703125,203.3905792236328
1226,1226,1226,2023-12-18,229.3300018310547,214.5589904785156,203.1417236328125
1227,1227,1227,2023-12-19,229.3800048828125,219.53599548339844,204.7343597412109
1228,1228,1228,2023-12-20,222.8999938964844,219.1300048828125,205.33160400390625
1229,1229,1229,2023-12-21,229.25,221.3300018310547,204.88368225097656
1230,1230,1230,2023-12-22,228.9499969482422,232.67999267578125,204.9732666015625
1231,1231,1231,2023-12-26,231.9499969482422,232.92999267578125,210.7266845703125
1232,1232,1232,2023-12-27,232.1000061035156,229.3300018310547,214.5589904785156
1233,1233,1233,2023-12-28,231.07000732421875,229.3800048828125,219.53599548339844
1234,1234,1234,2023-12-29,229.67999267578125,222.8999938964844,219.1300048828125
1235,1235,1235,2024-01-02,221.17999267578125,229.25,221.3300018310547
1236,1236,1236,2024-01-03,216.0800018310547,228.9499969482422,232.67999267578125
1237,1237,1237,2024-01-04,207.759994506836,231.9499969482422,232.92999267578125
1238,1238,1238,2024-01-05,205.72000122070312,232.1000061035156,229.3300018310547
1239,1239,1239,2024-01-08,212.1699981689453,231.07000732421875,229.3800048828125
1240,1240,1240,2024-01-09,211.7100067138672,229.67999267578125,222.8999938964844
1241,1241,1241,2024-01-10,211.2899932861328,221.17999267578125,229.25
1242,1242,1242,2024-01-11,211.4900054931641,216.0800018310547,228.9499969482422
1243,1243,1243,2024-01-12,209.1100006103516,207.759994506836,231.9499969482422
1244,1244,1244,2024-01-16,208.9900054931641,205.72000122070312,232.1000061035156
1245,1245,1245,2024-01-17,205.47999572753903,212.1699981689453,231.07000732421875
1246,1246,1246,2024-01-18,211.6100006103516,211.7100067138672,229.67999267578125
1247,1247,1247,2024-01-19,218.3600006103516,211.2899932861328,221.17999267578125
1248,1248,1248,2024-01-22,218.83999633789065,211.4900054931641,216.0800018310547
1249,1249,1249,2024-01-23,223.92999267578125,209.1100006103516,207.759994506836
1250,1250,1250,2024-01-24,221.69000244140625,208.9900054931641,205.72000122070312
1251,1251,1251,2024-01-25,219.41000366210932,205.47999572753903,212.1699981689453
1252,1252,1252,2024-01-26,215.1199951171875,211.6100006103516,211.7100067138672
1253,1253,1253,2024-01-29,217.47000122070312,218.3600006103516,211.2899932861328
1254,1254,1254,2024-01-30,215.1699981689453,218.83999633789065,211.4900054931641
1255,1255,1255,2024-01-31,210.57000732421875,223.92999267578125,209.1100006103516
1256,1256,1256,2024-02-01,213.009994506836,221.69000244140625,208.9900054931641
1257,1257,1257,2024-02-02,214.9900054931641,219.41000366210932,205.47999572753903
1258,1258,1258,2024-02-05,219.56500244140625,215.1199951171875,211.6100006103516
