,Date,HIG
0,2019-02-04 00:00:00-05:00,41.81447982788086
1,2019-02-05 00:00:00-05:00,42.851871490478516
2,2019-02-06 00:00:00-05:00,42.47947311401367
3,2019-02-07 00:00:00-05:00,42.73660659790039
4,2019-02-08 00:00:00-05:00,42.46173095703125
5,2019-02-11 00:00:00-05:00,42.772064208984375
6,2019-02-12 00:00:00-05:00,43.23312759399414
7,2019-02-13 00:00:00-05:00,43.21539306640625
8,2019-02-14 00:00:00-05:00,42.772064208984375
9,2019-02-15 00:00:00-05:00,43.20652389526367
10,2019-02-19 00:00:00-05:00,43.55231857299805
11,2019-02-20 00:00:00-05:00,43.50798034667969
12,2019-02-21 00:00:00-05:00,43.29518127441406
13,2019-02-22 00:00:00-05:00,43.34838104248047
14,2019-02-25 00:00:00-05:00,43.59664535522461
15,2019-02-26 00:00:00-05:00,43.45478057861328
16,2019-02-27 00:00:00-05:00,43.5168571472168
17,2019-02-28 00:00:00-05:00,43.76510238647461
18,2019-03-01 00:00:00-05:00,44.068416595458984
19,2019-03-04 00:00:00-05:00,43.782955169677734
20,2019-03-05 00:00:00-05:00,43.640220642089844
21,2019-03-06 00:00:00-05:00,43.247703552246094
22,2019-03-07 00:00:00-05:00,42.855194091796875
23,2019-03-08 00:00:00-05:00,42.91764450073242
24,2019-03-11 00:00:00-04:00,42.99794006347656
25,2019-03-12 00:00:00-04:00,43.20309829711914
26,2019-03-13 00:00:00-04:00,43.354759216308594
27,2019-03-14 00:00:00-04:00,43.54209899902344
28,2019-03-15 00:00:00-04:00,43.55100631713867
29,2019-03-18 00:00:00-04:00,44.01488494873047
30,2019-03-19 00:00:00-04:00,43.89891815185547
31,2019-03-20 00:00:00-04:00,43.02469253540039
32,2019-03-21 00:00:00-04:00,43.6669807434082
33,2019-03-22 00:00:00-04:00,43.29231643676758
34,2019-03-25 00:00:00-04:00,43.18525695800781
35,2019-03-26 00:00:00-04:00,43.79187774658203
36,2019-03-27 00:00:00-04:00,43.90784454345703
37,2019-03-28 00:00:00-04:00,44.03272247314453
38,2019-03-29 00:00:00-04:00,44.353878021240234
39,2019-04-01 00:00:00-04:00,44.47877502441406
40,2019-04-02 00:00:00-04:00,44.16653823852539
41,2019-04-03 00:00:00-04:00,44.353878021240234
42,2019-04-04 00:00:00-04:00,44.60366439819336
43,2019-04-05 00:00:00-04:00,44.54122543334961
44,2019-04-08 00:00:00-04:00,44.505531311035156
45,2019-04-09 00:00:00-04:00,44.32711410522461
46,2019-04-10 00:00:00-04:00,44.58583068847656
47,2019-04-11 00:00:00-04:00,45.11214065551758
48,2019-04-12 00:00:00-04:00,45.55817413330078
49,2019-04-15 00:00:00-04:00,45.27271270751953
50,2019-04-16 00:00:00-04:00,45.87040328979492
51,2019-04-17 00:00:00-04:00,45.12106704711914
52,2019-04-18 00:00:00-04:00,45.442203521728516
53,2019-04-22 00:00:00-04:00,45.39759826660156
54,2019-04-23 00:00:00-04:00,45.59385681152344
55,2019-04-24 00:00:00-04:00,45.7098274230957
56,2019-04-25 00:00:00-04:00,45.46896743774414
57,2019-04-26 00:00:00-04:00,45.99529266357422
58,2019-04-29 00:00:00-04:00,46.18263244628906
59,2019-04-30 00:00:00-04:00,46.66434860229492
60,2019-05-01 00:00:00-04:00,45.85256576538086
61,2019-05-02 00:00:00-04:00,46.512691497802734
62,2019-05-03 00:00:00-04:00,47.03009796142578
63,2019-05-06 00:00:00-04:00,46.878448486328125
64,2019-05-07 00:00:00-04:00,46.655426025390625
65,2019-05-08 00:00:00-04:00,46.8427734375
66,2019-05-09 00:00:00-04:00,46.8427734375
67,2019-05-10 00:00:00-04:00,47.2888069152832
68,2019-05-13 00:00:00-04:00,46.35212326049805
69,2019-05-14 00:00:00-04:00,47.03009796142578
70,2019-05-15 00:00:00-04:00,47.22636032104492
71,2019-05-16 00:00:00-04:00,47.815120697021484
72,2019-05-17 00:00:00-04:00,47.797271728515625
73,2019-05-20 00:00:00-04:00,47.40476608276367
74,2019-05-21 00:00:00-04:00,47.84189224243164
75,2019-05-22 00:00:00-04:00,48.359291076660156
76,2019-05-23 00:00:00-04:00,47.56534957885742
77,2019-05-24 00:00:00-04:00,47.493980407714844
78,2019-05-28 00:00:00-04:00,46.79816818237305
79,2019-05-29 00:00:00-04:00,47.449371337890625
80,2019-05-30 00:00:00-04:00,47.34233093261719
81,2019-05-31 00:00:00-04:00,47.24363327026367
82,2019-06-03 00:00:00-04:00,47.93444061279297
83,2019-06-04 00:00:00-04:00,48.356101989746094
84,2019-06-05 00:00:00-04:00,49.2981071472168
85,2019-06-06 00:00:00-04:00,49.333988189697266
86,2019-06-07 00:00:00-04:00,49.316036224365234
87,2019-06-10 00:00:00-04:00,49.19044876098633
88,2019-06-11 00:00:00-04:00,49.064842224121094
89,2019-06-12 00:00:00-04:00,49.028953552246094
90,2019-06-13 00:00:00-04:00,48.90336227416992
91,2019-06-14 00:00:00-04:00,49.2981071472168
92,2019-06-17 00:00:00-04:00,48.92129898071289
93,2019-06-18 00:00:00-04:00,49.32501983642578
94,2019-06-19 00:00:00-04:00,49.56724166870117
95,2019-06-20 00:00:00-04:00,49.90816116333008
96,2019-06-21 00:00:00-04:00,49.9889030456543
97,2019-06-24 00:00:00-04:00,49.96198654174805
98,2019-06-25 00:00:00-04:00,50.267024993896484
99,2019-06-26 00:00:00-04:00,49.23530197143555
100,2019-06-27 00:00:00-04:00,49.701820373535156
101,2019-06-28 00:00:00-04:00,49.9889030456543
102,2019-07-01 00:00:00-04:00,50.141414642333984
103,2019-07-02 00:00:00-04:00,50.49131393432617
104,2019-07-03 00:00:00-04:00,51.28078842163086
105,2019-07-05 00:00:00-04:00,51.0923957824707
106,2019-07-08 00:00:00-04:00,51.23593521118164
107,2019-07-09 00:00:00-04:00,51.209014892578125
108,2019-07-10 00:00:00-04:00,51.28976058959961
109,2019-07-11 00:00:00-04:00,51.01164627075195
110,2019-07-12 00:00:00-04:00,51.57685470581055
111,2019-07-15 00:00:00-04:00,51.78319549560547
112,2019-07-16 00:00:00-04:00,52.07925033569336
113,2019-07-17 00:00:00-04:00,51.72936248779297
114,2019-07-18 00:00:00-04:00,51.944679260253906
115,2019-07-19 00:00:00-04:00,51.23593521118164
116,2019-07-22 00:00:00-04:00,51.173133850097656
117,2019-07-23 00:00:00-04:00,51.04753875732422
118,2019-07-24 00:00:00-04:00,51.61273193359375
119,2019-07-25 00:00:00-04:00,51.70244598388672
120,2019-07-26 00:00:00-04:00,52.15999221801758
121,2019-07-29 00:00:00-04:00,51.81010437011719
122,2019-07-30 00:00:00-04:00,51.82805633544922
