,Unnamed: 0,Date,GILD
221,221,2019-12-19,55.40546798706055
222,222,2019-12-20,56.72929000854492
223,223,2019-12-23,56.64443206787109
224,224,2019-12-24,56.61897659301758
225,225,2019-12-26,56.33894348144531
226,226,2019-12-27,55.96554565429688
227,227,2019-12-30,55.09997177124024
228,228,2019-12-31,55.14240264892578
229,229,2020-01-02,55.35456085205078
230,230,2020-01-03,55.218780517578125
231,231,2020-01-06,55.71098327636719
232,232,2020-01-07,55.26121139526367
233,233,2020-01-08,55.8382568359375
234,234,2020-01-09,55.8721923828125
235,235,2020-01-10,55.18484115600586
236,236,2020-01-13,54.57383346557617
237,237,2020-01-14,54.48048782348633
238,238,2020-01-15,54.39563751220703
239,239,2020-01-16,53.63188934326172
240,240,2020-01-17,53.44518661499024
241,241,2020-01-21,53.1481819152832
242,242,2020-01-22,53.80161285400391
243,243,2020-01-23,54.25985336303711
244,244,2020-01-24,53.589454650878906
245,245,2020-01-27,54.16651153564453
246,246,2020-01-28,54.61626815795898
247,247,2020-01-29,54.56536102294922
248,248,2020-01-30,54.33622741699219
249,249,2020-01-31,53.63188934326172
250,250,2020-02-03,56.313472747802734
251,251,2020-02-04,57.196022033691406
252,252,2020-02-05,55.89765548706055
253,253,2020-02-06,57.8834114074707
254,254,2020-02-07,58.443477630615234
255,255,2020-02-10,58.54531478881836
256,256,2020-02-11,57.50152969360352
257,257,2020-02-12,56.814151763916016
258,258,2020-02-13,56.68687057495117
259,259,2020-02-14,57.331809997558594
260,260,2020-02-18,56.86507034301758
261,261,2020-02-19,57.15359878540039
262,262,2020-02-20,56.8565788269043
263,263,2020-02-21,59.14783477783203
264,264,2020-02-24,61.86336898803711
265,265,2020-02-25,59.48725891113281
266,266,2020-02-26,63.39083480834961
267,267,2020-02-27,61.65969467163086
268,268,2020-02-28,58.85929870605469
269,269,2020-03-02,63.98488235473633
270,270,2020-03-03,62.97502899169922
271,271,2020-03-04,64.5025405883789
272,272,2020-03-05,64.60433959960938
273,273,2020-03-06,68.07514953613281
274,274,2020-03-09,62.389495849609375
275,275,2020-03-10,61.38815307617188
276,276,2020-03-11,62.542240142822266
277,277,2020-03-12,58.739356994628906
278,278,2020-03-13,60.59798049926758
279,279,2020-03-16,59.0134391784668
280,280,2020-03-17,63.8270149230957
281,281,2020-03-18,68.0239028930664
282,282,2020-03-19,67.27873229980469
283,283,2020-03-20,62.74782180786133
284,284,2020-03-23,62.19108581542969
285,285,2020-03-24,63.34737014770508
286,286,2020-03-25,59.66439056396485
287,287,2020-03-26,63.26171112060547
288,288,2020-03-27,62.39664077758789
289,289,2020-03-30,65.03468322753906
290,290,2020-03-31,64.0325698852539
291,291,2020-04-01,62.10543441772461
292,292,2020-04-02,65.93402099609375
293,293,2020-04-03,66.98753356933594
294,294,2020-04-06,66.576416015625
295,295,2020-04-07,63.95548629760742
296,296,2020-04-08,64.22957611083984
297,297,2020-04-09,62.961944580078125
298,298,2020-04-13,64.47795104980469
299,299,2020-04-14,66.5935287475586
300,300,2020-04-15,63.92122650146485
301,301,2020-04-16,65.55715942382812
302,302,2020-04-17,71.93814849853516
303,303,2020-04-20,69.59986877441406
304,304,2020-04-21,67.2616195678711
305,305,2020-04-22,69.6426773071289
306,306,2020-04-23,66.61923217773438
307,307,2020-04-24,68.21234130859375
308,308,2020-04-27,68.43502807617188
309,309,2020-04-28,67.38150787353516
310,310,2020-04-29,71.21011352539062
311,311,2020-04-30,71.94671630859375
312,312,2020-05-01,68.47785186767578
313,313,2020-05-04,68.73480224609375
314,314,2020-05-05,67.78407287597656
315,315,2020-05-06,66.35372161865234
316,316,2020-05-07,66.47361755371094
317,317,2020-05-08,66.37083435058594
318,318,2020-05-11,69.20589447021484
319,319,2020-05-12,66.76483154296875
320,320,2020-05-13,66.00252532958984
321,321,2020-05-14,66.14814758300781
322,322,2020-05-15,65.31733703613281
323,323,2020-05-18,64.0325698852539
324,324,2020-05-19,61.95983123779297
325,325,2020-05-20,63.28741455078125
326,326,2020-05-21,62.9533576965332
327,327,2020-05-22,62.81631851196289
328,328,2020-05-26,62.67927932739258
329,329,2020-05-27,64.15247344970703
330,330,2020-05-28,64.51222229003906
331,331,2020-05-29,66.66205596923828
332,332,2020-06-01,64.37518310546875
333,333,2020-06-02,62.74782180786133
334,334,2020-06-03,63.72423553466797
335,335,2020-06-04,66.41368103027344
336,336,2020-06-05,65.73702239990234
337,337,2020-06-08,65.92545318603516
338,338,2020-06-09,66.45648193359375
339,339,2020-06-10,66.01111602783203
340,340,2020-06-11,62.94343566894531
341,341,2020-06-12,63.254520416259766
342,342,2020-06-15,63.919918060302734
343,343,2020-06-16,64.48159790039062
344,344,2020-06-17,63.73843765258789
345,345,2020-06-18,63.98038864135742
346,346,2020-06-19,66.94438934326172
347,347,2020-06-22,65.38892364501953
348,348,2020-06-23,64.8531723022461
349,349,2020-06-24,65.61360168457031
350,350,2020-06-25,65.23336791992188
351,351,2020-06-26,64.43838500976562
352,352,2020-06-29,64.42973327636719
353,353,2020-06-30,66.48638153076172
354,354,2020-07-01,65.72593688964844
355,355,2020-07-02,65.9765625
356,356,2020-07-06,66.33084106445312
357,357,2020-07-07,66.03703308105469
358,358,2020-07-08,65.33708953857422
359,359,2020-07-09,64.55935668945312
360,360,2020-07-10,65.95061492919922
361,361,2020-07-13,66.26170349121094
362,362,2020-07-14,66.70240783691406
363,363,2020-07-15,66.23578643798828
364,364,2020-07-16,66.22712707519531
365,365,2020-07-17,66.97893524169922
366,366,2020-07-20,67.47150421142578
367,367,2020-07-21,66.34811401367188
368,368,2020-07-22,65.89014434814453
369,369,2020-07-23,65.29389190673828
370,370,2020-07-24,63.63473129272461
371,371,2020-07-27,64.4124526977539
372,372,2020-07-28,63.71251678466797
373,373,2020-07-29,63.09034729003906
374,374,2020-07-30,62.50271987915039
375,375,2020-07-31,60.08314895629883
376,376,2020-08-03,61.9842529296875
377,377,2020-08-04,61.24971771240234
378,378,2020-08-05,59.62516784667969
379,379,2020-08-06,59.460968017578125
380,380,2020-08-07,59.92761993408203
381,381,2020-08-10,59.20174407958984
382,382,2020-08-11,58.847442626953125
383,383,2020-08-12,59.486907958984375
384,384,2020-08-13,58.91658401489258
385,385,2020-08-14,59.19309616088867
386,386,2020-08-17,59.754791259765625
387,387,2020-08-18,59.67700958251953
388,388,2020-08-19,56.77352142333984
389,389,2020-08-20,57.07597351074219
390,390,2020-08-21,57.46483612060547
391,391,2020-08-24,57.10189437866211
392,392,2020-08-25,57.07597351074219
393,393,2020-08-26,56.687110900878906
394,394,2020-08-27,56.6439094543457
395,395,2020-08-28,56.393310546875
396,396,2020-08-31,57.68085861206055
397,397,2020-09-01,56.885860443115234
398,398,2020-09-02,57.715431213378906
399,399,2020-09-03,56.95500183105469
400,400,2020-09-04,57.04141616821289
401,401,2020-09-08,55.42548370361328
402,402,2020-09-09,55.74520492553711
403,403,2020-09-10,55.105751037597656
404,404,2020-09-11,56.66983413696289
405,405,2020-09-14,57.92721176147461
406,406,2020-09-15,57.80496597290039
407,407,2020-09-16,57.32472610473633
408,408,2020-09-17,56.79207611083984
409,409,2020-09-18,56.80081558227539
410,410,2020-09-21,56.067325592041016
411,411,2020-09-22,55.360050201416016
412,412,2020-09-23,55.08936309814453
413,413,2020-09-24,54.35588455200195
414,414,2020-09-25,54.35588455200195
415,415,2020-09-28,54.87979888916016
416,416,2020-09-29,54.22490692138672
417,417,2020-09-30,55.17668151855469
418,418,2020-10-01,55.29019546508789
419,419,2020-10-02,54.28603744506836
420,420,2020-10-05,55.5346908569336
421,421,2020-10-06,54.59163665771485
422,422,2020-10-07,54.87106323242188
423,423,2020-10-08,55.29019546508789
424,424,2020-10-09,55.74425506591797
425,425,2020-10-12,56.364219665527344
426,426,2020-10-13,56.31182098388672
427,427,2020-10-14,55.92761993408203
428,428,2020-10-15,54.97584915161133
429,429,2020-10-16,54.13759231567383
430,430,2020-10-19,52.8889274597168
431,431,2020-10-20,52.8714714050293
432,432,2020-10-21,52.57458114624024
433,433,2020-10-22,52.97624588012695
434,434,2020-10-23,53.08103942871094
435,435,2020-10-26,52.35628890991211
436,436,2020-10-27,52.399940490722656
437,437,2020-10-28,51.273536682128906
438,438,2020-10-29,51.10762786865234
439,439,2020-10-30,50.77581024169922
440,440,2020-11-02,51.10762786865234
441,441,2020-11-03,51.369590759277344
442,442,2020-11-04,52.2776985168457
443,443,2020-11-05,52.068138122558594
444,444,2020-11-06,51.57915115356445
445,445,2020-11-09,51.56168365478516
446,446,2020-11-10,52.93259048461914
447,447,2020-11-11,52.47853469848633
448,448,2020-11-12,52.37375259399414
449,449,2020-11-13,52.906394958496094
450,450,2020-11-16,53.342994689941406
451,451,2020-11-17,53.23820877075195
452,452,2020-11-18,53.17708206176758
453,453,2020-11-19,52.94132232666016
454,454,2020-11-20,52.487266540527344
455,455,2020-11-23,52.295166015625
456,456,2020-11-24,52.60951232910156
457,457,2020-11-25,51.954627990722656
458,458,2020-11-27,52.41740417480469
459,459,2020-11-30,52.97624588012695
460,460,2020-12-01,53.36918258666992
461,461,2020-12-02,53.37791442871094
462,462,2020-12-03,53.14215469360352
463,463,2020-12-04,53.75338363647461
464,464,2020-12-07,53.11596298217773
465,465,2020-12-08,53.412845611572266
466,466,2020-12-09,53.10722732543945
467,467,2020-12-10,52.78414916992188
468,468,2020-12-11,53.054832458496094
469,469,2020-12-14,52.842899322509766
470,470,2020-12-15,52.48084259033203
471,471,2020-12-16,52.048133850097656
472,472,2020-12-17,52.16293716430664
473,473,2020-12-18,52.17176818847656
474,474,2020-12-21,51.69490814208984
475,475,2020-12-22,50.33498001098633
476,476,2020-12-23,50.67055130004883
477,477,2020-12-24,50.39679336547852
478,478,2020-12-28,50.23784255981445
479,479,2020-12-29,50.18485641479492
480,480,2020-12-30,50.02590560913086
481,481,2020-12-31,51.44764709472656
482,482,2021-01-04,53.08132553100586
483,483,2021-01-05,52.984188079833984
484,484,2021-01-06,54.706172943115234
485,485,2021-01-07,55.20952224731445
486,486,2021-01-08,55.66872787475586
487,487,2021-01-11,55.2006950378418
488,488,2021-01-12,54.82097625732422
489,489,2021-01-13,54.344120025634766
490,490,2021-01-14,55.10356521606445
491,491,2021-01-15,55.92481231689453
492,492,2021-01-19,59.22749710083008
493,493,2021-01-20,60.0399169921875
494,494,2021-01-21,59.14801406860352
495,495,2021-01-22,59.11269760131836
496,496,2021-01-25,60.19004821777344
497,497,2021-01-26,58.90075302124024
498,498,2021-01-27,57.82341003417969
499,499,2021-01-28,57.1169548034668
500,500,2021-01-29,57.92937850952149
501,501,2021-02-01,57.48784637451172
502,502,2021-02-02,57.51433563232422
503,503,2021-02-03,56.97565841674805
504,504,2021-02-04,58.13248062133789
505,505,2021-02-05,60.454959869384766
506,506,2021-02-08,60.02227020263672
507,507,2021-02-09,59.43060302734375
508,508,2021-02-10,59.42177200317383
509,509,2021-02-11,59.09503173828125
510,510,2021-02-12,59.068546295166016
511,511,2021-02-16,57.22292709350586
512,512,2021-02-17,57.48784637451172
513,513,2021-02-18,57.60264205932617
514,514,2021-02-19,56.843204498291016
515,515,2021-02-22,56.61360168457031
516,516,2021-02-23,56.23389053344727
517,517,2021-02-24,56.2603759765625
518,518,2021-02-25,55.44796371459961
519,519,2021-02-26,54.22048568725586
520,520,2021-03-01,55.15654373168945
521,521,2021-03-02,55.64222717285156
522,522,2021-03-03,55.41263198852539
523,523,2021-03-04,55.83650588989258
524,524,2021-03-05,57.06398010253906
525,525,2021-03-08,57.17876434326172
526,526,2021-03-09,56.807884216308594
527,527,2021-03-10,56.43699264526367
528,528,2021-03-11,55.7128791809082
529,529,2021-03-12,54.98051834106445
530,530,2021-03-15,56.329132080078125
531,531,2021-03-16,57.16867065429688
532,532,2021-03-17,57.53483963012695
533,533,2021-03-18,57.23118209838867
534,534,2021-03-19,57.57056427001953
535,535,2021-03-22,58.52620315551758
536,536,2021-03-23,57.60628890991211
537,537,2021-03-24,57.47232437133789
538,538,2021-03-25,57.15080261230469
539,539,2021-03-26,58.26720428466797
540,540,2021-03-29,59.115665435791016
541,541,2021-03-30,58.49941635131836
542,542,2021-03-31,57.722389221191406
543,543,2021-04-01,59.33894729614258
544,544,2021-04-05,59.249629974365234
545,545,2021-04-06,59.1513900756836
546,546,2021-04-07,58.58872604370117
547,547,2021-04-08,58.070709228515625
548,548,2021-04-09,58.15109634399414
549,549,2021-04-12,57.74919509887695
550,550,2021-04-13,57.95461654663086
551,551,2021-04-14,58.320796966552734
552,552,2021-04-15,58.74055099487305
553,553,2021-04-16,59.72298812866211
554,554,2021-04-19,58.90131378173828
555,555,2021-04-20,59.28536605834961
556,556,2021-04-21,59.65154266357422
557,557,2021-04-22,58.62445068359375
558,558,2021-04-23,58.4815559387207
559,559,2021-04-26,58.731632232666016
560,560,2021-04-27,57.75811767578125
561,561,2021-04-28,57.55270767211914
562,562,2021-04-29,57.0168342590332
563,563,2021-04-30,56.68638610839844
564,564,2021-05-03,58.767356872558594
565,565,2021-05-04,58.62445068359375
566,566,2021-05-05,59.401466369628906
567,567,2021-05-06,59.42825698852539
568,568,2021-05-07,59.42825698852539
569,569,2021-05-10,60.26780319213867
570,570,2021-05-11,60.03558349609375
571,571,2021-05-12,60.24099349975586
572,572,2021-05-13,61.544960021972656
573,573,2021-05-14,61.20556640625
574,574,2021-05-17,61.68784713745117
575,575,2021-05-18,61.49137496948242
576,576,2021-05-19,61.17878341674805
577,577,2021-05-20,61.93792724609375
578,578,2021-05-21,61.40205764770508
579,579,2021-05-24,60.22314453125
580,580,2021-05-25,59.1513900756836
581,581,2021-05-26,59.258567810058594
582,582,2021-05-27,58.85667037963867
583,583,2021-05-28,59.04422378540039
584,584,2021-06-01,58.338653564453125
585,585,2021-06-02,58.9727668762207
586,586,2021-06-03,59.37467575073242
587,587,2021-06-04,60.22314453125
588,588,2021-06-07,60.214202880859375
589,589,2021-06-08,60.29458999633789
590,590,2021-06-09,61.312744140625
591,591,2021-06-10,61.88433837890625
592,592,2021-06-11,61.4199104309082
593,593,2021-06-14,61.50112915039063
594,594,2021-06-15,61.44697952270508
595,595,2021-06-16,60.76114273071289
596,596,2021-06-17,60.661869049072266
597,597,2021-06-18,60.11138153076172
598,598,2021-06-21,60.7791748046875
599,599,2021-06-22,60.50845718383789
600,600,2021-06-23,60.14748001098633
601,601,2021-06-24,60.62577438354492
602,602,2021-06-25,61.25748062133789
603,603,2021-06-28,61.09503173828125
604,604,2021-06-29,61.30260467529297
605,605,2021-06-30,62.141868591308594
606,606,2021-07-01,62.38551712036133
607,607,2021-07-02,62.53893661499024
608,608,2021-07-06,61.73576736450195
609,609,2021-07-07,61.690650939941406
610,610,2021-07-08,61.08601379394531
611,611,2021-07-09,61.56431198120117
612,612,2021-07-12,61.428932189941406
613,613,2021-07-13,61.37480163574219
614,614,2021-07-14,61.30260467529297
615,615,2021-07-15,61.636505126953125
616,616,2021-07-16,61.934303283691406
617,617,2021-07-19,61.57332229614258
618,618,2021-07-20,62.41260528564453
619,619,2021-07-21,61.73576736450195
620,620,2021-07-22,61.95234680175781
621,621,2021-07-23,62.28624725341797
622,622,2021-07-26,62.042598724365234
623,623,2021-07-27,62.20503234863281
624,624,2021-07-28,63.22479248046875
625,625,2021-07-29,63.01723098754883
626,626,2021-07-30,61.62747573852539
627,627,2021-08-02,61.68162155151367
628,628,2021-08-03,63.01723098754883
629,629,2021-08-04,62.48478317260742
630,630,2021-08-05,62.53893661499024
631,631,2021-08-06,62.069671630859375
632,632,2021-08-09,61.780887603759766
633,633,2021-08-10,62.48478317260742
634,634,2021-08-11,63.02626037597656
635,635,2021-08-12,63.96479415893555
636,636,2021-08-13,64.21747589111328
637,637,2021-08-16,64.71380615234375
638,638,2021-08-17,65.90502166748047
639,639,2021-08-18,64.93942260742188
640,640,2021-08-19,64.67772674560547
641,641,2021-08-20,65.37260437011719
642,642,2021-08-23,65.47186279296875
643,643,2021-08-24,65.20113372802734
644,644,2021-08-25,64.44307708740234
645,645,2021-08-26,64.46113586425781
646,646,2021-08-27,64.32576751708984
647,647,2021-08-30,64.98455810546875
648,648,2021-08-31,65.67942810058594
649,649,2021-09-01,64.85820007324219
650,650,2021-09-02,65.2823486328125
651,651,2021-09-03,64.93942260742188
652,652,2021-09-07,64.24454498291016
653,653,2021-09-08,64.86723327636719
654,654,2021-09-09,63.72112655639648
655,655,2021-09-10,64.06405639648438
656,656,2021-09-13,64.20845794677734
657,657,2021-09-14,64.21755981445312
658,658,2021-09-15,65.41167449951172
659,659,2021-09-16,65.01972198486328
660,660,2021-09-17,65.27494049072266
661,661,2021-09-20,64.68243408203125
662,662,2021-09-21,65.38433837890625
663,663,2021-09-22,65.0652847290039
664,664,2021-09-23,65.34786224365234
665,665,2021-09-24,64.89210510253906
666,666,2021-09-27,64.18109893798828
667,667,2021-09-28,63.78002548217773
668,668,2021-09-29,64.6642074584961
669,669,2021-09-30,63.67065048217773
670,670,2021-10-01,62.49476623535156
671,671,2021-10-04,61.583229064941406
672,672,2021-10-05,61.4373779296875
673,673,2021-10-06,61.51031112670898
674,674,2021-10-07,62.111915588378906
675,675,2021-10-08,62.029884338378906
676,676,2021-10-11,62.05722427368164
677,677,2021-10-12,61.4100341796875
678,678,2021-10-13,61.64704132080078
679,679,2021-10-14,62.12103271484375
680,680,2021-10-15,61.64704132080078
681,681,2021-10-18,60.07008743286133
682,682,2021-10-19,60.98161315917969
683,683,2021-10-20,60.94515609741211
684,684,2021-10-21,61.06364822387695
685,685,2021-10-22,61.29153823852539
686,686,2021-10-25,61.68350601196289
687,687,2021-10-26,61.73819351196289
688,688,2021-10-27,60.86310958862305
689,689,2021-10-28,61.3827018737793
690,690,2021-10-29,59.14031982421875
691,691,2021-11-01,59.83308410644531
692,692,2021-11-02,60.07008743286133
693,693,2021-11-03,61.44649887084961
694,694,2021-11-04,60.58966064453125
695,695,2021-11-05,60.45292282104492
696,696,2021-11-08,60.133888244628906
697,697,2021-11-09,60.297969818115234
698,698,2021-11-10,61.36446380615234
699,699,2021-11-11,61.46474075317383
700,700,2021-11-12,61.51031112670898
701,701,2021-11-15,61.25506591796875
702,702,2021-11-16,60.97249984741211
703,703,2021-11-17,61.49208068847656
704,704,2021-11-18,61.79288101196289
705,705,2021-11-19,62.61326599121094
706,706,2021-11-22,63.78002548217773
707,707,2021-11-23,64.38162994384766
708,708,2021-11-24,63.87118911743164
709,709,2021-11-26,64.0534896850586
710,710,2021-11-29,64.39987182617188
711,711,2021-11-30,62.83203125
712,712,2021-12-01,62.83203125
713,713,2021-12-02,63.50657272338867
714,714,2021-12-03,63.40630340576172
715,715,2021-12-06,63.35160827636719
716,716,2021-12-07,63.48833847045898
717,717,2021-12-08,63.54303741455078
718,718,2021-12-09,64.08082580566406
719,719,2021-12-10,64.03524780273438
720,720,2021-12-13,64.36339569091797
721,721,2021-12-14,64.93431091308594
722,722,2021-12-15,65.56964874267578
723,723,2021-12-16,66.58251953125
724,724,2021-12-17,66.49042510986328
725,725,2021-12-20,66.72985076904297
726,726,2021-12-21,66.14974212646484
727,727,2021-12-22,66.6930160522461
728,728,2021-12-23,66.73906707763672
729,729,2021-12-27,67.0981674194336
730,730,2021-12-28,67.19024658203125
731,731,2021-12-29,67.80718231201172
732,732,2021-12-30,67.54936218261719
733,733,2021-12-31,66.85875701904297
734,734,2022-01-03,66.83113861083984
735,735,2022-01-04,66.49042510986328
