,Date,SPG
331,2020-05-28 00:00:00-04:00,47.92805099487305
332,2020-05-29 00:00:00-04:00,46.28364944458008
333,2020-06-01 00:00:00-04:00,49.41202163696289
334,2020-06-02 00:00:00-04:00,50.8959846496582
335,2020-06-03 00:00:00-04:00,58.460182189941406
336,2020-06-04 00:00:00-04:00,61.54844284057617
337,2020-06-05 00:00:00-04:00,71.06988525390625
338,2020-06-08 00:00:00-04:00,76.60466766357422
339,2020-06-09 00:00:00-04:00,69.36132049560547
340,2020-06-10 00:00:00-04:00,66.58587646484375
341,2020-06-11 00:00:00-04:00,57.69013214111328
342,2020-06-12 00:00:00-04:00,60.946842193603516
343,2020-06-15 00:00:00-04:00,59.67142105102539
344,2020-06-16 00:00:00-04:00,60.57785415649414
345,2020-06-17 00:00:00-04:00,57.489601135253906
346,2020-06-18 00:00:00-04:00,56.92007827758789
347,2020-06-19 00:00:00-04:00,53.83984375
348,2020-06-22 00:00:00-04:00,54.98691940307617
349,2020-06-23 00:00:00-04:00,56.25429153442383
350,2020-06-24 00:00:00-04:00,52.227535247802734
351,2020-06-25 00:00:00-04:00,52.091182708740234
352,2020-06-26 00:00:00-04:00,49.65265655517578
353,2020-06-29 00:00:00-04:00,54.650001525878906
354,2020-06-30 00:00:00-04:00,54.85054397583008
355,2020-07-01 00:00:00-04:00,55.99760437011719
356,2020-07-02 00:00:00-04:00,55.19546127319336
357,2020-07-06 00:00:00-04:00,55.29172897338867
358,2020-07-07 00:00:00-04:00,52.88530349731445
359,2020-07-08 00:00:00-04:00,52.70882034301758
360,2020-07-09 00:00:00-04:00,49.9346809387207
361,2020-07-10 00:00:00-04:00,52.35694122314453
362,2020-07-13 00:00:00-04:00,52.1196174621582
363,2020-07-14 00:00:00-04:00,50.67935562133789
364,2020-07-15 00:00:00-04:00,54.49279022216797
365,2020-07-16 00:00:00-04:00,51.473140716552734
366,2020-07-17 00:00:00-04:00,51.0639762878418
367,2020-07-20 00:00:00-04:00,49.44367980957031
368,2020-07-21 00:00:00-04:00,49.87739562988281
369,2020-07-22 00:00:00-04:00,50.76118850708008
370,2020-07-23 00:00:00-04:00,50.572975158691406
