,Unnamed: 0,Date,VTR
167,167,2019-10-03,61.64522933959961
168,168,2019-10-04,62.06978225708008
169,169,2019-10-07,61.33719253540039
170,170,2019-10-08,60.89597702026367
171,171,2019-10-09,61.35384750366211
172,172,2019-10-10,60.879337310791016
173,173,2019-10-11,60.04684829711914
174,174,2019-10-14,60.479740142822266
175,175,2019-10-15,60.13842010498047
176,176,2019-10-16,59.77214050292969
177,177,2019-10-17,59.88869094848633
178,178,2019-10-18,60.654571533203125
179,179,2019-10-21,60.51304626464844
180,180,2019-10-22,59.930301666259766
181,181,2019-10-23,60.92096710205078
182,182,2019-10-24,60.32989501953125
183,183,2019-10-25,54.94374847412109
184,184,2019-10-28,53.81156539916992
185,185,2019-10-29,53.212188720703125
186,186,2019-10-30,54.028018951416016
187,187,2019-10-31,54.19449996948242
188,188,2019-11-01,53.30375671386719
189,189,2019-11-04,51.97178649902344
190,190,2019-11-05,50.33180236816406
191,191,2019-11-06,50.20693588256836
192,192,2019-11-07,49.948856353759766
193,193,2019-11-08,49.56591796875
194,194,2019-11-11,49.19962310791016
195,195,2019-11-12,48.78338241577149
196,196,2019-11-13,48.92490768432617
197,197,2019-11-14,48.75008392333984
198,198,2019-11-15,48.53363800048828
199,199,2019-11-18,48.57526397705078
200,200,2019-11-19,48.825008392333984
201,201,2019-11-20,48.66683578491211
202,202,2019-11-21,47.859336853027344
203,203,2019-11-22,47.7927360534668
204,204,2019-11-25,47.98420333862305
205,205,2019-11-26,49.0164794921875
206,206,2019-11-27,48.87495040893555
207,207,2019-11-29,48.54197311401367
208,208,2019-12-02,48.18399810791016
209,209,2019-12-03,48.36713790893555
210,210,2019-12-04,48.308868408203125
211,211,2019-12-05,48.06745147705078
212,212,2019-12-06,47.842681884765625
213,213,2019-12-09,47.86766052246094
214,214,2019-12-10,47.17670822143555
215,215,2019-12-11,46.91030502319336
216,216,2019-12-12,45.911319732666016
217,217,2019-12-13,46.20269393920898
218,218,2019-12-16,46.84370422363281
219,219,2019-12-17,46.47741317749024
220,220,2019-12-18,46.64391326904297
221,221,2019-12-19,47.13507461547852
222,222,2019-12-20,47.82603073120117
223,223,2019-12-23,47.85100555419922
224,224,2019-12-24,47.75942993164063
225,225,2019-12-26,47.959232330322266
226,226,2019-12-27,48.14238357543945
227,227,2019-12-30,48.26725006103516
228,228,2019-12-31,48.73399353027344
229,229,2020-01-02,47.59455871582031
230,230,2020-01-03,48.168495178222656
231,231,2020-01-06,48.66647720336914
232,232,2020-01-07,48.2613410949707
233,233,2020-01-08,48.02501678466797
234,234,2020-01-09,47.74648284912109
235,235,2020-01-10,48.0840950012207
236,236,2020-01-13,48.43857955932617
237,237,2020-01-14,48.109413146972656
238,238,2020-01-15,48.70023727416992
239,239,2020-01-16,49.49361038208008
240,240,2020-01-17,49.63710021972656
241,241,2020-01-21,50.19416046142578
242,242,2020-01-22,49.18976974487305
243,243,2020-01-23,49.35857391357422
244,244,2020-01-24,49.65398406982422
245,245,2020-01-27,49.375450134277344
246,246,2020-01-28,49.333255767822266
247,247,2020-01-29,48.64115905761719
248,248,2020-01-30,48.90279769897461
249,249,2020-01-31,48.83526992797852
250,250,2020-02-03,48.88592529296875
251,251,2020-02-04,49.18976974487305
252,252,2020-02-05,49.4007682800293
253,253,2020-02-06,49.6793098449707
254,254,2020-02-07,49.74681854248047
255,255,2020-02-10,49.8143424987793
256,256,2020-02-11,49.257286071777344
257,257,2020-02-12,49.5273666381836
258,258,2020-02-13,49.41765213012695
259,259,2020-02-14,50.43048858642578
260,260,2020-02-18,50.464237213134766
261,261,2020-02-19,49.924072265625
262,262,2020-02-20,52.66715240478516
263,263,2020-02-21,53.16512680053711
264,264,2020-02-24,53.215763092041016
265,265,2020-02-25,50.48112869262695
266,266,2020-02-26,50.21104049682617
267,267,2020-02-27,46.4298095703125
268,268,2020-02-28,45.38321685791016
269,269,2020-03-02,44.19313430786133
270,270,2020-03-03,44.01589584350586
271,271,2020-03-04,45.36634063720703
272,272,2020-03-05,43.71205139160156
273,273,2020-03-06,41.88051223754883
274,274,2020-03-09,37.91360092163086
275,275,2020-03-10,37.0864486694336
276,276,2020-03-11,32.0391845703125
277,277,2020-03-12,23.100961685180664
278,278,2020-03-13,28.131349563598636
279,279,2020-03-16,20.087791442871094
280,280,2020-03-17,17.74140167236328
281,281,2020-03-18,14.323101043701172
282,282,2020-03-19,16.86361312866211
283,283,2020-03-20,18.247817993164062
284,284,2020-03-23,19.41257095336914
285,285,2020-03-24,21.69144058227539
286,286,2020-03-25,23.970304489135746
287,287,2020-03-26,24.24883079528809
288,288,2020-03-27,25.6499137878418
289,289,2020-03-30,24.29947662353516
290,290,2020-03-31,23.260560989379883
291,291,2020-04-01,19.919025421142575
292,292,2020-04-02,19.971097946166992
293,293,2020-04-03,19.545812606811523
294,294,2020-04-06,22.687721252441406
295,295,2020-04-07,23.50358009338379
296,296,2020-04-08,26.16812896728516
297,297,2020-04-09,29.336076736450195
298,298,2020-04-13,28.259845733642575
299,299,2020-04-14,28.797962188720703
300,300,2020-04-15,26.4892635345459
301,301,2020-04-16,25.77756118774414
302,302,2020-04-17,27.157575607299805
303,303,2020-04-20,24.86623191833496
304,304,2020-04-21,24.24132537841797
305,305,2020-04-22,24.137168884277344
306,306,2020-04-23,24.406232833862305
307,307,2020-04-24,24.050376892089844
308,308,2020-04-27,24.718685150146484
309,309,2020-04-28,25.30887985229492
310,310,2020-04-29,28.346635818481445
311,311,2020-04-30,28.077579498291016
312,312,2020-05-01,26.324359893798828
313,313,2020-05-04,26.133413314819336
314,314,2020-05-05,25.94246864318848
315,315,2020-05-06,24.6752872467041
316,316,2020-05-07,23.50358009338379
317,317,2020-05-08,26.124732971191406
318,318,2020-05-11,25.20472717285156
319,319,2020-05-12,24.09377098083496
320,320,2020-05-13,23.251880645751957
321,321,2020-05-14,24.154529571533203
322,322,2020-05-15,24.27603912353516
323,323,2020-05-18,27.999462127685547
324,324,2020-05-19,28.14701271057129
325,325,2020-05-20,28.50286674499512
326,326,2020-05-21,28.580982208251957
327,327,2020-05-22,29.257966995239254
328,328,2020-05-26,30.84627914428711
329,329,2020-05-27,32.43459701538086
330,330,2020-05-28,31.905149459838867
331,331,2020-05-29,30.33419609069824
332,332,2020-06-01,30.811553955078125
333,333,2020-06-02,32.57345962524414
334,334,2020-06-03,35.22064971923828
335,335,2020-06-04,35.74141311645508
336,336,2020-06-05,37.55538558959961
337,337,2020-06-08,39.6557731628418
338,338,2020-06-09,37.78105163574219
339,339,2020-06-10,35.671974182128906
340,340,2020-06-11,31.991947174072266
341,341,2020-06-12,34.205177307128906
342,342,2020-06-15,34.63914108276367
343,343,2020-06-16,35.6025390625
344,344,2020-06-17,34.43083572387695
345,345,2020-06-18,34.1530876159668
346,346,2020-06-19,31.07193946838379
347,347,2020-06-22,31.141382217407227
348,348,2020-06-23,30.77684593200684
349,349,2020-06-24,29.848159790039062
350,350,2020-06-25,30.88099670410156
351,351,2020-06-26,31.00250625610352
352,352,2020-06-29,31.85308265686035
353,353,2020-06-30,32.178192138671875
354,354,2020-07-01,33.67200469970703
355,355,2020-07-02,32.766937255859375
356,356,2020-07-06,32.74057388305664
357,357,2020-07-07,31.13254165649414
358,358,2020-07-08,31.097393035888672
359,359,2020-07-09,30.165964126586918
360,360,2020-07-10,31.51038360595703
361,361,2020-07-13,30.658035278320312
362,362,2020-07-14,30.904075622558597
363,363,2020-07-15,31.607046127319336
364,364,2020-07-16,30.96558380126953
365,365,2020-07-17,31.76520729064941
366,366,2020-07-20,30.11323928833008
367,367,2020-07-21,30.77227210998535
368,368,2020-07-22,31.92337989807129
369,369,2020-07-23,31.668554306030277
370,370,2020-07-24,31.43130111694336
371,371,2020-07-27,31.29070854187012
372,372,2020-07-28,32.83723449707031
373,373,2020-07-29,34.331031799316406
374,374,2020-07-30,33.856529235839844
375,375,2020-07-31,33.7071533203125
376,376,2020-08-03,33.13599395751953
377,377,2020-08-04,33.54019546508789
378,378,2020-08-05,33.7071533203125
379,379,2020-08-06,34.7176628112793
380,380,2020-08-07,36.48386001586914
381,381,2020-08-10,37.424072265625
382,382,2020-08-11,36.48386001586914
383,383,2020-08-12,36.11479949951172
384,384,2020-08-13,35.05156707763672
385,385,2020-08-14,35.67544937133789
386,386,2020-08-17,36.09723281860352
387,387,2020-08-18,35.79846954345703
388,388,2020-08-19,35.47334289550781
389,389,2020-08-20,36.14117050170898
390,390,2020-08-21,36.58929443359375
391,391,2020-08-24,37.16046524047852
392,392,2020-08-25,36.4399299621582
393,393,2020-08-26,35.60515594482422
394,394,2020-08-27,36.64202880859375
395,395,2020-08-28,37.53831481933594
396,396,2020-08-31,36.21146011352539
397,397,2020-09-01,36.79140090942383
398,398,2020-09-02,38.610328674316406
399,399,2020-09-03,38.88272476196289
400,400,2020-09-04,39.15512466430664
401,401,2020-09-08,38.51366424560547
402,402,2020-09-09,38.87394332885742
403,403,2020-09-10,38.32914733886719
404,404,2020-09-11,38.496089935302734
405,405,2020-09-14,39.96353149414063
406,406,2020-09-15,39.83172607421875
407,407,2020-09-16,39.83172607421875
408,408,2020-09-17,38.75091552734375
409,409,2020-09-18,37.88100051879883
410,410,2020-09-21,35.88633728027344
411,411,2020-09-22,36.63324737548828
412,412,2020-09-23,34.779170989990234
413,413,2020-09-24,35.728172302246094
414,414,2020-09-25,36.615665435791016
415,415,2020-09-28,37.67889404296875
416,416,2020-09-29,37.415287017822266
417,417,2020-09-30,37.264305114746094
418,418,2020-10-01,38.62309265136719
419,419,2020-10-02,39.61774826049805
420,420,2020-10-05,39.173709869384766
421,421,2020-10-06,39.36908721923828
422,422,2020-10-07,39.05825805664063
423,423,2020-10-08,40.00851440429688
424,424,2020-10-09,39.67103958129883
425,425,2020-10-12,39.28027725219727
426,426,2020-10-13,38.86287689208984
427,427,2020-10-14,39.040489196777344
428,428,2020-10-15,38.68525695800781
429,429,2020-10-16,37.9214973449707
430,430,2020-10-19,36.65152740478516
431,431,2020-10-20,37.00676345825195
432,432,2020-10-21,36.544960021972656
433,433,2020-10-22,38.063594818115234
434,434,2020-10-23,37.51298522949219
435,435,2020-10-26,36.37621688842773
436,436,2020-10-27,35.47924041748047
437,437,2020-10-28,34.49346160888672
438,438,2020-10-29,35.43484878540039
439,439,2020-10-30,35.0529670715332
440,440,2020-11-02,36.385101318359375
441,441,2020-11-03,38.170166015625
442,442,2020-11-04,37.00676345825195
443,443,2020-11-05,36.51830673217773
444,444,2020-11-06,35.20393371582031
445,445,2020-11-09,41.60707473754883
446,446,2020-11-10,42.9747428894043
447,447,2020-11-11,43.01026153564453
448,448,2020-11-12,42.4063606262207
449,449,2020-11-13,44.49337005615234
450,450,2020-11-16,45.29264831542969
451,451,2020-11-17,44.839725494384766
452,452,2020-11-18,42.81488037109375
453,453,2020-11-19,43.17900085449219
454,454,2020-11-20,43.26781463623047
455,455,2020-11-23,43.32997894287109
456,456,2020-11-24,44.70651626586914
457,457,2020-11-25,43.72072982788086
458,458,2020-11-27,42.53957748413086
459,459,2020-11-30,42.5484504699707
460,460,2020-12-01,42.64614868164063
461,461,2020-12-02,42.34418869018555
462,462,2020-12-03,43.35661315917969
463,463,2020-12-04,43.924991607666016
464,464,2020-12-07,43.59640502929688
465,465,2020-12-08,43.61416244506836
466,466,2020-12-09,43.98716354370117
467,467,2020-12-10,43.36550521850586
468,468,2020-12-11,43.560882568359375
469,469,2020-12-14,42.48628616333008
470,470,2020-12-15,44.36016082763672
471,471,2020-12-16,45.06174850463867
472,472,2020-12-17,45.72783279418945
473,473,2020-12-18,45.14168167114258
474,474,2020-12-21,43.36550521850586
475,475,2020-12-22,43.729618072509766
476,476,2020-12-23,43.507598876953125
477,477,2020-12-24,43.68520736694336
478,478,2020-12-28,43.836181640625
479,479,2020-12-29,43.54310989379883
480,480,2020-12-30,43.39214324951172
481,481,2020-12-31,43.95683670043945
482,482,2021-01-04,42.02073287963867
483,483,2021-01-05,42.522682189941406
484,484,2021-01-06,43.35628509521485
485,485,2021-01-07,42.522682189941406
486,486,2021-01-08,42.25377655029297
487,487,2021-01-11,41.41121292114258
488,488,2021-01-12,41.8593864440918
489,489,2021-01-13,43.11427307128906
490,490,2021-01-14,43.445919036865234
491,491,2021-01-15,43.90305709838867
492,492,2021-01-19,42.8184814453125
493,493,2021-01-20,43.67897033691406
494,494,2021-01-21,43.54451751708984
495,495,2021-01-22,44.03750991821289
496,496,2021-01-25,42.9439582824707
497,497,2021-01-26,42.33445358276367
498,498,2021-01-27,41.32158279418945
499,499,2021-01-28,42.29859161376953
500,500,2021-01-29,41.29468536376953
501,501,2021-02-01,42.6302490234375
502,502,2021-02-02,42.37926864624024
503,503,2021-02-03,42.72884368896485
504,504,2021-02-04,43.41006851196289
505,505,2021-02-05,43.445919036865234
506,506,2021-02-08,43.159088134765625
507,507,2021-02-09,43.23976135253906
508,508,2021-02-10,44.49464797973633
509,509,2021-02-11,45.48958587646485
510,510,2021-02-12,45.46269989013672
511,511,2021-02-16,45.11313247680664
512,512,2021-02-17,45.3909912109375
513,513,2021-02-18,46.25148391723633
514,514,2021-02-19,46.959598541259766
515,515,2021-02-22,48.56406021118164
516,516,2021-02-23,48.95844650268555
517,517,2021-02-24,50.12370300292969
518,518,2021-02-25,48.39375305175781
519,519,2021-02-26,47.4167366027832
520,520,2021-03-01,47.28228759765625
521,521,2021-03-02,47.51533126831055
522,522,2021-03-03,47.67667770385742
523,523,2021-03-04,47.882843017578125
524,524,2021-03-05,49.42455291748047
525,525,2021-03-08,50.93938446044922
526,526,2021-03-09,50.63462066650391
527,527,2021-03-10,51.244136810302734
528,528,2021-03-11,50.40157699584961
529,529,2021-03-12,50.68840408325195
530,530,2021-03-15,50.85870361328125
531,531,2021-03-16,50.096805572509766
532,532,2021-03-17,51.217247009277344
533,533,2021-03-18,49.33491516113281
534,534,2021-03-19,48.83296203613281
535,535,2021-03-22,48.232418060302734
536,536,2021-03-23,48.187599182128906
537,537,2021-03-24,48.062103271484375
538,538,2021-03-25,48.02625274658203
539,539,2021-03-26,49.18253707885742
540,540,2021-03-29,48.53717422485352
541,541,2021-03-30,49.04808807373047
542,542,2021-03-31,48.20757675170898
543,543,2021-04-01,49.16558837890625
544,544,2021-04-05,48.523902893066406
545,545,2021-04-06,49.310184478759766
546,546,2021-04-07,49.255958557128906
547,547,2021-04-08,49.626502990722656
548,548,2021-04-09,49.47286987304688
549,549,2021-04-12,49.789188385009766
550,550,2021-04-13,49.88861083984375
551,551,2021-04-14,49.292110443115234
552,552,2021-04-15,50.2862663269043
553,553,2021-04-16,50.07839584350586
554,554,2021-04-19,49.5270881652832
555,555,2021-04-20,50.14166641235352
556,556,2021-04-21,50.34952545166016
557,557,2021-04-22,49.96994400024414
558,558,2021-04-23,49.499977111816406
559,559,2021-04-26,50.2591552734375
560,560,2021-04-27,50.29530334472656
561,561,2021-04-28,49.94282913208008
562,562,2021-04-29,50.43087005615234
563,563,2021-04-30,50.12358856201172
564,564,2021-05-03,50.557395935058594
565,565,2021-05-04,50.03321838378906
566,566,2021-05-05,48.18045425415039
567,567,2021-05-06,48.813106536865234
568,568,2021-05-07,49.499977111816406
569,569,2021-05-10,49.64458084106445
570,570,2021-05-11,48.45159530639648
571,571,2021-05-12,47.1591911315918
572,572,2021-05-13,48.46967315673828
573,573,2021-05-14,49.38248825073242
574,574,2021-05-17,49.04809188842773
575,575,2021-05-18,48.8221435546875
576,576,2021-05-19,48.92155838012695
577,577,2021-05-20,49.138465881347656
578,578,2021-05-21,48.93963623046875
579,579,2021-05-24,49.86148452758789
580,580,2021-05-25,50.0693588256836
581,581,2021-05-26,50.27722930908203
582,582,2021-05-27,49.84342193603516
583,583,2021-05-28,50.11454772949219
584,584,2021-06-01,51.60577774047852
585,585,2021-06-02,52.6903190612793
586,586,2021-06-03,51.41598892211914
587,587,2021-06-04,51.29849243164063
588,588,2021-06-07,51.64193344116211
589,589,2021-06-08,51.840763092041016
590,590,2021-06-09,52.14805221557617
591,591,2021-06-10,52.13901519775391
592,592,2021-06-11,52.500526428222656
593,593,2021-06-14,53.28681182861328
594,594,2021-06-15,52.81684494018555
595,595,2021-06-16,52.2113151550293
596,596,2021-06-17,52.24747467041016
597,597,2021-06-18,51.12678527832031
598,598,2021-06-21,52.07575225830078
599,599,2021-06-22,52.9072265625
600,600,2021-06-23,53.53986740112305
601,601,2021-06-24,52.38303756713867
602,602,2021-06-25,52.69935607910156
603,603,2021-06-28,52.42822265625
604,604,2021-06-29,52.30169677734375
605,605,2021-06-30,52.01021194458008
606,606,2021-07-01,52.11041259765625
607,607,2021-07-02,52.16506576538086
608,608,2021-07-06,52.593170166015625
609,609,2021-07-07,52.420108795166016
610,610,2021-07-08,52.438323974609375
611,611,2021-07-09,53.41294860839844
612,612,2021-07-12,54.15074920654297
613,613,2021-07-13,53.69531631469727
614,614,2021-07-14,54.35113143920898
615,615,2021-07-15,54.02322006225586
616,616,2021-07-16,54.30558395385742
617,617,2021-07-19,52.420108795166016
618,618,2021-07-20,54.724586486816406
619,619,2021-07-21,55.01606369018555
620,620,2021-07-22,54.77012634277344
621,621,2021-07-23,54.51508712768555
622,622,2021-07-26,54.42400360107422
623,623,2021-07-27,54.68814849853516
624,624,2021-07-28,54.232723236083984
625,625,2021-07-29,54.32380676269531
626,626,2021-07-30,54.45132827758789
627,627,2021-08-02,53.99589157104492
628,628,2021-08-03,54.17806243896485
629,629,2021-08-04,53.485816955566406
630,630,2021-08-05,54.63349914550781
631,631,2021-08-06,53.103248596191406
632,632,2021-08-09,52.30168914794922
633,633,2021-08-10,51.764286041259766
634,634,2021-08-11,51.83715438842773
635,635,2021-08-12,51.518348693847656
636,636,2021-08-13,52.0011100769043
637,637,2021-08-16,51.518348693847656
638,638,2021-08-17,51.20866394042969
639,639,2021-08-18,50.38888549804688
640,640,2021-08-19,49.70573806762695
641,641,2021-08-20,49.72394943237305
642,642,2021-08-23,49.39604187011719
643,643,2021-08-24,49.66930389404297
644,644,2021-08-25,50.2158203125
645,645,2021-08-26,49.678409576416016
646,646,2021-08-27,50.36155700683594
647,647,2021-08-30,50.48907852172852
648,648,2021-08-31,50.95361709594727
649,649,2021-09-01,51.50013732910156
650,650,2021-09-02,51.62765121459961
651,651,2021-09-03,51.29064178466797
652,652,2021-09-07,50.835205078125
653,653,2021-09-08,51.29064178466797
654,654,2021-09-09,51.19043731689453
655,655,2021-09-10,51.18132781982422
656,656,2021-09-13,52.51118850708008
657,657,2021-09-14,52.27436447143555
658,658,2021-09-15,52.0284309387207
659,659,2021-09-16,52.53851318359375
660,660,2021-09-17,52.01021194458008
661,661,2021-09-20,51.46369934082031
662,662,2021-09-21,51.336181640625
663,663,2021-09-22,51.19954681396485
664,664,2021-09-23,51.44548034667969
665,665,2021-09-24,50.44353485107422
666,666,2021-09-27,50.66214370727539
667,667,2021-09-28,50.425323486328125
668,668,2021-09-29,51.381717681884766
669,669,2021-09-30,50.69308090209961
670,670,2021-10-01,51.49190521240234
671,671,2021-10-04,51.68472290039063
672,672,2021-10-05,49.765716552734375
673,673,2021-10-06,50.00444030761719
674,674,2021-10-07,50.23398971557617
675,675,2021-10-08,50.1146240234375
676,676,2021-10-11,50.160526275634766
677,677,2021-10-12,50.40844345092773
678,678,2021-10-13,50.59208297729492
679,679,2021-10-14,51.35417938232422
680,680,2021-10-15,51.390907287597656
681,681,2021-10-18,51.17053985595703
682,682,2021-10-19,51.32662582397461
683,683,2021-10-20,52.24482345581055
684,684,2021-10-21,51.58372116088867
685,685,2021-10-22,50.54616928100586
686,686,2021-10-25,50.059532165527344
687,687,2021-10-26,49.976898193359375
688,688,2021-10-27,50.42680740356445
689,689,2021-10-28,50.97771453857422
690,690,2021-10-29,49.00361633300781
691,691,2021-11-01,50.536991119384766
692,692,2021-11-02,50.07789993286133
693,693,2021-11-03,50.3625373840332
694,694,2021-11-04,48.471073150634766
695,695,2021-11-05,49.56371307373047
696,696,2021-11-08,48.20479583740234
697,697,2021-11-09,48.49861526489258
698,698,2021-11-10,50.27071380615234
699,699,2021-11-11,50.380889892578125
700,700,2021-11-12,50.09626388549805
701,701,2021-11-15,49.92179870605469
702,702,2021-11-16,49.56371307373047
703,703,2021-11-17,49.56371307373047
704,704,2021-11-18,48.9301643371582
705,705,2021-11-19,47.14888381958008
706,706,2021-11-22,46.1939697265625
707,707,2021-11-23,46.86424255371094
708,708,2021-11-24,47.13051986694336
709,709,2021-11-26,45.450233459472656
710,710,2021-11-29,45.10132598876953
711,711,2021-11-30,43.08131790161133
712,712,2021-12-01,41.95195007324219
713,713,2021-12-02,43.15476989746094
714,714,2021-12-03,43.30167770385742
715,715,2021-12-06,44.65141296386719
716,716,2021-12-07,45.37677383422852
717,717,2021-12-08,46.36842346191406
718,718,2021-12-09,45.679779052734375
719,719,2021-12-10,44.41267776489258
720,720,2021-12-13,44.394317626953125
721,721,2021-12-14,43.815860748291016
722,722,2021-12-15,44.88096618652344
723,723,2021-12-16,45.11968994140625
724,724,2021-12-17,45.450233459472656
725,725,2021-12-20,44.173954010009766
726,726,2021-12-21,45.193145751953125
727,727,2021-12-22,45.06459426879883
728,728,2021-12-23,45.174781799316406
729,729,2021-12-27,45.78996276855469
730,730,2021-12-28,46.01951217651367
731,731,2021-12-29,46.524513244628906
732,732,2021-12-30,47.15806579589844
733,733,2021-12-31,47.35258865356445
