,Unnamed: 0,Date,PGR
167,167,2019-10-03,67.30364227294922
168,168,2019-10-04,68.74287414550781
169,169,2019-10-07,67.7237777709961
170,170,2019-10-08,66.50804901123047
171,171,2019-10-09,67.0533676147461
172,172,2019-10-10,66.82986450195312
173,173,2019-10-11,67.2410659790039
174,174,2019-10-14,67.6791000366211
175,175,2019-10-15,67.01758575439453
176,176,2019-10-16,65.14034271240234
177,177,2019-10-17,63.888858795166016
178,178,2019-10-18,62.75357055664063
179,179,2019-10-21,62.57476806640625
180,180,2019-10-22,61.47523498535156
181,181,2019-10-23,61.144508361816406
182,182,2019-10-24,62.208282470703125
183,183,2019-10-25,61.94903945922852
184,184,2019-10-28,61.51995468139648
185,185,2019-10-29,62.38705825805664
186,186,2019-10-30,62.02054977416992
187,187,2019-10-31,62.30659866333008
188,188,2019-11-01,62.37811279296875
189,189,2019-11-04,61.51995468139648
190,190,2019-11-05,61.59146881103516
191,191,2019-11-06,63.40612411499024
192,192,2019-11-07,64.86322784423828
193,193,2019-11-08,65.85548400878906
194,194,2019-11-11,65.90911865234375
195,195,2019-11-12,66.56169891357422
196,196,2019-11-13,64.06761932373047
197,197,2019-11-14,65.21185302734375
198,198,2019-11-15,65.16716003417969
199,199,2019-11-18,63.6743049621582
200,200,2019-11-19,63.96928787231445
201,201,2019-11-20,63.04856491088867
202,202,2019-11-21,62.65521240234375
203,203,2019-11-22,63.31675338745117
204,204,2019-11-25,63.91567611694336
205,205,2019-11-26,65.20293426513672
206,206,2019-11-27,65.38169860839844
207,207,2019-11-29,65.30123138427734
208,208,2019-12-02,64.04975891113281
209,209,2019-12-03,63.15584182739258
210,210,2019-12-04,64.21958923339844
211,211,2019-12-05,64.7559585571289
212,212,2019-12-06,65.23867797851562
213,213,2019-12-09,65.56049346923828
214,214,2019-12-10,65.12247467041016
215,215,2019-12-11,63.61174774169922
216,216,2019-12-12,64.97944641113281
217,217,2019-12-13,64.51457977294922
218,218,2019-12-16,63.55808639526367
219,219,2019-12-17,64.36262512207031
220,220,2019-12-18,63.73688507080078
221,221,2019-12-19,63.56703186035156
222,222,2019-12-20,64.14810180664062
223,223,2019-12-23,64.08551025390625
224,224,2019-12-24,64.24642944335938
225,225,2019-12-26,64.12126922607422
226,226,2019-12-27,64.49671936035156
227,227,2019-12-30,64.64867401123047
228,228,2019-12-31,64.71125793457031
229,229,2020-01-02,66.44548034667969
230,230,2020-01-03,66.4365234375
231,231,2020-01-06,67.64332580566406
232,232,2020-01-07,67.12669372558594
233,233,2020-01-08,67.52340698242188
234,234,2020-01-09,68.21534729003906
235,235,2020-01-10,67.9939193725586
236,236,2020-01-13,69.11946105957031
237,237,2020-01-14,68.50133514404297
238,238,2020-01-15,69.8575210571289
239,239,2020-01-16,69.59919738769531
240,240,2020-01-17,70.39261627197266
241,241,2020-01-21,70.51255798339844
242,242,2020-01-22,70.26346588134766
243,243,2020-01-23,70.4202880859375
244,244,2020-01-24,70.80779266357422
245,245,2020-01-27,69.90363311767578
246,246,2020-01-28,70.53101348876953
247,247,2020-01-29,74.5534439086914
248,248,2020-01-30,75.4391098022461
249,249,2020-01-31,74.44273376464844
250,250,2020-02-03,74.33201599121094
251,251,2020-02-04,74.65492248535156
252,252,2020-02-05,76.5738754272461
253,253,2020-02-06,76.62924194335938
254,254,2020-02-07,76.81375885009766
255,255,2020-02-10,77.11819458007812
256,256,2020-02-11,77.18277740478516
257,257,2020-02-12,76.7953109741211
258,258,2020-02-13,77.36730194091797
259,259,2020-02-14,77.28424835205078
260,260,2020-02-18,76.94292449951172
261,261,2020-02-19,75.11621856689453
262,262,2020-02-20,74.58110809326172
263,263,2020-02-21,75.15310668945312
264,264,2020-02-24,74.7010498046875
265,265,2020-02-25,73.80615997314453
266,266,2020-02-26,73.48326873779297
267,267,2020-02-27,70.3741683959961
268,268,2020-02-28,67.4957275390625
269,269,2020-03-02,72.77287292480469
270,270,2020-03-03,71.25982666015625
271,271,2020-03-04,74.77486419677734
272,272,2020-03-05,74.30433654785156
273,273,2020-03-06,74.285888671875
274,274,2020-03-09,69.46080780029297
275,275,2020-03-10,71.9240951538086
276,276,2020-03-11,69.29475402832031
277,277,2020-03-12,64.22980499267578
278,278,2020-03-13,72.02558135986328
279,279,2020-03-16,67.3481216430664
280,280,2020-03-17,71.30597686767578
281,281,2020-03-18,66.56392669677734
282,282,2020-03-19,61.849552154541016
283,283,2020-03-20,62.99354934692383
284,284,2020-03-23,61.39750289916992
285,285,2020-03-24,63.69471740722656
286,286,2020-03-25,64.53425598144531
287,287,2020-03-26,69.94977569580078
288,288,2020-03-27,67.8463134765625
289,289,2020-03-30,70.28190612792969
290,290,2020-03-31,68.1230697631836
291,291,2020-04-01,66.7576675415039
292,292,2020-04-02,70.63248443603516
293,293,2020-04-03,70.06049346923828
294,294,2020-04-06,70.19908142089844
295,295,2020-04-07,69.83878326416016
296,296,2020-04-08,71.88036346435547
297,297,2020-04-09,74.26376342773438
298,298,2020-04-13,71.22447204589844
299,299,2020-04-14,74.33765411376953
300,300,2020-04-15,73.21061706542969
301,301,2020-04-16,73.06282806396484
302,302,2020-04-17,76.21295166015625
303,303,2020-04-20,75.69562530517578
304,304,2020-04-21,75.05821228027344
305,305,2020-04-22,76.20372772216797
306,306,2020-04-23,75.39078521728516
307,307,2020-04-24,76.55476379394531
308,308,2020-04-27,76.63790130615234
309,309,2020-04-28,74.95660400390625
310,310,2020-04-29,73.7187271118164
311,311,2020-04-30,71.40923309326172
312,312,2020-05-01,70.37458801269531
313,313,2020-05-04,70.06973266601562
314,314,2020-05-05,72.09283447265625
315,315,2020-05-06,70.3838119506836
316,316,2020-05-07,69.21983337402344
317,317,2020-05-08,68.6101303100586
318,318,2020-05-11,67.59395599365234
319,319,2020-05-12,66.68864440917969
320,320,2020-05-13,67.21519470214844
321,321,2020-05-14,68.12052154541016
322,322,2020-05-15,70.40229034423828
323,323,2020-05-18,70.78104400634766
324,324,2020-05-19,70.08821105957031
325,325,2020-05-20,69.18289947509766
326,326,2020-05-21,69.30298614501953
327,327,2020-05-22,69.0258560180664
328,328,2020-05-26,68.48079681396484
329,329,2020-05-27,70.64247131347656
330,330,2020-05-28,70.75334167480469
331,331,2020-05-29,71.76028442382812
332,332,2020-06-01,72.3699722290039
333,333,2020-06-02,73.05359649658203
334,334,2020-06-03,73.081298828125
335,335,2020-06-04,72.794921875
336,336,2020-06-05,75.6309585571289
337,337,2020-06-08,75.29840087890625
338,338,2020-06-09,74.84574127197266
339,339,2020-06-10,74.1621322631836
340,340,2020-06-11,70.13438415527344
341,341,2020-06-12,70.7625732421875
342,342,2020-06-15,73.24756622314453
343,343,2020-06-16,74.30070495605469
344,344,2020-06-17,73.1736831665039
345,345,2020-06-18,74.7071533203125
346,346,2020-06-19,74.81800842285156
347,347,2020-06-22,74.66098022460938
348,348,2020-06-23,73.95890045166016
349,349,2020-06-24,71.4000015258789
350,350,2020-06-25,73.81108856201172
351,351,2020-06-26,71.95426940917969
352,352,2020-06-29,72.42538452148438
353,353,2020-06-30,74.00508880615234
354,354,2020-07-01,73.7187271118164
355,355,2020-07-02,73.19215393066406
356,356,2020-07-06,73.46037292480469
357,357,2020-07-07,72.16544342041016
358,358,2020-07-08,71.56422424316406
359,359,2020-07-09,71.95272064208984
360,360,2020-07-10,74.69984436035156
361,361,2020-07-13,74.3021011352539
362,362,2020-07-14,78.1591796875
363,363,2020-07-15,79.44487762451172
364,364,2020-07-16,80.57333374023438
365,365,2020-07-17,81.05430603027344
366,366,2020-07-20,81.51679229736328
367,367,2020-07-21,82.18276977539062
368,368,2020-07-22,83.37598419189453
369,369,2020-07-23,81.98853302001953
370,370,2020-07-24,81.26704406738281
371,371,2020-07-27,80.74906158447266
372,372,2020-07-28,80.86006927490234
373,373,2020-07-29,82.24751281738281
374,374,2020-07-30,81.87752532958984
375,375,2020-07-31,83.56094360351562
376,376,2020-08-03,83.14473724365234
377,377,2020-08-04,83.47770690917969
378,378,2020-08-05,83.81996154785156
379,379,2020-08-06,82.88573455810547
380,380,2020-08-07,83.92168426513672
381,381,2020-08-10,83.35748291015625
382,382,2020-08-11,82.34001159667969
383,383,2020-08-12,82.33077239990234
384,384,2020-08-13,82.35850524902344
385,385,2020-08-14,82.29376220703125
386,386,2020-08-17,82.16426849365234
387,387,2020-08-18,83.00599670410156
388,388,2020-08-19,83.62572479248047
389,389,2020-08-20,84.0234375
390,390,2020-08-21,84.92990112304688
391,391,2020-08-24,85.09639739990234
392,392,2020-08-25,85.80860900878906
393,393,2020-08-26,85.25363159179688
394,394,2020-08-27,86.30809783935547
395,395,2020-08-28,86.65032958984375
396,396,2020-08-31,87.90828704833984
397,397,2020-09-01,86.8260726928711
398,398,2020-09-02,87.87128448486328
399,399,2020-09-03,86.28958129882812
400,400,2020-09-04,85.96585845947266
401,401,2020-09-08,84.92063903808594
402,402,2020-09-09,87.56602478027344
403,403,2020-09-10,87.27005004882812
404,404,2020-09-11,87.85279083251953
405,405,2020-09-14,89.03673553466797
406,406,2020-09-15,87.94526672363281
407,407,2020-09-16,87.94526672363281
408,408,2020-09-17,88.26901245117188
409,409,2020-09-18,89.59170532226562
410,410,2020-09-21,90.05419158935547
411,411,2020-09-22,87.33479309082031
412,412,2020-09-23,84.3471908569336
413,413,2020-09-24,85.28136444091797
414,414,2020-09-25,85.6513900756836
415,415,2020-09-28,86.92781066894531
416,416,2020-09-29,87.08506774902344
417,417,2020-09-30,87.56602478027344
418,418,2020-10-01,86.44683837890625
419,419,2020-10-02,87.14057159423828
420,420,2020-10-05,88.77775573730469
421,421,2020-10-06,88.07404327392578
422,422,2020-10-07,89.26850128173828
423,423,2020-10-08,90.71292877197266
424,424,2020-10-09,92.48146057128906
425,425,2020-10-12,93.87033081054688
426,426,2020-10-13,92.84254455566406
427,427,2020-10-14,92.26847839355467
428,428,2020-10-15,90.28700256347656
429,429,2020-10-16,89.37033081054688
430,430,2020-10-19,88.68513488769531
431,431,2020-10-20,87.58329772949219
432,432,2020-10-21,86.66661834716797
433,433,2020-10-22,87.39812469482422
434,434,2020-10-23,87.61107635498047
435,435,2020-10-26,86.88884735107422
436,436,2020-10-27,86.8518295288086
437,437,2020-10-28,84.78699493408203
438,438,2020-10-29,84.31478118896484
439,439,2020-10-30,85.0925521850586
440,440,2020-11-02,87.40738677978516
441,441,2020-11-03,87.47218322753906
442,442,2020-11-04,88.75922393798828
443,443,2020-11-05,90.08330535888672
444,444,2020-11-06,90.65736389160156
445,445,2020-11-09,83.69441223144531
446,446,2020-11-10,85.78700256347656
447,447,2020-11-11,85.85181427001953
448,448,2020-11-12,87.66663360595703
449,449,2020-11-13,88.57405090332031
450,450,2020-11-16,88.7962646484375
451,451,2020-11-17,87.89812469482422
452,452,2020-11-18,87.45365142822266
453,453,2020-11-19,87.28699493408203
454,454,2020-11-20,86.2406997680664
455,455,2020-11-23,86.04625701904297
456,456,2020-11-24,82.06478118896484
457,457,2020-11-25,82.77774047851562
458,458,2020-11-27,81.87959289550781
459,459,2020-11-30,80.6573715209961
460,460,2020-12-01,82.55552673339844
461,461,2020-12-02,82.59255981445312
462,462,2020-12-03,81.75922393798828
463,463,2020-12-04,82.88883972167969
464,464,2020-12-07,83.56477355957031
465,465,2020-12-08,85.96292114257812
466,466,2020-12-09,86.66661834716797
467,467,2020-12-10,87.22218322753906
468,468,2020-12-11,87.39812469482422
469,469,2020-12-14,87.12960052490234
470,470,2020-12-15,89.52774047851562
471,471,2020-12-16,89.22217559814453
472,472,2020-12-17,89.17587280273438
473,473,2020-12-18,89.76847076416016
474,474,2020-12-21,90.6851577758789
475,475,2020-12-22,90.73145294189452
476,476,2020-12-23,90.28700256347656
477,477,2020-12-24,91.0277328491211
478,478,2020-12-28,90.85182189941406
479,479,2020-12-29,90.45367431640624
480,480,2020-12-30,90.19440460205078
481,481,2020-12-31,91.55550384521484
482,482,2021-01-04,89.93513488769531
483,483,2021-01-05,89.76847076416016
484,484,2021-01-06,91.47218322753906
485,485,2021-01-07,92.0063018798828
486,486,2021-01-08,91.77323150634766
487,487,2021-01-11,92.34619903564452
488,488,2021-01-12,92.3267822265625
489,489,2021-01-13,92.19082641601562
490,490,2021-01-14,90.75352478027344
491,491,2021-01-15,92.06459045410156
492,492,2021-01-19,93.41446685791016
493,493,2021-01-20,93.28821563720705
494,494,2021-01-21,91.5401611328125
495,495,2021-01-22,89.64642333984375
496,496,2021-01-25,89.75325012207031
497,497,2021-01-26,89.07345581054688
498,498,2021-01-27,84.52849578857422
499,499,2021-01-28,85.9366455078125
500,500,2021-01-29,84.6741714477539
501,501,2021-02-01,83.70301818847656
502,502,2021-02-02,84.2468490600586
503,503,2021-02-03,84.45079803466797
504,504,2021-02-04,85.59675598144531
505,505,2021-02-05,84.94608306884766
506,506,2021-02-08,83.68358612060547
507,507,2021-02-09,83.78070831298828
508,508,2021-02-10,83.06206512451172
509,509,2021-02-11,83.87781524658203
510,510,2021-02-12,83.78070831298828
511,511,2021-02-16,82.67359924316406
512,512,2021-02-17,83.76129150390625
513,513,2021-02-18,85.55789947509766
514,514,2021-02-19,84.54790496826172
515,515,2021-02-22,85.2568588256836
516,516,2021-02-23,87.1603012084961
517,517,2021-02-24,85.20829010009766
518,518,2021-02-25,84.59648132324219
519,519,2021-02-26,83.4699478149414
520,520,2021-03-01,85.11117553710938
521,521,2021-03-02,86.15029907226562
522,522,2021-03-03,86.29596710205078
523,523,2021-03-04,84.47992706298828
524,524,2021-03-05,86.97576141357422
525,525,2021-03-08,88.39366149902344
526,526,2021-03-09,87.57788848876953
527,527,2021-03-10,89.55901336669922
528,528,2021-03-11,90.11256408691406
529,529,2021-03-12,90.35536193847656
530,530,2021-03-15,90.68555450439452
531,531,2021-03-16,90.67584228515624
532,532,2021-03-17,88.4713363647461
533,533,2021-03-18,87.74297332763672
534,534,2021-03-19,88.31595611572266
535,535,2021-03-22,87.52933502197266
536,536,2021-03-23,88.13143920898438
537,537,2021-03-24,89.82122039794922
538,538,2021-03-25,91.51102447509766
539,539,2021-03-26,92.5016098022461
540,540,2021-03-29,93.42417907714844
541,541,2021-03-30,92.79293823242188
542,542,2021-03-31,92.85118865966795
543,543,2021-04-01,92.79293823242188
544,544,2021-04-05,93.92918395996094
545,545,2021-04-06,92.7723159790039
546,546,2021-04-07,93.19033813476562
547,547,2021-04-08,92.33485412597656
548,548,2021-04-09,93.0153579711914
549,549,2021-04-12,93.74446868896484
550,550,2021-04-13,94.58050537109376
551,551,2021-04-14,94.4735870361328
552,552,2021-04-15,97.60391998291016
553,553,2021-04-16,96.00959014892578
554,554,2021-04-19,96.52481842041016
555,555,2021-04-20,97.01089477539062
556,556,2021-04-21,98.39134216308594
557,557,2021-04-22,97.36089324951172
558,558,2021-04-23,97.95387268066406
559,559,2021-04-26,97.07894134521484
560,560,2021-04-27,97.1275634765625
561,561,2021-04-28,97.56501770019533
562,562,2021-04-29,99.11073303222656
563,563,2021-04-30,97.93443298339844
564,564,2021-05-03,99.70375061035156
565,565,2021-05-04,100.25786590576172
566,566,2021-05-05,100.9092025756836
567,567,2021-05-06,101.298095703125
568,568,2021-05-07,102.25078582763672
569,569,2021-05-10,102.79519653320312
570,570,2021-05-11,102.15357971191406
571,571,2021-05-12,101.8424835205078
572,572,2021-05-13,103.09654998779295
573,573,2021-05-14,104.1173095703125
574,574,2021-05-17,103.59234619140624
575,575,2021-05-18,103.02851104736328
576,576,2021-05-19,98.18719482421876
577,577,2021-05-20,99.19822692871094
578,578,2021-05-21,96.37899017333984
579,579,2021-05-24,94.74578094482422
580,580,2021-05-25,94.57079315185548
581,581,2021-05-26,95.65959167480467
582,582,2021-05-27,96.38871002197266
583,583,2021-05-28,96.3206787109375
584,584,2021-06-01,96.54424285888672
585,585,2021-06-02,97.67195129394533
586,586,2021-06-03,97.17616271972656
587,587,2021-06-04,97.56501770019533
588,588,2021-06-07,93.70557403564452
589,589,2021-06-08,93.19033813476562
590,590,2021-06-09,92.17930603027344
591,591,2021-06-10,91.40158081054688
592,592,2021-06-11,90.9932861328125
593,593,2021-06-14,90.52664947509766
594,594,2021-06-15,91.14881134033205
595,595,2021-06-16,90.3322296142578
596,596,2021-06-17,89.28229522705078
597,597,2021-06-18,89.73919677734375
598,598,2021-06-21,91.96543884277344
599,599,2021-06-22,92.30567932128906
600,600,2021-06-23,92.2765121459961
601,601,2021-06-24,93.02507019042967
602,602,2021-06-25,94.15276336669922
603,603,2021-06-28,94.61940002441406
604,604,2021-06-29,95.698486328125
605,605,2021-06-30,95.4748992919922
606,606,2021-07-01,96.08734893798828
607,607,2021-07-02,96.2137222290039
608,608,2021-07-06,95.23087310791016
609,609,2021-07-07,96.44728088378906
610,610,2021-07-08,95.84394073486328
611,611,2021-07-09,96.95331573486328
612,612,2021-07-12,97.19659423828124
613,613,2021-07-13,95.1627426147461
614,614,2021-07-14,94.8318862915039
615,615,2021-07-15,92.39904022216795
616,616,2021-07-16,93.59600067138672
617,617,2021-07-19,92.02926635742188
618,618,2021-07-20,91.88329315185548
619,619,2021-07-21,91.48429870605467
620,620,2021-07-22,90.89067840576172
621,621,2021-07-23,92.18496704101562
622,622,2021-07-26,92.09737396240234
623,623,2021-07-27,93.30406188964844
624,624,2021-07-28,91.98059844970705
625,625,2021-07-29,93.1872787475586
626,626,2021-07-30,92.6034164428711
627,627,2021-08-02,92.48664093017578
628,628,2021-08-03,94.0144500732422
629,629,2021-08-04,92.78829193115234
630,630,2021-08-05,92.85641479492188
631,631,2021-08-06,94.31612396240234
632,632,2021-08-09,94.51075744628906
633,633,2021-08-10,93.7614288330078
634,634,2021-08-11,94.48153686523438
635,635,2021-08-12,94.33558654785156
636,636,2021-08-13,93.53761291503906
637,637,2021-08-16,94.49127960205078
638,638,2021-08-17,93.09970092773438
639,639,2021-08-18,93.0023956298828
640,640,2021-08-19,93.6154556274414
641,641,2021-08-20,94.94864654541016
642,642,2021-08-23,94.6761703491211
643,643,2021-08-24,94.03390502929688
644,644,2021-08-25,93.63493347167967
645,645,2021-08-26,93.6446533203125
646,646,2021-08-27,94.87081146240234
647,647,2021-08-30,93.56680297851562
648,648,2021-08-31,93.75170135498048
649,649,2021-09-01,93.81980895996094
650,650,2021-09-02,93.7614288330078
651,651,2021-09-03,93.6446533203125
652,652,2021-09-07,91.72759246826172
653,653,2021-09-08,91.75677490234376
654,654,2021-09-09,90.71552276611328
655,655,2021-09-10,90.6182098388672
656,656,2021-09-13,91.47457885742188
657,657,2021-09-14,90.6960678100586
658,658,2021-09-15,90.8031005859375
659,659,2021-09-16,90.49170684814452
660,660,2021-09-17,90.12191009521484
661,661,2021-09-20,89.7326431274414
662,662,2021-09-21,89.59642028808594
663,663,2021-09-22,89.5672378540039
664,664,2021-09-23,89.10986328125
665,665,2021-09-24,89.10012817382812
666,666,2021-09-27,88.24375915527344
667,667,2021-09-28,87.92262268066406
668,668,2021-09-29,88.69142150878906
669,669,2021-09-30,87.96156311035156
670,670,2021-10-01,88.49678039550781
671,671,2021-10-04,87.88369750976562
672,672,2021-10-05,88.80818176269531
673,673,2021-10-06,89.88955688476562
674,674,2021-10-07,88.78871154785156
675,675,2021-10-08,88.58411407470703
676,676,2021-10-11,88.84715270996094
677,677,2021-10-12,88.18470001220703
678,678,2021-10-13,88.47695922851562
679,679,2021-10-14,87.6878433227539
680,680,2021-10-15,88.89585876464844
681,681,2021-10-18,88.00933074951172
682,682,2021-10-19,90.2305145263672
683,683,2021-10-20,92.06201171875
684,684,2021-10-21,92.18865966796876
685,685,2021-10-22,93.1531219482422
686,686,2021-10-25,93.86426544189452
687,687,2021-10-26,93.76687622070312
688,688,2021-10-27,91.86717987060548
689,689,2021-10-28,93.22130584716795
690,690,2021-10-29,92.43220520019533
691,691,2021-11-01,92.25686645507812
692,692,2021-11-02,92.17891693115234
693,693,2021-11-03,92.69524383544922
694,694,2021-11-04,92.13021850585938
695,695,2021-11-05,93.3674545288086
696,696,2021-11-08,93.92274475097656
697,697,2021-11-09,92.9875030517578
698,698,2021-11-10,93.24078369140624
699,699,2021-11-11,93.38693237304688
700,700,2021-11-12,93.68892669677734
701,701,2021-11-15,91.5554428100586
702,702,2021-11-16,91.45801544189452
703,703,2021-11-17,88.38928985595703
704,704,2021-11-18,88.37954711914062
705,705,2021-11-19,87.97037506103516
706,706,2021-11-22,89.67522430419922
707,707,2021-11-23,92.0814971923828
708,708,2021-11-24,93.172607421875
709,709,2021-11-26,92.1497039794922
710,710,2021-11-29,92.51988220214844
711,711,2021-11-30,90.54226684570312
712,712,2021-12-01,90.72735595703124
713,713,2021-12-02,93.52332305908205
714,714,2021-12-03,92.7634506225586
715,715,2021-12-06,94.29293060302734
716,716,2021-12-07,94.31241607666016
717,717,2021-12-08,92.66603088378906
718,718,2021-12-09,92.79266357421876
719,719,2021-12-10,92.60755920410156
720,720,2021-12-13,94.19551849365234
721,721,2021-12-14,94.63390350341795
722,722,2021-12-15,99.18343353271484
723,723,2021-12-16,100.36219787597656
724,724,2021-12-17,99.81848907470705
725,725,2021-12-20,100.36219787597656
726,726,2021-12-21,100.06563568115234
727,727,2021-12-22,100.0063247680664
728,728,2021-12-23,100.09529113769533
729,729,2021-12-27,102.14168548583984
730,730,2021-12-28,102.17133331298828
731,731,2021-12-29,102.78426361083984
732,732,2021-12-30,101.874755859375
733,733,2021-12-31,101.47931671142578
734,734,2022-01-03,100.83673858642578
