,Unnamed: 0.1,Unnamed: 0,Date,HLT,HLT_6m,HLT_12m
380,380,380,2020-08-07,83.0831069946289,75.57884979248047,79.03318786621094
381,381,381,2020-08-10,85.56468963623047,74.49686431884766,78.2787857055664
382,382,382,2020-08-11,86.3786392211914,74.18914794921875,76.85932159423828
383,383,383,2020-08-12,85.25697326660156,77.74276733398438,76.76998138427734
384,384,384,2020-08-13,84.86984252929688,79.41038513183594,76.10493469238281
385,385,385,2020-08-14,85.36614990234375,82.09049224853516,76.81961822509766
386,386,386,2020-08-17,84.35368347167969,83.0831069946289,75.57884979248047
387,387,387,2020-08-18,83.45038604736328,85.56468963623047,74.49686431884766
388,388,388,2020-08-19,83.8672866821289,86.3786392211914,74.18914794921875
389,389,389,2020-08-20,84.47279357910156,85.25697326660156,77.74276733398438
390,390,390,2020-08-21,86.70621490478516,84.86984252929688,79.41038513183594
391,391,391,2020-08-24,87.74847412109375,85.36614990234375,82.09049224853516
392,392,392,2020-08-25,87.7881851196289,84.35368347167969,83.0831069946289
393,393,393,2020-08-26,86.1602783203125,83.45038604736328,85.56468963623047
394,394,394,2020-08-27,88.14553833007812,83.8672866821289,86.3786392211914
395,395,395,2020-08-28,91.0539321899414,84.47279357910156,85.25697326660156
396,396,396,2020-08-31,89.69403839111328,86.70621490478516,84.86984252929688
397,397,397,2020-09-01,91.0340805053711,87.74847412109375,85.36614990234375
398,398,398,2020-09-02,90.6667938232422,87.7881851196289,84.35368347167969
399,399,399,2020-09-03,90.6270980834961,86.1602783203125,83.45038604736328
400,400,400,2020-09-04,90.2697525024414,88.14553833007812,83.8672866821289
401,401,401,2020-09-08,91.22268676757812,91.0539321899414,84.47279357910156
402,402,402,2020-09-09,89.72380828857422,89.69403839111328,86.70621490478516
403,403,403,2020-09-10,88.70140838623047,91.0340805053711,87.74847412109375
404,404,404,2020-09-11,86.72607421875,90.6667938232422,87.7881851196289
405,405,405,2020-09-14,91.62965393066406,90.6270980834961,86.1602783203125
406,406,406,2020-09-15,91.26239013671876,90.2697525024414,88.14553833007812
407,407,407,2020-09-16,93.33698272705078,91.22268676757812,91.0539321899414
408,408,408,2020-09-17,90.49805450439452,89.72380828857422,89.69403839111328
409,409,409,2020-09-18,88.97933197021484,88.70140838623047,91.0340805053711
410,410,410,2020-09-21,84.8499984741211,86.72607421875,90.6667938232422
411,411,411,2020-09-22,84.61175537109375,91.62965393066406,90.6270980834961
412,412,412,2020-09-23,83.24193572998047,91.26239013671876,90.2697525024414
413,413,413,2020-09-24,82.457763671875,93.33698272705078,91.22268676757812
414,414,414,2020-09-25,85.29668426513672,90.49805450439452,89.72380828857422
415,415,415,2020-09-28,88.40361022949219,88.97933197021484,88.70140838623047
416,416,416,2020-09-29,85.96174621582031,84.8499984741211,86.72607421875
417,417,417,2020-09-30,84.69116973876953,84.61175537109375,91.62965393066406
418,418,418,2020-10-01,86.5771713256836,83.24193572998047,91.26239013671876
419,419,419,2020-10-02,87.31172180175781,82.457763671875,93.33698272705078
420,420,420,2020-10-05,88.64185333251953,85.29668426513672,90.49805450439452
421,421,421,2020-10-06,88.93962860107422,88.40361022949219,88.97933197021484
422,422,422,2020-10-07,91.04401397705078,85.96174621582031,84.8499984741211
423,423,423,2020-10-08,91.85797119140624,84.69116973876953,84.61175537109375
424,424,424,2020-10-09,90.69658660888672,86.5771713256836,83.24193572998047
425,425,425,2020-10-12,90.6767349243164,87.31172180175781,82.457763671875
426,426,426,2020-10-13,87.98670959472656,88.64185333251953,85.29668426513672
427,427,427,2020-10-14,87.64921569824219,88.93962860107422,88.40361022949219
428,428,428,2020-10-15,88.02641296386719,91.04401397705078,85.96174621582031
429,429,429,2020-10-16,88.84036254882812,91.85797119140624,84.69116973876953
430,430,430,2020-10-19,86.90473937988281,90.69658660888672,86.5771713256836
431,431,431,2020-10-20,88.90986633300781,90.6767349243164,87.31172180175781
432,432,432,2020-10-21,88.31427764892578,87.98670959472656,88.64185333251953
433,433,433,2020-10-22,93.69432830810548,87.64921569824219,88.93962860107422
434,434,434,2020-10-23,93.91271209716795,88.02641296386719,91.04401397705078
435,435,435,2020-10-26,89.71388244628906,88.84036254882812,91.85797119140624
436,436,436,2020-10-27,87.02386474609375,86.90473937988281,90.69658660888672
437,437,437,2020-10-28,83.40074920654297,88.90986633300781,90.6767349243164
438,438,438,2020-10-29,85.87240600585938,88.31427764892578,87.98670959472656
439,439,439,2020-10-30,87.16282653808594,93.69432830810548,87.64921569824219
440,440,440,2020-11-02,87.35143280029297,93.91271209716795,88.02641296386719
441,441,441,2020-11-03,89.98190307617188,89.71388244628906,88.84036254882812
442,442,442,2020-11-04,92.40391540527344,87.02386474609375,86.90473937988281
443,443,443,2020-11-05,93.38662719726562,83.40074920654297,88.90986633300781
444,444,444,2020-11-06,92.15574645996094,85.87240600585938,88.31427764892578
445,445,445,2020-11-09,103.4220962524414,87.16282653808594,93.69432830810548
446,446,446,2020-11-10,103.47173309326172,87.35143280029297,93.91271209716795
447,447,447,2020-11-11,102.98534393310548,89.98190307617188,89.71388244628906
448,448,448,2020-11-12,101.29788208007812,92.40391540527344,87.02386474609375
449,449,449,2020-11-13,105.0202407836914,93.38662719726562,83.40074920654297
450,450,450,2020-11-16,105.79448699951172,92.15574645996094,85.87240600585938
451,451,451,2020-11-17,102.578369140625,103.4220962524414,87.16282653808594
452,452,452,2020-11-18,102.58828735351562,103.47173309326172,87.35143280029297
453,453,453,2020-11-19,102.04235076904295,102.98534393310548,89.98190307617188
454,454,454,2020-11-20,101.010009765625,101.29788208007812,92.40391540527344
455,455,455,2020-11-23,104.2757568359375,105.0202407836914,93.38662719726562
456,456,456,2020-11-24,108.13709259033205,105.79448699951172,92.15574645996094
457,457,457,2020-11-25,105.5165557861328,102.578369140625,103.4220962524414
458,458,458,2020-11-27,103.6404800415039,102.58828735351562,103.47173309326172
459,459,459,2020-11-30,102.86622619628906,102.04235076904295,102.98534393310548
460,460,460,2020-12-01,104.06730651855467,101.010009765625,101.29788208007812
461,461,461,2020-12-02,105.96324157714844,104.2757568359375,105.0202407836914
462,462,462,2020-12-03,108.35548400878906,108.13709259033205,105.79448699951172
463,463,463,2020-12-04,110.0330047607422,105.5165557861328,102.578369140625
464,464,464,2020-12-07,109.02052307128906,103.6404800415039,102.58828735351562
465,465,465,2020-12-08,108.2462921142578,102.86622619628906,102.04235076904295
466,466,466,2020-12-09,105.9135971069336,104.06730651855467,101.010009765625
467,467,467,2020-12-10,106.56873321533205,105.96324157714844,104.2757568359375
468,468,468,2020-12-11,103.9680404663086,108.35548400878906,108.13709259033205
469,469,469,2020-12-14,102.28057861328124,110.0330047607422,105.5165557861328
470,470,470,2020-12-15,104.19635009765624,109.02052307128906,103.6404800415039
471,471,471,2020-12-16,103.6404800415039,108.2462921142578,102.86622619628906
472,472,472,2020-12-17,103.92835235595705,105.9135971069336,104.06730651855467
473,473,473,2020-12-18,103.83899688720705,106.56873321533205,105.96324157714844
474,474,474,2020-12-21,103.22357177734376,103.9680404663086,108.35548400878906
475,475,475,2020-12-22,102.19122314453124,102.28057861328124,110.0330047607422
476,476,476,2020-12-23,105.7249984741211,104.19635009765624,109.02052307128906
477,477,477,2020-12-24,106.10220336914062,103.6404800415039,108.2462921142578
478,478,478,2020-12-28,106.5885772705078,103.92835235595705,105.9135971069336
479,479,479,2020-12-29,107.15438842773438,103.83899688720705,106.56873321533205
480,480,480,2020-12-30,109.3679656982422,103.22357177734376,103.9680404663086
481,481,481,2020-12-31,110.44000244140624,102.19122314453124,102.28057861328124
482,482,482,2021-01-04,106.66799926757812,105.7249984741211,104.19635009765624
483,483,483,2021-01-05,107.15438842773438,106.10220336914062,103.6404800415039
484,484,484,2021-01-06,109.95360565185548,106.5885772705078,103.92835235595705
485,485,485,2021-01-07,112.45503997802734,107.15438842773438,103.83899688720705
486,486,486,2021-01-08,113.31863403320312,109.3679656982422,103.22357177734376
487,487,487,2021-01-11,112.34584045410156,110.44000244140624,102.19122314453124
488,488,488,2021-01-12,111.50211334228516,106.66799926757812,105.7249984741211
489,489,489,2021-01-13,111.04549407958984,107.15438842773438,106.10220336914062
490,490,490,2021-01-14,111.28374481201172,109.95360565185548,106.5885772705078
491,491,491,2021-01-15,107.61100769042967,112.45503997802734,107.15438842773438
492,492,492,2021-01-19,107.13453674316406,113.31863403320312,109.3679656982422
493,493,493,2021-01-20,106.9062271118164,112.34584045410156,110.44000244140624
494,494,494,2021-01-21,108.01798248291016,111.50211334228516,106.66799926757812
495,495,495,2021-01-22,104.1864242553711,111.04549407958984,107.15438842773438
496,496,496,2021-01-25,104.3452606201172,111.28374481201172,109.95360565185548
497,497,497,2021-01-26,103.8985595703125,107.61100769042967,112.45503997802734
498,498,498,2021-01-27,97.94277954101562,107.13453674316406,113.31863403320312
499,499,499,2021-01-28,103.23350524902344,106.9062271118164,112.34584045410156
500,500,500,2021-01-29,100.64273834228516,108.01798248291016,111.50211334228516
501,501,501,2021-02-01,101.16883087158205,104.1864242553711,111.04549407958984
502,502,502,2021-02-02,105.01030731201172,104.3452606201172,111.28374481201172
503,503,503,2021-02-03,105.81433868408205,103.8985595703125,107.61100769042967
504,504,504,2021-02-04,109.7054443359375,97.94277954101562,107.13453674316406
505,505,505,2021-02-05,110.8469696044922,103.23350524902344,106.9062271118164
506,506,506,2021-02-08,111.49217987060548,100.64273834228516,108.01798248291016
507,507,507,2021-02-09,109.53669738769533,101.16883087158205,104.1864242553711
508,508,508,2021-02-10,108.53414154052734,105.01030731201172,104.3452606201172
509,509,509,2021-02-11,108.69296264648438,105.81433868408205,103.8985595703125
510,510,510,2021-02-12,111.3134994506836,109.7054443359375,97.94277954101562
511,511,511,2021-02-16,112.77267456054688,110.8469696044922,103.23350524902344
512,512,512,2021-02-17,110.6087417602539,111.49217987060548,100.64273834228516
513,513,513,2021-02-18,113.27891540527344,109.53669738769533,101.16883087158205
514,514,514,2021-02-19,116.04835510253906,108.53414154052734,105.01030731201172
515,515,515,2021-02-22,119.07587432861328,108.69296264648438,105.81433868408205
516,516,516,2021-02-23,121.05120086669922,111.3134994506836,109.7054443359375
517,517,517,2021-02-24,126.32208251953124,112.77267456054688,110.8469696044922
518,518,518,2021-02-25,122.07361602783205,110.6087417602539,111.49217987060548
519,519,519,2021-02-26,122.7684555053711,113.27891540527344,109.53669738769533
520,520,520,2021-03-01,122.84786987304688,116.04835510253906,108.53414154052734
521,521,521,2021-03-02,123.3342514038086,119.07587432861328,108.69296264648438
522,522,522,2021-03-03,122.22251892089844,121.05120086669922,111.3134994506836
523,523,523,2021-03-04,119.8302764892578,126.32208251953124,112.77267456054688
524,524,524,2021-03-05,121.96443176269533,122.07361602783205,110.6087417602539
525,525,525,2021-03-08,124.48570251464844,122.7684555053711,113.27891540527344
526,526,526,2021-03-09,123.20521545410156,122.84786987304688,116.04835510253906
527,527,527,2021-03-10,123.59233856201172,123.3342514038086,119.07587432861328
528,528,528,2021-03-11,123.7412338256836,122.22251892089844,121.05120086669922
529,529,529,2021-03-12,125.17061614990234,119.8302764892578,126.32208251953124
530,530,530,2021-03-15,126.32208251953124,121.96443176269533,122.07361602783205
531,531,531,2021-03-16,123.04637908935548,124.48570251464844,122.7684555053711
532,532,532,2021-03-17,126.20294952392578,123.20521545410156,122.84786987304688
533,533,533,2021-03-18,124.7140121459961,123.59233856201172,123.3342514038086
534,534,534,2021-03-19,123.47322082519533,123.7412338256836,122.22251892089844
535,535,535,2021-03-22,122.0140609741211,125.17061614990234,119.8302764892578
536,536,536,2021-03-23,118.02368927001952,126.32208251953124,121.96443176269533
537,537,537,2021-03-24,117.62663269042967,123.04637908935548,124.48570251464844
538,538,538,2021-03-25,119.51262664794922,126.20294952392578,123.20521545410156
539,539,539,2021-03-26,120.22732543945312,124.7140121459961,123.59233856201172
540,540,540,2021-03-29,118.1725845336914,123.47322082519533,123.7412338256836
541,541,541,2021-03-30,121.16038513183594,122.0140609741211,125.17061614990234
542,542,542,2021-03-31,120.02880096435548,118.02368927001952,126.32208251953124
543,543,543,2021-04-01,120.75341796875,117.62663269042967,123.04637908935548
544,544,544,2021-04-05,124.47577667236328,119.51262664794922,126.20294952392578
545,545,545,2021-04-06,125.72650146484376,120.22732543945312,124.7140121459961
546,546,546,2021-04-07,123.60225677490234,118.1725845336914,123.47322082519533
547,547,547,2021-04-08,123.83056640625,121.16038513183594,122.0140609741211
548,548,548,2021-04-09,123.43352508544922,120.02880096435548,118.02368927001952
549,549,549,2021-04-12,124.3566665649414,120.75341796875,117.62663269042967
550,550,550,2021-04-13,125.18054962158205,124.47577667236328,119.51262664794922
551,551,551,2021-04-14,125.5875244140625,125.72650146484376,120.22732543945312
552,552,552,2021-04-15,126.34192657470705,123.60225677490234,118.1725845336914
553,553,553,2021-04-16,127.10625457763672,123.83056640625,121.16038513183594
554,554,554,2021-04-19,125.00186157226562,123.43352508544922,120.02880096435548
555,555,555,2021-04-20,121.3192138671875,124.3566665649414,120.75341796875
556,556,556,2021-04-21,122.99677276611328,125.18054962158205,124.47577667236328
557,557,557,2021-04-22,124.57504272460938,125.5875244140625,125.72650146484376
558,558,558,2021-04-23,126.4610366821289,126.34192657470705,123.60225677490234
559,559,559,2021-04-26,126.6297836303711,127.10625457763672,123.83056640625
560,560,560,2021-04-27,129.0518035888672,125.00186157226562,123.43352508544922
561,561,561,2021-04-28,128.15843200683594,121.3192138671875,124.3566665649414
562,562,562,2021-04-29,129.4290008544922,122.99677276611328,125.18054962158205
563,563,563,2021-04-30,127.7514419555664,124.57504272460938,125.5875244140625
564,564,564,2021-05-03,127.7216796875,126.4610366821289,126.34192657470705
565,565,565,2021-05-04,127.30477142333984,126.6297836303711,127.10625457763672
566,566,566,2021-05-05,121.71627807617188,129.0518035888672,125.00186157226562
567,567,567,2021-05-06,119.87989807128906,128.15843200683594,121.3192138671875
568,568,568,2021-05-07,122.5302276611328,129.4290008544922,122.99677276611328
569,569,569,2021-05-10,120.68392944335938,127.7514419555664,124.57504272460938
570,570,570,2021-05-11,120.9320831298828,127.7216796875,126.4610366821289
571,571,571,2021-05-12,117.41818237304688,127.30477142333984,126.6297836303711
572,572,572,2021-05-13,119.27440643310548,121.71627807617188,129.0518035888672
573,573,573,2021-05-14,122.69898223876952,119.87989807128906,128.15843200683594
574,574,574,2021-05-17,120.81298065185548,122.5302276611328,129.4290008544922
575,575,575,2021-05-18,119.8997573852539,120.68392944335938,127.7514419555664
576,576,576,2021-05-19,119.6813735961914,120.9320831298828,127.7216796875
577,577,577,2021-05-20,119.69131469726562,117.41818237304688,127.30477142333984
578,578,578,2021-05-21,120.0883560180664,119.27440643310548,121.71627807617188
579,579,579,2021-05-24,122.67912292480467,122.69898223876952,119.87989807128906
580,580,580,2021-05-25,122.8875732421875,120.81298065185548,122.5302276611328
581,581,581,2021-05-26,125.28974151611328,119.8997573852539,120.68392944335938
582,582,582,2021-05-27,125.33936309814452,119.6813735961914,120.9320831298828
583,583,583,2021-05-28,124.34673309326172,119.69131469726562,117.41818237304688
584,584,584,2021-06-01,125.6768569946289,120.0883560180664,119.27440643310548
585,585,585,2021-06-02,124.24747467041016,122.67912292480467,122.69898223876952
586,586,586,2021-06-03,122.22251892089844,122.8875732421875,120.81298065185548
587,587,587,2021-06-04,123.83056640625,125.28974151611328,119.8997573852539
588,588,588,2021-06-07,123.9794692993164,125.33936309814452,119.6813735961914
589,589,589,2021-06-08,126.89779663085938,124.34673309326172,119.69131469726562
590,590,590,2021-06-09,125.51803588867188,125.6768569946289,120.0883560180664
591,591,591,2021-06-10,125.65699768066406,124.24747467041016,122.67912292480467
592,592,592,2021-06-11,127.66212463378906,122.22251892089844,122.8875732421875
593,593,593,2021-06-14,127.66212463378906,123.83056640625,125.28974151611328
594,594,594,2021-06-15,128.2974090576172,123.9794692993164,125.33936309814452
595,595,595,2021-06-16,125.9945068359375,126.89779663085938,124.34673309326172
596,596,596,2021-06-17,125.3095932006836,125.51803588867188,125.6768569946289
597,597,597,2021-06-18,122.80817413330078,125.65699768066406,124.24747467041016
598,598,598,2021-06-21,125.80590057373048,127.66212463378906,122.22251892089844
599,599,599,2021-06-22,125.17061614990234,127.66212463378906,123.83056640625
600,600,600,2021-06-23,124.75371551513672,128.2974090576172,123.9794692993164
601,601,601,2021-06-24,123.59233856201172,125.9945068359375,126.89779663085938
602,602,602,2021-06-25,123.56255340576172,125.3095932006836,125.51803588867188
603,603,603,2021-06-28,119.8302764892578,122.80817413330078,125.65699768066406
604,604,604,2021-06-29,118.07331085205078,125.80590057373048,127.66212463378906
605,605,605,2021-06-30,119.73101043701172,125.17061614990234,127.66212463378906
606,606,606,2021-07-01,122.70889282226562,124.75371551513672,128.2974090576172
607,607,607,2021-07-02,125.87538146972656,123.59233856201172,125.9945068359375
608,608,608,2021-07-06,124.9026107788086,123.56255340576172,125.3095932006836
609,609,609,2021-07-07,123.53277587890624,119.8302764892578,122.80817413330078
610,610,610,2021-07-08,122.22251892089844,118.07331085205078,125.80590057373048
611,611,611,2021-07-09,125.1209945678711,119.73101043701172,125.17061614990234
612,612,612,2021-07-12,124.9224624633789,122.70889282226562,124.75371551513672
613,613,613,2021-07-13,122.55007934570312,125.87538146972656,123.59233856201172
614,614,614,2021-07-14,122.95706939697266,124.9026107788086,123.56255340576172
615,615,615,2021-07-15,121.99420928955078,123.53277587890624,119.8302764892578
616,616,616,2021-07-16,118.86742401123048,122.22251892089844,118.07331085205078
617,617,617,2021-07-19,116.14762115478516,125.1209945678711,119.73101043701172
618,618,618,2021-07-20,120.00894927978516,124.9224624633789,122.70889282226562
619,619,619,2021-07-21,124.00924682617188,122.55007934570312,125.87538146972656
620,620,620,2021-07-22,122.30192565917967,122.95706939697266,124.9026107788086
621,621,621,2021-07-23,124.33683013916016,121.99420928955078,123.53277587890624
622,622,622,2021-07-26,125.73641967773438,118.86742401123048,122.22251892089844
623,623,623,2021-07-27,127.5529327392578,116.14762115478516,125.1209945678711
624,624,624,2021-07-28,128.57534790039062,120.00894927978516,124.9224624633789
625,625,625,2021-07-29,133.5087127685547,124.00924682617188,122.55007934570312
626,626,626,2021-07-30,130.48118591308594,122.30192565917967,122.95706939697266
627,627,627,2021-08-02,126.92757415771484,124.33683013916016,121.99420928955078
628,628,628,2021-08-03,125.1507797241211,125.73641967773438,118.86742401123048
629,629,629,2021-08-04,123.47322082519533,127.5529327392578,116.14762115478516
630,630,630,2021-08-05,125.46841430664062,128.57534790039062,120.00894927978516
631,631,631,2021-08-06,125.72650146484376,133.5087127685547,124.00924682617188
632,632,632,2021-08-09,123.6916046142578,130.48118591308594,122.30192565917967
633,633,633,2021-08-10,125.41877746582033,126.92757415771484,124.33683013916016
634,634,634,2021-08-11,124.10851287841795,125.1507797241211,125.73641967773438
635,635,635,2021-08-12,122.52029418945312,123.47322082519533,127.5529327392578
636,636,636,2021-08-13,121.30928802490234,125.46841430664062,128.57534790039062
637,637,637,2021-08-16,120.59459686279295,125.72650146484376,133.5087127685547
638,638,638,2021-08-17,119.10564422607422,123.6916046142578,130.48118591308594
639,639,639,2021-08-18,118.1229476928711,125.41877746582033,126.92757415771484
640,640,640,2021-08-19,118.35126495361328,124.10851287841795,125.1507797241211
641,641,641,2021-08-20,120.87252807617188,122.52029418945312,123.47322082519533
642,642,642,2021-08-23,122.1232452392578,121.30928802490234,125.46841430664062
643,643,643,2021-08-24,125.92501831054688,120.59459686279295,125.72650146484376
644,644,644,2021-08-25,126.38162994384766,119.10564422607422,123.6916046142578
645,645,645,2021-08-26,124.69416046142578,118.1229476928711,125.41877746582033
646,646,646,2021-08-27,126.6198501586914,118.35126495361328,124.10851287841795
647,647,647,2021-08-30,124.79341888427734,120.87252807617188,122.52029418945312
648,648,648,2021-08-31,123.93975830078124,122.1232452392578,121.30928802490234
649,649,649,2021-09-01,124.39637756347656,125.92501831054688,120.59459686279295
650,650,650,2021-09-02,123.47322082519533,126.38162994384766,119.10564422607422
651,651,651,2021-09-03,122.1728744506836,124.69416046142578,118.1229476928711
652,652,652,2021-09-07,122.4607391357422,126.6198501586914,118.35126495361328
653,653,653,2021-09-08,121.85523223876952,124.79341888427734,120.87252807617188
654,654,654,2021-09-09,124.82320404052734,123.93975830078124,122.1232452392578
655,655,655,2021-09-10,126.4610366821289,124.39637756347656,125.92501831054688
656,656,656,2021-09-13,129.25033569335938,123.47322082519533,126.38162994384766
657,657,657,2021-09-14,130.84848022460938,122.1728744506836,124.69416046142578
658,658,658,2021-09-15,130.43154907226562,122.4607391357422,126.6198501586914
659,659,659,2021-09-16,131.04698181152344,121.85523223876952,124.79341888427734
660,660,660,2021-09-17,130.24298095703125,124.82320404052734,123.93975830078124
661,661,661,2021-09-20,127.88050079345705,126.4610366821289,124.39637756347656
662,662,662,2021-09-21,126.8779525756836,129.25033569335938,123.47322082519533
663,663,663,2021-09-22,128.2378387451172,130.84848022460938,122.1728744506836
664,664,664,2021-09-23,133.49879455566406,130.43154907226562,122.4607391357422
665,665,665,2021-09-24,134.48146057128906,131.04698181152344,121.85523223876952
666,666,666,2021-09-27,137.77700805664062,130.24298095703125,124.82320404052734
667,667,667,2021-09-28,135.54360961914062,127.88050079345705,126.4610366821289
668,668,668,2021-09-29,134.16384887695312,126.8779525756836,129.25033569335938
669,669,669,2021-09-30,131.13632202148438,128.2378387451172,130.84848022460938
670,670,670,2021-10-01,137.13180541992188,133.49879455566406,130.43154907226562
671,671,671,2021-10-04,137.48916625976562,134.48146057128906,131.04698181152344
672,672,672,2021-10-05,138.7200164794922,137.77700805664062,130.24298095703125
673,673,673,2021-10-06,138.33291625976562,135.54360961914062,127.88050079345705
674,674,674,2021-10-07,140.1295623779297,134.16384887695312,126.8779525756836
675,675,675,2021-10-08,140.46702575683594,131.13632202148438,128.2378387451172
676,676,676,2021-10-11,141.79718017578125,137.13180541992188,133.49879455566406
677,677,677,2021-10-12,143.633544921875,137.48916625976562,134.48146057128906
678,678,678,2021-10-13,139.7920684814453,138.7200164794922,137.77700805664062
679,679,679,2021-10-14,140.53651428222656,138.33291625976562,135.54360961914062
680,680,680,2021-10-15,143.45486450195312,140.1295623779297,134.16384887695312
681,681,681,2021-10-18,142.99822998046875,140.46702575683594,131.13632202148438
682,682,682,2021-10-19,139.9111785888672,141.79718017578125,137.13180541992188
683,683,683,2021-10-20,139.2064208984375,143.633544921875,137.48916625976562
684,684,684,2021-10-21,140.4571075439453,139.7920684814453,138.7200164794922
685,685,685,2021-10-22,140.61595153808594,140.53651428222656,138.33291625976562
686,686,686,2021-10-25,141.12216186523438,143.45486450195312,140.1295623779297
687,687,687,2021-10-26,143.3853759765625,142.99822998046875,140.46702575683594
688,688,688,2021-10-27,146.13497924804688,139.9111785888672,141.79718017578125
689,689,689,2021-10-28,144.96363830566406,139.2064208984375,143.633544921875
690,690,690,2021-10-29,142.88906860351562,140.4571075439453,139.7920684814453
691,691,691,2021-11-01,143.7129669189453,140.61595153808594,140.53651428222656
692,692,692,2021-11-02,140.29830932617188,141.12216186523438,143.45486450195312
693,693,693,2021-11-03,144.16957092285156,143.3853759765625,142.99822998046875
694,694,694,2021-11-04,146.35336303710938,146.13497924804688,139.9111785888672
695,695,695,2021-11-05,150.7209014892578,144.96363830566406,139.2064208984375
696,696,696,2021-11-08,150.05584716796875,142.88906860351562,140.4571075439453
697,697,697,2021-11-09,147.36582946777344,143.7129669189453,140.61595153808594
698,698,698,2021-11-10,145.45004272460938,140.29830932617188,141.12216186523438
699,699,699,2021-11-11,142.52178955078125,144.16957092285156,143.3853759765625
700,700,700,2021-11-12,142.41259765625,146.35336303710938,146.13497924804688
701,701,701,2021-11-15,141.8567352294922,150.7209014892578,144.96363830566406
702,702,702,2021-11-16,140.69534301757812,150.05584716796875,142.88906860351562
703,703,703,2021-11-17,143.4647674560547,147.36582946777344,143.7129669189453
704,704,704,2021-11-18,142.53170776367188,145.45004272460938,140.29830932617188
705,705,705,2021-11-19,143.3059539794922,142.52178955078125,144.16957092285156
706,706,706,2021-11-22,142.80966186523438,142.41259765625,146.35336303710938
707,707,707,2021-11-23,144.65591430664062,141.8567352294922,150.7209014892578
708,708,708,2021-11-24,144.2191619873047,140.69534301757812,150.05584716796875
709,709,709,2021-11-26,135.2061004638672,143.4647674560547,147.36582946777344
710,710,710,2021-11-29,137.0524139404297,142.53170776367188,145.45004272460938
711,711,711,2021-11-30,134.07452392578125,143.3059539794922,142.52178955078125
712,712,712,2021-12-01,129.002197265625,142.80966186523438,142.41259765625
713,713,713,2021-12-02,138.5612030029297,144.65591430664062,141.8567352294922
714,714,714,2021-12-03,137.71746826171875,144.2191619873047,140.69534301757812
715,715,715,2021-12-06,143.2464141845703,135.2061004638672,143.4647674560547
716,716,716,2021-12-07,142.09495544433594,137.0524139404297,142.53170776367188
717,717,717,2021-12-08,143.3258514404297,134.07452392578125,143.3059539794922
718,718,718,2021-12-09,143.2464141845703,129.002197265625,142.80966186523438
719,719,719,2021-12-10,145.05299377441406,138.5612030029297,144.65591430664062
720,720,720,2021-12-13,141.3604278564453,137.71746826171875,144.2191619873047
721,721,721,2021-12-14,140.93357849121094,143.2464141845703,135.2061004638672
722,722,722,2021-12-15,139.2560272216797,142.09495544433594,137.0524139404297
723,723,723,2021-12-16,137.97552490234375,143.3258514404297,134.07452392578125
724,724,724,2021-12-17,139.9012451171875,143.2464141845703,129.002197265625
725,725,725,2021-12-20,139.33544921875,145.05299377441406,138.5612030029297
726,726,726,2021-12-21,147.4551544189453,141.3604278564453,137.71746826171875
727,727,727,2021-12-22,151.6142578125,140.93357849121094,143.2464141845703
728,728,728,2021-12-23,153.56976318359375,139.2560272216797,142.09495544433594
729,729,729,2021-12-27,154.1454620361328,137.97552490234375,143.3258514404297
730,730,730,2021-12-28,153.87745666503906,139.9012451171875,143.2464141845703
731,731,731,2021-12-29,154.22488403320312,139.33544921875,145.05299377441406
732,732,732,2021-12-30,153.8377685546875,147.4551544189453,141.3604278564453
733,733,733,2021-12-31,154.84034729003906,151.6142578125,140.93357849121094
734,734,734,2022-01-03,153.34144592285156,153.56976318359375,139.2560272216797
735,735,735,2022-01-04,154.81057739257812,154.1454620361328,137.97552490234375
736,736,736,2022-01-05,150.68121337890625,153.87745666503906,139.9012451171875
737,737,737,2022-01-06,151.0583953857422,154.22488403320312,139.33544921875
738,738,738,2022-01-07,150.8797149658203,153.8377685546875,147.4551544189453
739,739,739,2022-01-10,147.5147247314453,154.84034729003906,151.6142578125
740,740,740,2022-01-11,151.3760528564453,153.34144592285156,153.56976318359375
741,741,741,2022-01-12,148.8944854736328,154.81057739257812,154.1454620361328
742,742,742,2022-01-13,148.79519653320312,150.68121337890625,153.87745666503906
743,743,743,2022-01-14,146.88934326171875,151.0583953857422,154.22488403320312
744,744,744,2022-01-18,143.45486450195312,150.8797149658203,153.8377685546875
745,745,745,2022-01-19,141.16188049316406,147.5147247314453,154.84034729003906
746,746,746,2022-01-20,141.19166564941406,151.3760528564453,153.34144592285156
747,747,747,2022-01-21,141.21151733398438,148.8944854736328,154.81057739257812
748,748,748,2022-01-24,139.44464111328125,148.79519653320312,150.68121337890625
749,749,749,2022-01-25,141.34056091308594,146.88934326171875,151.0583953857422
750,750,750,2022-01-26,143.75267028808594,143.45486450195312,150.8797149658203
751,751,751,2022-01-27,136.23843383789062,141.16188049316406,147.5147247314453
752,752,752,2022-01-28,142.3332061767578,141.19166564941406,151.3760528564453
753,753,753,2022-01-31,144.04052734375,141.21151733398438,148.8944854736328
754,754,754,2022-02-01,144.64602661132812,139.44464111328125,148.79519653320312
755,755,755,2022-02-02,143.52435302734375,141.34056091308594,146.88934326171875
756,756,756,2022-02-03,143.0875701904297,143.75267028808594,143.45486450195312
757,757,757,2022-02-04,144.42764282226562,136.23843383789062,141.16188049316406
