,Date,CEG
0,2022-01-19 00:00:00-05:00,41.120445251464844
1,2022-01-20 00:00:00-05:00,44.057621002197266
2,2022-01-21 00:00:00-05:00,44.057621002197266
3,2022-01-24 00:00:00-05:00,41.9036979675293
4,2022-01-25 00:00:00-05:00,41.02058410644531
5,2022-01-26 00:00:00-05:00,42.31489181518555
6,2022-01-27 00:00:00-05:00,44.801700592041016
7,2022-01-28 00:00:00-05:00,45.770973205566406
8,2022-01-31 00:00:00-05:00,46.99479293823242
9,2022-02-01 00:00:00-05:00,48.73752212524414
10,2022-02-02 00:00:00-05:00,51.89987564086914
11,2022-02-03 00:00:00-05:00,52.497100830078125
12,2022-02-04 00:00:00-05:00,49.08998107910156
13,2022-02-07 00:00:00-05:00,45.10520935058594
14,2022-02-08 00:00:00-05:00,44.547149658203125
15,2022-02-09 00:00:00-05:00,46.319244384765625
16,2022-02-10 00:00:00-05:00,46.06468963623047
17,2022-02-11 00:00:00-05:00,47.08291244506836
18,2022-02-14 00:00:00-05:00,47.10249328613281
19,2022-02-15 00:00:00-05:00,46.99479293823242
20,2022-02-16 00:00:00-05:00,46.211551666259766
21,2022-02-17 00:00:00-05:00,44.341548919677734
22,2022-02-18 00:00:00-05:00,44.45903396606445
23,2022-02-22 00:00:00-05:00,42.62819290161133
24,2022-02-23 00:00:00-05:00,42.187618255615234
25,2022-02-24 00:00:00-05:00,43.53431701660156
26,2022-02-25 00:00:00-05:00,43.1315803527832
27,2022-02-28 00:00:00-05:00,45.164886474609375
28,2022-03-01 00:00:00-05:00,46.94280242919922
29,2022-03-02 00:00:00-05:00,48.58319854736328
30,2022-03-03 00:00:00-05:00,48.64213562011719
31,2022-03-04 00:00:00-05:00,50.09589385986328
32,2022-03-07 00:00:00-05:00,50.734371185302734
33,2022-03-08 00:00:00-05:00,51.39249801635742
34,2022-03-09 00:00:00-05:00,50.42005157470703
35,2022-03-10 00:00:00-05:00,50.410221099853516
36,2022-03-11 00:00:00-05:00,48.4456787109375
37,2022-03-14 00:00:00-04:00,50.046783447265625
38,2022-03-15 00:00:00-04:00,50.3807487487793
39,2022-03-16 00:00:00-04:00,50.85225296020508
40,2022-03-17 00:00:00-04:00,50.0860710144043
41,2022-03-18 00:00:00-04:00,48.14116668701172
42,2022-03-21 00:00:00-04:00,48.34745407104492
43,2022-03-22 00:00:00-04:00,50.2334098815918
44,2022-03-23 00:00:00-04:00,50.0860710144043
45,2022-03-24 00:00:00-04:00,51.480899810791016
46,2022-03-25 00:00:00-04:00,52.846256256103516
47,2022-03-28 00:00:00-04:00,55.7734260559082
48,2022-03-29 00:00:00-04:00,55.3314094543457
49,2022-03-30 00:00:00-04:00,56.48066711425781
50,2022-03-31 00:00:00-04:00,55.25282669067383
51,2022-04-01 00:00:00-04:00,56.991451263427734
52,2022-04-04 00:00:00-04:00,57.345069885253906
53,2022-04-05 00:00:00-04:00,57.95407485961914
54,2022-04-06 00:00:00-04:00,58.54343795776367
55,2022-04-07 00:00:00-04:00,59.83020782470703
56,2022-04-08 00:00:00-04:00,62.88507843017578
57,2022-04-11 00:00:00-04:00,59.60429000854492
58,2022-04-12 00:00:00-04:00,60.77320098876953
59,2022-04-13 00:00:00-04:00,63.0618896484375
60,2022-04-14 00:00:00-04:00,61.441139221191406
61,2022-04-18 00:00:00-04:00,62.18767166137695
62,2022-04-19 00:00:00-04:00,65.52738952636719
63,2022-04-20 00:00:00-04:00,64.25045013427734
64,2022-04-21 00:00:00-04:00,61.559017181396484
65,2022-04-22 00:00:00-04:00,61.323272705078125
66,2022-04-25 00:00:00-04:00,61.16610336303711
67,2022-04-26 00:00:00-04:00,58.88723373413086
68,2022-04-27 00:00:00-04:00,59.02475357055664
69,2022-04-28 00:00:00-04:00,60.22312927246094
70,2022-04-29 00:00:00-04:00,58.16034698486328
71,2022-05-02 00:00:00-04:00,57.16825485229492
72,2022-05-03 00:00:00-04:00,58.64167022705078
73,2022-05-04 00:00:00-04:00,60.71426773071289
74,2022-05-05 00:00:00-04:00,59.093509674072266
75,2022-05-06 00:00:00-04:00,59.201560974121094
76,2022-05-09 00:00:00-04:00,56.598541259765625
77,2022-05-10 00:00:00-04:00,56.02882385253906
78,2022-05-11 00:00:00-04:00,56.35297393798828
79,2022-05-12 00:00:00-04:00,52.651512145996094
80,2022-05-13 00:00:00-04:00,53.77406311035156
81,2022-05-16 00:00:00-04:00,55.7237548828125
82,2022-05-17 00:00:00-04:00,58.411964416503906
83,2022-05-18 00:00:00-04:00,56.40319061279297
84,2022-05-19 00:00:00-04:00,56.35395050048828
85,2022-05-20 00:00:00-04:00,55.7828369140625
86,2022-05-23 00:00:00-04:00,55.73359680175781
87,2022-05-24 00:00:00-04:00,55.91083908081055
88,2022-05-25 00:00:00-04:00,58.26425552368164
89,2022-05-26 00:00:00-04:00,61.51374816894531
90,2022-05-27 00:00:00-04:00,65.58052825927734
91,2022-05-31 00:00:00-04:00,61.12971496582031
92,2022-06-01 00:00:00-04:00,62.67568588256836
93,2022-06-02 00:00:00-04:00,62.774147033691406
94,2022-06-03 00:00:00-04:00,64.17241668701172
95,2022-06-06 00:00:00-04:00,65.37374114990234
96,2022-06-07 00:00:00-04:00,65.53129577636719
97,2022-06-08 00:00:00-04:00,63.778533935546875
98,2022-06-09 00:00:00-04:00,60.27302932739258
99,2022-06-10 00:00:00-04:00,58.87477111816406
100,2022-06-13 00:00:00-04:00,54.63074493408203
101,2022-06-14 00:00:00-04:00,53.60666275024414
102,2022-06-15 00:00:00-04:00,57.309104919433594
103,2022-06-16 00:00:00-04:00,57.368186950683594
104,2022-06-17 00:00:00-04:00,57.210636138916016
105,2022-06-21 00:00:00-04:00,59.45574188232422
106,2022-06-22 00:00:00-04:00,58.30364990234375
107,2022-06-23 00:00:00-04:00,57.75221633911133
108,2022-06-24 00:00:00-04:00,58.3725700378418
109,2022-06-27 00:00:00-04:00,58.51043701171875
110,2022-06-28 00:00:00-04:00,57.19094467163086
111,2022-06-29 00:00:00-04:00,56.432735443115234
112,2022-06-30 00:00:00-04:00,56.383487701416016
113,2022-07-01 00:00:00-04:00,56.718292236328125
114,2022-07-05 00:00:00-04:00,54.09900665283203
115,2022-07-06 00:00:00-04:00,55.89114761352539
116,2022-07-07 00:00:00-04:00,58.205177307128906
117,2022-07-08 00:00:00-04:00,58.736915588378906
118,2022-07-11 00:00:00-04:00,58.924007415771484
119,2022-07-12 00:00:00-04:00,58.32333755493164
120,2022-07-13 00:00:00-04:00,58.90431213378906
121,2022-07-14 00:00:00-04:00,57.03339385986328
122,2022-07-15 00:00:00-04:00,54.8079948425293
123,2022-07-18 00:00:00-04:00,53.971004486083984
