,Unnamed: 0.1,Unnamed: 0,Date,ALB,ALB_6m,ALB_12m
380,380,380,2020-08-07,81.95111083984375,80.55355072021484,85.10533905029297
381,381,381,2020-08-10,84.64916229248047,80.02948760986328,85.33824157714844
382,382,382,2020-08-11,89.72501373291016,80.87384033203125,84.47447967529297
383,383,383,2020-08-12,88.33716583251953,82.81488800048828,83.2516098022461
384,384,384,2020-08-13,88.90007781982422,85.98849487304688,81.23291778564453
385,385,385,2020-08-14,89.66677856445312,80.88352966308594,81.35910034179688
386,386,386,2020-08-17,89.06505584716797,81.95111083984375,80.55355072021484
387,387,387,2020-08-18,89.48239135742188,84.64916229248047,80.02948760986328
388,388,388,2020-08-19,89.5309066772461,89.72501373291016,80.87384033203125
389,389,389,2020-08-20,88.36627960205078,88.33716583251953,82.81488800048828
390,390,390,2020-08-21,87.09488677978516,88.90007781982422,85.98849487304688
391,391,391,2020-08-24,89.26886749267578,89.66677856445312,80.88352966308594
392,392,392,2020-08-25,88.40511322021484,89.06505584716797,81.95111083984375
393,393,393,2020-08-26,89.19123077392578,89.48239135742188,84.64916229248047
394,394,394,2020-08-27,88.44391632080078,89.5309066772461,89.72501373291016
395,395,395,2020-08-28,89.59884643554688,88.36627960205078,88.33716583251953
396,396,396,2020-08-31,88.32746887207031,87.09488677978516,88.90007781982422
397,397,397,2020-09-01,94.51939392089844,89.26886749267578,89.66677856445312
398,398,398,2020-09-02,96.71279907226562,88.40511322021484,89.06505584716797
399,399,399,2020-09-03,90.43350219726562,89.19123077392578,89.48239135742188
400,400,400,2020-09-04,91.92810821533205,88.44391632080078,89.5309066772461
401,401,401,2020-09-08,90.3946762084961,89.59884643554688,88.36627960205078
402,402,402,2020-09-09,92.6074676513672,88.32746887207031,87.09488677978516
403,403,403,2020-09-10,90.74407958984376,94.51939392089844,89.26886749267578
404,404,404,2020-09-11,92.1610336303711,96.71279907226562,88.40511322021484
405,405,405,2020-09-14,95.2764129638672,90.43350219726562,89.19123077392578
406,406,406,2020-09-15,95.48992919921876,91.92810821533205,88.44391632080078
407,407,407,2020-09-16,94.9173355102539,90.3946762084961,89.59884643554688
408,408,408,2020-09-17,97.87450408935548,92.6074676513672,88.32746887207031
409,409,409,2020-09-18,95.4483413696289,90.74407958984376,94.51939392089844
410,410,410,2020-09-21,92.69090270996094,92.1610336303711,96.71279907226562
411,411,411,2020-09-22,92.79808807373048,95.2764129638672,90.43350219726562
412,412,412,2020-09-23,78.35807800292969,95.48992919921876,91.92810821533205
413,413,413,2020-09-24,81.17396545410156,94.9173355102539,90.3946762084961
414,414,414,2020-09-25,82.35293579101562,97.87450408935548,92.6074676513672
415,415,415,2020-09-28,82.66474914550781,95.4483413696289,90.74407958984376
416,416,416,2020-09-29,84.63294982910156,92.69090270996094,92.1610336303711
417,417,417,2020-09-30,86.99089813232422,92.79808807373048,95.2764129638672
418,418,418,2020-10-01,84.50628662109375,78.35807800292969,95.48992919921876
419,419,419,2020-10-02,87.00064086914062,81.17396545410156,94.9173355102539
420,420,420,2020-10-05,92.33039093017578,82.35293579101562,97.87450408935548
421,421,421,2020-10-06,91.33654022216795,82.66474914550781,95.4483413696289
422,422,422,2020-10-07,94.2109146118164,84.63294982910156,92.69090270996094
423,423,423,2020-10-08,94.46424102783205,86.99089813232422,92.79808807373048
424,424,424,2020-10-09,93.56783294677734,84.50628662109375,78.35807800292969
425,425,425,2020-10-12,92.50576782226562,87.00064086914062,81.17396545410156
426,426,426,2020-10-13,92.70065307617188,92.33039093017578,82.35293579101562
427,427,427,2020-10-14,92.1647491455078,91.33654022216795,82.66474914550781
428,428,428,2020-10-15,91.93092346191406,94.2109146118164,84.63294982910156
429,429,429,2020-10-16,91.0247573852539,94.46424102783205,86.99089813232422
430,430,430,2020-10-19,90.19654846191406,93.56783294677734,84.50628662109375
431,431,431,2020-10-20,91.16117095947266,92.50576782226562,87.00064086914062
432,432,432,2020-10-21,93.41192626953124,92.70065307617188,92.33039093017578
433,433,433,2020-10-22,92.52526092529295,92.1647491455078,91.33654022216795
434,434,434,2020-10-23,94.00630950927734,91.93092346191406,94.2109146118164
435,435,435,2020-10-26,92.05757904052734,91.0247573852539,94.46424102783205
436,436,436,2020-10-27,92.7396240234375,90.19654846191406,93.56783294677734
437,437,437,2020-10-28,88.45243072509766,91.16117095947266,92.50576782226562
438,438,438,2020-10-29,91.3657684326172,93.41192626953124,92.70065307617188
439,439,439,2020-10-30,90.82013702392578,92.52526092529295,92.1647491455078
440,440,440,2020-11-02,94.35706329345705,94.00630950927734,91.93092346191406
441,441,441,2020-11-03,95.11707305908205,92.05757904052734,91.0247573852539
442,442,442,2020-11-04,91.03449249267578,92.7396240234375,90.19654846191406
443,443,443,2020-11-05,102.7950210571289,88.45243072509766,91.16117095947266
444,444,444,2020-11-06,109.34273529052734,91.3657684326172,93.41192626953124
445,445,445,2020-11-09,113.73709106445312,90.82013702392578,92.52526092529295
446,446,446,2020-11-10,114.90631866455078,94.35706329345705,94.00630950927734
447,447,447,2020-11-11,115.5299072265625,95.11707305908205,92.05757904052734
448,448,448,2020-11-12,115.59812927246094,91.03449249267578,92.7396240234375
449,449,449,2020-11-13,119.33968353271484,102.7950210571289,88.45243072509766
450,450,450,2020-11-16,125.61455535888672,109.34273529052734,91.3657684326172
451,451,451,2020-11-17,124.6694107055664,113.73709106445312,90.82013702392578
452,452,452,2020-11-18,123.29558563232422,114.90631866455078,94.35706329345705
453,453,453,2020-11-19,122.57454681396484,115.5299072265625,95.11707305908205
454,454,454,2020-11-20,124.61094665527344,115.59812927246094,91.03449249267578
455,455,455,2020-11-23,130.6227264404297,119.33968353271484,102.7950210571289
456,456,456,2020-11-24,133.74072265625,125.61455535888672,109.34273529052734
457,457,457,2020-11-25,131.27557373046875,124.6694107055664,113.73709106445312
458,458,458,2020-11-27,134.13046264648438,123.29558563232422,114.90631866455078
459,459,459,2020-11-30,132.48377990722656,122.57454681396484,115.5299072265625
460,460,460,2020-12-01,132.39610290527344,124.61094665527344,115.59812927246094
461,461,461,2020-12-02,131.78225708007812,130.6227264404297,119.33968353271484
462,462,462,2020-12-03,128.34274291992188,133.74072265625,125.61455535888672
463,463,463,2020-12-04,135.65048217773438,131.27557373046875,124.6694107055664
464,464,464,2020-12-07,136.4104461669922,134.13046264648438,123.29558563232422
465,465,465,2020-12-08,140.25917053222656,132.48377990722656,122.57454681396484
466,466,466,2020-12-09,138.8950958251953,132.39610290527344,124.61094665527344
467,467,467,2020-12-10,138.177001953125,131.78225708007812,130.6227264404297
468,468,468,2020-12-11,135.46095275878906,128.34274291992188,133.74072265625
469,469,469,2020-12-14,131.47479248046875,135.65048217773438,131.27557373046875
470,470,470,2020-12-15,134.76727294921875,136.4104461669922,134.13046264648438
471,471,471,2020-12-16,132.6569366455078,140.25917053222656,132.48377990722656
472,472,472,2020-12-17,134.3178253173828,138.8950958251953,132.39610290527344
473,473,473,2020-12-18,135.7051544189453,138.177001953125,131.78225708007812
474,474,474,2020-12-21,138.75341796875,135.46095275878906,128.34274291992188
475,475,475,2020-12-22,142.9056396484375,131.47479248046875,135.65048217773438
476,476,476,2020-12-23,146.4619140625,134.76727294921875,136.4104461669922
477,477,477,2020-12-24,146.19813537597656,132.6569366455078,140.25917053222656
478,478,478,2020-12-28,146.27630615234375,134.3178253173828,138.8950958251953
479,479,479,2020-12-29,142.8568115234375,135.7051544189453,138.177001953125
480,480,480,2020-12-30,145.85618591308594,138.75341796875,135.46095275878906
481,481,481,2020-12-31,144.12692260742188,142.9056396484375,131.47479248046875
482,482,482,2021-01-04,149.11936950683594,146.4619140625,134.76727294921875
483,483,483,2021-01-05,159.1824493408203,146.19813537597656,132.6569366455078
484,484,484,2021-01-06,171.0725555419922,146.27630615234375,134.3178253173828
485,485,485,2021-01-07,179.7678680419922,142.8568115234375,135.7051544189453
486,486,486,2021-01-08,179.8655242919922,145.85618591308594,138.75341796875
487,487,487,2021-01-11,173.21217346191406,144.12692260742188,142.9056396484375
488,488,488,2021-01-12,178.30235290527344,149.11936950683594,146.4619140625
489,489,489,2021-01-13,175.7816925048828,159.1824493408203,146.19813537597656
490,490,490,2021-01-14,178.17532348632812,171.0725555419922,146.27630615234375
491,491,491,2021-01-15,175.99659729003906,179.7678680419922,142.8568115234375
492,492,492,2021-01-19,180.98910522460932,179.8655242919922,145.85618591308594
493,493,493,2021-01-20,176.0454864501953,173.21217346191406,144.12692260742188
494,494,494,2021-01-21,172.35243225097656,178.30235290527344,149.11936950683594
495,495,495,2021-01-22,169.71449279785156,175.7816925048828,159.1824493408203
496,496,496,2021-01-25,172.85067749023438,178.17532348632812,171.0725555419922
497,497,497,2021-01-26,171.3461151123047,175.99659729003906,179.7678680419922
498,498,498,2021-01-27,164.96629333496094,180.98910522460932,179.8655242919922
499,499,499,2021-01-28,162.54335021972656,176.0454864501953,173.21217346191406
500,500,500,2021-01-29,158.918701171875,172.35243225097656,178.30235290527344
501,501,501,2021-02-01,162.54335021972656,169.71449279785156,175.7816925048828
502,502,502,2021-02-02,165.3571014404297,172.85067749023438,178.17532348632812
503,503,503,2021-02-03,158.15663146972656,171.3461151123047,175.99659729003906
504,504,504,2021-02-04,151.33717346191406,164.96629333496094,180.98910522460932
505,505,505,2021-02-05,153.554931640625,162.54335021972656,176.0454864501953
506,506,506,2021-02-08,157.84397888183594,158.918701171875,172.35243225097656
507,507,507,2021-02-09,155.04000854492188,162.54335021972656,169.71449279785156
508,508,508,2021-02-10,152.46070861816406,165.3571014404297,172.85067749023438
509,509,509,2021-02-11,156.17332458496094,158.15663146972656,171.3461151123047
510,510,510,2021-02-12,160.85313415527344,151.33717346191406,164.96629333496094
511,511,511,2021-02-16,158.46926879882812,153.554931640625,162.54335021972656
512,512,512,2021-02-17,153.8480682373047,157.84397888183594,158.918701171875
513,513,513,2021-02-18,138.206298828125,155.04000854492188,162.54335021972656
514,514,514,2021-02-19,152.57797241210938,152.46070861816406,165.3571014404297
515,515,515,2021-02-22,152.89059448242188,156.17332458496094,158.15663146972656
516,516,516,2021-02-23,151.06361389160156,160.85313415527344,151.33717346191406
517,517,517,2021-02-24,157.19915771484375,158.46926879882812,153.554931640625
518,518,518,2021-02-25,149.94981384277344,153.8480682373047,157.84397888183594
519,519,519,2021-02-26,153.5940399169922,138.206298828125,155.04000854492188
520,520,520,2021-03-01,149.43202209472656,152.57797241210938,152.46070861816406
521,521,521,2021-03-02,150.1842803955078,152.89059448242188,156.17332458496094
522,522,522,2021-03-03,143.61886596679688,151.06361389160156,160.85313415527344
523,523,523,2021-03-04,138.25511169433594,157.19915771484375,158.46926879882812
524,524,524,2021-03-05,140.57064819335938,149.94981384277344,153.8480682373047
525,525,525,2021-03-08,137.45399475097656,153.5940399169922,138.206298828125
526,526,526,2021-03-09,142.41714477539062,149.43202209472656,152.57797241210938
527,527,527,2021-03-10,148.7969970703125,150.1842803955078,152.89059448242188
528,528,528,2021-03-11,157.96517944335938,143.61886596679688,151.06361389160156
529,529,529,2021-03-12,154.05691528320312,138.25511169433594,157.19915771484375
530,530,530,2021-03-15,155.57518005371094,140.57064819335938,149.94981384277344
531,531,531,2021-03-16,152.17626953125,137.45399475097656,153.5940399169922
532,532,532,2021-03-17,152.71499633789062,142.41714477539062,149.43202209472656
533,533,533,2021-03-18,149.39447021484375,148.7969970703125,150.1842803955078
534,534,534,2021-03-19,148.39537048339844,157.96517944335938,143.61886596679688
535,535,535,2021-03-22,149.0320587158203,154.05691528320312,138.25511169433594
536,536,536,2021-03-23,143.4684600830078,155.57518005371094,140.57064819335938
537,537,537,2021-03-24,143.62518310546875,152.17626953125,137.45399475097656
538,538,538,2021-03-25,145.8780059814453,152.71499633789062,142.41714477539062
539,539,539,2021-03-26,147.31790161132812,149.39447021484375,148.7969970703125
540,540,540,2021-03-29,143.40969848632812,148.39537048339844,157.96517944335938
541,541,541,2021-03-30,142.4105682373047,149.0320587158203,154.05691528320312
542,542,542,2021-03-31,143.11582946777344,143.4684600830078,155.57518005371094
543,543,543,2021-04-01,147.6509552001953,143.62518310546875,152.17626953125
544,544,544,2021-04-05,147.14158630371094,145.8780059814453,152.71499633789062
545,545,545,2021-04-06,149.75686645507812,147.31790161132812,149.39447021484375
546,546,546,2021-04-07,140.75523376464844,143.40969848632812,148.39537048339844
547,547,547,2021-04-08,143.17457580566406,142.4105682373047,149.0320587158203
548,548,548,2021-04-09,144.30105590820312,143.11582946777344,143.4684600830078
549,549,549,2021-04-12,144.68304443359375,147.6509552001953,143.62518310546875
550,550,550,2021-04-13,145.53521728515625,147.14158630371094,145.8780059814453
551,551,551,2021-04-14,149.79603576660156,149.75686645507812,147.31790161132812
552,552,552,2021-04-15,147.42564392089844,140.75523376464844,143.40969848632812
553,553,553,2021-04-16,148.9145050048828,143.17457580566406,142.4105682373047
554,554,554,2021-04-19,154.2724151611328,144.30105590820312,143.11582946777344
555,555,555,2021-04-20,145.47647094726562,144.68304443359375,147.6509552001953
556,556,556,2021-04-21,149.9136199951172,145.53521728515625,147.14158630371094
557,557,557,2021-04-22,152.60726928710938,149.79603576660156,149.75686645507812
558,558,558,2021-04-23,157.9259796142578,147.42564392089844,140.75523376464844
559,559,559,2021-04-26,167.07460021972656,148.9145050048828,143.17457580566406
560,560,560,2021-04-27,166.27139282226562,154.2724151611328,144.30105590820312
561,561,561,2021-04-28,165.9285430908203,145.47647094726562,144.68304443359375
562,562,562,2021-04-29,164.18502807617188,149.9136199951172,145.53521728515625
563,563,563,2021-04-30,164.72377014160156,152.60726928710938,149.79603576660156
564,564,564,2021-05-03,162.5884246826172,157.9259796142578,147.42564392089844
565,565,565,2021-05-04,158.7879638671875,167.07460021972656,148.9145050048828
566,566,566,2021-05-05,163.72463989257812,166.27139282226562,154.2724151611328
567,567,567,2021-05-06,149.71774291992188,165.9285430908203,145.47647094726562
568,568,568,2021-05-07,159.38543701171875,164.18502807617188,149.9136199951172
569,569,569,2021-05-10,156.21185302734375,164.72377014160156,152.60726928710938
570,570,570,2021-05-11,157.21095275878906,162.5884246826172,157.9259796142578
571,571,571,2021-05-12,151.4318389892578,158.7879638671875,167.07460021972656
572,572,572,2021-05-13,154.45851135253906,163.72463989257812,166.27139282226562
573,573,573,2021-05-14,160.4530792236328,149.71774291992188,165.9285430908203
574,574,574,2021-05-17,154.5564727783203,159.38543701171875,164.18502807617188
575,575,575,2021-05-18,156.0845184326172,156.21185302734375,164.72377014160156
576,576,576,2021-05-19,153.7630615234375,157.21095275878906,162.5884246826172
577,577,577,2021-05-20,154.75241088867188,151.4318389892578,158.7879638671875
578,578,578,2021-05-21,156.30979919433594,154.45851135253906,163.72463989257812
579,579,579,2021-05-24,156.319580078125,160.4530792236328,149.71774291992188
580,580,580,2021-05-25,154.78175354003906,154.5564727783203,159.38543701171875
581,581,581,2021-05-26,158.8760986328125,156.0845184326172,156.21185302734375
582,582,582,2021-05-27,165.1057891845703,153.7630615234375,157.21095275878906
583,583,583,2021-05-28,163.65606689453125,154.75241088867188,151.4318389892578
584,584,584,2021-06-01,167.91696166992188,156.30979919433594,154.45851135253906
585,585,585,2021-06-02,166.86886596679688,156.319580078125,160.4530792236328
586,586,586,2021-06-03,164.72377014160156,154.78175354003906,154.5564727783203
587,587,587,2021-06-04,169.9836883544922,158.8760986328125,156.0845184326172
588,588,588,2021-06-07,167.2802734375,165.1057891845703,153.7630615234375
589,589,589,2021-06-08,172.40310668945312,163.65606689453125,154.75241088867188
590,590,590,2021-06-09,170.7966766357422,167.91696166992188,156.30979919433594
591,591,591,2021-06-10,164.71011352539062,166.86886596679688,156.319580078125
592,592,592,2021-06-11,167.06622314453125,164.72377014160156,154.78175354003906
593,593,593,2021-06-14,165.25990295410156,169.9836883544922,158.8760986328125
594,594,594,2021-06-15,162.99217224121094,167.2802734375,165.1057891845703
595,595,595,2021-06-16,162.25587463378906,172.40310668945312,163.65606689453125
596,596,596,2021-06-17,160.87167358398438,170.7966766357422,167.91696166992188
597,597,597,2021-06-18,155.07965087890625,164.71011352539062,166.86886596679688
598,598,598,2021-06-21,158.45669555664062,167.06622314453125,164.72377014160156
599,599,599,2021-06-22,158.62359619140625,165.25990295410156,169.9836883544922
600,600,600,2021-06-23,160.67532348632812,162.99217224121094,167.2802734375
601,601,601,2021-06-24,162.9332733154297,162.25587463378906,172.40310668945312
602,602,602,2021-06-25,163.71864318847656,160.87167358398438,170.7966766357422
603,603,603,2021-06-28,165.95692443847656,155.07965087890625,164.71011352539062
604,604,604,2021-06-29,164.4745330810547,158.45669555664062,167.06622314453125
605,605,605,2021-06-30,165.37770080566406,158.62359619140625,165.25990295410156
606,606,606,2021-07-01,168.8823699951172,160.67532348632812,162.99217224121094
607,607,607,2021-07-02,167.52761840820312,162.9332733154297,162.25587463378906
608,608,608,2021-07-06,165.4758758544922,163.71864318847656,160.87167358398438
609,609,609,2021-07-07,166.9287872314453,165.95692443847656,155.07965087890625
610,610,610,2021-07-08,164.83778381347656,164.4745330810547,158.45669555664062
611,611,611,2021-07-09,172.2987060546875,165.37770080566406,158.62359619140625
612,612,612,2021-07-12,184.0595092773437,168.8823699951172,160.67532348632812
613,613,613,2021-07-13,181.4776306152344,167.52761840820312,162.9332733154297
614,614,614,2021-07-14,179.1804656982422,165.4758758544922,163.71864318847656
615,615,615,2021-07-15,182.4298553466797,166.9287872314453,165.95692443847656
616,616,616,2021-07-16,177.3544921875,164.83778381347656,164.4745330810547
617,617,617,2021-07-19,174.8216552734375,172.2987060546875,165.37770080566406
618,618,618,2021-07-20,183.82391357421875,184.0595092773437,168.8823699951172
619,619,619,2021-07-21,186.7395477294922,181.4776306152344,167.52761840820312
620,620,620,2021-07-22,189.23309326171875,179.1804656982422,165.4758758544922
621,621,621,2021-07-23,186.86720275878903,182.4298553466797,166.9287872314453
622,622,622,2021-07-26,191.2750244140625,177.3544921875,164.83778381347656
623,623,623,2021-07-27,185.53207397460932,174.8216552734375,172.2987060546875
624,624,624,2021-07-28,190.98049926757807,183.82391357421875,184.0595092773437
625,625,625,2021-07-29,199.10903930664065,186.7395477294922,181.4776306152344
626,626,626,2021-07-30,202.2700958251953,189.23309326171875,179.1804656982422
627,627,627,2021-08-02,203.11436462402344,186.86720275878903,182.4298553466797
628,628,628,2021-08-03,203.19290161132807,191.2750244140625,177.3544921875
629,629,629,2021-08-04,203.05545043945312,185.53207397460932,174.8216552734375
630,630,630,2021-08-05,214.6199493408203,190.98049926757807,183.82391357421875
631,631,631,2021-08-06,222.5619201660156,199.10903930664065,186.7395477294922
632,632,632,2021-08-09,227.1464691162109,202.2700958251953,189.23309326171875
633,633,633,2021-08-10,234.656478881836,203.11436462402344,186.86720275878903
634,634,634,2021-08-11,231.672119140625,203.19290161132807,191.2750244140625
635,635,635,2021-08-12,232.2120513916016,203.05545043945312,185.53207397460932
636,636,636,2021-08-13,230.9162139892578,214.6199493408203,190.98049926757807
637,637,637,2021-08-16,221.7667236328125,222.5619201660156,199.10903930664065
638,638,638,2021-08-17,212.4896240234375,227.1464691162109,202.2700958251953
639,639,639,2021-08-18,213.74620056152344,234.656478881836,203.11436462402344
640,640,640,2021-08-19,209.4463348388672,231.672119140625,203.19290161132807
641,641,641,2021-08-20,215.6605224609375,232.2120513916016,203.05545043945312
642,642,642,2021-08-23,223.76939392089844,230.9162139892578,214.6199493408203
643,643,643,2021-08-24,225.0063323974609,221.7667236328125,222.5619201660156
644,644,644,2021-08-25,229.88540649414065,212.4896240234375,227.1464691162109
645,645,645,2021-08-26,226.47886657714844,213.74620056152344,234.656478881836
646,646,646,2021-08-27,232.3200225830078,209.4463348388672,231.672119140625
647,647,647,2021-08-30,232.6439971923828,215.6605224609375,232.2120513916016
648,648,648,2021-08-31,232.40838623046875,223.76939392089844,230.9162139892578
649,649,649,2021-09-01,234.8233795166016,225.0063323974609,221.7667236328125
650,650,650,2021-09-02,239.5650177001953,229.88540649414065,212.4896240234375
651,651,651,2021-09-03,237.4347076416016,226.47886657714844,213.74620056152344
652,652,652,2021-09-07,234.4110717773437,232.3200225830078,209.4463348388672
653,653,653,2021-09-08,234.90191650390625,232.6439971923828,215.6605224609375
654,654,654,2021-09-09,238.95635986328125,232.40838623046875,223.76939392089844
655,655,655,2021-09-10,236.75732421875,234.8233795166016,225.0063323974609
656,656,656,2021-09-13,224.93765258789065,239.5650177001953,229.88540649414065
657,657,657,2021-09-14,226.2530975341797,237.4347076416016,226.47886657714844
658,658,658,2021-09-15,229.6988677978516,234.4110717773437,232.3200225830078
659,659,659,2021-09-16,227.3978576660156,234.90191650390625,232.6439971923828
660,660,660,2021-09-17,223.07115173339844,238.95635986328125,232.40838623046875
661,661,661,2021-09-20,211.8905639648437,236.75732421875,234.8233795166016
662,662,662,2021-09-21,212.88375854492188,224.93765258789065,239.5650177001953
663,663,663,2021-09-22,219.56060791015625,226.2530975341797,237.4347076416016
664,664,664,2021-09-23,225.33282470703125,229.6988677978516,234.4110717773437
665,665,665,2021-09-24,222.628646850586,227.3978576660156,234.90191650390625
666,666,666,2021-09-27,218.5477752685547,223.07115173339844,238.95635986328125
667,667,667,2021-09-28,212.84439086914065,211.8905639648437,236.75732421875
668,668,668,2021-09-29,215.32241821289065,212.88375854492188,224.93765258789065
669,669,669,2021-09-30,215.32241821289065,219.56060791015625,226.2530975341797
670,670,670,2021-10-01,215.2437286376953,225.33282470703125,229.6988677978516
671,671,671,2021-10-04,211.62506103515625,222.628646850586,227.3978576660156
672,672,672,2021-10-05,218.6854553222656,218.5477752685547,223.07115173339844
673,673,673,2021-10-06,218.6657867431641,212.84439086914065,211.8905639648437
674,674,674,2021-10-07,218.59698486328125,215.32241821289065,212.88375854492188
675,675,675,2021-10-08,211.47756958007807,215.32241821289065,219.56060791015625
676,676,676,2021-10-11,210.59255981445312,215.2437286376953,225.33282470703125
677,677,677,2021-10-12,213.2574157714844,211.62506103515625,222.628646850586
678,678,678,2021-10-13,219.9342803955078,218.6854553222656,218.5477752685547
679,679,679,2021-10-14,227.4765472412109,218.6657867431641,212.84439086914065
680,680,680,2021-10-15,224.95916748046875,218.59698486328125,215.32241821289065
681,681,681,2021-10-18,232.9635772705078,211.47756958007807,215.32241821289065
682,682,682,2021-10-19,232.01956176757807,210.59255981445312,215.2437286376953
683,683,683,2021-10-20,231.25254821777344,213.2574157714844,211.62506103515625
684,684,684,2021-10-21,230.2593994140625,219.9342803955078,218.6854553222656
685,685,685,2021-10-22,227.65353393554688,227.4765472412109,218.6657867431641
686,686,686,2021-10-25,235.4514617919922,224.95916748046875,218.59698486328125
687,687,687,2021-10-26,232.22607421875,232.9635772705078,211.47756958007807
688,688,688,2021-10-27,227.88951110839844,232.01956176757807,210.59255981445312
689,689,689,2021-10-28,242.1086578369141,231.25254821777344,213.2574157714844
690,690,690,2021-10-29,246.29769897460932,230.2593994140625,219.9342803955078
691,691,691,2021-11-01,251.6077423095703,227.65353393554688,227.4765472412109
692,692,692,2021-11-02,255.6886138916016,235.4514617919922,224.95916748046875
693,693,693,2021-11-03,257.5864562988281,232.22607421875,232.9635772705078
694,694,694,2021-11-04,268.1180725097656,227.88951110839844,232.01956176757807
695,695,695,2021-11-05,267.9705810546875,242.1086578369141,231.25254821777344
696,696,696,2021-11-08,273.8804016113281,246.29769897460932,230.2593994140625
697,697,697,2021-11-09,269.9963073730469,251.6077423095703,227.65353393554688
698,698,698,2021-11-10,261.3232116699219,255.6886138916016,235.4514617919922
699,699,699,2021-11-11,267.7738952636719,257.5864562988281,232.22607421875
700,700,700,2021-11-12,271.79571533203125,268.1180725097656,227.88951110839844
701,701,701,2021-11-15,266.7708435058594,267.9705810546875,242.1086578369141
702,702,702,2021-11-16,267.93121337890625,273.8804016113281,246.29769897460932
703,703,703,2021-11-17,268.8359069824219,269.9963073730469,251.6077423095703
704,704,704,2021-11-18,270.0847473144531,261.3232116699219,255.6886138916016
705,705,705,2021-11-19,276.7419738769531,267.7738952636719,257.5864562988281
706,706,706,2021-11-22,279.072509765625,271.79571533203125,268.1180725097656
707,707,707,2021-11-23,270.576416015625,266.7708435058594,267.9705810546875
708,708,708,2021-11-24,269.9077453613281,267.93121337890625,273.8804016113281
709,709,709,2021-11-26,262.40484619140625,268.8359069824219,269.9963073730469
710,710,710,2021-11-29,271.29425048828125,270.0847473144531,261.3232116699219
711,711,711,2021-11-30,262.0508117675781,276.7419738769531,267.7738952636719
712,712,712,2021-12-01,255.5214691162109,279.072509765625,271.79571533203125
713,713,713,2021-12-02,257.0357971191406,270.576416015625,266.7708435058594
714,714,714,2021-12-03,247.2810211181641,269.9077453613281,267.93121337890625
715,715,715,2021-12-06,244.3998565673828,262.40484619140625,268.8359069824219
716,716,716,2021-12-07,255.206771850586,271.29425048828125,270.0847473144531
717,717,717,2021-12-08,260.231689453125,262.0508117675781,276.7419738769531
718,718,718,2021-12-09,253.1811065673828,255.5214691162109,279.072509765625
719,719,719,2021-12-10,258.4911193847656,257.0357971191406,270.576416015625
720,720,720,2021-12-13,244.655517578125,247.2810211181641,269.9077453613281
721,721,721,2021-12-14,239.768295288086,244.3998565673828,262.40484619140625
722,722,722,2021-12-15,235.7955780029297,255.206771850586,271.29425048828125
723,723,723,2021-12-16,227.4432830810547,260.231689453125,262.0508117675781
724,724,724,2021-12-17,226.40907287597656,253.1811065673828,255.5214691162109
725,725,725,2021-12-20,214.84585571289065,258.4911193847656,257.0357971191406
726,726,726,2021-12-21,220.7751922607422,244.655517578125,247.2810211181641
727,727,727,2021-12-22,221.8389587402344,239.768295288086,244.3998565673828
728,728,728,2021-12-23,224.4687347412109,235.7955780029297,255.206771850586
729,729,729,2021-12-27,229.5904541015625,227.4432830810547,260.231689453125
730,730,730,2021-12-28,229.29498291015625,226.40907287597656,253.1811065673828
731,731,731,2021-12-29,229.029052734375,214.84585571289065,258.4911193847656
732,732,732,2021-12-30,230.82164001464844,220.7751922607422,244.655517578125
733,733,733,2021-12-31,230.25038146972656,221.8389587402344,239.768295288086
734,734,734,2022-01-03,233.1067047119141,224.4687347412109,235.7955780029297
735,735,735,2022-01-04,238.927734375,229.5904541015625,227.4432830810547
736,736,736,2022-01-05,232.0922241210937,229.29498291015625,226.40907287597656
737,737,737,2022-01-06,229.8662567138672,229.029052734375,214.84585571289065
738,738,738,2022-01-07,232.46649169921875,230.82164001464844,220.7751922607422
739,739,739,2022-01-10,223.55276489257807,230.25038146972656,221.8389587402344
740,740,740,2022-01-11,236.5540008544922,233.1067047119141,224.4687347412109
741,741,741,2022-01-12,237.4404754638672,238.927734375,229.5904541015625
742,742,742,2022-01-13,231.6884002685547,232.0922241210937,229.29498291015625
743,743,743,2022-01-14,230.15185546875,229.8662567138672,229.029052734375
744,744,744,2022-01-18,222.8928375244141,232.46649169921875,230.82164001464844
745,745,745,2022-01-19,216.38235473632807,223.55276489257807,230.25038146972656
746,746,746,2022-01-20,213.88058471679688,236.5540008544922,233.1067047119141
747,747,747,2022-01-21,209.5468597412109,237.4404754638672,238.927734375
748,748,748,2022-01-24,208.72933959960932,231.6884002685547,232.0922241210937
749,749,749,2022-01-25,202.90830993652344,230.15185546875,229.8662567138672
750,750,750,2022-01-26,202.52420043945312,222.8928375244141,232.46649169921875
751,751,751,2022-01-27,202.3370513916016,216.38235473632807,223.55276489257807
752,752,752,2022-01-28,203.12501525878903,213.88058471679688,236.5540008544922
753,753,753,2022-01-31,217.41653442382807,209.5468597412109,237.4404754638672
754,754,754,2022-02-01,221.8093719482422,208.72933959960932,231.6884002685547
755,755,755,2022-02-02,218.1552581787109,202.90830993652344,230.15185546875
756,756,756,2022-02-03,211.82208251953125,202.52420043945312,222.8928375244141
757,757,757,2022-02-04,212.7676239013672,202.3370513916016,216.38235473632807
758,758,758,2022-02-07,216.4709930419922,203.12501525878903,213.88058471679688
