,Date,MAA
0,2019-02-04 00:00:00-05:00,87.5921401977539
1,2019-02-05 00:00:00-05:00,87.64335632324219
2,2019-02-06 00:00:00-05:00,87.62628936767578
3,2019-02-07 00:00:00-05:00,88.31754302978516
4,2019-02-08 00:00:00-05:00,88.60769653320312
5,2019-02-11 00:00:00-05:00,88.66743469238281
6,2019-02-12 00:00:00-05:00,87.96764373779297
7,2019-02-13 00:00:00-05:00,88.78689575195312
8,2019-02-14 00:00:00-05:00,88.43701934814453
9,2019-02-15 00:00:00-05:00,88.90638732910156
10,2019-02-19 00:00:00-05:00,88.75276947021484
11,2019-02-20 00:00:00-05:00,88.0785903930664
12,2019-02-21 00:00:00-05:00,88.9917221069336
13,2019-02-22 00:00:00-05:00,89.17945861816406
14,2019-02-25 00:00:00-05:00,88.50530242919922
15,2019-02-26 00:00:00-05:00,88.75276947021484
16,2019-02-27 00:00:00-05:00,88.07005310058594
17,2019-02-28 00:00:00-05:00,88.39434814453125
18,2019-03-01 00:00:00-05:00,87.98469543457031
19,2019-03-04 00:00:00-05:00,88.821044921875
20,2019-03-05 00:00:00-05:00,89.07706451416016
21,2019-03-06 00:00:00-05:00,89.15386962890625
22,2019-03-07 00:00:00-05:00,89.58908081054688
23,2019-03-08 00:00:00-05:00,89.96459197998047
24,2019-03-11 00:00:00-04:00,91.13375091552734
25,2019-03-12 00:00:00-04:00,91.6457748413086
26,2019-03-13 00:00:00-04:00,91.70549774169922
27,2019-03-14 00:00:00-04:00,92.37967681884766
28,2019-03-15 00:00:00-04:00,91.88471984863281
29,2019-03-18 00:00:00-04:00,90.96305847167969
30,2019-03-19 00:00:00-04:00,90.61314392089844
31,2019-03-20 00:00:00-04:00,90.7923812866211
32,2019-03-21 00:00:00-04:00,92.00420379638672
33,2019-03-22 00:00:00-04:00,92.1151351928711
34,2019-03-25 00:00:00-04:00,92.58451080322266
35,2019-03-26 00:00:00-04:00,93.2501449584961
36,2019-03-27 00:00:00-04:00,92.79784393310547
37,2019-03-28 00:00:00-04:00,93.54882049560547
38,2019-03-29 00:00:00-04:00,93.30134582519531
39,2019-04-01 00:00:00-04:00,92.87467193603516
40,2019-04-02 00:00:00-04:00,93.82191467285156
41,2019-04-03 00:00:00-04:00,93.78778076171875
42,2019-04-04 00:00:00-04:00,93.33546447753906
43,2019-04-05 00:00:00-04:00,93.75364685058594
44,2019-04-08 00:00:00-04:00,93.2586669921875
45,2019-04-09 00:00:00-04:00,93.29281616210938
46,2019-04-10 00:00:00-04:00,94.00965118408203
47,2019-04-11 00:00:00-04:00,94.4192886352539
48,2019-04-12 00:00:00-04:00,94.8324966430664
49,2019-04-15 00:00:00-04:00,94.63450622558594
50,2019-04-16 00:00:00-04:00,91.75062561035156
51,2019-04-17 00:00:00-04:00,90.32157897949219
52,2019-04-18 00:00:00-04:00,91.73340606689453
53,2019-04-22 00:00:00-04:00,90.53681182861328
54,2019-04-23 00:00:00-04:00,91.74199676513672
55,2019-04-24 00:00:00-04:00,92.94720458984375
56,2019-04-25 00:00:00-04:00,92.96442413330078
57,2019-04-26 00:00:00-04:00,93.80806732177734
58,2019-04-29 00:00:00-04:00,92.59426879882812
59,2019-04-30 00:00:00-04:00,94.18684387207031
60,2019-05-01 00:00:00-04:00,94.04912567138672
61,2019-05-02 00:00:00-04:00,94.32459259033203
62,2019-05-03 00:00:00-04:00,94.56562805175781
63,2019-05-06 00:00:00-04:00,94.54842376708984
64,2019-05-07 00:00:00-04:00,92.95582580566406
65,2019-05-08 00:00:00-04:00,93.79945373535156
66,2019-05-09 00:00:00-04:00,94.39347076416016
67,2019-05-10 00:00:00-04:00,95.58146667480469
68,2019-05-13 00:00:00-04:00,95.62449645996094
69,2019-05-14 00:00:00-04:00,95.96883392333984
70,2019-05-15 00:00:00-04:00,96.96742248535156
71,2019-05-16 00:00:00-04:00,97.7077865600586
72,2019-05-17 00:00:00-04:00,99.04212951660156
73,2019-05-20 00:00:00-04:00,97.8196792602539
74,2019-05-21 00:00:00-04:00,98.14681243896484
75,2019-05-22 00:00:00-04:00,98.52558898925781
76,2019-05-23 00:00:00-04:00,98.9732437133789
77,2019-05-24 00:00:00-04:00,98.8441162109375
78,2019-05-28 00:00:00-04:00,97.5097885131836
79,2019-05-29 00:00:00-04:00,96.82110595703125
80,2019-05-30 00:00:00-04:00,97.57005310058594
81,2019-05-31 00:00:00-04:00,98.29317474365234
82,2019-06-03 00:00:00-04:00,98.72359466552734
83,2019-06-04 00:00:00-04:00,97.8541259765625
84,2019-06-05 00:00:00-04:00,100.63471221923828
85,2019-06-06 00:00:00-04:00,101.18567657470703
86,2019-06-07 00:00:00-04:00,101.0048828125
87,2019-06-10 00:00:00-04:00,100.81549072265625
88,2019-06-11 00:00:00-04:00,100.78106689453125
89,2019-06-12 00:00:00-04:00,101.1253890991211
90,2019-06-13 00:00:00-04:00,101.6160888671875
91,2019-06-14 00:00:00-04:00,101.40086364746094
92,2019-06-17 00:00:00-04:00,102.2789535522461
93,2019-06-18 00:00:00-04:00,101.40086364746094
94,2019-06-19 00:00:00-04:00,102.61469268798828
95,2019-06-20 00:00:00-04:00,103.28616333007812
96,2019-06-21 00:00:00-04:00,102.51998901367188
97,2019-06-24 00:00:00-04:00,102.28754425048828
98,2019-06-25 00:00:00-04:00,101.10816955566406
99,2019-06-26 00:00:00-04:00,99.32618713378906
100,2019-06-27 00:00:00-04:00,100.13541412353516
101,2019-06-28 00:00:00-04:00,101.37504577636719
102,2019-07-01 00:00:00-04:00,102.03791046142578
103,2019-07-02 00:00:00-04:00,103.77685546875
104,2019-07-03 00:00:00-04:00,104.6549301147461
105,2019-07-05 00:00:00-04:00,104.38807678222656
106,2019-07-08 00:00:00-04:00,105.14562225341797
107,2019-07-09 00:00:00-04:00,105.43830871582031
108,2019-07-10 00:00:00-04:00,106.36803436279297
109,2019-07-11 00:00:00-04:00,104.99067687988281
110,2019-07-12 00:00:00-04:00,104.73035430908203
111,2019-07-15 00:00:00-04:00,104.9472885131836
112,2019-07-16 00:00:00-04:00,105.05139923095703
113,2019-07-17 00:00:00-04:00,104.8518295288086
114,2019-07-18 00:00:00-04:00,105.3724594116211
115,2019-07-19 00:00:00-04:00,103.29866790771484
116,2019-07-22 00:00:00-04:00,102.73468017578125
117,2019-07-23 00:00:00-04:00,103.38543701171875
118,2019-07-24 00:00:00-04:00,102.98629760742188
119,2019-07-25 00:00:00-04:00,102.93424224853516
120,2019-07-26 00:00:00-04:00,103.02967834472656
121,2019-07-29 00:00:00-04:00,103.41146087646484
122,2019-07-30 00:00:00-04:00,103.44618225097656
123,2019-07-31 00:00:00-04:00,102.2487564086914
124,2019-08-01 00:00:00-04:00,104.76505279541016
125,2019-08-02 00:00:00-04:00,105.50260162353516
126,2019-08-05 00:00:00-04:00,101.97978973388672
127,2019-08-06 00:00:00-04:00,104.57418060302734
128,2019-08-07 00:00:00-04:00,105.46791076660156
129,2019-08-08 00:00:00-04:00,106.79547119140625
130,2019-08-09 00:00:00-04:00,107.40284729003906
131,2019-08-12 00:00:00-04:00,107.80196380615234
132,2019-08-13 00:00:00-04:00,107.82801055908203
133,2019-08-14 00:00:00-04:00,106.4136962890625
134,2019-08-15 00:00:00-04:00,107.18592071533203
135,2019-08-16 00:00:00-04:00,107.77597045898438
136,2019-08-19 00:00:00-04:00,109.615478515625
137,2019-08-20 00:00:00-04:00,108.74778747558594
138,2019-08-21 00:00:00-04:00,109.14691925048828
139,2019-08-22 00:00:00-04:00,110.1447525024414
140,2019-08-23 00:00:00-04:00,108.30525207519531
141,2019-08-26 00:00:00-04:00,109.38117980957031
142,2019-08-27 00:00:00-04:00,108.59158325195312
143,2019-08-28 00:00:00-04:00,109.71089935302734
144,2019-08-29 00:00:00-04:00,110.11005401611328
145,2019-08-30 00:00:00-04:00,109.91915130615234
146,2019-09-03 00:00:00-04:00,110.96038055419922
147,2019-09-04 00:00:00-04:00,111.54174041748047
148,2019-09-05 00:00:00-04:00,111.36820220947266
149,2019-09-06 00:00:00-04:00,111.77601623535156
150,2019-09-09 00:00:00-04:00,111.48100280761719
151,2019-09-10 00:00:00-04:00,111.012451171875
152,2019-09-11 00:00:00-04:00,111.54174041748047
153,2019-09-12 00:00:00-04:00,111.63719940185547
154,2019-09-13 00:00:00-04:00,110.16210174560547
155,2019-09-16 00:00:00-04:00,111.11656951904297
156,2019-09-17 00:00:00-04:00,112.51356506347656
157,2019-09-18 00:00:00-04:00,112.51356506347656
158,2019-09-19 00:00:00-04:00,112.64373779296875
159,2019-09-20 00:00:00-04:00,111.97559356689453
160,2019-09-23 00:00:00-04:00,112.0536880493164
161,2019-09-24 00:00:00-04:00,112.14043426513672
162,2019-09-25 00:00:00-04:00,112.70442962646484
163,2019-09-26 00:00:00-04:00,113.19905090332031
164,2019-09-27 00:00:00-04:00,113.08623504638672
165,2019-09-30 00:00:00-04:00,112.8085708618164
166,2019-10-01 00:00:00-04:00,112.78253173828125
167,2019-10-02 00:00:00-04:00,113.25977325439453
168,2019-10-03 00:00:00-04:00,113.70228576660156
169,2019-10-04 00:00:00-04:00,114.91706848144531
170,2019-10-07 00:00:00-04:00,115.12529754638672
171,2019-10-08 00:00:00-04:00,115.09925842285156
172,2019-10-09 00:00:00-04:00,115.3769302368164
173,2019-10-10 00:00:00-04:00,115.810791015625
174,2019-10-11 00:00:00-04:00,115.18151092529297
175,2019-10-14 00:00:00-04:00,115.90691375732422
176,2019-10-15 00:00:00-04:00,116.40509796142578
177,2019-10-16 00:00:00-04:00,116.60611724853516
178,2019-10-17 00:00:00-04:00,117.18292236328125
179,2019-10-18 00:00:00-04:00,118.11809539794922
180,2019-10-21 00:00:00-04:00,119.61259460449219
181,2019-10-22 00:00:00-04:00,119.19306182861328
