,Unnamed: 0,Date,CHD
173,173,2019-10-11,70.45260620117188
174,174,2019-10-14,70.03438568115234
175,175,2019-10-15,69.19793701171875
176,176,2019-10-16,69.3785400390625
177,177,2019-10-17,70.11043548583984
178,178,2019-10-18,70.23399353027344
179,179,2019-10-21,70.05340576171875
180,180,2019-10-22,70.5096435546875
181,181,2019-10-23,71.55522155761719
182,182,2019-10-24,72.0019760131836
183,183,2019-10-25,71.18450927734375
184,184,2019-10-28,70.90888214111328
185,185,2019-10-29,70.00586700439453
186,186,2019-10-30,71.67879486083984
187,187,2019-10-31,66.47943878173828
188,188,2019-11-01,65.37683868408203
189,189,2019-11-04,63.83699417114258
190,190,2019-11-05,63.94155502319336
191,191,2019-11-06,64.169677734375
192,192,2019-11-07,63.865516662597656
193,193,2019-11-08,64.23622131347656
194,194,2019-11-11,64.18869018554688
195,195,2019-11-12,63.73244857788086
196,196,2019-11-13,64.98712158203125
197,197,2019-11-14,64.87077331542969
198,198,2019-11-15,64.24134063720703
199,199,2019-11-18,64.87077331542969
200,200,2019-11-19,65.71003723144531
201,201,2019-11-20,66.45391082763672
202,202,2019-11-21,65.76724243164062
203,203,2019-11-22,65.65282440185547
204,204,2019-11-25,65.6051254272461
205,205,2019-11-26,66.28225708007812
206,206,2019-11-27,66.94983673095703
207,207,2019-11-29,66.98799133300781
208,208,2019-12-02,66.57789611816406
209,209,2019-12-03,65.91986846923828
210,210,2019-12-04,66.89263153076172
211,211,2019-12-05,66.5111312866211
212,212,2019-12-06,66.9975357055664
213,213,2019-12-09,67.09290313720703
214,214,2019-12-10,66.13919067382812
215,215,2019-12-11,66.18688201904297
216,216,2019-12-12,66.32994079589844
217,217,2019-12-13,66.74956512451172
218,218,2019-12-16,65.72909545898438
219,219,2019-12-17,65.55744171142578
220,220,2019-12-18,65.4334716796875
221,221,2019-12-19,66.27272033691406
222,222,2019-12-20,66.9975357055664
223,223,2019-12-23,66.90216827392578
224,224,2019-12-24,67.09290313720703
225,225,2019-12-26,67.1119613647461
226,226,2019-12-27,67.42668914794922
227,227,2019-12-30,67.09290313720703
228,228,2019-12-31,67.09290313720703
229,229,2020-01-02,66.78772735595703
230,230,2020-01-03,67.01660919189453
231,231,2020-01-06,67.27410888671875
232,232,2020-01-07,66.6255874633789
233,233,2020-01-08,66.02476501464844
234,234,2020-01-09,66.52069091796875
235,235,2020-01-10,66.85446166992188
236,236,2020-01-13,67.54114532470703
237,237,2020-01-14,67.87494659423828
238,238,2020-01-15,68.51390838623047
239,239,2020-01-16,68.36132049560547
240,240,2020-01-17,68.66651153564453
241,241,2020-01-21,69.14336395263672
242,242,2020-01-22,68.8763427734375
243,243,2020-01-23,67.6937255859375
244,244,2020-01-24,68.00845336914062
245,245,2020-01-27,69.02891540527344
246,246,2020-01-28,68.68557739257812
247,247,2020-01-29,69.3341064453125
248,248,2020-01-30,69.41038513183594
249,249,2020-01-31,70.7837142944336
250,250,2020-02-03,71.63251495361328
251,251,2020-02-04,71.27964782714844
252,252,2020-02-05,70.82189178466797
253,253,2020-02-06,70.53578186035156
254,254,2020-02-07,71.04122924804688
255,255,2020-02-10,72.0521469116211
256,256,2020-02-11,71.31779479980469
257,257,2020-02-12,72.1761245727539
258,258,2020-02-13,72.44401550292969
259,259,2020-02-14,73.12330627441406
260,260,2020-02-18,72.85542297363281
261,261,2020-02-19,72.50142669677734
262,262,2020-02-20,73.00849151611328
263,263,2020-02-21,73.2955093383789
264,264,2020-02-24,72.24311065673828
265,265,2020-02-25,71.52555084228516
266,266,2020-02-26,71.20983123779297
267,267,2020-02-27,68.75101470947266
268,268,2020-02-28,66.51226043701172
269,269,2020-03-02,71.71688842773438
270,270,2020-03-03,69.89910125732422
271,271,2020-03-04,73.16158294677734
272,272,2020-03-05,71.78386688232422
273,273,2020-03-06,71.44900512695312
274,274,2020-03-09,67.67948150634766
275,275,2020-03-10,69.62162780761719
276,276,2020-03-11,65.45027923583984
277,277,2020-03-12,60.666595458984375
278,278,2020-03-13,60.55179214477539
279,279,2020-03-16,57.815528869628906
280,280,2020-03-17,65.7181625366211
281,281,2020-03-18,66.37830352783203
282,282,2020-03-19,63.81424331665039
283,283,2020-03-20,62.905364990234375
284,284,2020-03-23,58.23650360107422
285,285,2020-03-24,60.035152435302734
286,286,2020-03-25,57.6911506652832
287,287,2020-03-26,60.178672790527344
288,288,2020-03-27,59.288909912109375
289,289,2020-03-30,62.00603485107422
290,290,2020-03-31,61.40327835083008
291,291,2020-04-01,61.03973007202149
292,292,2020-04-02,63.402862548828125
293,293,2020-04-03,64.72315979003906
294,294,2020-04-06,65.88079833984375
295,295,2020-04-07,64.11084747314453
296,296,2020-04-08,65.64163970947266
297,297,2020-04-09,65.43113708496094
298,298,2020-04-13,65.1536865234375
299,299,2020-04-14,69.01889038085938
300,300,2020-04-15,68.88497161865234
301,301,2020-04-16,69.50685119628906
302,302,2020-04-17,70.3678970336914
303,303,2020-04-20,69.52597045898438
304,304,2020-04-21,67.49769592285156
305,305,2020-04-22,68.32048034667969
306,306,2020-04-23,67.6029281616211
307,307,2020-04-24,68.26307678222656
308,308,2020-04-27,68.38746643066406
309,309,2020-04-28,66.41658020019531
310,310,2020-04-29,65.41199493408203
311,311,2020-04-30,66.96192932128906
312,312,2020-05-01,68.1386947631836
313,313,2020-05-04,68.81797790527344
314,314,2020-05-05,70.25308227539062
315,315,2020-05-06,68.74146270751953
316,316,2020-05-07,69.2485122680664
317,317,2020-05-08,70.17654418945312
318,318,2020-05-11,70.78886413574219
319,319,2020-05-12,70.20525360107422
320,320,2020-05-13,70.27223205566406
321,321,2020-05-14,69.87867736816406
322,322,2020-05-15,70.6465835571289
323,323,2020-05-18,70.15705108642578
324,324,2020-05-19,69.21635437011719
325,325,2020-05-20,69.25476837158203
326,326,2020-05-21,68.12210845947266
327,327,2020-05-22,69.0436019897461
328,328,2020-05-26,67.47899627685547
329,329,2020-05-27,69.99385833740234
330,330,2020-05-28,71.06893157958984
331,331,2020-05-29,72.05758666992188
332,332,2020-06-01,72.27837371826172
333,333,2020-06-02,72.82549285888672
334,334,2020-06-03,72.12479400634766
335,335,2020-06-04,71.2896728515625
336,336,2020-06-05,70.8289566040039
337,337,2020-06-08,71.75042724609375
338,338,2020-06-09,71.9232177734375
339,339,2020-06-10,72.4703369140625
340,340,2020-06-11,71.43366241455078
341,341,2020-06-12,70.1474380493164
342,342,2020-06-15,70.90575408935547
343,343,2020-06-16,71.74083709716797
344,344,2020-06-17,72.3455581665039
345,345,2020-06-18,74.69723510742188
346,346,2020-06-19,74.40927124023438
347,347,2020-06-22,74.43807983398438
348,348,2020-06-23,74.0157241821289
349,349,2020-06-24,73.19023132324219
350,350,2020-06-25,73.66058349609375
351,351,2020-06-26,73.09424591064453
352,352,2020-06-29,73.6413803100586
353,353,2020-06-30,74.1981201171875
354,354,2020-07-01,74.77401733398438
355,355,2020-07-02,75.14838409423828
356,356,2020-07-06,74.73562622070312
357,357,2020-07-07,75.87789154052734
358,358,2020-07-08,77.0393295288086
359,359,2020-07-09,78.4503402709961
360,360,2020-07-10,79.45819854736328
361,361,2020-07-13,78.83429718017578
362,362,2020-07-14,81.08999633789062
363,363,2020-07-15,81.20516967773438
364,364,2020-07-16,80.82122039794922
365,365,2020-07-17,81.46432495117188
366,366,2020-07-20,80.9076156616211
367,367,2020-07-21,81.10918426513672
368,368,2020-07-22,81.72350311279297
369,369,2020-07-23,82.7601547241211
370,370,2020-07-24,82.4242172241211
371,371,2020-07-27,83.67202758789062
372,372,2020-07-28,84.67030334472656
373,373,2020-07-29,85.72615814208984
374,374,2020-07-30,86.44606018066406
375,375,2020-07-31,92.46446228027344
376,376,2020-08-03,89.6616439819336
377,377,2020-08-04,92.1957015991211
378,378,2020-08-05,91.98453521728516
379,379,2020-08-06,91.30301666259766
380,380,2020-08-07,91.1494369506836
381,381,2020-08-10,90.97664642333984
382,382,2020-08-11,88.98971557617188
383,383,2020-08-12,91.02464294433594
384,384,2020-08-13,91.17862701416016
385,385,2020-08-14,90.70710754394533
386,386,2020-08-17,92.17942810058594
387,387,2020-08-18,92.82415771484376
388,388,2020-08-19,92.6605987548828
389,389,2020-08-20,92.90116119384766
390,390,2020-08-21,92.86267852783205
391,391,2020-08-24,92.98776245117188
392,392,2020-08-25,92.4777603149414
393,393,2020-08-26,92.29490661621094
394,394,2020-08-27,92.4777603149414
395,395,2020-08-28,91.33260345458984
396,396,2020-08-31,92.2179183959961
397,397,2020-09-01,91.7367706298828
398,398,2020-09-02,94.46009826660156
399,399,2020-09-03,90.70710754394533
400,400,2020-09-04,89.78328704833984
401,401,2020-09-08,88.4360580444336
402,402,2020-09-09,90.49539947509766
403,403,2020-09-10,89.38874816894531
404,404,2020-09-11,89.36949920654297
405,405,2020-09-14,89.22515106201172
406,406,2020-09-15,88.84983825683594
407,407,2020-09-16,88.49380493164062
408,408,2020-09-17,88.59001922607422
409,409,2020-09-18,86.91560363769531
410,410,2020-09-21,86.26123046875
411,411,2020-09-22,88.13774108886719
412,412,2020-09-23,88.156982421875
413,413,2020-09-24,89.10004425048828
414,414,2020-09-25,89.44645690917969
415,415,2020-09-28,89.93724822998047
416,416,2020-09-29,89.3502426147461
417,417,2020-09-30,90.17781829833984
418,418,2020-10-01,89.59081268310547
419,419,2020-10-02,87.73355865478516
420,420,2020-10-05,87.31015014648438
421,421,2020-10-06,86.46331024169922
422,422,2020-10-07,87.50260925292969
423,423,2020-10-08,87.70471954345703
424,424,2020-10-09,89.2636489868164
425,425,2020-10-12,89.75442504882812
426,426,2020-10-13,91.5924301147461
427,427,2020-10-14,90.9091796875
428,428,2020-10-15,91.5154266357422
429,429,2020-10-16,89.67744445800781
430,430,2020-10-19,88.85945892333984
431,431,2020-10-20,88.76322937011719
432,432,2020-10-21,88.71512603759766
433,433,2020-10-22,87.56034851074219
434,434,2020-10-23,88.4456787109375
435,435,2020-10-26,88.4456787109375
436,436,2020-10-27,88.75362396240234
437,437,2020-10-28,84.91400146484375
438,438,2020-10-29,83.77848815917969
439,439,2020-10-30,85.058349609375
440,440,2020-11-02,84.58684539794922
441,441,2020-11-03,85.64537048339844
442,442,2020-11-04,86.38633728027344
443,443,2020-11-05,86.63652801513672
444,444,2020-11-06,87.08882141113281
445,445,2020-11-09,81.63253784179688
446,446,2020-11-10,83.06637573242188
447,447,2020-11-11,84.11530303955078
448,448,2020-11-12,84.20189666748047
449,449,2020-11-13,84.31770324707031
450,450,2020-11-16,84.88702392578125
451,451,2020-11-17,84.15365600585938
452,452,2020-11-18,82.9860610961914
453,453,2020-11-19,83.1790542602539
454,454,2020-11-20,82.94744873046875
455,455,2020-11-23,82.2816390991211
456,456,2020-11-24,80.71841430664062
457,457,2020-11-25,82.58078002929688
458,458,2020-11-27,83.24658203125
459,459,2020-11-30,84.69401550292969
460,460,2020-12-01,84.76155853271484
461,461,2020-12-02,83.23694610595703
462,462,2020-12-03,83.55538940429688
463,463,2020-12-04,83.31414031982422
464,464,2020-12-07,83.71942901611328
465,465,2020-12-08,84.03785705566406
466,466,2020-12-09,83.41063690185547
467,467,2020-12-10,82.33954620361328
468,468,2020-12-11,82.84130859375
469,469,2020-12-14,83.04396057128906
470,470,2020-12-15,83.14045715332031
471,471,2020-12-16,83.632568359375
472,472,2020-12-17,84.15365600585938
473,473,2020-12-18,85.06069946289062
474,474,2020-12-21,83.50714111328125
475,475,2020-12-22,83.52642822265625
476,476,2020-12-23,83.89312744140625
477,477,2020-12-24,83.81592559814453
478,478,2020-12-28,84.41419219970703
479,479,2020-12-29,84.02821350097656
480,480,2020-12-30,83.6711654663086
481,481,2020-12-31,84.17296600341797
482,482,2021-01-04,83.56501770019531
483,483,2021-01-05,82.81236267089844
484,484,2021-01-06,82.93782043457031
485,485,2021-01-07,81.92461395263672
486,486,2021-01-08,82.40709686279297
487,487,2021-01-11,81.94390869140625
488,488,2021-01-12,80.93070983886719
489,489,2021-01-13,81.51933288574219
490,490,2021-01-14,81.54828643798828
491,491,2021-01-15,82.25269317626953
492,492,2021-01-19,82.17550659179688
493,493,2021-01-20,81.77021789550781
494,494,2021-01-21,82.07901000976562
495,495,2021-01-22,81.94390869140625
496,496,2021-01-25,84.06681060791016
497,497,2021-01-26,84.91597747802734
498,498,2021-01-27,84.70367431640625
499,499,2021-01-28,83.8641586303711
500,500,2021-01-29,81.47108459472656
501,501,2021-02-01,81.0465087890625
502,502,2021-02-02,79.79204559326172
503,503,2021-02-03,80.1008529663086
504,504,2021-02-04,79.28063201904297
505,505,2021-02-05,79.96577453613281
506,506,2021-02-08,79.44467163085938
507,507,2021-02-09,80.04293823242188
508,508,2021-02-10,80.32279205322266
509,509,2021-02-11,79.8210220336914
510,510,2021-02-12,80.27884674072266
511,511,2021-02-16,79.0495834350586
512,512,2021-02-17,80.10459899902344
513,513,2021-02-18,80.8692626953125
514,514,2021-02-19,78.83662414550781
515,515,2021-02-22,77.93647766113281
516,516,2021-02-23,78.43010711669922
517,517,2021-02-24,76.99759674072266
518,518,2021-02-25,76.84272766113281
519,519,2021-02-26,76.22327423095703
520,520,2021-03-01,76.16521453857422
521,521,2021-03-02,76.67819213867188
522,522,2021-03-03,75.91354370117188
523,523,2021-03-04,75.4198989868164
524,524,2021-03-05,77.39444732666016
525,525,2021-03-08,78.23653411865234
526,526,2021-03-09,77.83001708984375
527,527,2021-03-10,78.5462646484375
528,528,2021-03-11,78.88504028320312
529,529,2021-03-12,80.2401123046875
530,530,2021-03-15,80.2401123046875
531,531,2021-03-16,80.72406768798828
532,532,2021-03-17,79.52385711669922
533,533,2021-03-18,79.62065887451172
534,534,2021-03-19,80.42401885986328
535,535,2021-03-22,81.79846954345703
536,536,2021-03-23,82.95994567871094
537,537,2021-03-24,81.85652160644531
538,538,2021-03-25,83.24065399169922
539,539,2021-03-26,84.54731750488281
540,540,2021-03-29,85.73787689208984
541,541,2021-03-30,85.09903717041016
542,542,2021-03-31,84.54731750488281
543,543,2021-04-01,83.7536392211914
544,544,2021-04-05,84.66349792480469
545,545,2021-04-06,85.3797378540039
546,546,2021-04-07,85.0409927368164
547,547,2021-04-08,84.50860595703125
548,548,2021-04-09,84.00531005859375
549,549,2021-04-12,84.60541534423828
550,550,2021-04-13,83.99562072753906
551,551,2021-04-14,84.10209655761719
552,552,2021-04-15,84.8280258178711
553,553,2021-04-16,85.118408203125
554,554,2021-04-19,84.53765869140625
555,555,2021-04-20,86.30894470214844
556,556,2021-04-21,87.00584411621094
557,557,2021-04-22,86.75418090820312
558,558,2021-04-23,84.75060272216797
559,559,2021-04-26,83.30839538574219
560,560,2021-04-27,82.05011749267578
561,561,2021-04-28,81.69198608398438
562,562,2021-04-29,83.2212905883789
563,563,2021-04-30,82.9889907836914
564,564,2021-05-03,84.64412689208984
565,565,2021-05-04,86.5509262084961
566,566,2021-05-05,85.4571762084961
567,567,2021-05-06,85.64108276367188
568,568,2021-05-07,84.62476348876953
569,569,2021-05-10,86.52186584472656
570,570,2021-05-11,85.26359558105469
571,571,2021-05-12,84.59573364257812
572,572,2021-05-13,86.0450210571289
573,573,2021-05-14,85.95765686035156
574,574,2021-05-17,85.70526885986328
575,575,2021-05-18,85.2684326171875
576,576,2021-05-19,85.1325454711914
577,577,2021-05-20,84.8219223022461
578,578,2021-05-21,84.63748168945312
579,579,2021-05-24,84.64717102050781
580,580,2021-05-25,84.36566925048828
581,581,2021-05-26,84.12300872802734
582,582,2021-05-27,82.81250762939453
583,583,2021-05-28,83.22021484375
584,584,2021-06-01,82.38539123535156
585,585,2021-06-02,82.60865020751953
586,586,2021-06-03,83.68617248535156
587,587,2021-06-04,83.93856048583984
588,588,2021-06-07,83.50173950195312
589,589,2021-06-08,82.63777923583984
590,590,2021-06-09,82.06504821777344
591,591,2021-06-10,82.24949645996094
592,592,2021-06-11,82.2106704711914
593,593,2021-06-14,82.06504821777344
594,594,2021-06-15,82.69603729248047
595,595,2021-06-16,81.7738265991211
596,596,2021-06-17,82.95812225341797
597,597,2021-06-18,81.23023223876953
598,598,2021-06-21,81.49231719970703
599,599,2021-06-22,81.48262786865234
600,600,2021-06-23,80.61868286132812
601,601,2021-06-24,80.74486541748047
602,602,2021-06-25,81.76412963867188
603,603,2021-06-28,82.56983947753906
604,604,2021-06-29,82.4533462524414
605,605,2021-06-30,82.72516632080078
606,606,2021-07-01,82.41451263427734
607,607,2021-07-02,82.77367401123047
608,608,2021-07-06,83.016357421875
609,609,2021-07-07,84.09387969970703
610,610,2021-07-08,83.97737884521484
611,611,2021-07-09,84.43362426757812
612,612,2021-07-12,83.98709106445312
613,613,2021-07-13,83.51142883300781
614,614,2021-07-14,83.44346618652344
615,615,2021-07-15,83.92886352539062
616,616,2021-07-16,84.77337646484375
617,617,2021-07-19,84.9480972290039
618,618,2021-07-20,84.44332122802734
619,619,2021-07-21,82.4533462524414
620,620,2021-07-22,82.66690826416016
621,621,2021-07-23,83.9482650756836
622,622,2021-07-26,83.90943145751953
623,623,2021-07-27,84.50157928466797
624,624,2021-07-28,83.7735366821289
625,625,2021-07-29,84.36566925048828
626,626,2021-07-30,84.04532623291016
627,627,2021-08-02,83.09402465820312
628,628,2021-08-03,82.6474838256836
629,629,2021-08-04,81.31758117675781
630,630,2021-08-05,81.29817962646484
631,631,2021-08-06,81.06521606445312
632,632,2021-08-09,81.66706085205078
633,633,2021-08-10,81.66706085205078
634,634,2021-08-11,81.7835464477539
635,635,2021-08-12,81.85150909423828
636,636,2021-08-13,82.85726165771484
637,637,2021-08-16,83.93802642822266
638,638,2021-08-17,84.3080062866211
639,639,2021-08-18,82.5165023803711
640,640,2021-08-19,84.11328887939453
641,641,2021-08-20,83.75303649902344
642,642,2021-08-23,82.68202209472656
643,643,2021-08-24,80.94892120361328
644,644,2021-08-25,80.18948364257812
645,645,2021-08-26,80.20895385742188
646,646,2021-08-27,80.53025817871094
647,647,2021-08-30,81.35785675048828
648,648,2021-08-31,81.45523071289062
649,649,2021-09-01,82.1075668334961
650,650,2021-09-02,82.08809661865234
651,651,2021-09-03,82.16596984863281
652,652,2021-09-07,81.77651977539062
653,653,2021-09-08,82.3704605102539
654,654,2021-09-09,81.26049041748047
655,655,2021-09-10,80.53025817871094
656,656,2021-09-13,81.1436538696289
657,657,2021-09-14,81.50392150878906
658,658,2021-09-15,81.44548797607422
659,659,2021-09-16,81.28970336914062
660,660,2021-09-17,81.38705444335938
661,661,2021-09-20,81.49415588378906
662,662,2021-09-21,81.90310668945312
663,663,2021-09-22,81.01708221435547
664,664,2021-09-23,81.07550811767578
665,665,2021-09-24,80.79315185546875
666,666,2021-09-27,80.38420104980469
667,667,2021-09-28,81.10470581054688
668,668,2021-09-29,82.03939819335938
669,669,2021-09-30,80.39395904541016
670,670,2021-10-01,80.07264709472656
671,671,2021-10-04,79.57609558105469
672,672,2021-10-05,79.06005859375
673,673,2021-10-06,80.54973602294922
674,674,2021-10-07,80.79315185546875
675,675,2021-10-08,80.95865631103516
676,676,2021-10-11,80.81260681152344
677,677,2021-10-12,80.38420104980469
678,678,2021-10-13,80.92945098876953
679,679,2021-10-14,81.1728744506836
680,680,2021-10-15,81.25076293945312
681,681,2021-10-18,80.7347183227539
682,682,2021-10-19,81.13391876220703
683,683,2021-10-20,81.39680480957031
684,684,2021-10-21,81.5915298461914
685,685,2021-10-22,82.4483413696289
686,686,2021-10-25,81.5525894165039
687,687,2021-10-26,82.3704605102539
688,688,2021-10-27,81.86415100097656
689,689,2021-10-28,83.0422592163086
690,690,2021-10-29,85.05772399902344
691,691,2021-11-01,85.33032989501953
692,692,2021-11-02,86.72265625
693,693,2021-11-03,86.5668716430664
694,694,2021-11-04,86.99526977539062
695,695,2021-11-05,86.44029235839844
696,696,2021-11-08,86.09952545166016
697,697,2021-11-09,87.29710388183594
698,698,2021-11-10,88.0176010131836
699,699,2021-11-11,87.91049194335938
700,700,2021-11-12,87.79625701904297
701,701,2021-11-15,89.0069808959961
702,702,2021-11-16,88.9483871459961
703,703,2021-11-17,89.32917785644531
704,704,2021-11-18,89.0655517578125
705,705,2021-11-19,90.05171203613281
706,706,2021-11-22,91.53580474853516
707,707,2021-11-23,91.90682220458984
708,708,2021-11-24,91.1745376586914
709,709,2021-11-26,91.1354751586914
710,710,2021-11-29,91.53580474853516
711,711,2021-11-30,87.26900482177734
712,712,2021-12-01,88.53832244873047
713,713,2021-12-02,88.90933990478516
714,714,2021-12-03,90.14933013916016
715,715,2021-12-06,91.92634582519533
716,716,2021-12-07,90.74493408203124
717,717,2021-12-08,92.75628662109376
718,718,2021-12-09,93.28353118896484
719,719,2021-12-10,93.39093017578124
720,720,2021-12-13,95.45109558105467
721,721,2021-12-14,95.59754943847656
722,722,2021-12-15,96.75945281982422
723,723,2021-12-16,99.1418228149414
724,724,2021-12-17,95.77330017089844
725,725,2021-12-20,96.50558471679688
726,726,2021-12-21,96.0759735107422
727,727,2021-12-22,97.05236053466795
728,728,2021-12-23,97.17928314208984
729,729,2021-12-27,97.98968505859376
730,730,2021-12-28,97.81393432617188
731,731,2021-12-29,98.59503936767578
732,732,2021-12-30,99.02465057373048
733,733,2021-12-31,100.0791473388672
734,734,2022-01-03,99.30780029296876
735,735,2022-01-04,99.41519165039062
