,Date,TXN
0,2019-02-04 00:00:00-05:00,88.59611511230469
1,2019-02-05 00:00:00-05:00,89.04866790771484
2,2019-02-06 00:00:00-05:00,92.66911315917969
3,2019-02-07 00:00:00-05:00,90.38892364501953
4,2019-02-08 00:00:00-05:00,90.98941802978516
5,2019-02-11 00:00:00-05:00,91.17218017578125
6,2019-02-12 00:00:00-05:00,92.63428497314453
7,2019-02-13 00:00:00-05:00,93.252197265625
8,2019-02-14 00:00:00-05:00,93.09555053710938
9,2019-02-15 00:00:00-05:00,93.61773681640625
10,2019-02-19 00:00:00-05:00,93.36531829833984
11,2019-02-20 00:00:00-05:00,93.93972778320312
12,2019-02-21 00:00:00-05:00,92.808349609375
13,2019-02-22 00:00:00-05:00,93.39143371582031
14,2019-02-25 00:00:00-05:00,94.15731048583984
15,2019-02-26 00:00:00-05:00,93.35662841796875
16,2019-02-27 00:00:00-05:00,91.99897003173828
17,2019-02-28 00:00:00-05:00,92.05989074707031
18,2019-03-01 00:00:00-05:00,92.91278076171875
19,2019-03-04 00:00:00-05:00,93.46975708007812
20,2019-03-05 00:00:00-05:00,92.74742889404297
21,2019-03-06 00:00:00-05:00,91.74657440185547
22,2019-03-07 00:00:00-05:00,91.33756256103516
23,2019-03-08 00:00:00-05:00,91.25921630859375
24,2019-03-11 00:00:00-04:00,92.64299011230469
25,2019-03-12 00:00:00-04:00,92.70390319824219
26,2019-03-13 00:00:00-04:00,93.62643432617188
27,2019-03-14 00:00:00-04:00,93.20867156982422
28,2019-03-15 00:00:00-04:00,96.37655639648438
29,2019-03-18 00:00:00-04:00,95.56716918945312
30,2019-03-19 00:00:00-04:00,95.74994659423828
31,2019-03-20 00:00:00-04:00,95.41053771972656
32,2019-03-21 00:00:00-04:00,97.66459655761719
33,2019-03-22 00:00:00-04:00,95.45404052734375
34,2019-03-25 00:00:00-04:00,93.21741485595703
35,2019-03-26 00:00:00-04:00,94.27913665771484
36,2019-03-27 00:00:00-04:00,92.22525024414062
37,2019-03-28 00:00:00-04:00,91.302734375
38,2019-03-29 00:00:00-04:00,92.31227111816406
39,2019-04-01 00:00:00-04:00,94.5489501953125
40,2019-04-02 00:00:00-04:00,95.9762191772461
41,2019-04-03 00:00:00-04:00,98.12584686279297
42,2019-04-04 00:00:00-04:00,98.55229187011719
43,2019-04-05 00:00:00-04:00,98.8917007446289
44,2019-04-08 00:00:00-04:00,100.2754898071289
45,2019-04-09 00:00:00-04:00,99.16151428222656
46,2019-04-10 00:00:00-04:00,100.014404296875
47,2019-04-11 00:00:00-04:00,99.97958374023438
48,2019-04-12 00:00:00-04:00,101.6157455444336
49,2019-04-15 00:00:00-04:00,100.162353515625
50,2019-04-16 00:00:00-04:00,101.27632904052734
51,2019-04-17 00:00:00-04:00,100.60618591308594
52,2019-04-18 00:00:00-04:00,100.52787017822266
53,2019-04-22 00:00:00-04:00,100.04051208496094
54,2019-04-23 00:00:00-04:00,101.28501892089844
55,2019-04-24 00:00:00-04:00,103.06913757324219
56,2019-04-25 00:00:00-04:00,101.9725570678711
57,2019-04-26 00:00:00-04:00,102.00736236572266
58,2019-04-29 00:00:00-04:00,101.56352996826172
59,2019-04-30 00:00:00-04:00,102.54695129394531
60,2019-05-01 00:00:00-04:00,101.2066879272461
61,2019-05-02 00:00:00-04:00,102.22494506835938
62,2019-05-03 00:00:00-04:00,102.90826416015625
63,2019-05-06 00:00:00-04:00,101.4978256225586
64,2019-05-07 00:00:00-04:00,99.80708312988281
65,2019-05-08 00:00:00-04:00,98.60689544677734
66,2019-05-09 00:00:00-04:00,98.24773406982422
67,2019-05-10 00:00:00-04:00,98.64193725585938
68,2019-05-13 00:00:00-04:00,93.83252716064453
69,2019-05-14 00:00:00-04:00,95.52326965332031
70,2019-05-15 00:00:00-04:00,96.61830139160156
71,2019-05-16 00:00:00-04:00,95.67218017578125
72,2019-05-17 00:00:00-04:00,93.55215454101562
73,2019-05-20 00:00:00-04:00,91.74752807617188
74,2019-05-21 00:00:00-04:00,93.73614501953125
75,2019-05-22 00:00:00-04:00,93.54339599609375
76,2019-05-23 00:00:00-04:00,92.71117401123047
77,2019-05-24 00:00:00-04:00,92.03662109375
78,2019-05-28 00:00:00-04:00,90.41596221923828
79,2019-05-29 00:00:00-04:00,91.23942565917969
80,2019-05-30 00:00:00-04:00,92.36949157714844
81,2019-05-31 00:00:00-04:00,91.37957763671875
82,2019-06-03 00:00:00-04:00,92.13298797607422
83,2019-06-04 00:00:00-04:00,95.59334564208984
84,2019-06-05 00:00:00-04:00,95.90870666503906
85,2019-06-06 00:00:00-04:00,96.53070831298828
86,2019-06-07 00:00:00-04:00,97.38921356201172
87,2019-06-10 00:00:00-04:00,98.66822814941406
88,2019-06-11 00:00:00-04:00,98.9310302734375
89,2019-06-12 00:00:00-04:00,96.6620864868164
90,2019-06-13 00:00:00-04:00,97.3979721069336
91,2019-06-14 00:00:00-04:00,94.00770568847656
92,2019-06-17 00:00:00-04:00,93.4908447265625
93,2019-06-18 00:00:00-04:00,97.27532196044922
94,2019-06-19 00:00:00-04:00,97.50311279296875
95,2019-06-20 00:00:00-04:00,98.73831939697266
96,2019-06-21 00:00:00-04:00,98.39665985107422
97,2019-06-24 00:00:00-04:00,98.75582885742188
98,2019-06-25 00:00:00-04:00,97.6607894897461
99,2019-06-26 00:00:00-04:00,100.24510192871094
100,2019-06-27 00:00:00-04:00,101.4978256225586
101,2019-06-28 00:00:00-04:00,100.5342025756836
102,2019-07-01 00:00:00-04:00,102.66295623779297
103,2019-07-02 00:00:00-04:00,101.67302703857422
104,2019-07-03 00:00:00-04:00,101.56792449951172
105,2019-07-05 00:00:00-04:00,101.40147399902344
106,2019-07-08 00:00:00-04:00,100.6831283569336
107,2019-07-09 00:00:00-04:00,101.4277572631836
108,2019-07-10 00:00:00-04:00,102.1811294555664
109,2019-07-11 00:00:00-04:00,102.25122833251953
110,2019-07-12 00:00:00-04:00,103.65288543701172
111,2019-07-15 00:00:00-04:00,104.9844741821289
112,2019-07-16 00:00:00-04:00,103.96826171875
113,2019-07-17 00:00:00-04:00,102.65422058105469
114,2019-07-18 00:00:00-04:00,103.87189483642578
115,2019-07-19 00:00:00-04:00,102.72429656982422
116,2019-07-22 00:00:00-04:00,103.53025817871094
117,2019-07-23 00:00:00-04:00,105.18594360351562
118,2019-07-24 00:00:00-04:00,113.00898742675781
119,2019-07-25 00:00:00-04:00,111.56351470947266
120,2019-07-26 00:00:00-04:00,112.27311706542969
121,2019-07-29 00:00:00-04:00,113.8587417602539
122,2019-07-30 00:00:00-04:00,113.27710723876953
123,2019-07-31 00:00:00-04:00,110.166259765625
124,2019-08-01 00:00:00-04:00,108.79150390625
125,2019-08-02 00:00:00-04:00,107.35504913330078
126,2019-08-05 00:00:00-04:00,103.04566192626953
127,2019-08-06 00:00:00-04:00,104.8698959350586
128,2019-08-07 00:00:00-04:00,106.38565063476562
129,2019-08-08 00:00:00-04:00,109.54937744140625
130,2019-08-09 00:00:00-04:00,106.28871154785156
131,2019-08-12 00:00:00-04:00,105.8216552734375
132,2019-08-13 00:00:00-04:00,108.6945571899414
133,2019-08-14 00:00:00-04:00,106.27991485595703
134,2019-08-15 00:00:00-04:00,105.61895751953125
135,2019-08-16 00:00:00-04:00,108.23631286621094
136,2019-08-19 00:00:00-04:00,109.80494689941406
137,2019-08-20 00:00:00-04:00,109.54937744140625
138,2019-08-21 00:00:00-04:00,111.07398223876953
139,2019-08-22 00:00:00-04:00,110.34251403808594
140,2019-08-23 00:00:00-04:00,106.00672912597656
141,2019-08-26 00:00:00-04:00,107.22284698486328
142,2019-08-27 00:00:00-04:00,107.67230987548828
143,2019-08-28 00:00:00-04:00,108.16581726074219
144,2019-08-29 00:00:00-04:00,108.8972396850586
145,2019-08-30 00:00:00-04:00,109.0558853149414
146,2019-09-03 00:00:00-04:00,107.2845458984375
147,2019-09-04 00:00:00-04:00,109.79611206054688
148,2019-09-05 00:00:00-04:00,111.75251770019531
149,2019-09-06 00:00:00-04:00,111.99927520751953
150,2019-09-09 00:00:00-04:00,112.00809478759766
151,2019-09-10 00:00:00-04:00,111.9552230834961
152,2019-09-11 00:00:00-04:00,113.31236267089844
153,2019-09-12 00:00:00-04:00,114.75763702392578
154,2019-09-13 00:00:00-04:00,114.22005462646484
155,2019-09-16 00:00:00-04:00,113.11849212646484
156,2019-09-17 00:00:00-04:00,114.17598724365234
