,Unnamed: 0.1,Unnamed: 0,Date,TER,TER_6m,TER_12m
73,73,73,2019-05-21,42.956153869628906,44.75577545166016,48.34524154663086
74,74,74,2019-05-22,42.54537582397461,45.21546173095703,47.51389694213867
75,75,75,2019-05-23,41.38148880004883,45.763179779052734,47.0639762878418
76,76,76,2019-05-24,40.9707145690918,45.93922424316406,47.132442474365234
77,77,77,2019-05-28,40.75507736206055,44.8927116394043,46.91728973388672
78,78,78,2019-05-29,41.48038864135742,42.86812973022461,47.191139221191406
79,79,79,2019-05-30,41.70582962036133,42.956153869628906,44.75577545166016
80,80,80,2019-05-31,41.30396270751953,42.54537582397461,45.21546173095703
81,81,81,2019-06-03,41.46078109741211,41.38148880004883,45.763179779052734
82,82,82,2019-06-04,43.44071578979492,40.9707145690918,45.93922424316406
83,83,83,2019-06-05,43.65634536743164,40.75507736206055,44.8927116394043
84,84,84,2019-06-06,43.99940490722656,41.48038864135742,42.86812973022461
85,85,85,2019-06-07,44.31306076049805,41.70582962036133,42.956153869628906
86,86,86,2019-06-10,45.97932052612305,41.30396270751953,42.54537582397461
87,87,87,2019-06-11,46.42040252685547,41.46078109741211,41.38148880004883
88,88,88,2019-06-12,44.54829788208008,43.44071578979492,40.9707145690918
89,89,89,2019-06-13,44.195438385009766,43.65634536743164,40.75507736206055
90,90,90,2019-06-14,43.15646743774414,43.99940490722656,41.48038864135742
91,91,91,2019-06-17,43.215274810791016,44.31306076049805,41.70582962036133
92,92,92,2019-06-18,44.91095352172852,45.97932052612305,41.30396270751953
93,93,93,2019-06-19,44.567901611328125,46.42040252685547,41.46078109741211
94,94,94,2019-06-20,45.283424377441406,44.54829788208008,43.44071578979492
95,95,95,2019-06-21,45.13639068603516,44.195438385009766,43.65634536743164
96,96,96,2019-06-24,45.31282043457031,43.15646743774414,43.99940490722656
97,97,97,2019-06-25,44.54829788208008,43.215274810791016,44.31306076049805
98,98,98,2019-06-26,45.02857208251953,44.91095352172852,45.97932052612305
99,99,99,2019-06-27,45.724491119384766,44.567901611328125,46.42040252685547
100,100,100,2019-06-28,46.9594955444336,45.283424377441406,44.54829788208008
101,101,101,2019-07-01,47.86124420166016,45.13639068603516,44.195438385009766
102,102,102,2019-07-02,46.60662841796875,45.31282043457031,43.15646743774414
103,103,103,2019-07-03,46.36159133911133,44.54829788208008,43.215274810791016
104,104,104,2019-07-05,45.97932052612305,45.02857208251953,44.91095352172852
105,105,105,2019-07-08,45.724491119384766,45.724491119384766,44.567901611328125
106,106,106,2019-07-09,45.43043899536133,46.9594955444336,45.283424377441406
107,107,107,2019-07-10,45.00897216796875,47.86124420166016,45.13639068603516
108,108,108,2019-07-11,44.371864318847656,46.60662841796875,45.31282043457031
109,109,109,2019-07-12,45.34223175048828,46.36159133911133,44.54829788208008
110,110,110,2019-07-15,45.5578498840332,45.97932052612305,45.02857208251953
111,111,111,2019-07-16,44.26404571533203,45.724491119384766,45.724491119384766
112,112,112,2019-07-17,44.195438385009766,45.43043899536133,46.9594955444336
113,113,113,2019-07-18,45.38143157958984,45.00897216796875,47.86124420166016
114,114,114,2019-07-19,45.04817581176758,44.371864318847656,46.60662841796875
115,115,115,2019-07-22,45.91072082519531,45.34223175048828,46.36159133911133
116,116,116,2019-07-23,47.13591766357422,45.5578498840332,45.97932052612305
117,117,117,2019-07-24,56.79050064086914,44.26404571533203,45.724491119384766
118,118,118,2019-07-25,54.790977478027344,44.195438385009766,45.43043899536133
119,119,119,2019-07-26,55.2320442199707,45.38143157958984,45.00897216796875
120,120,120,2019-07-29,56.44744110107422,45.04817581176758,44.371864318847656
121,121,121,2019-07-30,56.22201156616211,45.91072082519531,45.34223175048828
122,122,122,2019-07-31,54.62434387207031,47.13591766357422,45.5578498840332
123,123,123,2019-08-01,53.71279525756836,56.79050064086914,44.26404571533203
124,124,124,2019-08-02,52.40918731689453,54.790977478027344,44.195438385009766
125,125,125,2019-08-05,50.70369720458984,55.2320442199707,45.38143157958984
126,126,126,2019-08-06,50.2430305480957,56.44744110107422,45.04817581176758
127,127,127,2019-08-07,49.44908905029297,56.22201156616211,45.91072082519531
128,128,128,2019-08-08,51.36041259765625,54.62434387207031,47.13591766357422
129,129,129,2019-08-09,51.13497924804688,53.71279525756836,56.79050064086914
130,130,130,2019-08-12,51.21338272094727,52.40918731689453,54.790977478027344
131,131,131,2019-08-13,52.51700592041016,50.70369720458984,55.2320442199707
132,132,132,2019-08-14,50.27243041992188,50.2430305480957,56.44744110107422
133,133,133,2019-08-15,50.99774932861328,49.44908905029297,56.22201156616211
134,134,134,2019-08-16,51.899505615234375,51.36041259765625,54.62434387207031
135,135,135,2019-08-19,52.06613159179688,51.13497924804688,53.71279525756836
136,136,136,2019-08-20,52.0073127746582,51.21338272094727,52.40918731689453
137,137,137,2019-08-21,52.36997222900391,52.51700592041016,50.70369720458984
138,138,138,2019-08-22,52.58561325073242,50.27243041992188,50.2430305480957
139,139,139,2019-08-23,50.95854568481445,50.99774932861328,49.44908905029297
140,140,140,2019-08-26,51.40942001342773,51.899505615234375,51.36041259765625
141,141,141,2019-08-27,50.93894577026367,52.06613159179688,51.13497924804688
142,142,142,2019-08-28,50.76251602172852,52.0073127746582,51.21338272094727
143,143,143,2019-08-29,51.60544967651367,52.36997222900391,52.51700592041016
144,144,144,2019-08-30,51.91910171508789,52.58561325073242,50.27243041992188
145,145,145,2019-09-03,51.26128005981445,50.95854568481445,50.99774932861328
146,146,146,2019-09-04,52.66529846191406,51.40942001342773,51.899505615234375
147,147,147,2019-09-05,54.90385818481445,50.93894577026367,52.06613159179688
148,148,148,2019-09-06,55.06096649169922,50.76251602172852,52.0073127746582
149,149,149,2019-09-09,56.356964111328125,51.60544967651367,52.36997222900391
150,150,150,2019-09-10,55.81696319580078,51.91910171508789,52.58561325073242
151,151,151,2019-09-11,56.70060729980469,51.26128005981445,50.95854568481445
152,152,152,2019-09-12,56.347145080566406,52.66529846191406,51.40942001342773
153,153,153,2019-09-13,56.78897476196289,54.90385818481445,50.93894577026367
154,154,154,2019-09-16,56.887149810791016,55.06096649169922,50.76251602172852
155,155,155,2019-09-17,56.94607925415039,56.356964111328125,51.60544967651367
156,156,156,2019-09-18,57.43697738647461,55.81696319580078,51.91910171508789
157,157,157,2019-09-19,57.67262268066406,56.70060729980469,51.26128005981445
158,158,158,2019-09-20,57.15224838256836,56.347145080566406,52.66529846191406
159,159,159,2019-09-23,57.64316940307617,56.78897476196289,54.90385818481445
160,160,160,2019-09-24,57.09334182739258,56.887149810791016,55.06096649169922
161,161,161,2019-09-25,58.34026336669922,56.94607925415039,56.356964111328125
162,162,162,2019-09-26,58.14390182495117,57.43697738647461,55.81696319580078
163,163,163,2019-09-27,56.356964111328125,57.67262268066406,56.70060729980469
164,164,164,2019-09-30,56.857704162597656,57.15224838256836,56.347145080566406
165,165,165,2019-10-01,57.0540657043457,57.64316940307617,56.78897476196289
166,166,166,2019-10-02,56.29805755615234,57.09334182739258,56.887149810791016
167,167,167,2019-10-03,57.368255615234375,58.34026336669922,56.94607925415039
168,168,168,2019-10-04,58.870452880859375,58.14390182495117,57.43697738647461
169,169,169,2019-10-07,58.29117584228516,56.356964111328125,57.67262268066406
170,170,170,2019-10-08,56.98533630371094,56.857704162597656,57.15224838256836
171,171,171,2019-10-09,58.762451171875,57.0540657043457,57.64316940307617
172,172,172,2019-10-10,58.79191207885742,56.29805755615234,57.09334182739258
173,173,173,2019-10-11,60.06828308105469,57.368255615234375,58.34026336669922
174,174,174,2019-10-14,59.51845169067383,58.870452880859375,58.14390182495117
175,175,175,2019-10-15,60.56901550292969,58.29117584228516,56.356964111328125
176,176,176,2019-10-16,59.16499710083008,56.98533630371094,56.857704162597656
177,177,177,2019-10-17,59.21409225463867,58.762451171875,57.0540657043457
178,178,178,2019-10-18,57.85915756225586,58.79191207885742,56.29805755615234
179,179,179,2019-10-21,58.96863555908203,60.06828308105469,57.368255615234375
180,180,180,2019-10-22,58.075172424316406,59.51845169067383,58.870452880859375
181,181,181,2019-10-23,59.59700393676758,60.56901550292969,58.29117584228516
182,182,182,2019-10-24,61.96321105957031,59.16499710083008,56.98533630371094
183,183,183,2019-10-25,62.46394729614258,59.21409225463867,58.762451171875
184,184,184,2019-10-28,62.89595031738281,57.85915756225586,58.79191207885742
185,185,185,2019-10-29,62.46394729614258,58.96863555908203,60.06828308105469
186,186,186,2019-10-30,61.62938690185547,58.075172424316406,59.51845169067383
187,187,187,2019-10-31,60.107547760009766,59.59700393676758,60.56901550292969
188,188,188,2019-11-01,61.25629425048828,61.96321105957031,59.16499710083008
189,189,189,2019-11-04,61.727569580078125,62.46394729614258,59.21409225463867
190,190,190,2019-11-05,61.4526596069336,62.89595031738281,57.85915756225586
191,191,191,2019-11-06,61.87485122680664,62.46394729614258,58.96863555908203
192,192,192,2019-11-07,61.43301773071289,61.62938690185547,58.075172424316406
193,193,193,2019-11-08,62.35594940185547,60.107547760009766,59.59700393676758
194,194,194,2019-11-11,62.9057731628418,61.25629425048828,61.96321105957031
195,195,195,2019-11-12,63.99560546875,61.727569580078125,62.46394729614258
196,196,196,2019-11-13,64.46686553955078,61.4526596069336,62.89595031738281
197,197,197,2019-11-14,64.37850952148438,61.87485122680664,62.46394729614258
198,198,198,2019-11-15,65.55668640136719,61.43301773071289,61.62938690185547
199,199,199,2019-11-18,63.926856994628906,62.35594940185547,60.107547760009766
200,200,200,2019-11-19,62.9941291809082,62.9057731628418,61.25629425048828
201,201,201,2019-11-20,62.68976974487305,63.99560546875,61.727569580078125
202,202,202,2019-11-21,60.65737533569336,64.46686553955078,61.4526596069336
203,203,203,2019-11-22,60.834110260009766,64.37850952148438,61.87485122680664
204,204,204,2019-11-25,62.43449783325195,65.55668640136719,61.43301773071289
205,205,205,2019-11-26,62.60163116455078,63.926856994628906,62.35594940185547
206,206,206,2019-11-27,62.89659881591797,62.9941291809082,62.9057731628418
207,207,207,2019-11-29,61.53975677490234,62.68976974487305,63.99560546875
208,208,208,2019-12-02,61.490604400634766,60.65737533569336,64.46686553955078
209,209,209,2019-12-03,60.60570526123047,60.834110260009766,64.37850952148438
210,210,210,2019-12-04,61.647911071777344,62.43449783325195,65.55668640136719
211,211,211,2019-12-05,61.60859298706055,62.60163116455078,63.926856994628906
212,212,212,2019-12-06,62.86709976196289,62.89659881591797,62.9941291809082
213,213,213,2019-12-09,62.45415878295898,61.53975677490234,62.68976974487305
214,214,214,2019-12-10,62.99492645263672,61.490604400634766,60.65737533569336
215,215,215,2019-12-11,64.45992279052734,60.60570526123047,60.834110260009766
216,216,216,2019-12-12,65.29563903808594,61.647911071777344,62.43449783325195
217,217,217,2019-12-13,65.57096099853516,61.60859298706055,62.60163116455078
218,218,218,2019-12-16,67.17359924316406,62.86709976196289,62.89659881591797
219,219,219,2019-12-17,67.37024688720703,62.45415878295898,61.53975677490234
220,220,220,2019-12-18,67.25226593017578,62.99492645263672,61.490604400634766
221,221,221,2019-12-19,67.40958404541016,64.45992279052734,60.60570526123047
222,222,222,2019-12-20,68.18632507324219,65.29563903808594,61.647911071777344
223,223,223,2019-12-23,67.91101837158203,65.57096099853516,61.60859298706055
224,224,224,2019-12-24,67.83235931396484,67.17359924316406,62.86709976196289
225,225,225,2019-12-26,68.46163177490234,67.37024688720703,62.45415878295898
226,226,226,2019-12-27,67.9798583984375,67.25226593017578,62.99492645263672
227,227,227,2019-12-30,67.60623168945312,67.40958404541016,64.45992279052734
228,228,228,2019-12-31,67.0457992553711,68.18632507324219,65.29563903808594
229,229,229,2020-01-02,68.51079559326172,67.91101837158203,65.57096099853516
230,230,230,2020-01-03,67.08512115478516,67.83235931396484,67.17359924316406
231,231,231,2020-01-06,65.62995910644531,68.46163177490234,67.37024688720703
232,232,232,2020-01-07,67.07528686523438,67.9798583984375,67.25226593017578
233,233,233,2020-01-08,67.15393829345703,67.60623168945312,67.40958404541016
234,234,234,2020-01-09,67.11461639404297,67.0457992553711,68.18632507324219
235,235,235,2020-01-10,66.7901382446289,68.51079559326172,67.91101837158203
236,236,236,2020-01-13,68.1076431274414,67.08512115478516,67.83235931396484
237,237,237,2020-01-14,69.09087371826172,65.62995910644531,68.46163177490234
238,238,238,2020-01-15,67.98970031738281,67.07528686523438,67.9798583984375
239,239,239,2020-01-16,69.31702423095703,67.15393829345703,67.60623168945312
240,240,240,2020-01-17,69.11054229736328,67.11461639404297,67.0457992553711
241,241,241,2020-01-21,70.34941101074219,66.7901382446289,68.51079559326172
242,242,242,2020-01-22,72.35517883300781,68.1076431274414,67.08512115478516
243,243,243,2020-01-23,74.93119812011719,69.09087371826172,65.62995910644531
244,244,244,2020-01-24,70.89017486572266,67.98970031738281,67.07528686523438
245,245,245,2020-01-27,68.32395935058594,69.31702423095703,67.15393829345703
246,246,246,2020-01-28,69.95612335205078,69.11054229736328,67.11461639404297
247,247,247,2020-01-29,68.85491943359375,70.34941101074219,66.7901382446289
248,248,248,2020-01-30,67.69471740722656,72.35517883300781,68.1076431274414
249,249,249,2020-01-31,64.88270568847656,74.93119812011719,69.09087371826172
250,250,250,2020-02-03,66.66234588623047,70.89017486572266,67.98970031738281
251,251,251,2020-02-04,69.28754425048828,68.32395935058594,69.31702423095703
252,252,252,2020-02-05,70.08393096923828,69.95612335205078,69.11054229736328
253,253,253,2020-02-06,70.17242431640625,68.85491943359375,70.34941101074219
254,254,254,2020-02-07,68.2846450805664,67.69471740722656,72.35517883300781
255,255,255,2020-02-10,69.3661880493164,64.88270568847656,74.93119812011719
256,256,256,2020-02-11,71.18515014648438,66.66234588623047,70.89017486572266
257,257,257,2020-02-12,71.87338256835938,69.28754425048828,68.32395935058594
258,258,258,2020-02-13,71.36214447021484,70.08393096923828,69.95612335205078
259,259,259,2020-02-14,68.98274993896484,70.17242431640625,68.85491943359375
260,260,260,2020-02-18,66.25920104980469,68.2846450805664,67.69471740722656
261,261,261,2020-02-19,66.8393325805664,69.3661880493164,64.88270568847656
262,262,262,2020-02-20,66.84916687011719,71.18515014648438,66.66234588623047
263,263,263,2020-02-21,64.98812866210938,71.87338256835938,69.28754425048828
264,264,264,2020-02-24,62.9006462097168,71.36214447021484,70.08393096923828
265,265,265,2020-02-25,60.68513488769531,68.98274993896484,70.17242431640625
266,266,266,2020-02-26,60.48820877075195,66.25920104980469,68.2846450805664
267,267,267,2020-02-27,57.51450347900391,66.8393325805664,69.3661880493164
268,268,268,2020-02-28,57.85913848876953,66.84916687011719,71.18515014648438
269,269,269,2020-03-02,59.5626220703125,64.98812866210938,71.87338256835938
270,270,270,2020-03-03,57.57358169555664,62.9006462097168,71.36214447021484
271,271,271,2020-03-04,61.51226043701172,60.68513488769531,68.98274993896484
272,272,272,2020-03-05,59.690616607666016,60.48820877075195,66.25920104980469
273,273,273,2020-03-06,58.01668930053711,57.51450347900391,66.8393325805664
274,274,274,2020-03-09,54.23556137084961,57.85913848876953,66.84916687011719
275,275,275,2020-03-10,58.10530471801758,59.5626220703125,64.98812866210938
276,276,276,2020-03-11,54.03862380981445,57.57358169555664,62.9006462097168
277,277,277,2020-03-12,49.066043853759766,61.51226043701172,60.68513488769531
278,278,278,2020-03-13,53.69398498535156,59.690616607666016,60.48820877075195
279,279,279,2020-03-16,47.41180038452149,58.01668930053711,57.51450347900391
280,280,280,2020-03-17,50.92707443237305,54.23556137084961,57.85913848876953
281,281,281,2020-03-18,45.47201156616211,58.10530471801758,59.5626220703125
282,282,282,2020-03-19,46.2794303894043,54.03862380981445,57.57358169555664
283,283,283,2020-03-20,43.61097717285156,49.066043853759766,61.51226043701172
284,284,284,2020-03-23,45.265228271484375,53.69398498535156,59.690616607666016
285,285,285,2020-03-24,52.01020812988281,47.41180038452149,58.01668930053711
286,286,286,2020-03-25,53.40843963623047,50.92707443237305,54.23556137084961
287,287,287,2020-03-26,56.6282958984375,45.47201156616211,58.10530471801758
288,288,288,2020-03-27,54.00907897949219,46.2794303894043,54.03862380981445
289,289,289,2020-03-30,54.393104553222656,43.61097717285156,49.066043853759766
290,290,290,2020-03-31,53.33951187133789,45.265228271484375,53.69398498535156
291,291,291,2020-04-01,51.340633392333984,52.01020812988281,47.41180038452149
292,292,292,2020-04-02,52.6108512878418,53.40843963623047,50.92707443237305
293,293,293,2020-04-03,52.04959487915039,56.6282958984375,45.47201156616211
294,294,294,2020-04-06,58.29239273071289,54.00907897949219,46.2794303894043
295,295,295,2020-04-07,58.28253936767578,54.393104553222656,43.61097717285156
296,296,296,2020-04-08,61.8175048828125,53.33951187133789,45.265228271484375
297,297,297,2020-04-09,60.21250534057617,51.340633392333984,52.01020812988281
298,298,298,2020-04-13,60.02540588378906,52.6108512878418,53.40843963623047
299,299,299,2020-04-14,62.3393783569336,52.04959487915039,56.6282958984375
300,300,300,2020-04-15,60.16325759887695,58.29239273071289,54.00907897949219
301,301,301,2020-04-16,62.880950927734375,58.28253936767578,54.393104553222656
302,302,302,2020-04-17,62.851409912109375,61.8175048828125,53.33951187133789
303,303,303,2020-04-20,61.51226043701172,60.21250534057617,51.340633392333984
304,304,304,2020-04-21,59.995872497558594,60.02540588378906,52.6108512878418
305,305,305,2020-04-22,61.8175048828125,62.3393783569336,52.04959487915039
306,306,306,2020-04-23,60.2617301940918,60.16325759887695,58.29239273071289
307,307,307,2020-04-24,61.04947280883789,62.880950927734375,58.28253936767578
308,308,308,2020-04-27,62.77263641357422,62.851409912109375,61.8175048828125
309,309,309,2020-04-28,62.22121810913086,61.51226043701172,60.21250534057617
310,310,310,2020-04-29,66.28789520263672,59.995872497558594,60.02540588378906
311,311,311,2020-04-30,61.58118438720703,61.8175048828125,62.3393783569336
312,312,312,2020-05-01,56.96308898925781,60.2617301940918,60.16325759887695
313,313,313,2020-05-04,57.6818962097168,61.04947280883789,62.880950927734375
314,314,314,2020-05-05,58.528717041015625,62.77263641357422,62.851409912109375
315,315,315,2020-05-06,59.57246398925781,62.22121810913086,61.51226043701172
316,316,316,2020-05-07,61.47288131713867,66.28789520263672,59.995872497558594
317,317,317,2020-05-08,64.09208679199219,61.58118438720703,61.8175048828125
318,318,318,2020-05-11,62.14244842529297,56.96308898925781,60.2617301940918
319,319,319,2020-05-12,60.36019134521485,57.6818962097168,61.04947280883789
320,320,320,2020-05-13,58.81427001953125,58.528717041015625,62.77263641357422
321,321,321,2020-05-14,60.44881057739258,59.57246398925781,62.22121810913086
322,322,322,2020-05-15,56.01780700683594,61.47288131713867,66.28789520263672
323,323,323,2020-05-18,59.720157623291016,64.09208679199219,61.58118438720703
324,324,324,2020-05-19,60.18295669555664,62.14244842529297,56.96308898925781
325,325,325,2020-05-20,62.55600738525391,60.36019134521485,57.6818962097168
326,326,326,2020-05-21,60.793453216552734,58.81427001953125,58.528717041015625
327,327,327,2020-05-22,61.787967681884766,60.44881057739258,59.57246398925781
328,328,328,2020-05-26,63.95769119262695,56.01780700683594,61.47288131713867
329,329,329,2020-05-27,66.65999603271484,59.720157623291016,64.09208679199219
330,330,330,2020-05-28,63.67169189453125,60.18295669555664,62.14244842529297
331,331,331,2020-05-29,66.09783935546875,62.55600738525391,60.36019134521485
332,332,332,2020-06-01,66.23590850830078,60.793453216552734,58.81427001953125
333,333,333,2020-06-02,68.49439239501953,61.787967681884766,60.44881057739258
334,334,334,2020-06-03,71.32492065429688,63.95769119262695,56.01780700683594
335,335,335,2020-06-04,72.18294525146484,66.65999603271484,59.720157623291016
336,336,336,2020-06-05,75.70381927490234,63.67169189453125,60.18295669555664
337,337,337,2020-06-08,73.86943054199219,66.09783935546875,62.55600738525391
338,338,338,2020-06-09,73.82997131347656,66.23590850830078,60.793453216552734
339,339,339,2020-06-10,75.23041534423828,68.49439239501953,61.787967681884766
340,340,340,2020-06-11,69.835693359375,71.32492065429688,63.95769119262695
341,341,341,2020-06-12,70.76274871826172,72.18294525146484,66.65999603271484
342,342,342,2020-06-15,73.54396057128906,75.70381927490234,63.67169189453125
343,343,343,2020-06-16,75.97010803222656,73.86943054199219,66.09783935546875
344,344,344,2020-06-17,77.34097290039062,73.82997131347656,66.23590850830078
345,345,345,2020-06-18,78.51461029052734,75.23041534423828,68.49439239501953
346,346,346,2020-06-19,81.61139678955078,69.835693359375,71.32492065429688
347,347,347,2020-06-22,82.6962661743164,70.76274871826172,72.18294525146484
348,348,348,2020-06-23,82.58777618408203,73.54396057128906,75.70381927490234
349,349,349,2020-06-24,80.24053192138672,75.97010803222656,73.86943054199219
350,350,350,2020-06-25,83.66278839111328,77.34097290039062,73.82997131347656
351,351,351,2020-06-26,80.72379302978516,78.51461029052734,75.23041534423828
352,352,352,2020-06-29,81.69029998779297,81.61139678955078,69.835693359375
353,353,353,2020-06-30,83.34718322753906,82.6962661743164,70.76274871826172
354,354,354,2020-07-01,81.76921081542969,82.58777618408203,73.54396057128906
355,355,355,2020-07-02,83.41622161865234,80.24053192138672,75.97010803222656
356,356,356,2020-07-06,86.91736602783203,83.66278839111328,77.34097290039062
357,357,357,2020-07-07,85.15199279785156,80.72379302978516,78.51461029052734
358,358,358,2020-07-08,86.5426025390625,81.69029998779297,81.61139678955078
359,359,359,2020-07-09,87.24282836914062,83.34718322753906,82.6962661743164
360,360,360,2020-07-10,86.17770385742188,81.76921081542969,82.58777618408203
361,361,361,2020-07-13,85.65498352050781,83.41622161865234,80.24053192138672
362,362,362,2020-07-14,85.41829681396484,86.91736602783203,83.66278839111328
363,363,363,2020-07-15,85.33939361572266,85.15199279785156,80.72379302978516
364,364,364,2020-07-16,84.9153060913086,86.5426025390625,81.69029998779297
365,365,365,2020-07-17,85.23091125488281,87.24282836914062,83.34718322753906
366,366,366,2020-07-20,88.50521087646484,86.17770385742188,81.76921081542969
367,367,367,2020-07-21,88.48550415039062,85.65498352050781,83.41622161865234
368,368,368,2020-07-22,88.25865936279297,85.41829681396484,86.91736602783203
369,369,369,2020-07-23,84.9153060913086,85.33939361572266,85.15199279785156
370,370,370,2020-07-24,82.38068389892578,84.9153060913086,86.5426025390625
371,371,371,2020-07-27,87.1047592163086,85.23091125488281,87.24282836914062
372,372,372,2020-07-28,85.80293273925781,88.50521087646484,86.17770385742188
373,373,373,2020-07-29,87.54855346679688,88.48550415039062,85.65498352050781
374,374,374,2020-07-30,87.3907699584961,88.25865936279297,85.41829681396484
375,375,375,2020-07-31,87.73595428466797,84.9153060913086,85.33939361572266
376,376,376,2020-08-03,89.01806640625,82.38068389892578,84.9153060913086
377,377,377,2020-08-04,88.2981185913086,87.1047592163086,85.23091125488281
378,378,378,2020-08-05,89.40271759033203,85.80293273925781,88.50521087646484
379,379,379,2020-08-06,89.60982513427734,87.54855346679688,88.48550415039062
