,Date,GEN
0,2019-02-04 00:00:00-05:00,11.960118293762207
1,2019-02-05 00:00:00-05:00,11.845816612243652
2,2019-02-06 00:00:00-05:00,11.897771835327148
3,2019-02-07 00:00:00-05:00,11.721122741699219
4,2019-02-08 00:00:00-05:00,11.773080825805664
5,2019-02-11 00:00:00-05:00,11.648386001586914
6,2019-02-12 00:00:00-05:00,12.162742614746094
7,2019-02-13 00:00:00-05:00,11.960118293762207
8,2019-02-14 00:00:00-05:00,11.980899810791016
9,2019-02-15 00:00:00-05:00,12.066906929016113
10,2019-02-19 00:00:00-05:00,11.983506202697754
11,2019-02-20 00:00:00-05:00,11.712455749511719
12,2019-02-21 00:00:00-05:00,11.644696235656738
13,2019-02-22 00:00:00-05:00,11.816707611083984
14,2019-02-25 00:00:00-05:00,11.801069259643555
15,2019-02-26 00:00:00-05:00,11.879256248474121
16,2019-02-27 00:00:00-05:00,11.806282043457031
17,2019-02-28 00:00:00-05:00,11.722883224487305
18,2019-03-01 00:00:00-05:00,11.743730545043945
19,2019-03-04 00:00:00-05:00,11.514383316040039
20,2019-03-05 00:00:00-05:00,11.540446281433105
21,2019-03-06 00:00:00-05:00,11.451833724975586
22,2019-03-07 00:00:00-05:00,11.410131454467773
23,2019-03-08 00:00:00-05:00,11.441407203674316
24,2019-03-11 00:00:00-04:00,11.665544509887695
25,2019-03-12 00:00:00-04:00,11.707244873046875
26,2019-03-13 00:00:00-04:00,11.962657928466797
27,2019-03-14 00:00:00-04:00,11.95223331451416
28,2019-03-15 00:00:00-04:00,11.999144554138184
29,2019-03-18 00:00:00-04:00,12.02520751953125
30,2019-03-19 00:00:00-04:00,12.09818172454834
31,2019-03-20 00:00:00-04:00,12.06169319152832
32,2019-03-21 00:00:00-04:00,12.296256065368652
33,2019-03-22 00:00:00-04:00,11.915742874145508
34,2019-03-25 00:00:00-04:00,11.926170349121094
35,2019-03-26 00:00:00-04:00,12.10860538482666
36,2019-03-27 00:00:00-04:00,11.90532112121582
37,2019-03-28 00:00:00-04:00,11.957442283630371
38,2019-03-29 00:00:00-04:00,11.983506202697754
39,2019-04-01 00:00:00-04:00,12.08775520324707
40,2019-04-02 00:00:00-04:00,12.066906929016113
41,2019-04-03 00:00:00-04:00,12.160731315612793
42,2019-04-04 00:00:00-04:00,12.009572982788086
43,2019-04-05 00:00:00-04:00,11.983506202697754
44,2019-04-08 00:00:00-04:00,12.6350679397583
45,2019-04-09 00:00:00-04:00,12.447419166564941
46,2019-04-10 00:00:00-04:00,12.37444019317627
47,2019-04-11 00:00:00-04:00,12.457843780517578
48,2019-04-12 00:00:00-04:00,12.489119529724121
49,2019-04-15 00:00:00-04:00,12.723677635192871
50,2019-04-16 00:00:00-04:00,12.666341781616211
51,2019-04-17 00:00:00-04:00,12.75495719909668
52,2019-04-18 00:00:00-04:00,12.71846866607666
53,2019-04-22 00:00:00-04:00,12.645492553710938
54,2019-04-23 00:00:00-04:00,12.661128997802734
55,2019-04-24 00:00:00-04:00,12.640284538269043
56,2019-04-25 00:00:00-04:00,12.57773208618164
57,2019-04-26 00:00:00-04:00,12.6350679397583
58,2019-04-29 00:00:00-04:00,12.681979179382324
59,2019-04-30 00:00:00-04:00,12.619431495666504
60,2019-05-01 00:00:00-04:00,12.431778907775879
61,2019-05-02 00:00:00-04:00,12.171157836914062
62,2019-05-03 00:00:00-04:00,12.275405883789062
63,2019-05-06 00:00:00-04:00,12.08775520324707
64,2019-05-07 00:00:00-04:00,11.660335540771484
65,2019-05-08 00:00:00-04:00,11.602996826171875
66,2019-05-09 00:00:00-04:00,11.556084632873535
67,2019-05-10 00:00:00-04:00,10.107009887695312
68,2019-05-13 00:00:00-04:00,9.976699829101562
69,2019-05-14 00:00:00-04:00,10.148712158203125
70,2019-05-15 00:00:00-04:00,10.159136772155762
71,2019-05-16 00:00:00-04:00,10.273810386657715
72,2019-05-17 00:00:00-04:00,10.341574668884277
73,2019-05-20 00:00:00-04:00,10.451033592224121
74,2019-05-21 00:00:00-04:00,10.701234817504883
75,2019-05-22 00:00:00-04:00,10.576135635375977
76,2019-05-23 00:00:00-04:00,10.409333229064941
77,2019-05-24 00:00:00-04:00,10.346784591674805
78,2019-05-28 00:00:00-04:00,10.143498420715332
79,2019-05-29 00:00:00-04:00,9.90893840789795
80,2019-05-30 00:00:00-04:00,9.841174125671387
81,2019-05-31 00:00:00-04:00,9.762988090515137
82,2019-06-03 00:00:00-04:00,9.372052192687988
83,2019-06-04 00:00:00-04:00,9.835962295532227
84,2019-06-05 00:00:00-04:00,9.945425033569336
85,2019-06-06 00:00:00-04:00,9.877662658691406
86,2019-06-07 00:00:00-04:00,10.021574974060059
87,2019-06-10 00:00:00-04:00,10.052973747253418
88,2019-06-11 00:00:00-04:00,9.864579200744629
89,2019-06-12 00:00:00-04:00,10.042508125305176
90,2019-06-13 00:00:00-04:00,10.246603965759277
91,2019-06-14 00:00:00-04:00,10.131471633911133
92,2019-06-17 00:00:00-04:00,10.340802192687988
93,2019-06-18 00:00:00-04:00,10.450695991516113
94,2019-06-19 00:00:00-04:00,10.544896125793457
95,2019-06-20 00:00:00-04:00,10.759456634521484
96,2019-06-21 00:00:00-04:00,10.905987739562988
97,2019-06-24 00:00:00-04:00,10.97925090789795
98,2019-06-25 00:00:00-04:00,10.885052680969238
99,2019-06-26 00:00:00-04:00,10.916454315185547
100,2019-06-27 00:00:00-04:00,11.03681755065918
101,2019-06-28 00:00:00-04:00,11.38743782043457
102,2019-07-01 00:00:00-04:00,11.544437408447266
103,2019-07-02 00:00:00-04:00,11.56536865234375
104,2019-07-03 00:00:00-04:00,13.135329246520996
105,2019-07-05 00:00:00-04:00,13.08299732208252
106,2019-07-08 00:00:00-04:00,13.402220726013184
107,2019-07-09 00:00:00-04:00,13.376053810119629
108,2019-07-10 00:00:00-04:00,13.501653671264648
109,2019-07-11 00:00:00-04:00,13.313257217407227
110,2019-07-12 00:00:00-04:00,13.3812894821167
111,2019-07-15 00:00:00-04:00,11.952627182006836
112,2019-07-16 00:00:00-04:00,12.334648132324219
113,2019-07-17 00:00:00-04:00,11.868895530700684
114,2019-07-18 00:00:00-04:00,12.036356925964355
115,2019-07-19 00:00:00-04:00,11.654333114624023
116,2019-07-22 00:00:00-04:00,11.884596824645996
117,2019-07-23 00:00:00-04:00,11.93692684173584
118,2019-07-24 00:00:00-04:00,11.874127388000488
119,2019-07-25 00:00:00-04:00,11.764229774475098
120,2019-07-26 00:00:00-04:00,11.895061492919922
121,2019-07-29 00:00:00-04:00,11.56536865234375
122,2019-07-30 00:00:00-04:00,11.476407051086426
123,2019-07-31 00:00:00-04:00,11.282776832580566
124,2019-08-01 00:00:00-04:00,11.272311210632324
125,2019-08-02 00:00:00-04:00,11.068215370178223
126,2019-08-05 00:00:00-04:00,10.644323348999023
127,2019-08-06 00:00:00-04:00,10.707125663757324
128,2019-08-07 00:00:00-04:00,10.680957794189453
129,2019-08-08 00:00:00-04:00,11.994492530822754
130,2019-08-09 00:00:00-04:00,12.03112506866455
131,2019-08-12 00:00:00-04:00,11.340341567993164
132,2019-08-13 00:00:00-04:00,12.09915542602539
133,2019-08-14 00:00:00-04:00,12.062522888183594
134,2019-08-15 00:00:00-04:00,12.10962200164795
135,2019-08-16 00:00:00-04:00,12.303250312805176
136,2019-08-19 00:00:00-04:00,12.48117733001709
137,2019-08-20 00:00:00-04:00,12.43408203125
138,2019-08-21 00:00:00-04:00,12.40791130065918
139,2019-08-22 00:00:00-04:00,12.313718795776367
140,2019-08-23 00:00:00-04:00,12.190342903137207
141,2019-08-26 00:00:00-04:00,12.242843627929688
142,2019-08-27 00:00:00-04:00,12.111594200134277
143,2019-08-28 00:00:00-04:00,12.048596382141113
144,2019-08-29 00:00:00-04:00,12.185094833374023
145,2019-08-30 00:00:00-04:00,12.206093788146973
146,2019-09-03 00:00:00-04:00,12.069592475891113
