,Date,AMT
0,2019-02-04 00:00:00-05:00,152.3113555908203
1,2019-02-05 00:00:00-05:00,153.6389617919922
2,2019-02-06 00:00:00-05:00,151.71438598632812
3,2019-02-07 00:00:00-05:00,153.2647247314453
4,2019-02-08 00:00:00-05:00,153.6389617919922
5,2019-02-11 00:00:00-05:00,154.13792419433594
6,2019-02-12 00:00:00-05:00,153.7815399169922
7,2019-02-13 00:00:00-05:00,154.77056884765625
8,2019-02-14 00:00:00-05:00,156.63282775878906
9,2019-02-15 00:00:00-05:00,158.44158935546875
10,2019-02-19 00:00:00-05:00,158.24559020996094
11,2019-02-20 00:00:00-05:00,157.4347381591797
12,2019-02-21 00:00:00-05:00,157.2743377685547
13,2019-02-22 00:00:00-05:00,157.38128662109375
14,2019-02-25 00:00:00-05:00,155.24281311035156
15,2019-02-26 00:00:00-05:00,155.05569458007812
16,2019-02-27 00:00:00-05:00,154.3250732421875
17,2019-02-28 00:00:00-05:00,156.9535675048828
18,2019-03-01 00:00:00-05:00,158.53070068359375
19,2019-03-04 00:00:00-05:00,160.10781860351562
20,2019-03-05 00:00:00-05:00,161.3284912109375
21,2019-03-06 00:00:00-05:00,161.8542022705078
22,2019-03-07 00:00:00-05:00,161.94332885742188
23,2019-03-08 00:00:00-05:00,161.81854248046875
24,2019-03-11 00:00:00-04:00,164.98171997070312
25,2019-03-12 00:00:00-04:00,165.5074462890625
26,2019-03-13 00:00:00-04:00,166.82611083984375
27,2019-03-14 00:00:00-04:00,167.4854278564453
28,2019-03-15 00:00:00-04:00,168.3765106201172
29,2019-03-18 00:00:00-04:00,168.30523681640625
30,2019-03-19 00:00:00-04:00,169.21401977539062
31,2019-03-20 00:00:00-04:00,170.66639709472656
32,2019-03-21 00:00:00-04:00,173.490966796875
33,2019-03-22 00:00:00-04:00,172.5464324951172
34,2019-03-25 00:00:00-04:00,174.36415100097656
35,2019-03-26 00:00:00-04:00,173.79391479492188
36,2019-03-27 00:00:00-04:00,172.93850708007812
37,2019-03-28 00:00:00-04:00,173.6869354248047
38,2019-03-29 00:00:00-04:00,175.5848846435547
39,2019-04-01 00:00:00-04:00,171.5307159423828
40,2019-04-02 00:00:00-04:00,173.85629272460938
41,2019-04-03 00:00:00-04:00,173.11671447753906
42,2019-04-04 00:00:00-04:00,172.01182556152344
43,2019-04-05 00:00:00-04:00,174.42652893066406
44,2019-04-08 00:00:00-04:00,174.83641052246094
45,2019-04-09 00:00:00-04:00,175.28192138671875
46,2019-04-10 00:00:00-04:00,175.99801635742188
47,2019-04-11 00:00:00-04:00,176.0248565673828
48,2019-04-12 00:00:00-04:00,177.19747924804688
49,2019-04-15 00:00:00-04:00,175.5236053466797
50,2019-04-16 00:00:00-04:00,172.04159545898438
51,2019-04-17 00:00:00-04:00,171.11964416503906
52,2019-04-18 00:00:00-04:00,172.6771240234375
53,2019-04-22 00:00:00-04:00,172.14903259277344
54,2019-04-23 00:00:00-04:00,173.11570739746094
55,2019-04-24 00:00:00-04:00,172.9635467529297
56,2019-04-25 00:00:00-04:00,172.1221466064453
57,2019-04-26 00:00:00-04:00,172.9456329345703
58,2019-04-29 00:00:00-04:00,172.25643920898438
59,2019-04-30 00:00:00-04:00,174.8164520263672
60,2019-05-01 00:00:00-04:00,172.6771240234375
61,2019-05-02 00:00:00-04:00,172.5786895751953
62,2019-05-03 00:00:00-04:00,172.71292114257812
63,2019-05-06 00:00:00-04:00,172.02365112304688
64,2019-05-07 00:00:00-04:00,169.93804931640625
65,2019-05-08 00:00:00-04:00,171.54034423828125
66,2019-05-09 00:00:00-04:00,172.32803344726562
67,2019-05-10 00:00:00-04:00,175.138671875
68,2019-05-13 00:00:00-04:00,176.23072814941406
69,2019-05-14 00:00:00-04:00,177.29588317871094
70,2019-05-15 00:00:00-04:00,179.4442138671875
71,2019-05-16 00:00:00-04:00,180.8316650390625
72,2019-05-17 00:00:00-04:00,181.1986083984375
73,2019-05-20 00:00:00-04:00,177.45703125
74,2019-05-21 00:00:00-04:00,177.3854217529297
75,2019-05-22 00:00:00-04:00,179.62322998046875
76,2019-05-23 00:00:00-04:00,181.63722229003906
77,2019-05-24 00:00:00-04:00,181.70883178710938
78,2019-05-28 00:00:00-04:00,181.30606079101562
79,2019-05-29 00:00:00-04:00,180.0349884033203
80,2019-05-30 00:00:00-04:00,183.2216033935547
81,2019-05-31 00:00:00-04:00,186.87368774414062
82,2019-06-03 00:00:00-04:00,187.33914184570312
83,2019-06-04 00:00:00-04:00,186.19337463378906
84,2019-06-05 00:00:00-04:00,190.45416259765625
85,2019-06-06 00:00:00-04:00,190.39151000976562
86,2019-06-07 00:00:00-04:00,190.17666625976562
87,2019-06-10 00:00:00-04:00,187.84042358398438
88,2019-06-11 00:00:00-04:00,187.052734375
89,2019-06-12 00:00:00-04:00,189.3173370361328
90,2019-06-13 00:00:00-04:00,187.08848571777344
91,2019-06-14 00:00:00-04:00,189.07566833496094
92,2019-06-17 00:00:00-04:00,191.63572692871094
93,2019-06-18 00:00:00-04:00,192.73248291015625
94,2019-06-19 00:00:00-04:00,194.33262634277344
95,2019-06-20 00:00:00-04:00,195.5462646484375
96,2019-06-21 00:00:00-04:00,193.44264221191406
97,2019-06-24 00:00:00-04:00,192.8762969970703
98,2019-06-25 00:00:00-04:00,189.51412963867188
99,2019-06-26 00:00:00-04:00,185.01022338867188
100,2019-06-27 00:00:00-04:00,185.0552215576172
101,2019-06-28 00:00:00-04:00,183.79660034179688
102,2019-07-01 00:00:00-04:00,181.86378479003906
103,2019-07-02 00:00:00-04:00,184.857421875
104,2019-07-03 00:00:00-04:00,188.93875122070312
105,2019-07-05 00:00:00-04:00,187.92288208007812
106,2019-07-08 00:00:00-04:00,187.8419952392578
107,2019-07-09 00:00:00-04:00,189.96360778808594
108,2019-07-10 00:00:00-04:00,190.16139221191406
109,2019-07-11 00:00:00-04:00,188.12069702148438
110,2019-07-12 00:00:00-04:00,187.86898803710938
111,2019-07-15 00:00:00-04:00,189.41517639160156
112,2019-07-16 00:00:00-04:00,188.16563415527344
113,2019-07-17 00:00:00-04:00,187.6532440185547
114,2019-07-18 00:00:00-04:00,187.581298828125
115,2019-07-19 00:00:00-04:00,184.79446411132812
116,2019-07-22 00:00:00-04:00,185.81932067871094
117,2019-07-23 00:00:00-04:00,185.9092254638672
118,2019-07-24 00:00:00-04:00,184.10226440429688
119,2019-07-25 00:00:00-04:00,184.66859436035156
120,2019-07-26 00:00:00-04:00,183.92247009277344
121,2019-07-29 00:00:00-04:00,184.80343627929688
122,2019-07-30 00:00:00-04:00,187.5723114013672
123,2019-07-31 00:00:00-04:00,190.24227905273438
124,2019-08-01 00:00:00-04:00,190.05349731445312
125,2019-08-02 00:00:00-04:00,193.70333862304688
126,2019-08-05 00:00:00-04:00,192.2919464111328
127,2019-08-06 00:00:00-04:00,195.03384399414062
128,2019-08-07 00:00:00-04:00,195.46534729003906
129,2019-08-08 00:00:00-04:00,198.6927032470703
130,2019-08-09 00:00:00-04:00,199.78045654296875
131,2019-08-12 00:00:00-04:00,199.771484375
132,2019-08-13 00:00:00-04:00,198.76463317871094
133,2019-08-14 00:00:00-04:00,196.76890563964844
134,2019-08-15 00:00:00-04:00,201.5514678955078
135,2019-08-16 00:00:00-04:00,200.4097442626953
136,2019-08-19 00:00:00-04:00,202.44146728515625
137,2019-08-20 00:00:00-04:00,202.77407836914062
138,2019-08-21 00:00:00-04:00,204.41026306152344
139,2019-08-22 00:00:00-04:00,205.42605590820312
140,2019-08-23 00:00:00-04:00,203.6820526123047
141,2019-08-26 00:00:00-04:00,206.82850646972656
142,2019-08-27 00:00:00-04:00,206.57675170898438
143,2019-08-28 00:00:00-04:00,206.89141845703125
144,2019-08-29 00:00:00-04:00,207.1341552734375
145,2019-08-30 00:00:00-04:00,206.9363555908203
146,2019-09-03 00:00:00-04:00,213.8135223388672
147,2019-09-04 00:00:00-04:00,216.7172393798828
148,2019-09-05 00:00:00-04:00,211.93470764160156
149,2019-09-06 00:00:00-04:00,209.0939178466797
150,2019-09-09 00:00:00-04:00,201.37167358398438
151,2019-09-10 00:00:00-04:00,194.3686065673828
152,2019-09-11 00:00:00-04:00,191.2132110595703
153,2019-09-12 00:00:00-04:00,196.74195861816406
154,2019-09-13 00:00:00-04:00,193.61351013183594
155,2019-09-16 00:00:00-04:00,194.8720245361328
156,2019-09-17 00:00:00-04:00,198.9444122314453
157,2019-09-18 00:00:00-04:00,199.2230987548828
158,2019-09-19 00:00:00-04:00,204.13157653808594
159,2019-09-20 00:00:00-04:00,202.77407836914062
160,2019-09-23 00:00:00-04:00,202.61224365234375
161,2019-09-24 00:00:00-04:00,202.41448974609375
162,2019-09-25 00:00:00-04:00,199.6096649169922
163,2019-09-26 00:00:00-04:00,201.33404541015625
164,2019-09-27 00:00:00-04:00,197.70465087890625
165,2019-09-30 00:00:00-04:00,199.64578247070312
166,2019-10-01 00:00:00-04:00,199.42910766601562
167,2019-10-02 00:00:00-04:00,198.6165313720703
168,2019-10-03 00:00:00-04:00,202.1466522216797
169,2019-10-04 00:00:00-04:00,203.97940063476562
170,2019-10-07 00:00:00-04:00,203.39259338378906
171,2019-10-08 00:00:00-04:00,204.1329345703125
172,2019-10-09 00:00:00-04:00,204.5572509765625
173,2019-10-10 00:00:00-04:00,204.29539489746094
174,2019-10-11 00:00:00-04:00,202.64321899414062
175,2019-10-14 00:00:00-04:00,203.71759033203125
176,2019-10-15 00:00:00-04:00,202.42654418945312
177,2019-10-16 00:00:00-04:00,200.40415954589844
178,2019-10-17 00:00:00-04:00,203.9613800048828
179,2019-10-18 00:00:00-04:00,206.8323974609375
180,2019-10-21 00:00:00-04:00,207.11227416992188
181,2019-10-22 00:00:00-04:00,204.71072387695312
182,2019-10-23 00:00:00-04:00,204.06068420410156
183,2019-10-24 00:00:00-04:00,201.7584228515625
184,2019-10-25 00:00:00-04:00,195.61907958984375
185,2019-10-28 00:00:00-04:00,190.2742462158203
186,2019-10-29 00:00:00-04:00,195.1586456298828
187,2019-10-30 00:00:00-04:00,196.13372802734375
188,2019-10-31 00:00:00-04:00,196.89210510253906
189,2019-11-01 00:00:00-04:00,194.58082580566406
190,2019-11-04 00:00:00-05:00,190.5631561279297
191,2019-11-05 00:00:00-05:00,185.99481201171875
192,2019-11-06 00:00:00-05:00,187.7733612060547
193,2019-11-07 00:00:00-05:00,185.7058868408203
