,Unnamed: 0,Date,KEYS
169,169,2019-10-07,96.20999908447266
170,170,2019-10-08,91.41999816894533
171,171,2019-10-09,94.61000061035156
172,172,2019-10-10,94.43000030517578
173,173,2019-10-11,95.0
174,174,2019-10-14,95.4800033569336
175,175,2019-10-15,97.7300033569336
176,176,2019-10-16,95.58999633789062
177,177,2019-10-17,97.04000091552734
178,178,2019-10-18,98.26000213623048
179,179,2019-10-21,102.97000122070312
180,180,2019-10-22,102.5
181,181,2019-10-23,103.43000030517578
182,182,2019-10-24,100.7300033569336
183,183,2019-10-25,101.27999877929688
184,184,2019-10-28,102.43000030517578
185,185,2019-10-29,104.38999938964844
186,186,2019-10-30,103.27999877929688
187,187,2019-10-31,100.91000366210938
188,188,2019-11-01,101.9000015258789
189,189,2019-11-04,104.3000030517578
190,190,2019-11-05,104.12000274658205
191,191,2019-11-06,103.37999725341795
192,192,2019-11-07,103.72000122070312
193,193,2019-11-08,105.25
194,194,2019-11-11,105.62000274658205
195,195,2019-11-12,107.05999755859376
196,196,2019-11-13,106.6500015258789
197,197,2019-11-14,106.83000183105467
198,198,2019-11-15,109.08000183105467
199,199,2019-11-18,107.37000274658205
200,200,2019-11-19,108.12999725341795
201,201,2019-11-20,107.51000213623048
202,202,2019-11-21,105.75
203,203,2019-11-22,103.66000366210938
204,204,2019-11-25,106.3000030517578
205,205,2019-11-26,105.7300033569336
206,206,2019-11-27,108.04000091552734
207,207,2019-11-29,107.02999877929688
208,208,2019-12-02,103.29000091552734
209,209,2019-12-03,101.73999786376952
210,210,2019-12-04,103.16000366210938
211,211,2019-12-05,100.7699966430664
212,212,2019-12-06,103.1999969482422
213,213,2019-12-09,101.72000122070312
214,214,2019-12-10,101.5999984741211
215,215,2019-12-11,103.23999786376952
216,216,2019-12-12,107.3000030517578
217,217,2019-12-13,107.80999755859376
218,218,2019-12-16,105.16999816894533
219,219,2019-12-17,103.94000244140624
220,220,2019-12-18,103.93000030517578
221,221,2019-12-19,103.86000061035156
222,222,2019-12-20,103.12000274658205
223,223,2019-12-23,103.95999908447266
224,224,2019-12-24,103.22000122070312
225,225,2019-12-26,103.6500015258789
226,226,2019-12-27,103.2300033569336
227,227,2019-12-30,102.18000030517578
228,228,2019-12-31,102.62999725341795
229,229,2020-01-02,104.19000244140624
230,230,2020-01-03,101.87999725341795
231,231,2020-01-06,100.13999938964844
232,232,2020-01-07,100.77999877929688
233,233,2020-01-08,101.06999969482422
234,234,2020-01-09,101.61000061035156
235,235,2020-01-10,100.36000061035156
236,236,2020-01-13,101.8000030517578
237,237,2020-01-14,101.38999938964844
238,238,2020-01-15,101.05999755859376
239,239,2020-01-16,103.37000274658205
240,240,2020-01-17,105.37000274658205
241,241,2020-01-21,104.87000274658205
242,242,2020-01-22,105.51000213623048
243,243,2020-01-23,104.16000366210938
244,244,2020-01-24,102.9800033569336
245,245,2020-01-27,100.01000213623048
246,246,2020-01-28,102.13999938964844
247,247,2020-01-29,95.66000366210938
248,248,2020-01-30,95.29000091552734
249,249,2020-01-31,92.98999786376952
250,250,2020-02-03,93.20999908447266
251,251,2020-02-04,94.66999816894533
252,252,2020-02-05,95.4000015258789
253,253,2020-02-06,96.48999786376952
254,254,2020-02-07,94.5
255,255,2020-02-10,94.5500030517578
256,256,2020-02-11,96.1500015258789
257,257,2020-02-12,98.47000122070312
258,258,2020-02-13,96.61000061035156
259,259,2020-02-14,98.16000366210938
260,260,2020-02-18,97.5999984741211
261,261,2020-02-19,98.4800033569336
262,262,2020-02-20,98.45999908447266
263,263,2020-02-21,96.18000030517578
264,264,2020-02-24,90.88999938964844
265,265,2020-02-25,93.66000366210938
266,266,2020-02-26,94.06999969482422
267,267,2020-02-27,92.4000015258789
268,268,2020-02-28,94.76000213623048
269,269,2020-03-02,97.41999816894533
270,270,2020-03-03,93.51000213623048
271,271,2020-03-04,97.93000030517578
272,272,2020-03-05,98.5999984741211
273,273,2020-03-06,96.01000213623048
274,274,2020-03-09,89.19999694824219
275,275,2020-03-10,94.83000183105467
276,276,2020-03-11,91.8000030517578
277,277,2020-03-12,82.36000061035156
278,278,2020-03-13,92.02999877929688
279,279,2020-03-16,83.77999877929688
280,280,2020-03-17,94.19000244140624
281,281,2020-03-18,86.0
282,282,2020-03-19,85.97000122070312
283,283,2020-03-20,83.08999633789062
284,284,2020-03-23,81.16999816894531
285,285,2020-03-24,85.05999755859375
286,286,2020-03-25,81.95999908447266
287,287,2020-03-26,84.20999908447266
288,288,2020-03-27,78.27999877929688
289,289,2020-03-30,85.66000366210938
290,290,2020-03-31,83.68000030517578
291,291,2020-04-01,80.88999938964844
292,292,2020-04-02,83.75
293,293,2020-04-03,82.5199966430664
294,294,2020-04-06,90.7300033569336
295,295,2020-04-07,89.20999908447266
296,296,2020-04-08,91.0
297,297,2020-04-09,92.0999984741211
298,298,2020-04-13,92.5500030517578
299,299,2020-04-14,94.86000061035156
300,300,2020-04-15,92.97000122070312
301,301,2020-04-16,96.58000183105467
302,302,2020-04-17,95.83999633789062
303,303,2020-04-20,95.30999755859376
304,304,2020-04-21,91.5999984741211
305,305,2020-04-22,95.2699966430664
306,306,2020-04-23,95.76000213623048
307,307,2020-04-24,97.54000091552734
308,308,2020-04-27,96.33000183105467
309,309,2020-04-28,95.93000030517578
310,310,2020-04-29,98.91000366210938
311,311,2020-04-30,96.7699966430664
312,312,2020-05-01,93.83999633789062
313,313,2020-05-04,93.48999786376952
314,314,2020-05-05,96.0199966430664
315,315,2020-05-06,98.88999938964844
316,316,2020-05-07,96.98999786376952
317,317,2020-05-08,100.69000244140624
318,318,2020-05-11,101.06999969482422
319,319,2020-05-12,99.01000213623048
320,320,2020-05-13,97.55999755859376
321,321,2020-05-14,98.6999969482422
322,322,2020-05-15,94.77999877929688
323,323,2020-05-18,96.8499984741211
324,324,2020-05-19,96.0
325,325,2020-05-20,102.91999816894533
326,326,2020-05-21,99.98999786376952
327,327,2020-05-22,102.05999755859376
328,328,2020-05-26,103.4000015258789
329,329,2020-05-27,101.73999786376952
330,330,2020-05-28,103.63999938964844
331,331,2020-05-29,108.12999725341795
332,332,2020-06-01,106.93000030517578
333,333,2020-06-02,106.30999755859376
334,334,2020-06-03,106.54000091552734
335,335,2020-06-04,102.37999725341795
336,336,2020-06-05,106.41000366210938
337,337,2020-06-08,102.87000274658205
338,338,2020-06-09,103.11000061035156
339,339,2020-06-10,103.48999786376952
340,340,2020-06-11,97.81999969482422
341,341,2020-06-12,95.66999816894533
342,342,2020-06-15,98.54000091552734
343,343,2020-06-16,101.4499969482422
344,344,2020-06-17,104.30999755859376
345,345,2020-06-18,102.58999633789062
346,346,2020-06-19,106.44000244140624
347,347,2020-06-22,104.81999969482422
348,348,2020-06-23,104.33999633789062
349,349,2020-06-24,101.2300033569336
350,350,2020-06-25,100.38999938964844
351,351,2020-06-26,97.55999755859376
352,352,2020-06-29,98.12999725341795
353,353,2020-06-30,100.77999877929688
354,354,2020-07-01,99.70999908447266
355,355,2020-07-02,100.7300033569336
356,356,2020-07-06,101.81999969482422
357,357,2020-07-07,99.87999725341795
358,358,2020-07-08,99.13999938964844
359,359,2020-07-09,99.83000183105467
360,360,2020-07-10,97.63999938964844
361,361,2020-07-13,94.7699966430664
362,362,2020-07-14,95.83000183105467
363,363,2020-07-15,96.77999877929688
364,364,2020-07-16,96.37999725341795
365,365,2020-07-17,97.77999877929688
366,366,2020-07-20,97.87000274658205
367,367,2020-07-21,98.43000030517578
368,368,2020-07-22,98.37000274658205
369,369,2020-07-23,99.18000030517578
370,370,2020-07-24,96.8499984741211
371,371,2020-07-27,98.1999969482422
372,372,2020-07-28,95.68000030517578
373,373,2020-07-29,96.20999908447266
374,374,2020-07-30,98.9800033569336
375,375,2020-07-31,99.88999938964844
376,376,2020-08-03,100.7699966430664
377,377,2020-08-04,100.3000030517578
378,378,2020-08-05,100.3499984741211
379,379,2020-08-06,99.9800033569336
380,380,2020-08-07,98.13999938964844
381,381,2020-08-10,97.7699966430664
382,382,2020-08-11,98.80999755859376
383,383,2020-08-12,99.56999969482422
384,384,2020-08-13,103.1999969482422
385,385,2020-08-14,102.9499969482422
386,386,2020-08-17,102.5999984741211
387,387,2020-08-18,102.69000244140624
388,388,2020-08-19,104.0
389,389,2020-08-20,102.81999969482422
390,390,2020-08-21,95.87999725341795
391,391,2020-08-24,96.29000091552734
392,392,2020-08-25,97.58000183105467
393,393,2020-08-26,98.06999969482422
394,394,2020-08-27,95.61000061035156
395,395,2020-08-28,97.33000183105467
396,396,2020-08-31,98.5199966430664
397,397,2020-09-01,99.73999786376952
398,398,2020-09-02,102.5
399,399,2020-09-03,97.88999938964844
400,400,2020-09-04,94.9499969482422
401,401,2020-09-08,93.38999938964844
402,402,2020-09-09,92.88999938964844
403,403,2020-09-10,90.69000244140624
404,404,2020-09-11,92.3499984741211
405,405,2020-09-14,94.2300033569336
406,406,2020-09-15,96.20999908447266
407,407,2020-09-16,97.97000122070312
408,408,2020-09-17,98.25
409,409,2020-09-18,97.0999984741211
410,410,2020-09-21,97.8000030517578
411,411,2020-09-22,97.41999816894533
412,412,2020-09-23,96.36000061035156
413,413,2020-09-24,96.5999984741211
414,414,2020-09-25,98.12000274658205
415,415,2020-09-28,100.25
416,416,2020-09-29,99.5999984741211
417,417,2020-09-30,98.77999877929688
418,418,2020-10-01,97.4800033569336
419,419,2020-10-02,98.2699966430664
420,420,2020-10-05,99.69000244140624
421,421,2020-10-06,99.48999786376952
422,422,2020-10-07,101.16000366210938
423,423,2020-10-08,103.18000030517578
424,424,2020-10-09,105.26000213623048
425,425,2020-10-12,105.72000122070312
426,426,2020-10-13,104.48999786376952
427,427,2020-10-14,104.9800033569336
428,428,2020-10-15,105.68000030517578
429,429,2020-10-16,104.91000366210938
430,430,2020-10-19,106.68000030517578
431,431,2020-10-20,105.4499969482422
432,432,2020-10-21,105.6999969482422
433,433,2020-10-22,106.26000213623048
434,434,2020-10-23,107.87999725341795
435,435,2020-10-26,105.8499984741211
436,436,2020-10-27,106.9000015258789
437,437,2020-10-28,104.3000030517578
438,438,2020-10-29,104.54000091552734
439,439,2020-10-30,104.87000274658205
440,440,2020-11-02,104.73999786376952
441,441,2020-11-03,107.72000122070312
442,442,2020-11-04,107.8000030517578
443,443,2020-11-05,111.12999725341795
444,444,2020-11-06,112.97000122070312
445,445,2020-11-09,115.55999755859376
446,446,2020-11-10,112.0
447,447,2020-11-11,115.44000244140624
448,448,2020-11-12,114.0199966430664
449,449,2020-11-13,116.0999984741211
450,450,2020-11-16,117.66999816894533
451,451,2020-11-17,117.55999755859376
452,452,2020-11-18,115.13999938964844
453,453,2020-11-19,117.95999908447266
454,454,2020-11-20,116.16999816894533
455,455,2020-11-23,117.1500015258789
456,456,2020-11-24,118.12000274658205
457,457,2020-11-25,118.5199966430664
458,458,2020-11-27,119.06999969482422
459,459,2020-11-30,120.04000091552734
460,460,2020-12-01,121.83999633789062
461,461,2020-12-02,121.87999725341795
462,462,2020-12-03,122.63999938964844
463,463,2020-12-04,123.20999908447266
464,464,2020-12-07,124.91000366210938
465,465,2020-12-08,127.12999725341795
466,466,2020-12-09,124.66999816894533
467,467,2020-12-10,124.76000213623048
468,468,2020-12-11,126.3000030517578
469,469,2020-12-14,123.72000122070312
470,470,2020-12-15,123.37000274658205
471,471,2020-12-16,123.91000366210938
472,472,2020-12-17,126.86000061035156
473,473,2020-12-18,128.25999450683594
474,474,2020-12-21,126.97000122070312
475,475,2020-12-22,128.69000244140625
476,476,2020-12-23,130.4199981689453
477,477,2020-12-24,130.9499969482422
478,478,2020-12-28,131.82000732421875
479,479,2020-12-29,130.00999450683594
480,480,2020-12-30,131.24000549316406
481,481,2020-12-31,132.08999633789062
482,482,2021-01-04,131.17999267578125
483,483,2021-01-05,133.83999633789062
484,484,2021-01-06,136.11000061035156
485,485,2021-01-07,141.0
486,486,2021-01-08,146.8000030517578
487,487,2021-01-11,150.14999389648438
488,488,2021-01-12,146.82000732421875
489,489,2021-01-13,146.61000061035156
490,490,2021-01-14,147.02999877929688
491,491,2021-01-15,146.2899932861328
492,492,2021-01-19,147.07000732421875
493,493,2021-01-20,147.52999877929688
494,494,2021-01-21,146.67999267578125
495,495,2021-01-22,145.16000366210938
496,496,2021-01-25,146.0500030517578
497,497,2021-01-26,146.8800048828125
498,498,2021-01-27,151.1199951171875
499,499,2021-01-28,145.4199981689453
500,500,2021-01-29,141.58999633789062
501,501,2021-02-01,142.80999755859375
502,502,2021-02-02,141.5399932861328
503,503,2021-02-03,141.4600067138672
504,504,2021-02-04,140.58999633789062
505,505,2021-02-05,142.9499969482422
506,506,2021-02-08,144.6999969482422
507,507,2021-02-09,146.39999389648438
508,508,2021-02-10,148.4499969482422
509,509,2021-02-11,150.35000610351562
510,510,2021-02-12,153.47999572753906
511,511,2021-02-16,151.07000732421875
512,512,2021-02-17,149.05999755859375
513,513,2021-02-18,148.0399932861328
514,514,2021-02-19,142.19000244140625
515,515,2021-02-22,137.6300048828125
516,516,2021-02-23,139.57000732421875
517,517,2021-02-24,143.63999938964844
518,518,2021-02-25,139.6300048828125
519,519,2021-02-26,141.52000427246094
520,520,2021-03-01,144.4499969482422
521,521,2021-03-02,141.75999450683594
522,522,2021-03-03,137.47999572753906
523,523,2021-03-04,132.42999267578125
524,524,2021-03-05,134.6999969482422
525,525,2021-03-08,132.22999572753906
526,526,2021-03-09,136.30999755859375
527,527,2021-03-10,135.27999877929688
528,528,2021-03-11,136.24000549316406
529,529,2021-03-12,136.00999450683594
530,530,2021-03-15,136.89999389648438
531,531,2021-03-16,137.47999572753906
532,532,2021-03-17,137.35000610351562
533,533,2021-03-18,136.0
534,534,2021-03-19,134.77000427246094
535,535,2021-03-22,137.42999267578125
536,536,2021-03-23,135.17999267578125
537,537,2021-03-24,135.25999450683594
538,538,2021-03-25,136.22999572753906
539,539,2021-03-26,142.19000244140625
540,540,2021-03-29,141.32000732421875
541,541,2021-03-30,141.5399932861328
542,542,2021-03-31,143.39999389648438
543,543,2021-04-01,143.7899932861328
544,544,2021-04-05,147.3300018310547
545,545,2021-04-06,145.9499969482422
546,546,2021-04-07,143.9499969482422
547,547,2021-04-08,144.64999389648438
548,548,2021-04-09,146.22999572753906
549,549,2021-04-12,145.02999877929688
550,550,2021-04-13,143.42999267578125
551,551,2021-04-14,143.4199981689453
552,552,2021-04-15,145.27000427246094
553,553,2021-04-16,145.39999389648438
554,554,2021-04-19,143.6300048828125
555,555,2021-04-20,143.0
556,556,2021-04-21,144.64999389648438
557,557,2021-04-22,145.60000610351562
558,558,2021-04-23,147.86000061035156
559,559,2021-04-26,148.74000549316406
560,560,2021-04-27,148.38999938964844
561,561,2021-04-28,146.61000061035156
562,562,2021-04-29,148.38999938964844
563,563,2021-04-30,144.35000610351562
564,564,2021-05-03,140.39999389648438
565,565,2021-05-04,140.32000732421875
566,566,2021-05-05,140.72000122070312
567,567,2021-05-06,142.80999755859375
568,568,2021-05-07,143.41000366210938
569,569,2021-05-10,139.89999389648438
570,570,2021-05-11,138.92999267578125
571,571,2021-05-12,135.4199981689453
572,572,2021-05-13,138.0500030517578
573,573,2021-05-14,139.85000610351562
574,574,2021-05-17,139.5399932861328
575,575,2021-05-18,138.38999938964844
576,576,2021-05-19,138.14999389648438
577,577,2021-05-20,141.02999877929688
578,578,2021-05-21,139.66000366210938
579,579,2021-05-24,140.8000030517578
580,580,2021-05-25,139.97999572753906
581,581,2021-05-26,141.35000610351562
582,582,2021-05-27,140.5399932861328
583,583,2021-05-28,142.3800048828125
584,584,2021-06-01,141.97000122070312
585,585,2021-06-02,143.92999267578125
586,586,2021-06-03,145.02999877929688
587,587,2021-06-04,148.8800048828125
588,588,2021-06-07,148.14999389648438
589,589,2021-06-08,148.74000549316406
590,590,2021-06-09,146.97000122070312
591,591,2021-06-10,148.94000244140625
592,592,2021-06-11,147.8300018310547
593,593,2021-06-14,148.5800018310547
594,594,2021-06-15,147.97999572753906
595,595,2021-06-16,148.89999389648438
596,596,2021-06-17,149.35000610351562
597,597,2021-06-18,147.47999572753906
598,598,2021-06-21,149.0800018310547
599,599,2021-06-22,150.57000732421875
600,600,2021-06-23,150.9499969482422
601,601,2021-06-24,152.66000366210938
602,602,2021-06-25,153.32000732421875
603,603,2021-06-28,154.41000366210938
604,604,2021-06-29,155.7899932861328
605,605,2021-06-30,154.41000366210938
606,606,2021-07-01,153.55999755859375
607,607,2021-07-02,153.14999389648438
608,608,2021-07-06,154.16000366210938
609,609,2021-07-07,155.3000030517578
610,610,2021-07-08,154.1699981689453
611,611,2021-07-09,155.80999755859375
612,612,2021-07-12,157.72000122070312
613,613,2021-07-13,157.4199981689453
614,614,2021-07-14,157.9199981689453
615,615,2021-07-15,156.55999755859375
616,616,2021-07-16,155.00999450683594
617,617,2021-07-19,154.77999877929688
618,618,2021-07-20,156.58999633789062
619,619,2021-07-21,158.4600067138672
620,620,2021-07-22,158.5800018310547
621,621,2021-07-23,159.6999969482422
622,622,2021-07-26,159.97999572753906
623,623,2021-07-27,158.83999633789062
624,624,2021-07-28,160.14999389648438
625,625,2021-07-29,161.7100067138672
626,626,2021-07-30,164.5500030517578
627,627,2021-08-02,164.91000366210938
628,628,2021-08-03,166.7100067138672
629,629,2021-08-04,167.07000732421875
630,630,2021-08-05,166.39999389648438
631,631,2021-08-06,166.60000610351562
632,632,2021-08-09,166.9499969482422
633,633,2021-08-10,165.6300048828125
634,634,2021-08-11,165.0500030517578
635,635,2021-08-12,165.02999877929688
636,636,2021-08-13,166.10000610351562
637,637,2021-08-16,166.64999389648438
638,638,2021-08-17,164.4199981689453
639,639,2021-08-18,163.66000366210938
640,640,2021-08-19,166.69000244140625
641,641,2021-08-20,168.7899932861328
642,642,2021-08-23,171.32000732421875
643,643,2021-08-24,174.92999267578125
644,644,2021-08-25,174.63999938964844
645,645,2021-08-26,175.5800018310547
646,646,2021-08-27,177.50999450683594
647,647,2021-08-30,179.08999633789062
648,648,2021-08-31,179.3800048828125
649,649,2021-09-01,178.72000122070312
650,650,2021-09-02,180.2899932861328
651,651,2021-09-03,181.27999877929688
652,652,2021-09-07,181.1699981689453
653,653,2021-09-08,181.4600067138672
654,654,2021-09-09,180.7899932861328
655,655,2021-09-10,180.13999938964844
656,656,2021-09-13,178.1699981689453
657,657,2021-09-14,178.1699981689453
658,658,2021-09-15,179.63999938964844
659,659,2021-09-16,179.77999877929688
660,660,2021-09-17,177.4499969482422
661,661,2021-09-20,173.8800048828125
662,662,2021-09-21,174.22999572753906
663,663,2021-09-22,176.72000122070312
664,664,2021-09-23,179.75
665,665,2021-09-24,178.3800048828125
666,666,2021-09-27,176.8300018310547
667,667,2021-09-28,167.89999389648438
668,668,2021-09-29,166.88999938964844
669,669,2021-09-30,164.2899932861328
670,670,2021-10-01,165.4199981689453
671,671,2021-10-04,161.16000366210938
672,672,2021-10-05,162.75
673,673,2021-10-06,161.14999389648438
674,674,2021-10-07,163.22999572753906
675,675,2021-10-08,161.75999450683594
676,676,2021-10-11,161.67999267578125
677,677,2021-10-12,161.30999755859375
678,678,2021-10-13,164.02999877929688
679,679,2021-10-14,168.27000427246094
680,680,2021-10-15,168.7100067138672
681,681,2021-10-18,172.6300048828125
682,682,2021-10-19,174.72000122070312
683,683,2021-10-20,174.1300048828125
684,684,2021-10-21,176.4499969482422
685,685,2021-10-22,176.22000122070312
686,686,2021-10-25,177.60000610351562
687,687,2021-10-26,177.77999877929688
688,688,2021-10-27,176.94000244140625
689,689,2021-10-28,179.35000610351562
690,690,2021-10-29,180.02000427246094
691,691,2021-11-01,181.02999877929688
692,692,2021-11-02,184.7899932861328
693,693,2021-11-03,183.4600067138672
694,694,2021-11-04,186.05999755859372
695,695,2021-11-05,183.67999267578125
696,696,2021-11-08,186.27999877929688
697,697,2021-11-09,185.8600006103516
698,698,2021-11-10,183.6100006103516
699,699,2021-11-11,185.75999450683597
700,700,2021-11-12,186.6199951171875
701,701,2021-11-15,188.19000244140625
702,702,2021-11-16,192.7100067138672
703,703,2021-11-17,194.3500061035156
704,704,2021-11-18,194.2700042724609
705,705,2021-11-19,194.6300048828125
706,706,2021-11-22,191.94000244140625
707,707,2021-11-23,195.2899932861328
708,708,2021-11-24,199.66000366210935
709,709,2021-11-26,191.3699951171875
710,710,2021-11-29,197.7400054931641
711,711,2021-11-30,194.47999572753903
712,712,2021-12-01,193.6699981689453
713,713,2021-12-02,198.47999572753903
714,714,2021-12-03,199.22999572753903
715,715,2021-12-06,195.1499938964844
716,716,2021-12-07,202.42999267578125
717,717,2021-12-08,202.19000244140625
718,718,2021-12-09,200.6300048828125
719,719,2021-12-10,201.8500061035156
720,720,2021-12-13,204.08999633789065
721,721,2021-12-14,197.9900054931641
722,722,2021-12-15,204.00999450683597
723,723,2021-12-16,198.58999633789065
724,724,2021-12-17,197.1999969482422
725,725,2021-12-20,194.22000122070312
726,726,2021-12-21,197.5800018310547
727,727,2021-12-22,200.6100006103516
728,728,2021-12-23,201.42999267578125
729,729,2021-12-27,207.92999267578125
730,730,2021-12-28,206.88999938964844
731,731,2021-12-29,207.2899932861328
732,732,2021-12-30,206.8000030517578
733,733,2021-12-31,206.50999450683597
734,734,2022-01-03,202.66000366210935
735,735,2022-01-04,197.3600006103516
736,736,2022-01-05,192.16000366210935
737,737,2022-01-06,192.58999633789065
738,738,2022-01-07,188.0
