,Unnamed: 0,Date,CTVA
142,142,2019-12-16,26.14100456237793
143,143,2019-12-17,25.40089607238769
144,144,2019-12-18,26.397197723388672
145,145,2019-12-19,26.292821884155277
146,146,2019-12-20,26.738788604736328
147,147,2019-12-23,27.194231033325195
148,148,2019-12-24,27.336566925048828
149,149,2019-12-26,27.69713020324707
150,150,2019-12-27,27.649688720703125
151,151,2019-12-30,27.384010314941406
152,152,2019-12-31,28.048208236694336
153,153,2020-01-02,27.270143508911133
154,154,2020-01-03,26.94753074645996
155,155,2020-01-06,26.909582138061523
156,156,2020-01-07,27.01395034790039
157,157,2020-01-08,27.23219108581543
158,158,2020-01-09,27.26065444946289
159,159,2020-01-10,26.90009307861328
160,160,2020-01-13,27.11832427978516
161,161,2020-01-14,27.17525863647461
162,162,2020-01-15,27.213211059570312
163,163,2020-01-16,27.7255973815918
164,164,2020-01-17,26.852649688720703
165,165,2020-01-21,26.397197723388672
166,166,2020-01-22,26.71980857849121
167,167,2020-01-23,26.99497604370117
168,168,2020-01-24,26.520545959472656
169,169,2020-01-27,25.77094841003418
170,170,2020-01-28,26.15049362182617
171,171,2020-01-29,26.378217697143555
172,172,2020-01-30,27.74457359313965
173,173,2020-01-31,27.440940856933597
174,174,2020-02-03,28.579566955566406
175,175,2020-02-04,29.36712455749512
176,176,2020-02-05,30.088247299194336
177,177,2020-02-06,29.974384307861328
178,178,2020-02-07,29.45251846313477
179,179,2020-02-10,29.03501510620117
180,180,2020-02-11,28.949621200561523
181,181,2020-02-12,29.357629776000977
182,182,2020-02-13,29.03501510620117
183,183,2020-02-14,29.13939666748047
184,184,2020-02-18,29.794099807739254
185,185,2020-02-19,29.9079647064209
186,186,2020-02-20,29.955406188964844
187,187,2020-02-21,29.623310089111328
188,188,2020-02-24,29.091949462890625
189,189,2020-02-25,26.92855453491211
190,190,2020-02-26,27.04241752624512
191,191,2020-02-27,25.89430427551269
192,192,2020-02-28,25.80890464782715
193,193,2020-03-02,26.924396514892575
194,194,2020-03-03,26.619304656982425
195,195,2020-03-04,27.55364799499512
196,196,2020-03-05,26.03772354125977
197,197,2020-03-06,24.12135887145996
198,198,2020-03-09,21.995250701904297
199,199,2020-03-10,24.70294570922852
200,200,2020-03-11,23.83533477783203
201,201,2020-03-12,21.299259185791016
202,202,2020-03-13,23.66372299194336
203,203,2020-03-16,19.77379608154297
204,204,2020-03-17,21.61388397216797
205,205,2020-03-18,20.565128326416016
206,206,2020-03-19,22.1763973236084
207,207,2020-03-20,21.48040580749512
208,208,2020-03-23,20.89882469177246
209,209,2020-03-24,21.28972053527832
210,210,2020-03-25,22.309873580932617
211,211,2020-03-26,23.015399932861328
212,212,2020-03-27,22.12872695922852
213,213,2020-03-30,22.967735290527344
214,214,2020-03-31,22.40522003173828
215,215,2020-04-01,21.461336135864254
216,216,2020-04-02,21.20391845703125
217,217,2020-04-03,21.56621551513672
218,218,2020-04-06,23.129812240600582
219,219,2020-04-07,23.38723373413086
220,220,2020-04-08,24.8364200592041
221,221,2020-04-09,26.62883758544922
222,222,2020-04-13,25.322664260864254
223,223,2020-04-14,25.208253860473636
224,224,2020-04-15,24.321578979492188
225,225,2020-04-16,23.98788452148437
226,226,2020-04-17,24.321578979492188
227,227,2020-04-20,23.482572555541992
228,228,2020-04-21,23.139347076416016
229,229,2020-04-22,23.778133392333984
230,230,2020-04-23,24.21670150756836
231,231,2020-04-24,25.04617500305176
232,232,2020-04-27,24.36924934387207
233,233,2020-04-28,24.969900131225582
234,234,2020-04-29,25.78983497619629
235,235,2020-04-30,24.969900131225582
236,236,2020-05-01,24.302513122558597
237,237,2020-05-04,24.23577308654785
238,238,2020-05-05,24.96036720275879
239,239,2020-05-06,23.84486961364746
240,240,2020-05-07,25.217792510986328
241,241,2020-05-08,24.769681930541992
242,242,2020-05-11,23.24422264099121
243,243,2020-05-12,22.16686248779297
244,244,2020-05-13,22.185932159423828
245,245,2020-05-14,22.358509063720703
246,246,2020-05-15,21.831188201904297
247,247,2020-05-18,23.02005958557129
248,248,2020-05-19,23.00088882446289
249,249,2020-05-20,24.055532455444336
250,250,2020-05-21,23.53779411315918
251,251,2020-05-22,23.52821159362793
252,252,2020-05-26,24.58285522460937
253,253,2020-05-27,24.73625946044922
254,254,2020-05-28,25.8771915435791
255,255,2020-05-29,26.18400382995605
256,256,2020-06-01,25.71420288085937
257,257,2020-06-02,26.85514068603516
258,258,2020-06-03,27.32494163513184
259,259,2020-06-04,28.92608642578125
260,260,2020-06-05,29.38629150390625
261,261,2020-06-08,28.772682189941406
262,262,2020-06-09,28.369997024536133
263,263,2020-06-10,27.93855094909668
264,264,2020-06-11,25.98265838623047
265,265,2020-06-12,26.404518127441406
266,266,2020-06-15,25.6662654876709
267,267,2020-06-16,26.672971725463867
268,268,2020-06-17,26.222354888916016
269,269,2020-06-18,26.34699821472168
270,270,2020-06-19,26.01142120361328
271,271,2020-06-22,26.442869186401367
272,272,2020-06-23,26.289470672607425
273,273,2020-06-24,24.995126724243164
274,274,2020-06-25,25.119770050048828
275,275,2020-06-26,24.8513126373291
276,276,2020-06-29,25.062240600585938
277,277,2020-06-30,25.685441970825195
278,278,2020-07-01,25.92513465881348
279,279,2020-07-02,26.43328094482422
280,280,2020-07-06,26.394933700561523
281,281,2020-07-07,26.021011352539062
282,282,2020-07-08,24.79378890991211
283,283,2020-07-09,24.68832015991211
284,284,2020-07-10,25.52245140075684
285,285,2020-07-13,25.733381271362305
286,286,2020-07-14,25.963483810424805
287,287,2020-07-15,26.78802490234375
288,288,2020-07-16,26.768848419189453
289,289,2020-07-17,27.181123733520508
290,290,2020-07-20,26.57709503173828
291,291,2020-07-21,27.181123733520508
292,292,2020-07-22,27.47833633422852
293,293,2020-07-23,27.48792839050293
294,294,2020-07-24,27.344112396240234
295,295,2020-07-27,27.622154235839844
296,296,2020-07-28,27.027719497680664
297,297,2020-07-29,27.622154235839844
298,298,2020-07-30,27.305763244628903
299,299,2020-07-31,27.382463455200195
300,300,2020-08-03,27.344112396240234
301,301,2020-08-04,27.52627944946289
302,302,2020-08-05,27.37287712097168
303,303,2020-08-06,24.37192726135254
304,304,2020-08-07,24.276050567626957
305,305,2020-08-10,24.37192726135254
306,306,2020-08-11,25.67584991455078
307,307,2020-08-12,25.273168563842773
308,308,2020-08-13,25.937997817993164
309,309,2020-08-14,26.85334587097168
310,310,2020-08-17,26.75699234008789
311,311,2020-08-18,27.36400985717773
312,312,2020-08-19,27.51817321777344
313,313,2020-08-20,27.749418258666992
314,314,2020-08-21,27.40255355834961
315,315,2020-08-24,27.4989070892334
316,316,2020-08-25,27.60489273071289
317,317,2020-08-26,28.16373634338379
318,318,2020-08-27,28.221548080444336
319,319,2020-08-28,28.44315719604492
320,320,2020-08-31,27.5085391998291
321,321,2020-09-01,28.36607360839844
322,322,2020-09-02,29.030902862548828
323,323,2020-09-03,28.337173461914062
324,324,2020-09-04,28.250452041625977
325,325,2020-09-08,27.26766014099121
326,326,2020-09-09,27.69160842895508
327,327,2020-09-10,28.077016830444336
328,328,2020-09-11,27.961397171020508
329,329,2020-09-14,27.913217544555664
330,330,2020-09-15,28.375707626342773
331,331,2020-09-16,28.16373634338379
332,332,2020-09-17,28.50096893310547
333,333,2020-09-18,27.93248748779297
334,334,2020-09-21,27.190574645996094
335,335,2020-09-22,27.06532096862793
336,336,2020-09-23,26.45829963684082
337,337,2020-09-24,26.62209892272949
338,338,2020-09-25,27.34473991394043
339,339,2020-09-28,27.913217544555664
340,340,2020-09-29,27.54707908630371
341,341,2020-09-30,27.75905418395996
342,342,2020-10-01,27.633798599243164
343,343,2020-10-02,28.298627853393555
344,344,2020-10-05,29.011632919311523
345,345,2020-10-06,28.992359161376957
346,346,2020-10-07,29.41631126403809
347,347,2020-10-08,31.150650024414062
348,348,2020-10-09,32.210533142089844
349,349,2020-10-12,32.36468505859375
350,350,2020-10-13,32.470680236816406
351,351,2020-10-14,32.58629608154297
352,352,2020-10-15,32.750099182128906
353,353,2020-10-16,32.836814880371094
354,354,2020-10-19,32.2972412109375
355,355,2020-10-20,31.86365509033203
356,356,2020-10-21,31.69986343383789
357,357,2020-10-22,31.92147254943848
358,358,2020-10-23,31.96000289916992
359,359,2020-10-26,31.516786575317383
360,360,2020-10-27,31.16028594970703
361,361,2020-10-28,30.69780158996582
362,362,2020-10-29,31.31444931030273
363,363,2020-10-30,31.776935577392575
364,364,2020-11-02,32.25870132446289
365,365,2020-11-03,31.728763580322266
366,366,2020-11-04,31.58423614501953
367,367,2020-11-05,32.70192337036133
368,368,2020-11-06,32.470680236816406
369,369,2020-11-09,33.37638473510742
370,370,2020-11-10,34.90838623046875
371,371,2020-11-11,35.29379653930664
372,372,2020-11-12,33.9013786315918
373,373,2020-11-13,34.81998825073242
374,374,2020-11-16,36.19306182861328
375,375,2020-11-17,35.79661178588867
376,376,2020-11-18,35.47750473022461
377,377,2020-11-19,35.738582611083984
378,378,2020-11-20,35.931983947753906
379,379,2020-11-23,36.54116439819336
380,380,2020-11-24,37.614479064941406
381,381,2020-11-25,37.305057525634766
382,382,2020-11-27,37.14067077636719
383,383,2020-11-30,37.05364990234375
384,384,2020-12-01,37.043983459472656
385,385,2020-12-02,37.00529479980469
386,386,2020-12-03,36.94728469848633
387,387,2020-12-04,37.37273788452149
388,388,2020-12-07,36.68620300292969
389,389,2020-12-08,37.15034103393555
390,390,2020-12-09,37.720848083496094
391,391,2020-12-10,37.45976638793945
392,392,2020-12-11,37.12133407592773
393,393,2020-12-14,37.479103088378906
394,394,2020-12-15,37.92390823364258
395,395,2020-12-16,37.78852844238281
396,396,2020-12-17,38.36869812011719
397,397,2020-12-18,38.10762405395508
398,398,2020-12-21,38.24299240112305
399,399,2020-12-22,37.69184112548828
400,400,2020-12-23,37.885231018066406
401,401,2020-12-24,38.19465255737305
402,402,2020-12-28,37.08265686035156
403,403,2020-12-29,36.68620300292969
404,404,2020-12-30,37.169681549072266
405,405,2020-12-31,37.4404296875
406,406,2021-01-04,37.08265686035156
407,407,2021-01-05,37.53712463378906
408,408,2021-01-06,39.7127685546875
409,409,2021-01-07,40.41864013671875
410,410,2021-01-08,41.82072830200195
411,411,2021-01-11,42.178504943847656
412,412,2021-01-12,43.10677719116211
413,413,2021-01-13,42.67164993286133
414,414,2021-01-14,42.74900817871094
415,415,2021-01-15,42.30420684814453
416,416,2021-01-19,42.09147644042969
417,417,2021-01-20,42.2171745300293
418,418,2021-01-21,40.27359771728516
419,419,2021-01-22,40.6700553894043
420,420,2021-01-25,39.93516540527344
421,421,2021-01-26,38.1753158569336
422,422,2021-01-27,37.41142272949219
423,423,2021-01-28,38.95854568481445
424,424,2021-01-29,38.542755126953125
425,425,2021-02-01,39.36466598510742
426,426,2021-02-02,40.11888885498047
427,427,2021-02-03,40.476661682128906
428,428,2021-02-04,41.250221252441406
429,429,2021-02-05,42.44924545288086
430,430,2021-02-08,42.16883087158203
431,431,2021-02-09,41.99478530883789
432,432,2021-02-10,41.61766815185547
433,433,2021-02-11,42.10114288330078
434,434,2021-02-12,42.903717041015625
435,435,2021-02-16,43.78364181518555
436,436,2021-02-17,43.49355697631836
437,437,2021-02-18,42.73933029174805
438,438,2021-02-19,43.96735763549805
439,439,2021-02-22,45.13737487792969
440,440,2021-02-23,44.8956413269043
441,441,2021-02-24,44.87630081176758
442,442,2021-02-25,43.86100387573242
443,443,2021-02-26,43.783424377441406
444,444,2021-03-01,44.86952209472656
445,445,2021-03-02,44.39434051513672
446,446,2021-03-03,43.96767425537109
447,447,2021-03-04,42.52276611328125
448,448,2021-03-05,43.48280334472656
449,449,2021-03-08,43.54098892211914
450,450,2021-03-09,43.35673904418945
451,451,2021-03-10,45.577430725097656
452,452,2021-03-11,45.44166946411133
453,453,2021-03-12,45.48045349121094
454,454,2021-03-15,45.412574768066406
455,455,2021-03-16,44.77254486083984
456,456,2021-03-17,45.829551696777344
457,457,2021-03-18,45.53863525390625
458,458,2021-03-19,45.64530944824219
459,459,2021-03-22,45.86834716796875
460,460,2021-03-23,44.46223449707031
461,461,2021-03-24,44.79193878173828
462,462,2021-03-25,45.36407470703125
463,463,2021-03-26,46.45988082885742
464,464,2021-03-29,46.32411193847656
465,465,2021-03-30,45.51923751831055
466,466,2021-03-31,45.208927154541016
467,467,2021-04-01,45.32529830932617
468,468,2021-04-05,45.61621475219727
469,469,2021-04-06,46.2950325012207
470,470,2021-04-07,45.33499526977539
471,471,2021-04-08,45.50954055786133
472,472,2021-04-09,45.70348739624024
473,473,2021-04-12,45.67438888549805
474,474,2021-04-13,45.451358795166016
475,475,2021-04-14,45.79076766967773
476,476,2021-04-15,46.08168411254883
477,477,2021-04-16,46.062286376953125
478,478,2021-04-19,46.08168411254883
479,479,2021-04-20,45.53863525390625
480,480,2021-04-21,46.81867599487305
481,481,2021-04-22,46.62472915649414
482,482,2021-04-23,47.15809631347656
483,483,2021-04-26,47.39081954956055
484,484,2021-04-27,47.67205047607422
485,485,2021-04-28,47.70114135742188
486,486,2021-04-29,48.05994415283203
487,487,2021-04-30,47.28414916992188
488,488,2021-05-03,48.22480010986328
489,489,2021-05-04,48.282981872558594
490,490,2021-05-05,46.23683547973633
491,491,2021-05-06,46.94474411010742
492,492,2021-05-07,47.381126403808594
493,493,2021-05-10,45.56772994995117
494,494,2021-05-11,45.66469955444336
495,495,2021-05-12,43.81251525878906
496,496,2021-05-13,44.65861129760742
497,497,2021-05-14,45.04762649536133
498,498,2021-05-17,44.95037460327149
499,499,2021-05-18,44.52245330810547
500,500,2021-05-19,43.588829040527344
501,501,2021-05-20,42.91778564453125
502,502,2021-05-21,43.472129821777344
503,503,2021-05-24,43.90977096557617
504,504,2021-05-25,43.3748779296875
505,505,2021-05-26,43.549922943115234
506,506,2021-05-27,43.93894577026367
507,507,2021-05-28,44.25014877319336
508,508,2021-06-01,44.70724487304688
509,509,2021-06-02,44.40575408935547
510,510,2021-06-03,44.71696472167969
511,511,2021-06-04,44.697513580322266
512,512,2021-06-07,44.6683349609375
513,513,2021-06-08,44.63916778564453
514,514,2021-06-09,44.24042892456055
515,515,2021-06-10,43.335975646972656
516,516,2021-06-11,43.316524505615234
517,517,2021-06-14,42.75244903564453
518,518,2021-06-15,43.09283828735352
519,519,2021-06-16,42.49959945678711
520,520,2021-06-17,42.31481552124024
521,521,2021-06-18,41.53678512573242
522,522,2021-06-21,42.21756362915039
523,523,2021-06-22,42.29536437988281
524,524,2021-06-23,42.373165130615234
525,525,2021-06-24,43.131744384765625
526,526,2021-06-25,42.94696044921875
527,527,2021-06-28,43.12201690673828
528,528,2021-06-29,43.06365966796875
529,529,2021-06-30,43.131744384765625
530,530,2021-07-01,43.39432144165039
531,531,2021-07-02,43.277618408203125
532,532,2021-07-06,42.878883361816406
533,533,2021-07-07,42.188385009765625
534,534,2021-07-08,41.72156524658203
535,535,2021-07-09,42.25646209716797
536,536,2021-07-12,42.59684753417969
537,537,2021-07-13,41.8674430847168
538,538,2021-07-14,41.49789047241211
539,539,2021-07-15,41.25475692749024
540,540,2021-07-16,40.6615104675293
541,541,2021-07-19,39.80567932128906
542,542,2021-07-20,40.58370971679688
543,543,2021-07-21,41.05052947998047
544,544,2021-07-22,41.10887908935547
545,545,2021-07-23,40.97272109985352
546,546,2021-07-26,41.18667984008789
547,547,2021-07-27,41.36173248291016
548,548,2021-07-28,41.64376831054688
549,549,2021-07-29,42.03277969360352
550,550,2021-07-30,41.604862213134766
551,551,2021-08-02,41.31310272216797
552,552,2021-08-03,41.88689422607422
553,553,2021-08-04,41.10887908935547
554,554,2021-08-05,40.30167388916016
555,555,2021-08-06,43.53047561645508
556,556,2021-08-09,43.93894577026367
557,557,2021-08-10,44.376583099365234
558,558,2021-08-11,44.48355865478516
559,559,2021-08-12,44.93229293823242
560,560,2021-08-13,44.86400604248047
561,561,2021-08-16,44.064083099365234
562,562,2021-08-17,43.96653366088867
563,563,2021-08-18,42.864200592041016
564,564,2021-08-19,41.50822830200195
565,565,2021-08-20,40.91316604614258
566,566,2021-08-23,40.92292022705078
567,567,2021-08-24,41.50822830200195
568,568,2021-08-25,42.70811080932617
569,569,2021-08-26,42.912967681884766
570,570,2021-08-27,43.09832763671875
571,571,2021-08-30,42.68860626220703
572,572,2021-08-31,42.89347076416016
573,573,2021-09-01,43.29343032836914
574,574,2021-09-02,43.8202018737793
575,575,2021-09-03,43.8202018737793
576,576,2021-09-07,43.2446517944336
577,577,2021-09-08,43.059303283691406
578,578,2021-09-09,42.51301193237305
579,579,2021-09-10,42.356929779052734
580,580,2021-09-13,42.08378982543945
581,581,2021-09-14,41.22533416748047
582,582,2021-09-15,41.91794967651367
583,583,2021-09-16,41.53749847412109
584,584,2021-09-17,40.84487915039063
585,585,2021-09-20,40.47418594360352
586,586,2021-09-21,40.38639068603516
587,587,2021-09-22,40.91316604614258
588,588,2021-09-23,41.37165832519531
589,589,2021-09-24,41.27410888671875
590,590,2021-09-27,42.39595031738281
591,591,2021-09-28,41.98623275756836
592,592,2021-09-29,41.81064224243164
593,593,2021-09-30,41.04973983764648
594,594,2021-10-01,42.43497085571289
595,595,2021-10-04,41.50822830200195
596,596,2021-10-05,42.39595031738281
597,597,2021-10-06,40.97169494628906
598,598,2021-10-07,41.44969940185547
599,599,2021-10-08,41.73259353637695
600,600,2021-10-11,41.42043685913086
601,601,2021-10-12,40.92292022705078
602,602,2021-10-13,41.20582580566406
603,603,2021-10-14,42.30815124511719
604,604,2021-10-15,42.44472885131836
605,605,2021-10-18,42.220359802246094
606,606,2021-10-19,42.561790466308594
607,607,2021-10-20,43.04954528808594
608,608,2021-10-21,41.664310455322266
609,609,2021-10-22,41.70333099365234
610,610,2021-10-25,41.47896957397461
611,611,2021-10-26,41.664310455322266
612,612,2021-10-27,41.07900238037109
613,613,2021-10-28,41.98623275756836
614,614,2021-10-29,42.09354782104492
615,615,2021-11-01,41.95696640014648
616,616,2021-11-02,41.79113006591797
617,617,2021-11-03,43.7129020690918
618,618,2021-11-04,46.2394905090332
619,619,2021-11-05,46.43458557128906
620,620,2021-11-08,45.40054321289063
621,621,2021-11-09,46.67847442626953
622,622,2021-11-10,46.64911651611328
623,623,2021-11-11,46.65890121459961
624,624,2021-11-12,47.64706802368164
625,625,2021-11-15,47.32419204711914
626,626,2021-11-16,47.382904052734375
627,627,2021-11-17,47.30463790893555
628,628,2021-11-18,47.617713928222656
629,629,2021-11-19,46.77630615234375
630,630,2021-11-22,46.52192687988281
631,631,2021-11-23,46.86436462402344
632,632,2021-11-24,46.541500091552734
633,633,2021-11-26,45.81749725341797
634,634,2021-11-29,45.58268356323242
635,635,2021-11-30,44.02706527709961
636,636,2021-12-01,43.69441223144531
637,637,2021-12-02,45.19133377075195
638,638,2021-12-03,45.044578552246094
639,639,2021-12-06,46.0816535949707
640,640,2021-12-07,46.71760940551758
641,641,2021-12-08,47.069820404052734
642,642,2021-12-09,46.99155426025391
643,643,2021-12-10,46.92306137084961
644,644,2021-12-13,45.621826171875
645,645,2021-12-14,45.30874252319336
646,646,2021-12-15,45.09349060058594
647,647,2021-12-16,45.96425628662109
648,648,2021-12-17,45.08371353149414
649,649,2021-12-20,43.7922477722168
650,650,2021-12-21,44.8293342590332
651,651,2021-12-22,44.93695068359375
652,652,2021-12-23,45.4359245300293
653,653,2021-12-27,45.99360275268555
654,654,2021-12-28,46.35560607910156
655,655,2021-12-29,46.32625198364258
656,656,2021-12-30,46.10122299194336
657,657,2021-12-31,46.25776672363281
658,658,2022-01-03,45.885986328125
659,659,2022-01-04,46.7371711730957
660,660,2022-01-05,46.218631744384766
661,661,2022-01-06,46.86436462402344
662,662,2022-01-07,47.37311935424805
663,663,2022-01-10,46.36539077758789
664,664,2022-01-11,47.36333084106445
665,665,2022-01-12,47.80360794067383
666,666,2022-01-13,47.84274673461914
667,667,2022-01-14,47.549224853515625
668,668,2022-01-18,47.09917449951172
669,669,2022-01-19,46.19905853271485
670,670,2022-01-20,45.53376388549805
671,671,2022-01-21,44.45754623413086
672,672,2022-01-24,45.07392883300781
673,673,2022-01-25,45.05436325073242
674,674,2022-01-26,45.01522445678711
675,675,2022-01-27,45.8272819519043
676,676,2022-01-28,46.433876037597656
677,677,2022-01-31,47.040470123291016
678,678,2022-02-01,46.89371109008789
679,679,2022-02-02,47.089385986328125
680,680,2022-02-03,47.48073959350586
681,681,2022-02-04,49.163551330566406
682,682,2022-02-07,48.47868728637695
683,683,2022-02-08,49.28096008300781
684,684,2022-02-09,50.42565536499024
685,685,2022-02-10,49.848419189453125
686,686,2022-02-11,49.94625473022461
687,687,2022-02-14,49.799503326416016
688,688,2022-02-15,49.78971481323242
689,689,2022-02-16,50.347389221191406
690,690,2022-02-17,50.1614990234375
691,691,2022-02-18,49.60382461547852
692,692,2022-02-22,49.57447052001953
693,693,2022-02-23,49.329872131347656
694,694,2022-02-24,48.96788024902344
695,695,2022-02-25,50.71916961669922
696,696,2022-02-28,51.04291534423828
697,697,2022-03-01,49.41440582275391
698,698,2022-03-02,50.326759338378906
699,699,2022-03-03,50.5425910949707
700,700,2022-03-04,50.50334548950195
701,701,2022-03-07,50.24828338623047
702,702,2022-03-08,49.12990951538086
703,703,2022-03-09,50.55239868164063
704,704,2022-03-10,52.57332229614258
705,705,2022-03-11,52.63217926025391
706,706,2022-03-14,53.18155670166016
707,707,2022-03-15,53.9467658996582
708,708,2022-03-16,53.72112274169922
709,709,2022-03-17,54.73158645629883
710,710,2022-03-18,54.79044342041016
711,711,2022-03-21,55.86957550048828
712,712,2022-03-22,55.40849685668945
713,713,2022-03-23,56.32084655761719
714,714,2022-03-24,57.3803596496582
715,715,2022-03-25,58.65569686889648
716,716,2022-03-28,57.91011047363281
717,717,2022-03-29,56.92908477783203
718,718,2022-03-30,57.26263046264648
719,719,2022-03-31,56.38951873779297
720,720,2022-04-01,57.18415451049805
721,721,2022-04-04,57.556941986083984
722,722,2022-04-05,57.17434310913086
723,723,2022-04-06,56.94870376586914
724,724,2022-04-07,57.3803596496582
725,725,2022-04-08,58.50854110717773
726,726,2022-04-11,58.616458892822266
727,727,2022-04-12,59.479766845703125
728,728,2022-04-13,59.79369354248047
729,729,2022-04-14,59.8525505065918
730,730,2022-04-18,59.79369354248047
731,731,2022-04-19,59.98008346557617
732,732,2022-04-20,60.15666580200195
733,733,2022-04-21,59.06772232055664
734,734,2022-04-22,56.585731506347656
