,Date,IBM
0,2019-02-04 00:00:00-05:00,101.2690658569336
1,2019-02-05 00:00:00-05:00,101.53874206542969
2,2019-02-06 00:00:00-05:00,102.11553192138672
3,2019-02-07 00:00:00-05:00,100.93334197998047
4,2019-02-08 00:00:00-05:00,101.32742309570312
5,2019-02-11 00:00:00-05:00,101.53960418701172
6,2019-02-12 00:00:00-05:00,103.10070037841797
7,2019-02-13 00:00:00-05:00,104.21467590332031
8,2019-02-14 00:00:00-05:00,103.42655944824219
9,2019-02-15 00:00:00-05:00,104.60118103027344
10,2019-02-19 00:00:00-05:00,105.1089096069336
11,2019-02-20 00:00:00-05:00,104.57843780517578
12,2019-02-21 00:00:00-05:00,104.4571762084961
13,2019-02-22 00:00:00-05:00,105.52568817138672
14,2019-02-25 00:00:00-05:00,105.68485260009766
15,2019-02-26 00:00:00-05:00,105.88188171386719
16,2019-02-27 00:00:00-05:00,105.46507263183594
17,2019-02-28 00:00:00-05:00,104.67694854736328
18,2019-03-01 00:00:00-05:00,105.48783874511719
19,2019-03-04 00:00:00-05:00,104.90431213378906
20,2019-03-05 00:00:00-05:00,104.48749542236328
21,2019-03-06 00:00:00-05:00,103.80547332763672
22,2019-03-07 00:00:00-05:00,102.57781219482422
23,2019-03-08 00:00:00-05:00,102.37320709228516
24,2019-03-11 00:00:00-04:00,104.3586654663086
25,2019-03-12 00:00:00-04:00,104.7906265258789
26,2019-03-13 00:00:00-04:00,105.00279998779297
27,2019-03-14 00:00:00-04:00,105.17711639404297
28,2019-03-15 00:00:00-04:00,105.662109375
29,2019-03-18 00:00:00-04:00,106.25321197509766
30,2019-03-19 00:00:00-04:00,106.46540069580078
31,2019-03-20 00:00:00-04:00,105.79096221923828
32,2019-03-21 00:00:00-04:00,107.18531799316406
33,2019-03-22 00:00:00-04:00,105.67729187011719
34,2019-03-25 00:00:00-04:00,105.47267150878906
35,2019-03-26 00:00:00-04:00,106.26080322265625
36,2019-03-27 00:00:00-04:00,105.51813507080078
37,2019-03-28 00:00:00-04:00,106.03343963623047
38,2019-03-29 00:00:00-04:00,106.92766571044922
39,2019-04-01 00:00:00-04:00,108.59486389160156
40,2019-04-02 00:00:00-04:00,108.36751556396484
41,2019-04-03 00:00:00-04:00,108.84493255615234
42,2019-04-04 00:00:00-04:00,108.20082092285156
43,2019-04-05 00:00:00-04:00,108.57970428466797
44,2019-04-08 00:00:00-04:00,108.6630630493164
45,2019-04-09 00:00:00-04:00,107.69304656982422
46,2019-04-10 00:00:00-04:00,108.3826675415039
47,2019-04-11 00:00:00-04:00,108.95861053466797
48,2019-04-12 00:00:00-04:00,109.39055633544922
49,2019-04-15 00:00:00-04:00,109.04954528808594
50,2019-04-16 00:00:00-04:00,109.9892349243164
51,2019-04-17 00:00:00-04:00,105.41960906982422
52,2019-04-18 00:00:00-04:00,106.34415435791016
53,2019-04-22 00:00:00-04:00,105.25291442871094
54,2019-04-23 00:00:00-04:00,106.42750549316406
55,2019-04-24 00:00:00-04:00,106.05615997314453
56,2019-04-25 00:00:00-04:00,105.05584716796875
57,2019-04-26 00:00:00-04:00,105.669677734375
58,2019-04-29 00:00:00-04:00,105.3741455078125
59,2019-04-30 00:00:00-04:00,106.29866790771484
60,2019-05-01 00:00:00-04:00,106.51844787597656
61,2019-05-02 00:00:00-04:00,105.78336334228516
62,2019-05-03 00:00:00-04:00,106.28351593017578
63,2019-05-06 00:00:00-04:00,106.38203430175781
64,2019-05-07 00:00:00-04:00,104.30560302734375
65,2019-05-08 00:00:00-04:00,104.57843780517578
66,2019-05-09 00:00:00-04:00,103.78094482421875
67,2019-05-10 00:00:00-04:00,103.76561737060547
68,2019-05-13 00:00:00-04:00,100.7750244140625
69,2019-05-14 00:00:00-04:00,102.22431945800781
70,2019-05-15 00:00:00-04:00,103.0601577758789
71,2019-05-16 00:00:00-04:00,104.19503784179688
72,2019-05-17 00:00:00-04:00,102.998779296875
73,2019-05-20 00:00:00-04:00,103.61225891113281
74,2019-05-21 00:00:00-04:00,104.6321029663086
75,2019-05-22 00:00:00-04:00,104.55543518066406
76,2019-05-23 00:00:00-04:00,101.51884460449219
77,2019-05-24 00:00:00-04:00,101.43450164794922
78,2019-05-28 00:00:00-04:00,100.03888702392578
79,2019-05-29 00:00:00-04:00,99.44842529296875
80,2019-05-30 00:00:00-04:00,99.3564224243164
81,2019-05-31 00:00:00-04:00,97.3780288696289
82,2019-06-03 00:00:00-04:00,98.35956573486328
83,2019-06-04 00:00:00-04:00,101.74887084960938
84,2019-06-05 00:00:00-04:00,100.82872772216797
85,2019-06-06 00:00:00-04:00,101.38847351074219
86,2019-06-07 00:00:00-04:00,102.22431945800781
87,2019-06-10 00:00:00-04:00,103.32085418701172
88,2019-06-11 00:00:00-04:00,104.24868774414062
89,2019-06-12 00:00:00-04:00,103.4205322265625
90,2019-06-13 00:00:00-04:00,104.10301208496094
91,2019-06-14 00:00:00-04:00,103.63525390625
92,2019-06-17 00:00:00-04:00,103.48189544677734
93,2019-06-18 00:00:00-04:00,104.57843017578125
94,2019-06-19 00:00:00-04:00,105.11521911621094
95,2019-06-20 00:00:00-04:00,106.47246551513672
96,2019-06-21 00:00:00-04:00,106.74087524414062
97,2019-06-24 00:00:00-04:00,106.85588836669922
98,2019-06-25 00:00:00-04:00,106.09674835205078
99,2019-06-26 00:00:00-04:00,106.21941375732422
100,2019-06-27 00:00:00-04:00,106.21941375732422
101,2019-06-28 00:00:00-04:00,105.7439956665039
102,2019-07-01 00:00:00-04:00,107.26229095458984
103,2019-07-02 00:00:00-04:00,107.52303314208984
104,2019-07-03 00:00:00-04:00,108.53523254394531
105,2019-07-05 00:00:00-04:00,108.41251373291016
106,2019-07-08 00:00:00-04:00,107.79139709472656
107,2019-07-09 00:00:00-04:00,106.8405532836914
108,2019-07-10 00:00:00-04:00,107.71470642089844
109,2019-07-11 00:00:00-04:00,108.30517578125
110,2019-07-12 00:00:00-04:00,109.45538330078125
111,2019-07-15 00:00:00-04:00,109.90013122558594
112,2019-07-16 00:00:00-04:00,110.06118774414062
113,2019-07-17 00:00:00-04:00,109.70844268798828
114,2019-07-18 00:00:00-04:00,114.73875427246094
115,2019-07-19 00:00:00-04:00,114.77710723876953
116,2019-07-22 00:00:00-04:00,114.82311248779297
117,2019-07-23 00:00:00-04:00,115.31387329101562
118,2019-07-24 00:00:00-04:00,115.04550170898438
119,2019-07-25 00:00:00-04:00,115.32152557373047
120,2019-07-26 00:00:00-04:00,116.06534576416016
121,2019-07-29 00:00:00-04:00,115.69727325439453
122,2019-07-30 00:00:00-04:00,114.84610748291016
123,2019-07-31 00:00:00-04:00,113.67285919189453
124,2019-08-01 00:00:00-04:00,115.26786804199219
125,2019-08-02 00:00:00-04:00,112.91373443603516
126,2019-08-05 00:00:00-04:00,107.9371109008789
127,2019-08-06 00:00:00-04:00,107.91409301757812
128,2019-08-07 00:00:00-04:00,106.67183685302734
129,2019-08-08 00:00:00-04:00,108.69681549072266
130,2019-08-09 00:00:00-04:00,105.61669921875
131,2019-08-12 00:00:00-04:00,103.70807647705078
132,2019-08-13 00:00:00-04:00,105.35289764404297
133,2019-08-14 00:00:00-04:00,101.83052825927734
134,2019-08-15 00:00:00-04:00,102.35035705566406
135,2019-08-16 00:00:00-04:00,103.7779312133789
136,2019-08-19 00:00:00-04:00,104.77100372314453
137,2019-08-20 00:00:00-04:00,103.18826293945312
138,2019-08-21 00:00:00-04:00,104.1581039428711
139,2019-08-22 00:00:00-04:00,104.21238708496094
140,2019-08-23 00:00:00-04:00,100.52709197998047
141,2019-08-26 00:00:00-04:00,100.85295867919922
142,2019-08-27 00:00:00-04:00,101.76846313476562
143,2019-08-28 00:00:00-04:00,103.0020751953125
144,2019-08-29 00:00:00-04:00,104.64688110351562
145,2019-08-30 00:00:00-04:00,105.15118408203125
146,2019-09-03 00:00:00-04:00,104.04170227050781
147,2019-09-04 00:00:00-04:00,105.76410675048828
148,2019-09-05 00:00:00-04:00,109.37181854248047
149,2019-09-06 00:00:00-04:00,109.06146240234375
150,2019-09-09 00:00:00-04:00,110.63644409179688
151,2019-09-10 00:00:00-04:00,112.53727722167969
152,2019-09-11 00:00:00-04:00,111.41229248046875
153,2019-09-12 00:00:00-04:00,111.42781066894531
154,2019-09-13 00:00:00-04:00,111.46660614013672
155,2019-09-16 00:00:00-04:00,110.5433349609375
156,2019-09-17 00:00:00-04:00,110.32609558105469
157,2019-09-18 00:00:00-04:00,110.34163665771484
158,2019-09-19 00:00:00-04:00,110.92350006103516
159,2019-09-20 00:00:00-04:00,110.07782745361328
160,2019-09-23 00:00:00-04:00,110.2252426147461
161,2019-09-24 00:00:00-04:00,109.92266082763672
162,2019-09-25 00:00:00-04:00,111.0709228515625
163,2019-09-26 00:00:00-04:00,111.37348937988281
164,2019-09-27 00:00:00-04:00,111.13299560546875
165,2019-09-30 00:00:00-04:00,112.8243637084961
166,2019-10-01 00:00:00-04:00,111.45883178710938
167,2019-10-02 00:00:00-04:00,109.93040466308594
168,2019-10-03 00:00:00-04:00,110.18645477294922
169,2019-10-04 00:00:00-04:00,110.93903350830078
170,2019-10-07 00:00:00-04:00,109.6123275756836
171,2019-10-08 00:00:00-04:00,107.36235046386719
172,2019-10-09 00:00:00-04:00,108.3631820678711
173,2019-10-10 00:00:00-04:00,109.4959487915039
174,2019-10-11 00:00:00-04:00,110.76058959960938
175,2019-10-14 00:00:00-04:00,110.20195007324219
176,2019-10-15 00:00:00-04:00,110.94680786132812
177,2019-10-16 00:00:00-04:00,110.25627899169922
178,2019-10-17 00:00:00-04:00,104.16584777832031
179,2019-10-18 00:00:00-04:00,104.03395080566406
180,2019-10-21 00:00:00-04:00,102.8624038696289
181,2019-10-22 00:00:00-04:00,103.9330825805664
182,2019-10-23 00:00:00-04:00,104.25894165039062
183,2019-10-24 00:00:00-04:00,104.01842498779297
184,2019-10-25 00:00:00-04:00,105.08135986328125
185,2019-10-28 00:00:00-04:00,105.49254608154297
186,2019-10-29 00:00:00-04:00,103.824462890625
187,2019-10-30 00:00:00-04:00,104.93394470214844
188,2019-10-31 00:00:00-04:00,103.754638671875
189,2019-11-01 00:00:00-04:00,105.15118408203125
190,2019-11-04 00:00:00-05:00,106.8115005493164
191,2019-11-05 00:00:00-05:00,106.98217010498047
192,2019-11-06 00:00:00-05:00,107.67269897460938
193,2019-11-07 00:00:00-05:00,108.08872985839844
194,2019-11-08 00:00:00-05:00,108.02595520019531
195,2019-11-11 00:00:00-05:00,106.34600830078125
196,2019-11-12 00:00:00-05:00,106.44023132324219
197,2019-11-13 00:00:00-05:00,105.56884002685547
198,2019-11-14 00:00:00-05:00,105.19204711914062
199,2019-11-15 00:00:00-05:00,105.50606536865234
200,2019-11-18 00:00:00-05:00,105.43540954589844
201,2019-11-19 00:00:00-05:00,105.60025787353516
202,2019-11-20 00:00:00-05:00,104.56404113769531
203,2019-11-21 00:00:00-05:00,105.06645202636719
204,2019-11-22 00:00:00-05:00,105.4589614868164
205,2019-11-25 00:00:00-05:00,106.73851776123047
206,2019-11-26 00:00:00-05:00,106.04772186279297
207,2019-11-27 00:00:00-05:00,105.01151275634766
208,2019-11-29 00:00:00-05:00,105.5453109741211
209,2019-12-02 00:00:00-05:00,104.33637237548828
210,2019-12-03 00:00:00-05:00,103.71622467041016
211,2019-12-04 00:00:00-05:00,103.61416625976562
212,2019-12-05 00:00:00-05:00,103.5513687133789
213,2019-12-06 00:00:00-05:00,104.5797348022461
214,2019-12-09 00:00:00-05:00,105.1292495727539
215,2019-12-10 00:00:00-05:00,105.12139129638672
216,2019-12-11 00:00:00-05:00,105.00365447998047
217,2019-12-12 00:00:00-05:00,106.22826385498047
218,2019-12-13 00:00:00-05:00,105.35690307617188
219,2019-12-16 00:00:00-05:00,105.2940902709961
220,2019-12-17 00:00:00-05:00,105.36474609375
221,2019-12-18 00:00:00-05:00,105.5138931274414
222,2019-12-19 00:00:00-05:00,105.63166046142578
223,2019-12-20 00:00:00-05:00,106.44023132324219
224,2019-12-23 00:00:00-05:00,106.40882873535156
225,2019-12-24 00:00:00-05:00,105.96138000488281
226,2019-12-26 00:00:00-05:00,105.90641784667969
227,2019-12-27 00:00:00-05:00,106.18903350830078
228,2019-12-30 00:00:00-05:00,104.25787353515625
229,2019-12-31 00:00:00-05:00,105.22344207763672
230,2020-01-02 00:00:00-05:00,106.3067626953125
231,2020-01-03 00:00:00-05:00,105.4589614868164
232,2020-01-06 00:00:00-05:00,105.27053833007812
233,2020-01-07 00:00:00-05:00,105.3411865234375
234,2020-01-08 00:00:00-05:00,106.22041320800781
235,2020-01-09 00:00:00-05:00,107.34298706054688
236,2020-01-10 00:00:00-05:00,107.30372619628906
237,2020-01-13 00:00:00-05:00,107.23307037353516
238,2020-01-14 00:00:00-05:00,106.62076568603516
239,2020-01-15 00:00:00-05:00,107.24878692626953
240,2020-01-16 00:00:00-05:00,108.31640625
241,2020-01-17 00:00:00-05:00,108.57546997070312
242,2020-01-21 00:00:00-05:00,109.25057220458984
243,2020-01-22 00:00:00-05:00,112.9558334350586
244,2020-01-23 00:00:00-05:00,112.15513610839844
245,2020-01-24 00:00:00-05:00,110.34173583984375
246,2020-01-27 00:00:00-05:00,108.81880187988281
247,2020-01-28 00:00:00-05:00,109.54887390136719
248,2020-01-29 00:00:00-05:00,108.08872985839844
249,2020-01-30 00:00:00-05:00,107.36653137207031
250,2020-01-31 00:00:00-05:00,112.83024597167969
251,2020-02-03 00:00:00-05:00,114.8241958618164
252,2020-02-04 00:00:00-05:00,117.05361938476562
253,2020-02-05 00:00:00-05:00,122.72144317626953
254,2020-02-06 00:00:00-05:00,123.05894470214844
255,2020-02-07 00:00:00-05:00,121.68672180175781
256,2020-02-10 00:00:00-05:00,122.49580383300781
257,2020-02-11 00:00:00-05:00,121.74227142333984
258,2020-02-12 00:00:00-05:00,123.19384002685547
259,2020-02-13 00:00:00-05:00,122.40061950683594
260,2020-02-14 00:00:00-05:00,119.53714752197266
261,2020-02-18 00:00:00-05:00,119.85443115234375
262,2020-02-19 00:00:00-05:00,119.6640396118164
263,2020-02-20 00:00:00-05:00,119.94962310791016
264,2020-02-21 00:00:00-05:00,118.8549575805664
265,2020-02-24 00:00:00-05:00,116.15010070800781
266,2020-02-25 00:00:00-05:00,112.4061508178711
267,2020-02-26 00:00:00-05:00,110.85144805908203
268,2020-02-27 00:00:00-05:00,105.58451080322266
269,2020-02-28 00:00:00-05:00,103.23660278320312
270,2020-03-02 00:00:00-05:00,106.52842712402344
271,2020-03-03 00:00:00-05:00,102.2450942993164
272,2020-03-04 00:00:00-05:00,106.46499633789062
273,2020-03-05 00:00:00-05:00,102.76069641113281
274,2020-03-06 00:00:00-05:00,101.31704711914062
275,2020-03-09 00:00:00-04:00,93.44835662841797
276,2020-03-10 00:00:00-04:00,98.96913146972656
277,2020-03-11 00:00:00-04:00,93.57527160644531
278,2020-03-12 00:00:00-04:00,81.55018615722656
279,2020-03-13 00:00:00-04:00,85.6272964477539
280,2020-03-16 00:00:00-04:00,78.59150695800781
281,2020-03-17 00:00:00-04:00,84.59609985351562
282,2020-03-18 00:00:00-04:00,82.13714599609375
283,2020-03-19 00:00:00-04:00,79.59095001220703
284,2020-03-20 00:00:00-04:00,75.66454315185547
285,2020-03-23 00:00:00-04:00,75.17274475097656
286,2020-03-24 00:00:00-04:00,83.6680679321289
287,2020-03-25 00:00:00-04:00,83.96155548095703
288,2020-03-26 00:00:00-04:00,89.5457534790039
289,2020-03-27 00:00:00-04:00,85.69074249267578
290,2020-03-30 00:00:00-04:00,89.57748413085938
291,2020-03-31 00:00:00-04:00,87.99107360839844
292,2020-04-01 00:00:00-04:00,83.39837646484375
293,2020-04-02 00:00:00-04:00,87.25337982177734
294,2020-04-03 00:00:00-04:00,84.35022735595703
295,2020-04-06 00:00:00-04:00,91.07666015625
296,2020-04-07 00:00:00-04:00,91.1718521118164
297,2020-04-08 00:00:00-04:00,94.62232208251953
298,2020-04-09 00:00:00-04:00,96.37531280517578
299,2020-04-13 00:00:00-04:00,96.09768676757812
300,2020-04-14 00:00:00-04:00,98.28694915771484
301,2020-04-15 00:00:00-04:00,94.14640045166016
302,2020-04-16 00:00:00-04:00,91.79849243164062
303,2020-04-17 00:00:00-04:00,95.28068542480469
304,2020-04-20 00:00:00-04:00,95.5107192993164
305,2020-04-21 00:00:00-04:00,92.61549377441406
306,2020-04-22 00:00:00-04:00,94.63819122314453
307,2020-04-23 00:00:00-04:00,96.25633239746094
308,2020-04-24 00:00:00-04:00,98.92948150634766
309,2020-04-27 00:00:00-04:00,99.88130950927734
310,2020-04-28 00:00:00-04:00,100.15895080566406
311,2020-04-29 00:00:00-04:00,102.0785140991211
312,2020-04-30 00:00:00-04:00,99.59575653076172
313,2020-05-01 00:00:00-04:00,96.6688232421875
314,2020-05-04 00:00:00-04:00,96.51808166503906
315,2020-05-05 00:00:00-04:00,97.23199462890625
316,2020-05-06 00:00:00-04:00,97.69998168945312
317,2020-05-07 00:00:00-04:00,97.45077514648438
318,2020-05-08 00:00:00-04:00,98.86555480957031
319,2020-05-11 00:00:00-04:00,98.54403686523438
320,2020-05-12 00:00:00-04:00,96.67105865478516
321,2020-05-13 00:00:00-04:00,93.02962493896484
322,2020-05-14 00:00:00-04:00,94.01031494140625
323,2020-05-15 00:00:00-04:00,94.03443908691406
324,2020-05-18 00:00:00-04:00,97.716064453125
325,2020-05-19 00:00:00-04:00,96.69517517089844
326,2020-05-20 00:00:00-04:00,97.57138061523438
327,2020-05-21 00:00:00-04:00,95.75466918945312
328,2020-05-22 00:00:00-04:00,95.16785430908203
329,2020-05-26 00:00:00-04:00,97.87683868408203
330,2020-05-27 00:00:00-04:00,100.91539001464844
331,2020-05-28 00:00:00-04:00,100.10347747802734
332,2020-05-29 00:00:00-04:00,100.40092468261719
333,2020-06-01 00:00:00-04:00,100.39287567138672
334,2020-06-02 00:00:00-04:00,101.28517150878906
335,2020-06-03 00:00:00-04:00,103.73690795898438
336,2020-06-04 00:00:00-04:00,103.60826873779297
337,2020-06-05 00:00:00-04:00,106.1564712524414
338,2020-06-08 00:00:00-04:00,109.12268829345703
