,Unnamed: 0,Date,LH
165,165,2019-10-01,140.8610076904297
166,166,2019-10-02,137.90896606445312
167,167,2019-10-03,137.90057373046875
168,168,2019-10-04,140.1817169189453
169,169,2019-10-07,140.0391387939453
170,170,2019-10-08,137.10382080078125
171,171,2019-10-09,138.68051147460938
172,172,2019-10-10,137.95925903320312
173,173,2019-10-11,139.01597595214844
174,174,2019-10-14,138.75599670410156
175,175,2019-10-15,140.7100830078125
176,176,2019-10-16,142.5551300048828
177,177,2019-10-17,142.9912109375
178,178,2019-10-18,140.4416961669922
179,179,2019-10-21,140.9281005859375
180,180,2019-10-22,140.57586669921875
181,181,2019-10-23,141.77516174316406
182,182,2019-10-24,137.75799560546875
183,183,2019-10-25,138.957275390625
184,184,2019-10-28,137.3889617919922
185,185,2019-10-29,138.45408630371094
186,186,2019-10-30,139.45208740234375
187,187,2019-10-31,138.18568420410156
188,188,2019-11-01,139.66175842285156
189,189,2019-11-04,139.2508087158203
190,190,2019-11-05,138.4960174560547
191,191,2019-11-06,138.6050262451172
192,192,2019-11-07,139.04953002929688
193,193,2019-11-08,141.2384033203125
194,194,2019-11-11,139.07469177246094
195,195,2019-11-12,139.31790161132812
196,196,2019-11-13,140.20684814453125
197,197,2019-11-14,142.06869506835938
198,198,2019-11-15,143.87179565429688
199,199,2019-11-18,141.25518798828125
200,200,2019-11-19,143.61183166503906
201,201,2019-11-20,143.30152893066406
202,202,2019-11-21,142.32029724121094
203,203,2019-11-22,142.37057495117188
204,204,2019-11-25,144.9033660888672
205,205,2019-11-26,145.4820098876953
206,206,2019-11-27,145.59947204589844
207,207,2019-11-29,144.49241638183594
208,208,2019-12-02,144.75241088867188
209,209,2019-12-03,142.8151092529297
210,210,2019-12-04,144.09825134277344
211,211,2019-12-05,143.38539123535156
212,212,2019-12-06,143.98085021972656
213,213,2019-12-09,141.8003387451172
214,214,2019-12-10,140.5087890625
215,215,2019-12-11,140.40814208984375
216,216,2019-12-12,141.86741638183594
217,217,2019-12-13,139.71206665039062
218,218,2019-12-16,140.31590270996094
219,219,2019-12-17,140.47525024414062
220,220,2019-12-18,140.8023223876953
221,221,2019-12-19,141.81710815429688
222,222,2019-12-20,140.7268524169922
223,223,2019-12-23,141.81710815429688
224,224,2019-12-24,141.7248077392578
225,225,2019-12-26,141.01197814941406
226,226,2019-12-27,142.0183868408203
227,227,2019-12-30,141.1881103515625
228,228,2019-12-31,141.87582397460938
229,229,2020-01-02,140.45846557617188
230,230,2020-01-03,140.2488250732422
231,231,2020-01-06,142.08546447753906
232,232,2020-01-07,141.86741638183594
233,233,2020-01-08,145.79232788085938
234,234,2020-01-09,146.68968200683594
235,235,2020-01-10,148.92889404296875
236,236,2020-01-13,150.3043212890625
237,237,2020-01-14,151.28553771972656
238,238,2020-01-15,149.4740447998047
239,239,2020-01-16,149.06309509277344
240,240,2020-01-17,148.4425048828125
241,241,2020-01-21,150.64816284179688
242,242,2020-01-22,150.58946228027344
243,243,2020-01-23,150.7655487060547
244,244,2020-01-24,148.59344482421875
245,245,2020-01-27,148.85342407226562
246,246,2020-01-28,151.4449005126953
247,247,2020-01-29,150.94171142578125
248,248,2020-01-30,150.15338134765625
249,249,2020-01-31,147.1006622314453
250,250,2020-02-03,149.767578125
251,251,2020-02-04,153.06350708007812
252,252,2020-02-05,154.5814666748047
253,253,2020-02-06,154.21246337890625
254,254,2020-02-07,152.91253662109375
255,255,2020-02-10,153.9524688720703
256,256,2020-02-11,156.09107971191406
257,257,2020-02-12,157.2567901611328
258,258,2020-02-13,163.31187438964844
259,259,2020-02-14,163.77316284179688
260,260,2020-02-18,160.1333770751953
261,261,2020-02-19,159.26119995117188
262,262,2020-02-20,158.34703063964844
263,263,2020-02-21,158.97604370117188
264,264,2020-02-24,157.29034423828125
265,265,2020-02-25,154.74081420898438
266,266,2020-02-26,153.9776611328125
267,267,2020-02-27,153.13059997558594
268,268,2020-02-28,147.34385681152344
269,269,2020-03-02,157.63418579101562
270,270,2020-03-03,151.83067321777344
271,271,2020-03-04,160.37660217285156
272,272,2020-03-05,156.85423278808594
273,273,2020-03-06,150.7152557373047
274,274,2020-03-09,147.6793212890625
275,275,2020-03-10,143.16732788085938
276,276,2020-03-11,133.3382568359375
277,277,2020-03-12,114.80392456054688
278,278,2020-03-13,126.65414428710938
279,279,2020-03-16,102.24082946777344
280,280,2020-03-17,104.35423278808594
281,281,2020-03-18,90.3738021850586
282,282,2020-03-19,96.03474426269533
283,283,2020-03-20,89.93770599365234
284,284,2020-03-23,87.48882293701172
285,285,2020-03-24,98.76876831054688
286,286,2020-03-25,103.00399780273438
287,287,2020-03-26,114.93809509277344
288,288,2020-03-27,107.9437026977539
289,289,2020-03-30,110.66095733642578
290,290,2020-03-31,105.99800872802734
291,291,2020-04-01,97.42692565917967
292,292,2020-04-02,97.29273986816406
293,293,2020-04-03,95.02835083007812
294,294,2020-04-06,106.01477813720705
295,295,2020-04-07,111.91893768310548
296,296,2020-04-08,118.3849868774414
297,297,2020-04-09,123.11502075195312
298,298,2020-04-13,117.78955078125
299,299,2020-04-14,121.33706665039062
300,300,2020-04-15,118.6533660888672
301,301,2020-04-16,116.17931365966795
302,302,2020-04-17,124.5575180053711
303,303,2020-04-20,122.11701202392578
304,304,2020-04-21,124.27236938476562
305,305,2020-04-22,129.26239013671875
306,306,2020-04-23,133.90855407714844
307,307,2020-04-24,137.3051300048828
308,308,2020-04-27,149.69207763671875
309,309,2020-04-28,147.57028198242188
310,310,2020-04-29,145.4904022216797
311,311,2020-04-30,137.9173583984375
312,312,2020-05-01,133.37181091308594
313,313,2020-05-04,132.21444702148438
314,314,2020-05-05,136.49163818359375
315,315,2020-05-06,133.43052673339844
316,316,2020-05-07,134.33627319335938
317,317,2020-05-08,140.27394104003906
318,318,2020-05-11,141.62420654296875
319,319,2020-05-12,136.97802734375
320,320,2020-05-13,133.086669921875
321,321,2020-05-14,137.33026123046875
322,322,2020-05-15,140.4165496826172
323,323,2020-05-18,140.13137817382812
324,324,2020-05-19,140.06431579589844
325,325,2020-05-20,143.0079803466797
326,326,2020-05-21,144.517578125
327,327,2020-05-22,142.70608520507812
328,328,2020-05-26,141.37261962890625
329,329,2020-05-27,146.6477813720703
330,330,2020-05-28,147.31869506835938
331,331,2020-05-29,147.0335693359375
332,332,2020-06-01,148.4592742919922
333,333,2020-06-02,150.8075408935547
334,334,2020-06-03,150.27914428710938
335,335,2020-06-04,151.49522399902344
336,336,2020-06-05,150.74041748046875
337,337,2020-06-08,153.00479125976562
338,338,2020-06-09,150.0695037841797
339,339,2020-06-10,146.8490447998047
340,340,2020-06-11,137.1625213623047
341,341,2020-06-12,140.6681365966797
342,342,2020-06-15,142.9995880126953
343,343,2020-06-16,145.69171142578125
344,344,2020-06-17,142.75637817382812
345,345,2020-06-18,141.25518798828125
346,346,2020-06-19,136.15615844726562
347,347,2020-06-22,138.4624481201172
348,348,2020-06-23,136.08905029296875
349,349,2020-06-24,131.74481201171875
350,350,2020-06-25,135.29232788085938
351,351,2020-06-26,135.82908630371094
352,352,2020-06-29,135.8877716064453
353,353,2020-06-30,139.30950927734375
354,354,2020-07-01,140.08108520507812
355,355,2020-07-02,142.79833984375
356,356,2020-07-06,144.7440185546875
357,357,2020-07-07,145.18850708007812
358,358,2020-07-08,146.3123321533203
359,359,2020-07-09,145.18850708007812
360,360,2020-07-10,144.8195037841797
361,361,2020-07-13,149.49920654296875
362,362,2020-07-14,157.53355407714844
363,363,2020-07-15,158.29672241210938
364,364,2020-07-16,159.72244262695312
365,365,2020-07-17,162.40615844726562
366,366,2020-07-20,163.94090270996094
367,367,2020-07-21,165.05630493164062
368,368,2020-07-22,167.7903289794922
369,369,2020-07-23,166.6916961669922
370,370,2020-07-24,166.67489624023438
371,371,2020-07-27,168.82188415527344
372,372,2020-07-28,164.8298797607422
373,373,2020-07-29,163.21124267578125
374,374,2020-07-30,163.4041748046875
375,375,2020-07-31,161.7939453125
376,376,2020-08-03,164.39376831054688
377,377,2020-08-04,163.34547424316406
378,378,2020-08-05,162.29713439941406
379,379,2020-08-06,159.15216064453125
380,380,2020-08-07,161.95327758789062
381,381,2020-08-10,157.1477813720703
382,382,2020-08-11,156.09945678710938
383,383,2020-08-12,157.7515869140625
384,384,2020-08-13,159.83982849121094
385,385,2020-08-14,159.21087646484375
386,386,2020-08-17,157.46646118164062
387,387,2020-08-18,156.42652893066406
388,388,2020-08-19,153.23121643066406
389,389,2020-08-20,152.36740112304688
390,390,2020-08-21,151.47842407226562
391,391,2020-08-24,150.17852783203125
392,392,2020-08-25,150.59783935546875
393,393,2020-08-26,150.36300659179688
394,394,2020-08-27,146.1445770263672
395,395,2020-08-28,148.78634643554688
396,396,2020-08-31,147.3941650390625
397,397,2020-09-01,146.01878356933594
398,398,2020-09-02,148.3754119873047
399,399,2020-09-03,146.53033447265625
400,400,2020-09-04,147.36903381347656
401,401,2020-09-08,145.70008850097656
402,402,2020-09-09,147.36903381347656
403,403,2020-09-10,152.2919464111328
404,404,2020-09-11,152.19129943847656
405,405,2020-09-14,153.58348083496094
406,406,2020-09-15,155.92333984375
407,407,2020-09-16,155.41175842285156
408,408,2020-09-17,153.5247802734375
409,409,2020-09-18,153.80990600585938
410,410,2020-09-21,154.58984375
411,411,2020-09-22,155.06790161132812
412,412,2020-09-23,149.85145568847656
413,413,2020-09-24,149.1553497314453
414,414,2020-09-25,151.78872680664062
415,415,2020-09-28,154.371826171875
416,416,2020-09-29,156.3845977783203
417,417,2020-09-30,157.8941650390625
418,418,2020-10-01,156.75360107421875
419,419,2020-10-02,157.65936279296875
420,420,2020-10-05,161.91134643554688
421,421,2020-10-06,160.27597045898438
422,422,2020-10-07,161.45008850097656
423,423,2020-10-08,162.917724609375
424,424,2020-10-09,164.17572021484375
425,425,2020-10-12,162.40615844726562
426,426,2020-10-13,162.9093475341797
427,427,2020-10-14,161.7519989013672
428,428,2020-10-15,161.6429901123047
429,429,2020-10-16,166.9684600830078
430,430,2020-10-19,167.65615844726562
431,431,2020-10-20,172.1010284423828
432,432,2020-10-21,170.38180541992188
433,433,2020-10-22,172.14297485351562
434,434,2020-10-23,174.01316833496094
435,435,2020-10-26,169.37539672851562
436,436,2020-10-27,173.17453002929688
437,437,2020-10-28,171.08627319335938
438,438,2020-10-29,167.32908630371094
439,439,2020-10-30,167.5387420654297
440,440,2020-11-02,173.79515075683594
441,441,2020-11-03,176.52915954589844
442,442,2020-11-04,177.55230712890625
443,443,2020-11-05,179.82508850097656
444,444,2020-11-06,179.41415405273438
445,445,2020-11-09,166.5155792236328
446,446,2020-11-10,168.7044677734375
447,447,2020-11-11,170.6669464111328
448,448,2020-11-12,169.02316284179688
449,449,2020-11-13,167.38778686523438
450,450,2020-11-16,171.50558471679688
451,451,2020-11-17,171.73204040527344
452,452,2020-11-18,166.91815185546875
453,453,2020-11-19,166.70010375976562
454,454,2020-11-20,170.0211639404297
455,455,2020-11-23,166.36465454101562
456,456,2020-11-24,166.6916961669922
457,457,2020-11-25,164.76280212402344
458,458,2020-11-27,167.7316436767578
459,459,2020-11-30,167.59744262695312
460,460,2020-12-01,168.95606994628906
461,461,2020-12-02,166.7587890625
462,462,2020-12-03,164.9137420654297
463,463,2020-12-04,166.7671661376953
464,464,2020-12-07,165.49241638183594
465,465,2020-12-08,169.49282836914062
466,466,2020-12-09,169.71926879882812
467,467,2020-12-10,174.09703063964844
468,468,2020-12-11,171.22044372558594
469,469,2020-12-14,171.17852783203125
470,470,2020-12-15,172.5706787109375
471,471,2020-12-16,169.38377380371094
472,472,2020-12-17,169.9876251220703
473,473,2020-12-18,172.0171356201172
474,474,2020-12-21,171.85781860351562
475,475,2020-12-22,170.5746612548828
476,476,2020-12-23,171.13656616210938
477,477,2020-12-24,170.9772186279297
478,478,2020-12-28,169.8450469970703
479,479,2020-12-29,169.5767059326172
480,480,2020-12-30,168.99803161621094
481,481,2020-12-31,170.70887756347656
482,482,2021-01-04,171.8242950439453
483,483,2021-01-05,175.0950469970703
484,484,2021-01-06,182.1146240234375
485,485,2021-01-07,183.07069396972656
486,486,2021-01-08,179.09547424316406
487,487,2021-01-11,181.9888153076172
488,488,2021-01-12,184.6725311279297
489,489,2021-01-13,184.55511474609372
490,490,2021-01-14,184.6725311279297
491,491,2021-01-15,187.61622619628903
492,492,2021-01-19,189.31869506835935
493,493,2021-01-20,192.8159027099609
494,494,2021-01-21,191.59146118164065
495,495,2021-01-22,191.96885681152344
496,496,2021-01-25,189.06707763671875
497,497,2021-01-26,186.15696716308597
498,498,2021-01-27,180.15216064453125
499,499,2021-01-28,184.32867431640625
500,500,2021-01-29,191.9772491455078
501,501,2021-02-01,196.58985900878903
502,502,2021-02-02,195.73440551757807
503,503,2021-02-03,191.20567321777344
504,504,2021-02-04,187.6749267578125
505,505,2021-02-05,189.9980010986328
506,506,2021-02-08,189.5115966796875
507,507,2021-02-09,190.19091796875
508,508,2021-02-10,192.22044372558597
509,509,2021-02-11,198.9381103515625
510,510,2021-02-12,199.8186798095703
511,511,2021-02-16,198.233642578125
512,512,2021-02-17,203.75198364257807
513,513,2021-02-18,203.6429901123047
514,514,2021-02-19,206.6285858154297
515,515,2021-02-22,204.5151824951172
516,516,2021-02-23,207.27435302734372
517,517,2021-02-24,205.05191040039065
518,518,2021-02-25,198.3678131103516
519,519,2021-02-26,201.2024688720703
520,520,2021-03-01,202.5359649658203
521,521,2021-03-02,204.33908081054688
522,522,2021-03-03,201.21087646484372
523,523,2021-03-04,197.00079345703125
524,524,2021-03-05,199.43289184570312
525,525,2021-03-08,201.7559814453125
526,526,2021-03-09,200.6237945556641
527,527,2021-03-10,195.08865356445312
528,528,2021-03-11,199.0052032470703
529,529,2021-03-12,200.1960906982422
530,530,2021-03-15,201.21926879882807
531,531,2021-03-16,200.2128448486328
532,532,2021-03-17,200.23800659179688
533,533,2021-03-18,201.21926879882807
534,534,2021-03-19,201.4624786376953
535,535,2021-03-22,203.87779235839844
536,536,2021-03-23,200.2548065185547
537,537,2021-03-24,210.0167694091797
538,538,2021-03-25,208.3897857666016
539,539,2021-03-26,212.05470275878903
540,540,2021-03-29,210.9896240234375
541,541,2021-03-30,212.63340759277344
542,542,2021-03-31,213.8829803466797
543,543,2021-04-01,211.92892456054688
544,544,2021-04-05,211.9037628173828
545,545,2021-04-06,211.23284912109372
546,546,2021-04-07,211.5934600830078
547,547,2021-04-08,211.35862731933597
548,548,2021-04-09,213.64816284179688
549,549,2021-04-12,214.41134643554688
550,550,2021-04-13,213.06109619140625
551,551,2021-04-14,212.2811737060547
552,552,2021-04-15,217.5563201904297
553,553,2021-04-16,219.89617919921875
554,554,2021-04-19,218.4788360595703
555,555,2021-04-20,218.05113220214844
556,556,2021-04-21,219.1917266845703
557,557,2021-04-22,222.1186065673828
558,558,2021-04-23,221.3638153076172
559,559,2021-04-26,221.9508819580078
560,560,2021-04-27,221.53993225097656
561,561,2021-04-28,220.3238983154297
562,562,2021-04-29,223.92173767089844
563,563,2021-04-30,222.97406005859372
564,564,2021-05-03,224.19847106933597
565,565,2021-05-04,229.44009399414065
566,566,2021-05-05,231.645751953125
567,567,2021-05-06,233.21408081054688
568,568,2021-05-07,233.264404296875
569,569,2021-05-10,232.3754119873047
570,570,2021-05-11,231.55352783203125
571,571,2021-05-12,228.03952026367188
572,572,2021-05-13,231.94769287109372
573,573,2021-05-14,230.21163940429688
574,574,2021-05-17,224.19847106933597
575,575,2021-05-18,223.94688415527344
576,576,2021-05-19,223.95526123046875
577,577,2021-05-20,226.1106414794922
578,578,2021-05-21,225.60743713378903
579,579,2021-05-24,227.5028076171875
580,580,2021-05-25,230.1697540283203
581,581,2021-05-26,230.75680541992188
582,582,2021-05-27,230.9832305908203
583,583,2021-05-28,230.19488525390625
584,584,2021-06-01,221.18771362304688
585,585,2021-06-02,221.00320434570312
586,586,2021-06-03,222.39537048339844
587,587,2021-06-04,223.3766021728516
588,588,2021-06-07,221.45606994628903
589,589,2021-06-08,218.3949737548828
590,590,2021-06-09,217.37179565429688
591,591,2021-06-10,218.89816284179688
592,592,2021-06-11,216.8350830078125
593,593,2021-06-14,217.90855407714844
594,594,2021-06-15,218.41172790527344
595,595,2021-06-16,217.28794860839844
596,596,2021-06-17,218.20208740234372
597,597,2021-06-18,218.21046447753903
598,598,2021-06-21,222.5211639404297
599,599,2021-06-22,224.1900787353516
600,600,2021-06-23,221.27996826171875
601,601,2021-06-24,222.2360382080078
602,602,2021-06-25,224.1230010986328
603,603,2021-06-28,226.48802185058597
604,604,2021-06-29,231.4696502685547
605,605,2021-06-30,231.3438720703125
606,606,2021-07-01,233.1385955810547
607,607,2021-07-02,233.10504150390625
608,608,2021-07-06,233.625
609,609,2021-07-07,235.88938903808597
610,610,2021-07-08,232.41734313964844
611,611,2021-07-09,235.6881103515625
612,612,2021-07-12,236.05709838867188
613,613,2021-07-13,234.58108520507807
614,614,2021-07-14,232.50958251953125
615,615,2021-07-15,232.26638793945312
616,616,2021-07-16,231.8470458984375
617,617,2021-07-19,230.48004150390625
618,618,2021-07-20,232.1237945556641
619,619,2021-07-21,232.7192840576172
620,620,2021-07-22,235.746826171875
621,621,2021-07-23,237.9860382080078
622,622,2021-07-26,235.746826171875
623,623,2021-07-27,237.4492950439453
624,624,2021-07-28,237.4996032714844
625,625,2021-07-29,247.11900329589844
626,626,2021-07-30,248.3686065673828
627,627,2021-08-02,249.5930328369141
628,628,2021-08-03,251.66456604003903
629,629,2021-08-04,251.66456604003903
630,630,2021-08-05,250.68331909179688
631,631,2021-08-06,250.1297912597656
632,632,2021-08-09,252.5619354248047
633,633,2021-08-10,252.9812469482422
634,634,2021-08-11,251.58905029296875
635,635,2021-08-12,252.03353881835935
636,636,2021-08-13,253.30828857421875
637,637,2021-08-16,256.89776611328125
638,638,2021-08-17,256.176513671875
639,639,2021-08-18,251.96646118164065
640,640,2021-08-19,253.92051696777344
641,641,2021-08-20,256.8474426269531
642,642,2021-08-23,254.70887756347656
643,643,2021-08-24,253.3670196533203
644,644,2021-08-25,255.1701812744141
645,645,2021-08-26,252.9644470214844
646,646,2021-08-27,252.03353881835935
647,647,2021-08-30,254.26437377929688
648,648,2021-08-31,254.43212890625
649,649,2021-09-01,255.76556396484372
650,650,2021-09-02,258.5918884277344
651,651,2021-09-03,257.1745300292969
652,652,2021-09-07,254.4991912841797
653,653,2021-09-08,257.5267944335937
654,654,2021-09-09,254.2476348876953
655,655,2021-09-10,252.3941802978516
656,656,2021-09-13,249.4672698974609
657,657,2021-09-14,248.91372680664065
658,658,2021-09-15,251.3458251953125
659,659,2021-09-16,248.93890380859372
660,660,2021-09-17,248.1841278076172
661,661,2021-09-20,246.4900360107422
662,662,2021-09-21,246.69967651367188
663,663,2021-09-22,244.43528747558597
664,664,2021-09-23,248.8634185791016
665,665,2021-09-24,248.5531005859375
666,666,2021-09-27,243.8230743408203
667,667,2021-09-28,237.34866333007807
668,668,2021-09-29,240.61941528320312
669,669,2021-09-30,236.03195190429688
670,670,2021-10-01,234.38818359375
671,671,2021-10-04,230.66452026367188
672,672,2021-10-05,231.55352783203125
673,673,2021-10-06,230.97483825683597
674,674,2021-10-07,234.23724365234372
675,675,2021-10-08,233.4321136474609
676,676,2021-10-11,229.97686767578125
677,677,2021-10-12,229.77557373046875
678,678,2021-10-13,229.3478546142578
679,679,2021-10-14,231.2264404296875
680,680,2021-10-15,227.779541015625
681,681,2021-10-18,230.0355529785156
682,682,2021-10-19,231.51158142089844
683,683,2021-10-20,233.68370056152344
684,684,2021-10-21,234.6649475097656
685,685,2021-10-22,236.62741088867188
686,686,2021-10-25,235.7216339111328
687,687,2021-10-26,237.80990600585935
688,688,2021-10-27,235.2352294921875
689,689,2021-10-28,239.21047973632807
690,690,2021-10-29,240.71165466308597
691,691,2021-11-01,242.18772888183597
692,692,2021-11-02,240.0575408935547
693,693,2021-11-03,241.10585021972656
694,694,2021-11-04,238.38021850585935
695,695,2021-11-05,230.49679565429688
696,696,2021-11-08,235.3358612060547
697,697,2021-11-09,231.930908203125
698,698,2021-11-10,238.04473876953125
699,699,2021-11-11,240.59425354003903
700,700,2021-11-12,249.27435302734372
701,701,2021-11-15,239.27755737304688
702,702,2021-11-16,241.8438720703125
703,703,2021-11-17,242.9844207763672
704,704,2021-11-18,241.10585021972656
705,705,2021-11-19,237.6086578369141
706,706,2021-11-22,237.9776611328125
707,707,2021-11-23,239.78076171875
708,708,2021-11-24,237.95248413085935
709,709,2021-11-26,242.62380981445312
710,710,2021-11-29,244.8210906982422
711,711,2021-11-30,239.2943420410156
712,712,2021-12-01,239.3949737548828
713,713,2021-12-02,244.27598571777344
714,714,2021-12-03,243.47921752929688
715,715,2021-12-06,242.59027099609372
716,716,2021-12-07,248.3350830078125
717,717,2021-12-08,248.93890380859372
718,718,2021-12-09,236.47645568847656
719,719,2021-12-10,241.8606414794922
720,720,2021-12-13,245.25718688964844
721,721,2021-12-14,247.11900329589844
722,722,2021-12-15,257.60223388671875
723,723,2021-12-16,260.09307861328125
724,724,2021-12-17,258.2396240234375
725,725,2021-12-20,259.4892578125
726,726,2021-12-21,253.76953125
727,727,2021-12-22,255.1365966796875
728,728,2021-12-23,253.1992950439453
729,729,2021-12-27,257.3087158203125
730,730,2021-12-28,257.468017578125
731,731,2021-12-29,258.8686828613281
732,732,2021-12-30,262.78515625
733,733,2021-12-31,263.5147705078125
734,734,2022-01-03,250.0710906982422
735,735,2022-01-04,243.3869781494141
736,736,2022-01-05,240.3342742919922
