,Unnamed: 0,Date,MO
136,136,2019-08-20,32.03730773925781
137,137,2019-08-21,32.19042205810547
138,138,2019-08-22,32.42708206176758
139,139,2019-08-23,32.301788330078125
140,140,2019-08-26,32.795955657958984
141,141,2019-08-27,31.49442672729492
142,142,2019-08-28,31.91203117370605
143,143,2019-08-29,30.79841041564941
144,144,2019-08-30,30.44344711303711
145,145,2019-09-03,30.652250289916992
146,146,2019-09-04,30.833213806152344
147,147,2019-09-05,30.520008087158203
148,148,2019-09-06,30.520008087158203
149,149,2019-09-09,30.652250289916992
150,150,2019-09-10,30.79145050048828
151,151,2019-09-11,31.12553024291992
152,152,2019-09-12,30.94457626342773
153,153,2019-09-13,29.80242156982422
154,154,2019-09-16,29.376771926879883
155,155,2019-09-17,29.30583381652832
156,156,2019-09-18,28.97240829467773
157,157,2019-09-19,28.461626052856445
158,158,2019-09-20,28.95112609863281
159,159,2019-09-23,29.00078773498535
160,160,2019-09-24,28.89436912536621
161,161,2019-09-25,28.77377319335937
162,162,2019-09-26,28.844709396362305
163,163,2019-09-27,28.46872329711914
164,164,2019-09-30,29.014972686767575
165,165,2019-10-01,29.19942092895508
166,166,2019-10-02,28.525480270385746
167,167,2019-10-03,28.95112609863281
168,168,2019-10-04,29.547039031982425
169,169,2019-10-07,29.915918350219727
170,170,2019-10-08,29.79533195495605
171,171,2019-10-09,30.12165069580078
172,172,2019-10-10,30.490550994873047
173,173,2019-10-11,30.199689865112305
174,174,2019-10-14,30.30610466003418
175,175,2019-10-15,30.809785842895508
176,176,2019-10-16,30.86653709411621
177,177,2019-10-17,31.41278648376465
178,178,2019-10-18,31.44826316833496
179,179,2019-10-21,32.320838928222656
180,180,2019-10-22,32.87417984008789
181,181,2019-10-23,33.165035247802734
182,182,2019-10-24,33.31401062011719
183,183,2019-10-25,33.20050048828125
184,184,2019-10-28,32.625885009765625
185,185,2019-10-29,32.90254592895508
186,186,2019-10-30,32.60459899902344
187,187,2019-10-31,31.774587631225582
188,188,2019-11-01,31.96613121032715
189,189,2019-11-04,32.34920883178711
190,190,2019-11-05,32.81032943725586
191,191,2019-11-06,32.569129943847656
192,192,2019-11-07,32.6187858581543
193,193,2019-11-08,32.9238395690918
194,194,2019-11-11,32.9238395690918
195,195,2019-11-12,33.34239196777344
196,196,2019-11-13,33.2217903137207
197,197,2019-11-14,33.07991027832031
198,198,2019-11-15,34.030513763427734
199,199,2019-11-18,34.292999267578125
200,200,2019-11-19,33.29273223876953
201,201,2019-11-20,34.371036529541016
202,202,2019-11-21,34.633522033691406
203,203,2019-11-22,34.76121139526367
204,204,2019-11-25,34.94566345214844
205,205,2019-11-26,34.91728591918945
206,206,2019-11-27,35.29327774047852
207,207,2019-11-29,35.25780487060547
208,208,2019-12-02,35.896270751953125
209,209,2019-12-03,35.54156494140625
210,210,2019-12-04,35.548667907714844
211,211,2019-12-05,35.59122848510742
212,212,2019-12-06,35.7614860534668
213,213,2019-12-09,35.846614837646484
214,214,2019-12-10,35.5060920715332
215,215,2019-12-11,35.683448791503906
216,216,2019-12-12,35.42097091674805
217,217,2019-12-13,35.584136962890625
218,218,2019-12-16,35.896270751953125
219,219,2019-12-17,36.05944061279297
220,220,2019-12-18,36.43543243408203
221,221,2019-12-19,36.03105926513672
222,222,2019-12-20,36.27225875854492
223,223,2019-12-23,36.57021713256836
224,224,2019-12-24,36.26011276245117
225,225,2019-12-26,36.34665298461914
226,226,2019-12-27,36.34665298461914
227,227,2019-12-30,35.97886276245117
228,228,2019-12-31,35.9932861328125
229,229,2020-01-02,35.517311096191406
230,230,2020-01-03,35.79136276245117
231,231,2020-01-06,35.93559265136719
232,232,2020-01-07,35.74808120727539
233,233,2020-01-08,36.11588287353516
234,234,2020-01-09,36.46924591064453
235,235,2020-01-10,36.21684265136719
236,236,2020-01-13,36.60626602172852
237,237,2020-01-14,36.68560028076172
238,238,2020-01-15,36.95964813232422
239,239,2020-01-16,36.8442497253418
240,240,2020-01-17,36.79377746582031
241,241,2020-01-21,36.8442497253418
242,242,2020-01-22,36.80097961425781
243,243,2020-01-23,36.46204376220703
244,244,2020-01-24,36.23847198486328
245,245,2020-01-27,35.8923225402832
246,246,2020-01-28,36.180789947509766
247,247,2020-01-29,36.13751983642578
248,248,2020-01-30,34.61586380004883
249,249,2020-01-31,34.276912689208984
250,250,2020-02-03,33.36103439331055
251,251,2020-02-04,33.54853820800781
252,252,2020-02-05,33.375457763671875
253,253,2020-02-06,33.649497985839844
254,254,2020-02-07,33.33219146728516
255,255,2020-02-10,33.317771911621094
256,256,2020-02-11,32.86343002319336
257,257,2020-02-12,32.7408332824707
258,258,2020-02-13,32.92112350463867
259,259,2020-02-14,32.5749626159668
260,260,2020-02-18,32.61103057861328
261,261,2020-02-19,32.55332946777344
262,262,2020-02-20,32.856224060058594
263,263,2020-02-21,33.094200134277344
264,264,2020-02-24,31.586973190307617
265,265,2020-02-25,30.642253875732425
266,266,2020-02-26,30.375411987304688
267,267,2020-02-27,29.06289291381836
268,268,2020-02-28,29.113386154174805
269,269,2020-03-02,30.339359283447266
270,270,2020-03-03,30.216758728027344
271,271,2020-03-04,31.680723190307617
272,272,2020-03-05,31.12543296813965
273,273,2020-03-06,30.397048950195312
274,274,2020-03-09,29.09174919128418
275,275,2020-03-10,30.397048950195312
276,276,2020-03-11,29.19270896911621
277,277,2020-03-12,26.26478385925293
278,278,2020-03-13,28.897031784057617
279,279,2020-03-16,27.56287956237793
280,280,2020-03-17,28.738380432128903
281,281,2020-03-18,27.63499641418457
282,282,2020-03-19,26.75517845153809
283,283,2020-03-20,24.721492767333984
284,284,2020-03-23,22.63011932373047
285,285,2020-03-24,23.993560791015625
286,286,2020-03-25,25.46814727783203
287,287,2020-03-26,27.15021324157715
288,288,2020-03-27,27.15021324157715
289,289,2020-03-30,27.64668655395508
290,290,2020-03-31,28.65443992614746
291,291,2020-04-01,27.86898231506348
292,292,2020-04-02,26.8389949798584
293,293,2020-04-03,27.72078514099121
294,294,2020-04-06,27.62445068359375
295,295,2020-04-07,28.513656616210938
296,296,2020-04-08,29.736299514770508
297,297,2020-04-09,30.314285278320312
298,298,2020-04-13,29.96601867675781
299,299,2020-04-14,31.210886001586918
300,300,2020-04-15,30.314285278320312
301,301,2020-04-16,29.93636703491211
302,302,2020-04-17,30.269824981689453
303,303,2020-04-20,28.95084381103516
304,304,2020-04-21,27.980133056640625
305,305,2020-04-22,28.017183303833008
306,306,2020-04-23,28.491424560546875
307,307,2020-04-24,29.210189819335938
308,308,2020-04-27,29.454723358154297
309,309,2020-04-28,30.16607666015625
310,310,2020-04-29,29.98823928833008
311,311,2020-04-30,29.08422088623047
312,312,2020-05-01,28.091278076171875
313,313,2020-05-04,28.165376663208008
314,314,2020-05-05,27.26877212524414
315,315,2020-05-06,26.475902557373047
316,316,2020-05-07,26.00907516479492
317,317,2020-05-08,27.22431755065918
318,318,2020-05-11,26.987194061279297
319,319,2020-05-12,26.735252380371094
320,320,2020-05-13,26.935325622558597
321,321,2020-05-14,26.86122131347656
322,322,2020-05-15,27.11316680908203
323,323,2020-05-18,27.861570358276367
324,324,2020-05-19,27.505889892578125
325,325,2020-05-20,27.98754501342773
326,326,2020-05-21,27.817110061645508
327,327,2020-05-22,27.957902908325195
328,328,2020-05-26,28.365453720092773
329,329,2020-05-27,28.936019897460938
330,330,2020-05-28,28.75818634033203
331,331,2020-05-29,28.936019897460938
332,332,2020-06-01,29.0323429107666
333,333,2020-06-02,29.38803100585937
334,334,2020-06-03,29.79558563232422
335,335,2020-06-04,30.18090057373047
336,336,2020-06-05,31.055274963378903
337,337,2020-06-08,31.737003326416016
338,338,2020-06-09,31.255352020263672
339,339,2020-06-10,30.988588333129883
340,340,2020-06-11,29.113866806030277
341,341,2020-06-12,29.62874984741211
342,342,2020-06-15,30.52223014831543
343,343,2020-06-16,31.11283493041992
344,344,2020-06-17,30.93868827819824
345,345,2020-06-18,31.40056800842285
346,346,2020-06-19,30.80995750427246
347,347,2020-06-22,30.325363159179688
348,348,2020-06-23,30.54494857788086
349,349,2020-06-24,29.85590934753418
350,350,2020-06-25,30.03005790710449
351,351,2020-06-26,28.916990280151367
352,352,2020-06-29,29.704465866088867
353,353,2020-06-30,29.71961212158203
354,354,2020-07-01,29.71203994750977
355,355,2020-07-02,29.833192825317383
356,356,2020-07-06,29.98462677001953
357,357,2020-07-07,30.2420711517334
358,358,2020-07-08,30.189069747924805
359,359,2020-07-09,29.227441787719727
360,360,2020-07-10,30.491947174072266
361,361,2020-07-13,30.446510314941406
362,362,2020-07-14,31.09012222290039
363,363,2020-07-15,31.044692993164062
364,364,2020-07-16,31.408138275146484
365,365,2020-07-17,31.45357322692871
366,366,2020-07-20,30.946252822875977
367,367,2020-07-21,31.21127319335937
368,368,2020-07-22,31.302133560180664
369,369,2020-07-23,31.483863830566406
370,370,2020-07-24,31.68829917907715
371,371,2020-07-27,31.90031242370605
372,372,2020-07-28,32.19561767578125
373,373,2020-07-29,31.521717071533203
374,374,2020-07-30,31.483863830566406
375,375,2020-07-31,31.15826416015625
376,376,2020-08-03,31.052265167236328
377,377,2020-08-04,31.499000549316406
378,378,2020-08-05,31.544437408447266
379,379,2020-08-06,31.46114730834961
380,380,2020-08-07,31.93059539794922
381,381,2020-08-10,32.72564697265625
382,382,2020-08-11,33.01337814331055
383,383,2020-08-12,32.528778076171875
384,384,2020-08-13,32.23347091674805
385,385,2020-08-14,32.21076202392578
386,386,2020-08-17,32.581783294677734
387,387,2020-08-18,32.72564697265625
388,388,2020-08-19,33.051239013671875
389,389,2020-08-20,32.93766403198242
390,390,2020-08-21,32.90736770629883
391,391,2020-08-24,33.346534729003906
392,392,2020-08-25,32.95279693603516
393,393,2020-08-26,32.71049499511719
394,394,2020-08-27,33.126956939697266
395,395,2020-08-28,33.26325225830078
396,396,2020-08-31,33.119384765625
397,397,2020-09-01,32.649932861328125
398,398,2020-09-02,33.134521484375
399,399,2020-09-03,32.778656005859375
400,400,2020-09-04,32.93009567260742
401,401,2020-09-08,32.61206817626953
402,402,2020-09-09,33.15724182128906
403,403,2020-09-10,32.82408142089844
404,404,2020-09-11,33.00580596923828
405,405,2020-09-14,33.2143669128418
406,406,2020-09-15,33.04442596435547
407,407,2020-09-16,32.25654983520508
408,408,2020-09-17,31.561372756958008
409,409,2020-09-18,30.77349090576172
410,410,2020-09-21,29.985614776611328
411,411,2020-09-22,29.777055740356445
412,412,2020-09-23,29.29816055297852
413,413,2020-09-24,29.607133865356445
414,414,2020-09-25,29.56078338623047
415,415,2020-09-28,30.086034774780277
416,416,2020-09-29,29.630298614501957
417,417,2020-09-30,29.84657859802246
418,418,2020-10-01,30.062864303588867
419,419,2020-10-02,30.101486206054688
420,420,2020-10-05,30.510866165161133
421,421,2020-10-06,30.588109970092773
422,422,2020-10-07,31.306468963623047
423,423,2020-10-08,31.19061279296875
424,424,2020-10-09,31.430051803588867
425,425,2020-10-12,31.244667053222656
426,426,2020-10-13,30.418176651000977
427,427,2020-10-14,30.549489974975582
428,428,2020-10-15,30.66535186767578
429,429,2020-10-16,30.53404235839844
430,430,2020-10-19,30.26367950439453
431,431,2020-10-20,29.89292526245117
432,432,2020-10-21,29.74616432189941
433,433,2020-10-22,30.116926193237305
434,434,2020-10-23,30.186450958251957
435,435,2020-10-26,29.792510986328125
436,436,2020-10-27,28.71111297607422
437,437,2020-10-28,28.3635196685791
438,438,2020-10-29,28.47938537597656
439,439,2020-10-30,27.869163513183597
440,440,2020-11-02,28.17813873291016
441,441,2020-11-03,28.881046295166016
442,442,2020-11-04,29.414024353027344
443,443,2020-11-05,28.81925392150879
444,444,2020-11-06,28.788352966308597
445,445,2020-11-09,29.48353385925293
446,446,2020-11-10,30.58038902282715
447,447,2020-11-11,30.71169853210449
448,448,2020-11-12,30.510866165161133
449,449,2020-11-13,31.151979446411133
450,450,2020-11-16,32.0402717590332
451,451,2020-11-17,31.81626892089844
452,452,2020-11-18,31.02839088439941
453,453,2020-11-19,30.94342994689941
454,454,2020-11-20,30.85073471069336
455,455,2020-11-23,31.05156898498535
456,456,2020-11-24,31.669511795043945
457,457,2020-11-25,31.19061279296875
458,458,2020-11-27,31.182884216308597
459,459,2020-11-30,30.765766143798828
460,460,2020-12-01,31.275569915771484
461,461,2020-12-02,30.91253089904785
462,462,2020-12-03,31.221494674682617
463,463,2020-12-04,31.955307006835938
464,464,2020-12-07,32.202484130859375
465,465,2020-12-08,32.61959457397461
466,466,2020-12-09,33.19891357421875
467,467,2020-12-10,33.17573928833008
468,468,2020-12-11,33.2143669128418
469,469,2020-12-14,33.13711929321289
470,470,2020-12-15,32.58097457885742
471,471,2020-12-16,33.29159927368164
472,472,2020-12-17,33.2143669128418
473,473,2020-12-18,33.81685256958008
474,474,2020-12-21,33.16801071166992
475,475,2020-12-22,32.86676788330078
476,476,2020-12-23,33.11395263671875
477,477,2020-12-24,32.88536071777344
478,478,2020-12-28,32.6961784362793
479,479,2020-12-29,32.10499954223633
480,480,2020-12-30,32.112884521484375
481,481,2020-12-31,32.31782531738281
482,482,2021-01-04,32.191707611083984
483,483,2021-01-05,32.12864685058594
484,484,2021-01-06,32.64888381958008
485,485,2021-01-07,32.93265151977539
486,486,2021-01-08,32.78289031982422
487,487,2021-01-11,32.59370803833008
488,488,2021-01-12,32.26264190673828
489,489,2021-01-13,32.38876724243164
490,490,2021-01-14,32.40453338623047
491,491,2021-01-15,32.4754753112793
492,492,2021-01-19,32.499122619628906
493,493,2021-01-20,33.18488693237305
494,494,2021-01-21,33.05876541137695
495,495,2021-01-22,32.972068786621094
496,496,2021-01-25,33.07453155517578
497,497,2021-01-26,33.28736114501953
498,498,2021-01-27,32.96417999267578
499,499,2021-01-28,33.61842727661133
500,500,2021-01-29,32.380889892578125
501,501,2021-02-01,32.13652420043945
502,502,2021-02-02,32.76711654663086
503,503,2021-02-03,33.1060676574707
504,504,2021-02-04,33.52383804321289
505,505,2021-02-05,33.47654342651367
506,506,2021-02-08,33.87065887451172
507,507,2021-02-09,34.178070068359375
508,508,2021-02-10,34.32783126831055
509,509,2021-02-11,34.13866424560547
510,510,2021-02-12,34.20960235595703
511,511,2021-02-16,34.21747970581055
512,512,2021-02-17,34.36724853515625
513,513,2021-02-18,34.390899658203125
514,514,2021-02-19,34.524898529052734
515,515,2021-02-22,35.01360321044922
516,516,2021-02-23,34.911136627197266
517,517,2021-02-24,35.47077941894531
518,518,2021-02-25,35.179134368896484
519,519,2021-02-26,34.36724853515625
520,520,2021-03-01,35.10818862915039
521,521,2021-03-02,35.25007629394531
522,522,2021-03-03,35.51019287109375
523,523,2021-03-04,34.88748550415039
524,524,2021-03-05,35.56537628173828
525,525,2021-03-08,36.96844482421875
526,526,2021-03-09,37.58326721191406
527,527,2021-03-10,37.99315643310547
528,528,2021-03-11,37.67784881591797
529,529,2021-03-12,38.34785842895508
530,530,2021-03-15,39.285865783691406
531,531,2021-03-16,38.97056579589844
532,532,2021-03-17,39.23856735229492
533,533,2021-03-18,39.861270904541016
534,534,2021-03-19,39.84550857543945
535,535,2021-03-22,40.7047004699707
536,536,2021-03-23,39.81398010253906
537,537,2021-03-24,39.70171737670898
538,538,2021-03-25,40.24700546264648
539,539,2021-03-26,42.09938049316406
540,540,2021-03-29,41.93899917602539
541,541,2021-03-30,41.10502624511719
542,542,2021-03-31,41.024845123291016
543,543,2021-04-01,40.89654159545898
544,544,2021-04-05,41.15314483642578
545,545,2021-04-06,41.20125961303711
546,546,2021-04-07,41.00078582763672
547,547,2021-04-08,41.28144836425781
548,548,2021-04-09,41.28946304321289
549,549,2021-04-12,41.497955322265625
550,550,2021-04-13,41.032859802246094
551,551,2021-04-14,41.17719650268555
552,552,2021-04-15,41.38568878173828
553,553,2021-04-16,41.94701766967773
554,554,2021-04-19,39.35690307617188
555,555,2021-04-20,37.84132385253906
556,556,2021-04-21,38.15406799316406
557,557,2021-04-22,37.28802108764648
558,558,2021-04-23,38.001708984375
559,559,2021-04-26,37.86538314819336
560,560,2021-04-27,37.81726837158203
561,561,2021-04-28,37.83330535888672
562,562,2021-04-29,37.36820602416992
563,563,2021-04-30,38.29038238525391
564,564,2021-05-03,38.78755569458008
565,565,2021-05-04,38.370567321777344
566,566,2021-05-05,38.77151870727539
567,567,2021-05-06,39.68567657470703
568,568,2021-05-07,40.05455017089844
569,569,2021-05-10,40.639930725097656
570,570,2021-05-11,40.4394645690918
571,571,2021-05-12,39.57341766357422
572,572,2021-05-13,40.19086837768555
573,573,2021-05-14,40.31917190551758
574,574,2021-05-17,40.26303863525391
575,575,2021-05-18,40.08662796020508
576,576,2021-05-19,39.64558410644531
577,577,2021-05-20,40.11869812011719
578,578,2021-05-21,40.09464645385742
579,579,2021-05-24,40.35125350952149
580,580,2021-05-25,39.78191375732422
581,581,2021-05-26,39.62954711914063
582,582,2021-05-27,39.45312881469727
583,583,2021-05-28,39.46916961669922
584,584,2021-06-01,39.5814323425293
585,585,2021-06-02,39.70171737670898
586,586,2021-06-03,39.91822814941406
587,587,2021-06-04,39.91021347045898
588,588,2021-06-07,40.48757553100586
589,589,2021-06-08,39.998416900634766
590,590,2021-06-09,40.014461517333984
591,591,2021-06-10,40.206912994384766
592,592,2021-06-11,39.902191162109375
593,593,2021-06-14,39.23307418823242
594,594,2021-06-15,39.08619689941406
595,595,2021-06-16,38.653717041015625
596,596,2021-06-17,38.24571990966797
597,597,2021-06-18,37.78875732421875
598,598,2021-06-21,38.58843612670898
599,599,2021-06-22,38.54764175415039
600,600,2021-06-23,38.36811828613281
601,601,2021-06-24,38.702674865722656
602,602,2021-06-25,38.85771560668945
603,603,2021-06-28,38.498680114746094
604,604,2021-06-29,38.17227935791016
605,605,2021-06-30,38.90667724609375
606,606,2021-07-01,39.02907180786133
607,607,2021-07-02,38.78427505493164
608,608,2021-07-06,38.082515716552734
609,609,2021-07-07,38.18043899536133
610,610,2021-07-08,37.886680603027344
611,611,2021-07-09,38.67819595336914
612,612,2021-07-12,38.75163650512695
613,613,2021-07-13,38.22124481201172
614,614,2021-07-14,38.80876159667969
615,615,2021-07-15,38.75163650512695
616,616,2021-07-16,38.604759216308594
617,617,2021-07-19,38.18043899536133
618,618,2021-07-20,38.52316665649414
619,619,2021-07-21,38.6210823059082
620,620,2021-07-22,38.34364318847656
621,621,2021-07-23,38.75163650512695
622,622,2021-07-26,38.84955978393555
623,623,2021-07-27,38.99643707275391
624,624,2021-07-28,38.85771560668945
625,625,2021-07-29,39.65739440917969
626,626,2021-07-30,39.200439453125
627,627,2021-08-02,38.94747543334961
628,628,2021-08-03,38.99643707275391
629,629,2021-08-04,38.37628173828125
630,630,2021-08-05,38.64555740356445
631,631,2021-08-06,38.63739776611328
632,632,2021-08-09,38.74347686767578
633,633,2021-08-10,39.25755310058594
634,634,2021-08-11,39.30651092529297
635,635,2021-08-12,39.26571273803711
636,636,2021-08-13,39.65739440917969
637,637,2021-08-16,39.48603820800781
638,638,2021-08-17,39.62475204467773
639,639,2021-08-18,39.34730911254883
640,640,2021-08-19,39.3636360168457
641,641,2021-08-20,39.55131530761719
642,642,2021-08-23,39.55947494506836
643,643,2021-08-24,39.33915710449219
644,644,2021-08-25,39.69819641113281
645,645,2021-08-26,39.77979278564453
646,646,2021-08-27,40.4162712097168
647,647,2021-08-30,40.55498123168945
648,648,2021-08-31,40.98746871948242
649,649,2021-09-01,40.86506652832031
650,650,2021-09-02,41.64842224121094
651,651,2021-09-03,41.59130096435547
652,652,2021-09-07,41.44441986083984
653,653,2021-09-08,41.51786422729492
654,654,2021-09-09,41.28122329711914
655,655,2021-09-10,41.28938293457031
656,656,2021-09-13,40.86506652832031
657,657,2021-09-14,40.192012786865234
658,658,2021-09-15,40.9066162109375
659,659,2021-09-16,40.54100036621094
660,660,2021-09-17,40.39143371582031
661,661,2021-09-20,40.00089645385742
662,662,2021-09-21,39.90950012207031
663,663,2021-09-22,40.0839958190918
664,664,2021-09-23,40.55762100219727
665,665,2021-09-24,40.26679611206055
666,666,2021-09-27,40.49945831298828
667,667,2021-09-28,40.10892105102539
668,668,2021-09-29,40.49945831298828
669,669,2021-09-30,37.82386779785156
670,670,2021-10-01,38.10638046264648
671,671,2021-10-04,38.63817596435547
672,672,2021-10-05,38.36397171020508
673,673,2021-10-06,38.59663772583008
674,674,2021-10-07,38.621559143066406
675,675,2021-10-08,38.82929229736328
676,676,2021-10-11,38.81266403198242
677,677,2021-10-12,39.17828369140625
678,678,2021-10-13,39.81809616088867
679,679,2021-10-14,40.441287994384766
680,680,2021-10-15,40.46622085571289
681,681,2021-10-18,39.99258804321289
682,682,2021-10-19,39.80147552490234
683,683,2021-10-20,40.24187088012695
684,684,2021-10-21,40.07568359375
685,685,2021-10-22,40.0673713684082
686,686,2021-10-25,39.843021392822266
687,687,2021-10-26,39.97596740722656
688,688,2021-10-27,39.4691047668457
689,689,2021-10-28,37.04279327392578
690,690,2021-10-29,36.65225982666016
691,691,2021-11-01,36.60240173339844
692,692,2021-11-02,36.68549728393555
693,693,2021-11-03,37.35855102539063
694,694,2021-11-04,37.06772232055664
695,695,2021-11-05,37.55796813964844
696,696,2021-11-08,37.44994354248047
697,697,2021-11-09,37.2172966003418
698,698,2021-11-10,37.18405151367188
699,699,2021-11-11,37.30868911743164
700,700,2021-11-12,37.32530212402344
701,701,2021-11-15,37.55796813964844
702,702,2021-11-16,36.93477630615234
703,703,2021-11-17,36.90984344482422
704,704,2021-11-18,36.56916427612305
705,705,2021-11-19,36.06229782104492
706,706,2021-11-22,36.55254364013672
707,707,2021-11-23,36.76028060913086
708,708,2021-11-24,36.62733459472656
709,709,2021-11-26,36.34481430053711
710,710,2021-11-29,36.12877655029297
711,711,2021-11-30,35.43079376220703
712,712,2021-12-01,35.72161865234375
713,713,2021-12-02,35.9044189453125
714,714,2021-12-03,36.49437713623047
715,715,2021-12-06,36.91815185546875
716,716,2021-12-07,36.96800994873047
717,717,2021-12-08,36.99293518066406
718,718,2021-12-09,37.05110549926758
719,719,2021-12-10,37.46656799316406
720,720,2021-12-13,37.69091796875
721,721,2021-12-14,37.724159240722656
722,722,2021-12-15,38.18947219848633
723,723,2021-12-16,39.344459533691406
724,724,2021-12-17,40.09230041503906
725,725,2021-12-20,39.97596740722656
726,726,2021-12-21,39.69345474243164
727,727,2021-12-22,39.70192337036133
728,728,2021-12-23,39.54948425292969
729,729,2021-12-27,39.625709533691406
730,730,2021-12-28,40.125370025634766
731,731,2021-12-29,40.14230346679688
732,732,2021-12-30,40.0152702331543
733,733,2021-12-31,40.13383865356445
734,734,2022-01-03,40.62502670288086
