,Unnamed: 0,Date,HRL
243,243,2020-01-23,42.75823211669922
244,244,2020-01-24,42.97662353515625
245,245,2020-01-27,42.6035385131836
246,246,2020-01-28,42.81282806396485
247,247,2020-01-29,43.05851364135742
248,248,2020-01-30,43.56809616088867
249,249,2020-01-31,43.00392150878906
250,250,2020-02-03,43.15861129760742
251,251,2020-02-04,43.26780319213867
252,252,2020-02-05,43.122215270996094
253,253,2020-02-06,42.667240142822266
254,254,2020-02-07,42.8492317199707
255,255,2020-02-10,43.0676155090332
256,256,2020-02-11,43.20410919189453
257,257,2020-02-12,43.45888519287109
258,258,2020-02-13,44.08675384521485
259,259,2020-02-14,44.20504379272461
260,260,2020-02-18,43.913856506347656
261,261,2020-02-19,44.07765197753906
262,262,2020-02-20,41.42971420288086
263,263,2020-02-21,40.73815536499024
264,264,2020-02-24,40.55617904663086
265,265,2020-02-25,40.69266128540039
266,266,2020-02-26,39.982906341552734
267,267,2020-02-27,38.69988250732422
268,268,2020-02-28,37.8536376953125
269,269,2020-03-02,39.30044555664063
270,270,2020-03-03,39.118465423583984
271,271,2020-03-04,40.992942810058594
272,272,2020-03-05,39.85551452636719
273,273,2020-03-06,39.99200820922852
274,274,2020-03-09,39.50062942504883
275,275,2020-03-10,39.81911849975586
276,276,2020-03-11,38.46329116821289
277,277,2020-03-12,36.47052764892578
278,278,2020-03-13,38.58159637451172
279,279,2020-03-16,38.79087829589844
280,280,2020-03-17,44.1595458984375
281,281,2020-03-18,43.92295837402344
282,282,2020-03-19,42.96752548217773
283,283,2020-03-20,41.05664443969727
284,284,2020-03-23,38.49970245361328
285,285,2020-03-24,40.81094741821289
286,286,2020-03-25,38.16302108764648
287,287,2020-03-26,40.81094741821289
288,288,2020-03-27,40.91104507446289
289,289,2020-03-30,42.56714630126953
290,290,2020-03-31,42.43975067138672
291,291,2020-04-01,42.17586898803711
292,292,2020-04-02,43.29510116577149
293,293,2020-04-03,44.02305603027344
294,294,2020-04-06,44.1777458190918
295,295,2020-04-07,43.59537887573242
296,296,2020-04-08,43.10401916503906
297,297,2020-04-09,43.4725341796875
298,298,2020-04-13,43.07017517089844
299,299,2020-04-14,44.35953521728516
300,300,2020-04-15,44.4967041015625
301,301,2020-04-16,45.914093017578125
302,302,2020-04-17,46.18842315673828
303,303,2020-04-20,45.648902893066406
304,304,2020-04-21,44.74360275268555
305,305,2020-04-22,44.25895690917969
306,306,2020-04-23,43.16162490844727
307,307,2020-04-24,42.622100830078125
308,308,2020-04-27,42.65867614746094
309,309,2020-04-28,43.6737060546875
310,310,2020-04-29,43.52739715576172
311,311,2020-04-30,42.8415641784668
312,312,2020-05-01,42.61295700073242
313,313,2020-05-04,42.48493194580078
314,314,2020-05-05,42.32947540283203
315,315,2020-05-06,42.51236343383789
316,316,2020-05-07,42.60381317138672
317,317,2020-05-08,43.198204040527344
318,318,2020-05-11,43.75600814819336
319,319,2020-05-12,44.12178802490234
320,320,2020-05-13,44.43269729614258
321,321,2020-05-14,43.50911331176758
322,322,2020-05-15,43.82001876831055
323,323,2020-05-18,44.03033828735352
324,324,2020-05-19,43.33536911010742
325,325,2020-05-20,43.884033203125
326,326,2020-05-21,42.07343673706055
327,327,2020-05-22,42.91473007202149
328,328,2020-05-26,41.81739807128906
329,329,2020-05-27,42.91473007202149
330,330,2020-05-28,43.78345489501953
331,331,2020-05-29,44.65215301513672
332,332,2020-06-01,44.67045211791992
333,333,2020-06-02,44.5881462097168
334,334,2020-06-03,43.591407775878906
335,335,2020-06-04,43.86573791503906
336,336,2020-06-05,43.89318084716797
337,337,2020-06-08,43.993770599365234
338,338,2020-06-09,43.87488555908203
339,339,2020-06-10,43.92061233520508
340,340,2020-06-11,42.83241653442383
341,341,2020-06-12,42.67696762084961
342,342,2020-06-15,43.06103897094727
343,343,2020-06-16,43.71028900146485
344,344,2020-06-17,43.90231323242188
345,345,2020-06-18,44.03033828735352
346,346,2020-06-19,44.396121978759766
347,347,2020-06-22,44.249813079833984
348,348,2020-06-23,43.52739715576172
349,349,2020-06-24,43.6737060546875
350,350,2020-06-25,44.5058479309082
351,351,2020-06-26,44.08521270751953
352,352,2020-06-29,44.20408630371094
353,353,2020-06-30,44.14007186889648
354,354,2020-07-01,43.38109588623047
355,355,2020-07-02,43.966339111328125
356,356,2020-07-06,43.884033203125
357,357,2020-07-07,44.03033828735352
358,358,2020-07-08,43.81087875366211
359,359,2020-07-09,42.987884521484375
360,360,2020-07-10,44.29560852050781
361,361,2020-07-13,44.16695785522461
362,362,2020-07-14,45.1135139465332
363,363,2020-07-15,44.86538696289063
364,364,2020-07-16,45.51787567138672
365,365,2020-07-17,45.87628173828125
366,366,2020-07-20,45.67409896850586
367,367,2020-07-21,45.72004318237305
368,368,2020-07-22,45.74762344360352
369,369,2020-07-23,46.45524978637695
370,370,2020-07-24,46.19793701171875
371,371,2020-07-27,46.45524978637695
372,372,2020-07-28,46.46444320678711
373,373,2020-07-29,46.72176361083984
374,374,2020-07-30,46.63904571533203
375,375,2020-07-31,46.74013519287109
376,376,2020-08-03,46.68499755859375
377,377,2020-08-04,46.98826599121094
378,378,2020-08-05,46.74013519287109
379,379,2020-08-06,47.03422164916992
380,380,2020-08-07,47.43857192993164
381,381,2020-08-10,47.769412994384766
382,382,2020-08-11,47.24558639526367
383,383,2020-08-12,47.81536483764648
384,384,2020-08-13,47.89807891845703
385,385,2020-08-14,47.99916076660156
386,386,2020-08-17,48.173770904541016
387,387,2020-08-18,48.44028091430664
388,388,2020-08-19,48.18296432495117
389,389,2020-08-20,48.293235778808594
390,390,2020-08-21,48.412715911865234
391,391,2020-08-24,48.37594604492188
392,392,2020-08-25,47.36505889892578
393,393,2020-08-26,46.85041809082031
394,394,2020-08-27,47.153690338134766
395,395,2020-08-28,46.51958847045898
396,396,2020-08-31,46.85041809082031
397,397,2020-09-01,46.58391189575195
398,398,2020-09-02,47.17206573486328
399,399,2020-09-03,46.85961151123047
400,400,2020-09-04,46.94231796264648
401,401,2020-09-08,46.17954635620117
402,402,2020-09-09,46.565528869628906
403,403,2020-09-10,45.692481994628906
404,404,2020-09-11,45.793575286865234
405,405,2020-09-14,46.17954635620117
406,406,2020-09-15,45.77519989013672
407,407,2020-09-16,45.44435119628906
408,408,2020-09-17,45.49949645996094
409,409,2020-09-18,44.801063537597656
410,410,2020-09-21,44.543739318847656
411,411,2020-09-22,44.76429748535156
412,412,2020-09-23,43.79935073852539
413,413,2020-09-24,44.3691291809082
414,414,2020-09-25,44.88376998901367
415,415,2020-09-28,44.99404144287109
416,416,2020-09-29,44.58049392700195
417,417,2020-09-30,44.929718017578125
418,418,2020-10-01,45.288124084472656
419,419,2020-10-02,45.04919052124024
420,420,2020-10-05,45.49029541015625
421,421,2020-10-06,44.89295959472656
422,422,2020-10-07,45.33407211303711
423,423,2020-10-08,45.122703552246094
424,424,2020-10-09,44.99404144287109
425,425,2020-10-12,46.04169845581055
426,426,2020-10-13,46.53795623779297
427,427,2020-10-14,46.16117858886719
428,428,2020-10-15,46.38173675537109
429,429,2020-10-16,45.738224029541016
430,430,2020-10-19,45.25812530517578
431,431,2020-10-20,45.01807403564453
432,432,2020-10-21,45.48893737792969
433,433,2020-10-22,45.54433059692383
434,434,2020-10-23,45.8028450012207
435,435,2020-10-26,45.65512466430664
436,436,2020-10-27,46.19061279296875
437,437,2020-10-28,44.88882064819336
438,438,2020-10-29,44.96269226074219
439,439,2020-10-30,44.95345306396485
440,440,2020-11-02,45.66436004638672
441,441,2020-11-03,46.16292190551758
442,442,2020-11-04,46.301414489746094
443,443,2020-11-05,45.75668716430664
444,444,2020-11-06,46.07059097290039
445,445,2020-11-09,45.69205856323242
446,446,2020-11-10,47.0307731628418
447,447,2020-11-11,47.97250747680664
448,448,2020-11-12,47.75092315673828
449,449,2020-11-13,48.14793014526367
450,450,2020-11-16,48.48030090332031
451,451,2020-11-17,47.39085006713867
452,452,2020-11-18,46.172157287597656
453,453,2020-11-19,46.153690338134766
454,454,2020-11-20,46.2829475402832
455,455,2020-11-23,46.19061279296875
456,456,2020-11-24,43.587032318115234
457,457,2020-11-25,43.27312469482422
458,458,2020-11-27,43.57779312133789
459,459,2020-11-30,43.559326171875
460,460,2020-12-01,43.882469177246094
461,461,2020-12-02,43.365455627441406
462,462,2020-12-03,43.61472702026367
463,463,2020-12-04,43.743988037109375
464,464,2020-12-07,43.53163146972656
465,465,2020-12-08,43.83631134033203
466,466,2020-12-09,43.4577751159668
467,467,2020-12-10,43.023834228515625
468,468,2020-12-11,43.57779312133789
469,469,2020-12-14,43.57779312133789
470,470,2020-12-15,43.69782638549805
471,471,2020-12-16,43.59626770019531
472,472,2020-12-17,44.10405349731445
473,473,2020-12-18,44.26100540161133
474,474,2020-12-21,43.984031677246094
475,475,2020-12-22,43.42083740234375
476,476,2020-12-23,43.70705795288086
477,477,2020-12-24,43.55010223388672
478,478,2020-12-28,43.59626770019531
479,479,2020-12-29,43.16232681274414
480,480,2020-12-30,42.87611770629883
481,481,2020-12-31,43.0330696105957
482,482,2021-01-04,42.75609588623047
483,483,2021-01-05,42.2760009765625
484,484,2021-01-06,42.53450393676758
485,485,2021-01-07,42.211368560791016
486,486,2021-01-08,42.17888259887695
487,487,2021-01-11,41.24137496948242
488,488,2021-01-12,40.90720748901367
489,489,2021-01-13,40.85150909423828
490,490,2021-01-14,40.81438827514648
491,491,2021-01-15,41.649784088134766
492,492,2021-01-19,41.53840637207031
493,493,2021-01-20,41.51983642578125
494,494,2021-01-21,42.00252151489258
495,495,2021-01-22,42.15103149414063
496,496,2021-01-25,43.66405487060547
497,497,2021-01-26,45.03783798217773
498,498,2021-01-27,46.87574005126953
499,499,2021-01-28,44.51803588867188
500,500,2021-01-29,43.49697113037109
501,501,2021-02-01,43.55266571044922
502,502,2021-02-02,45.25133895874024
503,503,2021-02-03,44.44377899169922
504,504,2021-02-04,45.50196075439453
505,505,2021-02-05,45.5390853881836
506,506,2021-02-08,46.22597503662109
507,507,2021-02-09,45.92893981933594
508,508,2021-02-10,46.25382614135742
509,509,2021-02-11,44.72224044799805
510,510,2021-02-12,44.777931213378906
511,511,2021-02-16,43.69190216064453
512,512,2021-02-17,43.58979797363281
513,513,2021-02-18,44.08176803588867
514,514,2021-02-19,43.7197494506836
515,515,2021-02-22,43.8868293762207
516,516,2021-02-23,43.94253158569336
517,517,2021-02-24,43.51553726196289
518,518,2021-02-25,43.79401016235352
519,519,2021-02-26,43.042137145996094
520,520,2021-03-01,43.01429748535156
521,521,2021-03-02,43.47841262817383
522,522,2021-03-03,43.561954498291016
523,523,2021-03-04,43.58979797363281
524,524,2021-03-05,44.29526138305664
525,525,2021-03-08,44.46233749389648
526,526,2021-03-09,44.17457962036133
527,527,2021-03-10,44.777931213378906
528,528,2021-03-11,44.32310104370117
529,529,2021-03-12,44.96357727050781
530,530,2021-03-15,44.95430374145508
531,531,2021-03-16,44.76865005493164
532,532,2021-03-17,44.51803588867188
533,533,2021-03-18,44.82434844970703
534,534,2021-03-19,44.52731323242188
535,535,2021-03-22,45.06568908691406
536,536,2021-03-23,45.19563674926758
537,537,2021-03-24,44.61085510253906
538,538,2021-03-25,45.00071334838867
539,539,2021-03-26,44.47161865234375
540,540,2021-03-29,45.17707061767578
541,541,2021-03-30,44.70367813110352
542,542,2021-03-31,44.35094451904297
543,543,2021-04-01,44.18386459350586
544,544,2021-04-05,44.3695182800293
545,545,2021-04-06,44.6294174194336
546,546,2021-04-07,44.1188850402832
547,547,2021-04-08,43.83113861083984
548,548,2021-04-09,43.24796676635742
549,549,2021-04-12,43.8824577331543
550,550,2021-04-13,43.52789306640625
551,551,2021-04-14,43.44391632080078
552,552,2021-04-15,43.27596282958984
553,553,2021-04-16,43.70517349243164
554,554,2021-04-19,43.40659332275391
555,555,2021-04-20,44.10639953613281
556,556,2021-04-21,44.14371871948242
557,557,2021-04-22,43.86379623413086
558,558,2021-04-23,43.2852897644043
559,559,2021-04-26,42.92139053344727
560,560,2021-04-27,43.07068634033203
561,561,2021-04-28,42.87473678588867
562,562,2021-04-29,43.4532470703125
563,563,2021-04-30,43.108009338378906
564,564,2021-05-03,43.65852355957031
565,565,2021-05-04,44.022422790527344
566,566,2021-05-05,44.35832595825195
567,567,2021-05-06,44.29301071166992
568,568,2021-05-07,43.98509216308594
569,569,2021-05-10,44.38631820678711
570,570,2021-05-11,44.05973815917969
571,571,2021-05-12,43.74250030517578
572,572,2021-05-13,44.24635314941406
573,573,2021-05-14,43.46257781982422
574,574,2021-05-17,43.43458557128906
575,575,2021-05-18,43.219970703125
576,576,2021-05-19,42.89339828491211
577,577,2021-05-20,46.0565185546875
578,578,2021-05-21,46.11250686645508
579,579,2021-05-24,45.96320724487305
580,580,2021-05-25,45.72994613647461
581,581,2021-05-26,45.51533508300781
582,582,2021-05-27,45.34738159179688
583,583,2021-05-28,45.29139709472656
584,584,2021-06-01,45.10478210449219
585,585,2021-06-02,45.90723419189453
586,586,2021-06-03,46.31777572631836
587,587,2021-06-04,46.121829986572266
588,588,2021-06-07,45.88856887817383
589,589,2021-06-08,45.459354400634766
590,590,2021-06-09,45.04880142211914
591,591,2021-06-10,45.41270065307617
592,592,2021-06-11,45.51533508300781
593,593,2021-06-14,45.63663482666016
594,594,2021-06-15,45.384708404541016
595,595,2021-06-16,44.75954818725586
596,596,2021-06-17,45.10478210449219
597,597,2021-06-18,44.24635314941406
598,598,2021-06-21,44.61958312988281
599,599,2021-06-22,44.54494094848633
600,600,2021-06-23,44.25568008422852
601,601,2021-06-24,44.22770309448242
602,602,2021-06-25,44.563602447509766
603,603,2021-06-28,44.57293319702149
604,604,2021-06-29,44.35832595825195
605,605,2021-06-30,44.55427551269531
606,606,2021-07-01,44.38631820678711
607,607,2021-07-02,44.57293319702149
608,608,2021-07-06,44.69423675537109
609,609,2021-07-07,44.815528869628906
610,610,2021-07-08,44.55427551269531
611,611,2021-07-09,44.49330520629883
612,612,2021-07-12,44.11815643310547
613,613,2021-07-13,44.20256042480469
614,614,2021-07-14,44.27759552001953
615,615,2021-07-15,44.877838134765625
616,616,2021-07-16,45.271751403808594
617,617,2021-07-19,45.309268951416016
618,618,2021-07-20,44.89659881591797
619,619,2021-07-21,44.24007797241211
620,620,2021-07-22,43.85554122924805
621,621,2021-07-23,44.39952087402344
622,622,2021-07-26,44.32448959350586
623,623,2021-07-27,44.727783203125
624,624,2021-07-28,43.9962272644043
625,625,2021-07-29,44.0056037902832
626,626,2021-07-30,43.499149322509766
627,627,2021-08-02,43.69611358642578
628,628,2021-08-03,43.42411804199219
629,629,2021-08-04,42.73008728027344
630,630,2021-08-05,42.69256591796875
631,631,2021-08-06,42.65505599975586
632,632,2021-08-09,43.039588928222656
633,633,2021-08-10,42.88014221191406
634,634,2021-08-11,42.88014221191406
635,635,2021-08-12,42.57064437866211
636,636,2021-08-13,43.14274597167969
637,637,2021-08-16,43.43349838256836
638,638,2021-08-17,44.2119369506836
639,639,2021-08-18,43.33970642089844
640,640,2021-08-19,43.555419921875
641,641,2021-08-20,43.4522590637207
642,642,2021-08-23,43.13338088989258
643,643,2021-08-24,42.56126403808594
644,644,2021-08-25,42.53312301635742
645,645,2021-08-26,41.867225646972656
646,646,2021-08-27,42.12983322143555
647,647,2021-08-30,42.47685623168945
648,648,2021-08-31,42.71132278442383
649,649,2021-09-01,42.833251953125
650,650,2021-09-02,40.86368942260742
651,651,2021-09-03,40.1508903503418
652,652,2021-09-07,39.59754180908203
653,653,2021-09-08,39.95393753051758
654,654,2021-09-09,39.57878494262695
655,655,2021-09-10,39.68195343017578
656,656,2021-09-13,40.02897644042969
657,657,2021-09-14,39.77574157714844
658,658,2021-09-15,39.00667572021485
659,659,2021-09-16,39.25990295410156
660,660,2021-09-17,39.40996551513672
661,661,2021-09-20,39.10983657836914
662,662,2021-09-21,38.753448486328125
663,663,2021-09-22,38.303260803222656
664,664,2021-09-23,38.10630416870117
665,665,2021-09-24,38.265750885009766
666,666,2021-09-27,38.39704895019531
667,667,2021-09-28,38.57524490356445
668,668,2021-09-29,39.034812927246094
669,669,2021-09-30,38.45331573486328
670,670,2021-10-01,38.35015487670898
671,671,2021-10-04,38.67842102050781
672,672,2021-10-05,38.70655059814453
673,673,2021-10-06,39.2130126953125
674,674,2021-10-07,38.77219772338867
675,675,2021-10-08,39.10046005249024
676,676,2021-10-11,39.31617736816406
677,677,2021-10-12,39.68195343017578
678,678,2021-10-13,39.72884750366211
679,679,2021-10-14,40.21654891967773
680,680,2021-10-15,40.24012756347656
681,681,2021-10-18,39.73076248168945
682,682,2021-10-19,39.28742599487305
683,683,2021-10-20,39.50437545776367
684,684,2021-10-21,39.296852111816406
685,685,2021-10-22,39.62699890136719
686,686,2021-10-25,39.57040786743164
687,687,2021-10-26,39.79678726196289
688,688,2021-10-27,39.86281967163086
689,689,2021-10-28,40.42877960205078
690,690,2021-10-29,39.9194221496582
691,691,2021-11-01,40.51367568969727
692,692,2021-11-02,40.62687301635742
693,693,2021-11-03,40.900421142578125
694,694,2021-11-04,40.692901611328125
695,695,2021-11-05,40.758934020996094
696,696,2021-11-08,41.07021331787109
697,697,2021-11-09,40.796661376953125
698,698,2021-11-10,41.03247833251953
699,699,2021-11-11,40.88155364990234
700,700,2021-11-12,40.95701217651367
701,701,2021-11-15,40.966453552246094
702,702,2021-11-16,40.645729064941406
703,703,2021-11-17,40.84382247924805
704,704,2021-11-18,40.2024040222168
705,705,2021-11-19,40.21183395385742
706,706,2021-11-22,40.5797119140625
707,707,2021-11-23,40.796661376953125
708,708,2021-11-24,40.50424575805664
709,709,2021-11-26,40.38161849975586
710,710,2021-11-29,40.07977294921875
711,711,2021-11-30,39.051605224609375
712,712,2021-12-01,39.674163818359375
713,713,2021-12-02,39.579833984375
714,714,2021-12-03,40.30615615844727
715,715,2021-12-06,40.589141845703125
716,716,2021-12-07,40.02317810058594
717,717,2021-12-08,40.362754821777344
718,718,2021-12-09,42.25874710083008
719,719,2021-12-10,43.39067459106445
720,720,2021-12-13,44.59806442260742
721,721,2021-12-14,45.182899475097656
722,722,2021-12-15,45.83374786376953
723,723,2021-12-16,46.39971923828125
724,724,2021-12-17,45.43757629394531
725,725,2021-12-20,45.72056579589844
726,726,2021-12-21,44.81501388549805
727,727,2021-12-22,44.99424743652344
728,728,2021-12-23,45.06027221679688
729,729,2021-12-27,45.25835800170898
730,730,2021-12-28,45.68283081054688
731,731,2021-12-29,45.77715301513672
732,732,2021-12-30,45.81489562988281
733,733,2021-12-31,46.0412712097168
734,734,2022-01-03,46.34312438964844
