,Date,CRL
0,2019-02-04 00:00:00-05:00,127.4000015258789
1,2019-02-05 00:00:00-05:00,126.4000015258789
2,2019-02-06 00:00:00-05:00,126.48999786376953
3,2019-02-07 00:00:00-05:00,125.37999725341797
4,2019-02-08 00:00:00-05:00,125.43000030517578
5,2019-02-11 00:00:00-05:00,126.06999969482422
6,2019-02-12 00:00:00-05:00,129.1999969482422
7,2019-02-13 00:00:00-05:00,139.1199951171875
8,2019-02-14 00:00:00-05:00,139.6999969482422
9,2019-02-15 00:00:00-05:00,140.86000061035156
10,2019-02-19 00:00:00-05:00,141.1300048828125
11,2019-02-20 00:00:00-05:00,141.6699981689453
12,2019-02-21 00:00:00-05:00,142.38999938964844
13,2019-02-22 00:00:00-05:00,144.6699981689453
14,2019-02-25 00:00:00-05:00,145.30999755859375
15,2019-02-26 00:00:00-05:00,140.7100067138672
16,2019-02-27 00:00:00-05:00,142.57000732421875
17,2019-02-28 00:00:00-05:00,142.1699981689453
18,2019-03-01 00:00:00-05:00,144.08999633789062
19,2019-03-04 00:00:00-05:00,141.1999969482422
20,2019-03-05 00:00:00-05:00,140.77999877929688
21,2019-03-06 00:00:00-05:00,138.02999877929688
22,2019-03-07 00:00:00-05:00,138.47999572753906
23,2019-03-08 00:00:00-05:00,137.9499969482422
24,2019-03-11 00:00:00-04:00,140.35000610351562
25,2019-03-12 00:00:00-04:00,140.49000549316406
26,2019-03-13 00:00:00-04:00,141.50999450683594
27,2019-03-14 00:00:00-04:00,140.99000549316406
28,2019-03-15 00:00:00-04:00,143.47999572753906
29,2019-03-18 00:00:00-04:00,144.89999389648438
30,2019-03-19 00:00:00-04:00,145.80999755859375
31,2019-03-20 00:00:00-04:00,145.1199951171875
32,2019-03-21 00:00:00-04:00,146.72999572753906
33,2019-03-22 00:00:00-04:00,141.02999877929688
34,2019-03-25 00:00:00-04:00,142.35000610351562
35,2019-03-26 00:00:00-04:00,143.1999969482422
36,2019-03-27 00:00:00-04:00,141.24000549316406
37,2019-03-28 00:00:00-04:00,143.33999633789062
38,2019-03-29 00:00:00-04:00,145.25
39,2019-04-01 00:00:00-04:00,145.5
40,2019-04-02 00:00:00-04:00,147.5800018310547
41,2019-04-03 00:00:00-04:00,148.5500030517578
42,2019-04-04 00:00:00-04:00,143.88999938964844
43,2019-04-05 00:00:00-04:00,143.89999389648438
44,2019-04-08 00:00:00-04:00,144.80999755859375
45,2019-04-09 00:00:00-04:00,144.11000061035156
46,2019-04-10 00:00:00-04:00,145.22000122070312
47,2019-04-11 00:00:00-04:00,144.2100067138672
48,2019-04-12 00:00:00-04:00,144.38999938964844
49,2019-04-15 00:00:00-04:00,143.24000549316406
50,2019-04-16 00:00:00-04:00,138.0
51,2019-04-17 00:00:00-04:00,133.5
52,2019-04-18 00:00:00-04:00,135.13999938964844
53,2019-04-22 00:00:00-04:00,133.72000122070312
54,2019-04-23 00:00:00-04:00,136.0399932861328
55,2019-04-24 00:00:00-04:00,137.0
56,2019-04-25 00:00:00-04:00,140.0
57,2019-04-26 00:00:00-04:00,142.72999572753906
58,2019-04-29 00:00:00-04:00,142.52000427246094
59,2019-04-30 00:00:00-04:00,140.47000122070312
60,2019-05-01 00:00:00-04:00,137.36000061035156
61,2019-05-02 00:00:00-04:00,139.72999572753906
62,2019-05-03 00:00:00-04:00,142.41000366210938
63,2019-05-06 00:00:00-04:00,142.32000732421875
64,2019-05-07 00:00:00-04:00,134.25999450683594
65,2019-05-08 00:00:00-04:00,136.27999877929688
66,2019-05-09 00:00:00-04:00,136.67999267578125
67,2019-05-10 00:00:00-04:00,136.5399932861328
68,2019-05-13 00:00:00-04:00,131.13999938964844
69,2019-05-14 00:00:00-04:00,131.6699981689453
70,2019-05-15 00:00:00-04:00,131.6300048828125
71,2019-05-16 00:00:00-04:00,132.17999267578125
72,2019-05-17 00:00:00-04:00,129.0800018310547
73,2019-05-20 00:00:00-04:00,128.72999572753906
74,2019-05-21 00:00:00-04:00,130.0399932861328
75,2019-05-22 00:00:00-04:00,129.44000244140625
76,2019-05-23 00:00:00-04:00,128.44000244140625
77,2019-05-24 00:00:00-04:00,129.89999389648438
78,2019-05-28 00:00:00-04:00,127.72000122070312
79,2019-05-29 00:00:00-04:00,125.5199966430664
80,2019-05-30 00:00:00-04:00,125.70999908447266
81,2019-05-31 00:00:00-04:00,125.44999694824219
82,2019-06-03 00:00:00-04:00,123.4000015258789
83,2019-06-04 00:00:00-04:00,126.5199966430664
84,2019-06-05 00:00:00-04:00,127.58999633789062
85,2019-06-06 00:00:00-04:00,127.55000305175781
86,2019-06-07 00:00:00-04:00,128.27999877929688
87,2019-06-10 00:00:00-04:00,130.58999633789062
88,2019-06-11 00:00:00-04:00,131.32000732421875
89,2019-06-12 00:00:00-04:00,132.86000061035156
90,2019-06-13 00:00:00-04:00,131.97000122070312
91,2019-06-14 00:00:00-04:00,129.41000366210938
92,2019-06-17 00:00:00-04:00,130.77999877929688
93,2019-06-18 00:00:00-04:00,132.75999450683594
94,2019-06-19 00:00:00-04:00,137.44000244140625
95,2019-06-20 00:00:00-04:00,139.19000244140625
96,2019-06-21 00:00:00-04:00,138.25999450683594
97,2019-06-24 00:00:00-04:00,137.10000610351562
98,2019-06-25 00:00:00-04:00,134.0800018310547
99,2019-06-26 00:00:00-04:00,137.0399932861328
100,2019-06-27 00:00:00-04:00,140.1199951171875
101,2019-06-28 00:00:00-04:00,141.89999389648438
102,2019-07-01 00:00:00-04:00,143.6699981689453
103,2019-07-02 00:00:00-04:00,141.3800048828125
104,2019-07-03 00:00:00-04:00,142.3699951171875
105,2019-07-05 00:00:00-04:00,142.44000244140625
106,2019-07-08 00:00:00-04:00,140.3300018310547
107,2019-07-09 00:00:00-04:00,139.44000244140625
108,2019-07-10 00:00:00-04:00,137.97000122070312
109,2019-07-11 00:00:00-04:00,136.50999450683594
110,2019-07-12 00:00:00-04:00,134.8699951171875
111,2019-07-15 00:00:00-04:00,136.1199951171875
112,2019-07-16 00:00:00-04:00,135.1999969482422
113,2019-07-17 00:00:00-04:00,135.22999572753906
114,2019-07-18 00:00:00-04:00,137.25
115,2019-07-19 00:00:00-04:00,135.63999938964844
116,2019-07-22 00:00:00-04:00,136.4600067138672
117,2019-07-23 00:00:00-04:00,137.42999267578125
118,2019-07-24 00:00:00-04:00,139.83999633789062
119,2019-07-25 00:00:00-04:00,138.47999572753906
120,2019-07-26 00:00:00-04:00,139.92999267578125
121,2019-07-29 00:00:00-04:00,139.7899932861328
122,2019-07-30 00:00:00-04:00,141.11000061035156
123,2019-07-31 00:00:00-04:00,134.5399932861328
124,2019-08-01 00:00:00-04:00,133.91000366210938
125,2019-08-02 00:00:00-04:00,133.1199951171875
126,2019-08-05 00:00:00-04:00,126.51000213623047
127,2019-08-06 00:00:00-04:00,131.75999450683594
128,2019-08-07 00:00:00-04:00,131.97999572753906
129,2019-08-08 00:00:00-04:00,134.8000030517578
130,2019-08-09 00:00:00-04:00,132.60000610351562
131,2019-08-12 00:00:00-04:00,129.8300018310547
132,2019-08-13 00:00:00-04:00,130.82000732421875
133,2019-08-14 00:00:00-04:00,126.52999877929688
134,2019-08-15 00:00:00-04:00,127.62999725341797
135,2019-08-16 00:00:00-04:00,129.83999633789062
136,2019-08-19 00:00:00-04:00,130.72999572753906
137,2019-08-20 00:00:00-04:00,129.42999267578125
138,2019-08-21 00:00:00-04:00,129.69000244140625
139,2019-08-22 00:00:00-04:00,129.0
140,2019-08-23 00:00:00-04:00,125.06999969482422
141,2019-08-26 00:00:00-04:00,126.2300033569336
142,2019-08-27 00:00:00-04:00,126.91000366210938
143,2019-08-28 00:00:00-04:00,129.30999755859375
144,2019-08-29 00:00:00-04:00,131.02999877929688
145,2019-08-30 00:00:00-04:00,131.1999969482422
146,2019-09-03 00:00:00-04:00,130.7899932861328
147,2019-09-04 00:00:00-04:00,131.7100067138672
148,2019-09-05 00:00:00-04:00,133.47999572753906
149,2019-09-06 00:00:00-04:00,134.6699981689453
150,2019-09-09 00:00:00-04:00,129.74000549316406
151,2019-09-10 00:00:00-04:00,129.67999267578125
152,2019-09-11 00:00:00-04:00,130.38999938964844
153,2019-09-12 00:00:00-04:00,131.7899932861328
154,2019-09-13 00:00:00-04:00,132.25
155,2019-09-16 00:00:00-04:00,134.3000030517578
156,2019-09-17 00:00:00-04:00,134.35000610351562
157,2019-09-18 00:00:00-04:00,135.82000732421875
158,2019-09-19 00:00:00-04:00,137.9600067138672
159,2019-09-20 00:00:00-04:00,138.63999938964844
160,2019-09-23 00:00:00-04:00,138.0
161,2019-09-24 00:00:00-04:00,136.99000549316406
162,2019-09-25 00:00:00-04:00,136.14999389648438
163,2019-09-26 00:00:00-04:00,135.22999572753906
164,2019-09-27 00:00:00-04:00,132.6199951171875
165,2019-09-30 00:00:00-04:00,132.3699951171875
166,2019-10-01 00:00:00-04:00,128.16000366210938
167,2019-10-02 00:00:00-04:00,126.55000305175781
168,2019-10-03 00:00:00-04:00,129.08999633789062
169,2019-10-04 00:00:00-04:00,131.77999877929688
170,2019-10-07 00:00:00-04:00,131.8800048828125
171,2019-10-08 00:00:00-04:00,129.47999572753906
172,2019-10-09 00:00:00-04:00,131.38999938964844
173,2019-10-10 00:00:00-04:00,130.80999755859375
174,2019-10-11 00:00:00-04:00,133.11000061035156
175,2019-10-14 00:00:00-04:00,133.89999389648438
176,2019-10-15 00:00:00-04:00,134.07000732421875
177,2019-10-16 00:00:00-04:00,134.75999450683594
178,2019-10-17 00:00:00-04:00,136.07000732421875
179,2019-10-18 00:00:00-04:00,134.27999877929688
180,2019-10-21 00:00:00-04:00,128.66000366210938
181,2019-10-22 00:00:00-04:00,126.37999725341797
182,2019-10-23 00:00:00-04:00,126.05000305175781
183,2019-10-24 00:00:00-04:00,127.62000274658203
184,2019-10-25 00:00:00-04:00,129.05999755859375
185,2019-10-28 00:00:00-04:00,131.17999267578125
186,2019-10-29 00:00:00-04:00,132.4199981689453
187,2019-10-30 00:00:00-04:00,132.55999755859375
188,2019-10-31 00:00:00-04:00,129.97999572753906
189,2019-11-01 00:00:00-04:00,132.72000122070312
190,2019-11-04 00:00:00-05:00,131.86000061035156
191,2019-11-05 00:00:00-05:00,130.57000732421875
192,2019-11-06 00:00:00-05:00,128.74000549316406
193,2019-11-07 00:00:00-05:00,127.37000274658203
194,2019-11-08 00:00:00-05:00,130.50999450683594
195,2019-11-11 00:00:00-05:00,132.00999450683594
196,2019-11-12 00:00:00-05:00,135.1199951171875
197,2019-11-13 00:00:00-05:00,137.1199951171875
198,2019-11-14 00:00:00-05:00,137.58999633789062
199,2019-11-15 00:00:00-05:00,139.07000732421875
200,2019-11-18 00:00:00-05:00,136.94000244140625
201,2019-11-19 00:00:00-05:00,138.25999450683594
202,2019-11-20 00:00:00-05:00,139.52999877929688
203,2019-11-21 00:00:00-05:00,140.07000732421875
204,2019-11-22 00:00:00-05:00,140.77000427246094
205,2019-11-25 00:00:00-05:00,144.8000030517578
206,2019-11-26 00:00:00-05:00,145.5399932861328
207,2019-11-27 00:00:00-05:00,146.8800048828125
208,2019-11-29 00:00:00-05:00,145.25
209,2019-12-02 00:00:00-05:00,144.7100067138672
210,2019-12-03 00:00:00-05:00,143.72999572753906
211,2019-12-04 00:00:00-05:00,145.38999938964844
212,2019-12-05 00:00:00-05:00,144.6999969482422
213,2019-12-06 00:00:00-05:00,146.22999572753906
214,2019-12-09 00:00:00-05:00,144.7100067138672
215,2019-12-10 00:00:00-05:00,146.22999572753906
216,2019-12-11 00:00:00-05:00,146.24000549316406
217,2019-12-12 00:00:00-05:00,147.07000732421875
218,2019-12-13 00:00:00-05:00,145.8300018310547
219,2019-12-16 00:00:00-05:00,147.7100067138672
220,2019-12-17 00:00:00-05:00,148.89999389648438
221,2019-12-18 00:00:00-05:00,147.74000549316406
222,2019-12-19 00:00:00-05:00,149.38999938964844
