,Unnamed: 0,Date,PFE
297,297,2020-04-09,28.62589263916016
298,298,2020-04-13,28.42367172241211
299,299,2020-04-14,29.475208282470703
300,300,2020-04-15,29.095043182373047
301,301,2020-04-16,29.022241592407227
302,302,2020-04-17,29.855377197265625
303,303,2020-04-20,29.184017181396484
304,304,2020-04-21,28.811935424804688
305,305,2020-04-22,29.32152366638184
306,306,2020-04-23,29.67742729187012
307,307,2020-04-24,30.23554801940918
308,308,2020-04-27,31.00397109985352
309,309,2020-04-28,30.66423988342285
310,310,2020-04-29,30.8341121673584
311,311,2020-04-30,31.02824211120605
312,312,2020-05-01,30.44585227966309
313,313,2020-05-04,30.42967796325684
314,314,2020-05-05,31.14957427978516
315,315,2020-05-06,31.14957427978516
316,316,2020-05-07,30.193758010864254
317,317,2020-05-08,30.40615463256836
318,318,2020-05-11,31.125059127807617
319,319,2020-05-12,30.52052879333496
320,320,2020-05-13,30.267282485961918
321,321,2020-05-14,30.978012084960938
322,322,2020-05-15,30.84730529785156
323,323,2020-05-18,31.10055160522461
324,324,2020-05-19,30.78194236755371
325,325,2020-05-20,30.74109649658203
326,326,2020-05-21,30.438831329345703
327,327,2020-05-22,30.634897232055664
328,328,2020-05-26,30.626731872558597
329,329,2020-05-27,30.56138038635254
330,330,2020-05-28,31.190412521362305
331,331,2020-05-29,31.198585510253903
332,332,2020-06-01,28.968366622924805
333,333,2020-06-02,29.54021453857422
334,334,2020-06-03,29.54021453857422
335,335,2020-06-04,29.41767120361328
336,336,2020-06-05,29.401336669921875
337,337,2020-06-08,29.89149284362793
338,338,2020-06-09,29.58106231689453
339,339,2020-06-10,29.344148635864254
340,340,2020-06-11,27.20379447937012
341,341,2020-06-12,27.57141494750977
342,342,2020-06-15,27.2528076171875
343,343,2020-06-16,27.28548812866211
344,344,2020-06-17,27.416194915771484
345,345,2020-06-18,27.15477752685547
346,346,2020-06-19,27.30182456970215
347,347,2020-06-22,27.04857444763184
348,348,2020-06-23,26.77082061767578
349,349,2020-06-24,26.2969970703125
350,350,2020-06-25,26.403200149536133
351,351,2020-06-26,26.174455642700195
352,352,2020-06-29,26.66461753845215
353,353,2020-06-30,26.7136344909668
354,354,2020-07-01,27.563241958618164
355,355,2020-07-02,28.192279815673828
356,356,2020-07-06,28.192279815673828
357,357,2020-07-07,27.80014991760254
358,358,2020-07-08,27.57141494750977
359,359,2020-07-09,27.334503173828125
360,360,2020-07-10,27.63676643371582
361,361,2020-07-13,28.76412773132324
362,362,2020-07-14,28.780473709106445
363,363,2020-07-15,29.180763244628903
364,364,2020-07-16,29.08273696899414
365,365,2020-07-17,29.613739013671875
366,366,2020-07-20,29.81797218322754
367,367,2020-07-21,29.973182678222656
368,368,2020-07-22,31.500850677490234
369,369,2020-07-23,31.378307342529297
370,370,2020-07-24,30.76561164855957
371,371,2020-07-27,30.66758155822754
372,372,2020-07-28,31.87663459777832
373,373,2020-07-29,32.07269287109375
374,374,2020-07-30,31.95721244812012
375,375,2020-07-31,31.74273109436035
376,376,2020-08-03,31.635496139526367
377,377,2020-08-04,31.66849136352539
378,378,2020-08-05,31.717987060546875
379,379,2020-08-06,31.56950569152832
380,380,2020-08-07,31.717987060546875
381,381,2020-08-10,31.66849136352539
382,382,2020-08-11,31.17354393005371
383,383,2020-08-12,31.61900329589844
384,384,2020-08-13,31.48700523376465
385,385,2020-08-14,31.396270751953125
386,386,2020-08-17,31.635496139526367
387,387,2020-08-18,31.643747329711918
388,388,2020-08-19,31.561254501342773
389,389,2020-08-20,31.94071578979492
390,390,2020-08-21,32.072696685791016
391,391,2020-08-24,32.039703369140625
392,392,2020-08-25,31.684986114501957
393,393,2020-08-26,31.38802146911621
394,394,2020-08-27,31.231285095214844
395,395,2020-08-28,31.27252769470215
396,396,2020-08-31,31.17354393005371
397,397,2020-09-01,30.422874450683597
398,398,2020-09-02,30.68684196472168
399,399,2020-09-03,30.02690696716309
400,400,2020-09-04,29.993911743164062
401,401,2020-09-08,29.63920021057129
402,402,2020-09-09,29.845428466796875
403,403,2020-09-10,29.40822410583496
404,404,2020-09-11,29.75469207763672
405,405,2020-09-14,30.53011131286621
406,406,2020-09-15,30.48886108398437
407,407,2020-09-16,30.340381622314453
408,408,2020-09-17,30.373374938964844
409,409,2020-09-18,30.216642379760746
410,410,2020-09-21,29.71344757080078
411,411,2020-09-22,29.903173446655277
412,412,2020-09-23,29.69694328308105
413,413,2020-09-24,29.498964309692383
414,414,2020-09-25,29.738189697265625
415,415,2020-09-28,30.018659591674805
416,416,2020-09-29,29.837173461914062
417,417,2020-09-30,30.27438735961914
418,418,2020-10-01,30.002161026000977
419,419,2020-10-02,30.010408401489254
420,420,2020-10-05,30.315635681152344
421,421,2020-10-06,29.837173461914062
422,422,2020-10-07,30.08465576171875
423,423,2020-10-08,30.431116104125977
424,424,2020-10-09,30.34862327575684
425,425,2020-10-12,30.373374938964844
426,426,2020-10-13,30.439367294311523
427,427,2020-10-14,30.4063720703125
428,428,2020-10-15,30.15064811706543
429,429,2020-10-16,31.30552864074707
430,430,2020-10-19,31.181793212890625
431,431,2020-10-20,30.92606735229492
432,432,2020-10-21,30.58785629272461
433,433,2020-10-22,30.87657165527344
434,434,2020-10-23,31.495258331298828
435,435,2020-10-26,31.280780792236328
436,436,2020-10-27,30.87657165527344
437,437,2020-10-28,29.243244171142575
438,438,2020-10-29,29.10300636291504
439,439,2020-10-30,29.26798820495605
440,440,2020-11-02,29.88667297363281
441,441,2020-11-03,29.853673934936523
442,442,2020-11-04,30.794076919555664
443,443,2020-11-05,30.327375411987305
444,444,2020-11-06,30.33570671081543
445,445,2020-11-09,32.66923522949219
446,446,2020-11-10,32.23585891723633
447,447,2020-11-11,32.08585357666016
448,448,2020-11-12,31.29412078857422
449,449,2020-11-13,32.18585586547852
450,450,2020-11-16,31.110769271850582
451,451,2020-11-17,31.657615661621094
452,452,2020-11-18,31.9035701751709
453,453,2020-11-19,31.78937721252441
454,454,2020-11-20,32.23735809326172
455,455,2020-11-23,32.07925033569336
456,456,2020-11-24,32.14952087402344
457,457,2020-11-25,32.08803176879883
458,458,2020-11-27,32.702911376953125
459,459,2020-11-30,33.65159606933594
460,460,2020-12-01,34.61783218383789
461,461,2020-12-02,35.838809967041016
462,462,2020-12-03,35.215145111083984
463,463,2020-12-04,35.43474197387695
464,464,2020-12-07,36.23409271240234
465,465,2020-12-08,37.384796142578125
466,466,2020-12-09,36.76113128662109
467,467,2020-12-10,36.65572738647461
468,468,2020-12-11,36.119895935058594
469,469,2020-12-14,34.44215393066406
470,470,2020-12-15,34.00294876098633
471,471,2020-12-16,33.23874282836914
472,472,2020-12-17,33.4056396484375
473,473,2020-12-18,33.09819793701172
474,474,2020-12-21,32.83467483520508
475,475,2020-12-22,32.27249526977539
476,476,2020-12-23,32.88737869262695
477,477,2020-12-24,32.7380485534668
478,478,2020-12-28,32.342777252197266
479,479,2020-12-29,32.5447998046875
480,480,2020-12-30,32.27249526977539
481,481,2020-12-31,32.333984375
482,482,2021-01-04,32.333984375
483,483,2021-01-05,32.66777420043945
484,484,2021-01-06,32.38668441772461
485,485,2021-01-07,32.5535888671875
486,486,2021-01-08,32.61507797241211
487,487,2021-01-11,33.177249908447266
488,488,2021-01-12,32.658992767333984
489,489,2021-01-13,32.377906799316406
490,490,2021-01-14,32.28127670288086
491,491,2021-01-15,32.23735809326172
492,492,2021-01-19,32.26371765136719
493,493,2021-01-20,32.06168365478516
494,494,2021-01-21,32.04410171508789
495,495,2021-01-22,32.10559844970703
496,496,2021-01-25,32.74683380126953
497,497,2021-01-26,32.773197174072266
498,498,2021-01-27,31.83329963684082
499,499,2021-01-28,31.8421688079834
500,500,2021-01-29,31.8776969909668
501,501,2021-02-01,31.788896560668945
502,502,2021-02-02,31.06965446472168
503,503,2021-02-03,30.93646049499512
504,504,2021-02-04,30.980852127075195
505,505,2021-02-05,31.007492065429688
506,506,2021-02-08,30.918701171875
507,507,2021-02-09,31.051897048950195
508,508,2021-02-10,30.84766387939453
509,509,2021-02-11,30.57240295410156
510,510,2021-02-12,30.829906463623047
511,511,2021-02-16,30.803266525268555
512,512,2021-02-17,30.980852127075195
513,513,2021-02-18,30.68783187866211
514,514,2021-02-19,30.581270217895508
515,515,2021-02-22,30.421445846557617
516,516,2021-02-23,30.11066055297852
517,517,2021-02-24,29.968585968017575
518,518,2021-02-25,30.03074073791504
519,519,2021-02-26,29.73771858215332
520,520,2021-03-01,29.915307998657227
521,521,2021-03-02,29.75547218322754
522,522,2021-03-03,30.536874771118164
523,523,2021-03-04,30.368167877197266
524,524,2021-03-05,30.536874771118164
525,525,2021-03-08,30.50135803222656
526,526,2021-03-09,30.59015464782715
527,527,2021-03-10,31.0163688659668
528,528,2021-03-11,30.82102394104004
529,529,2021-03-12,31.02525329589844
530,530,2021-03-15,31.442598342895508
531,531,2021-03-16,31.8155460357666
532,532,2021-03-17,31.78002166748047
533,533,2021-03-18,31.76225852966309
534,534,2021-03-19,31.54914665222168
535,535,2021-03-22,31.96649932861328
536,536,2021-03-23,31.398197174072266
537,537,2021-03-24,31.62019157409668
538,538,2021-03-25,31.673463821411133
539,539,2021-03-26,32.18848419189453
540,540,2021-03-29,32.51702880859375
541,541,2021-03-30,32.06415939331055
542,542,2021-03-31,32.17072296142578
543,543,2021-04-01,32.232879638671875
544,544,2021-04-05,32.21512222290039
545,545,2021-04-06,32.010887145996094
546,546,2021-04-07,31.88657569885254
547,547,2021-04-08,31.930971145629883
548,548,2021-04-09,32.499263763427734
549,549,2021-04-12,32.82780838012695
550,550,2021-04-13,32.996524810791016
551,551,2021-04-14,33.00539779663086
552,552,2021-04-15,33.38722229003906
553,553,2021-04-16,34.24854278564453
554,554,2021-04-19,34.56821060180664
555,555,2021-04-20,34.657005310058594
556,556,2021-04-21,35.100982666015625
557,557,2021-04-22,34.31069564819336
558,558,2021-04-23,34.32845687866211
559,559,2021-04-26,34.34622573852539
560,560,2021-04-27,34.14198684692383
561,561,2021-04-28,34.46165466308594
562,562,2021-04-29,34.275177001953125
563,563,2021-04-30,34.319580078125
564,564,2021-05-03,35.367366790771484
565,565,2021-05-04,35.47392272949219
566,566,2021-05-05,35.49168395996094
567,567,2021-05-06,35.1419677734375
568,568,2021-05-07,35.4916877746582
569,569,2021-05-10,35.74276351928711
570,570,2021-05-11,35.28544235229492
571,571,2021-05-12,35.59031677246094
572,572,2021-05-13,35.957969665527344
573,573,2021-05-14,35.8862419128418
574,574,2021-05-17,35.966941833496094
575,575,2021-05-18,35.91313171386719
576,576,2021-05-19,35.71586227416992
577,577,2021-05-20,35.97590637207031
578,578,2021-05-21,35.82346725463867
579,579,2021-05-24,35.69792556762695
580,580,2021-05-25,35.26750946044922
581,581,2021-05-26,34.89986038208008
582,582,2021-05-27,34.657745361328125
583,583,2021-05-28,34.72948455810547
584,584,2021-06-01,34.52323913574219
585,585,2021-06-02,34.783287048339844
586,586,2021-06-03,34.94469451904297
587,587,2021-06-04,35.106101989746094
588,588,2021-06-07,34.96263122558594
589,589,2021-06-08,34.83708953857422
590,590,2021-06-09,35.69792556762695
591,591,2021-06-10,36.478065490722656
592,592,2021-06-11,36.0028076171875
593,593,2021-06-14,35.536521911621094
594,594,2021-06-15,35.50064849853516
595,595,2021-06-16,35.24060821533203
596,596,2021-06-17,35.40201568603516
597,597,2021-06-18,34.80121994018555
598,598,2021-06-21,35.34821319580078
599,599,2021-06-22,35.51858901977539
600,600,2021-06-23,35.01642608642578
601,601,2021-06-24,35.1419677734375
602,602,2021-06-25,34.95365524291992
603,603,2021-06-28,35.07919692993164
604,604,2021-06-29,35.06126022338867
605,605,2021-06-30,35.11506652832031
606,606,2021-07-01,35.473751068115234
607,607,2021-07-02,35.626190185546875
608,608,2021-07-06,35.23163986206055
609,609,2021-07-07,35.28544235229492
610,610,2021-07-08,35.195770263671875
611,611,2021-07-09,35.51858901977539
612,612,2021-07-12,35.65309143066406
613,613,2021-07-13,35.55445861816406
614,614,2021-07-14,35.82346725463867
615,615,2021-07-15,35.94900894165039
616,616,2021-07-16,36.18214797973633
617,617,2021-07-19,36.0028076171875
618,618,2021-07-20,36.809844970703125
619,619,2021-07-21,36.7829475402832
620,620,2021-07-22,37.18646240234375
621,621,2021-07-23,37.37477111816406
622,622,2021-07-26,37.4913444519043
623,623,2021-07-27,37.75138854980469
624,624,2021-07-28,38.96194076538086
625,625,2021-07-29,38.71764755249024
626,626,2021-07-30,38.73573303222656
627,627,2021-08-02,39.77629089355469
628,628,2021-08-03,41.33259963989258
629,629,2021-08-04,40.88922500610352
630,630,2021-08-05,40.7716064453125
631,631,2021-08-06,40.78065872192383
632,632,2021-08-09,41.60404586791992
633,633,2021-08-10,43.60371398925781
634,634,2021-08-11,41.90264129638672
635,635,2021-08-12,42.74413299560547
636,636,2021-08-13,43.866119384765625
637,637,2021-08-16,44.25519561767578
638,638,2021-08-17,45.62148666381836
639,639,2021-08-18,44.617130279541016
640,640,2021-08-19,44.15566253662109
641,641,2021-08-20,44.08327865600586
642,642,2021-08-23,45.17812728881836
643,643,2021-08-24,43.775638580322266
644,644,2021-08-25,42.98843765258789
645,645,2021-08-26,42.87080764770508
646,646,2021-08-27,42.1650390625
647,647,2021-08-30,42.30981063842773
648,648,2021-08-31,41.68547821044922
649,649,2021-09-01,41.65833282470703
650,650,2021-09-02,42.3822021484375
651,651,2021-09-03,42.3822021484375
652,652,2021-09-07,42.30076217651367
653,653,2021-09-08,42.08360290527344
654,654,2021-09-09,41.64928436279297
655,655,2021-09-10,41.25115966796875
656,656,2021-09-13,40.33728790283203
657,657,2021-09-14,40.45491027832031
658,658,2021-09-15,40.50920104980469
659,659,2021-09-16,40.237754821777344
660,660,2021-09-17,39.71295166015625
661,661,2021-09-20,39.993446350097656
662,662,2021-09-21,39.74009704589844
663,663,2021-09-22,39.76724243164063
664,664,2021-09-23,39.984405517578125
665,665,2021-09-24,39.75818634033203
666,666,2021-09-27,39.42340469360352
667,667,2021-09-28,38.943843841552734
668,668,2021-09-29,39.38721466064453
669,669,2021-09-30,38.91669845581055
670,670,2021-10-01,38.84431838989258
671,671,2021-10-04,38.382850646972656
672,672,2021-10-05,38.29237365722656
673,673,2021-10-06,38.02092361450195
674,674,2021-10-07,38.67240524291992
675,675,2021-10-08,38.40999984741211
676,676,2021-10-11,38.0571174621582
677,677,2021-10-12,37.86710357666016
678,678,2021-10-13,37.478023529052734
679,679,2021-10-14,37.70423126220703
680,680,2021-10-15,37.54136276245117
681,681,2021-10-18,37.38753890991211
682,682,2021-10-19,38.084259033203125
683,683,2021-10-20,38.726688385009766
684,684,2021-10-21,38.78097152709961
685,685,2021-10-22,39.05242538452149
686,686,2021-10-25,39.04338073730469
687,687,2021-10-26,39.414363861083984
688,688,2021-10-27,38.88050842285156
689,689,2021-10-28,39.07051849365234
690,690,2021-10-29,39.57722473144531
691,691,2021-11-01,39.48674774169922
692,692,2021-11-02,41.12448120117188
693,693,2021-11-03,40.55443954467773
694,694,2021-11-04,40.02503204345703
695,695,2021-11-05,44.36982727050781
696,696,2021-11-08,44.11425018310547
697,697,2021-11-09,43.17409896850586
698,698,2021-11-10,44.74406433105469
699,699,2021-11-11,45.80287551879883
700,700,2021-11-12,45.39213180541992
701,701,2021-11-15,45.31911087036133
702,702,2021-11-16,45.27347183227539
703,703,2021-11-17,46.43269348144531
704,704,2021-11-18,46.92558670043945
705,705,2021-11-19,46.36879348754883
706,706,2021-11-22,46.73391342163086
707,707,2021-11-23,46.62437057495117
708,708,2021-11-24,46.45095443725586
709,709,2021-11-26,49.28966522216797
710,710,2021-11-29,47.8292350769043
711,711,2021-11-30,49.04322052001953
712,712,2021-12-01,49.91034698486328
713,713,2021-12-02,48.41340255737305
714,714,2021-12-03,49.53611373901367
715,715,2021-12-06,46.989479064941406
716,716,2021-12-07,47.20855331420898
717,717,2021-12-08,46.91645812988281
718,718,2021-12-09,47.53715133666992
719,719,2021-12-10,48.17608642578125
720,720,2021-12-13,50.384986877441406
721,721,2021-12-14,50.6953353881836
722,722,2021-12-15,53.67096710205078
723,723,2021-12-16,55.90726089477539
724,724,2021-12-17,54.29165649414063
725,725,2021-12-20,55.69732666015625
726,726,2021-12-21,53.80788803100586
727,727,2021-12-22,54.35554885864258
728,728,2021-12-23,53.58882141113281
729,729,2021-12-27,54.036075592041016
730,730,2021-12-28,52.94987869262695
731,731,2021-12-29,52.557395935058594
732,732,2021-12-30,53.30585861206055
733,733,2021-12-31,53.89916610717773
734,734,2022-01-03,51.70851135253906
735,735,2022-01-04,49.7734375
