,Unnamed: 0.1,Unnamed: 0,Date,CBOE,CBOE_6m,CBOE_12m
385,385,385,2020-08-14,88.26000213623047,85.0,89.13999938964844
386,386,386,2020-08-17,89.81999969482422,88.05999755859375,86.88999938964844
387,387,387,2020-08-18,90.18000030517578,85.54000091552734,87.69999694824219
388,388,388,2020-08-19,89.0199966430664,88.81999969482422,86.33000183105469
389,389,389,2020-08-20,89.62000274658203,86.81999969482422,85.58000183105469
390,390,390,2020-08-21,91.63999938964844,86.23999786376953,86.66999816894531
391,391,391,2020-08-24,92.69000244140624,88.26000213623047,85.0
392,392,392,2020-08-25,90.5999984741211,89.81999969482422,88.05999755859375
393,393,393,2020-08-26,91.2300033569336,90.18000030517578,85.54000091552734
394,394,394,2020-08-27,92.41000366210938,89.0199966430664,88.81999969482422
395,395,395,2020-08-28,91.75,89.62000274658203,86.81999969482422
396,396,396,2020-08-31,91.79000091552734,91.63999938964844,86.23999786376953
397,397,397,2020-09-01,90.06999969482422,92.69000244140624,88.26000213623047
398,398,398,2020-09-02,88.47000122070312,90.5999984741211,89.81999969482422
399,399,399,2020-09-03,89.80000305175781,91.2300033569336,90.18000030517578
400,400,400,2020-09-04,91.02999877929688,92.41000366210938,89.0199966430664
401,401,401,2020-09-08,89.66999816894531,91.75,89.62000274658203
402,402,402,2020-09-09,89.94999694824219,91.79000091552734,91.63999938964844
403,403,403,2020-09-10,87.08999633789062,90.06999969482422,92.69000244140624
404,404,404,2020-09-11,88.8499984741211,88.47000122070312,90.5999984741211
405,405,405,2020-09-14,89.94000244140625,89.80000305175781,91.2300033569336
406,406,406,2020-09-15,89.61000061035156,91.02999877929688,92.41000366210938
407,407,407,2020-09-16,90.55999755859376,89.66999816894531,91.75
408,408,408,2020-09-17,88.94000244140625,89.94999694824219,91.79000091552734
409,409,409,2020-09-18,90.8499984741211,87.08999633789062,90.06999969482422
410,410,410,2020-09-21,90.0,88.8499984741211,88.47000122070312
411,411,411,2020-09-22,89.83999633789062,89.94000244140625,89.80000305175781
412,412,412,2020-09-23,89.06999969482422,89.61000061035156,91.02999877929688
413,413,413,2020-09-24,89.30000305175781,90.55999755859376,89.66999816894531
414,414,414,2020-09-25,89.69999694824219,88.94000244140625,89.94999694824219
415,415,415,2020-09-28,89.0,90.8499984741211,87.08999633789062
416,416,416,2020-09-29,86.88999938964844,90.0,88.8499984741211
417,417,417,2020-09-30,87.73999786376953,89.83999633789062,89.94000244140625
418,418,418,2020-10-01,88.58999633789062,89.06999969482422,89.61000061035156
419,419,419,2020-10-02,87.48999786376953,89.30000305175781,90.55999755859376
420,420,420,2020-10-05,87.83000183105469,89.69999694824219,88.94000244140625
421,421,421,2020-10-06,86.83999633789062,89.0,90.8499984741211
422,422,422,2020-10-07,84.88999938964844,86.88999938964844,90.0
423,423,423,2020-10-08,85.02999877929688,87.73999786376953,89.83999633789062
424,424,424,2020-10-09,85.36000061035156,88.58999633789062,89.06999969482422
425,425,425,2020-10-12,84.4800033569336,87.48999786376953,89.30000305175781
426,426,426,2020-10-13,84.20999908447266,87.83000183105469,89.69999694824219
427,427,427,2020-10-14,84.58000183105469,86.83999633789062,89.0
428,428,428,2020-10-15,83.75,84.88999938964844,86.88999938964844
429,429,429,2020-10-16,83.9000015258789,85.02999877929688,87.73999786376953
430,430,430,2020-10-19,81.98999786376953,85.36000061035156,88.58999633789062
431,431,431,2020-10-20,81.7300033569336,84.4800033569336,87.48999786376953
432,432,432,2020-10-21,80.0999984741211,84.20999908447266,87.83000183105469
433,433,433,2020-10-22,80.73999786376953,84.58000183105469,86.83999633789062
434,434,434,2020-10-23,81.72000122070312,83.75,84.88999938964844
435,435,435,2020-10-26,80.62999725341797,83.9000015258789,85.02999877929688
436,436,436,2020-10-27,81.30000305175781,81.98999786376953,85.36000061035156
437,437,437,2020-10-28,78.47000122070312,81.7300033569336,84.4800033569336
438,438,438,2020-10-29,79.22000122070312,80.0999984741211,84.20999908447266
439,439,439,2020-10-30,81.29000091552734,80.73999786376953,84.58000183105469
440,440,440,2020-11-02,83.37000274658203,81.72000122070312,83.75
441,441,441,2020-11-03,86.73999786376953,80.62999725341797,83.9000015258789
442,442,442,2020-11-04,87.0,81.30000305175781,81.98999786376953
443,443,443,2020-11-05,83.05000305175781,78.47000122070312,81.7300033569336
444,444,444,2020-11-06,84.6500015258789,79.22000122070312,80.0999984741211
445,445,445,2020-11-09,87.19999694824219,81.29000091552734,80.73999786376953
446,446,446,2020-11-10,86.04000091552734,83.37000274658203,81.72000122070312
447,447,447,2020-11-11,88.06999969482422,86.73999786376953,80.62999725341797
448,448,448,2020-11-12,86.18000030517578,87.0,81.30000305175781
449,449,449,2020-11-13,87.6500015258789,83.05000305175781,78.47000122070312
450,450,450,2020-11-16,88.2300033569336,84.6500015258789,79.22000122070312
451,451,451,2020-11-17,86.80000305175781,87.19999694824219,81.29000091552734
452,452,452,2020-11-18,88.66000366210938,86.04000091552734,83.37000274658203
453,453,453,2020-11-19,89.91000366210938,88.06999969482422,86.73999786376953
454,454,454,2020-11-20,89.94000244140625,86.18000030517578,87.0
455,455,455,2020-11-23,92.58999633789062,87.6500015258789,83.05000305175781
456,456,456,2020-11-24,92.0199966430664,88.2300033569336,84.6500015258789
457,457,457,2020-11-25,91.80999755859376,86.80000305175781,87.19999694824219
458,458,458,2020-11-27,91.70999908447266,88.66000366210938,86.04000091552734
459,459,459,2020-11-30,91.31999969482422,89.91000366210938,88.06999969482422
460,460,460,2020-12-01,93.4499969482422,89.94000244140625,86.18000030517578
461,461,461,2020-12-02,93.7300033569336,92.58999633789062,87.6500015258789
462,462,462,2020-12-03,93.19000244140624,92.0199966430664,88.2300033569336
463,463,463,2020-12-04,93.16000366210938,91.80999755859376,86.80000305175781
464,464,464,2020-12-07,93.5199966430664,91.70999908447266,88.66000366210938
465,465,465,2020-12-08,91.36000061035156,91.31999969482422,89.91000366210938
466,466,466,2020-12-09,88.87999725341797,93.4499969482422,89.94000244140625
467,467,467,2020-12-10,86.94000244140625,93.7300033569336,92.58999633789062
468,468,468,2020-12-11,85.97000122070312,93.19000244140624,92.0199966430664
469,469,469,2020-12-14,88.25,93.16000366210938,91.80999755859376
470,470,470,2020-12-15,90.77999877929688,93.5199966430664,91.70999908447266
471,471,471,2020-12-16,90.43000030517578,91.36000061035156,91.31999969482422
472,472,472,2020-12-17,89.54000091552734,88.87999725341797,93.4499969482422
473,473,473,2020-12-18,90.77999877929688,86.94000244140625,93.7300033569336
474,474,474,2020-12-21,90.26000213623048,85.97000122070312,93.19000244140624
475,475,475,2020-12-22,90.70999908447266,88.25,93.16000366210938
476,476,476,2020-12-23,91.0999984741211,90.77999877929688,93.5199966430664
477,477,477,2020-12-24,92.0500030517578,90.43000030517578,91.36000061035156
478,478,478,2020-12-28,93.3000030517578,89.54000091552734,88.87999725341797
479,479,479,2020-12-29,91.66000366210938,90.77999877929688,86.94000244140625
480,480,480,2020-12-30,92.62000274658205,90.26000213623048,85.97000122070312
481,481,481,2020-12-31,93.12000274658205,90.70999908447266,88.25
482,482,482,2021-01-04,92.61000061035156,91.0999984741211,90.77999877929688
483,483,483,2021-01-05,92.5500030517578,92.0500030517578,90.43000030517578
484,484,484,2021-01-06,95.47000122070312,93.3000030517578,89.54000091552734
485,485,485,2021-01-07,96.79000091552734,91.66000366210938,90.77999877929688
486,486,486,2021-01-08,98.80999755859376,92.62000274658205,90.26000213623048
487,487,487,2021-01-11,99.8000030517578,93.12000274658205,90.70999908447266
488,488,488,2021-01-12,101.0199966430664,92.61000061035156,91.0999984741211
489,489,489,2021-01-13,97.37999725341795,92.5500030517578,92.0500030517578
490,490,490,2021-01-14,95.77999877929688,95.47000122070312,93.3000030517578
491,491,491,2021-01-15,96.61000061035156,96.79000091552734,91.66000366210938
492,492,492,2021-01-19,97.4499969482422,98.80999755859376,92.62000274658205
493,493,493,2021-01-20,97.5,99.8000030517578,93.12000274658205
494,494,494,2021-01-21,96.08000183105467,101.0199966430664,92.61000061035156
495,495,495,2021-01-22,95.1999969482422,97.37999725341795,92.5500030517578
496,496,496,2021-01-25,95.58999633789062,95.77999877929688,95.47000122070312
497,497,497,2021-01-26,95.7300033569336,96.61000061035156,96.79000091552734
498,498,498,2021-01-27,91.55999755859376,97.4499969482422,98.80999755859376
499,499,499,2021-01-28,92.5199966430664,97.5,99.8000030517578
500,500,500,2021-01-29,91.7300033569336,96.08000183105467,101.0199966430664
501,501,501,2021-02-01,94.9499969482422,95.1999969482422,97.37999725341795
502,502,502,2021-02-02,97.48999786376952,95.58999633789062,95.77999877929688
503,503,503,2021-02-03,95.3499984741211,95.7300033569336,96.61000061035156
504,504,504,2021-02-04,95.12000274658205,91.55999755859376,97.4499969482422
505,505,505,2021-02-05,89.55999755859375,92.5199966430664,97.5
506,506,506,2021-02-08,92.01000213623048,91.7300033569336,96.08000183105467
507,507,507,2021-02-09,92.13999938964844,94.9499969482422,95.1999969482422
508,508,508,2021-02-10,90.29000091552734,97.48999786376952,95.58999633789062
509,509,509,2021-02-11,88.0,95.3499984741211,95.7300033569336
510,510,510,2021-02-12,89.38999938964844,95.12000274658205,91.55999755859376
511,511,511,2021-02-16,96.83999633789062,89.55999755859375,92.5199966430664
512,512,512,2021-02-17,96.0199966430664,92.01000213623048,91.7300033569336
513,513,513,2021-02-18,99.58999633789062,92.13999938964844,94.9499969482422
514,514,514,2021-02-19,96.22000122070312,90.29000091552734,97.48999786376952
515,515,515,2021-02-22,96.11000061035156,88.0,95.3499984741211
516,516,516,2021-02-23,97.51000213623048,89.38999938964844,95.12000274658205
517,517,517,2021-02-24,100.37999725341795,96.83999633789062,89.55999755859375
518,518,518,2021-02-25,100.0,96.0199966430664,92.01000213623048
519,519,519,2021-02-26,98.95999908447266,99.58999633789062,92.13999938964844
520,520,520,2021-03-01,100.31999969482422,96.22000122070312,90.29000091552734
521,521,521,2021-03-02,97.62000274658205,96.11000061035156,88.0
522,522,522,2021-03-03,96.0199966430664,97.51000213623048,89.38999938964844
523,523,523,2021-03-04,98.22000122070312,100.37999725341795,96.83999633789062
524,524,524,2021-03-05,104.63999938964844,100.0,96.0199966430664
525,525,525,2021-03-08,105.37999725341795,98.95999908447266,99.58999633789062
526,526,526,2021-03-09,103.75,100.31999969482422,96.22000122070312
527,527,527,2021-03-10,103.48999786376952,97.62000274658205,96.11000061035156
528,528,528,2021-03-11,102.66000366210938,96.0199966430664,97.51000213623048
529,529,529,2021-03-12,104.33999633789062,98.22000122070312,100.37999725341795
530,530,530,2021-03-15,104.8000030517578,104.63999938964844,100.0
531,531,531,2021-03-16,103.19000244140624,105.37999725341795,98.95999908447266
532,532,532,2021-03-17,103.79000091552734,103.75,100.31999969482422
533,533,533,2021-03-18,102.4000015258789,103.48999786376952,97.62000274658205
534,534,534,2021-03-19,102.06999969482422,102.66000366210938,96.0199966430664
535,535,535,2021-03-22,100.98999786376952,104.33999633789062,98.22000122070312
536,536,536,2021-03-23,101.6500015258789,104.8000030517578,104.63999938964844
537,537,537,2021-03-24,103.05999755859376,103.19000244140624,105.37999725341795
538,538,538,2021-03-25,98.9499969482422,103.79000091552734,103.75
539,539,539,2021-03-26,97.72000122070312,102.4000015258789,103.48999786376952
540,540,540,2021-03-29,99.16000366210938,102.06999969482422,102.66000366210938
541,541,541,2021-03-30,97.1999969482422,100.98999786376952,104.33999633789062
542,542,542,2021-03-31,98.69000244140624,101.6500015258789,104.8000030517578
543,543,543,2021-04-01,100.86000061035156,103.05999755859376,103.19000244140624
544,544,544,2021-04-05,101.51000213623048,98.9499969482422,103.79000091552734
545,545,545,2021-04-06,99.83999633789062,97.72000122070312,102.4000015258789
546,546,546,2021-04-07,100.26000213623048,99.16000366210938,102.06999969482422
547,547,547,2021-04-08,99.36000061035156,97.1999969482422,100.98999786376952
548,548,548,2021-04-09,100.08999633789062,98.69000244140624,101.6500015258789
549,549,549,2021-04-12,101.41999816894533,100.86000061035156,103.05999755859376
550,550,550,2021-04-13,100.98999786376952,101.51000213623048,98.9499969482422
551,551,551,2021-04-14,101.86000061035156,99.83999633789062,97.72000122070312
552,552,552,2021-04-15,103.5,100.26000213623048,99.16000366210938
553,553,553,2021-04-16,104.72000122070312,99.36000061035156,97.1999969482422
554,554,554,2021-04-19,103.6999969482422,100.08999633789062,98.69000244140624
555,555,555,2021-04-20,104.27999877929688,101.41999816894533,100.86000061035156
556,556,556,2021-04-21,104.98999786376952,100.98999786376952,101.51000213623048
557,557,557,2021-04-22,104.3000030517578,101.86000061035156,99.83999633789062
558,558,558,2021-04-23,104.37000274658205,103.5,100.26000213623048
559,559,559,2021-04-26,104.94000244140624,104.72000122070312,99.36000061035156
560,560,560,2021-04-27,103.9800033569336,103.6999969482422,100.08999633789062
561,561,561,2021-04-28,102.70999908447266,104.27999877929688,101.41999816894533
562,562,562,2021-04-29,103.33999633789062,104.98999786376952,100.98999786376952
563,563,563,2021-04-30,104.37000274658205,104.3000030517578,101.86000061035156
564,564,564,2021-05-03,106.76000213623048,104.37000274658205,103.5
565,565,565,2021-05-04,107.91000366210938,104.94000244140624,104.72000122070312
566,566,566,2021-05-05,109.63999938964844,103.9800033569336,103.6999969482422
567,567,567,2021-05-06,107.23999786376952,102.70999908447266,104.27999877929688
568,568,568,2021-05-07,108.0999984741211,103.33999633789062,104.98999786376952
569,569,569,2021-05-10,110.62999725341795,104.37000274658205,104.3000030517578
570,570,570,2021-05-11,109.52999877929688,106.76000213623048,104.37000274658205
571,571,571,2021-05-12,111.16000366210938,107.91000366210938,104.94000244140624
572,572,572,2021-05-13,113.66000366210938,109.63999938964844,103.9800033569336
573,573,573,2021-05-14,113.83000183105467,107.23999786376952,102.70999908447266
574,574,574,2021-05-17,112.63999938964844,108.0999984741211,103.33999633789062
575,575,575,2021-05-18,109.91000366210938,110.62999725341795,104.37000274658205
576,576,576,2021-05-19,111.5999984741211,109.52999877929688,106.76000213623048
577,577,577,2021-05-20,111.77999877929688,111.16000366210938,107.91000366210938
578,578,578,2021-05-21,111.4000015258789,113.66000366210938,109.63999938964844
579,579,579,2021-05-24,110.06999969482422,113.83000183105467,107.23999786376952
580,580,580,2021-05-25,109.7699966430664,112.63999938964844,108.0999984741211
581,581,581,2021-05-26,110.47000122070312,109.91000366210938,110.62999725341795
582,582,582,2021-05-27,110.2300033569336,111.5999984741211,109.52999877929688
583,583,583,2021-05-28,111.3000030517578,111.77999877929688,111.16000366210938
584,584,584,2021-06-01,110.62999725341795,111.4000015258789,113.66000366210938
585,585,585,2021-06-02,112.87999725341795,110.06999969482422,113.83000183105467
586,586,586,2021-06-03,112.1999969482422,109.7699966430664,112.63999938964844
587,587,587,2021-06-04,111.9499969482422,110.47000122070312,109.91000366210938
588,588,588,2021-06-07,112.0,110.2300033569336,111.5999984741211
589,589,589,2021-06-08,112.4499969482422,111.3000030517578,111.77999877929688
590,590,590,2021-06-09,114.11000061035156,110.62999725341795,111.4000015258789
591,591,591,2021-06-10,113.41999816894533,112.87999725341795,110.06999969482422
592,592,592,2021-06-11,113.91999816894533,112.1999969482422,109.7699966430664
593,593,593,2021-06-14,114.76000213623048,111.9499969482422,110.47000122070312
594,594,594,2021-06-15,114.56999969482422,112.0,110.2300033569336
595,595,595,2021-06-16,116.33000183105467,112.4499969482422,111.3000030517578
596,596,596,2021-06-17,117.37999725341795,114.11000061035156,110.62999725341795
597,597,597,2021-06-18,113.41999816894533,113.41999816894533,112.87999725341795
598,598,598,2021-06-21,118.04000091552734,113.91999816894533,112.1999969482422
599,599,599,2021-06-22,119.98999786376952,114.76000213623048,111.9499969482422
600,600,600,2021-06-23,118.69000244140624,114.56999969482422,112.0
601,601,601,2021-06-24,121.12999725341795,116.33000183105467,112.4499969482422
602,602,602,2021-06-25,121.7699966430664,117.37999725341795,114.11000061035156
603,603,603,2021-06-28,119.4000015258789,113.41999816894533,113.41999816894533
604,604,604,2021-06-29,119.97000122070312,118.04000091552734,113.91999816894533
605,605,605,2021-06-30,119.0500030517578,119.98999786376952,114.76000213623048
606,606,606,2021-07-01,118.5,118.69000244140624,114.56999969482422
607,607,607,2021-07-02,118.0,121.12999725341795,116.33000183105467
608,608,608,2021-07-06,117.37999725341795,121.7699966430664,117.37999725341795
609,609,609,2021-07-07,117.22000122070312,119.4000015258789,113.41999816894533
610,610,610,2021-07-08,116.23999786376952,119.97000122070312,118.04000091552734
611,611,611,2021-07-09,118.79000091552734,119.0500030517578,119.98999786376952
612,612,612,2021-07-12,118.23999786376952,118.5,118.69000244140624
613,613,613,2021-07-13,116.36000061035156,118.0,121.12999725341795
614,614,614,2021-07-14,116.20999908447266,117.37999725341795,121.7699966430664
615,615,615,2021-07-15,117.13999938964844,117.22000122070312,119.4000015258789
616,616,616,2021-07-16,116.62999725341795,116.23999786376952,119.97000122070312
617,617,617,2021-07-19,115.55999755859376,118.79000091552734,119.0500030517578
618,618,618,2021-07-20,115.55999755859376,118.23999786376952,118.5
619,619,619,2021-07-21,118.3000030517578,116.36000061035156,118.0
620,620,620,2021-07-22,117.0199966430664,116.20999908447266,117.37999725341795
621,621,621,2021-07-23,120.1999969482422,117.13999938964844,117.22000122070312
622,622,622,2021-07-26,118.0199966430664,116.62999725341795,116.23999786376952
623,623,623,2021-07-27,115.58000183105467,115.55999755859376,118.79000091552734
624,624,624,2021-07-28,116.8000030517578,115.55999755859376,118.23999786376952
625,625,625,2021-07-29,115.9499969482422,118.3000030517578,116.36000061035156
626,626,626,2021-07-30,118.47000122070312,117.0199966430664,116.20999908447266
627,627,627,2021-08-02,120.68000030517578,120.1999969482422,117.13999938964844
628,628,628,2021-08-03,122.43000030517578,118.0199966430664,116.62999725341795
629,629,629,2021-08-04,123.41000366210938,115.58000183105467,115.55999755859376
630,630,630,2021-08-05,121.0,116.8000030517578,115.55999755859376
631,631,631,2021-08-06,122.83000183105467,115.9499969482422,118.3000030517578
632,632,632,2021-08-09,121.04000091552734,118.47000122070312,117.0199966430664
633,633,633,2021-08-10,122.27999877929688,120.68000030517578,120.1999969482422
634,634,634,2021-08-11,124.95999908447266,122.43000030517578,118.0199966430664
635,635,635,2021-08-12,126.87999725341795,123.41000366210938,115.58000183105467
636,636,636,2021-08-13,127.0,121.0,116.8000030517578
637,637,637,2021-08-16,125.75,122.83000183105467,115.9499969482422
638,638,638,2021-08-17,124.11000061035156,121.04000091552734,118.47000122070312
639,639,639,2021-08-18,122.62999725341795,122.27999877929688,120.68000030517578
640,640,640,2021-08-19,127.62000274658205,124.95999908447266,122.43000030517578
641,641,641,2021-08-20,129.75999450683594,126.87999725341795,123.41000366210938
642,642,642,2021-08-23,126.36000061035156,127.0,121.0
643,643,643,2021-08-24,125.5999984741211,125.75,122.83000183105467
644,644,644,2021-08-25,125.61000061035156,124.11000061035156,121.04000091552734
645,645,645,2021-08-26,125.0999984741211,122.62999725341795,122.27999877929688
646,646,646,2021-08-27,125.4000015258789,127.62000274658205,124.95999908447266
647,647,647,2021-08-30,124.0199966430664,129.75999450683594,126.87999725341795
648,648,648,2021-08-31,126.1500015258789,126.36000061035156,127.0
649,649,649,2021-09-01,127.29000091552734,125.5999984741211,125.75
650,650,650,2021-09-02,127.80999755859376,125.61000061035156,124.11000061035156
651,651,651,2021-09-03,126.25,125.0999984741211,122.62999725341795
652,652,652,2021-09-07,123.38999938964844,125.4000015258789,127.62000274658205
653,653,653,2021-09-08,124.97000122070312,124.0199966430664,129.75999450683594
654,654,654,2021-09-09,124.29000091552734,126.1500015258789,126.36000061035156
655,655,655,2021-09-10,126.13999938964844,127.29000091552734,125.5999984741211
656,656,656,2021-09-13,124.4000015258789,127.80999755859376,125.61000061035156
657,657,657,2021-09-14,124.2300033569336,126.25,125.0999984741211
658,658,658,2021-09-15,123.83000183105467,123.38999938964844,125.4000015258789
659,659,659,2021-09-16,123.70999908447266,124.97000122070312,124.0199966430664
660,660,660,2021-09-17,123.61000061035156,124.29000091552734,126.1500015258789
661,661,661,2021-09-20,121.75,126.13999938964844,127.29000091552734
662,662,662,2021-09-21,123.87999725341795,124.4000015258789,127.80999755859376
663,663,663,2021-09-22,123.98999786376952,124.2300033569336,126.25
664,664,664,2021-09-23,123.8499984741211,123.83000183105467,123.38999938964844
665,665,665,2021-09-24,125.83999633789062,123.70999908447266,124.97000122070312
666,666,666,2021-09-27,123.5999984741211,123.61000061035156,124.29000091552734
667,667,667,2021-09-28,122.6999969482422,121.75,126.13999938964844
668,668,668,2021-09-29,125.18000030517578,123.87999725341795,124.4000015258789
669,669,669,2021-09-30,123.86000061035156,123.98999786376952,124.2300033569336
670,670,670,2021-10-01,123.44000244140624,123.8499984741211,123.83000183105467
671,671,671,2021-10-04,123.41000366210938,125.83999633789062,123.70999908447266
672,672,672,2021-10-05,120.83999633789062,123.5999984741211,123.61000061035156
673,673,673,2021-10-06,121.69000244140624,122.6999969482422,121.75
674,674,674,2021-10-07,125.01000213623048,125.18000030517578,123.87999725341795
675,675,675,2021-10-08,126.37000274658205,123.86000061035156,123.98999786376952
676,676,676,2021-10-11,125.1500015258789,123.44000244140624,123.8499984741211
677,677,677,2021-10-12,125.1999969482422,123.41000366210938,125.83999633789062
678,678,678,2021-10-13,124.95999908447266,120.83999633789062,123.5999984741211
679,679,679,2021-10-14,126.58999633789062,121.69000244140624,122.6999969482422
680,680,680,2021-10-15,125.54000091552734,125.01000213623048,125.18000030517578
681,681,681,2021-10-18,127.25,126.37000274658205,123.86000061035156
682,682,682,2021-10-19,125.87999725341795,125.1500015258789,123.44000244140624
683,683,683,2021-10-20,127.02999877929688,125.1999969482422,123.41000366210938
684,684,684,2021-10-21,127.08999633789062,124.95999908447266,120.83999633789062
685,685,685,2021-10-22,129.33999633789062,126.58999633789062,121.69000244140624
686,686,686,2021-10-25,129.39999389648438,125.54000091552734,125.01000213623048
687,687,687,2021-10-26,131.25999450683594,127.25,126.37000274658205
688,688,688,2021-10-27,130.13999938964844,125.87999725341795,125.1500015258789
689,689,689,2021-10-28,131.1699981689453,127.02999877929688,125.1999969482422
690,690,690,2021-10-29,131.94000244140625,127.08999633789062,124.95999908447266
691,691,691,2021-11-01,133.6699981689453,129.33999633789062,126.58999633789062
692,692,692,2021-11-02,135.07000732421875,129.39999389648438,125.54000091552734
693,693,693,2021-11-03,134.67999267578125,131.25999450683594,127.25
694,694,694,2021-11-04,132.52000427246094,130.13999938964844,125.87999725341795
695,695,695,2021-11-05,133.27000427246094,131.1699981689453,127.02999877929688
696,696,696,2021-11-08,133.77000427246094,131.94000244140625,127.08999633789062
697,697,697,2021-11-09,131.22000122070312,133.6699981689453,129.33999633789062
698,698,698,2021-11-10,127.86000061035156,135.07000732421875,129.39999389648438
699,699,699,2021-11-11,129.1999969482422,134.67999267578125,131.25999450683594
700,700,700,2021-11-12,130.9600067138672,132.52000427246094,130.13999938964844
701,701,701,2021-11-15,131.0,133.27000427246094,131.1699981689453
702,702,702,2021-11-16,132.00999450683594,133.77000427246094,131.94000244140625
703,703,703,2021-11-17,129.49000549316406,131.22000122070312,133.6699981689453
704,704,704,2021-11-18,129.50999450683594,127.86000061035156,135.07000732421875
705,705,705,2021-11-19,129.47999572753906,129.1999969482422,134.67999267578125
706,706,706,2021-11-22,126.87000274658205,130.9600067138672,132.52000427246094
707,707,707,2021-11-23,128.99000549316406,131.0,133.27000427246094
708,708,708,2021-11-24,130.9600067138672,132.00999450683594,133.77000427246094
709,709,709,2021-11-26,128.8800048828125,129.49000549316406,131.22000122070312
710,710,710,2021-11-29,129.6999969482422,129.50999450683594,127.86000061035156
711,711,711,2021-11-30,128.94000244140625,129.47999572753906,129.1999969482422
712,712,712,2021-12-01,127.08999633789062,126.87000274658205,130.9600067138672
713,713,713,2021-12-02,129.77999877929688,128.99000549316406,131.0
714,714,714,2021-12-03,129.0800018310547,130.9600067138672,132.00999450683594
715,715,715,2021-12-06,131.1999969482422,128.8800048828125,129.49000549316406
716,716,716,2021-12-07,130.97000122070312,129.6999969482422,129.50999450683594
717,717,717,2021-12-08,131.36000061035156,128.94000244140625,129.47999572753906
718,718,718,2021-12-09,129.0399932861328,127.08999633789062,126.87000274658205
719,719,719,2021-12-10,132.0500030517578,129.77999877929688,128.99000549316406
720,720,720,2021-12-13,130.69000244140625,129.0800018310547,130.9600067138672
721,721,721,2021-12-14,128.42999267578125,131.1999969482422,128.8800048828125
722,722,722,2021-12-15,129.86000061035156,130.97000122070312,129.6999969482422
723,723,723,2021-12-16,132.0500030517578,131.36000061035156,128.94000244140625
724,724,724,2021-12-17,128.25,129.0399932861328,127.08999633789062
725,725,725,2021-12-20,125.97000122070312,132.0500030517578,129.77999877929688
726,726,726,2021-12-21,125.91999816894533,130.69000244140625,129.0800018310547
727,727,727,2021-12-22,129.19000244140625,128.42999267578125,131.1999969482422
728,728,728,2021-12-23,129.0,129.86000061035156,130.97000122070312
729,729,729,2021-12-27,129.8000030517578,132.0500030517578,131.36000061035156
730,730,730,2021-12-28,130.1699981689453,128.25,129.0399932861328
731,731,731,2021-12-29,129.0,125.97000122070312,132.0500030517578
732,732,732,2021-12-30,129.25999450683594,125.91999816894533,130.69000244140625
733,733,733,2021-12-31,130.39999389648438,129.19000244140625,128.42999267578125
734,734,734,2022-01-03,128.4600067138672,129.0,129.86000061035156
735,735,735,2022-01-04,125.7300033569336,129.8000030517578,132.0500030517578
736,736,736,2022-01-05,124.48999786376952,130.1699981689453,128.25
737,737,737,2022-01-06,125.4800033569336,129.0,125.97000122070312
738,738,738,2022-01-07,124.16999816894533,129.25999450683594,125.91999816894533
739,739,739,2022-01-10,122.66999816894533,130.39999389648438,129.19000244140625
740,740,740,2022-01-11,125.94000244140624,128.4600067138672,129.0
741,741,741,2022-01-12,124.58000183105467,125.7300033569336,129.8000030517578
742,742,742,2022-01-13,120.36000061035156,124.48999786376952,130.1699981689453
743,743,743,2022-01-14,118.16000366210938,125.4800033569336,129.0
744,744,744,2022-01-18,119.3000030517578,124.16999816894533,129.25999450683594
745,745,745,2022-01-19,120.29000091552734,122.66999816894533,130.39999389648438
746,746,746,2022-01-20,120.3499984741211,125.94000244140624,128.4600067138672
747,747,747,2022-01-21,118.08999633789062,124.58000183105467,125.7300033569336
748,748,748,2022-01-24,118.0999984741211,120.36000061035156,124.48999786376952
749,749,749,2022-01-25,115.61000061035156,118.16000366210938,125.4800033569336
750,750,750,2022-01-26,114.8499984741211,119.3000030517578,124.16999816894533
751,751,751,2022-01-27,114.75,120.29000091552734,122.66999816894533
752,752,752,2022-01-28,116.31999969482422,120.3499984741211,125.94000244140624
753,753,753,2022-01-31,118.52999877929688,118.08999633789062,124.58000183105467
754,754,754,2022-02-01,118.88999938964844,118.0999984741211,120.36000061035156
755,755,755,2022-02-02,120.0,115.61000061035156,118.16000366210938
756,756,756,2022-02-03,116.68000030517578,114.8499984741211,119.3000030517578
757,757,757,2022-02-04,120.25,114.75,120.29000091552734
758,758,758,2022-02-07,119.9499969482422,116.31999969482422,120.3499984741211
759,759,759,2022-02-08,122.58999633789062,118.52999877929688,118.08999633789062
760,760,760,2022-02-09,121.3000030517578,118.88999938964844,118.0999984741211
761,761,761,2022-02-10,121.0999984741211,120.0,115.61000061035156
762,762,762,2022-02-11,120.29000091552734,116.68000030517578,114.8499984741211
763,763,763,2022-02-14,120.58000183105467,120.25,114.75
764,764,764,2022-02-15,121.80999755859376,119.9499969482422,116.31999969482422
765,765,765,2022-02-16,121.22000122070312,122.58999633789062,118.52999877929688
766,766,766,2022-02-17,118.43000030517578,121.3000030517578,118.88999938964844
767,767,767,2022-02-18,118.80999755859376,121.0999984741211,120.0
768,768,768,2022-02-22,116.47000122070312,120.29000091552734,116.68000030517578
769,769,769,2022-02-23,114.54000091552734,120.58000183105467,120.25
770,770,770,2022-02-24,117.2699966430664,121.80999755859376,119.9499969482422
