,Unnamed: 0,Date,WHR
167,167,2019-10-03,130.1704864501953
168,168,2019-10-04,132.0406036376953
169,169,2019-10-07,133.417724609375
170,170,2019-10-08,131.80264282226562
171,171,2019-10-09,132.67820739746094
172,172,2019-10-10,133.73228454589844
173,173,2019-10-11,134.49734497070312
174,174,2019-10-14,134.70982360839844
175,175,2019-10-15,134.8373260498047
176,176,2019-10-16,135.61941528320312
177,177,2019-10-17,136.1549530029297
178,178,2019-10-18,136.91151428222656
179,179,2019-10-21,136.5714874267578
180,180,2019-10-22,136.53746032714844
181,181,2019-10-23,137.8465576171875
182,182,2019-10-24,136.46096801757812
183,183,2019-10-25,135.4663848876953
184,184,2019-10-28,131.3690643310547
185,185,2019-10-29,132.16815185546875
186,186,2019-10-30,131.54757690429688
187,187,2019-10-31,129.31195068359375
188,188,2019-11-01,127.5692901611328
189,189,2019-11-04,131.28408813476562
190,190,2019-11-05,134.1147918701172
191,191,2019-11-06,133.00120544433594
192,192,2019-11-07,132.8737335205078
193,193,2019-11-08,131.56460571289062
194,194,2019-11-11,132.55914306640625
195,195,2019-11-12,132.0236358642578
196,196,2019-11-13,127.747802734375
197,197,2019-11-14,128.51048278808594
198,198,2019-11-15,123.70320892333984
199,199,2019-11-18,122.67491149902344
200,200,2019-11-19,120.80684661865234
201,201,2019-11-20,122.24647521972656
202,202,2019-11-21,122.03223419189452
203,203,2019-11-22,123.4547119140625
204,204,2019-11-25,125.1170883178711
205,205,2019-11-26,126.56526184082033
206,206,2019-11-27,124.80860900878906
207,207,2019-11-29,122.6234893798828
208,208,2019-12-02,122.47782135009766
209,209,2019-12-03,120.76399993896484
210,210,2019-12-04,121.71517181396484
211,211,2019-12-05,124.17450714111328
212,212,2019-12-06,126.4538803100586
213,213,2019-12-09,125.29705810546876
214,214,2019-12-10,123.7974624633789
215,215,2019-12-11,125.27989959716795
216,216,2019-12-12,129.8557891845703
217,217,2019-12-13,127.1822280883789
218,218,2019-12-16,127.76495361328124
219,219,2019-12-17,125.6655502319336
220,220,2019-12-18,125.6141128540039
221,221,2019-12-19,123.30905151367188
222,222,2019-12-20,126.31678009033205
223,223,2019-12-23,124.66293334960938
224,224,2019-12-24,124.40585327148438
225,225,2019-12-26,124.41443634033205
226,226,2019-12-27,125.04000854492188
227,227,2019-12-30,125.29705810546876
228,228,2019-12-31,126.41960906982422
229,229,2020-01-02,127.20793914794922
230,230,2020-01-03,125.04000854492188
231,231,2020-01-06,126.21393585205078
232,232,2020-01-07,126.2567901611328
233,233,2020-01-08,128.0220184326172
234,234,2020-01-09,128.84463500976562
235,235,2020-01-10,128.261962890625
236,236,2020-01-13,130.91836547851562
237,237,2020-01-14,131.303955078125
238,238,2020-01-15,131.90379333496094
239,239,2020-01-16,132.1009063720703
240,240,2020-01-17,130.7898406982422
241,241,2020-01-21,129.73580932617188
242,242,2020-01-22,125.69978332519533
243,243,2020-01-23,129.1531524658203
244,244,2020-01-24,128.03915405273438
245,245,2020-01-27,127.01942443847656
246,246,2020-01-28,134.251708984375
247,247,2020-01-29,132.0494842529297
248,248,2020-01-30,130.92694091796875
249,249,2020-01-31,125.25421905517578
250,250,2020-02-03,126.09395599365234
251,251,2020-02-04,128.67327880859375
252,252,2020-02-05,132.349365234375
253,253,2020-02-06,131.15830993652344
254,254,2020-02-07,127.85919952392578
255,255,2020-02-10,128.03057861328125
256,256,2020-02-11,130.23284912109375
257,257,2020-02-12,130.67840576171875
258,258,2020-02-13,130.27569580078125
259,259,2020-02-14,130.38706970214844
260,260,2020-02-18,126.89089965820312
261,261,2020-02-19,126.15396881103516
262,262,2020-02-20,127.747802734375
263,263,2020-02-21,126.12824249267578
264,264,2020-02-24,120.62689971923828
265,265,2020-02-25,117.5248794555664
266,266,2020-02-26,117.6619873046875
267,267,2020-02-27,113.63359832763672
268,268,2020-02-28,110.53020477294922
269,269,2020-03-02,115.7255859375
270,270,2020-03-03,110.5388412475586
271,271,2020-03-04,114.05718994140624
272,272,2020-03-05,107.9367904663086
273,273,2020-03-06,104.70370483398438
274,274,2020-03-09,97.14830780029295
275,275,2020-03-10,101.46198272705078
276,276,2020-03-11,95.51445770263672
277,277,2020-03-12,88.85811614990234
278,278,2020-03-13,99.784912109375
279,279,2020-03-16,80.2135009765625
280,280,2020-03-17,84.17272186279297
281,281,2020-03-18,76.91988372802734
282,282,2020-03-19,71.37866973876953
283,283,2020-03-20,64.35923767089844
284,284,2020-03-23,55.51578521728516
285,285,2020-03-24,71.93192291259766
286,286,2020-03-25,71.22306823730469
287,287,2020-03-26,71.92329406738281
288,288,2020-03-27,72.8396224975586
289,289,2020-03-30,75.82201385498047
290,290,2020-03-31,74.1708984375
291,291,2020-04-01,69.67568969726562
292,292,2020-04-02,70.56609344482422
293,293,2020-04-03,71.4391860961914
294,294,2020-04-06,79.95413208007812
295,295,2020-04-07,82.04615020751953
296,296,2020-04-08,86.16963195800781
297,297,2020-04-09,90.55245208740234
298,298,2020-04-13,87.00816345214844
299,299,2020-04-14,89.48052215576172
300,300,2020-04-15,86.35115814208984
301,301,2020-04-16,83.54166412353516
302,302,2020-04-17,91.05384826660156
303,303,2020-04-20,86.4462661743164
304,304,2020-04-21,84.87293243408203
305,305,2020-04-22,85.88435363769531
306,306,2020-04-23,88.39130401611328
307,307,2020-04-24,90.405517578125
308,308,2020-04-27,94.38201904296876
309,309,2020-04-28,98.4190673828125
310,310,2020-04-29,105.89666748046876
311,311,2020-04-30,96.59506225585938
312,312,2020-05-01,96.98405456542967
313,313,2020-05-04,91.65031433105467
314,314,2020-05-05,94.45116424560548
315,315,2020-05-06,92.6098861694336
316,316,2020-05-07,92.41104125976562
317,317,2020-05-08,97.33849334716795
318,318,2020-05-11,93.9411392211914
319,319,2020-05-12,91.41690826416016
320,320,2020-05-13,89.68798828125
321,321,2020-05-14,94.4194564819336
322,322,2020-05-15,95.15411376953124
323,323,2020-05-18,103.71622467041016
324,324,2020-05-19,103.6200180053711
325,325,2020-05-20,103.95237731933594
326,326,2020-05-21,104.07479858398438
327,327,2020-05-22,104.68700408935548
328,328,2020-05-26,109.80329132080078
329,329,2020-05-27,112.98675537109376
330,330,2020-05-28,106.40992736816406
331,331,2020-05-29,106.54112243652344
332,332,2020-06-01,108.24652862548828
333,333,2020-06-02,112.05970001220705
334,334,2020-06-03,113.8438491821289
335,335,2020-06-04,117.97184753417967
336,336,2020-06-05,119.68603515625
337,337,2020-06-08,123.21929931640624
338,338,2020-06-09,119.8259506225586
339,339,2020-06-10,117.74447631835938
340,340,2020-06-11,107.11833953857422
341,341,2020-06-12,106.7859878540039
342,342,2020-06-15,109.84701538085938
343,343,2020-06-16,110.4767074584961
344,344,2020-06-17,110.4067611694336
345,345,2020-06-18,110.74784088134766
346,346,2020-06-19,111.150146484375
347,347,2020-06-22,110.00445556640624
348,348,2020-06-23,111.5349578857422
349,349,2020-06-24,108.00165557861328
350,350,2020-06-25,108.71007537841795
351,351,2020-06-26,107.3982162475586
352,352,2020-06-29,111.20262145996094
353,353,2020-06-30,113.28410339355467
354,354,2020-07-01,111.10640716552734
355,355,2020-07-02,112.97801208496094
356,356,2020-07-06,116.72994995117188
357,357,2020-07-07,116.89613342285156
358,358,2020-07-08,118.94263458251952
359,359,2020-07-09,116.46758270263672
360,360,2020-07-10,118.62779235839844
361,361,2020-07-13,119.3449478149414
362,362,2020-07-14,121.54888916015624
363,363,2020-07-15,125.1871109008789
364,364,2020-07-16,126.21035766601562
365,365,2020-07-17,124.67989349365234
366,366,2020-07-20,125.11714935302734
367,367,2020-07-21,125.72936248779295
368,368,2020-07-22,128.466796875
369,369,2020-07-23,138.73434448242188
370,370,2020-07-24,138.13961791992188
371,371,2020-07-27,144.93508911132812
372,372,2020-07-28,142.24139404296875
373,373,2020-07-29,142.18017578125
374,374,2020-07-30,142.56500244140625
375,375,2020-07-31,142.66119384765625
376,376,2020-08-03,143.96432495117188
377,377,2020-08-04,146.4830780029297
378,378,2020-08-05,151.95797729492188
379,379,2020-08-06,150.32249450683594
380,380,2020-08-07,151.47691345214844
381,381,2020-08-10,154.77410888671875
382,382,2020-08-11,154.21438598632812
383,383,2020-08-12,156.1822052001953
384,384,2020-08-13,156.0772247314453
385,385,2020-08-14,158.23741149902344
386,386,2020-08-17,159.1207733154297
387,387,2020-08-18,159.17323303222656
388,388,2020-08-19,161.2459716796875
389,389,2020-08-20,159.9778594970703
390,390,2020-08-21,158.1062774658203
391,391,2020-08-24,158.6309814453125
392,392,2020-08-25,157.8875732421875
393,393,2020-08-26,157.3716278076172
394,394,2020-08-27,156.5703582763672
395,395,2020-08-28,157.494873046875
396,396,2020-08-31,156.47352600097656
397,397,2020-09-01,156.9578094482422
398,398,2020-09-02,158.0055389404297
399,399,2020-09-03,151.0499725341797
400,400,2020-09-04,147.9155731201172
401,401,2020-09-08,148.1973114013672
402,402,2020-09-09,151.27890014648438
403,403,2020-09-10,149.20101928710938
404,404,2020-09-11,152.14170837402344
405,405,2020-09-14,156.54397583007812
406,406,2020-09-15,157.0458221435547
407,407,2020-09-16,158.10238647460938
408,408,2020-09-17,155.61070251464844
409,409,2020-09-18,153.4359893798828
410,410,2020-09-21,156.49996948242188
411,411,2020-09-22,158.20802307128906
412,412,2020-09-23,154.73025512695312
413,413,2020-09-24,154.48373413085938
414,414,2020-09-25,156.81690979003906
415,415,2020-09-28,162.8832244873047
416,416,2020-09-29,159.14129638671875
417,417,2020-09-30,161.90589904785156
418,418,2020-10-01,161.28958129882812
419,419,2020-10-02,162.18765258789062
420,420,2020-10-05,169.9180145263672
421,421,2020-10-06,167.8313446044922
422,422,2020-10-07,172.70021057128906
423,423,2020-10-08,176.25726318359375
424,424,2020-10-09,177.3225860595703
425,425,2020-10-12,176.89117431640625
426,426,2020-10-13,177.296142578125
427,427,2020-10-14,179.10989379882812
428,428,2020-10-15,177.8508758544922
429,429,2020-10-16,177.47225952148438
430,430,2020-10-19,175.10386657714844
431,431,2020-10-20,176.0283203125
432,432,2020-10-21,173.29896545410156
433,433,2020-10-22,170.6311492919922
434,434,2020-10-23,174.42588806152344
435,435,2020-10-26,170.86009216308594
436,436,2020-10-27,172.40969848632812
437,437,2020-10-28,165.91197204589844
438,438,2020-10-29,164.0982208251953
439,439,2020-10-30,162.84799194335938
440,440,2020-11-02,169.6890869140625
441,441,2020-11-03,174.12657165527344
442,442,2020-11-04,171.15943908691406
443,443,2020-11-05,174.99819946289062
444,444,2020-11-06,177.5338897705078
445,445,2020-11-09,159.08847045898438
446,446,2020-11-10,161.16636657714844
447,447,2020-11-11,162.9976806640625
448,448,2020-11-12,161.94993591308594
449,449,2020-11-13,166.16729736328125
450,450,2020-11-16,166.05282592773438
451,451,2020-11-17,168.2275390625
452,452,2020-11-18,170.9569549560547
453,453,2020-11-19,170.63790893554688
454,454,2020-11-20,170.94810485839844
455,455,2020-11-23,176.06117248535156
456,456,2020-11-24,177.42584228515625
457,457,2020-11-25,177.3372344970703
458,458,2020-11-27,178.08160400390625
459,459,2020-11-30,172.45452880859375
460,460,2020-12-01,171.7367706298828
461,461,2020-12-02,162.85751342773438
462,462,2020-12-03,165.6134490966797
463,463,2020-12-04,163.11448669433594
464,464,2020-12-07,167.35028076171875
465,465,2020-12-08,164.07150268554688
466,466,2020-12-09,163.97402954101562
467,467,2020-12-10,161.6434326171875
468,468,2020-12-11,162.99038696289062
469,469,2020-12-14,163.07901000976562
470,470,2020-12-15,167.15533447265625
471,471,2020-12-16,165.7906494140625
472,472,2020-12-17,169.0339813232422
473,473,2020-12-18,166.9249267578125
474,474,2020-12-21,165.37416076660156
475,475,2020-12-22,166.4109344482422
476,476,2020-12-23,167.97061157226562
477,477,2020-12-24,171.205078125
478,478,2020-12-28,164.10696411132812
479,479,2020-12-29,162.343505859375
480,480,2020-12-30,163.39805603027344
481,481,2020-12-31,159.9420623779297
482,482,2021-01-04,156.76071166992188
483,483,2021-01-05,158.3824005126953
484,484,2021-01-06,158.284912109375
485,485,2021-01-07,161.69662475585938
486,486,2021-01-08,159.10018920898438
487,487,2021-01-11,159.6673126220703
488,488,2021-01-12,163.30055236816406
489,489,2021-01-13,170.1151123046875
490,490,2021-01-14,170.91262817382812
491,491,2021-01-15,172.39248657226562
492,492,2021-01-19,176.0877685546875
493,493,2021-01-20,173.42930603027344
494,494,2021-01-21,172.84445190429688
495,495,2021-01-22,175.6446990966797
496,496,2021-01-25,179.9071044921875
497,497,2021-01-26,182.9200134277344
498,498,2021-01-27,188.2192230224609
499,499,2021-01-28,172.44569396972656
500,500,2021-01-29,164.01832580566406
501,501,2021-02-01,165.3209991455078
502,502,2021-02-02,168.46682739257812
503,503,2021-02-03,169.3441162109375
504,504,2021-02-04,166.50845336914062
505,505,2021-02-05,171.53294372558594
506,506,2021-02-08,177.61196899414062
507,507,2021-02-09,176.61061096191406
508,508,2021-02-10,175.13072204589844
509,509,2021-02-11,174.21800231933594
510,510,2021-02-12,177.16888427734375
511,511,2021-02-16,173.8723907470703
512,512,2021-02-17,171.88742065429688
513,513,2021-02-18,169.18463134765625
514,514,2021-02-19,173.1014404296875
515,515,2021-02-22,170.75314331054688
516,516,2021-02-23,170.85948181152344
517,517,2021-02-24,171.48866271972656
518,518,2021-02-25,167.7871856689453
519,519,2021-02-26,169.53533935546875
520,520,2021-03-01,176.33172607421875
521,521,2021-03-02,173.0495147705078
522,522,2021-03-03,170.33807373046875
523,523,2021-03-04,166.5384979248047
524,524,2021-03-05,174.14654541015625
525,525,2021-03-08,180.15806579589844
526,526,2021-03-09,177.34852600097656
527,527,2021-03-10,182.56622314453125
528,528,2021-03-11,183.3778839111328
529,529,2021-03-12,185.3757781982422
530,530,2021-03-15,189.90670776367188
531,531,2021-03-16,189.2377166748047
532,532,2021-03-17,192.9035186767578
533,533,2021-03-18,191.96701049804688
534,534,2021-03-19,194.8479156494141
535,535,2021-03-22,197.60394287109372
536,536,2021-03-23,190.6826629638672
537,537,2021-03-24,188.2477569580078
538,538,2021-03-25,192.7607879638672
539,539,2021-03-26,198.9774932861328
540,540,2021-03-29,193.4119110107422
541,541,2021-03-30,196.43551635742188
542,542,2021-03-31,196.53363037109372
543,543,2021-04-01,200.94862365722656
544,544,2021-04-05,208.27120971679688
545,545,2021-04-06,209.0382843017578
546,546,2021-04-07,205.47064208984372
547,547,2021-04-08,208.6636657714844
548,548,2021-04-09,211.37510681152344
549,549,2021-04-12,211.8478240966797
550,550,2021-04-13,208.440673828125
551,551,2021-04-14,206.89768981933597
552,552,2021-04-15,205.9344024658203
553,553,2021-04-16,209.4307098388672
554,554,2021-04-19,209.84103393554688
555,555,2021-04-20,210.8934783935547
556,556,2021-04-21,209.33262634277344
557,557,2021-04-22,207.98580932617188
558,558,2021-04-23,213.1143341064453
559,559,2021-04-26,210.5991668701172
560,560,2021-04-27,213.4889373779297
561,561,2021-04-28,210.0015411376953
562,562,2021-04-29,212.56134033203125
563,563,2021-04-30,210.8934783935547
564,564,2021-05-03,214.9071044921875
565,565,2021-05-04,217.3063507080078
566,566,2021-05-05,220.16940307617188
567,567,2021-05-06,223.1751251220703
568,568,2021-05-07,225.6100616455078
569,569,2021-05-10,224.5843811035156
570,570,2021-05-11,219.5985870361328
571,571,2021-05-12,214.05975341796875
572,572,2021-05-13,219.58966064453125
573,573,2021-05-14,220.05343627929688
574,574,2021-05-17,218.98313903808597
575,575,2021-05-18,214.51461791992188
576,576,2021-05-19,213.10540771484372
577,577,2021-05-20,212.6299285888672
578,578,2021-05-21,212.5043182373047
579,579,2021-05-24,210.8355407714844
580,580,2021-05-25,212.1813201904297
581,581,2021-05-26,213.0336151123047
582,582,2021-05-27,216.5415802001953
583,583,2021-05-28,212.71066284179688
584,584,2021-06-01,213.37457275390625
585,585,2021-06-02,212.4325408935547
586,586,2021-06-03,209.9025421142578
587,587,2021-06-04,209.5256805419922
588,588,2021-06-07,211.5443420410156
589,589,2021-06-08,209.03225708007807
590,590,2021-06-09,206.25999450683597
591,591,2021-06-10,199.75547790527344
592,592,2021-06-11,202.6981964111328
593,593,2021-06-14,198.3648681640625
594,594,2021-06-15,198.37384033203125
595,595,2021-06-16,192.87413024902344
596,596,2021-06-17,189.53668212890625
597,597,2021-06-18,188.92660522460935
598,598,2021-06-21,192.4615020751953
599,599,2021-06-22,193.43040466308597
600,600,2021-06-23,192.44351196289065
601,601,2021-06-24,192.6678466796875
602,602,2021-06-25,193.85208129882807
603,603,2021-06-28,193.46630859375
604,604,2021-06-29,195.35934448242188
605,605,2021-06-30,195.60157775878903
606,606,2021-07-01,196.9652557373047
607,607,2021-07-02,199.6119537353516
608,608,2021-07-06,194.91075134277344
609,609,2021-07-07,199.42352294921875
610,610,2021-07-08,197.2344207763672
611,611,2021-07-09,201.8817901611328
612,612,2021-07-12,201.8548583984375
613,613,2021-07-13,196.24755859375
614,614,2021-07-14,198.5712127685547
615,615,2021-07-15,200.02462768554688
616,616,2021-07-16,197.2523498535156
617,617,2021-07-19,190.55050659179688
618,618,2021-07-20,191.25924682617188
619,619,2021-07-21,194.91075134277344
620,620,2021-07-22,192.60499572753903
621,621,2021-07-23,196.9473571777344
622,622,2021-07-26,197.53048706054688
623,623,2021-07-27,196.86656188964844
624,624,2021-07-28,197.2792816162109
625,625,2021-07-29,201.40628051757807
626,626,2021-07-30,198.7596435546875
627,627,2021-08-02,198.77757263183597
628,628,2021-08-03,201.8189697265625
629,629,2021-08-04,198.02392578125
630,630,2021-08-05,199.0108337402344
631,631,2021-08-06,197.87142944335935
632,632,2021-08-09,198.00596618652344
633,633,2021-08-10,200.12332153320312
634,634,2021-08-11,205.9369964599609
635,635,2021-08-12,207.05845642089844
636,636,2021-08-13,208.59262084960935
637,637,2021-08-16,208.9156188964844
638,638,2021-08-17,200.8500518798828
639,639,2021-08-18,197.6291961669922
640,640,2021-08-19,196.7948303222656
641,641,2021-08-20,198.45458984375
642,642,2021-08-23,197.58433532714844
643,643,2021-08-24,198.3827972412109
644,644,2021-08-25,200.8500518798828
645,645,2021-08-26,199.6131591796875
646,646,2021-08-27,203.9828186035156
647,647,2021-08-30,202.15911865234372
648,648,2021-08-31,200.00140380859372
649,649,2021-09-01,201.97857666015625
650,650,2021-09-02,204.42518615722656
651,651,2021-09-03,203.91961669921875
652,652,2021-09-07,196.31788635253903
653,653,2021-09-08,195.12615966796875
654,654,2021-09-09,196.12831115722656
655,655,2021-09-10,194.77407836914065
656,656,2021-09-13,197.41932678222656
657,657,2021-09-14,195.2254638671875
658,658,2021-09-15,196.1553649902344
659,659,2021-09-16,192.02047729492188
660,660,2021-09-17,190.16067504882807
661,661,2021-09-20,188.7342071533203
662,662,2021-09-21,185.6645965576172
663,663,2021-09-22,187.21746826171875
664,664,2021-09-23,188.7071228027344
665,665,2021-09-24,189.736328125
666,666,2021-09-27,191.51487731933597
667,667,2021-09-28,190.0523223876953
668,668,2021-09-29,191.0634765625
669,669,2021-09-30,184.04856872558597
670,670,2021-10-01,185.26739501953125
671,671,2021-10-04,185.37571716308597
672,672,2021-10-05,184.1298370361328
673,673,2021-10-06,181.49359130859372
674,674,2021-10-07,185.02362060546875
675,675,2021-10-08,179.4532470703125
676,676,2021-10-11,179.15528869628906
677,677,2021-10-12,180.2747802734375
678,678,2021-10-13,178.98377990722656
679,679,2021-10-14,184.7978973388672
680,680,2021-10-15,186.63064575195312
681,681,2021-10-18,186.54937744140625
682,682,2021-10-19,185.65557861328125
683,683,2021-10-20,188.90573120117188
684,684,2021-10-21,187.6959686279297
685,685,2021-10-22,192.69760131835935
686,686,2021-10-25,188.1202850341797
687,687,2021-10-26,185.9805908203125
688,688,2021-10-27,182.45962524414065
689,689,2021-10-28,189.75439453125
690,690,2021-10-29,190.3412170410156
691,691,2021-11-01,193.61846923828125
692,692,2021-11-02,194.51226806640625
693,693,2021-11-03,196.8776397705078
694,694,2021-11-04,196.97694396972656
695,695,2021-11-05,196.9408264160156
696,696,2021-11-08,197.3561248779297
697,697,2021-11-09,199.5770568847656
698,698,2021-11-10,199.6221923828125
699,699,2021-11-11,203.1341552734375
700,700,2021-11-12,209.6073760986328
701,701,2021-11-15,211.69284057617188
702,702,2021-11-16,212.3609771728516
703,703,2021-11-17,210.28448486328125
704,704,2021-11-18,208.54966735839844
705,705,2021-11-19,208.25900268554688
706,706,2021-11-22,209.46702575683597
707,707,2021-11-23,210.0574188232422
708,708,2021-11-24,210.04833984375
709,709,2021-11-26,205.2707977294922
710,710,2021-11-29,202.34613037109372
711,711,2021-11-30,197.76841735839844
712,712,2021-12-01,196.5331573486328
713,713,2021-12-02,201.6376800537109
714,714,2021-12-03,202.58226013183597
715,715,2021-12-06,207.18724060058597
716,716,2021-12-07,208.54966735839844
717,717,2021-12-08,207.04193115234372
718,718,2021-12-09,205.3071136474609
719,719,2021-12-10,208.93115234375
720,720,2021-12-13,207.26901245117188
721,721,2021-12-14,210.73861694335935
722,722,2021-12-15,216.04296875
723,723,2021-12-16,216.4244537353516
724,724,2021-12-17,209.2308654785156
725,725,2021-12-20,199.9755401611328
726,726,2021-12-21,201.07455444335935
727,727,2021-12-22,203.7539520263672
728,728,2021-12-23,206.42428588867188
729,729,2021-12-27,209.46702575683597
730,730,2021-12-28,209.5669403076172
731,731,2021-12-29,211.70140075683597
732,732,2021-12-30,211.24725341796875
733,733,2021-12-31,213.1364898681641
734,734,2022-01-03,211.3562469482422
735,735,2022-01-04,217.5052795410156
