,Unnamed: 0,Date,SO
167,167,2019-10-03,51.632110595703125
168,168,2019-10-04,52.21272659301758
169,169,2019-10-07,52.10333251953125
170,170,2019-10-08,51.632110595703125
171,171,2019-10-09,52.08650207519531
172,172,2019-10-10,52.00234603881836
173,173,2019-10-11,51.766746520996094
174,174,2019-10-14,51.261863708496094
175,175,2019-10-15,51.07674407958984
176,176,2019-10-16,51.40491485595703
177,177,2019-10-17,51.37967300415039
178,178,2019-10-18,51.44698715209961
179,179,2019-10-21,51.825645446777344
180,180,2019-10-22,51.69942474365234
181,181,2019-10-23,52.12857055664063
182,182,2019-10-24,52.12857055664063
183,183,2019-10-25,51.62369918823242
184,184,2019-10-28,51.33759689331055
185,185,2019-10-29,51.261863708496094
186,186,2019-10-30,52.70077896118164
187,187,2019-10-31,52.72601318359375
188,188,2019-11-01,52.38942337036133
189,189,2019-11-04,51.95186996459961
190,190,2019-11-05,51.632110595703125
191,191,2019-11-06,52.04442596435547
192,192,2019-11-07,51.08515930175781
193,193,2019-11-08,51.54796600341797
194,194,2019-11-11,50.88320541381836
195,195,2019-11-12,51.06832885742188
196,196,2019-11-13,52.09491729736328
197,197,2019-11-14,52.49882125854492
198,198,2019-11-15,52.86427307128906
199,199,2019-11-18,53.10224914550781
200,200,2019-11-19,52.87277603149414
201,201,2019-11-20,53.35721969604492
202,202,2019-11-21,53.27222442626953
203,203,2019-11-22,53.45071792602539
204,204,2019-11-25,52.8472785949707
205,205,2019-11-26,52.90677261352539
206,206,2019-11-27,52.95777130126953
207,207,2019-11-29,52.685794830322266
208,208,2019-12-02,52.35433197021485
209,209,2019-12-03,53.00875854492188
210,210,2019-12-04,53.280738830566406
211,211,2019-12-05,53.3402214050293
212,212,2019-12-06,52.81328582763672
213,213,2019-12-09,52.21834945678711
214,214,2019-12-10,51.27495193481445
215,215,2019-12-11,51.58091354370117
216,216,2019-12-12,51.59790802001953
217,217,2019-12-13,51.640411376953125
218,218,2019-12-16,52.92376708984375
219,219,2019-12-17,54.139137268066406
220,220,2019-12-18,54.07964706420898
221,221,2019-12-19,53.60369491577149
222,222,2019-12-20,54.27513122558594
223,223,2019-12-23,53.76517868041992
224,224,2019-12-24,53.65468978881836
225,225,2019-12-26,53.68869018554688
226,226,2019-12-27,53.935157775878906
227,227,2019-12-30,53.83317565917969
228,228,2019-12-31,54.139137268066406
229,229,2020-01-02,53.22123718261719
230,230,2020-01-03,53.17024612426758
231,231,2020-01-06,53.382720947265625
232,232,2020-01-07,53.22123718261719
233,233,2020-01-08,53.20423889160156
234,234,2020-01-09,53.76517868041992
235,235,2020-01-10,54.10514068603516
236,236,2020-01-13,54.853057861328125
237,237,2020-01-14,55.176025390625
238,238,2020-01-15,55.73697280883789
239,239,2020-01-16,56.22141647338867
240,240,2020-01-17,57.16481018066406
241,241,2020-01-21,57.89574813842773
242,242,2020-01-22,58.04872512817383
243,243,2020-01-23,58.609657287597656
244,244,2020-01-24,59.01760482788086
245,245,2020-01-27,59.2725830078125
246,246,2020-01-28,59.53605651855469
247,247,2020-01-29,59.57853698730469
248,248,2020-01-30,60.21598434448242
249,249,2020-01-31,59.8335189819336
250,250,2020-02-03,60.08849334716797
251,251,2020-02-04,59.10259628295898
252,252,2020-02-05,58.66915130615234
253,253,2020-02-06,58.50766372680664
254,254,2020-02-07,58.11670303344727
255,255,2020-02-10,58.16770553588867
256,256,2020-02-11,58.295188903808594
257,257,2020-02-12,58.32069778442383
258,258,2020-02-13,59.10259628295898
259,259,2020-02-14,59.18835067749024
260,260,2020-02-18,59.51423263549805
261,261,2020-02-19,58.836761474609375
262,262,2020-02-20,59.865821838378906
263,263,2020-02-21,59.16263198852539
264,264,2020-02-24,58.14213943481445
265,265,2020-02-25,57.336036682128906
266,266,2020-02-26,56.76148223876953
267,267,2020-02-27,53.92298126220703
268,268,2020-02-28,51.76194381713867
269,269,2020-03-02,54.82341003417969
270,270,2020-03-03,54.79767608642578
271,271,2020-03-04,58.14213943481445
272,272,2020-03-05,57.94490051269531
273,273,2020-03-06,57.34461975097656
274,274,2020-03-09,53.30553817749024
275,275,2020-03-10,53.18548583984375
276,276,2020-03-11,49.89247131347656
277,277,2020-03-12,44.75572967529297
278,278,2020-03-13,46.28217315673828
279,279,2020-03-16,40.83670425415039
280,280,2020-03-17,48.50324630737305
281,281,2020-03-18,47.95441055297852
282,282,2020-03-19,43.64947891235352
283,283,2020-03-20,39.75619125366211
284,284,2020-03-23,37.072044372558594
285,285,2020-03-24,42.05442810058594
286,286,2020-03-25,42.99773788452149
287,287,2020-03-26,47.2855110168457
288,288,2020-03-27,48.031585693359375
289,289,2020-03-30,49.72954177856445
290,290,2020-03-31,46.42795181274414
291,291,2020-04-01,42.99773788452149
292,292,2020-04-02,44.93581771850586
293,293,2020-04-03,43.10923004150391
294,294,2020-04-06,47.50848388671875
295,295,2020-04-07,47.26836395263672
296,296,2020-04-08,49.89247131347656
297,297,2020-04-09,51.7362174987793
298,298,2020-04-13,49.49800109863281
299,299,2020-04-14,50.59566879272461
300,300,2020-04-15,47.92866897583008
301,301,2020-04-16,47.43987274169922
302,302,2020-04-17,49.28361511230469
303,303,2020-04-20,47.61994934082031
304,304,2020-04-21,47.59423065185547
305,305,2020-04-22,48.92343521118164
306,306,2020-04-23,48.70904922485352
307,307,2020-04-24,49.50657653808594
308,308,2020-04-27,50.14973831176758
309,309,2020-04-28,49.78956604003906
310,310,2020-04-29,49.19784927368164
311,311,2020-04-30,48.64902114868164
312,312,2020-05-01,46.65950012207031
313,313,2020-05-04,47.09684371948242
314,314,2020-05-05,47.70571517944336
315,315,2020-05-06,45.99918365478516
316,316,2020-05-07,46.50513458251953
317,317,2020-05-08,47.51705932617188
318,318,2020-05-11,47.86007308959961
319,319,2020-05-12,47.61137771606445
320,320,2020-05-13,46.12782287597656
321,321,2020-05-14,46.95106506347656
322,322,2020-05-15,45.58878326416016
323,323,2020-05-18,47.22005081176758
324,324,2020-05-19,46.48250579833984
325,325,2020-05-20,47.5758056640625
326,326,2020-05-21,46.70811080932617
327,327,2020-05-22,47.35887908935547
328,328,2020-05-26,47.42829513549805
329,329,2020-05-27,47.73198318481445
330,330,2020-05-28,49.380615234375
331,331,2020-05-29,49.51945495605469
332,332,2020-06-01,50.06609344482422
333,333,2020-06-02,50.32639694213867
334,334,2020-06-03,50.94246292114258
335,335,2020-06-04,50.28302383422852
336,336,2020-06-05,50.71686553955078
337,337,2020-06-08,52.29607009887695
338,338,2020-06-09,51.506473541259766
339,339,2020-06-10,51.367637634277344
340,340,2020-06-11,48.66910552978516
341,341,2020-06-12,48.73852157592773
342,342,2020-06-15,48.95544052124024
343,343,2020-06-16,48.78190612792969
344,344,2020-06-17,48.62571716308594
345,345,2020-06-18,48.68646240234375
346,346,2020-06-19,46.5172119140625
347,347,2020-06-22,47.436973571777344
348,348,2020-06-23,46.22219467163086
349,349,2020-06-24,45.449954986572266
350,350,2020-06-25,44.46945190429688
351,351,2020-06-26,44.1831169128418
352,352,2020-06-29,44.73844146728516
353,353,2020-06-30,44.99007415771485
354,354,2020-07-01,45.87512969970703
355,355,2020-07-02,45.80570602416992
356,356,2020-07-06,45.649513244628906
357,357,2020-07-07,45.74496841430664
358,358,2020-07-08,46.03998947143555
359,359,2020-07-09,45.06816101074219
360,360,2020-07-10,46.18749237060547
361,361,2020-07-13,46.14410781860352
362,362,2020-07-14,46.57795333862305
363,363,2020-07-15,46.005279541015625
364,364,2020-07-16,46.6300163269043
365,365,2020-07-17,47.35887908935547
366,366,2020-07-20,47.08121871948242
367,367,2020-07-21,47.61051559448242
368,368,2020-07-22,48.40011978149414
369,369,2020-07-23,48.2092170715332
370,370,2020-07-24,47.59315490722656
371,371,2020-07-27,47.08121871948242
372,372,2020-07-28,47.96626663208008
373,373,2020-07-29,48.06171798706055
374,374,2020-07-30,47.93156814575195
375,375,2020-07-31,47.38491821289063
376,376,2020-08-03,46.86429214477539
377,377,2020-08-04,47.23740005493164
378,378,2020-08-05,46.33500289916992
379,379,2020-08-06,46.76016998291016
380,380,2020-08-07,47.45433044433594
381,381,2020-08-10,47.78405380249024
382,382,2020-08-11,47.02047729492188
383,383,2020-08-12,47.601837158203125
384,384,2020-08-13,47.73198318481445
385,385,2020-08-14,47.02088165283203
386,386,2020-08-17,47.04722213745117
387,387,2020-08-18,46.57314682006836
388,388,2020-08-19,46.69605255126953
389,389,2020-08-20,45.87081909179688
390,390,2020-08-21,45.976165771484375
391,391,2020-08-24,46.40634536743164
392,392,2020-08-25,46.01128768920898
393,393,2020-08-26,45.4055290222168
394,394,2020-08-27,45.82692337036133
395,395,2020-08-28,46.02006530761719
396,396,2020-08-31,45.809364318847656
397,397,2020-09-01,45.48454666137695
398,398,2020-09-02,46.71361923217773
399,399,2020-09-03,46.17809295654297
400,400,2020-09-04,45.90594100952149
401,401,2020-09-08,46.39756393432617
402,402,2020-09-09,46.39756393432617
403,403,2020-09-10,45.26506805419922
404,404,2020-09-11,45.44064331054688
405,405,2020-09-14,46.40634536743164
406,406,2020-09-15,46.53803253173828
407,407,2020-09-16,46.78385543823242
408,408,2020-09-17,46.98576736450195
409,409,2020-09-18,46.362449645996094
410,410,2020-09-21,46.55559158325195
411,411,2020-09-22,46.63460159301758
412,412,2020-09-23,46.11663055419922
413,413,2020-09-24,46.57314682006836
414,414,2020-09-25,47.24036407470703
415,415,2020-09-28,47.15256881713867
416,416,2020-09-29,47.14379501342773
417,417,2020-09-30,47.60029983520508
418,418,2020-10-01,47.95146560668945
419,419,2020-10-02,49.3912353515625
420,420,2020-10-05,50.19013595581055
421,421,2020-10-06,50.76956558227539
422,422,2020-10-07,50.74322509765625
423,423,2020-10-08,51.542118072509766
424,424,2020-10-09,51.568458557128906
425,425,2020-10-12,51.67380905151367
426,426,2020-10-13,51.21730041503906
427,427,2020-10-14,50.91879653930664
428,428,2020-10-15,50.93636703491211
429,429,2020-10-16,51.226070404052734
430,430,2020-10-19,50.95392608642578
431,431,2020-10-20,51.44554901123047
432,432,2020-10-21,51.68258666992188
433,433,2020-10-22,53.16625213623047
434,434,2020-10-23,53.42084884643555
435,435,2020-10-26,53.21015548706055
436,436,2020-10-27,52.85898208618164
437,437,2020-10-28,51.2348518371582
438,438,2020-10-29,51.103172302246094
439,439,2020-10-30,50.43596267700195
440,440,2020-11-02,51.80548858642578
441,441,2020-11-03,52.551719665527344
442,442,2020-11-04,52.46392440795898
443,443,2020-11-05,52.823875427246094
444,444,2020-11-06,52.63951110839844
445,445,2020-11-09,54.71138381958008
446,446,2020-11-10,56.33550643920898
447,447,2020-11-11,56.11602783203125
448,448,2020-11-12,55.76487350463867
449,449,2020-11-13,56.66946029663086
450,450,2020-11-16,56.864559173583984
451,451,2020-11-17,55.303707122802734
452,452,2020-11-18,54.78934097290039
453,453,2020-11-19,54.1596794128418
454,454,2020-11-20,53.99117660522461
455,455,2020-11-23,53.60983657836914
456,456,2020-11-24,54.26610565185547
457,457,2020-11-25,54.00004577636719
458,458,2020-11-27,53.78720474243164
459,459,2020-11-30,53.077728271484375
460,460,2020-12-01,53.716251373291016
461,461,2020-12-02,54.878028869628906
462,462,2020-12-03,54.878028869628906
463,463,2020-12-04,54.55876541137695
464,464,2020-12-07,54.7449951171875
465,465,2020-12-08,54.097599029541016
466,466,2020-12-09,53.89363098144531
467,467,2020-12-10,53.6541862487793
468,468,2020-12-11,53.583229064941406
469,469,2020-12-14,52.90922546386719
470,470,2020-12-15,53.973445892333984
471,471,2020-12-16,53.59209442138672
472,472,2020-12-17,54.1596794128418
473,473,2020-12-18,53.33491134643555
474,474,2020-12-21,53.21075439453125
475,475,2020-12-22,52.96243667602539
476,476,2020-12-23,52.660911560058594
477,477,2020-12-24,53.03338623046875
478,478,2020-12-28,53.20188522338867
479,479,2020-12-29,53.27283477783203
480,480,2020-12-30,53.75173568725586
481,481,2020-12-31,54.478946685791016
482,482,2021-01-04,52.64317321777344
483,483,2021-01-05,52.989036560058594
484,484,2021-01-06,54.28384017944336
485,485,2021-01-07,54.22175979614258
486,486,2021-01-08,54.60310363769531
487,487,2021-01-11,54.28384017944336
488,488,2021-01-12,52.16427230834961
489,489,2021-01-13,52.953575134277344
490,490,2021-01-14,52.35938262939453
491,491,2021-01-15,52.90922546386719
492,492,2021-01-19,54.15081405639648
493,493,2021-01-20,53.78720474243164
494,494,2021-01-21,53.10432815551758
495,495,2021-01-22,53.33491134643555
496,496,2021-01-25,54.11534118652344
497,497,2021-01-26,52.935829162597656
498,498,2021-01-27,51.915958404541016
499,499,2021-01-28,52.35938262939453
500,500,2021-01-29,52.25296401977539
501,501,2021-02-01,52.42146301269531
502,502,2021-02-02,52.89148712158203
503,503,2021-02-03,52.722991943359375
504,504,2021-02-04,53.51228332519531
505,505,2021-02-05,53.99117660522461
506,506,2021-02-08,53.85814666748047
507,507,2021-02-09,53.77833938598633
508,508,2021-02-10,54.03551864624024
509,509,2021-02-11,54.35478973388672
510,510,2021-02-12,53.86187362670898
511,511,2021-02-16,53.14490509033203
512,512,2021-02-17,53.11801910400391
513,513,2021-02-18,53.637813568115234
514,514,2021-02-19,53.15386581420898
515,515,2021-02-22,53.13595581054688
516,516,2021-02-23,52.80434799194336
517,517,2021-02-24,52.32040786743164
518,518,2021-02-25,51.76475524902344
519,519,2021-02-26,50.83269882202149
520,520,2021-03-01,51.782676696777344
521,521,2021-03-02,51.82749176025391
522,522,2021-03-03,51.61240005493164
523,523,2021-03-04,51.451080322265625
524,524,2021-03-05,52.29351425170898
525,525,2021-03-08,53.42273712158203
526,526,2021-03-09,53.24348831176758
527,527,2021-03-10,53.57508087158203
528,528,2021-03-11,53.126991271972656
529,529,2021-03-12,53.62885665893555
530,530,2021-03-15,54.65052795410156
531,531,2021-03-16,54.89250564575195
532,532,2021-03-17,54.39959716796875
533,533,2021-03-18,54.1307373046875
534,534,2021-03-19,53.503395080566406
535,535,2021-03-22,53.49442672729492
536,536,2021-03-23,54.33686447143555
537,537,2021-03-24,54.39063262939453
538,538,2021-03-25,55.009010314941406
539,539,2021-03-26,55.259952545166016
540,540,2021-03-29,55.8514518737793
541,541,2021-03-30,55.15240859985352
542,542,2021-03-31,55.70805358886719
543,543,2021-04-01,55.86040496826172
544,544,2021-04-05,56.15615081787109
545,545,2021-04-06,56.5594482421875
546,546,2021-04-07,56.28162384033203
547,547,2021-04-08,56.33539962768555
548,548,2021-04-09,56.21888732910156
549,549,2021-04-12,56.362281799316406
550,550,2021-04-13,56.96274185180664
551,551,2021-04-14,57.25848388671875
552,552,2021-04-15,57.79621124267578
553,553,2021-04-16,58.262237548828125
554,554,2021-04-19,58.18157577514648
555,555,2021-04-20,59.23012924194336
556,556,2021-04-21,58.907501220703125
557,557,2021-04-22,58.342891693115234
558,558,2021-04-23,58.54901885986328
559,559,2021-04-26,57.94856643676758
560,560,2021-04-27,57.65281677246094
561,561,2021-04-28,57.66177368164063
562,562,2021-04-29,58.39666748046875
563,563,2021-04-30,59.30183029174805
564,564,2021-05-03,59.19429397583008
565,565,2021-05-04,59.52588653564453
566,566,2021-05-05,58.65657043457031
567,567,2021-05-06,59.19429397583008
568,568,2021-05-07,59.38249206542969
569,569,2021-05-10,59.42730331420898
570,570,2021-05-11,58.9702377319336
571,571,2021-05-12,57.67970275878906
572,572,2021-05-13,58.907501220703125
573,573,2021-05-14,58.9437141418457
574,574,2021-05-17,58.33716583251953
575,575,2021-05-18,58.08368682861328
576,576,2021-05-19,57.92073059082031
577,577,2021-05-20,57.99314880371094
578,578,2021-05-21,58.2828483581543
579,579,2021-05-24,58.31906127929688
580,580,2021-05-25,58.011260986328125
581,581,2021-05-26,57.68535614013672
582,582,2021-05-27,57.63104248046875
583,583,2021-05-28,57.86641693115234
584,584,2021-06-01,57.422813415527344
585,585,2021-06-02,57.84830856323242
586,586,2021-06-03,58.35527038574219
587,587,2021-06-04,58.25568771362305
588,588,2021-06-07,58.54537582397461
589,589,2021-06-08,57.4318733215332
590,590,2021-06-09,57.6038818359375
591,591,2021-06-10,57.83019256591797
592,592,2021-06-11,57.80304336547852
593,593,2021-06-14,57.74871826171875
594,594,2021-06-15,58.22853088378906
595,595,2021-06-16,57.015438079833984
596,596,2021-06-17,57.35039520263672
597,597,2021-06-18,55.63033676147461
598,598,2021-06-21,56.580902099609375
599,599,2021-06-22,56.20067596435547
600,600,2021-06-23,55.64844512939453
601,601,2021-06-24,55.20484161376953
602,602,2021-06-25,55.7027587890625
603,603,2021-06-28,55.66654586791992
604,604,2021-06-29,54.73409271240234
605,605,2021-06-30,54.77935791015625
606,606,2021-07-01,55.65749740600586
607,607,2021-07-02,55.7027587890625
608,608,2021-07-06,55.80234146118164
609,609,2021-07-07,55.84760284423828
610,610,2021-07-08,55.72086715698242
611,611,2021-07-09,55.64844512939453
612,612,2021-07-12,55.94718933105469
613,613,2021-07-13,55.530757904052734
614,614,2021-07-14,56.02865982055664
615,615,2021-07-15,56.73479080200195
616,616,2021-07-16,57.13312530517578
617,617,2021-07-19,56.84343338012695
618,618,2021-07-20,56.988277435302734
619,619,2021-07-21,56.87059020996094
620,620,2021-07-22,57.015438079833984
621,621,2021-07-23,57.81209945678711
622,622,2021-07-26,57.69440460205078
623,623,2021-07-27,58.42770004272461
624,624,2021-07-28,57.929786682128906
625,625,2021-07-29,58.35527038574219
626,626,2021-07-30,57.82114410400391
627,627,2021-08-02,58.011260986328125
628,628,2021-08-03,58.05652618408203
629,629,2021-08-04,57.96599578857422
630,630,2021-08-05,58.64496612548828
631,631,2021-08-06,58.572540283203125
632,632,2021-08-09,58.70833206176758
633,633,2021-08-10,59.03424072265625
634,634,2021-08-11,59.41446304321289
635,635,2021-08-12,59.49594497680664
636,636,2021-08-13,59.92574691772461
637,637,2021-08-16,60.70304489135742
638,638,2021-08-17,60.76705932617188
639,639,2021-08-18,60.36470031738281
640,640,2021-08-19,60.70304489135742
641,641,2021-08-20,61.56266403198242
642,642,2021-08-23,60.968257904052734
643,643,2021-08-24,60.108642578125
644,644,2021-08-25,60.23667144775391
645,645,2021-08-26,60.483585357666016
646,646,2021-08-27,60.34640121459961
647,647,2021-08-30,60.126930236816406
648,648,2021-08-31,60.108642578125
649,649,2021-09-01,60.79450225830078
650,650,2021-09-02,61.13286209106445
651,651,2021-09-03,60.60245895385742
652,652,2021-09-07,60.5293083190918
653,653,2021-09-08,61.55352020263672
654,654,2021-09-09,61.43463134765625
655,655,2021-09-10,60.54758834838867
656,656,2021-09-13,60.65733337402344
657,657,2021-09-14,60.3281135559082
658,658,2021-09-15,60.36470031738281
659,659,2021-09-16,59.788570404052734
660,660,2021-09-17,58.65462112426758
661,661,2021-09-20,58.490013122558594
662,662,2021-09-21,58.35284805297852
663,663,2021-09-22,58.16994857788086
664,664,2021-09-23,57.977909088134766
665,665,2021-09-24,57.75843811035156
666,666,2021-09-27,57.10000991821289
667,667,2021-09-28,56.64276885986328
668,668,2021-09-29,57.28290557861328
669,669,2021-09-30,56.67020797729492
670,670,2021-10-01,56.46902084350586
671,671,2021-10-04,57.09086990356445
672,672,2021-10-05,56.75251007080078
673,673,2021-10-06,57.36520767211914
674,674,2021-10-07,57.31033706665039
675,675,2021-10-08,57.20974349975586
676,676,2021-10-11,56.62448501586914
677,677,2021-10-12,56.78908920288086
678,678,2021-10-13,57.164024353027344
679,679,2021-10-14,57.84988021850586
680,680,2021-10-15,57.73099899291992
681,681,2021-10-18,57.10915756225586
682,682,2021-10-19,57.58469009399414
683,683,2021-10-20,58.26139450073242
684,684,2021-10-21,58.67291641235352
685,685,2021-10-22,57.5663948059082
686,686,2021-10-25,57.43836975097656
687,687,2021-10-26,57.86817169189453
688,688,2021-10-27,57.28290557861328
689,689,2021-10-28,57.37435531616211
690,690,2021-10-29,56.99028015136719
691,691,2021-11-01,57.1365852355957
692,692,2021-11-02,57.1457405090332
693,693,2021-11-03,57.20059967041016
694,694,2021-11-04,57.154884338378906
695,695,2021-11-05,57.70355987548828
696,696,2021-11-08,57.26461791992188
697,697,2021-11-09,57.93218231201172
698,698,2021-11-10,58.39857482910156
699,699,2021-11-11,57.657840728759766
700,700,2021-11-12,57.19576644897461
701,701,2021-11-15,57.48225021362305
702,702,2021-11-16,57.29742813110352
703,703,2021-11-17,57.45452880859375
704,704,2021-11-18,56.95548248291016
705,705,2021-11-19,57.91659927368164
706,706,2021-11-22,58.33247375488281
707,707,2021-11-23,58.23081970214844
708,708,2021-11-24,58.31398391723633
709,709,2021-11-26,57.33438873291016
710,710,2021-11-29,58.05522918701172
711,711,2021-11-30,56.4656867980957
712,712,2021-12-01,56.50265121459961
713,713,2021-12-02,57.30665969848633
714,714,2021-12-03,58.06447219848633
715,715,2021-12-06,59.755672454833984
716,716,2021-12-07,59.58008193969727
717,717,2021-12-08,59.83884811401367
718,718,2021-12-09,59.67249298095703
719,719,2021-12-10,60.14381790161133
720,720,2021-12-13,61.160377502441406
721,721,2021-12-14,60.966304779052734
722,722,2021-12-15,61.68714141845703
723,723,2021-12-16,62.42646408081055
724,724,2021-12-17,61.77031326293945
725,725,2021-12-20,62.02907943725586
726,726,2021-12-21,61.35444259643555
727,727,2021-12-22,61.59473419189453
728,728,2021-12-23,61.49308013916016
729,729,2021-12-27,61.88121795654297
730,730,2021-12-28,62.59282302856445
731,731,2021-12-29,62.90702819824219
732,732,2021-12-30,63.17502975463867
733,733,2021-12-31,63.37834548950195
