,Unnamed: 0,Date,EXPD
174,174,2019-10-14,70.25001525878906
175,175,2019-10-15,71.25588989257812
176,176,2019-10-16,70.62010192871094
177,177,2019-10-17,70.59164428710938
178,178,2019-10-18,70.16460418701172
179,179,2019-10-21,70.49674224853516
180,180,2019-10-22,71.15151977539062
181,181,2019-10-23,71.14203643798828
182,182,2019-10-24,70.61062622070312
183,183,2019-10-25,71.40773010253906
184,184,2019-10-28,71.26539611816406
185,185,2019-10-29,71.19896697998047
186,186,2019-10-30,70.23104858398438
187,187,2019-10-31,69.21568298339844
188,188,2019-11-01,69.8514633178711
189,189,2019-11-04,70.88581085205078
190,190,2019-11-05,73.59030151367188
191,191,2019-11-06,73.06837463378906
192,192,2019-11-07,73.25816345214844
193,193,2019-11-08,73.32457733154297
194,194,2019-11-11,72.69829559326172
195,195,2019-11-12,72.52747344970703
196,196,2019-11-13,71.93913269042969
197,197,2019-11-14,72.30921936035156
198,198,2019-11-15,72.48950958251953
199,199,2019-11-18,71.64495086669922
200,200,2019-11-19,72.00555419921875
201,201,2019-11-20,71.6259994506836
202,202,2019-11-21,70.90479278564453
203,203,2019-11-22,71.65445709228516
204,204,2019-11-25,72.6792984008789
205,205,2019-11-26,72.44207000732422
206,206,2019-11-27,71.88219451904297
207,207,2019-11-29,71.41413879394531
208,208,2019-12-02,70.47799682617188
209,209,2019-12-03,69.25528717041016
210,210,2019-12-04,69.86662292480469
211,211,2019-12-05,69.86662292480469
212,212,2019-12-06,70.25829315185547
213,213,2019-12-09,71.05113220214844
214,214,2019-12-10,70.80277252197266
215,215,2019-12-11,71.0988998413086
216,216,2019-12-12,72.90431213378906
217,217,2019-12-13,72.7419204711914
218,218,2019-12-16,72.84700775146484
219,219,2019-12-17,73.17176055908203
220,220,2019-12-18,73.42013549804688
221,221,2019-12-19,73.13356018066406
222,222,2019-12-20,73.02848815917969
223,223,2019-12-23,73.3055191040039
224,224,2019-12-24,73.8404541015625
225,225,2019-12-26,73.8499984741211
226,226,2019-12-27,74.05060577392578
227,227,2019-12-30,74.49957275390625
228,228,2019-12-31,74.5282211303711
229,229,2020-01-02,74.84345245361328
230,230,2020-01-03,74.38493347167969
231,231,2020-01-06,73.39148712158203
232,232,2020-01-07,73.200439453125
233,233,2020-01-08,72.96163177490234
234,234,2020-01-09,73.37238311767578
235,235,2020-01-10,73.75447845458984
236,236,2020-01-13,74.13658905029297
237,237,2020-01-14,75.1968994140625
238,238,2020-01-15,75.64586639404297
239,239,2020-01-16,77.69964599609375
240,240,2020-01-17,73.38192749023438
241,241,2020-01-21,70.70724487304688
242,242,2020-01-22,70.36337280273438
243,243,2020-01-23,70.65948486328125
244,244,2020-01-24,71.01293182373047
245,245,2020-01-27,70.64993286132812
246,246,2020-01-28,70.54485321044922
247,247,2020-01-29,70.32516479492188
248,248,2020-01-30,70.14364624023438
249,249,2020-01-31,69.77111053466797
250,250,2020-02-03,69.44631958007812
251,251,2020-02-04,69.99080657958984
252,252,2020-02-05,70.41111755371094
253,253,2020-02-06,70.716796875
254,254,2020-02-07,70.05767822265625
255,255,2020-02-10,69.52275085449219
256,256,2020-02-11,69.88574981689453
257,257,2020-02-12,70.13409423828125
258,258,2020-02-13,70.86009216308594
259,259,2020-02-14,70.1054458618164
260,260,2020-02-18,71.0988998413086
261,261,2020-02-19,72.77057647705078
262,262,2020-02-20,72.09235382080078
263,263,2020-02-21,72.0350341796875
264,264,2020-02-24,69.7042465209961
265,265,2020-02-25,69.10243225097656
266,266,2020-02-26,69.48453521728516
267,267,2020-02-27,66.03610229492188
268,268,2020-02-28,67.26835632324219
269,269,2020-03-02,68.7203369140625
270,270,2020-03-03,67.07732391357422
271,271,2020-03-04,69.8570785522461
272,272,2020-03-05,68.85406494140625
273,273,2020-03-06,67.32568359375
274,274,2020-03-09,64.71785736083984
275,275,2020-03-10,66.81939697265625
276,276,2020-03-11,64.34532165527344
277,277,2020-03-12,59.24430847167969
278,278,2020-03-13,62.23422622680664
279,279,2020-03-16,56.11109924316406
280,280,2020-03-17,59.005496978759766
281,281,2020-03-18,58.03114700317383
282,282,2020-03-19,55.41376876831055
283,283,2020-03-20,52.48117065429688
284,284,2020-03-23,53.35999298095703
285,285,2020-03-24,60.26642227172852
286,286,2020-03-25,61.51779556274414
287,287,2020-03-26,62.281982421875
288,288,2020-03-27,62.19601821899414
289,289,2020-03-30,63.972774505615234
290,290,2020-03-31,63.73396682739258
291,291,2020-04-01,62.54945755004883
292,292,2020-04-02,64.67008972167969
293,293,2020-04-03,64.09695434570312
294,294,2020-04-06,66.11251831054688
295,295,2020-04-07,67.5167236328125
296,296,2020-04-08,69.22662353515625
297,297,2020-04-09,68.28092193603516
298,298,2020-04-13,67.39256286621094
299,299,2020-04-14,67.45942687988281
300,300,2020-04-15,65.6635513305664
301,301,2020-04-16,66.81939697265625
302,302,2020-04-17,68.529296875
303,303,2020-04-20,67.5071792602539
304,304,2020-04-21,66.55193328857422
305,305,2020-04-22,67.22061157226562
306,306,2020-04-23,67.07732391357422
307,307,2020-04-24,68.71078491210938
308,308,2020-04-27,69.05467987060547
309,309,2020-04-28,68.70123291015625
310,310,2020-04-29,69.24571228027344
311,311,2020-04-30,68.40512084960938
312,312,2020-05-01,68.16629791259766
313,313,2020-05-04,68.2236099243164
314,314,2020-05-05,69.63736724853516
315,315,2020-05-06,69.48453521728516
316,316,2020-05-07,71.05113220214844
317,317,2020-05-08,71.48100280761719
318,318,2020-05-11,71.71981048583984
319,319,2020-05-12,70.27738952636719
320,320,2020-05-13,70.01947784423828
321,321,2020-05-14,69.71379852294922
322,322,2020-05-15,68.30958557128906
323,323,2020-05-18,70.39202117919922
324,324,2020-05-19,68.70123291015625
325,325,2020-05-20,69.48453521728516
326,326,2020-05-21,68.95915222167969
327,327,2020-05-22,68.83496856689453
328,328,2020-05-26,70.3729019165039
329,329,2020-05-27,72.0063705444336
330,330,2020-05-28,72.27385711669922
331,331,2020-05-29,73.45693969726562
332,332,2020-06-01,72.70668029785156
333,333,2020-06-02,74.21680450439453
334,334,2020-06-03,75.42874145507812
335,335,2020-06-04,74.64964294433594
336,336,2020-06-05,74.94780731201172
337,337,2020-06-08,74.94780731201172
338,338,2020-06-09,75.19789123535156
339,339,2020-06-10,74.93818664550781
340,340,2020-06-11,70.7348861694336
341,341,2020-06-12,70.76374053955078
342,342,2020-06-15,71.3504638671875
343,343,2020-06-16,71.1581039428711
344,344,2020-06-17,71.1581039428711
345,345,2020-06-18,70.81183624267578
346,346,2020-06-19,70.7445068359375
347,347,2020-06-22,71.73521423339844
348,348,2020-06-23,72.55278778076172
349,349,2020-06-24,70.81183624267578
350,350,2020-06-25,70.20585632324219
351,351,2020-06-26,70.7348861694336
352,352,2020-06-29,71.46590423583984
353,353,2020-06-30,73.13951873779297
354,354,2020-07-01,73.28380584716797
355,355,2020-07-02,74.2071762084961
356,356,2020-07-06,74.29374694824219
357,357,2020-07-07,74.2745132446289
358,358,2020-07-08,73.54350280761719
359,359,2020-07-09,74.10137176513672
360,360,2020-07-10,74.62078857421875
361,361,2020-07-13,74.28413391113281
362,362,2020-07-14,75.14018249511719
363,363,2020-07-15,76.78495025634766
364,364,2020-07-16,76.12126922607422
365,365,2020-07-17,76.59257507324219
366,366,2020-07-20,76.39059448242188
367,367,2020-07-21,76.81381225585938
368,368,2020-07-22,76.47716522216797
369,369,2020-07-23,77.32359313964844
370,370,2020-07-24,77.1312255859375
371,371,2020-07-27,77.98727416992188
372,372,2020-07-28,76.41944885253906
373,373,2020-07-29,80.62276458740234
374,374,2020-07-30,79.853271484375
375,375,2020-07-31,81.28643035888672
376,376,2020-08-03,82.55609130859375
377,377,2020-08-04,83.5275650024414
378,378,2020-08-05,80.88245391845703
379,379,2020-08-06,81.30567932128906
380,380,2020-08-07,82.19058227539062
381,381,2020-08-10,81.94051361083984
382,382,2020-08-11,82.42143249511719
383,383,2020-08-12,82.8638916015625
384,384,2020-08-13,82.70036315917969
385,385,2020-08-14,82.81578826904297
386,386,2020-08-17,83.2005386352539
387,387,2020-08-18,83.5275650024414
388,388,2020-08-19,83.84496307373047
389,389,2020-08-20,83.54679870605469
390,390,2020-08-21,82.99854278564453
391,391,2020-08-24,83.81611633300781
392,392,2020-08-25,84.10466766357422
393,393,2020-08-26,84.21047973632812
394,394,2020-08-27,84.16239166259766
395,395,2020-08-28,85.48974609375
396,396,2020-08-31,85.0184326171875
397,397,2020-09-01,86.25923919677734
398,398,2020-09-02,87.30765533447266
399,399,2020-09-03,85.1723403930664
400,400,2020-09-04,84.4509506225586
401,401,2020-09-08,83.16206359863281
402,402,2020-09-09,86.13419342041016
403,403,2020-09-10,85.23004913330078
404,404,2020-09-11,86.91329193115234
405,405,2020-09-14,87.73088073730469
406,406,2020-09-15,89.74116516113281
407,407,2020-09-16,88.029052734375
408,408,2020-09-17,88.85623168945312
409,409,2020-09-18,87.836669921875
410,410,2020-09-21,84.96073150634766
411,411,2020-09-22,85.75907897949219
412,412,2020-09-23,85.3550796508789
413,413,2020-09-24,85.95143127441406
414,414,2020-09-25,86.87481689453125
415,415,2020-09-28,87.88477325439453
416,416,2020-09-29,88.13484954833984
417,417,2020-09-30,87.06719207763672
418,418,2020-10-01,85.88410949707031
419,419,2020-10-02,86.23038482666016
420,420,2020-10-05,87.61544799804688
421,421,2020-10-06,85.91295623779297
422,422,2020-10-07,87.27880096435547
423,423,2020-10-08,88.16370391845703
424,424,2020-10-09,88.93318176269531
425,425,2020-10-12,89.70267486572266
426,426,2020-10-13,89.32756042480469
427,427,2020-10-14,90.17398071289062
428,428,2020-10-15,90.27980041503906
429,429,2020-10-16,89.73153686523438
430,430,2020-10-19,89.02938079833984
431,431,2020-10-20,90.1547393798828
432,432,2020-10-21,90.2028350830078
433,433,2020-10-22,90.67414855957033
434,434,2020-10-23,91.56867218017578
435,435,2020-10-26,90.67414855957033
436,436,2020-10-27,90.68376922607422
437,437,2020-10-28,85.78791809082031
438,438,2020-10-29,85.9995346069336
439,439,2020-10-30,84.99921417236328
440,440,2020-11-02,85.23966217041016
441,441,2020-11-03,83.57565307617188
442,442,2020-11-04,83.6141357421875
443,443,2020-11-05,84.07582092285156
444,444,2020-11-06,84.95110321044922
445,445,2020-11-09,83.97962951660156
446,446,2020-11-10,84.91264343261719
447,447,2020-11-11,85.23004913330078
448,448,2020-11-12,84.42208862304688
449,449,2020-11-13,85.78791809082031
450,450,2020-11-16,86.82672119140625
451,451,2020-11-17,86.47085571289062
452,452,2020-11-18,86.71131134033203
453,453,2020-11-19,86.83633422851562
454,454,2020-11-20,85.5955581665039
455,455,2020-11-23,85.39356994628906
456,456,2020-11-24,86.89405822753906
457,457,2020-11-25,86.8555908203125
458,458,2020-11-27,85.56669616699219
459,459,2020-11-30,86.46647644042969
460,460,2020-12-01,86.83413696289062
461,461,2020-12-02,85.76020050048828
462,462,2020-12-03,85.81824493408203
463,463,2020-12-04,87.13407135009766
464,464,2020-12-07,86.83413696289062
465,465,2020-12-08,87.13407135009766
466,466,2020-12-09,87.68553924560547
467,467,2020-12-10,86.78575134277344
468,468,2020-12-11,87.55008697509766
469,469,2020-12-14,87.25016784667969
470,470,2020-12-15,87.2017822265625
471,471,2020-12-16,88.43053436279297
472,472,2020-12-17,90.97509002685548
473,473,2020-12-18,92.30057525634766
474,474,2020-12-21,91.313720703125
475,475,2020-12-22,91.62330627441406
476,476,2020-12-23,91.43949127197266
477,477,2020-12-24,91.56526184082033
478,478,2020-12-28,92.13610076904295
479,479,2020-12-29,91.58462524414062
480,480,2020-12-30,91.5072250366211
481,481,2020-12-31,92.0199966430664
482,482,2021-01-04,89.31095886230469
483,483,2021-01-05,89.06908416748047
484,484,2021-01-06,91.0041046142578
485,485,2021-01-07,91.08151245117188
486,486,2021-01-08,91.35240173339844
487,487,2021-01-11,90.91704559326172
488,488,2021-01-12,93.91632080078124
489,489,2021-01-13,91.5942840576172
490,490,2021-01-14,91.37176513671876
491,491,2021-01-15,90.1623764038086
492,492,2021-01-19,90.03659057617188
493,493,2021-01-20,91.052490234375
494,494,2021-01-21,90.97509002685548
495,495,2021-01-22,90.72352600097656
496,496,2021-01-25,90.91704559326172
497,497,2021-01-26,91.32337951660156
498,498,2021-01-27,90.8589859008789
499,499,2021-01-28,89.97854614257812
500,500,2021-01-29,86.61160278320312
501,501,2021-02-01,87.55008697509766
502,502,2021-02-02,87.7242431640625
503,503,2021-02-03,88.1305923461914
504,504,2021-02-04,88.37246704101562
505,505,2021-02-05,89.89146423339844
506,506,2021-02-08,91.56526184082033
507,507,2021-02-09,93.7711944580078
508,508,2021-02-10,94.3517074584961
509,509,2021-02-11,92.73594665527344
510,510,2021-02-12,93.4422378540039
511,511,2021-02-16,90.41393280029295
512,512,2021-02-17,91.35240173339844
513,513,2021-02-18,91.1589126586914
514,514,2021-02-19,90.4042510986328
515,515,2021-02-22,90.1623764038086
516,516,2021-02-23,88.68208312988281
517,517,2021-02-24,89.06908416748047
518,518,2021-02-25,88.98200988769531
519,519,2021-02-26,88.8562240600586
520,520,2021-03-01,90.70419311523438
521,521,2021-03-02,91.37176513671876
522,522,2021-03-03,90.30750274658205
523,523,2021-03-04,90.268798828125
524,524,2021-03-05,93.4132080078125
525,525,2021-03-08,93.26808166503906
526,526,2021-03-09,94.2936553955078
527,527,2021-03-10,94.2936553955078
528,528,2021-03-11,95.82231903076172
529,529,2021-03-12,97.17683410644533
530,530,2021-03-15,99.30535888671876
531,531,2021-03-16,98.5700454711914
532,532,2021-03-17,99.2182846069336
533,533,2021-03-18,100.36962127685548
534,534,2021-03-19,99.94391632080078
535,535,2021-03-22,99.72138214111328
536,536,2021-03-23,98.28947448730467
537,537,2021-03-24,98.9086685180664
538,538,2021-03-25,100.08903503417967
539,539,2021-03-26,104.29771423339844
540,540,2021-03-29,104.8782196044922
541,541,2021-03-30,103.7559051513672
542,542,2021-03-31,104.1912841796875
543,543,2021-04-01,105.22652435302734
544,544,2021-04-05,106.9680404663086
545,545,2021-04-06,106.36819458007812
546,546,2021-04-07,104.11388397216795
547,547,2021-04-08,104.96530151367188
548,548,2021-04-09,105.3813247680664
549,549,2021-04-12,105.96183013916016
550,550,2021-04-13,105.86508178710938
551,551,2021-04-14,105.6715850830078
552,552,2021-04-15,107.4905014038086
553,553,2021-04-16,107.61627197265624
554,554,2021-04-19,106.63909912109376
555,555,2021-04-20,106.86162567138672
556,556,2021-04-21,106.64877319335938
557,557,2021-04-22,106.7068099975586
558,558,2021-04-23,107.23893737792967
559,559,2021-04-26,106.05859375
560,560,2021-04-27,105.89411163330078
561,561,2021-04-28,105.54579162597656
562,562,2021-04-29,107.25829315185548
563,563,2021-04-30,106.29078674316406
564,564,2021-05-03,109.40617370605467
565,565,2021-05-04,110.12212371826172
566,566,2021-05-05,109.79318237304688
567,567,2021-05-06,111.88300323486328
568,568,2021-05-07,114.81455993652344
569,569,2021-05-10,116.14973449707033
570,570,2021-05-11,113.84705352783205
571,571,2021-05-12,111.77658081054688
572,572,2021-05-13,114.65008544921876
573,573,2021-05-14,115.7240219116211
574,574,2021-05-17,116.73990631103516
575,575,2021-05-18,115.71434783935548
576,576,2021-05-19,115.43377685546876
577,577,2021-05-20,117.54293823242188
578,578,2021-05-21,118.12344360351562
579,579,2021-05-24,120.00041198730467
580,580,2021-05-25,118.97486114501952
581,581,2021-05-26,120.03911590576172
582,582,2021-05-27,120.9969482421875
583,583,2021-05-28,122.173095703125
584,584,2021-06-01,119.74305725097656
585,585,2021-06-02,119.3639678955078
586,586,2021-06-03,120.54010772705078
587,587,2021-06-04,120.62760162353516
588,588,2021-06-07,121.2593994140625
589,589,2021-06-08,120.79283142089844
590,590,2021-06-09,120.27766418457033
591,591,2021-06-10,121.93009948730467
592,592,2021-06-11,122.1439437866211
593,593,2021-06-14,121.35660552978516
594,594,2021-06-15,121.97869110107422
595,595,2021-06-16,120.27766418457033
596,596,2021-06-17,118.94599151611328
597,597,2021-06-18,117.22552490234376
598,598,2021-06-21,119.99577331542967
599,599,2021-06-22,122.19253540039062
600,600,2021-06-23,121.62876892089844
601,601,2021-06-24,121.55101776123048
602,602,2021-06-25,122.2314224243164
603,603,2021-06-28,122.2508544921875
604,604,2021-06-29,122.591064453125
605,605,2021-06-30,123.05763244628906
606,606,2021-07-01,123.7186050415039
607,607,2021-07-02,124.41846466064452
608,608,2021-07-06,123.44644165039062
609,609,2021-07-07,125.53629302978516
610,610,2021-07-08,123.32980346679688
611,611,2021-07-09,124.80726623535156
612,612,2021-07-12,124.60315704345705
613,613,2021-07-13,123.84497833251952
614,614,2021-07-14,124.53510284423828
615,615,2021-07-15,123.86441802978516
616,616,2021-07-16,123.25204467773438
617,617,2021-07-19,123.13541412353516
618,618,2021-07-20,125.0211181640625
619,619,2021-07-21,125.3321762084961
620,620,2021-07-22,124.787841796875
621,621,2021-07-23,126.71244049072266
622,622,2021-07-26,125.97370910644533
623,623,2021-07-27,122.81464385986328
624,624,2021-07-28,121.6579360961914
625,625,2021-07-29,123.41728973388672
626,626,2021-07-30,124.6614761352539
627,627,2021-08-02,123.04792022705078
628,628,2021-08-03,123.07708740234376
629,629,2021-08-04,122.0272979736328
630,630,2021-08-05,120.68592071533205
631,631,2021-08-06,120.763671875
632,632,2021-08-09,119.3639678955078
633,633,2021-08-10,118.8779525756836
634,634,2021-08-11,119.88885498046876
635,635,2021-08-12,118.85851287841795
636,636,2021-08-13,120.44290924072266
637,637,2021-08-16,122.017578125
638,638,2021-08-17,120.71507263183594
639,639,2021-08-18,118.11978149414062
640,640,2021-08-19,118.71270751953124
641,641,2021-08-20,119.5875244140625
642,642,2021-08-23,120.09298706054688
643,643,2021-08-24,119.3250961303711
644,644,2021-08-25,120.65674591064452
645,645,2021-08-26,119.42228698730467
646,646,2021-08-27,121.08444213867188
647,647,2021-08-30,122.0272979736328
648,648,2021-08-31,121.15248107910156
649,649,2021-09-01,119.4806137084961
650,650,2021-09-02,120.5595474243164
651,651,2021-09-03,120.1124267578125
652,652,2021-09-07,119.44173431396484
653,653,2021-09-08,120.30683135986328
654,654,2021-09-09,119.99577331542967
655,655,2021-09-10,122.24114227294922
656,656,2021-09-13,123.78665161132812
657,657,2021-09-14,124.6906280517578
658,658,2021-09-15,124.7003402709961
659,659,2021-09-16,123.17427825927734
660,660,2021-09-17,120.27766418457033
661,661,2021-09-20,117.8184585571289
662,662,2021-09-21,117.90593719482422
663,663,2021-09-22,119.59725952148438
664,664,2021-09-23,121.48297119140624
665,665,2021-09-24,121.20108032226562
666,666,2021-09-27,120.36515045166016
667,667,2021-09-28,117.51712799072266
668,668,2021-09-29,117.6726531982422
669,669,2021-09-30,115.79666137695312
670,670,2021-10-01,112.90975952148438
671,671,2021-10-04,111.15040588378906
672,672,2021-10-05,111.99606323242188
673,673,2021-10-06,112.42375183105467
674,674,2021-10-07,112.23907470703124
675,675,2021-10-08,111.0920867919922
676,676,2021-10-11,112.19046783447266
677,677,2021-10-12,112.71534729003906
678,678,2021-10-13,112.89032745361328
679,679,2021-10-14,114.86351776123048
680,680,2021-10-15,112.8125457763672
681,681,2021-10-18,115.40785217285156
682,682,2021-10-19,115.41756439208984
683,683,2021-10-20,115.72862243652344
684,684,2021-10-21,116.8172836303711
685,685,2021-10-22,119.5875244140625
686,686,2021-10-25,119.9083023071289
687,687,2021-10-26,120.04438018798828
688,688,2021-10-27,116.428466796875
689,689,2021-10-28,118.8876724243164
690,690,2021-10-29,119.81110382080078
691,691,2021-11-01,122.3188934326172
692,692,2021-11-02,118.49887084960938
693,693,2021-11-03,124.12686157226562
694,694,2021-11-04,127.07207489013672
695,695,2021-11-05,121.66764831542967
696,696,2021-11-08,121.90093231201172
697,697,2021-11-09,121.78429412841795
698,698,2021-11-10,122.0078582763672
699,699,2021-11-11,123.0382080078125
700,700,2021-11-12,124.59342193603516
701,701,2021-11-15,125.2835693359375
702,702,2021-11-16,126.79019165039062
703,703,2021-11-17,124.43791198730467
704,704,2021-11-18,123.94217681884766
705,705,2021-11-19,125.18636322021484
706,706,2021-11-22,126.4111099243164
707,707,2021-11-23,125.09888458251952
708,708,2021-11-24,123.37840270996094
709,709,2021-11-26,120.42346954345705
710,710,2021-11-29,123.21317291259766
711,711,2021-11-30,118.76038360595705
712,712,2021-12-01,120.11770629882812
713,713,2021-12-02,119.7173309326172
714,714,2021-12-03,122.84210205078124
715,715,2021-12-06,123.3303451538086
716,716,2021-12-07,126.40626525878906
717,717,2021-12-08,125.70319366455078
718,718,2021-12-09,125.2540283203125
719,719,2021-12-10,127.92957305908205
720,720,2021-12-13,131.13246154785156
721,721,2021-12-14,130.03880310058594
722,722,2021-12-15,131.93319702148438
723,723,2021-12-16,132.4311981201172
724,724,2021-12-17,126.87498474121094
725,725,2021-12-20,124.0431671142578
726,726,2021-12-21,124.47282409667967
727,727,2021-12-22,126.04498291015624
728,728,2021-12-23,127.68547821044922
729,729,2021-12-27,129.91184997558594
730,730,2021-12-28,129.84349060058594
731,731,2021-12-29,130.04855346679688
732,732,2021-12-30,130.26336669921875
733,733,2021-12-31,131.13246154785156
734,734,2022-01-03,127.71475982666016
735,735,2022-01-04,127.0019302368164
