,Unnamed: 0,Date,CNP
167,167,2019-10-03,25.59801483154297
168,168,2019-10-04,25.90802574157715
169,169,2019-10-07,25.53601455688477
170,170,2019-10-08,24.960281372070312
171,171,2019-10-09,24.924850463867188
172,172,2019-10-10,24.94256591796875
173,173,2019-10-11,25.039995193481445
174,174,2019-10-14,24.70340919494629
175,175,2019-10-15,24.960281372070312
176,176,2019-10-16,25.350004196166992
177,177,2019-10-17,25.42972183227539
178,178,2019-10-18,25.36772346496582
179,179,2019-10-21,25.4562931060791
180,180,2019-10-22,25.94345474243164
181,181,2019-10-23,26.218040466308597
182,182,2019-10-24,26.71404838562012
183,183,2019-10-25,26.16489028930664
184,184,2019-10-28,25.810592651367188
185,185,2019-10-29,25.722021102905277
186,186,2019-10-30,25.75745010375977
187,187,2019-10-31,25.74859046936035
188,188,2019-11-01,25.70430564880371
189,189,2019-11-04,25.60687065124512
190,190,2019-11-05,25.4562931060791
191,191,2019-11-06,25.482866287231445
192,192,2019-11-07,25.68658447265625
193,193,2019-11-08,25.491724014282227
194,194,2019-11-11,24.53512191772461
195,195,2019-11-12,24.747697830200195
196,196,2019-11-13,24.88056182861328
197,197,2019-11-14,23.640520095825195
198,198,2019-11-15,22.568767547607425
199,199,2019-11-18,22.285327911376957
200,200,2019-11-19,22.44476890563965
201,201,2019-11-20,21.905420303344727
202,202,2019-11-21,21.986047744750977
203,203,2019-11-22,22.1741943359375
204,204,2019-11-25,22.21898651123047
205,205,2019-11-26,21.94124984741211
206,206,2019-11-27,22.10251808166504
207,207,2019-11-29,22.003969192504883
208,208,2019-12-02,21.851659774780277
209,209,2019-12-03,21.860620498657227
210,210,2019-12-04,22.14731788635254
211,211,2019-12-05,22.21002769470215
212,212,2019-12-06,22.416093826293945
213,213,2019-12-09,22.43401527404785
214,214,2019-12-10,22.36233711242676
215,215,2019-12-11,22.496728897094727
216,216,2019-12-12,22.23691177368164
217,217,2019-12-13,23.240345001220703
218,218,2019-12-16,23.60767936706543
219,219,2019-12-17,23.661436080932617
220,220,2019-12-18,24.055641174316406
221,221,2019-12-19,23.992923736572266
222,222,2019-12-20,23.948129653930664
223,223,2019-12-23,23.948129653930664
224,224,2019-12-24,23.97500991821289
225,225,2019-12-26,24.10939216613769
226,226,2019-12-27,24.10939216613769
227,227,2019-12-30,24.10939216613769
228,228,2019-12-31,24.43193244934082
229,229,2020-01-02,24.145235061645508
230,230,2020-01-03,24.001882553100582
231,231,2020-01-06,23.966049194335938
232,232,2020-01-07,24.07356071472168
233,233,2020-01-08,23.86749267578125
234,234,2020-01-09,23.697269439697266
235,235,2020-01-10,23.56288146972656
236,236,2020-01-13,23.54496383666992
237,237,2020-01-14,23.88541412353516
238,238,2020-01-15,24.190031051635746
239,239,2020-01-16,24.23482894897461
240,240,2020-01-17,24.23482894897461
241,241,2020-01-21,24.19898796081543
242,242,2020-01-22,23.455371856689453
243,243,2020-01-23,24.1273193359375
244,244,2020-01-24,23.706226348876957
245,245,2020-01-27,23.48224639892578
246,246,2020-01-28,23.571840286254883
247,247,2020-01-29,23.813739776611328
248,248,2020-01-30,23.894376754760746
249,249,2020-01-31,23.72414970397949
250,250,2020-02-03,23.59872055053711
251,251,2020-02-04,23.759984970092773
252,252,2020-02-05,23.966049194335938
253,253,2020-02-06,24.064599990844727
254,254,2020-02-07,23.939170837402344
255,255,2020-02-10,24.064599990844727
256,256,2020-02-11,24.216901779174805
257,257,2020-02-12,24.297542572021484
258,258,2020-02-13,24.351295471191406
259,259,2020-02-14,24.351295471191406
260,260,2020-02-18,24.261703491210938
261,261,2020-02-19,23.935678482055664
262,262,2020-02-20,23.29268455505371
263,263,2020-02-21,22.885154724121094
264,264,2020-02-24,22.83987045288086
265,265,2020-02-25,22.17876243591309
266,266,2020-02-26,21.807456970214844
267,267,2020-02-27,21.87990379333496
268,268,2020-02-28,20.84749794006348
269,269,2020-03-02,21.508604049682617
270,270,2020-03-03,20.919946670532227
271,271,2020-03-04,21.57199478149414
272,272,2020-03-05,20.5305290222168
273,273,2020-03-06,19.516223907470703
274,274,2020-03-09,16.32842445373535
275,275,2020-03-10,16.94424819946289
276,276,2020-03-11,15.993342399597168
277,277,2020-03-12,13.466650009155272
278,278,2020-03-13,14.082473754882812
279,279,2020-03-16,11.302204132080078
280,280,2020-03-17,13.267412185668944
281,281,2020-03-18,11.293149948120115
282,282,2020-03-19,11.075798034667969
283,283,2020-03-20,11.302204132080078
284,284,2020-03-23,10.958065032958984
285,285,2020-03-24,12.343674659729004
286,286,2020-03-25,13.70211124420166
287,287,2020-03-26,14.390388488769531
288,288,2020-03-27,14.761693000793455
289,289,2020-03-30,14.698296546936035
290,290,2020-03-31,13.991912841796877
291,291,2020-04-01,12.78742790222168
292,292,2020-04-02,12.796486854553224
293,293,2020-04-03,12.171606063842772
294,294,2020-04-06,13.856067657470703
295,295,2020-04-07,14.010025024414062
296,296,2020-04-08,15.23261833190918
297,297,2020-04-09,16.12918472290039
298,298,2020-04-13,15.296011924743652
299,299,2020-04-14,15.395633697509766
300,300,2020-04-15,14.372273445129396
301,301,2020-04-16,14.29982566833496
302,302,2020-04-17,14.969985008239746
303,303,2020-04-20,14.263601303100586
304,304,2020-04-21,14.046250343322754
305,305,2020-04-22,14.66207504272461
306,306,2020-04-23,14.87036418914795
307,307,2020-04-24,15.10583209991455
308,308,2020-04-27,15.685431480407717
309,309,2020-04-28,15.766938209533691
310,310,2020-04-29,16.0205078125
311,311,2020-04-30,15.422801971435549
312,312,2020-05-01,14.906594276428224
313,313,2020-05-04,14.81602954864502
314,314,2020-05-05,14.843198776245115
315,315,2020-05-06,14.47189235687256
316,316,2020-05-07,16.12918472290039
317,317,2020-05-08,16.835575103759766
318,318,2020-05-11,16.46426773071289
319,319,2020-05-12,16.111072540283203
320,320,2020-05-13,15.30506992340088
321,321,2020-05-14,15.649208068847656
322,322,2020-05-15,15.214506149291992
323,323,2020-05-18,15.839388847351074
324,324,2020-05-19,15.431857109069824
325,325,2020-05-20,15.45926570892334
326,326,2020-05-21,15.31307888031006
327,327,2020-05-22,15.45926570892334
328,328,2020-05-26,15.980058670043944
329,329,2020-05-27,15.9891939163208
330,330,2020-05-28,16.46430206298828
331,331,2020-05-29,16.245023727416992
332,332,2020-06-01,16.491710662841797
333,333,2020-06-02,16.537395477294922
334,334,2020-06-03,16.866315841674805
335,335,2020-06-04,16.491710662841797
336,336,2020-06-05,16.674448013305664
337,337,2020-06-08,17.441926956176758
338,338,2020-06-09,17.021638870239258
339,339,2020-06-10,16.802356719970703
340,340,2020-06-11,16.235881805419922
341,341,2020-06-12,16.446027755737305
342,342,2020-06-15,16.692720413208008
343,343,2020-06-16,16.802356719970703
344,344,2020-06-17,16.866315841674805
345,345,2020-06-18,16.765817642211914
346,346,2020-06-19,16.254154205322266
347,347,2020-06-22,16.491710662841797
348,348,2020-06-23,16.61048698425293
349,349,2020-06-24,16.747539520263672
350,350,2020-06-25,16.58308219909668
351,351,2020-06-26,16.171926498413086
352,352,2020-06-29,17.012500762939453
353,353,2020-06-30,17.058185577392578
354,354,2020-07-01,17.606388092041016
355,355,2020-07-02,17.779985427856445
356,356,2020-07-06,17.90789794921875
357,357,2020-07-07,17.807390213012695
358,358,2020-07-08,17.66120719909668
359,359,2020-07-09,17.314014434814453
360,360,2020-07-10,17.606388092041016
361,361,2020-07-13,17.551565170288086
362,362,2020-07-14,17.61552619934082
363,363,2020-07-15,17.6337947845459
364,364,2020-07-16,17.624658584594727
365,365,2020-07-17,18.14544677734375
366,366,2020-07-20,17.524158477783203
367,367,2020-07-21,17.72516632080078
368,368,2020-07-22,18.28250312805176
369,369,2020-07-23,18.46523666381836
370,370,2020-07-24,18.035812377929688
371,371,2020-07-27,17.42365074157715
372,372,2020-07-28,17.679481506347656
373,373,2020-07-29,17.752573013305664
374,374,2020-07-30,17.478469848632812
375,375,2020-07-31,17.368831634521484
376,376,2020-08-03,17.652069091796875
377,377,2020-08-04,17.807390213012695
378,378,2020-08-05,17.37796974182129
379,379,2020-08-06,18.52005386352539
380,380,2020-08-07,18.647968292236328
381,381,2020-08-10,19.16876220703125
382,382,2020-08-11,18.83070373535156
383,383,2020-08-12,18.63883209228516
384,384,2020-08-13,18.949478149414062
385,385,2020-08-14,18.766742706298828
386,386,2020-08-17,18.867250442504883
387,387,2020-08-18,18.492647171020508
388,388,2020-08-19,18.639923095703125
389,389,2020-08-20,18.244112014770508
390,390,2020-08-21,18.216501235961918
391,391,2020-08-24,18.612306594848636
392,392,2020-08-25,18.419008255004883
393,393,2020-08-26,18.07842445373535
394,394,2020-08-27,18.188884735107425
395,395,2020-08-28,18.363779067993164
396,396,2020-08-31,18.474233627319336
397,397,2020-09-01,18.409801483154297
398,398,2020-09-02,18.82402229309082
399,399,2020-09-03,18.547870635986328
400,400,2020-09-04,18.290138244628903
401,401,2020-09-08,17.82989501953125
402,402,2020-09-09,17.977170944213867
403,403,2020-09-10,17.903533935546875
404,404,2020-09-11,17.903533935546875
405,405,2020-09-14,17.986377716064453
406,406,2020-09-15,17.49851417541504
407,407,2020-09-16,18.170473098754883
408,408,2020-09-17,17.75625228881836
409,409,2020-09-18,17.42487907409668
410,410,2020-09-21,17.397258758544922
411,411,2020-09-22,17.406463623046875
412,412,2020-09-23,17.360443115234375
413,413,2020-09-24,17.397258758544922
414,414,2020-09-25,17.480106353759766
415,415,2020-09-28,17.507720947265625
416,416,2020-09-29,17.48931121826172
417,417,2020-09-30,17.811481475830078
418,418,2020-10-01,17.857507705688477
419,419,2020-10-02,18.345365524291992
420,420,2020-10-05,18.584693908691406
421,421,2020-10-06,18.934478759765625
422,422,2020-10-07,19.008119583129883
423,423,2020-10-08,19.62484741210937
424,424,2020-10-09,19.670869827270508
425,425,2020-10-12,19.89179229736328
426,426,2020-10-13,19.16460227966309
427,427,2020-10-14,19.13699150085449
428,428,2020-10-15,19.256650924682617
429,429,2020-10-16,19.19222068786621
430,430,2020-10-19,19.14619445800781
431,431,2020-10-20,19.643259048461918
432,432,2020-10-21,19.81814765930176
433,433,2020-10-22,20.31521797180176
434,434,2020-10-23,20.462491989135746
435,435,2020-10-26,20.37044334411621
436,436,2020-10-27,20.55454444885254
437,437,2020-10-28,19.60643577575684
438,438,2020-10-29,19.772125244140625
439,439,2020-10-30,19.449954986572266
440,440,2020-11-02,19.762922286987305
441,441,2020-11-03,20.05747985839844
442,442,2020-11-04,19.84576416015625
443,443,2020-11-05,20.867509841918945
444,444,2020-11-06,21.04240226745605
445,445,2020-11-09,21.843231201171875
446,446,2020-11-10,22.183807373046875
447,447,2020-11-11,22.15619468688965
448,448,2020-11-12,21.57628631591797
449,449,2020-11-13,22.32188415527344
450,450,2020-11-16,23.09509658813477
451,451,2020-11-17,23.16873550415039
452,452,2020-11-18,21.99270248413086
453,453,2020-11-19,21.696382522583008
454,454,2020-11-20,21.724159240722656
455,455,2020-11-23,22.205686569213867
456,456,2020-11-24,22.55756950378418
457,457,2020-11-25,22.69647026062012
458,458,2020-11-27,22.28902244567871
459,459,2020-11-30,21.47413444519043
460,460,2020-12-01,21.140777587890625
461,461,2020-12-02,21.233375549316406
462,462,2020-12-03,21.103734970092773
463,463,2020-12-04,21.168556213378903
464,464,2020-12-07,21.427839279174805
465,465,2020-12-08,20.835187911987305
466,466,2020-12-09,20.585168838500977
467,467,2020-12-10,20.18698501586914
468,468,2020-12-11,20.14068603515625
469,469,2020-12-14,20.03882598876953
470,470,2020-12-15,20.59442901611328
471,471,2020-12-16,20.25181007385254
472,472,2020-12-17,20.261066436767575
473,473,2020-12-18,20.25181007385254
474,474,2020-12-21,19.49247932434082
475,475,2020-12-22,19.279497146606445
476,476,2020-12-23,19.9091854095459
477,477,2020-12-24,19.9832706451416
478,478,2020-12-28,19.82584381103516
479,479,2020-12-29,19.72397994995117
480,480,2020-12-30,19.835100173950195
481,481,2020-12-31,20.03882598876953
482,482,2021-01-04,19.761022567749023
483,483,2021-01-05,19.9740047454834
484,484,2021-01-06,20.32588768005371
485,485,2021-01-07,19.33505630493164
486,486,2021-01-08,19.17763328552246
487,487,2021-01-11,19.2517204284668
488,488,2021-01-12,19.168376922607425
489,489,2021-01-13,19.279497146606445
490,490,2021-01-14,19.307279586791992
491,491,2021-01-15,19.87214088439941
492,492,2021-01-19,20.085124969482425
493,493,2021-01-20,19.890661239624023
494,494,2021-01-21,20.085124969482425
495,495,2021-01-22,19.85362434387207
496,496,2021-01-25,20.06660461425781
497,497,2021-01-26,20.32588768005371
498,498,2021-01-27,19.316539764404297
499,499,2021-01-28,19.9832706451416
500,500,2021-01-29,19.529521942138672
501,501,2021-02-01,19.66842460632324
502,502,2021-02-02,19.9091854095459
503,503,2021-02-03,19.585079193115234
504,504,2021-02-04,19.844362258911133
505,505,2021-02-05,19.81658172607422
506,506,2021-02-08,19.47395896911621
507,507,2021-02-09,19.70545959472656
508,508,2021-02-10,19.87214088439941
509,509,2021-02-11,19.67767906188965
510,510,2021-02-12,19.79806137084961
511,511,2021-02-16,19.94622230529785
512,512,2021-02-17,20.08616828918457
513,513,2021-02-18,20.338054656982425
514,514,2021-02-19,19.992870330810547
515,515,2021-02-22,19.283836364746094
516,516,2021-02-23,19.38646507263184
517,517,2021-02-24,19.41444969177246
518,518,2021-02-25,18.4255313873291
519,519,2021-02-26,18.13632583618164
520,520,2021-03-01,18.285594940185547
521,521,2021-03-02,18.257606506347656
522,522,2021-03-03,18.145654678344727
523,523,2021-03-04,18.537487030029297
524,524,2021-03-05,19.27450942993164
525,525,2021-03-08,19.41444969177246
526,526,2021-03-09,19.498411178588867
527,527,2021-03-10,19.890249252319336
528,528,2021-03-11,19.862260818481445
529,529,2021-03-12,20.49665641784668
530,530,2021-03-15,21.05642318725586
531,531,2021-03-16,20.935138702392575
532,532,2021-03-17,20.776538848876957
533,533,2021-03-18,20.468669891357425
534,534,2021-03-19,20.767213821411133
535,535,2021-03-22,20.487329483032227
536,536,2021-03-23,20.41269302368164
537,537,2021-03-24,20.291410446166992
538,538,2021-03-25,20.804523468017575
539,539,2021-03-26,20.49665641784668
540,540,2021-03-29,21.13105773925781
541,541,2021-03-30,21.270998001098636
542,542,2021-03-31,21.13105773925781
543,543,2021-04-01,21.13105773925781
544,544,2021-04-05,21.401609420776367
545,545,2021-04-06,21.681489944458008
546,546,2021-04-07,21.793441772460938
547,547,2021-04-08,21.67215919494629
548,548,2021-04-09,21.681489944458008
549,549,2021-04-12,21.7747859954834
550,550,2021-04-13,22.073326110839844
551,551,2021-04-14,22.11996841430664
552,552,2021-04-15,22.43717193603516
553,553,2021-04-16,22.446495056152344
554,554,2021-04-19,22.18527603149414
555,555,2021-04-20,22.6050968170166
556,556,2021-04-21,22.661075592041016
557,557,2021-04-22,22.54912376403809
558,558,2021-04-23,22.51180076599121
559,559,2021-04-26,22.38119506835937
560,560,2021-04-27,22.213266372680664
561,561,2021-04-28,22.33454704284668
562,562,2021-04-29,22.86631965637207
563,563,2021-04-30,22.8476619720459
564,564,2021-05-03,22.78235626220703
565,565,2021-05-04,22.91296768188477
566,566,2021-05-05,22.651744842529297
567,567,2021-05-06,22.745037078857425
568,568,2021-05-07,22.8476619720459
569,569,2021-05-10,22.856992721557617
570,570,2021-05-11,22.353199005126957
571,571,2021-05-12,22.06399345397949
572,572,2021-05-13,22.82900047302246
573,573,2021-05-14,23.342119216918945
574,574,2021-05-17,23.35144805908203
575,575,2021-05-18,23.0435791015625
576,576,2021-05-19,22.98723793029785
577,577,2021-05-20,23.193822860717773
578,578,2021-05-21,23.20321273803711
579,579,2021-05-24,23.503698348999023
580,580,2021-05-25,23.419189453125
581,581,2021-05-26,23.57882308959961
582,582,2021-05-27,23.550649642944336
583,583,2021-05-28,23.75723648071289
584,584,2021-06-01,23.57882308959961
585,585,2021-06-02,23.56003761291504
586,586,2021-06-03,23.84174919128418
587,587,2021-06-04,23.85113525390625
588,588,2021-06-07,24.020158767700195
589,589,2021-06-08,23.90747833251953
590,590,2021-06-09,24.19857788085937
591,591,2021-06-10,24.367599487304688
592,592,2021-06-11,24.555402755737305
593,593,2021-06-14,24.39576911926269
594,594,2021-06-15,24.4051570892334
595,595,2021-06-16,23.97321128845215
596,596,2021-06-17,23.794797897338867
597,597,2021-06-18,23.128093719482425
598,598,2021-06-21,23.419189453125
599,599,2021-06-22,23.278339385986328
600,600,2021-06-23,23.193822860717773
601,601,2021-06-24,23.01540756225586
602,602,2021-06-25,23.24077415466309
603,603,2021-06-28,23.128093719482425
604,604,2021-06-29,22.996627807617188
605,605,2021-06-30,23.024799346923828
606,606,2021-07-01,23.22199249267578
607,607,2021-07-02,23.391021728515625
608,608,2021-07-06,23.37223625183105
609,609,2021-07-07,23.484920501708984
610,610,2021-07-08,23.719675064086918
611,611,2021-07-09,23.916872024536133
612,612,2021-07-12,23.6727237701416
613,613,2021-07-13,23.17504119873047
614,614,2021-07-14,23.25955390930176
615,615,2021-07-15,23.77601623535156
616,616,2021-07-16,24.029550552368164
617,617,2021-07-19,23.35345458984375
618,618,2021-07-20,23.700891494750977
619,619,2021-07-21,23.635164260864254
620,620,2021-07-22,23.503698348999023
621,621,2021-07-23,23.644554138183597
622,622,2021-07-26,23.804187774658203
623,623,2021-07-27,24.12345123291016
624,624,2021-07-28,24.09528160095215
625,625,2021-07-29,24.23613548278809
626,626,2021-07-30,23.90747833251953
627,627,2021-08-02,23.99199104309082
628,628,2021-08-03,24.29248046875
629,629,2021-08-04,24.13284492492676
630,630,2021-08-05,24.639911651611328
631,631,2021-08-06,24.865280151367188
632,632,2021-08-09,24.92162132263184
633,633,2021-08-10,24.99674224853516
634,634,2021-08-11,25.17515563964844
635,635,2021-08-12,25.11881256103516
636,636,2021-08-13,25.259666442871094
637,637,2021-08-16,25.15637588500977
638,638,2021-08-17,25.212718963623047
639,639,2021-08-18,24.93876838684082
640,640,2021-08-19,24.485336303710938
641,641,2021-08-20,24.8820915222168
642,642,2021-08-23,24.73094749450684
643,643,2021-08-24,24.409765243530277
644,644,2021-08-25,24.29640769958496
645,645,2021-08-26,23.96578025817871
646,646,2021-08-27,24.20194435119629
647,647,2021-08-30,23.97522354125977
648,648,2021-08-31,23.70127487182617
649,649,2021-09-01,24.0980281829834
650,650,2021-09-02,24.34364318847656
651,651,2021-09-03,24.50423240661621
652,652,2021-09-07,24.371976852416992
653,653,2021-09-08,25.004892349243164
654,654,2021-09-09,25.08991432189941
655,655,2021-09-10,24.768728256225582
656,656,2021-09-13,24.712055206298828
657,657,2021-09-14,24.239727020263672
658,658,2021-09-15,23.71072196960449
659,659,2021-09-16,23.266740798950195
660,660,2021-09-17,23.077810287475582
661,661,2021-09-20,23.342309951782227
662,662,2021-09-21,23.54068946838379
663,663,2021-09-22,23.200613021850582
664,664,2021-09-23,23.42732810974121
665,665,2021-09-24,24.003564834594727
666,666,2021-09-27,24.01301002502441
667,667,2021-09-28,23.569026947021484
668,668,2021-09-29,23.72017288208008
669,669,2021-09-30,23.238399505615234
670,670,2021-10-01,23.521791458129883
671,671,2021-10-04,24.07913589477539
672,672,2021-10-05,24.06024742126465
673,673,2021-10-06,24.362529754638672
674,674,2021-10-07,24.154708862304688
675,675,2021-10-08,24.126371383666992
676,676,2021-10-11,24.126371383666992
677,677,2021-10-12,24.59869384765625
678,678,2021-10-13,24.46644401550293
679,679,2021-10-14,25.0993595123291
680,680,2021-10-15,25.26939392089844
681,681,2021-10-18,24.740392684936523
682,682,2021-10-19,24.712055206298828
683,683,2021-10-20,25.15603828430176
684,684,2021-10-21,25.04268264770508
685,685,2021-10-22,25.071020126342773
686,686,2021-10-25,25.28829002380371
687,687,2021-10-26,25.20327377319336
688,688,2021-10-27,24.85375022888184
689,689,2021-10-28,24.834861755371094
690,690,2021-10-29,24.59869384765625
691,691,2021-11-01,24.834861755371094
692,692,2021-11-02,24.740392684936523
693,693,2021-11-03,24.834861755371094
694,694,2021-11-04,25.033233642578125
695,695,2021-11-05,25.193824768066406
696,696,2021-11-08,25.05212783813477
697,697,2021-11-09,25.05212783813477
698,698,2021-11-10,25.10880851745605
699,699,2021-11-11,25.28829002380371
700,700,2021-11-12,25.12769889831543
701,701,2021-11-15,25.458324432373047
702,702,2021-11-16,25.29773712158203
703,703,2021-11-17,25.383298873901367
704,704,2021-11-18,25.11710548400879
705,705,2021-11-19,25.240692138671875
706,706,2021-11-22,25.30724334716797
707,707,2021-11-23,25.29773712158203
708,708,2021-11-24,25.44984436035156
709,709,2021-11-26,24.93647575378418
710,710,2021-11-29,25.27872085571289
711,711,2021-11-30,24.63225555419922
712,712,2021-12-01,24.489654541015625
713,713,2021-12-02,24.926965713500977
714,714,2021-12-03,25.620967864990234
715,715,2021-12-06,26.35299301147461
716,716,2021-12-07,26.505104064941406
717,717,2021-12-08,26.267433166503903
718,718,2021-12-09,26.18187713623047
719,719,2021-12-10,26.4955997467041
720,720,2021-12-13,26.61918830871582
721,721,2021-12-14,26.44806480407715
722,722,2021-12-15,26.70475006103516
723,723,2021-12-16,26.600175857543945
724,724,2021-12-17,25.649490356445312
725,725,2021-12-20,25.66850471496582
726,726,2021-12-21,25.953710556030277
727,727,2021-12-22,26.124832153320312
728,728,2021-12-23,26.16285896301269
729,729,2021-12-27,26.21990203857422
730,730,2021-12-28,26.476585388183597
731,731,2021-12-29,26.5716552734375
732,732,2021-12-30,26.45757293701172
733,733,2021-12-31,26.53362846374512
