,Unnamed: 0.1,Unnamed: 0,Date,SRE,SRE_6m,SRE_12m
132,132,132,2019-08-14,51.90640640258789,50.83601760864258,52.95022964477539
133,133,133,2019-08-15,52.58584213256836,51.30289459228516,51.80012893676758
134,134,134,2019-08-16,52.71491241455078,51.89122772216797,51.40536880493164
135,135,135,2019-08-19,53.00336456298828,52.25940704345703,51.50025939941406
136,136,136,2019-08-20,53.01095581054688,52.05443954467773,51.50025939941406
137,137,137,2019-08-21,53.45505905151367,52.1341552734375,50.14898300170898
138,138,138,2019-08-22,53.18936920166016,51.90640640258789,50.83601760864258
139,139,139,2019-08-23,52.76423645019531,52.58584213256836,51.30289459228516
140,140,140,2019-08-26,53.81945037841797,52.71491241455078,51.89122772216797
141,141,141,2019-08-27,53.68279647827149,53.00336456298828,52.25940704345703
142,142,142,2019-08-28,53.89915084838867,53.01095581054688,52.05443954467773
143,143,143,2019-08-29,53.99026107788086,53.45505905151367,52.1341552734375
144,144,144,2019-08-30,53.75872039794922,53.18936920166016,51.90640640258789
145,145,145,2019-09-03,54.4685173034668,52.76423645019531,52.58584213256836
146,146,146,2019-09-04,54.658302307128906,53.81945037841797,52.71491241455078
147,147,147,2019-09-05,53.83463287353516,53.68279647827149,53.00336456298828
148,148,148,2019-09-06,53.89915084838867,53.89915084838867,53.01095581054688
149,149,149,2019-09-09,53.52338409423828,53.99026107788086,53.45505905151367
150,150,150,2019-09-10,53.811859130859375,53.75872039794922,53.18936920166016
151,151,151,2019-09-11,54.37742233276367,54.4685173034668,52.76423645019531
152,152,152,2019-09-12,54.52924728393555,54.658302307128906,53.81945037841797
153,153,153,2019-09-13,53.78528594970703,53.83463287353516,53.68279647827149
154,154,154,2019-09-16,53.80427169799805,53.89915084838867,53.89915084838867
155,155,155,2019-09-17,54.293907165527344,53.52338409423828,53.99026107788086
156,156,156,2019-09-18,53.21592330932617,53.811859130859375,53.75872039794922
157,157,157,2019-09-19,54.19585037231445,54.37742233276367,54.4685173034668
158,158,158,2019-09-20,54.73854446411133,54.52924728393555,54.658302307128906
159,159,159,2019-09-23,54.60383224487305,53.78528594970703,53.83463287353516
160,160,160,2019-09-24,55.51601791381836,53.80427169799805,53.89915084838867
161,161,161,2019-09-25,55.42748260498047,54.293907165527344,53.52338409423828
162,162,162,2019-09-26,55.7046012878418,53.21592330932617,53.811859130859375
163,163,163,2019-09-27,55.60838317871094,54.19585037231445,54.37742233276367
164,164,164,2019-09-30,56.813079833984375,54.73854446411133,54.52924728393555
165,165,165,2019-10-01,56.22420883178711,54.60383224487305,53.78528594970703
166,166,166,2019-10-02,55.31972503662109,55.51601791381836,53.80427169799805
167,167,167,2019-10-03,56.06256103515625,55.42748260498047,54.293907165527344
168,168,168,2019-10-04,56.66681289672852,55.7046012878418,53.21592330932617
169,169,169,2019-10-07,56.358917236328125,55.60838317871094,54.19585037231445
170,170,170,2019-10-08,56.15877532958984,56.813079833984375,54.73854446411133
171,171,171,2019-10-09,56.43974304199219,56.22420883178711,54.60383224487305
172,172,172,2019-10-10,56.35121154785156,55.31972503662109,55.51601791381836
173,173,173,2019-10-11,55.99711608886719,56.06256103515625,55.42748260498047
174,174,174,2019-10-14,55.97402191162109,56.66681289672852,55.7046012878418
175,175,175,2019-10-15,55.80851364135742,56.358917236328125,55.60838317871094
176,176,176,2019-10-16,55.75079727172852,56.15877532958984,56.813079833984375
177,177,177,2019-10-17,55.79312515258789,56.43974304199219,56.22420883178711
178,178,178,2019-10-18,56.28193283081055,56.35121154785156,55.31972503662109
179,179,179,2019-10-21,56.37815856933594,55.99711608886719,56.06256103515625
180,180,180,2019-10-22,56.532108306884766,55.97402191162109,56.66681289672852
181,181,181,2019-10-23,56.96318435668945,55.80851364135742,56.358917236328125
182,182,182,2019-10-24,56.98627471923828,55.75079727172852,56.15877532958984
183,183,183,2019-10-25,55.412086486816406,55.79312515258789,56.43974304199219
184,184,184,2019-10-28,54.33440399169922,56.28193283081055,56.35121154785156
185,185,185,2019-10-29,54.34595489501953,56.37815856933594,55.99711608886719
186,186,186,2019-10-30,54.48451232910156,56.532108306884766,55.97402191162109
187,187,187,2019-10-31,55.61992645263672,56.96318435668945,55.80851364135742
188,188,188,2019-11-01,56.689903259277344,56.98627471923828,55.75079727172852
189,189,189,2019-11-04,56.13182830810547,55.412086486816406,55.79312515258789
190,190,190,2019-11-05,55.17346954345703,54.33440399169922,56.28193283081055
191,191,191,2019-11-06,55.12343215942383,54.34595489501953,56.37815856933594
192,192,192,2019-11-07,54.69620132446289,54.48451232910156,56.532108306884766
193,193,193,2019-11-08,54.70004653930664,55.61992645263672,56.96318435668945
194,194,194,2019-11-11,54.78087615966797,56.689903259277344,56.98627471923828
195,195,195,2019-11-12,55.78157424926758,56.13182830810547,55.412086486816406
196,196,196,2019-11-13,56.52057647705078,55.17346954345703,54.33440399169922
197,197,197,2019-11-14,55.98942184448242,55.12343215942383,54.34595489501953
198,198,198,2019-11-15,56.243438720703125,54.69620132446289,54.48451232910156
199,199,199,2019-11-18,56.82078170776367,54.70004653930664,55.61992645263672
200,200,200,2019-11-19,56.65913009643555,54.78087615966797,56.689903259277344
201,201,201,2019-11-20,56.909305572509766,55.78157424926758,56.13182830810547
202,202,202,2019-11-21,56.50133514404297,56.52057647705078,55.17346954345703
203,203,203,2019-11-22,56.4243392944336,55.98942184448242,55.12343215942383
204,204,204,2019-11-25,56.335819244384766,56.243438720703125,54.69620132446289
205,205,205,2019-11-26,56.53596115112305,56.82078170776367,54.70004653930664
206,206,206,2019-11-27,56.79383850097656,56.65913009643555,54.78087615966797
207,207,207,2019-11-29,56.68220520019531,56.909305572509766,55.78157424926758
208,208,208,2019-12-02,56.35121154785156,56.50133514404297,56.52057647705078
209,209,209,2019-12-03,56.932395935058594,56.4243392944336,55.98942184448242
210,210,210,2019-12-04,56.8015251159668,56.335819244384766,56.243438720703125
211,211,211,2019-12-05,56.728397369384766,56.53596115112305,56.82078170776367
212,212,212,2019-12-06,56.13182830810547,56.79383850097656,56.65913009643555
213,213,213,2019-12-09,56.12797546386719,56.68220520019531,56.909305572509766
214,214,214,2019-12-10,56.7630500793457,56.35121154785156,56.50133514404297
215,215,215,2019-12-11,57.259544372558594,56.932395935058594,56.4243392944336
216,216,216,2019-12-12,56.53596115112305,56.8015251159668,56.335819244384766
217,217,217,2019-12-13,57.26338577270508,56.728397369384766,56.53596115112305
218,218,218,2019-12-16,57.97927474975586,56.13182830810547,56.79383850097656
219,219,219,2019-12-17,57.77915191650391,56.12797546386719,56.68220520019531
220,220,220,2019-12-18,58.364166259765625,56.7630500793457,56.35121154785156
221,221,221,2019-12-19,58.5142822265625,57.259544372558594,56.932395935058594
222,222,222,2019-12-20,58.264102935791016,56.53596115112305,56.8015251159668
223,223,223,2019-12-23,57.94847869873047,57.26338577270508,56.728397369384766
224,224,224,2019-12-24,57.98312377929688,57.97927474975586,56.13182830810547
225,225,225,2019-12-26,58.35647201538086,57.77915191650391,56.12797546386719
226,226,226,2019-12-27,58.81884765625,58.364166259765625,56.7630500793457
227,227,227,2019-12-30,58.8890266418457,58.5142822265625,57.259544372558594
228,228,228,2019-12-31,59.056671142578125,58.264102935791016,56.53596115112305
229,229,229,2020-01-02,58.13659286499024,57.94847869873047,57.26338577270508
230,230,230,2020-01-03,57.60637664794922,57.98312377929688,57.97927474975586
231,231,231,2020-01-06,58.08980941772461,58.35647201538086,57.77915191650391
232,232,232,2020-01-07,58.04302215576172,58.81884765625,58.364166259765625
233,233,233,2020-01-08,58.44068145751953,58.8890266418457,58.5142822265625
234,234,234,2020-01-09,58.01963806152344,59.056671142578125,58.264102935791016
235,235,235,2020-01-10,58.3861083984375,58.13659286499024,57.94847869873047
236,236,236,2020-01-13,58.935813903808594,57.60637664794922,57.98312377929688
237,237,237,2020-01-14,58.955299377441406,58.08980941772461,58.35647201538086
238,238,238,2020-01-15,60.093711853027344,58.04302215576172,58.81884765625
239,239,239,2020-01-16,60.49917221069336,58.44068145751953,58.8890266418457
240,240,240,2020-01-17,61.28668594360352,58.01963806152344,59.056671142578125
241,241,241,2020-01-21,61.58299255371094,58.3861083984375,58.13659286499024
242,242,242,2020-01-22,61.42316055297852,58.935813903808594,57.60637664794922
243,243,243,2020-01-23,62.40171432495117,58.955299377441406,58.08980941772461
244,244,244,2020-01-24,62.28475570678711,60.093711853027344,58.04302215576172
245,245,245,2020-01-27,61.8091049194336,60.49917221069336,58.44068145751953
246,246,246,2020-01-28,62.308135986328125,61.28668594360352,58.01963806152344
247,247,247,2020-01-29,61.86369705200195,61.58299255371094,58.3861083984375
248,248,248,2020-01-30,62.8188591003418,61.42316055297852,58.935813903808594
249,249,249,2020-01-31,62.62781524658203,62.40171432495117,58.955299377441406
250,250,250,2020-02-03,62.79156494140625,62.28475570678711,60.093711853027344
251,251,251,2020-02-04,61.97673797607422,61.8091049194336,60.49917221069336
252,252,252,2020-02-05,62.00794219970703,62.308135986328125,61.28668594360352
253,253,253,2020-02-06,62.57324600219727,61.86369705200195,61.58299255371094
254,254,254,2020-02-07,61.828590393066406,62.8188591003418,61.42316055297852
255,255,255,2020-02-10,61.59078979492188,62.62781524658203,62.40171432495117
256,256,256,2020-02-11,61.81691360473633,62.79156494140625,62.28475570678711
257,257,257,2020-02-12,61.945560455322266,61.97673797607422,61.8091049194336
258,258,258,2020-02-13,61.988468170166016,62.00794219970703,62.308135986328125
259,259,259,2020-02-14,62.752586364746094,62.57324600219727,61.86369705200195
260,260,260,2020-02-18,62.72529220581055,61.828590393066406,62.8188591003418
261,261,261,2020-02-19,62.27303314208984,61.59078979492188,62.62781524658203
262,262,262,2020-02-20,62.33543395996094,61.81691360473633,62.79156494140625
263,263,263,2020-02-21,61.76621627807617,61.945560455322266,61.97673797607422
264,264,264,2020-02-24,60.10150909423828,61.988468170166016,62.00794219970703
265,265,265,2020-02-25,58.31203079223633,62.752586364746094,62.57324600219727
266,266,266,2020-02-26,57.2593879699707,62.72529220581055,61.828590393066406
267,267,267,2020-02-27,55.1346321105957,62.27303314208984,61.59078979492188
268,268,268,2020-02-28,54.49525451660156,62.33543395996094,61.81691360473633
269,269,269,2020-03-02,55.450416564941406,61.76621627807617,61.945560455322266
270,270,270,2020-03-03,54.97869110107422,60.10150909423828,61.988468170166016
271,271,271,2020-03-04,57.6375617980957,58.31203079223633,62.752586364746094
272,272,272,2020-03-05,55.26717376708984,57.2593879699707,62.72529220581055
273,273,273,2020-03-06,55.3100700378418,55.1346321105957,62.27303314208984
274,274,274,2020-03-09,49.80908203125,54.49525451660156,62.33543395996094
275,275,275,2020-03-10,50.91630172729492,55.450416564941406,61.76621627807617
276,276,276,2020-03-11,47.9338264465332,54.97869110107422,60.10150909423828
277,277,277,2020-03-12,40.65115737915039,57.6375617980957,58.31203079223633
278,278,278,2020-03-13,41.684303283691406,55.26717376708984,57.2593879699707
279,279,279,2020-03-16,34.5497932434082,55.3100700378418,55.1346321105957
280,280,280,2020-03-17,38.35486602783203,49.80908203125,54.49525451660156
281,281,281,2020-03-18,39.922122955322266,50.91630172729492,55.450416564941406
282,282,282,2020-03-19,39.79874038696289,47.9338264465332,54.97869110107422
283,283,283,2020-03-20,39.65546798706055,40.65115737915039,57.6375617980957
284,284,284,2020-03-23,37.17998504638672,41.684303283691406,55.26717376708984
285,285,285,2020-03-24,41.40263748168945,34.5497932434082,55.3100700378418
286,286,286,2020-03-25,45.37853240966797,38.35486602783203,49.80908203125
287,287,287,2020-03-26,49.19124984741211,39.922122955322266,50.91630172729492
288,288,288,2020-03-27,48.20821380615234,39.79874038696289,47.9338264465332
289,289,289,2020-03-30,47.754520416259766,39.65546798706055,40.65115737915039
290,290,290,2020-03-31,44.968597412109375,37.17998504638672,41.684303283691406
291,291,291,2020-04-01,41.27527618408203,41.40263748168945,34.5497932434082
292,292,292,2020-04-02,42.29015350341797,45.37853240966797,38.35486602783203
293,293,293,2020-04-03,41.502140045166016,49.19124984741211,39.922122955322266
294,294,294,2020-04-06,45.3864860534668,48.20821380615234,39.79874038696289
295,295,295,2020-04-07,46.433197021484375,47.754520416259766,39.65546798706055
296,296,296,2020-04-08,48.57437515258789,44.968597412109375,37.17998504638672
297,297,297,2020-04-09,51.94929504394531,41.27527618408203,41.40263748168945
298,298,298,2020-04-13,50.53644561767578,42.29015350341797,45.37853240966797
299,299,299,2020-04-14,50.91453170776367,41.502140045166016,49.19124984741211
300,300,300,2020-04-15,48.35945129394531,45.3864860534668,48.20821380615234
301,301,301,2020-04-16,46.74761962890625,46.433197021484375,47.754520416259766
302,302,302,2020-04-17,49.52555847167969,48.57437515258789,44.968597412109375
303,303,303,2020-04-20,48.78132247924805,51.94929504394531,41.27527618408203
304,304,304,2020-04-21,47.46796417236328,50.53644561767578,42.29015350341797
305,305,305,2020-04-22,49.21512222290039,50.91453170776367,41.502140045166016
306,306,306,2020-04-23,49.94742584228516,48.35945129394531,45.3864860534668
307,307,307,2020-04-24,50.53246688842773,46.74761962890625,46.433197021484375
308,308,308,2020-04-27,51.26078414916992,49.52555847167969,48.57437515258789
309,309,309,2020-04-28,50.52848815917969,48.78132247924805,51.94929504394531
310,310,310,2020-04-29,51.57121276855469,47.46796417236328,50.53644561767578
311,311,311,2020-04-30,49.290748596191406,49.21512222290039,50.91453170776367
312,312,312,2020-05-01,47.73063659667969,49.94742584228516,48.35945129394531
313,313,313,2020-05-04,49.39820861816406,50.53246688842773,46.74761962890625
314,314,314,2020-05-05,49.43800354003906,51.26078414916992,49.52555847167969
315,315,315,2020-05-06,48.56243133544922,50.52848815917969,48.78132247924805
316,316,316,2020-05-07,49.24298858642578,51.57121276855469,47.46796417236328
317,317,317,2020-05-08,49.441986083984375,49.290748596191406,49.21512222290039
318,318,318,2020-05-11,49.66883087158203,47.73063659667969,49.94742584228516
319,319,319,2020-05-12,48.31169128417969,49.39820861816406,50.53246688842773
320,320,320,2020-05-13,47.06201553344727,49.43800354003906,51.26078414916992
321,321,321,2020-05-14,47.89380645751953,48.56243133544922,50.52848815917969
322,322,322,2020-05-15,47.44010162353516,49.24298858642578,51.57121276855469
323,323,323,2020-05-18,49.35044860839844,49.441986083984375,49.290748596191406
324,324,324,2020-05-19,50.18621444702149,49.66883087158203,47.73063659667969
325,325,325,2020-05-20,48.809173583984375,48.31169128417969,49.39820861816406
326,326,326,2020-05-21,48.188323974609375,47.06201553344727,49.43800354003906
327,327,327,2020-05-22,49.27482223510742,47.89380645751953,48.56243133544922
328,328,328,2020-05-26,49.839969635009766,47.44010162353516,49.24298858642578
329,329,329,2020-05-27,49.70863342285156,49.35044860839844,49.441986083984375
330,330,330,2020-05-28,50.69962310791016,50.18621444702149,49.66883087158203
331,331,331,2020-05-29,50.26979446411133,48.809173583984375,48.31169128417969
332,332,332,2020-06-01,51.36824035644531,48.188323974609375,47.06201553344727
333,333,333,2020-06-02,51.86573028564453,49.27482223510742,47.89380645751953
334,334,334,2020-06-03,52.37514877319336,49.839969635009766,47.44010162353516
335,335,335,2020-06-04,51.256797790527344,49.70863342285156,49.35044860839844
336,336,336,2020-06-05,53.24673080444336,50.69962310791016,50.18621444702149
337,337,337,2020-06-08,53.64473342895508,50.26979446411133,48.809173583984375
338,338,338,2020-06-09,51.86173629760742,51.36824035644531,48.188323974609375
339,339,339,2020-06-10,51.16526794433594,51.86573028564453,49.27482223510742
340,340,340,2020-06-11,49.143497467041016,52.37514877319336,49.839969635009766
341,341,341,2020-06-12,49.37034606933594,51.256797790527344,49.70863342285156
342,342,342,2020-06-15,49.847930908203125,53.24673080444336,50.69962310791016
343,343,343,2020-06-16,49.49371719360352,53.64473342895508,50.26979446411133
344,344,344,2020-06-17,49.41810607910156,51.86173629760742,51.36824035644531
345,345,345,2020-06-18,49.57331466674805,51.16526794433594,51.86573028564453
346,346,346,2020-06-19,46.664024353027344,49.143497467041016,52.37514877319336
347,347,347,2020-06-22,47.53959655761719,49.37034606933594,51.256797790527344
348,348,348,2020-06-23,47.55154037475586,49.847930908203125,53.24673080444336
349,349,349,2020-06-24,47.77441787719727,49.49371719360352,53.64473342895508
350,350,350,2020-06-25,47.51924133300781,49.41810607910156,51.86173629760742
351,351,351,2020-06-26,45.61150360107422,49.57331466674805,51.16526794433594
352,352,352,2020-06-29,47.84326553344727,46.664024353027344,49.143497467041016
353,353,353,2020-06-30,47.482791900634766,47.53959655761719,49.37034606933594
354,354,354,2020-07-01,49.15155029296875,47.55154037475586,49.847930908203125
355,355,355,2020-07-02,48.9854850769043,47.77441787719727,49.49371719360352
356,356,356,2020-07-06,48.78701019287109,47.51924133300781,49.41810607910156
357,357,357,2020-07-07,47.69746017456055,45.61150360107422,49.57331466674805
358,358,358,2020-07-08,47.49088287353516,47.84326553344727,46.664024353027344
359,359,359,2020-07-09,47.10205841064453,47.482791900634766,47.53959655761719
360,360,360,2020-07-10,48.26856231689453,49.15155029296875,47.55154037475586
361,361,361,2020-07-13,48.6735954284668,48.9854850769043,47.77441787719727
362,362,362,2020-07-14,49.35002136230469,48.78701019287109,47.51924133300781
363,363,363,2020-07-15,49.88062286376953,47.69746017456055,45.61150360107422
364,364,364,2020-07-16,49.66999816894531,47.49088287353516,47.84326553344727
365,365,365,2020-07-17,50.55704116821289,47.10205841064453,47.482791900634766
366,366,366,2020-07-20,49.66595077514648,48.26856231689453,49.15155029296875
367,367,367,2020-07-21,50.743350982666016,48.6735954284668,48.9854850769043
368,368,368,2020-07-22,51.79645538330078,49.35002136230469,48.78701019287109
369,369,369,2020-07-23,51.577735900878906,49.88062286376953,47.69746017456055
370,370,370,2020-07-24,50.88107299804688,49.66999816894531,47.49088287353516
371,371,371,2020-07-27,49.81176376342773,50.55704116821289,47.10205841064453
372,372,372,2020-07-28,50.48817825317383,49.66595077514648,48.26856231689453
373,373,373,2020-07-29,50.63399505615234,50.743350982666016,48.6735954284668
374,374,374,2020-07-30,50.12364196777344,51.79645538330078,49.35002136230469
375,375,375,2020-07-31,50.411224365234375,51.577735900878906,49.88062286376953
376,376,376,2020-08-03,50.24110412597656,50.88107299804688,49.66999816894531
377,377,377,2020-08-04,50.63804244995117,49.81176376342773,50.55704116821289
378,378,378,2020-08-05,51.4521713256836,50.48817825317383,49.66595077514648
