,Date,DD
0,2019-02-04 00:00:00-05:00,68.6075210571289
1,2019-02-05 00:00:00-05:00,70.06671142578125
2,2019-02-06 00:00:00-05:00,68.71082305908203
3,2019-02-07 00:00:00-05:00,67.38076782226562
4,2019-02-08 00:00:00-05:00,66.77386474609375
5,2019-02-11 00:00:00-05:00,67.14832305908203
6,2019-02-12 00:00:00-05:00,68.9045181274414
7,2019-02-13 00:00:00-05:00,68.62042999267578
8,2019-02-14 00:00:00-05:00,68.0006103515625
9,2019-02-15 00:00:00-05:00,70.0408706665039
10,2019-02-19 00:00:00-05:00,70.49283599853516
11,2019-02-20 00:00:00-05:00,72.6235122680664
12,2019-02-21 00:00:00-05:00,71.3580093383789
13,2019-02-22 00:00:00-05:00,70.9835205078125
14,2019-02-25 00:00:00-05:00,72.41690826416016
15,2019-02-26 00:00:00-05:00,72.15861511230469
16,2019-02-27 00:00:00-05:00,71.14450073242188
17,2019-02-28 00:00:00-05:00,69.20729064941406
18,2019-03-01 00:00:00-05:00,69.35028076171875
19,2019-03-04 00:00:00-05:00,70.53343200683594
20,2019-03-05 00:00:00-05:00,69.79235076904297
21,2019-03-06 00:00:00-05:00,70.81946563720703
22,2019-03-07 00:00:00-05:00,70.88447570800781
23,2019-03-08 00:00:00-05:00,71.0925064086914
24,2019-03-11 00:00:00-04:00,72.26264953613281
25,2019-03-12 00:00:00-04:00,72.2496566772461
26,2019-03-13 00:00:00-04:00,72.6786880493164
27,2019-03-14 00:00:00-04:00,71.54755401611328
28,2019-03-15 00:00:00-04:00,71.87260437011719
29,2019-03-18 00:00:00-04:00,71.78157043457031
30,2019-03-19 00:00:00-04:00,71.6125717163086
31,2019-03-20 00:00:00-04:00,71.52156066894531
32,2019-03-21 00:00:00-04:00,72.7046890258789
33,2019-03-22 00:00:00-04:00,70.1043930053711
34,2019-03-25 00:00:00-04:00,69.25928497314453
35,2019-03-26 00:00:00-04:00,69.14226531982422
36,2019-03-27 00:00:00-04:00,68.46617889404297
37,2019-03-28 00:00:00-04:00,68.54419708251953
38,2019-03-29 00:00:00-04:00,69.3113021850586
39,2019-04-01 00:00:00-04:00,70.75444793701172
40,2019-04-02 00:00:00-04:00,70.54725646972656
41,2019-04-03 00:00:00-04:00,72.20993041992188
42,2019-04-04 00:00:00-04:00,73.04125213623047
43,2019-04-05 00:00:00-04:00,73.27325439453125
44,2019-04-08 00:00:00-04:00,73.73724365234375
45,2019-04-09 00:00:00-04:00,73.89192962646484
46,2019-04-10 00:00:00-04:00,74.4332504272461
47,2019-04-11 00:00:00-04:00,75.18724822998047
48,2019-04-12 00:00:00-04:00,76.30858612060547
49,2019-04-15 00:00:00-04:00,75.20659637451172
50,2019-04-16 00:00:00-04:00,75.6899185180664
51,2019-04-17 00:00:00-04:00,75.78657531738281
52,2019-04-18 00:00:00-04:00,75.3999252319336
53,2019-04-22 00:00:00-04:00,74.08525848388672
54,2019-04-23 00:00:00-04:00,74.00791931152344
55,2019-04-24 00:00:00-04:00,74.02725982666016
56,2019-04-25 00:00:00-04:00,72.6932601928711
57,2019-04-26 00:00:00-04:00,73.4665756225586
58,2019-04-29 00:00:00-04:00,73.38925170898438
59,2019-04-30 00:00:00-04:00,74.33659362792969
60,2019-05-01 00:00:00-04:00,72.13258361816406
61,2019-05-02 00:00:00-04:00,67.28104400634766
62,2019-05-03 00:00:00-04:00,67.70799255371094
63,2019-05-06 00:00:00-04:00,65.24339294433594
64,2019-05-07 00:00:00-04:00,62.371307373046875
65,2019-05-08 00:00:00-04:00,61.47863006591797
66,2019-05-09 00:00:00-04:00,60.139591217041016
67,2019-05-10 00:00:00-04:00,61.090492248535156
68,2019-05-13 00:00:00-04:00,58.68413543701172
69,2019-05-14 00:00:00-04:00,59.69326400756836
70,2019-05-15 00:00:00-04:00,58.41244888305664
71,2019-05-16 00:00:00-04:00,59.77088165283203
72,2019-05-17 00:00:00-04:00,60.100791931152344
73,2019-05-20 00:00:00-04:00,60.21722412109375
74,2019-05-21 00:00:00-04:00,62.0802116394043
75,2019-05-22 00:00:00-04:00,61.556251525878906
76,2019-05-23 00:00:00-04:00,60.04256820678711
77,2019-05-24 00:00:00-04:00,60.31426239013672
78,2019-05-28 00:00:00-04:00,59.712669372558594
79,2019-05-29 00:00:00-04:00,60.33365249633789
80,2019-05-30 00:00:00-04:00,60.4889030456543
81,2019-05-31 00:00:00-04:00,59.22750473022461
82,2019-06-03 00:00:00-04:00,69.77911376953125
83,2019-06-04 00:00:00-04:00,67.95439147949219
84,2019-06-05 00:00:00-04:00,68.6421127319336
85,2019-06-06 00:00:00-04:00,66.62482452392578
86,2019-06-07 00:00:00-04:00,67.5234375
87,2019-06-10 00:00:00-04:00,67.62429809570312
88,2019-06-11 00:00:00-04:00,67.60597229003906
89,2019-06-12 00:00:00-04:00,67.35839080810547
90,2019-06-13 00:00:00-04:00,68.6146011352539
91,2019-06-14 00:00:00-04:00,68.84384155273438
92,2019-06-17 00:00:00-04:00,68.54124450683594
93,2019-06-18 00:00:00-04:00,68.08277893066406
94,2019-06-19 00:00:00-04:00,66.9090805053711
95,2019-06-20 00:00:00-04:00,68.75214385986328
96,2019-06-21 00:00:00-04:00,68.44036865234375
97,2019-06-24 00:00:00-04:00,68.49539947509766
98,2019-06-25 00:00:00-04:00,67.97273254394531
99,2019-06-26 00:00:00-04:00,67.70682525634766
100,2019-06-27 00:00:00-04:00,67.6976547241211
101,2019-06-28 00:00:00-04:00,68.83464813232422
102,2019-07-01 00:00:00-04:00,69.5223388671875
103,2019-07-02 00:00:00-04:00,68.6237564086914
104,2019-07-03 00:00:00-04:00,68.0185775756836
105,2019-07-05 00:00:00-04:00,67.6151351928711
106,2019-07-08 00:00:00-04:00,66.12051391601562
107,2019-07-09 00:00:00-04:00,64.1857681274414
108,2019-07-10 00:00:00-04:00,63.864845275878906
109,2019-07-11 00:00:00-04:00,63.7273063659668
110,2019-07-12 00:00:00-04:00,65.57951354980469
111,2019-07-15 00:00:00-04:00,65.96463775634766
112,2019-07-16 00:00:00-04:00,66.31307983398438
113,2019-07-17 00:00:00-04:00,65.37779235839844
114,2019-07-18 00:00:00-04:00,65.63453674316406
115,2019-07-19 00:00:00-04:00,65.6253662109375
116,2019-07-22 00:00:00-04:00,65.99214172363281
117,2019-07-23 00:00:00-04:00,67.15665435791016
118,2019-07-24 00:00:00-04:00,68.0644302368164
119,2019-07-25 00:00:00-04:00,67.07414245605469
120,2019-07-26 00:00:00-04:00,67.12916564941406
121,2019-07-29 00:00:00-04:00,67.01910400390625
122,2019-07-30 00:00:00-04:00,67.58076477050781
123,2019-07-31 00:00:00-04:00,66.43907165527344
124,2019-08-01 00:00:00-04:00,66.00635528564453
125,2019-08-02 00:00:00-04:00,63.57563018798828
126,2019-08-05 00:00:00-04:00,60.822689056396484
127,2019-08-06 00:00:00-04:00,63.09685134887695
128,2019-08-07 00:00:00-04:00,64.23855590820312
129,2019-08-08 00:00:00-04:00,65.15005493164062
130,2019-08-09 00:00:00-04:00,63.566436767578125
131,2019-08-12 00:00:00-04:00,62.55363845825195
132,2019-08-13 00:00:00-04:00,63.05083465576172
133,2019-08-14 00:00:00-04:00,60.564884185791016
134,2019-08-15 00:00:00-04:00,60.00323486328125
135,2019-08-16 00:00:00-04:00,60.877933502197266
136,2019-08-19 00:00:00-04:00,62.08407211303711
137,2019-08-20 00:00:00-04:00,61.78022766113281
138,2019-08-21 00:00:00-04:00,62.38789749145508
139,2019-08-22 00:00:00-04:00,62.30504608154297
140,2019-08-23 00:00:00-04:00,60.767452239990234
141,2019-08-26 00:00:00-04:00,59.16538619995117
142,2019-08-27 00:00:00-04:00,58.88917541503906
143,2019-08-28 00:00:00-04:00,58.98124694824219
144,2019-08-29 00:00:00-04:00,60.555667877197266
145,2019-08-30 00:00:00-04:00,62.544410705566406
146,2019-09-03 00:00:00-04:00,62.10248947143555
147,2019-09-04 00:00:00-04:00,63.05083465576172
148,2019-09-05 00:00:00-04:00,63.47434997558594
149,2019-09-06 00:00:00-04:00,63.73215866088867
150,2019-09-09 00:00:00-04:00,64.91987609863281
151,2019-09-10 00:00:00-04:00,65.73931884765625
152,2019-09-11 00:00:00-04:00,65.87742614746094
153,2019-09-12 00:00:00-04:00,65.63803100585938
154,2019-09-13 00:00:00-04:00,67.70967102050781
155,2019-09-16 00:00:00-04:00,66.42063903808594
156,2019-09-17 00:00:00-04:00,65.6012191772461
157,2019-09-18 00:00:00-04:00,66.28254699707031
158,2019-09-19 00:00:00-04:00,65.4262924194336
159,2019-09-20 00:00:00-04:00,65.92346954345703
160,2019-09-23 00:00:00-04:00,65.29737091064453
161,2019-09-24 00:00:00-04:00,64.74493408203125
162,2019-09-25 00:00:00-04:00,65.28817749023438
163,2019-09-26 00:00:00-04:00,64.54239654541016
