,Date,L
235,2020-01-09 00:00:00-05:00,51.709197998046875
236,2020-01-10 00:00:00-05:00,51.08134460449219
237,2020-01-13 00:00:00-05:00,51.110782623291016
238,2020-01-14 00:00:00-05:00,51.042110443115234
239,2020-01-15 00:00:00-05:00,50.69875717163086
240,2020-01-16 00:00:00-05:00,51.1500129699707
241,2020-01-17 00:00:00-05:00,51.3952751159668
242,2020-01-21 00:00:00-05:00,50.52217483520508
243,2020-01-22 00:00:00-05:00,50.894954681396484
244,2020-01-23 00:00:00-05:00,50.482933044433594
245,2020-01-24 00:00:00-05:00,50.375022888183594
246,2020-01-27 00:00:00-05:00,49.82566452026367
247,2020-01-28 00:00:00-05:00,50.51236343383789
248,2020-01-29 00:00:00-05:00,50.688941955566406
249,2020-01-30 00:00:00-05:00,51.38546371459961
250,2020-01-31 00:00:00-05:00,50.473114013671875
251,2020-02-03 00:00:00-05:00,51.405094146728516
252,2020-02-04 00:00:00-05:00,51.72881317138672
253,2020-02-05 00:00:00-05:00,52.562686920166016
254,2020-02-06 00:00:00-05:00,52.297813415527344
255,2020-02-07 00:00:00-05:00,52.23894500732422
256,2020-02-10 00:00:00-05:00,54.750335693359375
257,2020-02-11 00:00:00-05:00,53.68103790283203
258,2020-02-12 00:00:00-05:00,52.90604019165039
259,2020-02-13 00:00:00-05:00,53.0335693359375
260,2020-02-14 00:00:00-05:00,53.16109085083008
261,2020-02-18 00:00:00-05:00,52.68040084838867
262,2020-02-19 00:00:00-05:00,52.690208435058594
263,2020-02-20 00:00:00-05:00,52.86679458618164
264,2020-02-21 00:00:00-05:00,52.611724853515625
265,2020-02-24 00:00:00-05:00,51.33641052246094
266,2020-02-25 00:00:00-05:00,49.46336364746094
267,2020-02-26 00:00:00-05:00,48.07847595214844
268,2020-02-27 00:00:00-05:00,45.38725280761719
269,2020-02-28 00:00:00-05:00,44.817588806152344
270,2020-03-02 00:00:00-05:00,47.82309341430664
271,2020-03-03 00:00:00-05:00,46.24176788330078
272,2020-03-04 00:00:00-05:00,47.6364860534668
273,2020-03-05 00:00:00-05:00,44.719364166259766
274,2020-03-06 00:00:00-05:00,43.39339828491211
275,2020-03-09 00:00:00-04:00,38.68867874145508
276,2020-03-10 00:00:00-04:00,42.41120147705078
277,2020-03-11 00:00:00-04:00,39.02262878417969
278,2020-03-12 00:00:00-04:00,32.599063873291016
279,2020-03-13 00:00:00-04:00,36.35104751586914
280,2020-03-16 00:00:00-04:00,32.824974060058594
281,2020-03-17 00:00:00-04:00,36.066226959228516
282,2020-03-18 00:00:00-04:00,33.97413635253906
283,2020-03-19 00:00:00-04:00,36.64571762084961
284,2020-03-20 00:00:00-04:00,30.703432083129883
285,2020-03-23 00:00:00-04:00,29.21049690246582
286,2020-03-24 00:00:00-04:00,33.139278411865234
287,2020-03-25 00:00:00-04:00,32.697296142578125
288,2020-03-26 00:00:00-04:00,34.779544830322266
289,2020-03-27 00:00:00-04:00,33.099998474121094
290,2020-03-30 00:00:00-04:00,34.79918670654297
291,2020-03-31 00:00:00-04:00,34.209861755371094
292,2020-04-01 00:00:00-04:00,32.04903793334961
293,2020-04-02 00:00:00-04:00,32.58925247192383
294,2020-04-03 00:00:00-04:00,32.1177978515625
295,2020-04-06 00:00:00-04:00,35.06438064575195
296,2020-04-07 00:00:00-04:00,35.624237060546875
297,2020-04-08 00:00:00-04:00,37.29397201538086
298,2020-04-09 00:00:00-04:00,38.7181510925293
299,2020-04-13 00:00:00-04:00,36.753753662109375
300,2020-04-14 00:00:00-04:00,36.753753662109375
301,2020-04-15 00:00:00-04:00,33.94468307495117
302,2020-04-16 00:00:00-04:00,33.394649505615234
303,2020-04-17 00:00:00-04:00,35.496551513671875
304,2020-04-20 00:00:00-04:00,34.34737777709961
305,2020-04-21 00:00:00-04:00,33.10981369018555
306,2020-04-22 00:00:00-04:00,33.16875076293945
307,2020-04-23 00:00:00-04:00,32.3338737487793
308,2020-04-24 00:00:00-04:00,31.823137283325195
309,2020-04-27 00:00:00-04:00,31.980295181274414
310,2020-04-28 00:00:00-04:00,33.5026969909668
311,2020-04-29 00:00:00-04:00,36.046573638916016
312,2020-04-30 00:00:00-04:00,34.04290008544922
313,2020-05-01 00:00:00-04:00,31.057025909423828
314,2020-05-04 00:00:00-04:00,31.194530487060547
315,2020-05-05 00:00:00-04:00,30.24180030822754
316,2020-05-06 00:00:00-04:00,29.151561737060547
317,2020-05-07 00:00:00-04:00,29.79981231689453
318,2020-05-08 00:00:00-04:00,30.46770668029785
319,2020-05-11 00:00:00-04:00,29.475685119628906
320,2020-05-12 00:00:00-04:00,29.072988510131836
321,2020-05-13 00:00:00-04:00,28.2872314453125
322,2020-05-14 00:00:00-04:00,28.572067260742188
323,2020-05-15 00:00:00-04:00,29.279245376586914
324,2020-05-18 00:00:00-04:00,31.08648681640625
325,2020-05-19 00:00:00-04:00,30.50699234008789
326,2020-05-20 00:00:00-04:00,31.616872787475586
327,2020-05-21 00:00:00-04:00,31.518653869628906
328,2020-05-22 00:00:00-04:00,31.341854095458984
329,2020-05-26 00:00:00-04:00,32.51594161987305
330,2020-05-27 00:00:00-04:00,33.69690704345703
331,2020-05-28 00:00:00-04:00,33.24419403076172
332,2020-05-29 00:00:00-04:00,32.712772369384766
333,2020-06-01 00:00:00-04:00,33.23435592651367
334,2020-06-02 00:00:00-04:00,34.09056091308594
335,2020-06-03 00:00:00-04:00,34.917232513427734
336,2020-06-04 00:00:00-04:00,35.92105484008789
337,2020-06-05 00:00:00-04:00,38.46013259887695
338,2020-06-08 00:00:00-04:00,39.31633377075195
339,2020-06-09 00:00:00-04:00,37.653133392333984
340,2020-06-10 00:00:00-04:00,35.59628677368164
341,2020-06-11 00:00:00-04:00,31.67941665649414
342,2020-06-12 00:00:00-04:00,32.496253967285156
343,2020-06-15 00:00:00-04:00,33.0473747253418
344,2020-06-16 00:00:00-04:00,33.38197326660156
345,2020-06-17 00:00:00-04:00,32.8702278137207
346,2020-06-18 00:00:00-04:00,33.34261703491211
347,2020-06-19 00:00:00-04:00,34.179134368896484
348,2020-06-22 00:00:00-04:00,33.51975631713867
349,2020-06-23 00:00:00-04:00,33.795310974121094
350,2020-06-24 00:00:00-04:00,32.64386749267578
351,2020-06-25 00:00:00-04:00,33.30323791503906
352,2020-06-26 00:00:00-04:00,32.28958511352539
353,2020-06-29 00:00:00-04:00,33.155616760253906
354,2020-06-30 00:00:00-04:00,33.746116638183594
355,2020-07-01 00:00:00-04:00,33.00801086425781
356,2020-07-02 00:00:00-04:00,33.155616760253906
357,2020-07-06 00:00:00-04:00,33.972469329833984
358,2020-07-07 00:00:00-04:00,33.13594055175781
359,2020-07-08 00:00:00-04:00,33.38197326660156
360,2020-07-09 00:00:00-04:00,32.29942321777344
361,2020-07-10 00:00:00-04:00,33.95277786254883
362,2020-07-13 00:00:00-04:00,34.12008285522461
363,2020-07-14 00:00:00-04:00,34.956600189208984
364,2020-07-15 00:00:00-04:00,35.47819519042969
365,2020-07-16 00:00:00-04:00,35.66517639160156
366,2020-07-17 00:00:00-04:00,35.59628677368164
367,2020-07-20 00:00:00-04:00,34.877864837646484
368,2020-07-21 00:00:00-04:00,35.871849060058594
369,2020-07-22 00:00:00-04:00,36.088356018066406
370,2020-07-23 00:00:00-04:00,36.47217559814453
371,2020-07-24 00:00:00-04:00,36.28518295288086
372,2020-07-27 00:00:00-04:00,35.70454788208008
373,2020-07-28 00:00:00-04:00,35.80295944213867
374,2020-07-29 00:00:00-04:00,36.77724838256836
375,2020-07-30 00:00:00-04:00,35.95057678222656
376,2020-07-31 00:00:00-04:00,35.832481384277344
377,2020-08-03 00:00:00-04:00,35.03533172607422
378,2020-08-04 00:00:00-04:00,34.81882095336914
379,2020-08-05 00:00:00-04:00,35.901371002197266
380,2020-08-06 00:00:00-04:00,35.9308967590332
381,2020-08-07 00:00:00-04:00,37.16107177734375
382,2020-08-10 00:00:00-04:00,37.98774719238281
383,2020-08-11 00:00:00-04:00,37.997589111328125
384,2020-08-12 00:00:00-04:00,37.5350456237793
385,2020-08-13 00:00:00-04:00,37.259483337402344
386,2020-08-14 00:00:00-04:00,37.013450622558594
387,2020-08-17 00:00:00-04:00,36.21630096435547
388,2020-08-18 00:00:00-04:00,35.85449981689453
389,2020-08-19 00:00:00-04:00,35.6967658996582
390,2020-08-20 00:00:00-04:00,35.10527420043945
391,2020-08-21 00:00:00-04:00,34.81938171386719
392,2020-08-24 00:00:00-04:00,36.09109878540039
393,2020-08-25 00:00:00-04:00,35.96293640136719
394,2020-08-26 00:00:00-04:00,35.39116287231445
395,2020-08-27 00:00:00-04:00,36.2586784362793
396,2020-08-28 00:00:00-04:00,36.396697998046875
397,2020-08-31 00:00:00-04:00,35.35172653198242
398,2020-09-01 00:00:00-04:00,35.65732955932617
399,2020-09-02 00:00:00-04:00,36.08123779296875
400,2020-09-03 00:00:00-04:00,36.1009521484375
401,2020-09-04 00:00:00-04:00,36.347412109375
402,2020-09-08 00:00:00-04:00,35.12498474121094
403,2020-09-09 00:00:00-04:00,35.30244064331055
404,2020-09-10 00:00:00-04:00,34.661651611328125
405,2020-09-11 00:00:00-04:00,34.77009201049805
406,2020-09-14 00:00:00-04:00,35.588321685791016
407,2020-09-15 00:00:00-04:00,34.88838195800781
408,2020-09-16 00:00:00-04:00,36.544578552246094
409,2020-09-17 00:00:00-04:00,36.465721130371094
410,2020-09-18 00:00:00-04:00,36.16995620727539
411,2020-09-21 00:00:00-04:00,34.32646560668945
412,2020-09-22 00:00:00-04:00,34.22788619995117
413,2020-09-23 00:00:00-04:00,33.06461715698242
414,2020-09-24 00:00:00-04:00,33.06461715698242
415,2020-09-25 00:00:00-04:00,33.20262145996094
416,2020-09-28 00:00:00-04:00,34.23774719238281
417,2020-09-29 00:00:00-04:00,33.71525573730469
418,2020-09-30 00:00:00-04:00,34.25746154785156
419,2020-10-01 00:00:00-04:00,34.36589813232422
420,2020-10-02 00:00:00-04:00,34.996829986572266
421,2020-10-05 00:00:00-04:00,35.63762283325195
422,2020-10-06 00:00:00-04:00,34.996829986572266
423,2020-10-07 00:00:00-04:00,35.588321685791016
424,2020-10-08 00:00:00-04:00,36.465721130371094
425,2020-10-09 00:00:00-04:00,36.455848693847656
426,2020-10-12 00:00:00-04:00,36.830474853515625
427,2020-10-13 00:00:00-04:00,35.37144470214844
428,2020-10-14 00:00:00-04:00,34.84895324707031
429,2020-10-15 00:00:00-04:00,35.13484191894531
430,2020-10-16 00:00:00-04:00,35.23343276977539
431,2020-10-19 00:00:00-04:00,34.44477081298828
432,2020-10-20 00:00:00-04:00,34.740516662597656
433,2020-10-21 00:00:00-04:00,35.09541320800781
434,2020-10-22 00:00:00-04:00,35.420738220214844
435,2020-10-23 00:00:00-04:00,35.71648025512695
436,2020-10-26 00:00:00-04:00,34.632076263427734
437,2020-10-27 00:00:00-04:00,33.66595458984375
438,2020-10-28 00:00:00-04:00,32.788578033447266
439,2020-10-29 00:00:00-04:00,33.73497009277344
440,2020-10-30 00:00:00-04:00,34.18845748901367
441,2020-11-02 00:00:00-05:00,36.8008918762207
442,2020-11-03 00:00:00-05:00,37.35295486450195
443,2020-11-04 00:00:00-05:00,35.8939323425293
444,2020-11-05 00:00:00-05:00,37.35295486450195
445,2020-11-06 00:00:00-05:00,37.15578842163086
446,2020-11-09 00:00:00-05:00,41.94690704345703
447,2020-11-10 00:00:00-05:00,41.75960159301758
448,2020-11-11 00:00:00-05:00,40.76390838623047
449,2020-11-12 00:00:00-05:00,40.468162536621094
450,2020-11-13 00:00:00-05:00,41.7004508972168
451,2020-11-16 00:00:00-05:00,43.011600494384766
452,2020-11-17 00:00:00-05:00,43.051029205322266
453,2020-11-18 00:00:00-05:00,42.45953369140625
454,2020-11-19 00:00:00-05:00,42.213077545166016
455,2020-11-20 00:00:00-05:00,41.80888748168945
456,2020-11-23 00:00:00-05:00,42.91301727294922
457,2020-11-24 00:00:00-05:00,44.317874908447266
458,2020-11-25 00:00:00-05:00,43.80450439453125
459,2020-11-27 00:00:00-05:00,42.85673904418945
460,2020-11-30 00:00:00-05:00,41.3758544921875
461,2020-12-01 00:00:00-05:00,42.017578125
462,2020-12-02 00:00:00-05:00,42.02744674682617
463,2020-12-03 00:00:00-05:00,42.07680892944336
464,2020-12-04 00:00:00-05:00,42.79750442504883
465,2020-12-07 00:00:00-05:00,42.215023040771484
466,2020-12-08 00:00:00-05:00,42.8172492980957
467,2020-12-09 00:00:00-05:00,42.60992431640625
468,2020-12-10 00:00:00-05:00,43.10354995727539
469,2020-12-11 00:00:00-05:00,43.10354995727539
470,2020-12-14 00:00:00-05:00,42.3236198425293
471,2020-12-15 00:00:00-05:00,43.765010833740234
472,2020-12-16 00:00:00-05:00,43.79463577270508
473,2020-12-17 00:00:00-05:00,43.843990325927734
474,2020-12-18 00:00:00-05:00,43.241764068603516
475,2020-12-21 00:00:00-05:00,43.21215057373047
476,2020-12-22 00:00:00-05:00,42.50132369995117
477,2020-12-23 00:00:00-05:00,43.53794479370117
478,2020-12-24 00:00:00-05:00,43.43921661376953
479,2020-12-28 00:00:00-05:00,43.85386657714844
480,2020-12-29 00:00:00-05:00,43.49845504760742
481,2020-12-30 00:00:00-05:00,43.85386657714844
482,2020-12-31 00:00:00-05:00,44.446224212646484
483,2021-01-04 00:00:00-05:00,43.83412551879883
484,2021-01-05 00:00:00-05:00,44.15004348754883
