,Unnamed: 0,Date,CVX
152,152,2019-09-12,100.4160385131836
153,153,2019-09-13,100.4822006225586
154,154,2019-09-16,102.64896392822266
155,155,2019-09-17,102.4587631225586
156,156,2019-09-18,102.6985855102539
157,157,2019-09-19,102.26854705810548
158,158,2019-09-20,102.81437683105467
159,159,2019-09-23,103.29405212402344
160,160,2019-09-24,102.33470153808594
161,161,2019-09-25,102.14450073242188
162,162,2019-09-26,99.37401580810548
163,163,2019-09-27,98.08385467529295
164,164,2019-09-30,98.08385467529295
165,165,2019-10-01,95.94188690185548
166,166,2019-10-02,92.8653793334961
167,167,2019-10-03,93.57662963867188
168,168,2019-10-04,94.15553283691406
169,169,2019-10-07,93.66761779785156
170,170,2019-10-08,92.38572692871094
171,171,2019-10-09,93.568359375
172,172,2019-10-10,94.76751708984376
173,173,2019-10-11,96.05767059326172
174,174,2019-10-14,96.08248138427734
175,175,2019-10-15,96.1899871826172
176,176,2019-10-16,95.19757080078124
177,177,2019-10-17,95.39607238769533
178,178,2019-10-18,94.89158630371094
179,179,2019-10-21,96.43809509277344
180,180,2019-10-22,97.42224884033205
181,181,2019-10-23,97.57112121582033
182,182,2019-10-24,97.24030303955078
183,183,2019-10-25,98.14173889160156
184,184,2019-10-28,97.98461151123048
185,185,2019-10-29,97.6951675415039
186,186,2019-10-30,96.23135375976562
187,187,2019-10-31,96.04940795898438
188,188,2019-11-01,96.10729217529295
189,189,2019-11-04,100.5400848388672
190,190,2019-11-05,100.8460922241211
191,191,2019-11-06,99.15898895263672
192,192,2019-11-07,100.80472564697266
193,193,2019-11-08,100.01078033447266
194,194,2019-11-11,99.91155242919922
195,195,2019-11-12,100.03560638427734
196,196,2019-11-13,101.12726593017578
197,197,2019-11-14,100.86260986328124
198,198,2019-11-15,100.75404357910156
199,199,2019-11-18,99.00855255126952
200,200,2019-11-19,97.25472259521484
201,201,2019-11-20,97.99801635742188
202,202,2019-11-21,99.1922836303711
203,203,2019-11-22,99.07536315917967
204,204,2019-11-25,98.86659240722656
205,205,2019-11-26,98.3738250732422
206,206,2019-11-27,98.60768127441406
207,207,2019-11-29,97.8226318359375
208,208,2019-12-02,97.54703521728516
209,209,2019-12-03,96.78703308105467
210,210,2019-12-04,97.66394805908205
211,211,2019-12-05,97.15450286865234
212,212,2019-12-06,98.5575714111328
213,213,2019-12-09,97.96461486816406
214,214,2019-12-10,98.45735168457033
215,215,2019-12-11,97.07100677490234
216,216,2019-12-12,99.22570037841795
217,217,2019-12-13,98.51581573486328
218,218,2019-12-16,99.68504333496094
219,219,2019-12-17,99.0503158569336
220,220,2019-12-18,99.00855255126952
221,221,2019-12-19,98.65779876708984
222,222,2019-12-20,99.95227813720705
223,223,2019-12-23,100.49515533447266
224,224,2019-12-24,100.50350952148438
225,225,2019-12-26,100.72064971923828
226,226,2019-12-27,100.47010040283205
227,227,2019-12-30,100.09426879882812
228,228,2019-12-31,100.64546966552734
229,229,2020-01-02,101.41383361816406
230,230,2020-01-03,101.06306457519533
231,231,2020-01-06,100.72064971923828
232,232,2020-01-07,99.43449401855467
233,233,2020-01-08,98.29867553710938
234,234,2020-01-09,98.14000701904295
235,235,2020-01-10,97.24637603759766
236,236,2020-01-13,97.43011474609376
237,237,2020-01-14,97.12944793701172
238,238,2020-01-15,96.98745727539062
239,239,2020-01-16,97.62218475341795
240,240,2020-01-17,96.5281219482422
241,241,2020-01-21,94.6323013305664
242,242,2020-01-22,94.28990173339844
243,243,2020-01-23,94.45692443847656
244,244,2020-01-24,93.41297149658205
245,245,2020-01-27,92.19361877441406
246,246,2020-01-28,92.80329132080078
247,247,2020-01-29,92.17691802978516
248,248,2020-01-30,93.03714752197266
249,249,2020-01-31,89.4793472290039
250,250,2020-02-03,88.7611312866211
251,251,2020-02-04,89.23715209960938
252,252,2020-02-05,92.10176849365234
253,253,2020-02-06,91.44197845458984
254,254,2020-02-07,90.9826431274414
255,255,2020-02-10,91.6925277709961
256,256,2020-02-11,92.87847137451172
257,257,2020-02-12,93.5716552734375
258,258,2020-02-13,93.2542953491211
259,259,2020-02-14,93.0092544555664
260,260,2020-02-18,93.14444732666016
261,261,2020-02-19,93.56690979003906
262,262,2020-02-20,92.78113555908205
263,263,2020-02-21,92.1052017211914
264,264,2020-02-24,88.47200012207031
265,265,2020-02-25,85.09232330322266
266,266,2020-02-26,82.83637237548828
267,267,2020-02-27,79.53272247314453
268,268,2020-02-28,78.86521911621094
269,269,2020-03-02,81.61123657226562
270,270,2020-03-03,79.75240325927734
271,271,2020-03-04,83.2503890991211
272,272,2020-03-05,82.1181869506836
273,273,2020-03-06,80.53819274902344
274,274,2020-03-09,68.1600341796875
275,275,2020-03-10,71.80166625976562
276,276,2020-03-11,70.15406036376953
277,277,2020-03-12,64.43392181396484
278,278,2020-03-13,70.48358154296875
279,279,2020-03-16,58.89122009277344
280,280,2020-03-17,59.72770690917969
281,281,2020-03-18,46.51308059692383
282,282,2020-03-19,48.490196228027344
283,283,2020-03-20,50.1800537109375
284,284,2020-03-23,45.811798095703125
285,285,2020-03-24,56.22970962524414
286,286,2020-03-25,58.52789688110352
287,287,2020-03-26,64.5353012084961
288,288,2020-03-27,58.113887786865234
289,289,2020-03-30,60.792293548583984
290,290,2020-03-31,61.22321319580078
291,291,2020-04-01,57.928001403808594
292,292,2020-04-02,64.31564331054688
293,293,2020-04-03,63.46225738525391
294,294,2020-04-06,67.9234619140625
295,295,2020-04-07,68.37126922607422
296,296,2020-04-08,72.6465835571289
297,297,2020-04-09,71.2355728149414
298,298,2020-04-13,71.74252319335938
299,299,2020-04-14,71.48904418945312
300,300,2020-04-15,69.69778442382812
301,301,2020-04-16,67.58549499511719
302,302,2020-04-17,73.65203857421875
303,303,2020-04-20,70.61031341552734
304,304,2020-04-21,68.97960662841797
305,305,2020-04-22,71.34541320800781
306,306,2020-04-23,73.33943176269531
307,307,2020-04-24,73.5168685913086
308,308,2020-04-27,75.79815673828125
309,309,2020-04-28,75.96714782714844
310,310,2020-04-29,79.94673919677734
311,311,2020-04-30,77.7330322265625
312,312,2020-05-01,75.57001495361328
313,313,2020-05-04,77.25988006591797
314,314,2020-05-05,78.48501586914062
315,315,2020-05-06,76.0854263305664
316,316,2020-05-07,78.2737808227539
317,317,2020-05-08,80.66490936279297
318,318,2020-05-11,78.89057922363281
319,319,2020-05-12,76.97260284423828
320,320,2020-05-13,74.94477844238281
321,321,2020-05-14,76.0854263305664
322,322,2020-05-15,75.33345794677734
323,323,2020-05-18,79.34574890136719
324,324,2020-05-19,76.83377075195312
325,325,2020-05-20,79.7315444946289
326,326,2020-05-21,78.90850067138672
327,327,2020-05-22,77.39959716796875
328,328,2020-05-26,79.98873901367188
329,329,2020-05-27,80.50314331054688
330,330,2020-05-28,77.90542602539062
331,331,2020-05-29,78.61702728271484
332,332,2020-06-01,79.55149841308594
333,333,2020-06-02,81.1804428100586
334,334,2020-06-03,83.31517028808594
335,335,2020-06-04,82.54357147216797
336,336,2020-06-05,86.4272689819336
337,337,2020-06-08,88.51057434082031
338,338,2020-06-09,87.0445556640625
339,339,2020-06-10,83.65809631347656
340,340,2020-06-11,76.61944580078125
341,341,2020-06-12,79.20857238769531
342,342,2020-06-15,78.21407318115234
343,343,2020-06-16,80.61459350585938
344,344,2020-06-17,78.4798355102539
345,345,2020-06-18,78.82276916503906
346,346,2020-06-19,77.6996841430664
347,347,2020-06-22,78.52269744873047
348,348,2020-06-23,78.39411926269531
349,349,2020-06-24,75.13626861572266
350,350,2020-06-25,76.48226928710938
351,351,2020-06-26,74.1246109008789
352,352,2020-06-29,75.1619873046875
353,353,2020-06-30,76.49942016601562
354,354,2020-07-01,75.1191177368164
355,355,2020-07-02,75.7106704711914
356,356,2020-07-06,75.93357849121094
357,357,2020-07-07,73.99601745605469
358,358,2020-07-08,74.03031158447266
359,359,2020-07-09,70.93534851074219
360,360,2020-07-10,73.07009887695312
361,361,2020-07-13,73.21585845947266
362,362,2020-07-14,75.74496459960938
363,363,2020-07-15,76.20792388916016
364,364,2020-07-16,75.75352478027344
365,365,2020-07-17,74.75045776367188
366,366,2020-07-20,73.1043930053711
367,367,2020-07-21,78.35124206542969
368,368,2020-07-22,78.05118560791016
369,369,2020-07-23,78.02545928955078
370,370,2020-07-24,77.27099609375
371,371,2020-07-27,78.05118560791016
372,372,2020-07-28,76.39653015136719
373,373,2020-07-29,77.21957397460938
374,374,2020-07-30,73.96170806884766
375,375,2020-07-31,71.96414947509766
376,376,2020-08-03,72.71002960205078
377,377,2020-08-04,74.15032196044922
378,378,2020-08-05,74.759033203125
379,379,2020-08-06,74.9905014038086
380,380,2020-08-07,74.41609954833984
381,381,2020-08-10,76.92807006835938
382,382,2020-08-11,76.83377075195312
383,383,2020-08-12,77.77682495117188
384,384,2020-08-13,77.00523376464844
385,385,2020-08-14,77.45960235595703
386,386,2020-08-17,77.81969451904297
387,387,2020-08-18,76.21076965332031
388,388,2020-08-19,75.13236999511719
389,389,2020-08-20,73.7582778930664
390,390,2020-08-21,73.99307250976562
391,391,2020-08-24,75.8368148803711
392,392,2020-08-25,74.90625
393,393,2020-08-26,73.73216247558594
394,394,2020-08-27,73.84522247314453
395,395,2020-08-28,74.4714126586914
396,396,2020-08-31,72.99292755126953
397,397,2020-09-01,72.25370025634766
398,398,2020-09-02,72.34935760498047
399,399,2020-09-03,71.5579605102539
400,400,2020-09-04,71.25354766845703
401,401,2020-09-08,68.67928314208984
402,402,2020-09-09,69.60114288330078
403,403,2020-09-10,67.96612548828125
404,404,2020-09-11,67.56608581542969
405,405,2020-09-14,67.21820831298828
406,406,2020-09-15,66.40069580078125
407,407,2020-09-16,68.32270050048828
408,408,2020-09-17,68.52274322509766
409,409,2020-09-18,68.01830291748047
410,410,2020-09-21,66.35721588134766
411,411,2020-09-22,65.68754577636719
412,412,2020-09-23,62.57405090332031
413,413,2020-09-24,62.44361877441406
414,414,2020-09-25,62.46971130371094
415,415,2020-09-28,64.29603576660156
416,416,2020-09-29,62.53058242797852
417,417,2020-09-30,62.6175537109375
418,418,2020-10-01,61.24344253540039
419,419,2020-10-02,61.91310501098633
420,420,2020-10-05,63.2263298034668
421,421,2020-10-06,62.87845230102539
422,422,2020-10-07,64.16558837890625
423,423,2020-10-08,65.4179458618164
424,424,2020-10-09,64.35693359375
425,425,2020-10-12,64.80047607421875
426,426,2020-10-13,63.83512496948242
427,427,2020-10-14,63.443756103515625
428,428,2020-10-15,63.930782318115234
429,429,2020-10-16,63.39157104492188
430,430,2020-10-19,61.99137115478516
431,431,2020-10-20,62.33924865722656
432,432,2020-10-21,61.634803771972656
433,433,2020-10-22,63.83512496948242
434,434,2020-10-23,63.11326599121094
435,435,2020-10-26,61.69567489624024
436,436,2020-10-27,60.45203399658203
437,437,2020-10-28,58.16474151611328
438,438,2020-10-29,59.83455276489258
439,439,2020-10-30,60.44332885742188
440,440,2020-11-02,62.74800109863281
441,441,2020-11-03,62.39142990112305
442,442,2020-11-04,62.417518615722656
443,443,2020-11-05,62.73931884765625
444,444,2020-11-06,61.878326416015625
445,445,2020-11-09,69.0532455444336
446,446,2020-11-10,72.24501037597656
447,447,2020-11-11,71.71448516845703
448,448,2020-11-12,70.15775299072266
449,449,2020-11-13,72.210205078125
450,450,2020-11-16,77.36747741699219
451,451,2020-11-17,76.81150817871094
452,452,2020-11-18,74.3758316040039
453,453,2020-11-19,75.65544891357422
454,454,2020-11-20,75.7083969116211
455,455,2020-11-23,80.33261108398438
456,456,2020-11-24,84.38322448730469
457,457,2020-11-25,81.31216430664062
458,458,2020-11-27,80.5797119140625
459,459,2020-11-30,76.93505096435547
460,460,2020-12-01,77.1733169555664
461,461,2020-12-02,79.30892944335938
462,462,2020-12-03,79.24714660644531
463,463,2020-12-04,82.31819915771484
464,464,2020-12-07,80.09435272216797
465,465,2020-12-08,80.78267669677734
466,466,2020-12-09,79.81194305419922
467,467,2020-12-10,82.3799819946289
468,468,2020-12-11,81.58573913574219
469,469,2020-12-14,78.9294662475586
470,470,2020-12-15,78.8676986694336
471,471,2020-12-16,78.2676010131836
472,472,2020-12-17,78.02050018310547
473,473,2020-12-18,76.94386291503906
474,474,2020-12-21,75.97314453125
475,475,2020-12-22,74.44644165039062
476,476,2020-12-23,75.6201400756836
477,477,2020-12-24,75.30245208740234
478,478,2020-12-28,74.92298126220703
479,479,2020-12-29,74.66706085205078
480,480,2020-12-30,75.30245208740234
481,481,2020-12-31,74.52586364746094
482,482,2021-01-04,74.75529479980469
483,483,2021-01-05,76.77619171142578
484,484,2021-01-06,79.24714660644531
485,485,2021-01-07,79.61779022216797
486,486,2021-01-08,80.3767318725586
487,487,2021-01-11,80.83563232421875
488,488,2021-01-12,82.37113189697266
489,489,2021-01-13,82.29173278808594
490,490,2021-01-14,84.26847839355469
491,491,2021-01-15,81.26803588867188
492,492,2021-01-19,83.4036636352539
493,493,2021-01-20,84.17143249511719
494,494,2021-01-21,81.19744873046875
495,495,2021-01-22,80.95035552978516
496,496,2021-01-25,80.2178955078125
497,497,2021-01-26,78.85885620117188
498,498,2021-01-27,77.83516693115234
499,499,2021-01-28,78.5588150024414
500,500,2021-01-29,75.18771362304688
501,501,2021-02-01,76.25555419921875
502,502,2021-02-02,76.82914733886719
503,503,2021-02-03,78.50587463378906
504,504,2021-02-04,78.54116821289062
505,505,2021-02-05,78.77062225341797
506,506,2021-02-08,80.72972869873047
507,507,2021-02-09,80.27083587646484
508,508,2021-02-10,81.64751434326172
509,509,2021-02-11,81.20626068115234
510,510,2021-02-12,81.67398834228516
511,511,2021-02-16,83.34756469726562
512,512,2021-02-17,85.84449005126953
513,513,2021-02-18,85.02114868164062
514,514,2021-02-19,85.73710632324219
515,515,2021-02-22,88.0550537109375
516,516,2021-02-23,89.164794921875
517,517,2021-02-24,92.45824432373048
518,518,2021-02-25,91.5990982055664
519,519,2021-02-26,89.49593353271484
520,520,2021-03-01,91.3306121826172
521,521,2021-03-02,91.67964935302734
522,522,2021-03-03,92.70885467529295
523,523,2021-03-04,93.52324676513672
524,524,2021-03-05,97.55057525634766
525,525,2021-03-08,98.2218017578125
526,526,2021-03-09,97.99805450439452
527,527,2021-03-10,99.671630859375
528,528,2021-03-11,99.5105438232422
529,529,2021-03-12,99.84166717529295
530,530,2021-03-15,98.66926574707033
531,531,2021-03-16,96.33341979980467
532,532,2021-03-17,96.68245697021484
533,533,2021-03-18,93.18316650390624
534,534,2021-03-19,92.5208969116211
535,535,2021-03-22,91.7691421508789
536,536,2021-03-23,91.25900268554688
537,537,2021-03-24,93.7022476196289
538,538,2021-03-25,94.03338623046876
539,539,2021-03-26,96.1902313232422
540,540,2021-03-29,95.68905639648438
541,541,2021-03-30,94.80305480957033
542,542,2021-03-31,93.78279876708984
543,543,2021-04-01,94.6419448852539
544,544,2021-04-05,93.5322036743164
545,545,2021-04-06,92.69989013671876
546,546,2021-04-07,93.2458038330078
547,547,2021-04-08,92.19871520996094
548,548,2021-04-09,92.10920715332033
549,549,2021-04-12,91.0889663696289
550,550,2021-04-13,91.5006332397461
551,551,2021-04-14,93.3174057006836
552,552,2021-04-15,92.55669403076172
553,553,2021-04-16,92.14501190185548
554,554,2021-04-19,92.41350555419922
555,555,2021-04-20,90.68624114990234
556,556,2021-04-21,91.93917846679688
557,557,2021-04-22,90.34615325927734
558,558,2021-04-23,90.88313293457033
559,559,2021-04-26,90.85626983642578
560,560,2021-04-27,91.91231536865234
561,561,2021-04-28,94.1676254272461
562,562,2021-04-29,95.67115020751952
563,563,2021-04-30,92.2434539794922
564,564,2021-05-03,94.44506072998048
565,565,2021-05-04,94.96414184570312
566,566,2021-05-05,97.5147705078125
567,567,2021-05-06,97.56847381591795
568,568,2021-05-07,98.46343231201172
569,569,2021-05-10,98.06069946289062
570,570,2021-05-11,95.49214935302734
571,571,2021-05-12,96.091796875
572,572,2021-05-13,95.4742660522461
573,573,2021-05-14,97.97120666503906
574,574,2021-05-17,99.17044830322266
575,575,2021-05-18,96.1899871826172
576,576,2021-05-19,93.49037170410156
577,577,2021-05-20,93.81648254394533
578,578,2021-05-21,94.32380676269533
579,579,2021-05-24,95.66455078125
580,580,2021-05-25,94.09732818603516
581,581,2021-05-26,94.32380676269533
582,582,2021-05-27,93.31822967529295
583,583,2021-05-28,94.02484130859376
584,584,2021-06-01,96.61577606201172
585,585,2021-06-02,97.91122436523438
586,586,2021-06-03,97.46732330322266
587,587,2021-06-04,98.24640655517578
588,588,2021-06-07,97.61226654052734
589,589,2021-06-08,98.50008392333984
590,590,2021-06-09,97.63944244384766
591,591,2021-06-10,98.2101821899414
592,592,2021-06-11,97.7572250366211
593,593,2021-06-14,97.81158447265624
594,594,2021-06-15,99.92235565185548
595,595,2021-06-16,99.35162353515624
596,596,2021-06-17,96.99626159667967
597,597,2021-06-18,93.33635711669922
598,598,2021-06-21,96.07222747802734
599,599,2021-06-22,96.38928985595705
600,600,2021-06-23,96.2715301513672
601,601,2021-06-24,97.05965423583984
602,602,2021-06-25,97.2046127319336
603,603,2021-06-28,94.20603942871094
604,604,2021-06-29,93.99767303466795
605,605,2021-06-30,94.88545989990234
606,606,2021-07-01,96.21717071533205
607,607,2021-07-02,96.09033966064452
608,608,2021-07-06,94.20603942871094
609,609,2021-07-07,93.24576568603516
610,610,2021-07-08,92.94681549072266
611,611,2021-07-09,94.27851104736328
612,612,2021-07-12,94.46875
613,613,2021-07-13,94.15167999267578
614,614,2021-07-14,92.3760986328125
615,615,2021-07-15,91.76913452148438
616,616,2021-07-16,89.3412857055664
617,617,2021-07-19,86.9315414428711
618,618,2021-07-20,87.44790649414062
619,619,2021-07-21,90.42838287353516
620,620,2021-07-22,89.52245330810547
621,621,2021-07-23,89.5586929321289
622,622,2021-07-26,91.45205688476562
623,623,2021-07-27,91.14404296875
624,624,2021-07-28,91.660400390625
625,625,2021-07-29,92.9196319580078
626,626,2021-07-30,92.23113250732422
627,627,2021-08-02,92.06807708740234
628,628,2021-08-03,92.94681549072266
629,629,2021-08-04,90.86321258544922
630,630,2021-08-05,91.7057113647461
631,631,2021-08-06,92.35797119140624
632,632,2021-08-09,90.81792449951172
633,633,2021-08-10,92.47574615478516
634,634,2021-08-11,93.17328643798828
635,635,2021-08-12,92.9830551147461
636,636,2021-08-13,92.36701965332033
637,637,2021-08-16,91.42489624023438
638,638,2021-08-17,91.25276184082033
639,639,2021-08-18,88.7829818725586
640,640,2021-08-19,86.57029724121094
641,641,2021-08-20,86.57948303222656
642,642,2021-08-23,88.810546875
643,643,2021-08-24,89.82965087890625
644,644,2021-08-25,90.44480895996094
645,645,2021-08-26,89.26042175292969
646,646,2021-08-27,90.56415557861328
647,647,2021-08-30,90.33462524414062
648,648,2021-08-31,88.84725189208984
649,649,2021-09-01,87.87405395507812
650,650,2021-09-02,89.71029663085938
651,651,2021-09-03,89.50831604003906
652,652,2021-09-07,89.1135025024414
653,653,2021-09-08,88.49835968017578
654,654,2021-09-09,88.14029693603516
655,655,2021-09-10,88.20455932617188
656,656,2021-09-13,89.94901275634766
657,657,2021-09-14,88.32392120361328
658,658,2021-09-15,90.1968994140625
659,659,2021-09-16,89.35222625732422
660,660,2021-09-17,88.83808898925781
661,661,2021-09-20,87.02017974853516
662,662,2021-09-21,87.08445739746094
663,663,2021-09-22,89.64603424072266
664,664,2021-09-23,91.86791229248048
665,665,2021-09-24,92.36370086669922
666,666,2021-09-27,94.5396499633789
667,667,2021-09-28,94.89771270751952
668,668,2021-09-29,94.87017059326172
669,669,2021-09-30,93.14410400390624
670,670,2021-10-01,95.7883071899414
671,671,2021-10-04,96.14637756347656
672,672,2021-10-05,97.19304656982422
673,673,2021-10-06,96.33917999267578
674,674,2021-10-07,97.02777099609376
675,675,2021-10-08,99.20375061035156
676,676,2021-10-11,98.35905456542967
677,677,2021-10-12,98.37742614746094
678,678,2021-10-13,98.96503448486328
679,679,2021-10-14,99.90151977539062
680,680,2021-10-15,100.63602447509766
681,681,2021-10-18,100.5901107788086
682,682,2021-10-19,102.5549087524414
683,683,2021-10-20,103.89537811279295
684,684,2021-10-21,102.59162902832033
685,685,2021-10-22,103.56485748291016
686,686,2021-10-25,104.52888488769533
687,687,2021-10-26,104.7584228515625
688,688,2021-10-27,102.89460754394533
689,689,2021-10-28,103.85865020751952
690,690,2021-10-29,105.11648559570312
691,691,2021-11-01,105.15320587158205
692,692,2021-11-02,104.51051330566406
693,693,2021-11-03,103.75765228271484
694,694,2021-11-04,104.21672821044922
695,695,2021-11-05,105.34601593017578
696,696,2021-11-08,105.72244262695312
697,697,2021-11-09,106.50286102294922
698,698,2021-11-10,104.8043212890625
699,699,2021-11-11,104.81351470947266
700,700,2021-11-12,104.87777709960938
701,701,2021-11-15,107.25572204589844
702,702,2021-11-16,107.67806243896484
703,703,2021-11-17,107.19512939453124
704,704,2021-11-18,106.29425048828124
705,705,2021-11-19,103.9352569580078
706,706,2021-11-22,105.79273223876952
707,707,2021-11-23,108.01242065429688
708,708,2021-11-24,108.83898162841795
709,709,2021-11-26,106.34996795654295
710,710,2021-11-29,106.66574096679688
711,711,2021-11-30,104.82683563232422
712,712,2021-12-01,104.11170196533205
713,713,2021-12-02,106.93507385253906
714,714,2021-12-03,106.2571029663086
715,715,2021-12-06,107.9195327758789
716,716,2021-12-07,109.51697540283205
717,717,2021-12-08,110.00920867919922
718,718,2021-12-09,109.72129821777344
719,719,2021-12-10,109.90703582763672
720,720,2021-12-13,107.62234497070312
721,721,2021-12-14,107.93812561035156
722,722,2021-12-15,107.32514190673828
723,723,2021-12-16,108.32817840576172
724,724,2021-12-17,105.50481414794922
725,725,2021-12-20,105.55125427246094
726,726,2021-12-21,107.24156188964844
727,727,2021-12-22,107.85452270507812
728,728,2021-12-23,108.11457824707033
729,729,2021-12-27,110.32498168945312
730,730,2021-12-28,110.11136627197266
731,731,2021-12-29,109.54481506347656
732,732,2021-12-30,109.0618896484375
733,733,2021-12-31,108.9875946044922
734,734,2022-01-03,110.7614974975586
735,735,2022-01-04,112.77684783935548
