,Date,EXC
0,2019-02-04 00:00:00-05:00,28.51704978942871
1,2019-02-05 00:00:00-05:00,28.486934661865234
2,2019-02-06 00:00:00-05:00,28.5050048828125
3,2019-02-07 00:00:00-05:00,28.992938995361328
4,2019-02-08 00:00:00-05:00,28.745962142944336
5,2019-02-11 00:00:00-05:00,28.79415512084961
6,2019-02-12 00:00:00-05:00,28.866437911987305
7,2019-02-13 00:00:00-05:00,28.854393005371094
8,2019-02-14 00:00:00-05:00,28.83028793334961
9,2019-02-15 00:00:00-05:00,29.07125473022461
10,2019-02-19 00:00:00-05:00,29.22480583190918
11,2019-02-20 00:00:00-05:00,29.21266746520996
12,2019-02-21 00:00:00-05:00,29.431175231933594
13,2019-02-22 00:00:00-05:00,29.582910537719727
14,2019-02-25 00:00:00-05:00,29.388689041137695
15,2019-02-26 00:00:00-05:00,29.473665237426758
16,2019-02-27 00:00:00-05:00,29.315855026245117
17,2019-02-28 00:00:00-05:00,29.491865158081055
18,2019-03-01 00:00:00-05:00,29.461524963378906
19,2019-03-04 00:00:00-05:00,29.406892776489258
20,2019-03-05 00:00:00-05:00,29.388689041137695
21,2019-03-06 00:00:00-05:00,29.394763946533203
22,2019-03-07 00:00:00-05:00,29.467594146728516
23,2019-03-08 00:00:00-05:00,29.607187271118164
24,2019-03-11 00:00:00-04:00,29.789278030395508
25,2019-03-12 00:00:00-04:00,30.019916534423828
26,2019-03-13 00:00:00-04:00,30.123098373413086
27,2019-03-14 00:00:00-04:00,30.117029190063477
28,2019-03-15 00:00:00-04:00,30.347673416137695
29,2019-03-18 00:00:00-04:00,30.14737892150879
30,2019-03-19 00:00:00-04:00,29.789278030395508
31,2019-03-20 00:00:00-04:00,29.80141830444336
32,2019-03-21 00:00:00-04:00,30.141311645507812
33,2019-03-22 00:00:00-04:00,30.517616271972656
34,2019-03-25 00:00:00-04:00,30.578319549560547
35,2019-03-26 00:00:00-04:00,30.760408401489258
36,2019-03-27 00:00:00-04:00,30.669355392456055
37,2019-03-28 00:00:00-04:00,30.202001571655273
38,2019-03-29 00:00:00-04:00,30.42657470703125
39,2019-04-01 00:00:00-04:00,30.25055694580078
40,2019-04-02 00:00:00-04:00,30.5236873626709
41,2019-04-03 00:00:00-04:00,30.31125831604004
42,2019-04-04 00:00:00-04:00,30.12917709350586
43,2019-04-05 00:00:00-04:00,30.28697967529297
44,2019-04-08 00:00:00-04:00,30.117029190063477
45,2019-04-09 00:00:00-04:00,30.056337356567383
46,2019-04-10 00:00:00-04:00,30.08061408996582
47,2019-04-11 00:00:00-04:00,30.214149475097656
48,2019-04-12 00:00:00-04:00,30.165584564208984
49,2019-04-15 00:00:00-04:00,30.46299171447754
50,2019-04-16 00:00:00-04:00,29.86210823059082
51,2019-04-17 00:00:00-04:00,29.673952102661133
52,2019-04-18 00:00:00-04:00,29.98349952697754
53,2019-04-22 00:00:00-04:00,30.032054901123047
54,2019-04-23 00:00:00-04:00,30.189865112304688
55,2019-04-24 00:00:00-04:00,30.39016342163086
56,2019-04-25 00:00:00-04:00,30.58438491821289
57,2019-04-26 00:00:00-04:00,30.63294219970703
58,2019-04-29 00:00:00-04:00,30.39623260498047
59,2019-04-30 00:00:00-04:00,30.924278259277344
60,2019-05-01 00:00:00-04:00,30.5236873626709
61,2019-05-02 00:00:00-04:00,30.183792114257812
62,2019-05-03 00:00:00-04:00,30.274839401245117
63,2019-05-06 00:00:00-04:00,29.97743034362793
64,2019-05-07 00:00:00-04:00,29.789278030395508
65,2019-05-08 00:00:00-04:00,29.485803604125977
66,2019-05-09 00:00:00-04:00,29.595050811767578
67,2019-05-10 00:00:00-04:00,29.941017150878906
68,2019-05-13 00:00:00-04:00,30.238420486450195
69,2019-05-14 00:00:00-04:00,29.940664291381836
70,2019-05-15 00:00:00-04:00,29.81838035583496
71,2019-05-16 00:00:00-04:00,29.903976440429688
72,2019-05-17 00:00:00-04:00,29.94677734375
73,2019-05-20 00:00:00-04:00,29.916208267211914
74,2019-05-21 00:00:00-04:00,29.916208267211914
75,2019-05-22 00:00:00-04:00,30.124088287353516
76,2019-05-23 00:00:00-04:00,30.362537384033203
77,2019-05-24 00:00:00-04:00,30.3013973236084
78,2019-05-28 00:00:00-04:00,29.82449722290039
79,2019-05-29 00:00:00-04:00,29.500446319580078
80,2019-05-30 00:00:00-04:00,29.372055053710938
81,2019-05-31 00:00:00-04:00,29.396509170532227
82,2019-06-03 00:00:00-04:00,29.665531158447266
83,2019-06-04 00:00:00-04:00,29.781702041625977
84,2019-06-05 00:00:00-04:00,30.39922332763672
85,2019-06-06 00:00:00-04:00,30.711044311523438
86,2019-06-07 00:00:00-04:00,30.53984260559082
87,2019-06-10 00:00:00-04:00,30.307506561279297
88,2019-06-11 00:00:00-04:00,30.087404251098633
89,2019-06-12 00:00:00-04:00,30.84554100036621
90,2019-06-13 00:00:00-04:00,30.67435073852539
91,2019-06-14 00:00:00-04:00,31.05954933166504
92,2019-06-17 00:00:00-04:00,30.84554100036621
93,2019-06-18 00:00:00-04:00,30.509275436401367
94,2019-06-19 00:00:00-04:00,30.570419311523438
95,2019-06-20 00:00:00-04:00,30.717161178588867
96,2019-06-21 00:00:00-04:00,30.814983367919922
97,2019-06-24 00:00:00-04:00,30.668243408203125
98,2019-06-25 00:00:00-04:00,29.98346519470215
99,2019-06-26 00:00:00-04:00,29.219205856323242
100,2019-06-27 00:00:00-04:00,29.078582763671875
101,2019-06-28 00:00:00-04:00,29.3109188079834
102,2019-07-01 00:00:00-04:00,29.378171920776367
103,2019-07-02 00:00:00-04:00,29.855072021484375
104,2019-07-03 00:00:00-04:00,29.97735023498535
105,2019-07-05 00:00:00-04:00,30.08128547668457
106,2019-07-08 00:00:00-04:00,29.81838035583496
107,2019-07-09 00:00:00-04:00,29.94677734375
108,2019-07-10 00:00:00-04:00,30.18523406982422
109,2019-07-11 00:00:00-04:00,30.289161682128906
110,2019-07-12 00:00:00-04:00,29.995695114135742
111,2019-07-15 00:00:00-04:00,29.885644912719727
112,2019-07-16 00:00:00-04:00,29.5921630859375
