,Date,VICI
0,2019-02-04 00:00:00-05:00,16.603984832763672
1,2019-02-05 00:00:00-05:00,16.603984832763672
2,2019-02-06 00:00:00-05:00,16.557695388793945
3,2019-02-07 00:00:00-05:00,16.557695388793945
4,2019-02-08 00:00:00-05:00,16.73515510559082
5,2019-02-11 00:00:00-05:00,16.750579833984375
6,2019-02-12 00:00:00-05:00,16.634849548339844
7,2019-02-13 00:00:00-05:00,16.64256477355957
8,2019-02-14 00:00:00-05:00,16.712005615234375
9,2019-02-15 00:00:00-05:00,16.495969772338867
10,2019-02-19 00:00:00-05:00,16.449674606323242
11,2019-02-20 00:00:00-05:00,16.580842971801758
12,2019-02-21 00:00:00-05:00,16.712005615234375
13,2019-02-22 00:00:00-05:00,16.565404891967773
14,2019-02-25 00:00:00-05:00,16.480539321899414
15,2019-02-26 00:00:00-05:00,16.403379440307617
16,2019-02-27 00:00:00-05:00,16.380237579345703
17,2019-02-28 00:00:00-05:00,16.44196128845215
18,2019-03-01 00:00:00-05:00,16.249073028564453
19,2019-03-04 00:00:00-05:00,16.44196128845215
20,2019-03-05 00:00:00-05:00,16.279939651489258
21,2019-03-06 00:00:00-05:00,16.225923538208008
22,2019-03-07 00:00:00-05:00,16.15648651123047
23,2019-03-08 00:00:00-05:00,16.32622718811035
24,2019-03-11 00:00:00-04:00,16.565404891967773
25,2019-03-12 00:00:00-04:00,16.557695388793945
26,2019-03-13 00:00:00-04:00,16.57312774658203
27,2019-03-14 00:00:00-04:00,16.526830673217773
28,2019-03-15 00:00:00-04:00,16.61941909790039
29,2019-03-18 00:00:00-04:00,16.57312774658203
30,2019-03-19 00:00:00-04:00,16.503681182861328
31,2019-03-20 00:00:00-04:00,16.54998016357422
32,2019-03-21 00:00:00-04:00,16.789161682128906
33,2019-03-22 00:00:00-04:00,16.897180557250977
34,2019-03-25 00:00:00-04:00,16.904895782470703
35,2019-03-26 00:00:00-04:00,17.043779373168945
36,2019-03-27 00:00:00-04:00,16.9434757232666
37,2019-03-28 00:00:00-04:00,17.043548583984375
38,2019-03-29 00:00:00-04:00,17.106090545654297
39,2019-04-01 00:00:00-04:00,17.035728454589844
40,2019-04-02 00:00:00-04:00,17.035728454589844
41,2019-04-03 00:00:00-04:00,17.137365341186523
42,2019-04-04 00:00:00-04:00,17.145187377929688
43,2019-04-05 00:00:00-04:00,17.293731689453125
44,2019-04-08 00:00:00-04:00,17.26245880126953
45,2019-04-09 00:00:00-04:00,17.223363876342773
46,2019-04-10 00:00:00-04:00,17.38754653930664
47,2019-04-11 00:00:00-04:00,17.340633392333984
48,2019-04-12 00:00:00-04:00,17.317182540893555
49,2019-04-15 00:00:00-04:00,17.395362854003906
50,2019-04-16 00:00:00-04:00,17.199909210205078
51,2019-04-17 00:00:00-04:00,17.090456008911133
52,2019-04-18 00:00:00-04:00,17.121728897094727
53,2019-04-22 00:00:00-04:00,17.004459381103516
54,2019-04-23 00:00:00-04:00,17.301546096801758
55,2019-04-24 00:00:00-04:00,17.575180053710938
56,2019-04-25 00:00:00-04:00,17.661178588867188
57,2019-04-26 00:00:00-04:00,17.786270141601562
58,2019-04-29 00:00:00-04:00,17.668996810913086
59,2019-04-30 00:00:00-04:00,17.825359344482422
60,2019-05-01 00:00:00-04:00,17.848812103271484
61,2019-05-02 00:00:00-04:00,17.848812103271484
62,2019-05-03 00:00:00-04:00,17.872268676757812
63,2019-05-06 00:00:00-04:00,17.786270141601562
64,2019-05-07 00:00:00-04:00,17.512636184692383
65,2019-05-08 00:00:00-04:00,17.37190818786621
66,2019-05-09 00:00:00-04:00,17.25463104248047
67,2019-05-10 00:00:00-04:00,17.528270721435547
68,2019-05-13 00:00:00-04:00,17.551727294921875
69,2019-05-14 00:00:00-04:00,17.403181076049805
70,2019-05-15 00:00:00-04:00,17.4344539642334
71,2019-05-16 00:00:00-04:00,17.700273513793945
72,2019-05-17 00:00:00-04:00,17.692453384399414
73,2019-05-20 00:00:00-04:00,17.4344539642334
74,2019-05-21 00:00:00-04:00,17.48918342590332
75,2019-05-22 00:00:00-04:00,17.575180053710938
76,2019-05-23 00:00:00-04:00,17.668996810913086
77,2019-05-24 00:00:00-04:00,17.80190658569336
78,2019-05-28 00:00:00-04:00,17.645544052124023
79,2019-05-29 00:00:00-04:00,17.49699592590332
80,2019-05-30 00:00:00-04:00,17.481359481811523
81,2019-05-31 00:00:00-04:00,17.340633392333984
82,2019-06-03 00:00:00-04:00,17.27808952331543
83,2019-06-04 00:00:00-04:00,17.082639694213867
84,2019-06-05 00:00:00-04:00,17.49699592590332
85,2019-06-06 00:00:00-04:00,17.5908203125
86,2019-06-07 00:00:00-04:00,17.317182540893555
87,2019-06-10 00:00:00-04:00,17.426637649536133
88,2019-06-11 00:00:00-04:00,17.50481605529785
89,2019-06-12 00:00:00-04:00,17.536090850830078
90,2019-06-13 00:00:00-04:00,17.622087478637695
91,2019-06-14 00:00:00-04:00,17.770631790161133
92,2019-06-17 00:00:00-04:00,17.825359344482422
93,2019-06-18 00:00:00-04:00,17.786270141601562
94,2019-06-19 00:00:00-04:00,17.887907028198242
95,2019-06-20 00:00:00-04:00,17.989540100097656
96,2019-06-21 00:00:00-04:00,17.81754493713379
97,2019-06-24 00:00:00-04:00,17.41881561279297
98,2019-06-25 00:00:00-04:00,17.043548583984375
99,2019-06-26 00:00:00-04:00,16.87154769897461
100,2019-06-27 00:00:00-04:00,17.20276641845703
101,2019-06-28 00:00:00-04:00,17.46425437927246
102,2019-07-01 00:00:00-04:00,17.662351608276367
103,2019-07-02 00:00:00-04:00,17.820833206176758
104,2019-07-03 00:00:00-04:00,18.018930435180664
105,2019-07-05 00:00:00-04:00,17.686126708984375
106,2019-07-08 00:00:00-04:00,17.551420211791992
107,2019-07-09 00:00:00-04:00,17.622737884521484
108,2019-07-10 00:00:00-04:00,17.678199768066406
109,2019-07-11 00:00:00-04:00,17.49595832824707
110,2019-07-12 00:00:00-04:00,17.646507263183594
111,2019-07-15 00:00:00-04:00,17.820833206176758
112,2019-07-16 00:00:00-04:00,17.614809036254883
113,2019-07-17 00:00:00-04:00,17.345394134521484
114,2019-07-18 00:00:00-04:00,17.42463493347168
115,2019-07-19 00:00:00-04:00,17.147300720214844
116,2019-07-22 00:00:00-04:00,17.09183120727539
117,2019-07-23 00:00:00-04:00,17.004669189453125
118,2019-07-24 00:00:00-04:00,16.996747970581055
119,2019-07-25 00:00:00-04:00,16.862043380737305
120,2019-07-26 00:00:00-04:00,16.9333553314209
121,2019-07-29 00:00:00-04:00,16.85411262512207
122,2019-07-30 00:00:00-04:00,17.028440475463867
123,2019-07-31 00:00:00-04:00,16.909584045410156
124,2019-08-01 00:00:00-04:00,16.616397857666016
125,2019-08-02 00:00:00-04:00,16.82242202758789
126,2019-08-05 00:00:00-04:00,16.521312713623047
127,2019-08-06 00:00:00-04:00,16.52923583984375
128,2019-08-07 00:00:00-04:00,16.62432289123535
129,2019-08-08 00:00:00-04:00,16.79072380065918
130,2019-08-09 00:00:00-04:00,16.774877548217773
131,2019-08-12 00:00:00-04:00,16.80657386779785
132,2019-08-13 00:00:00-04:00,16.846193313598633
133,2019-08-14 00:00:00-04:00,16.37076187133789
134,2019-08-15 00:00:00-04:00,16.29944610595703
135,2019-08-16 00:00:00-04:00,16.42622947692871
136,2019-08-19 00:00:00-04:00,16.727333068847656
137,2019-08-20 00:00:00-04:00,16.42622947692871
138,2019-08-21 00:00:00-04:00,16.608476638793945
139,2019-08-22 00:00:00-04:00,16.85411262512207
140,2019-08-23 00:00:00-04:00,16.640172958374023
141,2019-08-26 00:00:00-04:00,17.178997039794922
142,2019-08-27 00:00:00-04:00,17.258237838745117
143,2019-08-28 00:00:00-04:00,17.274080276489258
144,2019-08-29 00:00:00-04:00,17.49595832824707
145,2019-08-30 00:00:00-04:00,17.559341430664062
146,2019-09-03 00:00:00-04:00,17.559341430664062
147,2019-09-04 00:00:00-04:00,17.575185775756836
148,2019-09-05 00:00:00-04:00,17.583114624023438
