,Date,NVR
132,2019-08-13 00:00:00-04:00,3559.3701171875
133,2019-08-14 00:00:00-04:00,3496.929931640625
134,2019-08-15 00:00:00-04:00,3490.0
135,2019-08-16 00:00:00-04:00,3499.89990234375
136,2019-08-19 00:00:00-04:00,3551.3798828125
137,2019-08-20 00:00:00-04:00,3575.0
138,2019-08-21 00:00:00-04:00,3609.239990234375
139,2019-08-22 00:00:00-04:00,3662.72998046875
140,2019-08-23 00:00:00-04:00,3546.22998046875
141,2019-08-26 00:00:00-04:00,3598.639892578125
142,2019-08-27 00:00:00-04:00,3591.889892578125
143,2019-08-28 00:00:00-04:00,3608.659912109375
144,2019-08-29 00:00:00-04:00,3632.090087890625
145,2019-08-30 00:00:00-04:00,3599.0
146,2019-09-03 00:00:00-04:00,3599.22998046875
147,2019-09-04 00:00:00-04:00,3671.0
148,2019-09-05 00:00:00-04:00,3585.60009765625
149,2019-09-06 00:00:00-04:00,3649.75
150,2019-09-09 00:00:00-04:00,3766.27001953125
151,2019-09-10 00:00:00-04:00,3674.89990234375
152,2019-09-11 00:00:00-04:00,3675.0
153,2019-09-12 00:00:00-04:00,3680.06005859375
154,2019-09-13 00:00:00-04:00,3624.81005859375
155,2019-09-16 00:00:00-04:00,3576.340087890625
156,2019-09-17 00:00:00-04:00,3636.489990234375
157,2019-09-18 00:00:00-04:00,3698.68994140625
158,2019-09-19 00:00:00-04:00,3665.659912109375
159,2019-09-20 00:00:00-04:00,3635.25
160,2019-09-23 00:00:00-04:00,3502.989990234375
161,2019-09-24 00:00:00-04:00,3523.3798828125
162,2019-09-25 00:00:00-04:00,3575.0
163,2019-09-26 00:00:00-04:00,3611.919921875
164,2019-09-27 00:00:00-04:00,3626.68994140625
165,2019-09-30 00:00:00-04:00,3717.35009765625
166,2019-10-01 00:00:00-04:00,3718.7099609375
167,2019-10-02 00:00:00-04:00,3634.929931640625
168,2019-10-03 00:00:00-04:00,3603.85009765625
169,2019-10-04 00:00:00-04:00,3706.340087890625
170,2019-10-07 00:00:00-04:00,3676.75
171,2019-10-08 00:00:00-04:00,3693.909912109375
172,2019-10-09 00:00:00-04:00,3654.919921875
173,2019-10-10 00:00:00-04:00,3602.60009765625
174,2019-10-11 00:00:00-04:00,3572.0400390625
175,2019-10-14 00:00:00-04:00,3621.820068359375
176,2019-10-15 00:00:00-04:00,3650.1298828125
177,2019-10-16 00:00:00-04:00,3705.840087890625
178,2019-10-17 00:00:00-04:00,3779.409912109375
179,2019-10-18 00:00:00-04:00,3892.889892578125
180,2019-10-21 00:00:00-04:00,3820.0
181,2019-10-22 00:00:00-04:00,3779.0
182,2019-10-23 00:00:00-04:00,3775.06005859375
183,2019-10-24 00:00:00-04:00,3759.510009765625
184,2019-10-25 00:00:00-04:00,3727.75
185,2019-10-28 00:00:00-04:00,3643.64990234375
186,2019-10-29 00:00:00-04:00,3631.510009765625
187,2019-10-30 00:00:00-04:00,3622.090087890625
188,2019-10-31 00:00:00-04:00,3636.590087890625
189,2019-11-01 00:00:00-04:00,3669.510009765625
190,2019-11-04 00:00:00-05:00,3422.47998046875
191,2019-11-05 00:00:00-05:00,3390.43994140625
192,2019-11-06 00:00:00-05:00,3515.0
193,2019-11-07 00:00:00-05:00,3427.419921875
194,2019-11-08 00:00:00-05:00,3423.25
195,2019-11-11 00:00:00-05:00,3590.389892578125
196,2019-11-12 00:00:00-05:00,3588.06005859375
197,2019-11-13 00:00:00-05:00,3594.070068359375
198,2019-11-14 00:00:00-05:00,3687.419921875
199,2019-11-15 00:00:00-05:00,3595.169921875
200,2019-11-18 00:00:00-05:00,3652.639892578125
201,2019-11-19 00:00:00-05:00,3657.300048828125
202,2019-11-20 00:00:00-05:00,3632.18994140625
203,2019-11-21 00:00:00-05:00,3665.550048828125
204,2019-11-22 00:00:00-05:00,3689.5400390625
205,2019-11-25 00:00:00-05:00,3720.8798828125
206,2019-11-26 00:00:00-05:00,3806.989990234375
207,2019-11-27 00:00:00-05:00,3803.179931640625
208,2019-11-29 00:00:00-05:00,3791.889892578125
209,2019-12-02 00:00:00-05:00,3758.0
210,2019-12-03 00:00:00-05:00,3720.280029296875
211,2019-12-04 00:00:00-05:00,3783.35009765625
212,2019-12-05 00:00:00-05:00,3854.47998046875
213,2019-12-06 00:00:00-05:00,3760.6201171875
214,2019-12-09 00:00:00-05:00,3804.10009765625
215,2019-12-10 00:00:00-05:00,3820.0
216,2019-12-11 00:00:00-05:00,3838.02001953125
217,2019-12-12 00:00:00-05:00,3752.949951171875
218,2019-12-13 00:00:00-05:00,3798.35009765625
219,2019-12-16 00:00:00-05:00,3860.0
220,2019-12-17 00:00:00-05:00,3817.27001953125
221,2019-12-18 00:00:00-05:00,3735.75
222,2019-12-19 00:00:00-05:00,3705.489990234375
223,2019-12-20 00:00:00-05:00,3840.739990234375
224,2019-12-23 00:00:00-05:00,3786.7099609375
225,2019-12-24 00:00:00-05:00,3817.14990234375
226,2019-12-26 00:00:00-05:00,3810.550048828125
227,2019-12-27 00:00:00-05:00,3816.3701171875
228,2019-12-30 00:00:00-05:00,3823.0
229,2019-12-31 00:00:00-05:00,3808.409912109375
230,2020-01-02 00:00:00-05:00,3735.5
231,2020-01-03 00:00:00-05:00,3781.429931640625
232,2020-01-06 00:00:00-05:00,3783.27001953125
233,2020-01-07 00:00:00-05:00,3806.1201171875
234,2020-01-08 00:00:00-05:00,3785.81005859375
235,2020-01-09 00:00:00-05:00,3741.699951171875
236,2020-01-10 00:00:00-05:00,3781.31005859375
237,2020-01-13 00:00:00-05:00,3809.510009765625
238,2020-01-14 00:00:00-05:00,3819.0400390625
239,2020-01-15 00:00:00-05:00,3903.989990234375
240,2020-01-16 00:00:00-05:00,3870.52001953125
241,2020-01-17 00:00:00-05:00,3893.409912109375
242,2020-01-21 00:00:00-05:00,3905.139892578125
243,2020-01-22 00:00:00-05:00,3932.0
244,2020-01-23 00:00:00-05:00,4028.239990234375
245,2020-01-24 00:00:00-05:00,3983.60009765625
246,2020-01-27 00:00:00-05:00,3946.219970703125
247,2020-01-28 00:00:00-05:00,4030.0
248,2020-01-29 00:00:00-05:00,3898.56005859375
249,2020-01-30 00:00:00-05:00,3966.760009765625
250,2020-01-31 00:00:00-05:00,3816.969970703125
251,2020-02-03 00:00:00-05:00,3810.0
252,2020-02-04 00:00:00-05:00,3791.77001953125
253,2020-02-05 00:00:00-05:00,3853.47998046875
254,2020-02-06 00:00:00-05:00,3886.9599609375
255,2020-02-07 00:00:00-05:00,3921.6298828125
256,2020-02-10 00:00:00-05:00,3952.2099609375
257,2020-02-11 00:00:00-05:00,3981.860107421875
258,2020-02-12 00:00:00-05:00,3976.780029296875
259,2020-02-13 00:00:00-05:00,4021.75
260,2020-02-14 00:00:00-05:00,3993.6298828125
261,2020-02-18 00:00:00-05:00,3960.0
262,2020-02-19 00:00:00-05:00,3965.949951171875
263,2020-02-20 00:00:00-05:00,4037.77001953125
264,2020-02-21 00:00:00-05:00,4031.139892578125
265,2020-02-24 00:00:00-05:00,3988.409912109375
266,2020-02-25 00:00:00-05:00,3860.280029296875
267,2020-02-26 00:00:00-05:00,3849.5
268,2020-02-27 00:00:00-05:00,3746.0400390625
269,2020-02-28 00:00:00-05:00,3667.179931640625
270,2020-03-02 00:00:00-05:00,3788.31005859375
271,2020-03-03 00:00:00-05:00,3843.840087890625
272,2020-03-04 00:00:00-05:00,4017.0
273,2020-03-05 00:00:00-05:00,3923.610107421875
274,2020-03-06 00:00:00-05:00,3845.22998046875
275,2020-03-09 00:00:00-04:00,3632.35009765625
276,2020-03-10 00:00:00-04:00,3750.0
277,2020-03-11 00:00:00-04:00,3411.89990234375
278,2020-03-12 00:00:00-04:00,2947.199951171875
279,2020-03-13 00:00:00-04:00,2922.280029296875
280,2020-03-16 00:00:00-04:00,2321.780029296875
281,2020-03-17 00:00:00-04:00,2271.550048828125
282,2020-03-18 00:00:00-04:00,2286.27001953125
283,2020-03-19 00:00:00-04:00,2709.419921875
284,2020-03-20 00:00:00-04:00,2326.889892578125
285,2020-03-23 00:00:00-04:00,2175.0
286,2020-03-24 00:00:00-04:00,2633.489990234375
287,2020-03-25 00:00:00-04:00,2915.0
288,2020-03-26 00:00:00-04:00,2941.469970703125
289,2020-03-27 00:00:00-04:00,2871.6201171875
290,2020-03-30 00:00:00-04:00,2714.31005859375
291,2020-03-31 00:00:00-04:00,2569.110107421875
292,2020-04-01 00:00:00-04:00,2410.0
293,2020-04-02 00:00:00-04:00,2369.969970703125
294,2020-04-03 00:00:00-04:00,2362.93994140625
295,2020-04-06 00:00:00-04:00,2691.39990234375
296,2020-04-07 00:00:00-04:00,2712.7099609375
297,2020-04-08 00:00:00-04:00,2934.64990234375
298,2020-04-09 00:00:00-04:00,2928.010009765625
299,2020-04-13 00:00:00-04:00,2764.800048828125
300,2020-04-14 00:00:00-04:00,2900.43994140625
301,2020-04-15 00:00:00-04:00,2792.949951171875
302,2020-04-16 00:00:00-04:00,2750.06005859375
303,2020-04-17 00:00:00-04:00,2917.75
304,2020-04-20 00:00:00-04:00,2846.860107421875
305,2020-04-21 00:00:00-04:00,2805.43994140625
306,2020-04-22 00:00:00-04:00,2847.60009765625
307,2020-04-23 00:00:00-04:00,2746.330078125
308,2020-04-24 00:00:00-04:00,2847.3701171875
309,2020-04-27 00:00:00-04:00,2990.699951171875
310,2020-04-28 00:00:00-04:00,3163.840087890625
311,2020-04-29 00:00:00-04:00,3196.530029296875
312,2020-04-30 00:00:00-04:00,3100.0
313,2020-05-01 00:00:00-04:00,3036.89990234375
314,2020-05-04 00:00:00-04:00,3062.679931640625
315,2020-05-05 00:00:00-04:00,3100.0
316,2020-05-06 00:00:00-04:00,3065.0
317,2020-05-07 00:00:00-04:00,3000.0
318,2020-05-08 00:00:00-04:00,3119.669921875
319,2020-05-11 00:00:00-04:00,3055.830078125
320,2020-05-12 00:00:00-04:00,2877.3798828125
321,2020-05-13 00:00:00-04:00,2768.010009765625
322,2020-05-14 00:00:00-04:00,2800.06005859375
323,2020-05-15 00:00:00-04:00,2795.06005859375
324,2020-05-18 00:00:00-04:00,3100.6298828125
325,2020-05-19 00:00:00-04:00,3137.090087890625
326,2020-05-20 00:00:00-04:00,3086.0
327,2020-05-21 00:00:00-04:00,3124.0
328,2020-05-22 00:00:00-04:00,3133.860107421875
329,2020-05-26 00:00:00-04:00,3214.419921875
330,2020-05-27 00:00:00-04:00,3350.550048828125
331,2020-05-28 00:00:00-04:00,3220.409912109375
332,2020-05-29 00:00:00-04:00,3221.610107421875
333,2020-06-01 00:00:00-04:00,3204.139892578125
334,2020-06-02 00:00:00-04:00,3263.39990234375
335,2020-06-03 00:00:00-04:00,3423.81005859375
336,2020-06-04 00:00:00-04:00,3396.3798828125
337,2020-06-05 00:00:00-04:00,3491.070068359375
338,2020-06-08 00:00:00-04:00,3524.75
339,2020-06-09 00:00:00-04:00,3428.68994140625
340,2020-06-10 00:00:00-04:00,3420.340087890625
341,2020-06-11 00:00:00-04:00,3098.6298828125
342,2020-06-12 00:00:00-04:00,3175.3701171875
343,2020-06-15 00:00:00-04:00,3236.340087890625
344,2020-06-16 00:00:00-04:00,3450.06005859375
345,2020-06-17 00:00:00-04:00,3482.10009765625
346,2020-06-18 00:00:00-04:00,3360.969970703125
347,2020-06-19 00:00:00-04:00,3298.280029296875
348,2020-06-22 00:00:00-04:00,3278.110107421875
349,2020-06-23 00:00:00-04:00,3270.739990234375
350,2020-06-24 00:00:00-04:00,3186.840087890625
351,2020-06-25 00:00:00-04:00,3193.199951171875
352,2020-06-26 00:00:00-04:00,3167.639892578125
353,2020-06-29 00:00:00-04:00,3190.77001953125
354,2020-06-30 00:00:00-04:00,3258.75
355,2020-07-01 00:00:00-04:00,3185.89990234375
356,2020-07-02 00:00:00-04:00,3170.0
357,2020-07-06 00:00:00-04:00,3306.469970703125
358,2020-07-07 00:00:00-04:00,3241.070068359375
359,2020-07-08 00:00:00-04:00,3331.419921875
360,2020-07-09 00:00:00-04:00,3244.47998046875
361,2020-07-10 00:00:00-04:00,3270.7099609375
362,2020-07-13 00:00:00-04:00,3214.6298828125
363,2020-07-14 00:00:00-04:00,3306.489990234375
364,2020-07-15 00:00:00-04:00,3337.320068359375
365,2020-07-16 00:00:00-04:00,3345.050048828125
366,2020-07-17 00:00:00-04:00,3342.800048828125
367,2020-07-20 00:00:00-04:00,3397.1201171875
368,2020-07-21 00:00:00-04:00,3373.4599609375
369,2020-07-22 00:00:00-04:00,3733.800048828125
370,2020-07-23 00:00:00-04:00,3726.18994140625
371,2020-07-24 00:00:00-04:00,3810.389892578125
372,2020-07-27 00:00:00-04:00,3912.0
373,2020-07-28 00:00:00-04:00,3787.800048828125
374,2020-07-29 00:00:00-04:00,3934.0
375,2020-07-30 00:00:00-04:00,3943.550048828125
376,2020-07-31 00:00:00-04:00,3930.14990234375
377,2020-08-03 00:00:00-04:00,3874.199951171875
378,2020-08-04 00:00:00-04:00,3867.469970703125
379,2020-08-05 00:00:00-04:00,3831.68994140625
380,2020-08-06 00:00:00-04:00,3873.97998046875
381,2020-08-07 00:00:00-04:00,3875.010009765625
382,2020-08-10 00:00:00-04:00,3910.010009765625
383,2020-08-11 00:00:00-04:00,3934.39990234375
384,2020-08-12 00:00:00-04:00,4035.469970703125
385,2020-08-13 00:00:00-04:00,4050.0
386,2020-08-14 00:00:00-04:00,4044.81005859375
387,2020-08-17 00:00:00-04:00,4145.39013671875
388,2020-08-18 00:00:00-04:00,4197.0498046875
389,2020-08-19 00:00:00-04:00,4151.02978515625
390,2020-08-20 00:00:00-04:00,4155.6201171875
391,2020-08-21 00:00:00-04:00,4223.759765625
392,2020-08-24 00:00:00-04:00,4310.08984375
393,2020-08-25 00:00:00-04:00,4224.27978515625
394,2020-08-26 00:00:00-04:00,4220.0
395,2020-08-27 00:00:00-04:00,4218.27978515625
396,2020-08-28 00:00:00-04:00,4207.18017578125
397,2020-08-31 00:00:00-04:00,4168.33984375
398,2020-09-01 00:00:00-04:00,4186.8798828125
399,2020-09-02 00:00:00-04:00,4219.2099609375
400,2020-09-03 00:00:00-04:00,4030.800048828125
401,2020-09-04 00:00:00-04:00,3931.929931640625
402,2020-09-08 00:00:00-04:00,3915.610107421875
403,2020-09-09 00:00:00-04:00,4012.239990234375
404,2020-09-10 00:00:00-04:00,3953.9599609375
405,2020-09-11 00:00:00-04:00,4047.27001953125
406,2020-09-14 00:00:00-04:00,4142.22021484375
407,2020-09-15 00:00:00-04:00,4020.989990234375
408,2020-09-16 00:00:00-04:00,4219.52978515625
409,2020-09-17 00:00:00-04:00,4147.8798828125
410,2020-09-18 00:00:00-04:00,4033.300048828125
411,2020-09-21 00:00:00-04:00,3931.2900390625
412,2020-09-22 00:00:00-04:00,4044.52001953125
413,2020-09-23 00:00:00-04:00,3853.14990234375
414,2020-09-24 00:00:00-04:00,3909.0
415,2020-09-25 00:00:00-04:00,3930.510009765625
416,2020-09-28 00:00:00-04:00,4078.550048828125
417,2020-09-29 00:00:00-04:00,4001.56005859375
418,2020-09-30 00:00:00-04:00,4083.1201171875
419,2020-10-01 00:00:00-04:00,4228.31005859375
420,2020-10-02 00:00:00-04:00,4194.97998046875
421,2020-10-05 00:00:00-04:00,4215.580078125
422,2020-10-06 00:00:00-04:00,4145.259765625
423,2020-10-07 00:00:00-04:00,4208.81982421875
424,2020-10-08 00:00:00-04:00,4348.39990234375
425,2020-10-09 00:00:00-04:00,4399.009765625
426,2020-10-12 00:00:00-04:00,4429.240234375
427,2020-10-13 00:00:00-04:00,4446.8798828125
428,2020-10-14 00:00:00-04:00,4360.77001953125
429,2020-10-15 00:00:00-04:00,4446.64990234375
430,2020-10-16 00:00:00-04:00,4372.18994140625
431,2020-10-19 00:00:00-04:00,4251.18017578125
432,2020-10-20 00:00:00-04:00,4399.77001953125
433,2020-10-21 00:00:00-04:00,4244.75
434,2020-10-22 00:00:00-04:00,4135.02978515625
435,2020-10-23 00:00:00-04:00,4205.990234375
436,2020-10-26 00:00:00-04:00,4037.52001953125
437,2020-10-27 00:00:00-04:00,4000.659912109375
438,2020-10-28 00:00:00-04:00,3983.3798828125
439,2020-10-29 00:00:00-04:00,3996.27001953125
440,2020-10-30 00:00:00-04:00,3953.090087890625
441,2020-11-02 00:00:00-05:00,4029.27001953125
442,2020-11-03 00:00:00-05:00,4118.97998046875
443,2020-11-04 00:00:00-05:00,4218.06005859375
444,2020-11-05 00:00:00-05:00,4261.89990234375
445,2020-11-06 00:00:00-05:00,4146.330078125
446,2020-11-09 00:00:00-05:00,3974.909912109375
447,2020-11-10 00:00:00-05:00,4139.0
448,2020-11-11 00:00:00-05:00,4240.490234375
449,2020-11-12 00:00:00-05:00,4149.7099609375
450,2020-11-13 00:00:00-05:00,4247.93994140625
451,2020-11-16 00:00:00-05:00,4318.02978515625
452,2020-11-17 00:00:00-05:00,4277.259765625
453,2020-11-18 00:00:00-05:00,4290.27001953125
454,2020-11-19 00:00:00-05:00,4215.52978515625
455,2020-11-20 00:00:00-05:00,4160.10009765625
456,2020-11-23 00:00:00-05:00,4194.580078125
457,2020-11-24 00:00:00-05:00,4162.02978515625
458,2020-11-25 00:00:00-05:00,4110.759765625
459,2020-11-27 00:00:00-05:00,4120.22021484375
460,2020-11-30 00:00:00-05:00,3997.179931640625
461,2020-12-01 00:00:00-05:00,3994.219970703125
462,2020-12-02 00:00:00-05:00,3899.10009765625
463,2020-12-03 00:00:00-05:00,4000.0
464,2020-12-04 00:00:00-05:00,3999.989990234375
465,2020-12-07 00:00:00-05:00,4000.0
466,2020-12-08 00:00:00-05:00,3929.780029296875
467,2020-12-09 00:00:00-05:00,4034.320068359375
468,2020-12-10 00:00:00-05:00,3991.179931640625
469,2020-12-11 00:00:00-05:00,4003.659912109375
470,2020-12-14 00:00:00-05:00,4022.0
471,2020-12-15 00:00:00-05:00,4025.0
472,2020-12-16 00:00:00-05:00,4061.5400390625
473,2020-12-17 00:00:00-05:00,4219.7998046875
474,2020-12-18 00:00:00-05:00,4226.8701171875
475,2020-12-21 00:00:00-05:00,4224.64013671875
476,2020-12-22 00:00:00-05:00,4202.2998046875
477,2020-12-23 00:00:00-05:00,4141.56982421875
478,2020-12-24 00:00:00-05:00,4216.39013671875
479,2020-12-28 00:00:00-05:00,4156.60009765625
480,2020-12-29 00:00:00-05:00,4126.81982421875
481,2020-12-30 00:00:00-05:00,4127.66015625
482,2020-12-31 00:00:00-05:00,4079.860107421875
483,2021-01-04 00:00:00-05:00,4040.64990234375
484,2021-01-05 00:00:00-05:00,4008.909912109375
485,2021-01-06 00:00:00-05:00,3966.489990234375
486,2021-01-07 00:00:00-05:00,4025.929931640625
487,2021-01-08 00:00:00-05:00,3930.0
488,2021-01-11 00:00:00-05:00,3986.8701171875
489,2021-01-12 00:00:00-05:00,3963.18994140625
490,2021-01-13 00:00:00-05:00,3971.39990234375
491,2021-01-14 00:00:00-05:00,3975.050048828125
492,2021-01-15 00:00:00-05:00,4009.949951171875
493,2021-01-19 00:00:00-05:00,4160.0
494,2021-01-20 00:00:00-05:00,4278.81982421875
495,2021-01-21 00:00:00-05:00,4451.5
496,2021-01-22 00:00:00-05:00,4485.91015625
497,2021-01-25 00:00:00-05:00,4540.0
498,2021-01-26 00:00:00-05:00,4545.72021484375
499,2021-01-27 00:00:00-05:00,4535.0
500,2021-01-28 00:00:00-05:00,4518.2099609375
501,2021-01-29 00:00:00-05:00,4446.47998046875
502,2021-02-01 00:00:00-05:00,4530.0
503,2021-02-02 00:00:00-05:00,4509.97998046875
504,2021-02-03 00:00:00-05:00,4499.56982421875
505,2021-02-04 00:00:00-05:00,4552.10986328125
506,2021-02-05 00:00:00-05:00,4668.41015625
507,2021-02-08 00:00:00-05:00,4740.93017578125
508,2021-02-09 00:00:00-05:00,4699.740234375
509,2021-02-10 00:00:00-05:00,4701.830078125
510,2021-02-11 00:00:00-05:00,4708.330078125
511,2021-02-12 00:00:00-05:00,4700.02001953125
512,2021-02-16 00:00:00-05:00,4650.0
513,2021-02-17 00:00:00-05:00,4704.39990234375
514,2021-02-18 00:00:00-05:00,4705.97998046875
515,2021-02-19 00:00:00-05:00,4705.4501953125
516,2021-02-22 00:00:00-05:00,4656.02978515625
517,2021-02-23 00:00:00-05:00,4699.580078125
518,2021-02-24 00:00:00-05:00,4699.97021484375
519,2021-02-25 00:00:00-05:00,4491.419921875
520,2021-02-26 00:00:00-05:00,4500.83984375
521,2021-03-01 00:00:00-05:00,4572.9599609375
522,2021-03-02 00:00:00-05:00,4657.9599609375
523,2021-03-03 00:00:00-05:00,4483.85009765625
524,2021-03-04 00:00:00-05:00,4441.2998046875
525,2021-03-05 00:00:00-05:00,4624.6201171875
526,2021-03-08 00:00:00-05:00,4699.759765625
527,2021-03-09 00:00:00-05:00,4702.08984375
