,Date,BEN
0,2019-02-04 00:00:00-05:00,24.260116577148438
1,2019-02-05 00:00:00-05:00,24.590572357177734
2,2019-02-06 00:00:00-05:00,24.445497512817383
3,2019-02-07 00:00:00-05:00,24.46161651611328
4,2019-02-08 00:00:00-05:00,24.195640563964844
5,2019-02-11 00:00:00-05:00,24.622806549072266
6,2019-02-12 00:00:00-05:00,25.106401443481445
7,2019-02-13 00:00:00-05:00,25.485214233398438
8,2019-02-14 00:00:00-05:00,25.5255184173584
9,2019-02-15 00:00:00-05:00,26.15418243408203
10,2019-02-19 00:00:00-05:00,26.057464599609375
11,2019-02-20 00:00:00-05:00,26.29119873046875
12,2019-02-21 00:00:00-05:00,25.984926223754883
13,2019-02-22 00:00:00-05:00,26.379854202270508
14,2019-02-25 00:00:00-05:00,26.178361892700195
15,2019-02-26 00:00:00-05:00,26.395978927612305
16,2019-02-27 00:00:00-05:00,26.412092208862305
17,2019-02-28 00:00:00-05:00,26.283140182495117
18,2019-03-01 00:00:00-05:00,26.331497192382812
19,2019-03-04 00:00:00-05:00,26.15418243408203
20,2019-03-05 00:00:00-05:00,25.968807220458984
21,2019-03-06 00:00:00-05:00,25.686710357666016
22,2019-03-07 00:00:00-05:00,25.17894172668457
23,2019-03-08 00:00:00-05:00,25.251480102539062
24,2019-03-11 00:00:00-04:00,25.904327392578125
25,2019-03-12 00:00:00-04:00,26.162240982055664
26,2019-03-13 00:00:00-04:00,26.412092208862305
27,2019-03-14 00:00:00-04:00,26.194477081298828
28,2019-03-15 00:00:00-04:00,26.855388641357422
29,2019-03-18 00:00:00-04:00,27.16166114807129
30,2019-03-19 00:00:00-04:00,27.07300567626953
31,2019-03-20 00:00:00-04:00,26.597475051879883
32,2019-03-21 00:00:00-04:00,26.742549896240234
33,2019-03-22 00:00:00-04:00,25.872089385986328
34,2019-03-25 00:00:00-04:00,25.727006912231445
35,2019-03-26 00:00:00-04:00,26.387922286987305
36,2019-03-27 00:00:00-04:00,26.45240020751953
37,2019-03-28 00:00:00-04:00,26.728620529174805
38,2019-03-29 00:00:00-04:00,26.923599243164062
39,2019-04-01 00:00:00-04:00,27.44354820251465
40,2019-04-02 00:00:00-04:00,27.59790802001953
41,2019-04-03 00:00:00-04:00,27.760395050048828
42,2019-04-04 00:00:00-04:00,27.979745864868164
43,2019-04-05 00:00:00-04:00,28.33721351623535
44,2019-04-08 00:00:00-04:00,28.63780403137207
45,2019-04-09 00:00:00-04:00,27.83350944519043
46,2019-04-10 00:00:00-04:00,28.41845703125
47,2019-04-11 00:00:00-04:00,28.459075927734375
48,2019-04-12 00:00:00-04:00,28.80841636657715
49,2019-04-15 00:00:00-04:00,28.3615779876709
50,2019-04-16 00:00:00-04:00,28.881528854370117
51,2019-04-17 00:00:00-04:00,28.881528854370117
52,2019-04-18 00:00:00-04:00,28.678424835205078
53,2019-04-22 00:00:00-04:00,28.467205047607422
54,2019-04-23 00:00:00-04:00,28.800289154052734
55,2019-04-24 00:00:00-04:00,28.979021072387695
56,2019-04-25 00:00:00-04:00,28.79216957092285
57,2019-04-26 00:00:00-04:00,28.524066925048828
58,2019-04-29 00:00:00-04:00,27.768516540527344
59,2019-04-30 00:00:00-04:00,28.101612091064453
60,2019-05-01 00:00:00-04:00,27.654775619506836
61,2019-05-02 00:00:00-04:00,27.87413215637207
62,2019-05-03 00:00:00-04:00,28.15035629272461
63,2019-05-06 00:00:00-04:00,27.995996475219727
64,2019-05-07 00:00:00-04:00,27.2891902923584
65,2019-05-08 00:00:00-04:00,27.51666259765625
66,2019-05-09 00:00:00-04:00,27.402929306030273
67,2019-05-10 00:00:00-04:00,27.727893829345703
68,2019-05-13 00:00:00-04:00,26.58238410949707
69,2019-05-14 00:00:00-04:00,27.151077270507812
70,2019-05-15 00:00:00-04:00,27.08608055114746
71,2019-05-16 00:00:00-04:00,27.28106689453125
72,2019-05-17 00:00:00-04:00,26.98859214782715
73,2019-05-20 00:00:00-04:00,27.077959060668945
74,2019-05-21 00:00:00-04:00,27.402929306030273
75,2019-05-22 00:00:00-04:00,27.321685791015625
76,2019-05-23 00:00:00-04:00,26.939844131469727
77,2019-05-24 00:00:00-04:00,27.037342071533203
78,2019-05-28 00:00:00-04:00,26.541763305664062
79,2019-05-29 00:00:00-04:00,26.78548812866211
80,2019-05-30 00:00:00-04:00,26.752988815307617
81,2019-05-31 00:00:00-04:00,25.851205825805664
82,2019-06-03 00:00:00-04:00,26.11117935180664
83,2019-06-04 00:00:00-04:00,26.80986213684082
84,2019-06-05 00:00:00-04:00,26.817981719970703
85,2019-06-06 00:00:00-04:00,26.947975158691406
86,2019-06-07 00:00:00-04:00,27.329803466796875
87,2019-06-10 00:00:00-04:00,27.13483238220215
88,2019-06-11 00:00:00-04:00,27.110458374023438
89,2019-06-12 00:00:00-04:00,27.037342071533203
90,2019-06-13 00:00:00-04:00,27.110458374023438
91,2019-06-14 00:00:00-04:00,27.10232925415039
92,2019-06-17 00:00:00-04:00,26.69611930847168
93,2019-06-18 00:00:00-04:00,27.232324600219727
94,2019-06-19 00:00:00-04:00,27.524795532226562
95,2019-06-20 00:00:00-04:00,28.060991287231445
