,Unnamed: 0.1,Unnamed: 0,Date,UDR,UDR_6m,UDR_12m
63,63,63,2019-05-07,36.832061767578125,37.542476654052734,37.40716171264648
64,64,64,2019-05-08,36.87434387207031,38.01609802246094,36.79823303222656
65,65,65,2019-05-09,36.967384338378906,37.6355094909668,37.29722213745117
66,66,66,2019-05-10,37.55093765258789,37.43253326416016,37.60167694091797
67,67,67,2019-05-13,37.53403091430664,37.610137939453125,37.79619598388672
68,68,68,2019-05-14,37.51710891723633,37.52556991577149,38.08375549316406
69,69,69,2019-05-15,37.73699951171875,36.832061767578125,37.542476654052734
70,70,70,2019-05-16,37.9315185546875,36.87434387207031,38.01609802246094
71,71,71,2019-05-17,37.948429107666016,36.967384338378906,37.6355094909668
72,72,72,2019-05-20,37.49174118041992,37.55093765258789,37.43253326416016
73,73,73,2019-05-21,37.728553771972656,37.53403091430664,37.610137939453125
74,74,74,2019-05-22,37.97381210327149,37.51710891723633,37.52556991577149
75,75,75,2019-05-23,38.1683349609375,37.73699951171875,36.832061767578125
76,76,76,2019-05-24,38.320560455322266,37.9315185546875,36.87434387207031
77,77,77,2019-05-28,37.99918746948242,37.948429107666016,36.967384338378906
78,78,78,2019-05-29,37.31413269042969,37.49174118041992,37.55093765258789
79,79,79,2019-05-30,37.398712158203125,37.728553771972656,37.53403091430664
80,80,80,2019-05-31,37.8723258972168,37.97381210327149,37.51710891723633
81,81,81,2019-06-03,38.07530212402344,38.1683349609375,37.73699951171875
82,82,82,2019-06-04,37.73699951171875,38.320560455322266,37.9315185546875
83,83,83,2019-06-05,38.79417419433594,37.99918746948242,37.948429107666016
84,84,84,2019-06-06,38.98869705200195,37.31413269042969,37.49174118041992
85,85,85,2019-06-07,39.02253341674805,37.398712158203125,37.728553771972656
86,86,86,2019-06-10,38.980247497558594,37.8723258972168,37.97381210327149
87,87,87,2019-06-11,38.937950134277344,38.07530212402344,38.1683349609375
88,88,88,2019-06-12,38.997161865234375,37.73699951171875,38.320560455322266
89,89,89,2019-06-13,39.20013046264648,38.79417419433594,37.99918746948242
90,90,90,2019-06-14,39.2762565612793,38.98869705200195,37.31413269042969
91,91,91,2019-06-17,39.52997970581055,39.02253341674805,37.398712158203125
92,92,92,2019-06-18,39.174766540527344,38.980247497558594,37.8723258972168
93,93,93,2019-06-19,39.33544921875,38.937950134277344,38.07530212402344
94,94,94,2019-06-20,39.37774658203125,38.997161865234375,37.73699951171875
95,95,95,2019-06-21,38.63349914550781,39.20013046264648,38.79417419433594
96,96,96,2019-06-24,38.48971557617188,39.2762565612793,38.98869705200195
97,97,97,2019-06-25,38.15141296386719,39.52997970581055,39.02253341674805
98,98,98,2019-06-26,37.33951568603516,39.174766540527344,38.980247497558594
99,99,99,2019-06-27,37.70317459106445,39.33544921875,38.937950134277344
100,100,100,2019-06-28,37.96534729003906,39.37774658203125,38.997161865234375
101,101,101,2019-07-01,38.15141296386719,38.63349914550781,39.20013046264648
102,102,102,2019-07-02,38.60811996459961,38.48971557617188,39.2762565612793
103,103,103,2019-07-03,39.124019622802734,38.15141296386719,39.52997970581055
104,104,104,2019-07-05,38.90412139892578,37.33951568603516,39.174766540527344
105,105,105,2019-07-08,39.30161666870117,37.70317459106445,39.33544921875
106,106,106,2019-07-09,39.74724197387695,37.96534729003906,39.37774658203125
107,107,107,2019-07-10,39.9772834777832,38.15141296386719,38.63349914550781
108,108,108,2019-07-11,39.61943054199219,38.60811996459961,38.48971557617188
109,109,109,2019-07-12,39.41494369506836,39.124019622802734,38.15141296386719
110,110,110,2019-07-15,39.45754623413086,38.90412139892578,37.33951568603516
111,111,111,2019-07-16,39.56830978393555,39.30161666870117,37.70317459106445
112,112,112,2019-07-17,39.38937759399414,39.74724197387695,37.96534729003906
113,113,113,2019-07-18,39.47458267211914,39.9772834777832,38.15141296386719
114,114,114,2019-07-19,38.707763671875,39.61943054199219,38.60811996459961
115,115,115,2019-07-22,38.59699630737305,39.41494369506836,39.124019622802734
116,116,116,2019-07-23,39.00597381591797,39.45754623413086,38.90412139892578
117,117,117,2019-07-24,38.89521026611328,39.56830978393555,39.30161666870117
118,118,118,2019-07-25,39.11673355102539,39.38937759399414,39.74724197387695
119,119,119,2019-07-26,39.27010345458984,39.47458267211914,39.9772834777832
120,120,120,2019-07-29,39.670555114746094,38.707763671875,39.61943054199219
121,121,121,2019-07-30,39.70462417602539,38.59699630737305,39.41494369506836
122,122,122,2019-07-31,39.24452972412109,39.00597381591797,39.45754623413086
123,123,123,2019-08-01,39.25305938720703,38.89521026611328,39.56830978393555
124,124,124,2019-08-02,39.41494369506836,39.11673355102539,39.38937759399414
125,125,125,2019-08-05,38.17098236083984,39.27010345458984,39.47458267211914
126,126,126,2019-08-06,39.47458267211914,39.670555114746094,38.707763671875
127,127,127,2019-08-07,39.45754623413086,39.70462417602539,38.59699630737305
128,128,128,2019-08-08,39.81539916992188,39.24452972412109,39.00597381591797
129,129,129,2019-08-09,40.13916778564453,39.25305938720703,38.89521026611328
130,130,130,2019-08-12,40.45442199707031,39.41494369506836,39.11673355102539
131,131,131,2019-08-13,39.670555114746094,38.17098236083984,39.27010345458984
132,132,132,2019-08-14,39.07413864135742,39.47458267211914,39.670555114746094
133,133,133,2019-08-15,39.6790771484375,39.45754623413086,39.70462417602539
134,134,134,2019-08-16,40.02840805053711,39.81539916992188,39.24452972412109
135,135,135,2019-08-19,40.68447113037109,40.13916778564453,39.25305938720703
136,136,136,2019-08-20,40.45442199707031,40.45442199707031,39.41494369506836
137,137,137,2019-08-21,40.63335037231445,39.670555114746094,38.17098236083984
138,138,138,2019-08-22,41.05084228515625,39.07413864135742,39.47458267211914
139,139,139,2019-08-23,40.471458435058594,39.6790771484375,39.45754623413086
140,140,140,2019-08-26,40.67594909667969,40.02840805053711,39.81539916992188
141,141,141,2019-08-27,40.565185546875,40.68447113037109,40.13916778564453
142,142,142,2019-08-28,40.68447113037109,40.45442199707031,40.45442199707031
143,143,143,2019-08-29,40.98267364501953,40.63335037231445,39.670555114746094
144,144,144,2019-08-30,41.05084228515625,41.05084228515625,39.07413864135742
145,145,145,2019-09-03,41.323490142822266,40.471458435058594,39.6790771484375
146,146,146,2019-09-04,41.493900299072266,40.67594909667969,40.02840805053711
147,147,147,2019-09-05,41.19568634033203,40.565185546875,40.68447113037109
148,148,148,2019-09-06,41.68986511230469,40.68447113037109,40.45442199707031
149,149,149,2019-09-09,41.26385116577149,40.98267364501953,40.63335037231445
150,150,150,2019-09-10,40.76115417480469,41.05084228515625,41.05084228515625
151,151,151,2019-09-11,40.7355842590332,41.323490142822266,40.471458435058594
152,152,152,2019-09-12,40.923038482666016,41.493900299072266,40.67594909667969
153,153,153,2019-09-13,40.5566635131836,41.19568634033203,40.565185546875
154,154,154,2019-09-16,41.04232406616211,41.68986511230469,40.68447113037109
155,155,155,2019-09-17,41.33201217651367,41.26385116577149,40.98267364501953
156,156,156,2019-09-18,41.16160583496094,40.76115417480469,41.05084228515625
157,157,157,2019-09-19,41.09344482421875,40.7355842590332,41.323490142822266
158,158,158,2019-09-20,40.82079315185547,40.923038482666016,41.493900299072266
159,159,159,2019-09-23,40.97416305541992,40.5566635131836,41.19568634033203
160,160,160,2019-09-24,40.9400749206543,41.04232406616211,41.68986511230469
161,161,161,2019-09-25,40.9485969543457,41.33201217651367,41.26385116577149
162,162,162,2019-09-26,41.28089904785156,41.16160583496094,40.76115417480469
163,163,163,2019-09-27,41.17864608764648,41.09344482421875,40.7355842590332
164,164,164,2019-09-30,41.306453704833984,40.82079315185547,40.923038482666016
165,165,165,2019-10-01,41.153079986572266,40.97416305541992,40.5566635131836
166,166,166,2019-10-02,41.04232406616211,40.9400749206543,41.04232406616211
167,167,167,2019-10-03,41.41721725463867,40.9485969543457,41.33201217651367
168,168,168,2019-10-04,41.77507400512695,41.28089904785156,41.16160583496094
169,169,169,2019-10-07,41.76655578613281,41.17864608764648,41.09344482421875
170,170,170,2019-10-08,41.65577697753906,41.306453704833984,40.82079315185547
171,171,171,2019-10-09,41.615455627441406,41.153079986572266,40.97416305541992
172,172,172,2019-10-10,41.649784088134766,41.04232406616211,40.9400749206543
173,173,173,2019-10-11,41.19500350952149,41.41721725463867,40.9485969543457
174,174,174,2019-10-14,41.62403106689453,41.77507400512695,41.28089904785156
175,175,175,2019-10-15,41.65835571289063,41.76655578613281,41.17864608764648
176,176,176,2019-10-16,42.336219787597656,41.65577697753906,41.306453704833984
177,177,177,2019-10-17,42.39627456665039,41.615455627441406,41.153079986572266
178,178,178,2019-10-18,42.73092651367188,41.649784088134766,41.04232406616211
179,179,179,2019-10-21,43.05698394775391,41.19500350952149,41.41721725463867
180,180,180,2019-10-22,42.65369415283203,41.62403106689453,41.77507400512695
181,181,181,2019-10-23,42.48208236694336,41.65835571289063,41.76655578613281
182,182,182,2019-10-24,42.42202758789063,42.336219787597656,41.65577697753906
183,183,183,2019-10-25,42.40485763549805,42.39627456665039,41.615455627441406
184,184,184,2019-10-28,42.08738708496094,42.73092651367188,41.649784088134766
185,185,185,2019-10-29,42.19892501831055,43.05698394775391,41.19500350952149
186,186,186,2019-10-30,43.21143341064453,42.65369415283203,41.62403106689453
187,187,187,2019-10-31,43.11704635620117,42.48208236694336,41.65835571289063
188,188,188,2019-11-01,42.67086410522461,42.42202758789063,42.336219787597656
189,189,189,2019-11-04,42.54214859008789,42.40485763549805,42.39627456665039
190,190,190,2019-11-05,41.615455627441406,42.08738708496094,42.73092651367188
191,191,191,2019-11-06,41.74416732788086,42.19892501831055,43.05698394775391
192,192,192,2019-11-07,40.74882507324219,43.21143341064453,42.65369415283203
193,193,193,2019-11-08,40.64585494995117,43.11704635620117,42.48208236694336
194,194,194,2019-11-11,40.76598739624024,42.67086410522461,42.42202758789063
195,195,195,2019-11-12,40.354122161865234,42.54214859008789,42.40485763549805
196,196,196,2019-11-13,40.92044448852539,41.615455627441406,42.08738708496094
197,197,197,2019-11-14,41.22932815551758,41.74416732788086,42.19892501831055
198,198,198,2019-11-15,41.56398010253906,40.74882507324219,43.21143341064453
199,199,199,2019-11-18,41.77849197387695,40.64585494995117,43.11704635620117
200,200,200,2019-11-19,41.9415168762207,40.76598739624024,42.67086410522461
201,201,201,2019-11-20,41.855712890625,40.354122161865234,42.54214859008789
202,202,202,2019-11-21,41.05772018432617,40.92044448852539,41.615455627441406
203,203,203,2019-11-22,40.81746673583984,41.22932815551758,41.74416732788086
204,204,204,2019-11-25,40.79173278808594,41.56398010253906,40.74882507324219
205,205,205,2019-11-26,41.1521110534668,41.77849197387695,40.64585494995117
206,206,206,2019-11-27,41.21217346191406,41.9415168762207,40.76598739624024
207,207,207,2019-11-29,41.22932815551758,41.855712890625,40.354122161865234
208,208,208,2019-12-02,40.13961410522461,41.05772018432617,40.92044448852539
209,209,209,2019-12-03,40.43134307861328,40.81746673583984,41.22932815551758
210,210,210,2019-12-04,40.7402458190918,40.79173278808594,41.56398010253906
211,211,211,2019-12-05,41.02340316772461,41.1521110534668,41.77849197387695
212,212,212,2019-12-06,41.092041015625,41.21217346191406,41.9415168762207
213,213,213,2019-12-09,41.05772018432617,41.22932815551758,41.855712890625
214,214,214,2019-12-10,40.95475769042969,40.13961410522461,41.05772018432617
215,215,215,2019-12-11,40.16535568237305,40.43134307861328,40.81746673583984
216,216,216,2019-12-12,39.79639053344727,40.7402458190918,40.79173278808594
217,217,217,2019-12-13,39.69342041015625,41.02340316772461,41.1521110534668
218,218,218,2019-12-16,39.74490737915039,41.092041015625,41.21217346191406
219,219,219,2019-12-17,39.22149658203125,41.05772018432617,41.22932815551758
220,220,220,2019-12-18,39.37594604492188,40.95475769042969,40.13961410522461
221,221,221,2019-12-19,39.624778747558594,40.16535568237305,40.43134307861328
222,222,222,2019-12-20,39.74490737915039,39.79639053344727,40.7402458190918
223,223,223,2019-12-23,39.35020446777344,39.69342041015625,41.02340316772461
224,224,224,2019-12-24,39.51323318481445,39.74490737915039,41.092041015625
225,225,225,2019-12-26,39.64194488525391,39.22149658203125,41.05772018432617
226,226,226,2019-12-27,39.76206207275391,39.37594604492188,40.95475769042969
227,227,227,2019-12-30,39.75348663330078,39.624778747558594,40.16535568237305
228,228,228,2019-12-31,40.07096481323242,39.74490737915039,39.79639053344727
229,229,229,2020-01-02,39.57330322265625,39.35020446777344,39.69342041015625
230,230,230,2020-01-03,39.89077377319336,39.51323318481445,39.74490737915039
231,231,231,2020-01-06,39.804969787597656,39.64194488525391,39.22149658203125
232,232,232,2020-01-07,39.31588745117188,39.76206207275391,39.37594604492188
233,233,233,2020-01-08,39.36737060546875,39.75348663330078,39.624778747558594
234,234,234,2020-01-09,39.47369384765625,40.07096481323242,39.74490737915039
235,235,235,2020-01-10,39.81085968017578,39.57330322265625,39.35020446777344
236,236,236,2020-01-13,40.2777099609375,39.89077377319336,39.51323318481445
237,237,237,2020-01-14,40.139381408691406,39.804969787597656,39.64194488525391
238,238,238,2020-01-15,40.5197639465332,39.31588745117188,39.76206207275391
239,239,239,2020-01-16,40.91743469238281,39.36737060546875,39.75348663330078
240,240,240,2020-01-17,41.02117919921875,39.47369384765625,40.07096481323242
241,241,241,2020-01-21,41.49666213989258,39.81085968017578,39.57330322265625
242,242,242,2020-01-22,41.31511306762695,40.2777099609375,39.89077377319336
243,243,243,2020-01-23,41.65227508544922,40.139381408691406,39.804969787597656
244,244,244,2020-01-24,41.65227508544922,40.5197639465332,39.31588745117188
245,245,245,2020-01-27,41.539886474609375,40.91743469238281,39.36737060546875
246,246,246,2020-01-28,41.6695671081543,41.02117919921875,39.47369384765625
247,247,247,2020-01-29,41.39292526245117,41.49666213989258,39.81085968017578
248,248,248,2020-01-30,41.65227508544922,41.31511306762695,40.2777099609375
249,249,249,2020-01-31,41.41885757446289,41.65227508544922,40.139381408691406
250,250,250,2020-02-03,41.54853439331055,41.65227508544922,40.5197639465332
251,251,251,2020-02-04,41.9116325378418,41.539886474609375,40.91743469238281
252,252,252,2020-02-05,41.88568878173828,41.6695671081543,41.02117919921875
253,253,253,2020-02-06,42.04131317138672,41.39292526245117,41.49666213989258
254,254,254,2020-02-07,42.214202880859375,41.65227508544922,41.31511306762695
255,255,255,2020-02-10,42.70698165893555,41.41885757446289,41.65227508544922
256,256,256,2020-02-11,42.75885391235352,41.54853439331055,41.65227508544922
257,257,257,2020-02-12,42.61189651489258,41.9116325378418,41.539886474609375
258,258,258,2020-02-13,42.88853073120117,41.88568878173828,41.6695671081543
259,259,259,2020-02-14,43.5023307800293,42.04131317138672,41.39292526245117
260,260,260,2020-02-18,43.597434997558594,42.214202880859375,41.65227508544922
261,261,261,2020-02-19,43.38130187988281,42.70698165893555,41.41885757446289
262,262,262,2020-02-20,43.85677719116211,42.75885391235352,41.54853439331055
263,263,263,2020-02-21,44.02968978881836,42.61189651489258,41.9116325378418
264,264,264,2020-02-24,43.67523956298828,42.88853073120117,41.88568878173828
265,265,265,2020-02-25,42.784786224365234,43.5023307800293,42.04131317138672
266,266,266,2020-02-26,42.60323333740234,43.597434997558594,42.214202880859375
267,267,267,2020-02-27,40.64078903198242,43.38130187988281,42.70698165893555
268,268,268,2020-02-28,38.88582992553711,43.85677719116211,42.75885391235352
269,269,269,2020-03-02,40.701316833496094,44.02968978881836,42.61189651489258
270,270,270,2020-03-03,40.95201110839844,43.67523956298828,42.88853073120117
271,271,271,2020-03-04,42.66375732421875,42.784786224365234,43.5023307800293
272,272,272,2020-03-05,42.13640975952149,42.60323333740234,43.597434997558594
273,273,273,2020-03-06,41.76467514038086,40.64078903198242,43.38130187988281
274,274,274,2020-03-09,39.40454864501953,38.88582992553711,43.85677719116211
275,275,275,2020-03-10,40.61485290527344,40.701316833496094,44.02968978881836
276,276,276,2020-03-11,38.4881591796875,40.95201110839844,43.67523956298828
277,277,277,2020-03-12,35.67848205566406,42.66375732421875,42.784786224365234
278,278,278,2020-03-13,38.609188079833984,42.13640975952149,42.60323333740234
279,279,279,2020-03-16,31.83140182495117,41.76467514038086,40.64078903198242
280,280,280,2020-03-17,33.57771682739258,39.40454864501953,38.88582992553711
281,281,281,2020-03-18,30.71617317199707,40.61485290527344,40.701316833496094
282,282,282,2020-03-19,29.18598937988281,38.4881591796875,40.95201110839844
283,283,283,2020-03-20,27.690372467041016,35.67848205566406,42.66375732421875
284,284,284,2020-03-23,25.96999740600586,38.609188079833984,42.13640975952149
285,285,285,2020-03-24,26.722124099731445,31.83140182495117,41.76467514038086
286,286,286,2020-03-25,28.433853149414062,33.57771682739258,39.40454864501953
287,287,287,2020-03-26,30.93230628967285,30.71617317199707,40.61485290527344
288,288,288,2020-03-27,32.799652099609375,29.18598937988281,38.4881591796875
289,289,289,2020-03-30,32.609466552734375,27.690372467041016,35.67848205566406
290,290,290,2020-03-31,31.589338302612305,25.96999740600586,38.609188079833984
291,291,291,2020-04-01,28.511659622192383,26.722124099731445,31.83140182495117
292,292,292,2020-04-02,27.621213912963867,28.433853149414062,33.57771682739258
293,293,293,2020-04-03,27.33592796325684,30.93230628967285,30.71617317199707
294,294,294,2020-04-06,30.55191421508789,32.799652099609375,29.18598937988281
295,295,295,2020-04-07,30.906362533569336,32.609466552734375,27.690372467041016
296,296,296,2020-04-08,33.7620849609375,31.589338302612305,25.96999740600586
297,297,297,2020-04-09,35.910423278808594,28.511659622192383,26.722124099731445
298,298,298,2020-04-13,33.67475509643555,27.621213912963867,28.433853149414062
299,299,299,2020-04-14,34.37340545654297,27.33592796325684,30.93230628967285
300,300,300,2020-04-15,32.31239318847656,30.55191421508789,32.799652099609375
301,301,301,2020-04-16,31.989273071289062,30.906362533569336,32.609466552734375
302,302,302,2020-04-17,34.006614685058594,33.7620849609375,31.589338302612305
303,303,303,2020-04-20,31.76220893859864,35.910423278808594,28.511659622192383
304,304,304,2020-04-21,31.07229232788086,33.67475509643555,27.621213912963867
305,305,305,2020-04-22,32.01547622680664,34.37340545654297,27.33592796325684
306,306,306,2020-04-23,31.61375617980957,32.31239318847656,30.55191421508789
307,307,307,2020-04-24,31.69234848022461,31.989273071289062,30.906362533569336
308,308,308,2020-04-27,32.85383987426758,34.006614685058594,33.7620849609375
309,309,309,2020-04-28,32.97610092163086,31.76220893859864,35.910423278808594
310,310,310,2020-04-29,33.281768798828125,31.07229232788086,33.67475509643555
311,311,311,2020-04-30,32.72284698486328,32.01547622680664,34.37340545654297
312,312,312,2020-05-01,31.526412963867188,31.61375617980957,32.31239318847656
313,313,313,2020-05-04,31.91067695617676,31.69234848022461,31.989273071289062
314,314,314,2020-05-05,31.96306800842285,32.85383987426758,34.006614685058594
315,315,315,2020-05-06,31.482755661010746,32.97610092163086,31.76220893859864
316,316,316,2020-05-07,33.04597091674805,33.281768798828125,31.07229232788086
317,317,317,2020-05-08,33.482627868652344,32.72284698486328,32.01547622680664
318,318,318,2020-05-11,32.99357986450195,31.526412963867188,31.61375617980957
319,319,319,2020-05-12,31.552614212036133,31.91067695617676,31.69234848022461
320,320,320,2020-05-13,30.722972869873047,31.96306800842285,32.85383987426758
321,321,321,2020-05-14,30.478450775146484,31.482755661010746,32.97610092163086
322,322,322,2020-05-15,30.35618782043457,33.04597091674805,33.281768798828125
323,323,323,2020-05-18,32.216331481933594,33.482627868652344,32.72284698486328
324,324,324,2020-05-19,31.3430233001709,32.99357986450195,31.526412963867188
325,325,325,2020-05-20,31.68360710144043,31.552614212036133,31.91067695617676
326,326,326,2020-05-21,31.3255558013916,30.722972869873047,31.96306800842285
327,327,327,2020-05-22,31.68360710144043,30.478450775146484,31.482755661010746
328,328,328,2020-05-26,33.404029846191406,30.35618782043457,33.04597091674805
329,329,329,2020-05-27,33.447689056396484,32.216331481933594,33.482627868652344
330,330,330,2020-05-28,33.57868957519531,31.3430233001709,32.99357986450195
331,331,331,2020-05-29,32.29492950439453,31.68360710144043,31.552614212036133
332,332,332,2020-06-01,32.97610092163086,31.3255558013916,30.722972869873047
333,333,333,2020-06-02,32.88877868652344,31.68360710144043,30.478450775146484
334,334,334,2020-06-03,34.22493362426758,33.404029846191406,30.35618782043457
335,335,335,2020-06-04,33.83194732666016,33.447689056396484,32.216331481933594
336,336,336,2020-06-05,36.41693878173828,33.57868957519531,31.3430233001709
337,337,337,2020-06-08,37.35137176513672,32.29492950439453,31.68360710144043
338,338,338,2020-06-09,36.40820693969727,32.97610092163086,31.3255558013916
339,339,339,2020-06-10,35.20304107666016,32.88877868652344,31.68360710144043
340,340,340,2020-06-11,33.01103973388672,34.22493362426758,33.404029846191406
341,341,341,2020-06-12,34.137603759765625,33.83194732666016,33.447689056396484
342,342,342,2020-06-15,33.910545349121094,36.41693878173828,33.57868957519531
343,343,343,2020-06-16,35.01966094970703,37.35137176513672,32.29492950439453
344,344,344,2020-06-17,33.62235641479492,36.40820693969727,32.97610092163086
345,345,345,2020-06-18,33.12457275390625,35.20304107666016,32.88877868652344
346,346,346,2020-06-19,32.97610092163086,33.01103973388672,34.22493362426758
347,347,347,2020-06-22,32.967369079589844,34.137603759765625,33.83194732666016
348,348,348,2020-06-23,32.7141227722168,33.910545349121094,36.41693878173828
349,349,349,2020-06-24,31.77967834472656,35.01966094970703,37.35137176513672
350,350,350,2020-06-25,32.12900161743164,33.62235641479492,36.40820693969727
351,351,351,2020-06-26,31.77967834472656,33.12457275390625,35.20304107666016
352,352,352,2020-06-29,32.12900161743164,32.97610092163086,33.01103973388672
353,353,353,2020-06-30,32.64424514770508,32.967369079589844,34.137603759765625
354,354,354,2020-07-01,33.96294403076172,32.7141227722168,33.910545349121094
355,355,355,2020-07-02,33.68348693847656,31.77967834472656,35.01966094970703
356,356,356,2020-07-06,33.29923629760742,32.12900161743164,33.62235641479492
357,357,357,2020-07-07,32.225059509277344,31.77967834472656,33.12457275390625
358,358,358,2020-07-08,31.90193557739257,32.12900161743164,32.97610092163086
359,359,359,2020-07-09,31.734355926513672,32.64424514770508,32.967369079589844
360,360,360,2020-07-10,31.910764694213867,33.96294403076172,32.7141227722168
361,361,361,2020-07-13,31.89311981201172,33.68348693847656,31.77967834472656
362,362,362,2020-07-14,32.27237701416016,33.29923629760742,32.12900161743164
363,363,363,2020-07-15,32.722198486328125,32.225059509277344,31.77967834472656
364,364,364,2020-07-16,32.42232131958008,31.90193557739257,32.12900161743164
365,365,365,2020-07-17,32.17535781860352,31.734355926513672,32.64424514770508
366,366,366,2020-07-20,31.54031562805176,31.910764694213867,33.96294403076172
367,367,367,2020-07-21,31.328638076782227,31.89311981201172,33.68348693847656
368,368,368,2020-07-22,32.166542053222656,32.27237701416016,33.29923629760742
369,369,369,2020-07-23,31.44330406188965,32.722198486328125,32.225059509277344
370,370,370,2020-07-24,31.30218505859375,32.42232131958008,31.90193557739257
371,371,371,2020-07-27,31.134597778320312,32.17535781860352,31.734355926513672
372,372,372,2020-07-28,31.646163940429688,31.54031562805176,31.910764694213867
373,373,373,2020-07-29,31.09050178527832,31.328638076782227,31.89311981201172
374,374,374,2020-07-30,31.84019470214844,32.166542053222656,32.27237701416016
375,375,375,2020-07-31,31.928407669067383,31.44330406188965,32.722198486328125
376,376,376,2020-08-03,30.97584342956543,31.30218505859375,32.42232131958008
377,377,377,2020-08-04,31.028759002685547,31.134597778320312,32.17535781860352
378,378,378,2020-08-05,31.328638076782227,31.646163940429688,31.54031562805176
379,379,379,2020-08-06,31.30218505859375,31.09050178527832,31.328638076782227
380,380,380,2020-08-07,31.654979705810547,31.84019470214844,32.166542053222656
381,381,381,2020-08-10,31.72553825378418,31.928407669067383,31.44330406188965
382,382,382,2020-08-11,31.56678009033203,30.97584342956543,31.30218505859375
383,383,383,2020-08-12,31.654979705810547,31.028759002685547,31.134597778320312
384,384,384,2020-08-13,30.614219665527344,31.328638076782227,31.646163940429688
385,385,385,2020-08-14,30.887638092041016,31.30218505859375,31.09050178527832
386,386,386,2020-08-17,30.91410446166992,31.654979705810547,31.84019470214844
387,387,387,2020-08-18,31.028759002685547,31.72553825378418,31.928407669067383
388,388,388,2020-08-19,30.14676284790039,31.56678009033203,30.97584342956543
389,389,389,2020-08-20,30.340803146362305,31.654979705810547,31.028759002685547
390,390,390,2020-08-21,30.058563232421875,30.614219665527344,31.328638076782227
391,391,391,2020-08-24,30.4554500579834,30.887638092041016,31.30218505859375
392,392,392,2020-08-25,30.53483009338379,30.91410446166992,31.654979705810547
393,393,393,2020-08-26,29.80277633666992,31.028759002685547,31.72553825378418
394,394,394,2020-08-27,30.808256149291992,30.14676284790039,31.56678009033203
395,395,395,2020-08-28,30.94937515258789,30.340803146362305,31.654979705810547
396,396,396,2020-08-31,30.70241928100586,30.058563232421875,30.614219665527344
397,397,397,2020-09-01,30.517194747924805,30.4554500579834,30.887638092041016
398,398,398,2020-09-02,31.019933700561523,30.53483009338379,30.91410446166992
399,399,399,2020-09-03,30.993480682373047,29.80277633666992,31.028759002685547
400,400,400,2020-09-04,31.14341735839844,30.808256149291992,30.14676284790039
401,401,401,2020-09-08,30.53483009338379,30.94937515258789,30.340803146362305
402,402,402,2020-09-09,30.38489532470703,30.70241928100586,30.058563232421875
403,403,403,2020-09-10,30.164400100708008,30.517194747924805,30.4554500579834
404,404,404,2020-09-11,29.6881160736084,31.019933700561523,30.53483009338379
405,405,405,2020-09-14,31.037574768066406,30.993480682373047,29.80277633666992
406,406,406,2020-09-15,30.69359397888184,31.14341735839844,30.808256149291992
407,407,407,2020-09-16,30.83471870422364,30.53483009338379,30.94937515258789
408,408,408,2020-09-17,30.658323287963867,30.38489532470703,30.70241928100586
409,409,409,2020-09-18,29.899799346923828,30.164400100708008,30.517194747924805
410,410,410,2020-09-21,28.35630226135254,29.6881160736084,31.019933700561523
411,411,411,2020-09-22,28.973695755004883,31.037574768066406,30.993480682373047
412,412,412,2020-09-23,28.223997116088867,30.69359397888184,31.14341735839844
413,413,413,2020-09-24,28.0828800201416,30.83471870422364,30.53483009338379
414,414,414,2020-09-25,28.58561897277832,30.658323287963867,30.38489532470703
415,415,415,2020-09-28,29.10599708557129,29.899799346923828,30.164400100708008
416,416,416,2020-09-29,28.50623893737793,28.35630226135254,29.6881160736084
417,417,417,2020-09-30,28.762022018432617,28.973695755004883,31.037574768066406
418,418,418,2020-10-01,29.81159782409668,28.223997116088867,30.69359397888184
419,419,419,2020-10-02,30.64068031311035,28.0828800201416,30.83471870422364
420,420,420,2020-10-05,30.967016220092773,28.58561897277832,30.658323287963867
421,421,421,2020-10-06,30.92291831970215,29.10599708557129,29.899799346923828
422,422,422,2020-10-07,31.05521774291992,28.50623893737793,28.35630226135254
423,423,423,2020-10-08,31.84831428527832,28.762022018432617,28.973695755004883
424,424,424,2020-10-09,31.607709884643555,29.81159782409668,28.223997116088867
425,425,425,2020-10-12,31.67008781433105,30.64068031311035,28.0828800201416
426,426,426,2020-10-13,30.672039031982425,30.967016220092773,28.58561897277832
427,427,427,2020-10-14,30.17301750183105,30.92291831970215,29.10599708557129
428,428,428,2020-10-15,30.128463745117188,31.05521774291992,28.50623893737793
429,429,429,2020-10-16,29.41557502746582,31.84831428527832,28.762022018432617
430,430,430,2020-10-19,28.64030647277832,31.607709884643555,29.81159782409668
431,431,431,2020-10-20,28.80070877075196,31.67008781433105,30.64068031311035
432,432,432,2020-10-21,28.88981437683105,30.672039031982425,30.967016220092773
433,433,433,2020-10-22,29.21061897277832,30.17301750183105,30.92291831970215
434,434,434,2020-10-23,29.219532012939453,30.128463745117188,31.05521774291992
435,435,435,2020-10-26,28.470996856689453,29.41557502746582,31.84831428527832
436,436,436,2020-10-27,27.704647064208984,28.64030647277832,31.607709884643555
437,437,437,2020-10-28,26.37688636779785,28.80070877075196,31.67008781433105
438,438,438,2020-10-29,26.66204261779785,28.88981437683105,30.672039031982425
439,439,439,2020-10-30,27.838308334350582,29.21061897277832,30.17301750183105
