,Date,CMA
0,2019-02-04 00:00:00-05:00,62.61588668823242
1,2019-02-05 00:00:00-05:00,62.655250549316406
2,2019-02-06 00:00:00-05:00,62.67099380493164
3,2019-02-07 00:00:00-05:00,65.70216369628906
4,2019-02-08 00:00:00-05:00,64.82825469970703
5,2019-02-11 00:00:00-05:00,65.39513397216797
6,2019-02-12 00:00:00-05:00,66.33992767333984
7,2019-02-13 00:00:00-05:00,66.50526428222656
8,2019-02-14 00:00:00-05:00,65.86751556396484
9,2019-02-15 00:00:00-05:00,68.00117492675781
10,2019-02-19 00:00:00-05:00,68.84361267089844
11,2019-02-20 00:00:00-05:00,69.52857971191406
12,2019-02-21 00:00:00-05:00,69.0798110961914
13,2019-02-22 00:00:00-05:00,69.36324310302734
14,2019-02-25 00:00:00-05:00,68.59166717529297
15,2019-02-26 00:00:00-05:00,68.00117492675781
16,2019-02-27 00:00:00-05:00,69.1427993774414
17,2019-02-28 00:00:00-05:00,68.58380126953125
18,2019-03-01 00:00:00-05:00,68.38697052001953
19,2019-03-04 00:00:00-05:00,68.11927032470703
20,2019-03-05 00:00:00-05:00,68.00904083251953
21,2019-03-06 00:00:00-05:00,66.56036376953125
22,2019-03-07 00:00:00-05:00,65.19042205810547
23,2019-03-08 00:00:00-05:00,65.71794128417969
24,2019-03-11 00:00:00-04:00,64.94635009765625
25,2019-03-12 00:00:00-04:00,64.74166107177734
26,2019-03-13 00:00:00-04:00,64.90699768066406
27,2019-03-14 00:00:00-04:00,65.21656799316406
28,2019-03-15 00:00:00-04:00,65.30387878417969
29,2019-03-18 00:00:00-04:00,65.80397033691406
30,2019-03-19 00:00:00-04:00,64.13701629638672
31,2019-03-20 00:00:00-04:00,61.31913375854492
32,2019-03-21 00:00:00-04:00,59.818885803222656
33,2019-03-22 00:00:00-04:00,57.20737075805664
34,2019-03-25 00:00:00-04:00,56.98511505126953
35,2019-03-26 00:00:00-04:00,57.818572998046875
36,2019-03-27 00:00:00-04:00,57.35818862915039
37,2019-03-28 00:00:00-04:00,58.02495574951172
38,2019-03-29 00:00:00-04:00,58.199581146240234
39,2019-04-01 00:00:00-04:00,60.39040756225586
40,2019-04-02 00:00:00-04:00,61.065128326416016
41,2019-04-03 00:00:00-04:00,61.033363342285156
42,2019-04-04 00:00:00-04:00,61.48580551147461
43,2019-04-05 00:00:00-04:00,61.62075424194336
44,2019-04-08 00:00:00-04:00,62.097023010253906
45,2019-04-09 00:00:00-04:00,61.2318000793457
46,2019-04-10 00:00:00-04:00,61.493751525878906
47,2019-04-11 00:00:00-04:00,61.97796630859375
48,2019-04-12 00:00:00-04:00,63.763938903808594
49,2019-04-15 00:00:00-04:00,62.668548583984375
50,2019-04-16 00:00:00-04:00,63.01780319213867
51,2019-04-17 00:00:00-04:00,62.91461181640625
52,2019-04-18 00:00:00-04:00,62.112892150878906
53,2019-04-22 00:00:00-04:00,62.1605110168457
54,2019-04-23 00:00:00-04:00,62.716182708740234
55,2019-04-24 00:00:00-04:00,61.311187744140625
56,2019-04-25 00:00:00-04:00,61.34292221069336
57,2019-04-26 00:00:00-04:00,61.71601486206055
58,2019-04-29 00:00:00-04:00,62.54154968261719
59,2019-04-30 00:00:00-04:00,62.382781982421875
60,2019-05-01 00:00:00-04:00,61.11274719238281
61,2019-05-02 00:00:00-04:00,62.06526184082031
62,2019-05-03 00:00:00-04:00,62.02558898925781
63,2019-05-06 00:00:00-04:00,61.843021392822266
64,2019-05-07 00:00:00-04:00,60.71584701538086
65,2019-05-08 00:00:00-04:00,60.22370910644531
66,2019-05-09 00:00:00-04:00,60.50153732299805
67,2019-05-10 00:00:00-04:00,60.89842224121094
68,2019-05-13 00:00:00-04:00,58.278968811035156
69,2019-05-14 00:00:00-04:00,59.22357177734375
70,2019-05-15 00:00:00-04:00,57.8900146484375
71,2019-05-16 00:00:00-04:00,58.810794830322266
72,2019-05-17 00:00:00-04:00,58.350399017333984
73,2019-05-20 00:00:00-04:00,58.4932861328125
74,2019-05-21 00:00:00-04:00,59.13624954223633
75,2019-05-22 00:00:00-04:00,58.31071090698242
76,2019-05-23 00:00:00-04:00,56.87398910522461
77,2019-05-24 00:00:00-04:00,57.48518753051758
78,2019-05-28 00:00:00-04:00,56.6676139831543
79,2019-05-29 00:00:00-04:00,56.834293365478516
80,2019-05-30 00:00:00-04:00,56.24689865112305
81,2019-05-31 00:00:00-04:00,54.62759780883789
82,2019-06-03 00:00:00-04:00,55.46106719970703
83,2019-06-04 00:00:00-04:00,57.191490173339844
84,2019-06-05 00:00:00-04:00,56.53266143798828
85,2019-06-06 00:00:00-04:00,56.53266143798828
86,2019-06-07 00:00:00-04:00,55.675384521484375
87,2019-06-10 00:00:00-04:00,55.69124984741211
88,2019-06-11 00:00:00-04:00,56.44534683227539
89,2019-06-12 00:00:00-04:00,55.548370361328125
90,2019-06-13 00:00:00-04:00,55.62051010131836
91,2019-06-14 00:00:00-04:00,56.26968002319336
92,2019-06-17 00:00:00-04:00,55.46022415161133
93,2019-06-18 00:00:00-04:00,56.510108947753906
94,2019-06-19 00:00:00-04:00,55.492271423339844
95,2019-06-20 00:00:00-04:00,56.117401123046875
96,2019-06-21 00:00:00-04:00,56.141456604003906
